Dependency=PUMA	Option=10 to 19 Unit	Option=2 Unit	Option=20 to 49 Unit	Option=3 or 4 Unit	Option=5 to 9 Unit	Option=50 or more Unit	Option=Mobile Home	Option=Single Family Attached	Option=Single Family Detached	sample_count	sample_weight
PA, 01400	0.017836	0.018874	0.015370	0.035187	0.033196	0.015783	0.087009	0.031864	0.744880	0.000000	0.000000
PA, 01501	0.014556	0.022234	0.015222	0.023575	0.030716	0.015897	0.084151	0.023821	0.769829	0.000000	0.000000
PA, 01502	0.009769	0.030643	0.034261	0.039620	0.021157	0.015083	0.050040	0.077968	0.721458	0.000000	0.000000
PA, 01600	0.034803	0.013432	0.022995	0.022582	0.012171	0.028780	0.087765	0.103577	0.673894	0.000000	0.000000
PA, 01701	0.032273	0.026328	0.075402	0.028530	0.029997	0.092183	0.007606	0.303813	0.403868	0.000000	0.000000
PA, 01702	0.018428	0.056674	0.011335	0.071359	0.029990	0.096926	0.007606	0.183312	0.524369	0.000000	0.000000
PA, 01801	0.051969	0.030247	0.113763	0.043528	0.030825	0.014380	0.007606	0.108084	0.599597	0.000000	0.000000
PA, 01802	0.054674	0.036190	0.037745	0.038305	0.021810	0.095988	0.007606	0.106954	0.600726	0.000000	0.000000
PA, 01803	0.026264	0.036354	0.055481	0.064606	0.066421	0.035587	0.007606	0.093749	0.613932	0.000000	0.000000
PA, 01804	0.022182	0.039086	0.053307	0.033766	0.041352	0.095021	0.007606	0.127648	0.580033	0.000000	0.000000
PA, 01805	0.029401	0.065116	0.042174	0.023073	0.041668	0.083282	0.007606	0.124449	0.583231	0.000000	0.000000
PA, 01806	0.023556	0.030429	0.110715	0.016698	0.035134	0.068182	0.007606	0.201339	0.506341	0.000000	0.000000
PA, 01807	0.127180	0.030765	0.025098	0.017720	0.038842	0.045108	0.007606	0.083297	0.624384	0.000000	0.000000
PA, 01900	0.012713	0.021347	0.017631	0.029061	0.025003	0.016961	0.140285	0.027214	0.709785	0.000000	0.000000
PA, 02001	0.026331	0.029668	0.024637	0.014905	0.018745	0.019402	0.058081	0.062739	0.745491	0.000000	0.000000
PA, 02002	0.024791	0.021441	0.028981	0.024107	0.017834	0.016535	0.058081	0.059066	0.749165	0.000000	0.000000
PA, 02003	0.006828	0.037346	0.015432	0.046368	0.019118	0.008597	0.058081	0.055670	0.752560	0.000000	0.000000
PA, 02100	0.016721	0.027747	0.014070	0.023195	0.019667	0.030315	0.052557	0.055424	0.760304	0.000000	0.000000
PA, 02200	0.011903	0.030886	0.016556	0.032556	0.029994	0.030830	0.096314	0.049529	0.701431	0.000000	0.000000
PA, 02301	0.086623	0.026442	0.030367	0.017747	0.033417	0.018265	0.069935	0.092123	0.625080	0.000000	0.000000
PA, 02302	0.093545	0.020200	0.024183	0.037422	0.047716	0.028363	0.051092	0.200273	0.497205	0.000000	0.000000
PA, 02401	0.073926	0.022021	0.015026	0.027465	0.068870	0.036475	0.037316	0.287027	0.431874	0.000000	0.000000
PA, 02402	0.039242	0.030285	0.038676	0.050083	0.061594	0.023902	0.037316	0.141269	0.577631	0.000000	0.000000
PA, 02500	0.075684	0.023473	0.007254	0.083968	0.012680	0.010506	0.074948	0.141463	0.570023	0.000000	0.000000
PA, 02600	0.004227	0.024005	0.007568	0.035236	0.022591	0.020189	0.046143	0.224526	0.615515	0.000000	0.000000
PA, 02701	0.054015	0.031119	0.014317	0.026764	0.028345	0.025209	0.034755	0.152601	0.632875	0.000000	0.000000
PA, 02702	0.012175	0.021998	0.009283	0.022017	0.021218	0.093078	0.034755	0.270789	0.514687	0.000000	0.000000
PA, 02703	0.025728	0.049775	0.013451	0.034394	0.030747	0.025676	0.034755	0.117567	0.667909	0.000000	0.000000
PA, 02801	0.069254	0.019155	0.025390	0.038359	0.046960	0.018762	0.033080	0.141130	0.607911	0.000000	0.000000
PA, 02802	0.045891	0.015785	0.012316	0.039323	0.072786	0.111823	0.023272	0.202517	0.476287	0.000000	0.000000
PA, 02803	0.048374	0.065170	0.059117	0.049847	0.053903	0.021513	0.023272	0.507059	0.171745	0.000000	0.000000
PA, 02901	0.014211	0.021756	0.009366	0.020859	0.022172	0.120350	0.025219	0.280856	0.485211	0.000000	0.000000
PA, 02902	0.031225	0.034034	0.039941	0.019140	0.037682	0.030044	0.025582	0.152663	0.629689	0.000000	0.000000
PA, 03001	0.052184	0.026156	0.041852	0.026436	0.028156	0.026714	0.023744	0.186042	0.588717	0.000000	0.000000
PA, 03002	0.023801	0.092545	0.017048	0.014205	0.014686	0.039213	0.023744	0.198611	0.576147	0.000000	0.000000
PA, 03003	0.067374	0.010815	0.040518	0.012915	0.023793	0.046083	0.023744	0.205973	0.568786	0.000000	0.000000
PA, 03004	0.056711	0.019361	0.017797	0.018959	0.045392	0.043277	0.023744	0.188547	0.586211	0.000000	0.000000
PA, 03101	0.043925	0.020720	0.083864	0.024059	0.041014	0.045084	0.011985	0.215835	0.513515	0.000000	0.000000
PA, 03102	0.040556	0.023288	0.015274	0.023854	0.020138	0.135555	0.011985	0.273987	0.455362	0.000000	0.000000
PA, 03103	0.018835	0.007214	0.113287	0.024437	0.014800	0.080092	0.011985	0.195058	0.534292	0.000000	0.000000
PA, 03104	0.019980	0.021149	0.028365	0.033535	0.052365	0.103271	0.011985	0.329651	0.399699	0.000000	0.000000
PA, 03105	0.024060	0.030897	0.092619	0.015744	0.023563	0.071783	0.011985	0.200633	0.528717	0.000000	0.000000
PA, 03106	0.061325	0.026882	0.029172	0.027692	0.013114	0.100479	0.011985	0.203502	0.525848	0.000000	0.000000
PA, 03201	0.022560	0.049866	0.015642	0.027281	0.015757	0.255855	0.004171	0.314092	0.294776	0.000000	0.000000
PA, 03202	0.010857	0.165644	0.066293	0.047469	0.014154	0.082545	0.004171	0.441257	0.167610	0.000000	0.000000
PA, 03203	0.010005	0.112277	0.007960	0.148545	0.085039	0.023136	0.004171	0.390658	0.218210	0.000000	0.000000
PA, 03204	0.009017	0.180763	0.014309	0.031244	0.015691	0.135936	0.004171	0.387583	0.221285	0.000000	0.000000
PA, 03205	0.008186	0.060552	0.015169	0.104576	0.048200	0.150278	0.004171	0.551121	0.057747	0.000000	0.000000
PA, 03206	0.117450	0.046318	0.044583	0.057761	0.021747	0.099103	0.004171	0.444475	0.164393	0.000000	0.000000
PA, 03207	0.025039	0.059970	0.026322	0.072013	0.044888	0.158729	0.004171	0.564124	0.044743	0.000000	0.000000
PA, 03208	0.008685	0.067385	0.032262	0.099985	0.021838	0.156807	0.004171	0.573363	0.035504	0.000000	0.000000
PA, 03209	0.018306	0.047188	0.033544	0.039505	0.023847	0.224573	0.004171	0.545344	0.063523	0.000000	0.000000
PA, 03210	0.016655	0.058920	0.089998	0.030072	0.025759	0.165557	0.004171	0.549048	0.059819	0.000000	0.000000
PA, 03211	0.005242	0.064642	0.226961	0.051867	0.012411	0.025838	0.004171	0.554714	0.054154	0.000000	0.000000
PA, 03301	0.049763	0.023528	0.092891	0.021399	0.011916	0.058757	0.003612	0.173033	0.565101	0.000000	0.000000
PA, 03302	0.024507	0.032401	0.022065	0.062251	0.059094	0.057936	0.003612	0.379362	0.358773	0.000000	0.000000
PA, 03303	0.030505	0.035977	0.043590	0.046027	0.047387	0.054767	0.003612	0.512309	0.225825	0.000000	0.000000
PA, 03304	0.025222	0.019151	0.051764	0.041735	0.016244	0.104138	0.003612	0.155330	0.582805	0.000000	0.000000
PA, 03401	0.130691	0.011997	0.016793	0.014345	0.041025	0.011139	0.018437	0.216920	0.538654	0.000000	0.000000
PA, 03402	0.031272	0.006608	0.042714	0.021117	0.022393	0.101886	0.018437	0.315397	0.440177	0.000000	0.000000
PA, 03403	0.045769	0.017012	0.039752	0.017191	0.015795	0.090470	0.018437	0.183959	0.571615	0.000000	0.000000
PA, 03404	0.012769	0.013641	0.031122	0.027972	0.057006	0.083479	0.018437	0.084315	0.671259	0.000000	0.000000
PA, 03501	0.077153	0.014423	0.010767	0.023494	0.057537	0.020215	0.040509	0.390409	0.365492	0.000000	0.000000
PA, 03502	0.048409	0.030450	0.015287	0.030091	0.059855	0.019498	0.040509	0.179051	0.576851	0.000000	0.000000
PA, 03503	0.028988	0.029942	0.017859	0.032361	0.071071	0.023370	0.040509	0.122844	0.633057	0.000000	0.000000
PA, 03504	0.042486	0.009739	0.035365	0.026546	0.041960	0.047494	0.040509	0.177136	0.578765	0.000000	0.000000
PA, 03601	0.023053	0.024072	0.017913	0.029951	0.018649	0.038708	0.055317	0.276014	0.516323	0.000000	0.000000
PA, 03602	0.008150	0.014266	0.003432	0.031342	0.090243	0.004914	0.055317	0.116615	0.675722	0.000000	0.000000
PA, 03603	0.021319	0.027704	0.026653	0.033930	0.012586	0.030156	0.055317	0.121138	0.671199	0.000000	0.000000
PA, 03701	0.005094	0.020883	0.007847	0.031071	0.047736	0.003522	0.088416	0.089053	0.706379	0.000000	0.000000
PA, 03702	0.012135	0.031130	0.006145	0.046921	0.044251	0.005027	0.095461	0.095127	0.663804	0.000000	0.000000
PA, 03800	0.007722	0.030593	0.014100	0.012954	0.015186	0.005524	0.155400	0.033594	0.724926	0.000000	0.000000
PA, 03900	0.005296	0.031826	0.018762	0.021506	0.016881	0.012244	0.124258	0.032239	0.736988	0.000000	0.000000
PA, 04001	0.005854	0.032472	0.016292	0.023452	0.014812	0.029544	0.065364	0.089756	0.722454	0.000000	0.000000
PA, 04002	0.009719	0.022862	0.031223	0.016027	0.011123	0.023336	0.103292	0.044482	0.737936	0.000000	0.000000
RI, 00101	0.051101	0.123671	0.038436	0.083315	0.055132	0.155561	0.004233	0.040711	0.447841	0.000000	0.000000
RI, 00102	0.034127	0.134905	0.024978	0.173029	0.094213	0.045964	0.004233	0.043368	0.445184	0.000000	0.000000
RI, 00103	0.047878	0.140003	0.030846	0.151431	0.025726	0.111331	0.004233	0.143401	0.345152	0.000000	0.000000
RI, 00104	0.029828	0.101831	0.088554	0.062746	0.102908	0.121348	0.004233	0.029233	0.459319	0.000000	0.000000
RI, 00201	0.061361	0.047267	0.034439	0.049927	0.036537	0.038652	0.019990	0.050183	0.661644	0.000000	0.000000
RI, 00300	0.026177	0.105320	0.015125	0.049879	0.058351	0.027177	0.032424	0.039657	0.645889	0.000000	0.000000
RI, 00400	0.024366	0.051575	0.019374	0.048571	0.022410	0.022670	0.018534	0.067047	0.725453	0.000000	0.000000
SC, 00101	0.034734	0.027410	0.010508	0.018714	0.027769	0.021540	0.217183	0.006551	0.635590	0.000000	0.000000
SC, 00102	0.099639	0.047805	0.060686	0.011021	0.013419	0.006130	0.090419	0.019939	0.650941	0.000000	0.000000
SC, 00103	0.060248	0.018328	0.066742	0.008250	0.053352	0.031781	0.090419	0.046041	0.624839	0.000000	0.000000
SC, 00104	0.058011	0.017450	0.026564	0.024922	0.034207	0.077547	0.090419	0.086703	0.584178	0.000000	0.000000
SC, 00105	0.014047	0.027631	0.042249	0.011732	0.069674	0.019795	0.169675	0.006227	0.638969	0.000000	0.000000
SC, 00200	0.037611	0.017634	0.020434	0.019700	0.063211	0.009871	0.175170	0.012953	0.643416	0.000000	0.000000
SC, 00301	0.054094	0.018300	0.049992	0.013239	0.033423	0.008688	0.170391	0.022436	0.629437	0.000000	0.000000
SC, 00302	0.031322	0.033375	0.038566	0.013435	0.049762	0.011276	0.170391	0.030994	0.620879	0.000000	0.000000
SC, 00400	0.011777	0.030276	0.006488	0.013805	0.021215	0.001886	0.290718	0.010072	0.613763	0.000000	0.000000
SC, 00501	0.087055	0.012278	0.034025	0.012851	0.034270	0.019321	0.129880	0.075164	0.595156	0.000000	0.000000
SC, 00502	0.059904	0.002464	0.026928	0.005799	0.032184	0.072522	0.129880	0.061468	0.608852	0.000000	0.000000
SC, 00601	0.007086	0.003391	0.051873	0.035893	0.012055	0.029142	0.200161	0.012321	0.648078	0.000000	0.000000
SC, 00602	0.042693	0.005745	0.039275	0.012191	0.024598	0.024478	0.186209	0.014869	0.649941	0.000000	0.000000
SC, 00603	0.069826	0.005930	0.077615	0.053784	0.068533	0.023863	0.061749	0.012194	0.626505	0.000000	0.000000
SC, 00604	0.072844	0.049141	0.043981	0.057430	0.038002	0.054770	0.043431	0.070462	0.569940	0.000000	0.000000
SC, 00605	0.033528	0.039823	0.037262	0.016204	0.014441	0.004115	0.220794	0.004296	0.629537	0.000000	0.000000
SC, 00700	0.026369	0.009034	0.036036	0.015845	0.010691	0.001341	0.215182	0.017985	0.667518	0.000000	0.000000
SC, 00800	0.018888	0.015316	0.008833	0.019993	0.014832	0.009200	0.352209	0.023593	0.537135	0.000000	0.000000
SC, 00900	0.030093	0.025424	0.009070	0.020628	0.042802	0.005703	0.256175	0.014223	0.595882	0.000000	0.000000
SC, 01000	0.002484	0.014909	0.037704	0.019524	0.021034	0.001021	0.306863	0.017063	0.579399	0.000000	0.000000
SC, 01101	0.037520	0.024856	0.006283	0.045360	0.130661	0.011302	0.153406	0.007505	0.583108	0.000000	0.000000
SC, 01102	0.082927	0.011377	0.048839	0.019980	0.061934	0.030923	0.153406	0.051658	0.538955	0.000000	0.000000
SC, 01201	0.076904	0.014921	0.048804	0.012373	0.034579	0.019807	0.141826	0.030852	0.619934	0.000000	0.000000
SC, 01202	0.045260	0.012011	0.066849	0.048405	0.070884	0.061188	0.063531	0.048600	0.583272	0.000000	0.000000
SC, 01203	0.053754	0.017229	0.057404	0.011148	0.052278	0.071838	0.104312	0.047320	0.584718	0.000000	0.000000
SC, 01204	0.078592	0.010638	0.060255	0.028368	0.047799	0.018024	0.118956	0.059303	0.578065	0.000000	0.000000
SC, 01300	0.005371	0.019340	0.010771	0.020764	0.014523	0.002437	0.405828	0.010220	0.510746	0.000000	0.000000
SC, 01400	0.029339	0.004417	0.050731	0.020044	0.070189	0.012488	0.147619	0.037586	0.627587	0.000000	0.000000
SC, 01500	0.028214	0.008222	0.006663	0.016684	0.058777	0.005926	0.213175	0.038349	0.623990	0.000000	0.000000
SC, 01600	0.005987	0.012937	0.020134	0.042287	0.056861	0.009050	0.181159	0.016273	0.655312	0.000000	0.000000
SD, 00100	0.069829	0.030610	0.033686	0.016476	0.041145	0.035387	0.144515	0.067050	0.561302	0.000000	0.000000
SD, 00200	0.011633	0.010940	0.048717	0.019694	0.010197	0.058426	0.173406	0.025832	0.641156	0.000000	0.000000
SD, 00300	0.052147	0.011373	0.045637	0.047465	0.040114	0.024026	0.070673	0.039405	0.669160	0.000000	0.000000
SD, 00400	0.058793	0.018434	0.053829	0.023911	0.048293	0.019843	0.063324	0.061803	0.651771	0.000000	0.000000
SD, 00500	0.036976	0.015322	0.027477	0.104346	0.102536	0.003768	0.045706	0.045082	0.618787	0.000000	0.000000
SD, 00600	0.056279	0.023029	0.112064	0.014865	0.041879	0.102499	0.039656	0.123490	0.486239	0.000000	0.000000
TN, 00100	0.016881	0.024452	0.006458	0.023509	0.035654	0.013555	0.115614	0.012155	0.751722	0.000000	0.000000
TN, 00200	0.005696	0.024191	0.004916	0.023707	0.028034	0.001749	0.212929	0.015720	0.683060	0.000000	0.000000
TN, 00300	0.046480	0.052978	0.021658	0.050648	0.058632	0.011041	0.056655	0.031462	0.670447	0.000000	0.000000
TN, 00400	0.036132	0.032957	0.004993	0.012487	0.022146	0.008417	0.133980	0.023927	0.724961	0.000000	0.000000
TN, 00500	0.054385	0.018444	0.027502	0.011947	0.054798	0.039725	0.073727	0.044839	0.674633	0.000000	0.000000
TN, 00600	0.005393	0.051344	0.002308	0.010991	0.021231	0.004548	0.194126	0.005193	0.704867	0.000000	0.000000
TN, 00700	0.052084	0.018771	0.021618	0.055028	0.072872	0.005380	0.129009	0.030109	0.615129	0.000000	0.000000
TN, 00800	0.011726	0.009022	0.002347	0.047385	0.010797	0.011835	0.189411	0.016004	0.701472	0.000000	0.000000
TN, 00900	0.011557	0.021704	0.004124	0.023100	0.013573	0.002650	0.262258	0.006750	0.654284	0.000000	0.000000
TN, 01000	0.039670	0.014677	0.006510	0.010560	0.034758	0.010884	0.209312	0.021577	0.652051	0.000000	0.000000
TN, 01100	0.038447	0.022282	0.004571	0.033730	0.036863	0.006160	0.155369	0.027307	0.675271	0.000000	0.000000
TN, 01200	0.008287	0.007216	0.003943	0.017136	0.042767	0.004220	0.230321	0.009701	0.676409	0.000000	0.000000
TN, 01300	0.047744	0.015210	0.072167	0.035631	0.079190	0.011560	0.109718	0.036581	0.592198	0.000000	0.000000
TN, 01400	0.009405	0.028154	0.014163	0.020940	0.020987	0.015946	0.205584	0.029028	0.655793	0.000000	0.000000
TN, 01500	0.021773	0.032237	0.026389	0.031842	0.033237	0.007830	0.199325	0.034679	0.612687	0.000000	0.000000
TN, 01601	0.031890	0.007700	0.041118	0.024157	0.034603	0.012656	0.178865	0.027187	0.641826	0.000000	0.000000
TN, 01602	0.015270	0.013038	0.007184	0.048841	0.200487	0.006385	0.046768	0.040952	0.621075	0.000000	0.000000
TN, 01603	0.090908	0.017406	0.038027	0.039898	0.041881	0.063083	0.046768	0.076235	0.585792	0.000000	0.000000
TN, 01604	0.068128	0.008111	0.094841	0.029257	0.051517	0.039351	0.046768	0.060856	0.601171	0.000000	0.000000
TN, 01700	0.048960	0.007874	0.036956	0.011403	0.011946	0.028762	0.136045	0.033708	0.684345	0.000000	0.000000
TN, 01800	0.021166	0.014239	0.012080	0.014711	0.026137	0.010103	0.189690	0.024537	0.687338	0.000000	0.000000
TN, 01900	0.022332	0.045040	0.007513	0.039176	0.045686	0.009555	0.152801	0.016503	0.661393	0.000000	0.000000
TN, 02001	0.060470	0.048138	0.024890	0.052483	0.052954	0.057507	0.041570	0.090461	0.571527	0.000000	0.000000
TN, 02002	0.096508	0.020609	0.039136	0.027851	0.065425	0.046913	0.041570	0.072164	0.589823	0.000000	0.000000
TN, 02003	0.080310	0.047467	0.005194	0.020399	0.125105	0.017967	0.041570	0.015881	0.646106	0.000000	0.000000
TN, 02100	0.000525	0.047129	0.001656	0.019590	0.009619	0.000503	0.262900	0.010993	0.647085	0.000000	0.000000
TN, 02200	0.005119	0.043472	0.002637	0.025372	0.015853	0.013410	0.138477	0.010567	0.745095	0.000000	0.000000
TN, 02300	0.059123	0.017538	0.032429	0.026078	0.015271	0.019061	0.072954	0.048978	0.708569	0.000000	0.000000
TN, 02401	0.063563	0.009013	0.052812	0.020374	0.094918	0.023498	0.038433	0.057644	0.639745	0.000000	0.000000
TN, 02402	0.062005	0.014346	0.042197	0.022657	0.082629	0.040344	0.038433	0.063756	0.633633	0.000000	0.000000
TN, 02501	0.126504	0.030387	0.121875	0.026897	0.088967	0.027304	0.014102	0.095316	0.468648	0.000000	0.000000
TN, 02502	0.152686	0.037566	0.060769	0.035681	0.107524	0.027708	0.014102	0.018736	0.545228	0.000000	0.000000
TN, 02503	0.038758	0.046558	0.050715	0.021917	0.022739	0.241247	0.014102	0.125852	0.438112	0.000000	0.000000
TN, 02504	0.147496	0.025720	0.089920	0.007216	0.034007	0.117575	0.014102	0.090522	0.473442	0.000000	0.000000
TN, 02505	0.068441	0.021605	0.075514	0.023126	0.023375	0.209873	0.014102	0.064699	0.499265	0.000000	0.000000
TN, 02600	0.091528	0.005600	0.019382	0.011822	0.024132	0.038196	0.017996	0.044466	0.746879	0.000000	0.000000
TN, 02700	0.038715	0.017892	0.022075	0.024141	0.057581	0.014685	0.137590	0.023355	0.663965	0.000000	0.000000
TN, 02800	0.011981	0.030910	0.004538	0.011188	0.014378	0.000000	0.198266	0.005765	0.722974	0.000000	0.000000
TN, 02900	0.018839	0.022727	0.003810	0.016874	0.017890	0.001550	0.188473	0.021720	0.708117	0.000000	0.000000
TN, 03000	0.020046	0.025357	0.003776	0.029255	0.047690	0.025467	0.081017	0.017234	0.750156	0.000000	0.000000
TN, 03100	0.010704	0.014090	0.010740	0.024818	0.013994	0.001353	0.125599	0.004918	0.793784	0.000000	0.000000
TN, 03201	0.038715	0.015300	0.029023	0.031230	0.054319	0.079823	0.010682	0.133976	0.606932	0.000000	0.000000
TN, 03202	0.029105	0.017760	0.015763	0.029367	0.111421	0.044994	0.010682	0.075031	0.665877	0.000000	0.000000
TN, 03203	0.020649	0.018717	0.014156	0.034458	0.098178	0.062252	0.010682	0.023869	0.717039	0.000000	0.000000
TN, 03204	0.105617	0.015947	0.029242	0.013307	0.065054	0.019242	0.010682	0.010151	0.730757	0.000000	0.000000
TN, 03205	0.075315	0.028086	0.004104	0.037934	0.084481	0.018488	0.010682	0.045824	0.695084	0.000000	0.000000
TN, 03206	0.069468	0.005657	0.020215	0.058605	0.068013	0.026452	0.010682	0.021213	0.719695	0.000000	0.000000
TN, 03207	0.028764	0.006299	0.018178	0.083306	0.097217	0.014645	0.010682	0.046260	0.694648	0.000000	0.000000
TN, 03208	0.056339	0.015928	0.014587	0.055153	0.089040	0.017363	0.010682	0.031388	0.709520	0.000000	0.000000
TX, 00100	0.014644	0.019348	0.005938	0.025168	0.044314	0.006300	0.124008	0.018544	0.741735	0.000000	0.000000
TX, 00200	0.027306	0.016664	0.013091	0.015424	0.063141	0.064134	0.081916	0.026056	0.692268	0.000000	0.000000
TX, 00300	0.077768	0.009974	0.021748	0.007636	0.060490	0.035642	0.076831	0.041097	0.668814	0.000000	0.000000
TX, 00400	0.009462	0.031296	0.040101	0.025342	0.006164	0.003915	0.122239	0.011511	0.749972	0.000000	0.000000
TX, 00501	0.029800	0.019955	0.088698	0.010729	0.044421	0.093871	0.054862	0.146763	0.510901	0.000000	0.000000
TX, 00502	0.046769	0.049265	0.017004	0.065778	0.045241	0.063418	0.054862	0.025514	0.632149	0.000000	0.000000
TX, 00600	0.006619	0.036494	0.003240	0.021828	0.016121	0.000808	0.218653	0.009400	0.686838	0.000000	0.000000
TX, 00700	0.045343	0.013919	0.018927	0.033370	0.059845	0.031276	0.050575	0.026196	0.720550	0.000000	0.000000
TX, 00800	0.016912	0.011690	0.051053	0.039308	0.032822	0.017367	0.119211	0.008251	0.703387	0.000000	0.000000
TX, 00900	0.018082	0.026644	0.015432	0.012461	0.035206	0.067227	0.119656	0.003811	0.701481	0.000000	0.000000
TX, 01000	0.052027	0.019289	0.041444	0.108701	0.049708	0.022433	0.045046	0.015212	0.646140	0.000000	0.000000
TX, 01100	0.034301	0.024439	0.011210	0.035198	0.029177	0.019689	0.170215	0.024891	0.650879	0.000000	0.000000
TX, 01200	0.004442	0.049556	0.002609	0.027584	0.008741	0.000635	0.243378	0.022605	0.640450	0.000000	0.000000
TX, 01300	0.008318	0.015067	0.005852	0.041548	0.009387	0.008395	0.215599	0.014799	0.681036	0.000000	0.000000
TX, 01400	0.017223	0.021192	0.024556	0.030830	0.010958	0.037433	0.143409	0.005244	0.709155	0.000000	0.000000
TX, 01501	0.001336	0.093579	0.005633	0.064755	0.028601	0.022572	0.110676	0.033738	0.639111	0.000000	0.000000
TX, 01502	0.056046	0.014791	0.032181	0.035118	0.040286	0.038052	0.110676	0.044513	0.628336	0.000000	0.000000
TX, 01600	0.042873	0.055295	0.029216	0.023666	0.033303	0.054129	0.116846	0.030643	0.614030	0.000000	0.000000
TX, 01700	0.008827	0.019361	0.006768	0.008091	0.022403	0.002575	0.241182	0.006076	0.684718	0.000000	0.000000
TX, 01800	0.008584	0.007743	0.005147	0.027345	0.022814	0.003888	0.284930	0.011770	0.627779	0.000000	0.000000
TX, 01901	0.038400	0.002419	0.036855	0.019974	0.016580	0.192202	0.016347	0.043870	0.633355	0.000000	0.000000
TX, 01902	0.046734	0.002675	0.052747	0.021062	0.033361	0.149850	0.016347	0.149361	0.527863	0.000000	0.000000
TX, 01903	0.113177	0.001355	0.053867	0.007899	0.018177	0.111954	0.016347	0.065166	0.612058	0.000000	0.000000
TX, 01904	0.055924	0.001498	0.107302	0.018326	0.070926	0.052453	0.016347	0.045756	0.631469	0.000000	0.000000
TX, 01905	0.087321	0.002961	0.036899	0.033952	0.048930	0.096366	0.016347	0.029678	0.647547	0.000000	0.000000
TX, 01906	0.049296	0.001673	0.038418	0.008036	0.029755	0.179249	0.016347	0.009881	0.667344	0.000000	0.000000
TX, 01907	0.113227	0.034851	0.043253	0.006488	0.052780	0.055830	0.016347	0.026757	0.650468	0.000000	0.000000
TX, 02001	0.014559	0.000382	0.023107	0.004642	0.016263	0.040676	0.168617	0.073909	0.657845	0.000000	0.000000
TX, 02002	0.024949	0.000694	0.030475	0.005034	0.007313	0.031166	0.168617	0.146615	0.585138	0.000000	0.000000
TX, 02003	0.021300	0.000209	0.037462	0.017602	0.008819	0.014238	0.168617	0.008031	0.723722	0.000000	0.000000
TX, 02004	0.014590	0.000000	0.038410	0.007487	0.015285	0.023857	0.168617	0.012070	0.719684	0.000000	0.000000
TX, 02005	0.026162	0.002520	0.015528	0.015473	0.021586	0.018360	0.168617	0.018193	0.713561	0.000000	0.000000
TX, 02006	0.021370	0.006393	0.019471	0.014156	0.019037	0.019202	0.168617	0.017175	0.714578	0.000000	0.000000
TX, 02101	0.014593	0.026814	0.026899	0.032966	0.019447	0.046591	0.101920	0.010845	0.719924	0.000000	0.000000
TX, 02102	0.051344	0.025319	0.019279	0.024586	0.019672	0.025544	0.208461	0.015940	0.609854	0.000000	0.000000
TX, 02200	0.028968	0.011961	0.024442	0.023935	0.035946	0.041103	0.173110	0.016253	0.644283	0.000000	0.000000
TX, 02301	0.030547	0.016444	0.102943	0.062795	0.055119	0.187536	0.018196	0.010876	0.515543	0.000000	0.000000
TX, 02302	0.049786	0.001023	0.201949	0.015745	0.030471	0.156411	0.018196	0.010489	0.515930	0.000000	0.000000
TX, 02303	0.079106	0.002656	0.016789	0.124865	0.179221	0.052747	0.018196	0.007193	0.519226	0.000000	0.000000
TX, 02304	0.153492	0.049004	0.006110	0.022749	0.056533	0.167496	0.018196	0.003981	0.522439	0.000000	0.000000
TX, 02305	0.085837	0.060227	0.090243	0.066920	0.065905	0.086253	0.018196	0.008275	0.518145	0.000000	0.000000
TX, 02306	0.139721	0.005357	0.021940	0.011326	0.066019	0.211022	0.018196	0.024375	0.502044	0.000000	0.000000
TX, 02307	0.055383	0.015679	0.070853	0.008531	0.042588	0.262351	0.018196	0.026126	0.500293	0.000000	0.000000
TX, 02308	0.114417	0.013269	0.071392	0.017365	0.035581	0.203360	0.018196	0.046952	0.479468	0.000000	0.000000
TX, 02309	0.059344	0.005340	0.061153	0.026119	0.020624	0.282804	0.018196	0.122312	0.404108	0.000000	0.000000
TX, 02310	0.049106	0.005263	0.033349	0.018225	0.039336	0.310106	0.018196	0.150114	0.376306	0.000000	0.000000
TX, 02311	0.027100	0.002888	0.027984	0.014027	0.026566	0.356820	0.018196	0.030917	0.495502	0.000000	0.000000
TX, 02312	0.044419	0.005934	0.043496	0.007808	0.028289	0.325439	0.018196	0.092722	0.433697	0.000000	0.000000
TX, 02313	0.040120	0.004103	0.047568	0.017970	0.027769	0.317855	0.018196	0.192996	0.333423	0.000000	0.000000
TX, 02314	0.059460	0.047145	0.068011	0.057171	0.077030	0.146567	0.018196	0.036177	0.490243	0.000000	0.000000
TX, 02315	0.070152	0.011133	0.062365	0.024454	0.043283	0.243998	0.018196	0.009513	0.516907	0.000000	0.000000
TX, 02316	0.061765	0.003628	0.033950	0.103057	0.119647	0.133337	0.018196	0.057015	0.469404	0.000000	0.000000
TX, 02317	0.184202	0.039227	0.032714	0.052999	0.106839	0.039405	0.018196	0.012323	0.514097	0.000000	0.000000
TX, 02318	0.137115	0.006475	0.153126	0.038270	0.074309	0.046089	0.018196	0.008922	0.517497	0.000000	0.000000
TX, 02319	0.043775	0.011043	0.068595	0.018654	0.040393	0.272925	0.018196	0.014340	0.512080	0.000000	0.000000
TX, 02320	0.045290	0.008442	0.017196	0.013886	0.279441	0.091131	0.018196	0.038143	0.488276	0.000000	0.000000
