Dependency=ASHRAE IECC Climate Zone 2004	Dependency=Geometry Building Type RECS	Dependency=HVAC Heating Type	Dependency=Vintage ACS	Option=Central AC	Option=Heat Pump	Option=None	Option=Room AC
6A	Single-Family Attached	Ducted Heat Pump	2040s	0.000000	1.000000	0.000000	0.000000
6A	Single-Family Attached	Ducted Heating	2040s	0.935133	0.000000	0.048578	0.016289
6A	Single-Family Attached	Non-Ducted Heat Pump	2040s	0.000000	1.000000	0.000000	0.000000
6A	Single-Family Attached	Non-Ducted Heating	2040s	0.146730	0.000000	0.434472	0.418799
6A	Single-Family Attached	None	2040s	0.146730	0.000000	0.434472	0.418799
6A	Single-Family Detached	Ducted Heat Pump	2040s	0.000000	1.000000	0.000000	0.000000
6A	Single-Family Detached	Ducted Heating	2040s	0.935133	0.000000	0.048578	0.016289
6A	Single-Family Detached	Non-Ducted Heat Pump	2040s	0.000000	1.000000	0.000000	0.000000
6A	Single-Family Detached	Non-Ducted Heating	2040s	0.146730	0.000000	0.434472	0.418799
6A	Single-Family Detached	None	2040s	0.146730	0.000000	0.434472	0.418799
6B	Mobile Home	Ducted Heat Pump	2040s	0.000000	1.000000	0.000000	0.000000
6B	Mobile Home	Ducted Heating	2040s	0.101622	0.000000	0.546732	0.351647
6B	Mobile Home	Non-Ducted Heat Pump	2040s	0.000000	1.000000	0.000000	0.000000
6B	Mobile Home	Non-Ducted Heating	2040s	0.378500	0.000000	0.243000	0.378500
6B	Mobile Home	None	2040s	0.378500	0.000000	0.243000	0.378500
6B	Multi-Family with 2 - 4 Units	Ducted Heat Pump	2040s	0.000000	1.000000	0.000000	0.000000
6B	Multi-Family with 2 - 4 Units	Ducted Heating	2040s	0.333417	0.000000	0.478291	0.188290
6B	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	2040s	0.000000	1.000000	0.000000	0.000000
6B	Multi-Family with 2 - 4 Units	Non-Ducted Heating	2040s	0.179126	0.000000	0.000000	0.820874
6B	Multi-Family with 2 - 4 Units	None	2040s	0.179126	0.000000	0.000000	0.820874
6B	Multi-Family with 5+ Units	Ducted Heat Pump	2040s	0.000000	1.000000	0.000000	0.000000
6B	Multi-Family with 5+ Units	Ducted Heating	2040s	0.333417	0.000000	0.478291	0.188290
6B	Multi-Family with 5+ Units	Non-Ducted Heat Pump	2040s	0.000000	1.000000	0.000000	0.000000
6B	Multi-Family with 5+ Units	Non-Ducted Heating	2040s	0.179126	0.000000	0.000000	0.820874
6B	Multi-Family with 5+ Units	None	2040s	0.179126	0.000000	0.000000	0.820874
6B	Single-Family Attached	Ducted Heat Pump	2040s	0.000000	1.000000	0.000000	0.000000
6B	Single-Family Attached	Ducted Heating	2040s	0.935133	0.000000	0.048578	0.016289
6B	Single-Family Attached	Non-Ducted Heat Pump	2040s	0.000000	1.000000	0.000000	0.000000
6B	Single-Family Attached	Non-Ducted Heating	2040s	0.146730	0.000000	0.434472	0.418799
6B	Single-Family Attached	None	2040s	0.146730	0.000000	0.434472	0.418799
6B	Single-Family Detached	Ducted Heat Pump	2040s	0.000000	1.000000	0.000000	0.000000
6B	Single-Family Detached	Ducted Heating	2040s	0.935133	0.000000	0.048578	0.016289
6B	Single-Family Detached	Non-Ducted Heat Pump	2040s	0.000000	1.000000	0.000000	0.000000
6B	Single-Family Detached	Non-Ducted Heating	2040s	0.146730	0.000000	0.434472	0.418799
6B	Single-Family Detached	None	2040s	0.146730	0.000000	0.434472	0.418799
7A	Mobile Home	Ducted Heat Pump	2040s	0.000000	1.000000	0.000000	0.000000
7A	Mobile Home	Ducted Heating	2040s	1.000000	0.000000	0.000000	0.000000
7A	Mobile Home	Non-Ducted Heat Pump	2040s	0.000000	1.000000	0.000000	0.000000
7A	Mobile Home	Non-Ducted Heating	2040s	0.378500	0.000000	0.243000	0.378500
7A	Mobile Home	None	2040s	0.378500	0.000000	0.243000	0.378500
7A	Multi-Family with 2 - 4 Units	Ducted Heat Pump	2040s	0.000000	1.000000	0.000000	0.000000
7A	Multi-Family with 2 - 4 Units	Ducted Heating	2040s	0.378500	0.000000	0.243000	0.378500
7A	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	2040s	0.000000	1.000000	0.000000	0.000000
7A	Multi-Family with 2 - 4 Units	Non-Ducted Heating	2040s	0.000000	0.000000	0.000000	1.000000
7A	Multi-Family with 2 - 4 Units	None	2040s	0.000000	0.000000	0.000000	1.000000
7A	Multi-Family with 5+ Units	Ducted Heat Pump	2040s	0.000000	1.000000	0.000000	0.000000
7A	Multi-Family with 5+ Units	Ducted Heating	2040s	0.378500	0.000000	0.243000	0.378500
7A	Multi-Family with 5+ Units	Non-Ducted Heat Pump	2040s	0.000000	1.000000	0.000000	0.000000
7A	Multi-Family with 5+ Units	Non-Ducted Heating	2040s	0.000000	0.000000	0.000000	1.000000
7A	Multi-Family with 5+ Units	None	2040s	0.000000	0.000000	0.000000	1.000000
7A	Single-Family Attached	Ducted Heat Pump	2040s	0.000000	1.000000	0.000000	0.000000
7A	Single-Family Attached	Ducted Heating	2040s	0.696680	0.000000	0.255778	0.047542
7A	Single-Family Attached	Non-Ducted Heat Pump	2040s	0.000000	1.000000	0.000000	0.000000
7A	Single-Family Attached	Non-Ducted Heating	2040s	0.067750	0.000000	0.364500	0.567750
7A	Single-Family Attached	None	2040s	0.067750	0.000000	0.364500	0.567750
7A	Single-Family Detached	Ducted Heat Pump	2040s	0.000000	1.000000	0.000000	0.000000
7A	Single-Family Detached	Ducted Heating	2040s	0.696680	0.000000	0.255778	0.047542
7A	Single-Family Detached	Non-Ducted Heat Pump	2040s	0.000000	1.000000	0.000000	0.000000
7A	Single-Family Detached	Non-Ducted Heating	2040s	0.067750	0.000000	0.364500	0.567750
7A	Single-Family Detached	None	2040s	0.067750	0.000000	0.364500	0.567750
7B	Mobile Home	Ducted Heat Pump	2040s	0.000000	1.000000	0.000000	0.000000
7B	Mobile Home	Ducted Heating	2040s	1.000000	0.000000	0.000000	0.000000
7B	Mobile Home	Non-Ducted Heat Pump	2040s	0.000000	1.000000	0.000000	0.000000
7B	Mobile Home	Non-Ducted Heating	2040s	0.378500	0.000000	0.243000	0.378500
7B	Mobile Home	None	2040s	0.378500	0.000000	0.243000	0.378500
7B	Multi-Family with 2 - 4 Units	Ducted Heat Pump	2040s	0.000000	1.000000	0.000000	0.000000
7B	Multi-Family with 2 - 4 Units	Ducted Heating	2040s	0.378500	0.000000	0.243000	0.378500
7B	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	2040s	0.000000	1.000000	0.000000	0.000000
7B	Multi-Family with 2 - 4 Units	Non-Ducted Heating	2040s	0.000000	0.000000	0.000000	1.000000
7B	Multi-Family with 2 - 4 Units	None	2040s	0.000000	0.000000	0.000000	1.000000
7B	Multi-Family with 5+ Units	Ducted Heat Pump	2040s	0.000000	1.000000	0.000000	0.000000
7B	Multi-Family with 5+ Units	Ducted Heating	2040s	0.378500	0.000000	0.243000	0.378500
7B	Multi-Family with 5+ Units	Non-Ducted Heat Pump	2040s	0.000000	1.000000	0.000000	0.000000
7B	Multi-Family with 5+ Units	Non-Ducted Heating	2040s	0.000000	0.000000	0.000000	1.000000
7B	Multi-Family with 5+ Units	None	2040s	0.000000	0.000000	0.000000	1.000000
7B	Single-Family Attached	Ducted Heat Pump	2040s	0.000000	1.000000	0.000000	0.000000
7B	Single-Family Attached	Ducted Heating	2040s	0.696680	0.000000	0.255778	0.047542
7B	Single-Family Attached	Non-Ducted Heat Pump	2040s	0.000000	1.000000	0.000000	0.000000
7B	Single-Family Attached	Non-Ducted Heating	2040s	0.067750	0.000000	0.364500	0.567750
7B	Single-Family Attached	None	2040s	0.067750	0.000000	0.364500	0.567750
7B	Single-Family Detached	Ducted Heat Pump	2040s	0.000000	1.000000	0.000000	0.000000
7B	Single-Family Detached	Ducted Heating	2040s	0.696680	0.000000	0.255778	0.047542
7B	Single-Family Detached	Non-Ducted Heat Pump	2040s	0.000000	1.000000	0.000000	0.000000
7B	Single-Family Detached	Non-Ducted Heating	2040s	0.067750	0.000000	0.364500	0.567750
7B	Single-Family Detached	None	2040s	0.067750	0.000000	0.364500	0.567750
