Dependency=Location	Dependency=Geometry Building Type ACS	Dependency=Vintage Bidecadal	Option=Electricity	Option=Fuel Oil	Option=Natural Gas	Option=None	Option=Other Fuel	Option=Propane	Counts	Unnamed: 10
ME_Caribou.Muni.AP.727120	Single-Family Detached	1940-59s	0.018069576	0.755964906	0.007550315	0.000205451	0.193735528	0.024474224	6380.278886	1.0
ME_Caribou.Muni.AP.727120	Single-Family Detached	1960-79s	0.024741902000000003	0.655439174	0.000382113	0.002737316	0.29205959600000003	0.024639899	7823.80809	1.0
ME_Caribou.Muni.AP.727120	Single-Family Detached	1980-99s	0.01924771	0.552204405	0.002535454	0.012391591	0.387122942	0.026497898	6364.167562	1.0
ME_Caribou.Muni.AP.727120	Single-Family Detached	2000-09s	0.012864241	0.5970771979999999	0.002722835	0.000492642	0.330830919	0.056012165	2848.36679	1.0
ME_Portland.Intl.Jetport.726060	Single-Family Detached	<1940	0.020120077	0.677200557	0.055653671	0.001271662	0.183704955	0.062049078	81153.5602	1.0
ME_Portland.Intl.Jetport.726060	Single-Family Detached	2010s	0.014350407	0.357945678	0.019374653	0.004123157	0.230540277	0.373665827	4374.415065	0.999999999
ME_Portland.Intl.Jetport.726060	Single-Family Detached	1940-59s	0.01383017	0.76068058	0.044659143	0.001195775	0.113277752	0.06635658	45251.61773	1.0
ME_Portland.Intl.Jetport.726060	Single-Family Detached	1960-79s	0.029533007000000007	0.694314305	0.011951502	0.000816067	0.185301808	0.078083311	74924.50115	1.0
ME_Portland.Intl.Jetport.726060	Single-Family Detached	1980-99s	0.020301176	0.637839167	0.011870476	0.000427307	0.240633992	0.08892788199999999	90091.79074	1.0
ME_Portland.Intl.Jetport.726060	Single-Family Detached	2000-09s	0.016475555	0.614405296	0.011887124	0.000489104	0.211201639	0.145541282	48826.65569	1.0
MI_Alpena.County.Rgnl.AP.726390	Single-Family Detached	<1940	0.020441751	0.042146871	0.631908585	0.002263834	0.168733711	0.134505248	6177.939158	1.0
MI_Alpena.County.Rgnl.AP.726390	Single-Family Detached	2010s	0.06212873	0.006133983000000001	0.456254342	0.00108347	0.110039415	0.36436006	206.1997509	1.0
MI_Alpena.County.Rgnl.AP.726390	Single-Family Detached	1940-59s	0.03769641	0.023145073	0.666682787	0.0007619489999999999	0.129202366	0.142511414	8326.71313	0.999999999
MI_Alpena.County.Rgnl.AP.726390	Single-Family Detached	1960-79s	0.06051298	0.027704324	0.540911395	0.002685078	0.193535434	0.17465078899999995	13421.881630000002	1.0
MI_Alpena.County.Rgnl.AP.726390	Single-Family Detached	1980-99s	0.038269582	0.013072935	0.444645616	0.0007805360000000001	0.184020017	0.319211313	10039.70887	0.999999999
MI_Alpena.County.Rgnl.AP.726390	Single-Family Detached	2000-09s	0.04506776	0.004400117	0.373208883	0.002059059	0.190903534	0.384360646	4523.456941	0.999999999
MI_Detroit.Metro.AP.725370	Single-Family Detached	<1940	0.034933589	0.007725831	0.921385256	0.003779821	0.01187081	0.020304693	144398.0709	1.0
MI_Detroit.Metro.AP.725370	Single-Family Detached	2010s	0.055797433	0.002047246	0.908000632	0.006335	0.012454649	0.015365039	5636.431149	0.999999999
MI_Detroit.Metro.AP.725370	Single-Family Detached	1940-59s	0.03538067	0.002598873	0.946944141	0.001243295	0.005263365	0.008569657	407093.2942	1.000000001
MI_Detroit.Metro.AP.725370	Single-Family Detached	1960-79s	0.040312057000000005	0.004285578	0.930392604	0.001754976	0.008040875	0.01521391	264047.1176	1.0
MI_Detroit.Metro.AP.725370	Single-Family Detached	1980-99s	0.038094392000000005	0.001917931	0.920042819	0.0005933119999999999	0.011602907	0.027748638	157904.4265	0.999999999
MI_Detroit.Metro.AP.725370	Single-Family Detached	2000-09s	0.051652184	0.001169012	0.901584428	0.000959191	0.009620796	0.035014388	81746.22465	0.999999999
MI_Flint-Bishop.Intl.AP.726370	Single-Family Detached	<1940	0.047208091	0.034455368	0.7572237270000001	0.001470899	0.053807951	0.105833964	75923.61517	1.0
MI_Flint-Bishop.Intl.AP.726370	Single-Family Detached	2010s	0.101024867	0.004667928	0.736376351	0.0074864330000000015	0.058719061	0.09172536	2882.773175	1.0
MI_Flint-Bishop.Intl.AP.726370	Single-Family Detached	1940-59s	0.058631973	0.011116069	0.8568406820000001	0.001715124	0.024787111	0.04690904	123402.423	0.999999999
MI_Flint-Bishop.Intl.AP.726370	Single-Family Detached	1960-79s	0.062546006	0.023730899	0.783931753	0.002518961	0.034844857	0.092427524	157097.3558	1.0
MI_Flint-Bishop.Intl.AP.726370	Single-Family Detached	1980-99s	0.050809988	0.010669125	0.724326956	0.002516308	0.042263602	0.16941402100000005	110983.1366	1.0
MI_Flint-Bishop.Intl.AP.726370	Single-Family Detached	2000-09s	0.06129479	0.004889772	0.73918602	0.001599556	0.040907483	0.152122378	53406.4674	0.999999999
MI_Grand.Rapids-Kent.County.Intl.AP.726350	Single-Family Detached	<1940	0.033077009	0.035277414	0.7589989429999999	0.00140866	0.080377625	0.09086035	60888.5243	1.000000001
MI_Grand.Rapids-Kent.County.Intl.AP.726350	Single-Family Detached	2010s	0.070315449	0.001547354	0.758841381	0.006292731	0.040470891	0.122532194	3511.446251	1.0
MI_Grand.Rapids-Kent.County.Intl.AP.726350	Single-Family Detached	1940-59s	0.041297913	0.01884226	0.866233576	0.001040265	0.0296596	0.042926386	73579.34916	1.0
MI_Grand.Rapids-Kent.County.Intl.AP.726350	Single-Family Detached	1960-79s	0.05110801	0.031250672	0.7634573	0.0007125689999999999	0.061185555	0.092285893	77529.69471	0.999999999
MI_Grand.Rapids-Kent.County.Intl.AP.726350	Single-Family Detached	1980-99s	0.042454908	0.006848617	0.6876944840000001	0.001524069	0.06986189799999999	0.191616024	72840.60387	1.0
MI_Grand.Rapids-Kent.County.Intl.AP.726350	Single-Family Detached	2000-09s	0.051264567	0.003304317	0.685236541	0.000993709	0.07455147599999999	0.184649389	43837.59043	0.999999999
MI_Houghton-Lake.Roscommon.County.AP.726380	Single-Family Detached	<1940	0.031815728	0.045161581	0.542124199	0.002304218	0.169037966	0.209556309	13650.11464	1.000000001
MI_Houghton-Lake.Roscommon.County.AP.726380	Single-Family Detached	2010s	0.070701674	0.009250635	0.28403499600000004	0.000486996	0.228868074	0.406657625	864.3382925000002	1.0
MI_Houghton-Lake.Roscommon.County.AP.726380	Single-Family Detached	1940-59s	0.050843587	0.02762784	0.56584252	0.001618334	0.144185029	0.209882689	17961.310569999998	0.999999999
MI_Houghton-Lake.Roscommon.County.AP.726380	Single-Family Detached	1960-79s	0.071126308	0.027643868	0.449370036	0.002729151	0.170763876	0.27836676	31613.218760000003	0.999999999
MI_Houghton-Lake.Roscommon.County.AP.726380	Single-Family Detached	1980-99s	0.046744978	0.013731138	0.349490139	0.0014730129999999998	0.17033472100000002	0.41822601	27552.34838	0.999999999
MI_Houghton-Lake.Roscommon.County.AP.726380	Single-Family Detached	2000-09s	0.040510763	0.007707004	0.334874778	0.003035839	0.17500863100000005	0.438862985	13521.353330000002	1.0
MI_Lansing-Capital.City.AP.725390	Single-Family Detached	<1940	0.039822194	0.057111585	0.699081658	0.0023862970000000003	0.085719318	0.115878947	54698.72391	0.999999999
MI_Lansing-Capital.City.AP.725390	Single-Family Detached	2010s	0.051515032	0.0011053010000000002	0.794024043	0.010598832	0.033627276	0.109129517	1424.848382	1.000000001
MI_Lansing-Capital.City.AP.725390	Single-Family Detached	1940-59s	0.059103134	0.020249629	0.839353727	0.001413287	0.029202026	0.050678197	52771.55592	1.0
MI_Lansing-Capital.City.AP.725390	Single-Family Detached	1960-79s	0.073239687	0.042026625	0.698420515	0.003668943	0.05853291	0.124111319	64381.91481	0.999999999
MI_Lansing-Capital.City.AP.725390	Single-Family Detached	1980-99s	0.058614944	0.014341286000000003	0.571841544	0.005083757	0.08570291099999999	0.264415558	45144.30881	1.0
MI_Lansing-Capital.City.AP.725390	Single-Family Detached	2000-09s	0.052979733	0.00687578	0.58800687	0.0062724930000000005	0.087826984	0.258038139	25334.43077	0.999999999
MI_Muskegon.County.AP.726360	Single-Family Detached	<1940	0.045309464	0.048009289	0.707133138	0.001461816	0.091696699	0.106389595	21274.40594	1.000000001
MI_Muskegon.County.AP.726360	Single-Family Detached	2010s	0.105755845	0.002291118	0.666624564	0.005931801	0.082940603	0.136456069	1147.789965	1.0
MI_Muskegon.County.AP.726360	Single-Family Detached	1940-59s	0.033943217000000005	0.026249497000000004	0.82654164	0.0008495639999999999	0.04753699	0.064879093	30914.88387	1.000000001
MI_Muskegon.County.AP.726360	Single-Family Detached	1960-79s	0.045690303	0.037482729	0.731585863	0.003201393	0.08844327800000001	0.093596434	34271.94201	1.0
MI_Muskegon.County.AP.726360	Single-Family Detached	1980-99s	0.058796325	0.010966678	0.630875527	0.002205944	0.099572518	0.197583007	31624.46009	0.999999999
MI_Muskegon.County.AP.726360	Single-Family Detached	2000-09s	0.051580384000000014	0.003492257	0.656829132	0.004191735	0.090497548	0.193408945	16687.0589	1.000000001
MI_Sault.Ste.Marie-Sanderson.Field.727340	Single-Family Detached	<1940	0.045154874000000005	0.064189104	0.6237757620000001	7.809999999999999e-05	0.142225351	0.124576843	5639.908973	1.000000034
MI_Sault.Ste.Marie-Sanderson.Field.727340	Single-Family Detached	2010s	0.11925143	0.000377325	0.113757326	0.019750771	0.13860576800000002	0.60825738	248.6504438	1.0
MI_Sault.Ste.Marie-Sanderson.Field.727340	Single-Family Detached	1940-59s	0.067706243	0.044537282	0.633428611	0.001036645	0.108170833	0.145120385	5416.658192	0.999999999
MI_Sault.Ste.Marie-Sanderson.Field.727340	Single-Family Detached	1960-79s	0.099698306	0.056286871	0.433990525	0.002288575	0.20196918	0.205766542	6847.857951000001	0.999999999
MI_Sault.Ste.Marie-Sanderson.Field.727340	Single-Family Detached	1980-99s	0.148507545	0.032531403	0.26147871	0.000294723	0.216520396	0.340667223	6216.486919	1.0
MI_Sault.Ste.Marie-Sanderson.Field.727340	Single-Family Detached	2000-09s	0.084344912	0.001793345	0.244118602	0.003148275	0.25011035	0.416484516	3247.839512	1.0
MI_Traverse.City-Cherry.Capital.AP.726387	Single-Family Detached	<1940	0.03904143	0.042848033	0.6702166279999999	0.002801586	0.114737512	0.130354811	17800.61476	1.0
MI_Traverse.City-Cherry.Capital.AP.726387	Single-Family Detached	2010s	0.13262496	0.00072062	0.562949085	0.008538765	0.134717051	0.160449519	1061.142835	1.0
MI_Traverse.City-Cherry.Capital.AP.726387	Single-Family Detached	1940-59s	0.049818738	0.027431462	0.6649209460000001	0.001408606	0.099494372	0.156925876	13500.39073	1.0
MI_Traverse.City-Cherry.Capital.AP.726387	Single-Family Detached	1960-79s	0.066708291	0.033566092	0.531809089	0.001294284	0.148612148	0.218010096	23448.78579	1.0
MI_Traverse.City-Cherry.Capital.AP.726387	Single-Family Detached	1980-99s	0.077769338	0.013451055	0.433272007	0.002084983	0.14668798800000002	0.326734629	28195.320410000004	1.0
MI_Traverse.City-Cherry.Capital.AP.726387	Single-Family Detached	2000-09s	0.056346184	0.013485105	0.422065651	0.003004739	0.149213668	0.355884654	15360.23206	1.000000001
MN_Duluth.Intl.AP.727450	Single-Family Detached	<1940	0.047093077	0.123760149	0.59972584	0.004046475999999999	0.109783151	0.115591307	41931.45205	1.0
MN_Duluth.Intl.AP.727450	Single-Family Detached	2010s	0.229130429	0.007143795	0.167437997	0.008972331	0.195643147	0.3916723	1601.777114	0.999999999
MN_Duluth.Intl.AP.727450	Single-Family Detached	1940-59s	0.074932756	0.140532147	0.523568794	0.004850065	0.098035022	0.158081216	33818.448489999995	1.0
MN_Duluth.Intl.AP.727450	Single-Family Detached	1960-79s	0.158846939	0.122630777	0.321092946	0.003016633	0.134650879	0.259761825	36037.93878	0.999999999
MN_Duluth.Intl.AP.727450	Single-Family Detached	1980-99s	0.202546743	0.03496203	0.213323113	0.000940898	0.151158914	0.397068301	28595.66208	0.999999999
MN_Duluth.Intl.AP.727450	Single-Family Detached	2000-09s	0.204551417	0.014622253	0.185191957	0.001136662	0.15400527	0.44049244	17952.59562	0.999999999
MN_International.Falls.Intl.AP.727470	Single-Family Detached	<1940	0.161215962	0.104321101	0.352823399	0.001396948	0.14741911	0.23282348100000005	4221.803265	1.000000001
MN_International.Falls.Intl.AP.727470	Single-Family Detached	2010s	0.412863301	0.002542156	0.150836204	0.038695996	0.123463373	0.271598971	495.398904	1.000000001
MN_International.Falls.Intl.AP.727470	Single-Family Detached	1940-59s	0.170005302	0.08351722	0.435541878	0.00248988	0.112682957	0.195762762	4609.070607	0.999999999
MN_International.Falls.Intl.AP.727470	Single-Family Detached	1960-79s	0.285050229	0.08726093900000001	0.240017351	0.002585123	0.133614406	0.251471952	7634.486620999999	1.0
MN_International.Falls.Intl.AP.727470	Single-Family Detached	1980-99s	0.348596749	0.028208667000000007	0.144076791	0.00187033	0.164295728	0.31295173600000004	7602.1155819999985	1.000000001
MN_International.Falls.Intl.AP.727470	Single-Family Detached	2000-09s	0.359601569	0.008057153000000001	0.16620901	0.003023102	0.122998539	0.340110626	4654.077351	0.999999999
MN_Minneapolis-St.Paul.Intl.AP.726580	Single-Family Detached	<1940	0.045147873	0.017745888	0.846274029	0.001776977	0.020415393	0.06863984	138729.9504	1.0
MN_Minneapolis-St.Paul.Intl.AP.726580	Single-Family Detached	2010s	0.131294969	0.001996285	0.7701163329999999	0.006060551	0.020633121	0.069898741	9467.457173	1.0
MN_Minneapolis-St.Paul.Intl.AP.726580	Single-Family Detached	1940-59s	0.054414062	0.007155575	0.907132319	0.000922534	0.006288719	0.024086792000000003	157199.4807	1.000000001
MN_Minneapolis-St.Paul.Intl.AP.726580	Single-Family Detached	1960-79s	0.067397214	0.011135203	0.860276701	0.000651146	0.013069774	0.047469962	192066.5985	1.0
MN_Minneapolis-St.Paul.Intl.AP.726580	Single-Family Detached	1980-99s	0.06844683	0.002364566	0.863637667	0.001050317	0.011979663	0.052520957	214841.9369	1.0
MN_Minneapolis-St.Paul.Intl.AP.726580	Single-Family Detached	2000-09s	0.08471602	0.002659362	0.813133285	0.001195843	0.018616865	0.079678624	96275.86507	0.999999999
MN_Rochester.Intl.AP.726440	Single-Family Detached	<1940	0.057752759	0.032097787999999995	0.494678865	0.0020604620000000003	0.078152019	0.335258107	20581.30141	1.0
MN_Rochester.Intl.AP.726440	Single-Family Detached	2010s	0.139548253	0.001125799	0.5108731329999999	0.016272424	0.118023516	0.214156875	1398.850543	1.0
MN_Rochester.Intl.AP.726440	Single-Family Detached	1940-59s	0.08205760200000001	0.013420832	0.7740885609999999	0.000439096	0.020194782	0.109799127	17502.12817	1.0
MN_Rochester.Intl.AP.726440	Single-Family Detached	1960-79s	0.101151862	0.013912173	0.6724296479999999	0.000911724	0.037471671	0.17412292399999998	20545.22005	1.000000002
MN_Rochester.Intl.AP.726440	Single-Family Detached	1980-99s	0.071300715	0.006646167	0.6826677440000001	0.000941575	0.026423831	0.212019967	19834.35716	0.999999999
MN_Rochester.Intl.AP.726440	Single-Family Detached	2000-09s	0.092637067	0.005796511999999999	0.686106399	0.005121903	0.039566203	0.17077191600000002	15189.54987	1.0
MN_St.Cloud.Muni.AP.726550	Single-Family Detached	<1940	0.103981169	0.104346007	0.3994193	0.003760307	0.111445226	0.27704799	50738.22684	0.999999999
MN_St.Cloud.Muni.AP.726550	Single-Family Detached	2010s	0.246824432	0.001788398	0.424970693	0.009841426	0.098664153	0.217910898	3171.858617000001	1.0
MN_St.Cloud.Muni.AP.726550	Single-Family Detached	1940-59s	0.105552967	0.062195256	0.591611022	0.004146705	0.052048822	0.184445227	37304.22438	0.999999999
MN_St.Cloud.Muni.AP.726550	Single-Family Detached	1960-79s	0.167056735	0.057410333	0.481829314	0.001630604	0.078072053	0.214000961	59940.99469	1.0
MN_St.Cloud.Muni.AP.726550	Single-Family Detached	1980-99s	0.138793363	0.013808301	0.5211496520000001	0.001426895	0.074375197	0.250446591	68629.62222	0.999999999
MN_St.Cloud.Muni.AP.726550	Single-Family Detached	2000-09s	0.154910671	0.007482393	0.53647022	0.002897353	0.059691921	0.238547442	51922.8672	1.0
MO_Columbia.Rgnl.AP.724450	Single-Family Detached	<1940	0.165015751	0.006248622	0.468129883	0.003195128	0.135065517	0.222345098	37246.9398	0.999999999
MO_Columbia.Rgnl.AP.724450	Single-Family Detached	2010s	0.581496637	0.000219371	0.222004279	0.002245259	0.075341433	0.118693022	4337.536153	1.000000001
MO_Columbia.Rgnl.AP.724450	Single-Family Detached	1940-59s	0.226832895	0.004791856	0.525219181	0.002187958	0.070960892	0.17000721800000002	36888.75066000001	1.0
MO_Columbia.Rgnl.AP.724450	Single-Family Detached	1960-79s	0.385393161	0.001754591	0.367646506	0.002951107	0.083954565	0.15830006900000002	70078.91591	0.999999999
MO_Columbia.Rgnl.AP.724450	Single-Family Detached	1980-99s	0.429753331	0.000961047	0.254644466	0.003760719	0.08962561	0.221254828	63250.40044	1.000000001
MO_Columbia.Rgnl.AP.724450	Single-Family Detached	2000-09s	0.477888957	0.000532585	0.269558921	0.005828537	0.079327731	0.166863269	38883.45313	1.0
MO_Kansas.City.Intl.AP.724460	Single-Family Detached	<1940	0.133667122	0.002864168	0.7174932620000001	0.003318562	0.039608354	0.103048531	92983.04709	0.999999999
MO_Kansas.City.Intl.AP.724460	Single-Family Detached	2010s	0.369003089	0.001005451	0.554387951	0.001174849	0.015399028	0.059029633	7223.065992	1.000000001
MO_Kansas.City.Intl.AP.724460	Single-Family Detached	1940-59s	0.114738019	0.001090291	0.834115687	0.001389781	0.011773492	0.036892731	126526.635	1.000000001
MO_Kansas.City.Intl.AP.724460	Single-Family Detached	1960-79s	0.14950085300000002	0.000697217	0.7732917340000001	0.001010643	0.014220088999999997	0.06127946400000001	168902.5083	1.0
MO_Kansas.City.Intl.AP.724460	Single-Family Detached	1980-99s	0.199160151	0.000409021	0.7230897540000001	0.001010637	0.015289507	0.061040931	158160.3709	1.000000001
MO_Kansas.City.Intl.AP.724460	Single-Family Detached	2000-09s	0.298969202	0.000545875	0.6267197320000001	0.00075237	0.014154609	0.058858212	90654.44477	1.0
MO_Springfield.Rgnl.AP.724400	Single-Family Detached	<1940	0.185750168	0.003560628	0.448339042	0.000727093	0.152222752	0.209400317	48818.63882	1.0
MO_Springfield.Rgnl.AP.724400	Single-Family Detached	2010s	0.421273174	0.000908787	0.378514327	0.005635532	0.088514834	0.105153346	8827.425261	1.0
MO_Springfield.Rgnl.AP.724400	Single-Family Detached	1940-59s	0.22146342	0.0020519970000000003	0.505797174	0.001149373	0.095783954	0.173754081	54967.86805	0.999999999
MO_Springfield.Rgnl.AP.724400	Single-Family Detached	1960-79s	0.304598046	0.001612671	0.4361720220000001	0.001124212	0.105673031	0.150820017	113047.4442	0.999999999
MO_Springfield.Rgnl.AP.724400	Single-Family Detached	1980-99s	0.362981392	0.000667466	0.38656956	0.001578575	0.097215578	0.150987429	125119.1857	1.0
MO_Springfield.Rgnl.AP.724400	Single-Family Detached	2000-09s	0.430583387	0.001340647	0.351102753	0.001234011	0.078779238	0.136959965	88274.23449	1.000000001
MO_St.Louis-Lambert.Intl.AP.724340	Single-Family Detached	<1940	0.130620405	0.005652566	0.760986697	0.00150695	0.028259433	0.072973948	143282.3507	0.999999999
MO_St.Louis-Lambert.Intl.AP.724340	Single-Family Detached	2010s	0.4348387070000001	0.001292505	0.449692154	0.006159506	0.031018721000000006	0.076998407	11073.22605	1.0
MO_St.Louis-Lambert.Intl.AP.724340	Single-Family Detached	1940-59s	0.141045174	0.00711448	0.793750098	0.000948468	0.0117879	0.045353881	210961.6643	1.000000001
MO_St.Louis-Lambert.Intl.AP.724340	Single-Family Detached	1960-79s	0.222073918	0.003204027	0.685667186	0.00123605	0.023065884	0.064752936	242133.1869	1.000000001
MO_St.Louis-Lambert.Intl.AP.724340	Single-Family Detached	1980-99s	0.285934702	0.001173755	0.588730647	0.001249991	0.03080229	0.092108615	210513.757	1.0
MO_St.Louis-Lambert.Intl.AP.724340	Single-Family Detached	2000-09s	0.347402386	0.00141958	0.528461364	0.0031862690000000003	0.029037884	0.090492517	110152.301	1.0
MS_Jackson.Intl.AP.722350	Single-Family Detached	<1940	0.2809523	0.00077934	0.495458386	0.002310429	0.037170863	0.183328683	14548.49784	1.000000001
MS_Jackson.Intl.AP.722350	Single-Family Detached	2010s	0.375035768	0.00219289	0.479039022	0.000204372	0.031741496	0.111786453	5090.086879	1.000000001
MS_Jackson.Intl.AP.722350	Single-Family Detached	1940-59s	0.311235234	0.001737116	0.566934015	0.002233016	0.014789648999999997	0.10307097	39361.57408	1.0
MS_Jackson.Intl.AP.722350	Single-Family Detached	1960-79s	0.414147282	0.001132673	0.448675057	0.00129319	0.019402253	0.115349545	94022.07705	1.0
MS_Jackson.Intl.AP.722350	Single-Family Detached	1980-99s	0.460910526	0.001328421	0.371279374	0.002261944	0.020210301	0.144009434	73701.22166	1.0
MS_Jackson.Intl.AP.722350	Single-Family Detached	2000-09s	0.449248207	0.000332531	0.415963413	0.002222957	0.009611295	0.122621597	40142.7081	1.0
MS_Meridian-Key.Field.722340	Single-Family Detached	<1940	0.376263626	0.00118347	0.432488789	0.004304105999999999	0.024319277	0.161440731	10665.31716	0.999999999
MS_Meridian-Key.Field.722340	Single-Family Detached	2010s	0.75962841	0.001374292	0.130904078	0.000547683	0.01281014	0.094735397	2595.686594	1.0
MS_Meridian-Key.Field.722340	Single-Family Detached	1940-59s	0.389663086	0.003201684	0.412897365	0.000464658	0.018955987	0.17481722	23271.79492	1.0
MS_Meridian-Key.Field.722340	Single-Family Detached	1960-79s	0.496168689	0.000939598	0.306034555	0.001945292	0.034476665	0.1604352	54384.50097000001	0.999999999
MS_Meridian-Key.Field.722340	Single-Family Detached	1980-99s	0.599152311	0.001854237	0.194968849	0.003509903	0.038973875	0.161540825	42158.94634	1.0
MS_Meridian-Key.Field.722340	Single-Family Detached	2000-09s	0.7197135790000001	0.001080495	0.136577117	0.004554267	0.012815291	0.125259252	15572.46566	1.000000001
MT_Billings-Logan.Intl.AP.726770	Single-Family Detached	<1940	0.104488272	0.029616082	0.645695872	0.001619387	0.079481355	0.13909903199999998	7331.365629000001	1.0
MT_Billings-Logan.Intl.AP.726770	Single-Family Detached	2010s	0.181442365	0.003961065	0.64478405	0.00181154	0.06045535	0.10754563	1144.974247	1.0
MT_Billings-Logan.Intl.AP.726770	Single-Family Detached	1940-59s	0.072111744	0.008692444	0.8351735809999999	0.000806693	0.032869712999999995	0.050345825	12776.95466	1.0
MT_Billings-Logan.Intl.AP.726770	Single-Family Detached	1960-79s	0.113852658	0.002472483	0.7840051379999999	0.002392801	0.0360222	0.06125472	15898.95074	1.0
MT_Billings-Logan.Intl.AP.726770	Single-Family Detached	1980-99s	0.151262495	0.001965326	0.606805894	0.0023349860000000003	0.07965616	0.157975139	12272.95311	1.0
MT_Billings-Logan.Intl.AP.726770	Single-Family Detached	2000-09s	0.103296402	0.000390367	0.670163574	0.00208776	0.047728515	0.176333381	9460.005127	0.999999999
MT_Cut.Bank.Muni.AP.727796	Single-Family Detached	<1940	0.115719562	0.04677706	0.568089656	0.003519371	0.112792072	0.153102278	1456.5927390000004	0.999999999
MT_Cut.Bank.Muni.AP.727796	Single-Family Detached	2010s	0.09525415	0.000537099	0.388974828	0.001055485	0.29403853	0.220139908	30.52673247	1.0
MT_Cut.Bank.Muni.AP.727796	Single-Family Detached	1940-59s	0.16433570000000006	0.029120774	0.644901343	0.00020024	0.068048235	0.093393708	2015.207687	1.0
MT_Cut.Bank.Muni.AP.727796	Single-Family Detached	1960-79s	0.26555215600000004	0.0188745	0.503956255	8.01e-05	0.126406835	0.085130165	1856.135161	1.000000011
MT_Cut.Bank.Muni.AP.727796	Single-Family Detached	1980-99s	0.293230317	0.008712816	0.3473977070000001	0.000280918	0.16539911	0.184979131	1356.06004	0.999999999
MT_Cut.Bank.Muni.AP.727796	Single-Family Detached	2000-09s	0.205687001	0.003244188	0.426016877	0.000467823	0.164288817	0.200295294	494.5219805	1.0
MT_Glasgow.Intl.AP.727680	Single-Family Detached	<1940	0.163454087	0.065236373	0.423962396	0.005135792	0.055029749	0.287181602	2885.136336	0.999999999
MT_Glasgow.Intl.AP.727680	Single-Family Detached	2010s	0.274662238	0.0004724280000000001	0.42688842	0.010907451	0.048525339	0.238544124	169.17060569999995	1.0
MT_Glasgow.Intl.AP.727680	Single-Family Detached	1940-59s	0.17151065	0.034750048	0.515051674	0.004915461	0.021932074	0.251840094	3648.215745	1.000000001
MT_Glasgow.Intl.AP.727680	Single-Family Detached	1960-79s	0.236337702	0.016158077	0.507605636	0.003445481	0.039728677	0.196724427	4505.803782	1.0
MT_Glasgow.Intl.AP.727680	Single-Family Detached	1980-99s	0.319064784	0.01054747	0.329251039	0.006523411	0.052010392	0.282602903	1879.425839	0.999999999
MT_Glasgow.Intl.AP.727680	Single-Family Detached	2000-09s	0.180958292	0.001134151	0.440972328	0.006723345	0.036096458	0.334115426	571.8810787000001	1.0
MT_Great.Falls.Intl.AP.727750	Single-Family Detached	<1940	0.076395874	0.038322878	0.693194392	0.005387818000000001	0.061998263	0.124700774	5267.831427	0.999999999
MT_Great.Falls.Intl.AP.727750	Single-Family Detached	2010s	0.117636366	0.000452351	0.666872418	0.011596519	0.06577162	0.137670727	360.50869710000006	1.000000001
MT_Great.Falls.Intl.AP.727750	Single-Family Detached	1940-59s	0.063549347	0.018825519	0.824842527	0.000202218	0.03077691	0.061803477	7257.2945340000015	0.999999998
MT_Great.Falls.Intl.AP.727750	Single-Family Detached	1960-79s	0.09630651	0.01933353	0.74695901	0.000637499	0.065028226	0.071735224	7452.472031	0.999999999
MT_Great.Falls.Intl.AP.727750	Single-Family Detached	1980-99s	0.096301824	0.008705402	0.563568599	0.00053894	0.101826221	0.229059014	3633.198736	1.0
MT_Great.Falls.Intl.AP.727750	Single-Family Detached	2000-09s	0.102018759	0.003287578	0.729969634	0.001148808	0.049949229000000005	0.113625992	2591.417256	1.0
MT_Helena.Rgnl.AP.727720	Single-Family Detached	<1940	0.079121465	0.013307225	0.7253706459999999	0.000132206	0.118651725	0.063416733	13128.64447	1.0
MT_Helena.Rgnl.AP.727720	Single-Family Detached	2010s	0.215951912	0.000177827	0.519280473	0.000232425	0.130636589	0.133720774	1737.295277	1.0
MT_Helena.Rgnl.AP.727720	Single-Family Detached	1940-59s	0.105242327	0.008535506	0.7313334	0.000193492	0.091628049	0.06306722599999999	9265.321366	1.0
MT_Helena.Rgnl.AP.727720	Single-Family Detached	1960-79s	0.149803481	0.004640585	0.6684302910000001	0.002682668	0.119444024	0.054998951	14397.20503	1.0
MT_Helena.Rgnl.AP.727720	Single-Family Detached	1980-99s	0.155433039	0.003262545	0.508804713	0.001169405	0.158371313	0.172958985	17195.51315	1.0
MT_Helena.Rgnl.AP.727720	Single-Family Detached	2000-09s	0.119662543	0.004025082	0.5240719629999999	0.002927474	0.120439342	0.228873596	13664.14392	1.0
MT_Kalispell-Glacier.Park.Intl.AP.727790	Single-Family Detached	<1940	0.16963958899999998	0.024613623	0.5080144839999999	0.012281035	0.220895086	0.064556184	4299.609116	1.000000001
MT_Kalispell-Glacier.Park.Intl.AP.727790	Single-Family Detached	2010s	0.365818686	0.002945168	0.20026752	0.000637063	0.380613449	0.049718115	666.8701692000002	1.000000001
MT_Kalispell-Glacier.Park.Intl.AP.727790	Single-Family Detached	1940-59s	0.301487895	0.055179294	0.437758638	0.005553955	0.14432679	0.055693426	5249.62698	0.999999998
MT_Kalispell-Glacier.Park.Intl.AP.727790	Single-Family Detached	1960-79s	0.313722183	0.018795332	0.401412349	0.000268765	0.198280928	0.067520442	8398.392467	0.999999999
