Column Type,Import From Raw,Publish In Full,Data Type,Timeseries Publish In Full,Annual Name,Annual Units,Published Annual Name,Published Annual Name Sightglass,Published Annual Unit,ResStock To Published Annual Unit Conversion Factor,Timeseries Name,Timeseries Units,Published Timeseries Name,Published Timeseries Name Sightglass,Published Timeseries Unit,ResStock To Published Timeseries Unit Conversion Factor,Notes
Calculated,yes,yes,float,no,,,out.emissions_reduction.electricity.lrmer_low_re_cost_25..co2e_kg,out.electricity.total.lrmer_low_re_cost_25.co2e_kg.savings,kg,,,,out.total.lrmer_lowrecost_25__electricity.co2e_kg.savings,out.total.lrmer_lowrecost_25__electricity.co2e_kg.savings,kg,,"Scenario total emissions for Electricity only, includes any battery charging/discharging"
Calculated,yes,yes,float,no,,,out.emissions_reduction.total.lrmer_low_re_cost_25..co2e_kg,out.all_fuels.total.lrmer_low_re_cost_25.co2e_kg.savings,kg,,,,out.total.lrmer_lowrecost_25.co2e_kg.savings,out.total.lrmer_lowrecost_25.co2e_kg.savings,kg,,"Scenario total emissions reduction, includes any battery charging/discharging"
Calculated,yes,yes,float,no,,,out.emissions_reduction.electricity.lrmer_low_re_cost_15..co2e_kg,out.electricity.total.lrmer_low_re_cost_15.co2e_kg.savings,kg,,,,out.total.lrmer_lowrecost_15__electricity.co2e_kg.savings,out.total.lrmer_lowrecost_15__electricity.co2e_kg.savings,kg,,"Scenario total emissions for Electricity only, includes any battery charging/discharging"
Calculated,yes,yes,float,no,,,out.emissions_reduction.total.lrmer_low_re_cost_15..co2e_kg,out.all_fuels.total.lrmer_low_re_cost_15.co2e_kg.savings,kg,,,,out.total.lrmer_lowrecost_15.co2e_kg.savings,out.total.lrmer_lowrecost_15.co2e_kg.savings,kg,,"Scenario total emissions reduction, includes any battery charging/discharging"
Calculated,yes,yes,float,no,,,out.emissions_reduction.electricity.lrmer_low_re_cost_high_ng_price_25..co2e_kg,out.electricity.total.lrmer_low_re_cost_high_ng_price_25.co2e_kg.savings,kg,,,,out.total.lrmer_lowrecosthighngprice_25__electricity.co2e_kg.savings,out.total.lrmer_lowrecosthighngprice_25__electricity.co2e_kg.savings,kg,,"Scenario total emissions for Electricity only, includes any battery charging/discharging"
Calculated,yes,yes,float,no,,,out.emissions_reduction.total.lrmer_low_re_cost_high_ng_price_25..co2e_kg,out.all_fuels.total.lrmer_low_re_cost_high_ng_price_25.co2e_kg.savings,kg,,,,out.total.lrmer_lowrecosthighngprice_25.co2e_kg.savings,out.total.lrmer_lowrecosthighngprice_25.co2e_kg.savings,kg,,"Scenario total emissions reduction, includes any battery charging/discharging"
Calculated,yes,yes,float,no,,,out.emissions_reduction.electricity.lrmer_low_re_cost_high_ng_price_15..co2e_kg,out.electricity.total.lrmer_low_re_cost_high_ng_price_15.co2e_kg.savings,kg,,,,out.total.lrmer_lowrecosthighngprice_15__electricity.co2e_kg.savings,out.total.lrmer_lowrecosthighngprice_15__electricity.co2e_kg.savings,kg,,"Scenario total emissions for Electricity only, includes any battery charging/discharging"
Calculated,yes,yes,float,no,,,out.emissions_reduction.total.lrmer_low_re_cost_high_ng_price_15..co2e_kg,out.all_fuels.total.lrmer_low_re_cost_high_ng_price_15.co2e_kg.savings,kg,,,,out.total.lrmer_lowrecosthighngprice_15.co2e_kg.savings,out.total.lrmer_lowrecosthighngprice_15.co2e_kg.savings,kg,,"Scenario total emissions reduction, includes any battery charging/discharging"
Calculated,yes,yes,float,no,,,out.emissions_reduction.electricity.lrmer_high_re_cost_low_ng_price_25..co2e_kg,out.electricity.total.lrmer_high_re_cost_low_ng_price_25.co2e_kg.savings,kg,,,,out.total.lrmer_highrecostlowngprice_25__electricity.co2e_kg.savings,out.total.lrmer_highrecostlowngprice_25__electricity.co2e_kg.savings,kg,,"Scenario total emissions for Electricity only, includes any battery charging/discharging"
Calculated,yes,yes,float,no,,,out.emissions_reduction.total.lrmer_high_re_cost_low_ng_price_25..co2e_kg,out.all_fuels.total.lrmer_high_re_cost_low_ng_price_25.co2e_kg.savings,kg,,,,out.total.lrmer_highrecostlowngprice_25.co2e_kg.savings,out.total.lrmer_highrecostlowngprice_25.co2e_kg.savings,kg,,"Scenario total emissions reduction, includes any battery charging/discharging"
Calculated,yes,yes,float,no,,,out.emissions_reduction.electricity.lrmer_high_re_cost_low_ng_price_15..co2e_kg,out.electricity.total.lrmer_high_re_cost_low_ng_price_15.co2e_kg.savings,kg,,,,out.total.lrmer_highrecostlowngprice_15__electricity.co2e_kg.savings,out.total.lrmer_highrecostlowngprice_15__electricity.co2e_kg.savings,kg,,"Scenario total emissions for Electricity only, includes any battery charging/discharging"
Calculated,yes,yes,float,no,,,out.emissions_reduction.total.lrmer_high_re_cost_low_ng_price_15..co2e_kg,out.all_fuels.total.lrmer_high_re_cost_low_ng_price_15.co2e_kg.savings,kg,,,,out.total.lrmer_highrecostlowngprice_15.co2e_kg.savings,out.total.lrmer_highrecostlowngprice_15.co2e_kg.savings,kg,,"Scenario total emissions reduction, includes any battery charging/discharging"
Calculated,yes,yes,float,no,,,out.emissions_reduction.electricity.aer_high_re_cost_avg..co2e_kg,out.electricity.total.aer_high_re_cost_avg.co2e_kg.savings,kg,,,,out.total.aer_highrecost_avg__electricity.co2e_kg.savings,out.total.aer_highrecost_avg__electricity.co2e_kg.savings,kg,,"Scenario total emissions for Electricity only, includes any battery charging/discharging"
Calculated,yes,yes,float,no,,,out.emissions_reduction.total.aer_high_re_cost_avg..co2e_kg,out.all_fuels.total.aer_high_re_cost_avg.co2e_kg.savings,kg,,,,out.total.aer_highrecost_avg.co2e_kg.savings,out.total.aer_highrecost_avg.co2e_kg.savings,kg,,"Scenario total emissions reduction, includes any battery charging/discharging"
Calculated,yes,yes,float,no,,,out.emissions_reduction.electricity.aer_high_re_cost_low_ng_price_avg..co2e_kg,out.electricity.total.aer_high_re_cost_low_ng_price_avg.co2e_kg.savings,kg,,,,out.total.aer_highrecostlowngprice_avg__electricity.co2e_kg.savings,out.total.aer_highrecostlowngprice_avg__electricity.co2e_kg.savings,kg,,"Scenario total emissions for Electricity only, includes any battery charging/discharging"
Calculated,yes,yes,float,no,,,out.emissions_reduction.total.aer_high_re_cost_low_ng_price_avg..co2e_kg,out.all_fuels.total.aer_high_re_cost_low_ng_price_avg.co2e_kg.savings,kg,,,,out.total.aer_highrecostlowngprice_avg.co2e_kg.savings,out.total.aer_highrecostlowngprice_avg.co2e_kg.savings,kg,,"Scenario total emissions reduction, includes any battery charging/discharging"
Calculated,yes,yes,float,no,,,out.emissions_reduction.electricity.aer_low_re_cost_avg..co2e_kg,out.electricity.total.aer_low_re_cost_avg.co2e_kg.savings,kg,,,,out.total.aer_lowrecost_avg__electricity.co2e_kg.savings,out.total.aer_lowrecost_avg__electricity.co2e_kg.savings,kg,,"Scenario total emissions for Electricity only, includes any battery charging/discharging"
Calculated,yes,yes,float,no,,,out.emissions_reduction.total.aer_low_re_cost_avg..co2e_kg,out.all_fuels.total.aer_low_re_cost_avg.co2e_kg.savings,kg,,,,out.total.aer_lowrecost_avg.co2e_kg.savings,out.total.aer_lowrecost_avg.co2e_kg.savings,kg,,"Scenario total emissions reduction, includes any battery charging/discharging"
Calculated,yes,yes,float,no,,,out.emissions_reduction.electricity.aer_low_re_cost_high_ng_price_avg..co2e_kg,out.electricity.total.aer_low_re_cost_high_ng_price_avg.co2e_kg.savings,kg,,,,out.total.aer_lowrecosthighngprice_avg__electricity.co2e_kg.savings,out.total.aer_lowrecosthighngprice_avg__electricity.co2e_kg.savings,kg,,"Scenario total emissions for Electricity only, includes any battery charging/discharging"
Calculated,yes,yes,float,no,,,out.emissions_reduction.total.aer_low_re_cost_high_ng_price_avg..co2e_kg,out.all_fuels.total.aer_low_re_cost_high_ng_price_avg.co2e_kg.savings,kg,,,,out.total.aer_lowrecosthighngprice_avg.co2e_kg.savings,out.total.aer_lowrecosthighngprice_avg.co2e_kg.savings,kg,,"Scenario total emissions reduction, includes any battery charging/discharging"
Calculated,yes,yes,float,no,,,out.emissions_reduction.electricity.aer_mid_case_avg..co2e_kg,out.electricity.total.aer_mid_case_avg.co2e_kg.savings,kg,,,,out.total.aer_midcase_avg__electricity.co2e_kg.savings,out.total.aer_midcase_avg__electricity.co2e_kg.savings,kg,,"Scenario total emissions for Electricity only, includes any battery charging/discharging"
Calculated,yes,yes,float,no,,,out.emissions_reduction.total.aer_mid_case_avg..co2e_kg,out.all_fuels.total.aer_mid_case_avg.co2e_kg.savings,kg,,,,out.total.aer_midcase_avg.co2e_kg.savings,out.total.aer_midcase_avg.co2e_kg.savings,kg,,"Scenario total emissions reduction, includes any battery charging/discharging"
Calculated,yes,yes,float,no,,,out.utility_bills.electricity_bill..usd,out.bills.electricity.usd,usd,1,,,,,,,Annual total charges for electricity.
Calculated,yes,yes,float,no,,,out.utility_bills.fuel_oil_bill..usd,out.bills.fuel_oil.usd,usd,1,,,,,,,Annual total charges for fuel oil.
Calculated,yes,yes,float,no,,,out.utility_bills.natural_gas_bill..usd,out.bills.natural_gas.usd,usd,1,,,,,,,Annual total charges for natural gas.
Calculated,yes,yes,float,no,,,out.utility_bills.propane_bill..usd,out.bills.propane.usd,usd,1,,,,,,,Annual total charges for propane.
Calculated,yes,yes,float,no,,,out.utility_bills.total_bill..usd,out.bills.all_fuels.usd,usd,1,,,,,,,Annual total charges for all fuels.
Calculated,yes,yes,float,no,,,out.utility_bills.electricity_bill_savings..usd,out.bills.electricity.usd.savings,usd,,,,,,,,Savings on the scenario annual total charges for electricity.
Calculated,yes,yes,float,no,,,out.utility_bills.fuel_oil_bill_savings..usd,out.bills.fuel_oil.usd.savings,usd,,,,,,,,Savings on the scenario annual total charges for fuel oil.
Calculated,yes,yes,float,no,,,out.utility_bills.natural_gas_bill_savings..usd,out.bills.natural_gas.usd.savings,usd,,,,,,,,Savings on the scenario annual total charges for natural gas.
Calculated,yes,yes,float,no,,,out.utility_bills.propane_bill_savings..usd,out.bills.propane.usd.savings,usd,,,,,,,,Savings on the scenario annual total charges for propane.
Calculated,yes,yes,float,no,,,out.utility_bills.total_bill_savings..usd,out.bills.all_fuels.usd.savings,usd,,,,,,,,Savings on the scenario annual total charges.
Calculated,yes,yes,float,no,,,out.energy_burden_savings..percentage,out.energy_burden.percentage.savings,percentage,,,,,,,,Reduction on the percentage of income spent on energy
Calculated,yes,yes,float,no,,,out.electricity.ceiling_fan.energy_consumption_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy consumption by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.ceiling_fan.energy_savings_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy savings by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.clothes_dryer.energy_consumption_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy consumption by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.clothes_dryer.energy_savings_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy savings by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.clothes_washer.energy_consumption_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy consumption by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.clothes_washer.energy_savings_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy savings by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.cooling.energy_consumption_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy consumption by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.cooling.energy_savings_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy savings by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.cooling_fans_pumps.energy_consumption_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy consumption by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.cooling_fans_pumps.energy_savings_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy savings by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.dishwasher.energy_consumption_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy consumption by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.dishwasher.energy_savings_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy savings by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.ev_charging.energy_consumption_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy consumption by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.ev_charging.energy_savings_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy savings by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.freezer.energy_consumption_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy consumption by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.freezer.energy_savings_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy savings by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.heating.energy_consumption_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy consumption by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.heating.energy_savings_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy savings by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.heating_fans_pumps.energy_consumption_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy consumption by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.heating_fans_pumps.energy_savings_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy savings by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.heating_hp_bkup.energy_consumption_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy consumption by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.heating_hp_bkup.energy_savings_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy savings by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.heating_hp_bkup_fa.energy_consumption_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy consumption by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.heating_hp_bkup_fa.energy_savings_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy savings by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.hot_water.energy_consumption_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy consumption by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.hot_water.energy_savings_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy savings by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.hot_water_solar_th.energy_consumption_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy consumption by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.hot_water_solar_th.energy_savings_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy savings by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.lighting_exterior.energy_consumption_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy consumption by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.lighting_exterior.energy_savings_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy savings by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.lighting_garage.energy_consumption_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy consumption by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.lighting_garage.energy_savings_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy savings by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.lighting_interior.energy_consumption_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy consumption by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.lighting_interior.energy_savings_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy savings by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.mech_vent.energy_consumption_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy consumption by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.mech_vent.energy_savings_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy savings by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.net.energy_consumption_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy consumption by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.net.energy_savings_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy savings by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.permanent_spa_heat.energy_consumption_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy consumption by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.permanent_spa_heat.energy_savings_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy savings by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.permanent_spa_pump.energy_consumption_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy consumption by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.permanent_spa_pump.energy_savings_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy savings by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.plug_loads.energy_consumption_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy consumption by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.plug_loads.energy_savings_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy savings by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.pool_heater.energy_consumption_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy consumption by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.pool_heater.energy_savings_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy savings by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.pool_pump.energy_consumption_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy consumption by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.pool_pump.energy_savings_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy savings by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.pv.energy_consumption_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy consumption by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.pv.energy_savings_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy savings by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.range_oven.energy_consumption_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy consumption by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.range_oven.energy_savings_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy savings by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.refrigerator.energy_consumption_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy consumption by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.refrigerator.energy_savings_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy savings by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.television.energy_consumption_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy consumption by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.television.energy_savings_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy savings by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.total.energy_consumption_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy consumption by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.total.energy_savings_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy savings by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.well_pump.energy_consumption_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy consumption by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.electricity.well_pump.energy_savings_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy savings by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.fuel_oil.heating.energy_consumption_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy consumption by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.fuel_oil.heating.energy_savings_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy savings by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.fuel_oil.heating_hp_bkup.energy_consumption_intensity..kwh_per_ft2,out.fuel_oil.heating_hp_bkup.energy_consumption_intensity..kwh_per_ft2,kwh_per_ft2,,,,,,,,Calculated from annual energy consumption by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.fuel_oil.heating_hp_bkup.energy_savings_intensity..kwh_per_ft2,out.fuel_oil.heating_hp_bkup.energy_savings_intensity..kwh_per_ft2,kwh_per_ft2,,,,,,,,Calculated from annual energy savings by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.fuel_oil.hot_water.energy_consumption_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy consumption by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.fuel_oil.hot_water.energy_savings_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy savings by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.fuel_oil.total.energy_consumption_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy consumption by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.fuel_oil.total.energy_savings_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy savings by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.natural_gas.clothes_dryer.energy_consumption_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy consumption by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.natural_gas.clothes_dryer.energy_savings_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy savings by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.natural_gas.fireplace.energy_consumption_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy consumption by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.natural_gas.fireplace.energy_savings_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy savings by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.natural_gas.grill.energy_consumption_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy consumption by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.natural_gas.grill.energy_savings_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy savings by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.natural_gas.heating.energy_consumption_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy consumption by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.natural_gas.heating.energy_savings_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy savings by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.natural_gas.heating_hp_bkup.energy_consumption_intensity..kwh_per_ft2,out.natural_gas.heating_hp_bkup.energy_consumption_intensity..kwh_per_ft2,kwh_per_ft2,,,,,,,,Calculated from annual energy consumption by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.natural_gas.heating_hp_bkup.energy_savings_intensity..kwh_per_ft2,out.natural_gas.heating_hp_bkup.energy_savings_intensity..kwh_per_ft2,kwh_per_ft2,,,,,,,,Calculated from annual energy savings by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.natural_gas.hot_water.energy_consumption_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy consumption by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.natural_gas.hot_water.energy_savings_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy savings by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.natural_gas.lighting.energy_consumption_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy consumption by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.natural_gas.lighting.energy_savings_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy savings by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.natural_gas.permanent_spa_heat.energy_consumption_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy consumption by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.natural_gas.permanent_spa_heat.energy_savings_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy savings by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.natural_gas.pool_heater.energy_consumption_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy consumption by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.natural_gas.pool_heater.energy_savings_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy savings by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.natural_gas.range_oven.energy_consumption_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy consumption by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.natural_gas.range_oven.energy_savings_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy savings by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.natural_gas.total.energy_consumption_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy consumption by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.natural_gas.total.energy_savings_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy savings by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.propane.clothes_dryer.energy_consumption_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy consumption by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.propane.clothes_dryer.energy_savings_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy savings by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.propane.heating.energy_consumption_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy consumption by dividing by conditioned floor area
