Time,Heating:Electricity  [kwh],Heating:Gas  [kbtu],Cooling:Electricity  [kwh],InteriorLights:Electricity  [kwh],ExteriorLights:Electricity  [kwh],InteriorEquipment:Electricity  [kwh],InteriorEquipment:Gas  [kbtu],Fans:Electricity  [kwh],Pumps:Electricity  [kwh],WaterSystems:Electricity  [kwh],WaterSystems:Gas  [kbtu],WaterSystems:Water  [gal],Electricity:Facility  [kwh],Gas:Facility  [kbtu],Water:Facility  [gal]
2009/01/05 07:00:00,0.0,0.0,0.0,0.077,0.009,0.758,0.052,0.0,0.0,0.0,1.103,0.055,0.844,1.155,0.055
2009/01/05 08:00:00,0.0,0.0,0.078,0.098,0.012,0.832,0.068,0.034,0.026,0.0,0.0,0.0,1.08,0.068,0.0
2009/01/05 09:00:00,0.0,0.0,0.063,0.104,0.012,0.694,0.099,0.029,0.03,0.0,1.103,0.474,0.932,1.202,0.474
2009/01/05 10:00:00,0.0,0.0,0.056,0.107,0.013,0.651,0.127,0.026,0.03,0.0,1.181,3.009,0.882,1.308,3.009
2009/01/05 11:00:00,0.0,0.0,0.088,0.104,0.012,0.576,0.132,0.038,0.03,0.0,1.103,0.628,0.848,1.235,0.628
2009/01/05 12:00:00,0.0,0.0,0.0,0.1,0.012,0.625,0.128,0.0,0.0,0.0,4.047,6.763,0.737,4.174,6.763
2009/01/05 13:00:00,0.0,0.0,0.084,0.097,0.012,0.611,0.125,0.038,0.03,0.0,1.17,1.029,0.872,1.296,1.029
2009/01/05 14:00:00,0.0,0.0,0.077,0.096,0.012,0.623,0.1,0.033,0.03,0.0,1.187,1.579,0.87,1.287,1.579
2009/01/05 15:00:00,0.0,0.0,0.074,0.097,0.012,0.675,0.093,0.032,0.03,0.0,1.2,1.454,0.92,1.293,1.454
2009/01/05 16:00:00,0.0,0.0,0.076,0.104,0.013,0.663,0.09,0.033,0.03,0.0,1.198,1.406,0.918,1.289,1.406
2009/01/05 17:00:00,0.0,0.0,0.097,0.125,0.015,0.852,0.101,0.044,0.03,0.0,0.0,0.002,1.163,0.101,0.002
2009/01/05 18:00:00,0.0,0.0,0.101,0.166,0.02,1.14,0.106,0.061,0.03,0.0,1.103,0.0,1.518,1.209,0.0
2009/01/05 19:00:00,0.0,0.0,0.12,0.208,0.025,1.197,0.084,0.071,0.03,0.0,2.488,3.551,1.651,2.572,3.551
2009/01/05 20:00:00,0.0,0.0,0.118,0.219,0.026,1.136,0.074,0.07,0.03,0.0,0.0,0.0,1.598,0.074,0.0
2009/01/05 21:00:00,0.0,0.0,0.117,0.187,0.022,1.134,0.066,0.069,0.03,0.0,0.098,0.0,1.56,0.164,0.0
2009/01/05 22:00:00,0.0,0.0,0.109,0.142,0.017,1.086,0.062,0.065,0.03,0.0,3.566,4.576,1.448,3.628,4.576
2009/01/05 23:00:00,0.0,0.0,0.097,0.122,0.015,0.932,0.051,0.051,0.03,0.0,0.0,0.0,1.246,0.051,0.0
2009/01/06 00:00:00,0.0,0.0,0.097,0.054,0.007,0.799,0.044,0.043,0.03,0.0,1.152,0.859,1.029,1.196,0.859
2009/01/06 01:00:00,0.0,0.0,0.075,0.027,0.003,0.66,0.032,0.032,0.03,0.0,1.177,1.193,0.827,1.209,1.193
2009/01/06 02:00:00,0.0,0.0,0.055,0.016,0.002,0.618,0.021,0.026,0.03,0.0,0.0,0.435,0.747,0.021,0.435
2009/01/06 03:00:00,0.0,0.0,0.039,0.011,0.001,0.607,0.017,0.02,0.03,0.0,1.103,0.0,0.707,1.121,0.0
2009/01/06 04:00:00,0.0,0.0,0.009,0.011,0.001,0.592,0.017,0.005,0.015,0.0,0.0,0.0,0.633,0.017,0.0
2009/01/06 05:00:00,0.0,0.0,0.0,0.012,0.001,0.563,0.025,0.0,0.0,0.0,1.103,0.0,0.576,1.128,0.0
2009/01/06 06:00:00,0.0,0.0,0.001,0.033,0.004,0.616,0.037,0.0,0.005,0.0,0.0,0.0,0.659,0.037,0.0
2009/01/06 07:00:00,0.0,0.0,0.047,0.077,0.009,0.758,0.052,0.035,0.008,0.0,14.674,27.674,0.934,14.726,27.674
2009/01/06 08:00:00,0.0,0.0,0.037,0.098,0.012,0.832,0.068,0.015,0.022,0.0,1.255,2.144,1.015,1.322,2.144
2009/01/06 09:00:00,0.0,0.0,0.034,0.104,0.012,0.694,0.099,0.017,0.03,0.0,0.0,0.004,0.891,0.099,0.004
2009/01/06 10:00:00,0.0,0.0,0.024,0.107,0.013,0.575,0.127,0.013,0.03,0.0,1.103,1.619,0.761,1.23,1.619
2009/01/06 11:00:00,0.0,0.0,0.013,0.104,0.012,0.576,0.132,0.008,0.03,0.0,1.103,0.0,0.743,1.235,0.0
2009/01/06 12:00:00,0.0,0.0,0.0,0.1,0.012,0.625,0.128,0.0,0.0,0.0,1.147,0.711,0.737,1.275,0.711
2009/01/06 13:00:00,0.0,0.0,0.0,0.097,0.012,0.611,0.125,0.0,0.0,0.0,1.038,0.754,0.719,1.163,0.754
2009/01/06 14:00:00,0.0,0.0,0.012,0.096,0.012,0.623,0.1,0.007,0.015,0.0,0.065,1.024,0.764,0.166,1.024
2009/01/06 15:00:00,0.0,0.0,0.028,0.097,0.012,0.778,0.093,0.015,0.03,0.0,1.61,2.435,0.959,1.703,2.435
2009/01/06 16:00:00,0.0,0.0,0.04,0.104,0.013,0.663,0.09,0.02,0.03,0.0,0.637,0.064,0.869,0.727,0.064
2009/01/06 17:00:00,0.0,0.0,0.064,0.125,0.015,0.852,0.101,0.028,0.03,0.0,1.205,1.505,1.115,1.306,1.505
2009/01/06 18:00:00,0.0,0.0,0.096,0.166,0.02,1.14,0.106,0.04,0.03,0.0,0.0,0.0,1.491,0.106,0.0
2009/01/06 19:00:00,0.0,0.0,0.098,0.208,0.025,1.197,0.084,0.054,0.03,0.0,1.103,1.221,1.612,1.187,1.221
2009/01/06 20:00:00,0.0,0.0,0.105,0.219,0.026,1.136,0.074,0.06,0.03,0.0,2.294,1.973,1.575,2.368,1.973
2009/01/06 21:00:00,0.0,0.0,0.108,0.187,0.022,1.134,0.066,0.062,0.03,0.0,0.0,0.0,1.543,0.066,0.0
2009/01/06 22:00:00,0.0,0.0,0.105,0.142,0.017,1.086,0.062,0.061,0.03,0.0,1.136,0.52,1.441,1.198,0.52
2009/01/06 23:00:00,0.0,0.0,0.097,0.122,0.015,0.932,0.051,0.053,0.03,0.0,0.0,0.0,1.248,0.051,0.0
2009/01/07 00:00:00,0.0,0.0,0.097,0.054,0.007,0.799,0.044,0.05,0.03,0.0,1.104,0.087,1.036,1.148,0.087
2009/01/07 01:00:00,0.0,0.0,0.091,0.027,0.003,0.66,0.032,0.038,0.03,0.0,0.0,0.0,0.849,0.032,0.0
2009/01/07 02:00:00,0.0,0.0,0.055,0.016,0.002,0.618,0.021,0.025,0.03,0.0,1.103,0.0,0.746,1.124,0.0
2009/01/07 03:00:00,0.0,0.0,0.057,0.011,0.001,0.607,0.017,0.026,0.03,0.0,0.0,0.072,0.732,0.017,0.072
2009/01/07 04:00:00,0.0,0.0,0.055,0.011,0.001,0.592,0.017,0.025,0.03,0.0,1.103,0.0,0.713,1.12,0.0
2009/01/07 05:00:00,0.0,0.0,0.049,0.012,0.001,0.563,0.025,0.023,0.03,0.0,0.0,0.0,0.677,0.025,0.0
2009/01/07 06:00:00,0.0,0.0,0.112,0.033,0.004,0.616,0.037,0.07,0.03,0.0,11.212,22.147,0.865,11.249,22.147
2009/01/07 07:00:00,0.0,0.0,0.0,0.077,0.009,0.758,0.052,0.0,0.0,0.0,1.936,2.282,0.844,1.987,2.282
2009/01/07 08:00:00,0.0,0.0,0.093,0.098,0.012,0.832,0.068,0.043,0.03,0.0,0.0,0.0,1.107,0.068,0.0
2009/01/07 09:00:00,0.0,0.0,0.095,0.104,0.012,0.749,0.099,0.042,0.03,0.0,2.415,3.516,1.032,2.514,3.516
2009/01/07 10:00:00,0.0,0.0,0.081,0.107,0.013,0.635,0.127,0.033,0.03,0.0,1.159,1.461,0.897,1.286,1.461
2009/01/07 11:00:00,0.0,0.0,0.077,0.104,0.012,0.597,0.132,0.032,0.03,0.0,0.0,0.49,0.851,0.132,0.49
2009/01/07 12:00:00,0.0,0.0,0.0,0.1,0.012,0.625,0.128,0.0,0.0,0.0,2.25,2.118,0.737,2.377,2.118
2009/01/07 13:00:00,0.0,0.0,0.057,0.097,0.012,0.654,0.125,0.024,0.025,0.0,1.25,3.107,0.868,1.376,3.107
2009/01/07 14:00:00,0.0,0.0,0.07,0.096,0.012,0.623,0.1,0.029,0.03,0.0,1.2,1.578,0.859,1.301,1.578
2009/01/07 15:00:00,0.0,0.0,0.071,0.097,0.012,0.675,0.093,0.03,0.03,0.0,1.103,0.0,0.915,1.196,0.0
2009/01/07 16:00:00,0.0,0.0,0.079,0.104,0.013,0.663,0.09,0.032,0.03,0.0,1.195,1.558,0.92,1.285,1.558
2009/01/07 17:00:00,0.0,0.0,0.098,0.125,0.015,1.048,0.101,0.047,0.03,0.0,1.176,1.417,1.363,1.277,1.417
2009/01/07 18:00:00,0.0,0.0,0.119,0.166,0.02,1.461,0.106,0.071,0.03,0.0,2.398,2.763,1.866,2.504,2.763
2009/01/07 19:00:00,0.0,0.0,0.121,0.208,0.025,1.197,0.084,0.068,0.03,0.0,0.0,0.0,1.648,0.084,0.0
2009/01/07 20:00:00,0.0,0.0,0.135,0.219,0.026,1.136,0.074,0.075,0.03,0.0,2.521,4.421,1.62,2.595,4.421
2009/01/07 21:00:00,0.0,0.0,0.134,0.187,0.022,1.134,0.066,0.074,0.03,0.0,1.103,1.224,1.581,1.169,1.224
2009/01/07 22:00:00,0.0,0.0,0.164,0.142,0.017,1.086,0.062,0.104,0.03,0.0,10.686,19.522,1.543,10.747,19.522
2009/01/07 23:00:00,0.0,0.0,0.117,0.122,0.015,0.932,0.051,0.067,0.03,0.0,0.0,0.0,1.282,0.051,0.0
2009/01/08 00:00:00,0.0,0.0,0.113,0.054,0.007,0.799,0.044,0.065,0.03,0.0,5.879,11.989,1.068,5.923,11.989
2009/01/08 01:00:00,0.0,0.0,0.094,0.027,0.003,0.66,0.032,0.038,0.03,0.0,1.103,0.0,0.852,1.135,0.0
2009/01/08 02:00:00,0.0,0.0,0.085,0.016,0.002,0.618,0.021,0.035,0.03,0.0,0.0,0.0,0.785,0.021,0.0
2009/01/08 03:00:00,0.0,0.0,0.062,0.011,0.001,0.607,0.017,0.028,0.03,0.0,1.103,0.0,0.738,1.121,0.0
2009/01/08 04:00:00,0.0,0.0,0.044,0.011,0.001,0.592,0.017,0.022,0.03,0.0,0.0,0.0,0.7,0.017,0.0
2009/01/08 05:00:00,0.0,0.0,0.035,0.012,0.001,0.563,0.025,0.018,0.03,0.0,1.103,0.0,0.659,1.128,0.0
2009/01/08 06:00:00,0.0,0.0,0.035,0.033,0.004,0.616,0.037,0.018,0.03,0.0,0.0,0.0,0.735,0.037,0.0
2009/01/08 07:00:00,0.0,0.0,0.0,0.077,0.009,0.758,0.052,0.0,0.0,0.0,1.103,0.0,0.844,1.155,0.0
2009/01/08 08:00:00,0.0,0.0,0.092,0.098,0.012,0.832,0.068,0.064,0.019,0.0,11.411,28.029,1.116,11.478,28.029
2009/01/08 09:00:00,0.0,0.0,0.091,0.104,0.012,0.694,0.099,0.048,0.027,0.0,2.893,0.0,0.977,2.992,0.0
2009/01/08 10:00:00,0.0,0.0,0.104,0.107,0.013,0.575,0.127,0.06,0.03,0.0,0.0,0.0,0.888,0.127,0.0
2009/01/08 11:00:00,0.0,0.0,0.112,0.104,0.012,0.576,0.132,0.064,0.03,0.0,1.103,0.0,0.898,1.235,0.0
2009/01/08 12:00:00,0.0,0.0,0.052,0.1,0.012,0.625,0.128,0.024,0.03,0.0,0.0,0.0,0.842,0.128,0.0
2009/01/08 13:00:00,0.0,0.0,0.115,0.097,0.012,0.611,0.125,0.068,0.03,0.0,1.103,0.0,0.932,1.228,0.0
2009/01/08 14:00:00,0.0,0.0,0.12,0.096,0.012,0.623,0.1,0.071,0.03,0.0,0.0,0.0,0.951,0.1,0.0
2009/01/08 15:00:00,0.0,0.0,0.124,0.097,0.012,0.732,0.093,0.073,0.03,0.0,1.159,1.346,1.068,1.252,1.346
2009/01/08 16:00:00,0.0,0.0,0.11,0.104,0.013,0.681,0.09,0.067,0.03,0.0,1.103,0.443,1.005,1.193,0.443
2009/01/08 17:00:00,0.0,0.0,0.113,0.125,0.015,0.852,0.101,0.069,0.03,0.0,0.0,0.0,1.204,0.101,0.0
