zip_code,po_name,zip_type,state_abbr,state,reeds_ba,cambium_gea
75615,Longview,Post Office or large volume customer,TX,Texas,p57,SPSOc
75630,Avinger,Zip Code Area,TX,Texas,p57,SPSOc
75631,Beckville,Zip Code Area,TX,Texas,p57,SPSOc
75633,Carthage,Zip Code Area,TX,Texas,p57,SPSOc
75636,Cason,Post Office or large volume customer,TX,Texas,p57,SPSOc
75637,Clayton,Post Office or large volume customer,TX,Texas,p57,SPSOc
75638,Daingerfield,Zip Code Area,TX,Texas,p57,SPSOc
75639,De Berry,Zip Code Area,TX,Texas,p57,SPSOc
75640,Diana,Zip Code Area,TX,Texas,p57,SPSOc
75641,Easton,Post Office or large volume customer,TX,Texas,p57,SPSOc
75642,Elysian Fields,Post Office or large volume customer,TX,Texas,p57,SPSOc
75643,Gary,Zip Code Area,TX,Texas,p57,SPSOc
75644,Gilmer,Zip Code Area,TX,Texas,p57,SPSOc
75645,Gilmer,Zip Code Area,TX,Texas,p57,SPSOc
75647,Gladewater,Zip Code Area,TX,Texas,p57,SPSOc
75650,Hallsville,Zip Code Area,TX,Texas,p57,SPSOc
75651,Harleton,Zip Code Area,TX,Texas,p57,SPSOc
75656,Hughes Springs,Zip Code Area,TX,Texas,p57,SPSOc
75657,Jefferson,Zip Code Area,TX,Texas,p57,SPSOc
75659,Jonesville,Post Office or large volume customer,TX,Texas,p57,SPSOc
75660,Judson,Post Office or large volume customer,TX,Texas,p57,SPSOc
75661,Karnack,Zip Code Area,TX,Texas,p57,SPSOc
75662,Kilgore,Zip Code Area,TX,Texas,p57,SPSOc
75663,Kilgore,Post Office or large volume customer,TX,Texas,p57,SPSOc
75668,Lone Star,Zip Code Area,TX,Texas,p57,SPSOc
75669,Long Branch,Zip Code Area,TX,Texas,p57,SPSOc
75670,Marshall,Zip Code Area,TX,Texas,p57,SPSOc
75671,Marshall,Post Office or large volume customer,TX,Texas,p57,SPSOc
75672,Marshall,Zip Code Area,TX,Texas,p57,SPSOc
75683,Ore City,Zip Code Area,TX,Texas,p57,SPSOc
75685,Panola,Post Office or large volume customer,TX,Texas,p57,SPSOc
75686,Pittsburg,Zip Code Area,TX,Texas,p57,SPSOc
75688,Scottsville,Post Office or large volume customer,TX,Texas,p57,SPSOc
75692,Waskom,Zip Code Area,TX,Texas,p57,SPSOc
75693,White Oak,Zip Code Area,TX,Texas,p57,SPSOc
75694,Woodlawn,Post Office or large volume customer,TX,Texas,p57,SPSOc
75755,Big Sandy,Zip Code Area,TX,Texas,p57,SPSOc
75797,Big Sandy,Post Office or large volume customer,TX,Texas,p57,SPSOc
70001,Metairie,Zip Code Area,LA,Louisiana,p58,SRMVc
70002,Metairie,Zip Code Area,LA,Louisiana,p58,SRMVc
70003,Metairie,Zip Code Area,LA,Louisiana,p58,SRMVc
70004,Metairie,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70005,Metairie,Zip Code Area,LA,Louisiana,p58,SRMVc
70006,Metairie,Zip Code Area,LA,Louisiana,p58,SRMVc
70009,Metairie,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70010,Metairie,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70011,Metairie,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70030,Des Allemands,Zip Code Area,LA,Louisiana,p58,SRMVc
70031,Ama,Zip Code Area,LA,Louisiana,p58,SRMVc
70032,Arabi,Zip Code Area,LA,Louisiana,p58,SRMVc
70033,Metairie,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70036,Barataria,Zip Code Area,LA,Louisiana,p58,SRMVc
70037,Belle Chasse,Zip Code Area,LA,Louisiana,p58,SRMVc
70038,Boothville,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70039,Boutte,Zip Code Area,LA,Louisiana,p58,SRMVc
70040,Braithwaite,Zip Code Area,LA,Louisiana,p58,SRMVc
70041,Buras,Zip Code Area,LA,Louisiana,p58,SRMVc
70043,Chalmette,Zip Code Area,LA,Louisiana,p58,SRMVc
70044,Chalmette,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70047,Destrehan,Zip Code Area,LA,Louisiana,p58,SRMVc
70049,Edgard,Zip Code Area,LA,Louisiana,p58,SRMVc
70050,Empire,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70051,Garyville,Zip Code Area,LA,Louisiana,p58,SRMVc
70052,Gramercy,Zip Code Area,LA,Louisiana,p58,SRMVc
70053,Gretna,Zip Code Area,LA,Louisiana,p58,SRMVc
70054,Gretna,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70055,Metairie,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70056,Gretna,Zip Code Area,LA,Louisiana,p58,SRMVc
70057,Hahnville,Zip Code Area,LA,Louisiana,p58,SRMVc
70058,Harvey,Zip Code Area,LA,Louisiana,p58,SRMVc
70059,Harvey,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70060,Metairie,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70062,Kenner,Zip Code Area,LA,Louisiana,p58,SRMVc
70063,Kenner,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70064,Kenner,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70065,Kenner,Zip Code Area,LA,Louisiana,p58,SRMVc
70067,Lafitte,Zip Code Area,LA,Louisiana,p58,SRMVc
70068,LA Place,Zip Code Area,LA,Louisiana,p58,SRMVc
70069,LA Place,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70070,Luling,Zip Code Area,LA,Louisiana,p58,SRMVc
70071,Lutcher,Zip Code Area,LA,Louisiana,p58,SRMVc
70072,Marrero,Zip Code Area,LA,Louisiana,p58,SRMVc
70073,Marrero,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70075,Meraux,Zip Code Area,LA,Louisiana,p58,SRMVc
70076,Mount Airy,Zip Code Area,LA,Louisiana,p58,SRMVc
70078,New Sarpy,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70079,Norco,Zip Code Area,LA,Louisiana,p58,SRMVc
70080,Paradis,Zip Code Area,LA,Louisiana,p58,SRMVc
70081,Pilottown,Zip Code Area,LA,Louisiana,p58,SRMVc
70082,Pointe A LA Hache,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70083,Port Sulphur,Zip Code Area,LA,Louisiana,p58,SRMVc
70084,Reserve,Zip Code Area,LA,Louisiana,p58,SRMVc
70085,Saint Bernard,Zip Code Area,LA,Louisiana,p58,SRMVc
70086,Saint James,Zip Code Area,LA,Louisiana,p58,SRMVc
70087,Saint Rose,Zip Code Area,LA,Louisiana,p58,SRMVc
70090,Vacherie,Zip Code Area,LA,Louisiana,p58,SRMVc
70091,Venice,Zip Code Area,LA,Louisiana,p58,SRMVc
70092,Violet,Zip Code Area,LA,Louisiana,p58,SRMVc
70093,Belle Chasse,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70094,Westwego,Zip Code Area,LA,Louisiana,p58,SRMVc
70096,Westwego,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70097,Kenner,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70112,New Orleans,Zip Code Area,LA,Louisiana,p58,SRMVc
70113,New Orleans,Zip Code Area,LA,Louisiana,p58,SRMVc
70114,New Orleans,Zip Code Area,LA,Louisiana,p58,SRMVc
70115,New Orleans,Zip Code Area,LA,Louisiana,p58,SRMVc
70116,New Orleans,Zip Code Area,LA,Louisiana,p58,SRMVc
70117,New Orleans,Zip Code Area,LA,Louisiana,p58,SRMVc
70118,New Orleans,Zip Code Area,LA,Louisiana,p58,SRMVc
70119,New Orleans,Zip Code Area,LA,Louisiana,p58,SRMVc
70121,New Orleans,Zip Code Area,LA,Louisiana,p58,SRMVc
70122,New Orleans,Zip Code Area,LA,Louisiana,p58,SRMVc
70123,New Orleans,Zip Code Area,LA,Louisiana,p58,SRMVc
70124,New Orleans,Zip Code Area,LA,Louisiana,p58,SRMVc
70125,New Orleans,Zip Code Area,LA,Louisiana,p58,SRMVc
70126,New Orleans,Zip Code Area,LA,Louisiana,p58,SRMVc
70127,New Orleans,Zip Code Area,LA,Louisiana,p58,SRMVc
70128,New Orleans,Zip Code Area,LA,Louisiana,p58,SRMVc
70129,New Orleans,Zip Code Area,LA,Louisiana,p58,SRMVc
70130,New Orleans,Zip Code Area,LA,Louisiana,p58,SRMVc
70131,New Orleans,Zip Code Area,LA,Louisiana,p58,SRMVc
70139,New Orleans,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70141,New Orleans,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70142,New Orleans,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70143,New Orleans,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70145,New Orleans,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70146,New Orleans,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70148,New Orleans,Zip Code Area,LA,Louisiana,p58,SRMVc
70150,New Orleans,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70151,New Orleans,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70152,New Orleans,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70153,New Orleans,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70154,New Orleans,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70156,New Orleans,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70157,New Orleans,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70158,New Orleans,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70159,New Orleans,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70160,New Orleans,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70161,New Orleans,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70162,New Orleans,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70163,New Orleans,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70164,New Orleans,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70165,New Orleans,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70166,New Orleans,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70167,New Orleans,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70170,New Orleans,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70172,New Orleans,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70174,New Orleans,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70175,New Orleans,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70176,New Orleans,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70177,New Orleans,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70178,New Orleans,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70179,New Orleans,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70181,New Orleans,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70182,New Orleans,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70183,New Orleans,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70184,New Orleans,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70185,New Orleans,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70186,New Orleans,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70187,New Orleans,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70189,New Orleans,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70190,New Orleans,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70195,New Orleans,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70301,Thibodaux,Zip Code Area,LA,Louisiana,p58,SRMVc
70302,Thibodaux,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70310,Thibodaux,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70339,Pierre Part,Zip Code Area,LA,Louisiana,p58,SRMVc
70340,Amelia,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70341,Belle Rose,Zip Code Area,LA,Louisiana,p58,SRMVc
70342,Berwick,Zip Code Area,LA,Louisiana,p58,SRMVc
70343,Bourg,Zip Code Area,LA,Louisiana,p58,SRMVc
70344,Chauvin,Zip Code Area,LA,Louisiana,p58,SRMVc
70345,Cut Off,Zip Code Area,LA,Louisiana,p58,SRMVc
70346,Donaldsonville,Zip Code Area,LA,Louisiana,p58,SRMVc
70352,Donner,Zip Code Area,LA,Louisiana,p58,SRMVc
70353,Dulac,Zip Code Area,LA,Louisiana,p58,SRMVc
70354,Galliano,Zip Code Area,LA,Louisiana,p58,SRMVc
70355,Gheens,Zip Code Area,LA,Louisiana,p58,SRMVc
70356,Gibson,Zip Code Area,LA,Louisiana,p58,SRMVc
70357,Golden Meadow,Zip Code Area,LA,Louisiana,p58,SRMVc
70358,Grand Isle,Zip Code Area,LA,Louisiana,p58,SRMVc
70359,Gray,Zip Code Area,LA,Louisiana,p58,SRMVc
70360,Houma,Zip Code Area,LA,Louisiana,p58,SRMVc
70361,Houma,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70363,Houma,Zip Code Area,LA,Louisiana,p58,SRMVc
70364,Houma,Zip Code Area,LA,Louisiana,p58,SRMVc
70371,Kraemer,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70372,Labadieville,Zip Code Area,LA,Louisiana,p58,SRMVc
70373,Larose,Zip Code Area,LA,Louisiana,p58,SRMVc
70374,Lockport,Zip Code Area,LA,Louisiana,p58,SRMVc
70375,Mathews,Zip Code Area,LA,Louisiana,p58,SRMVc
70377,Montegut,Zip Code Area,LA,Louisiana,p58,SRMVc
70380,Morgan City,Zip Code Area,LA,Louisiana,p58,SRMVc
70381,Morgan City,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70390,Napoleonville,Zip Code Area,LA,Louisiana,p58,SRMVc
70391,Paincourtville,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70392,Patterson,Zip Code Area,LA,Louisiana,p58,SRMVc
70393,Plattenville,Zip Code Area,LA,Louisiana,p58,SRMVc
70394,Raceland,Zip Code Area,LA,Louisiana,p58,SRMVc
70395,Schriever,Zip Code Area,LA,Louisiana,p58,SRMVc
70397,Theriot,Zip Code Area,LA,Louisiana,p58,SRMVc
70401,Hammond,Zip Code Area,LA,Louisiana,p58,SRMVc
70402,Hammond,Zip Code Area,LA,Louisiana,p58,SRMVc
70403,Hammond,Zip Code Area,LA,Louisiana,p58,SRMVc
70404,Hammond,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70420,Abita Springs,Zip Code Area,LA,Louisiana,p58,SRMVc
70421,Akers,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70422,Amite,Zip Code Area,LA,Louisiana,p58,SRMVc
70426,Angie,Zip Code Area,LA,Louisiana,p58,SRMVc
70427,Bogalusa,Zip Code Area,LA,Louisiana,p58,SRMVc
70429,Bogalusa,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70431,Bush,Zip Code Area,LA,Louisiana,p58,SRMVc
70433,Covington,Zip Code Area,LA,Louisiana,p58,SRMVc
70434,Covington,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70435,Covington,Zip Code Area,LA,Louisiana,p58,SRMVc
70436,Fluker,Zip Code Area,LA,Louisiana,p58,SRMVc
70437,Folsom,Zip Code Area,LA,Louisiana,p58,SRMVc
70438,Franklinton,Zip Code Area,LA,Louisiana,p58,SRMVc
70441,Greensburg,Zip Code Area,LA,Louisiana,p58,SRMVc
70442,Husser,Zip Code Area,LA,Louisiana,p58,SRMVc
70443,Independence,Zip Code Area,LA,Louisiana,p58,SRMVc
70444,Kentwood,Zip Code Area,LA,Louisiana,p58,SRMVc
70445,Lacombe,Zip Code Area,LA,Louisiana,p58,SRMVc
70446,Loranger,Zip Code Area,LA,Louisiana,p58,SRMVc
70447,Madisonville,Zip Code Area,LA,Louisiana,p58,SRMVc
70448,Mandeville,Zip Code Area,LA,Louisiana,p58,SRMVc
70449,Maurepas,Zip Code Area,LA,Louisiana,p58,SRMVc
70450,Mount Hermon,Zip Code Area,LA,Louisiana,p58,SRMVc
70451,Natalbany,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70452,Pearl River,Zip Code Area,LA,Louisiana,p58,SRMVc
70453,Pine Grove,Zip Code Area,LA,Louisiana,p58,SRMVc
70454,Ponchatoula,Zip Code Area,LA,Louisiana,p58,SRMVc
70455,Robert,Zip Code Area,LA,Louisiana,p58,SRMVc
70456,Roseland,Zip Code Area,LA,Louisiana,p58,SRMVc
70457,Saint Benedict,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70458,Slidell,Zip Code Area,LA,Louisiana,p58,SRMVc
70459,Slidell,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70460,Slidell,Zip Code Area,LA,Louisiana,p58,SRMVc
70461,Slidell,Zip Code Area,LA,Louisiana,p58,SRMVc
70462,Springfield,Zip Code Area,LA,Louisiana,p58,SRMVc
70463,Sun,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70464,Talisheek,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70465,Tangipahoa,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70466,Tickfaw,Zip Code Area,LA,Louisiana,p58,SRMVc
70467,Varnado,Zip Code Area,LA,Louisiana,p58,SRMVc
70469,Slidell,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70470,Mandeville,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70471,Mandeville,Zip Code Area,LA,Louisiana,p58,SRMVc
70501,Lafayette,Zip Code Area,LA,Louisiana,p58,SRMVc
70502,Lafayette,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70503,Lafayette,Zip Code Area,LA,Louisiana,p58,SRMVc
70504,Lafayette,Zip Code Area,LA,Louisiana,p58,SRMVc
70505,Lafayette,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70506,Lafayette,Zip Code Area,LA,Louisiana,p58,SRMVc
70507,Lafayette,Zip Code Area,LA,Louisiana,p58,SRMVc
70508,Lafayette,Zip Code Area,LA,Louisiana,p58,SRMVc
70509,Lafayette,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70510,Abbeville,Zip Code Area,LA,Louisiana,p58,SRMVc
70511,Abbeville,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70512,Arnaudville,Zip Code Area,LA,Louisiana,p58,SRMVc
70513,Avery Island,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70514,Baldwin,Zip Code Area,LA,Louisiana,p58,SRMVc
70515,Basile,Zip Code Area,LA,Louisiana,p58,SRMVc
70516,Branch,Zip Code Area,LA,Louisiana,p58,SRMVc
70517,Breaux Bridge,Zip Code Area,LA,Louisiana,p58,SRMVc
70518,Broussard,Zip Code Area,LA,Louisiana,p58,SRMVc
70519,Cade,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70520,Carencro,Zip Code Area,LA,Louisiana,p58,SRMVc
70521,Cecilia,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70522,Centerville,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70523,Charenton,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70524,Chataignier,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70525,Church Point,Zip Code Area,LA,Louisiana,p58,SRMVc
70526,Crowley,Zip Code Area,LA,Louisiana,p58,SRMVc
70527,Crowley,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70528,Delcambre,Zip Code Area,LA,Louisiana,p58,SRMVc
70529,Duson,Zip Code Area,LA,Louisiana,p58,SRMVc
70531,Egan,Zip Code Area,LA,Louisiana,p58,SRMVc
70532,Elton,Zip Code Area,LA,Louisiana,p58,SRMVc
70533,Erath,Zip Code Area,LA,Louisiana,p58,SRMVc
70534,Estherwood,Zip Code Area,LA,Louisiana,p58,SRMVc
70535,Eunice,Zip Code Area,LA,Louisiana,p58,SRMVc
70537,Evangeline,Zip Code Area,LA,Louisiana,p58,SRMVc
70538,Franklin,Zip Code Area,LA,Louisiana,p58,SRMVc
70540,Garden City,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70541,Grand Coteau,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70542,Gueydan,Zip Code Area,LA,Louisiana,p58,SRMVc
70543,Iota,Zip Code Area,LA,Louisiana,p58,SRMVc
70544,Jeanerette,Zip Code Area,LA,Louisiana,p58,SRMVc
70546,Jennings,Zip Code Area,LA,Louisiana,p58,SRMVc
70548,Kaplan,Zip Code Area,LA,Louisiana,p58,SRMVc
70549,Lake Arthur,Zip Code Area,LA,Louisiana,p58,SRMVc
70550,Lawtell,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70551,Leonville,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70552,Loreauville,Zip Code Area,LA,Louisiana,p58,SRMVc
70554,Mamou,Zip Code Area,LA,Louisiana,p58,SRMVc
70555,Maurice,Zip Code Area,LA,Louisiana,p58,SRMVc
70556,Mermentau,Zip Code Area,LA,Louisiana,p58,SRMVc
70558,Milton,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70559,Morse,Zip Code Area,LA,Louisiana,p58,SRMVc
70560,New Iberia,Zip Code Area,LA,Louisiana,p58,SRMVc
70562,New Iberia,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70563,New Iberia,Zip Code Area,LA,Louisiana,p58,SRMVc
70569,Lydia,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70570,Opelousas,Zip Code Area,LA,Louisiana,p58,SRMVc
70571,Opelousas,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70575,Perry,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70576,Pine Prairie,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70577,Port Barre,Zip Code Area,LA,Louisiana,p58,SRMVc
70578,Rayne,Zip Code Area,LA,Louisiana,p58,SRMVc
70580,Reddell,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70581,Roanoke,Zip Code Area,LA,Louisiana,p58,SRMVc
70582,Saint Martinville,Zip Code Area,LA,Louisiana,p58,SRMVc
70583,Scott,Zip Code Area,LA,Louisiana,p58,SRMVc
70584,Sunset,Zip Code Area,LA,Louisiana,p58,SRMVc
70585,Turkey Creek,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70586,Ville Platte,Zip Code Area,LA,Louisiana,p58,SRMVc
70589,Washington,Zip Code Area,LA,Louisiana,p58,SRMVc
70591,Welsh,Zip Code Area,LA,Louisiana,p58,SRMVc
70592,Youngsville,Zip Code Area,LA,Louisiana,p58,SRMVc
70593,Lafayette,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70596,Lafayette,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70598,Lafayette,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70601,Lake Charles,Zip Code Area,LA,Louisiana,p58,SRMVc
70602,Lake Charles,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70605,Lake Charles,Zip Code Area,LA,Louisiana,p58,SRMVc
70606,Lake Charles,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70607,Lake Charles,Zip Code Area,LA,Louisiana,p58,SRMVc
70609,Lake Charles,Zip Code Area,LA,Louisiana,p58,SRMVc
70611,Lake Charles,Zip Code Area,LA,Louisiana,p58,SRMVc
70612,Lake Charles,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70615,Lake Charles,Zip Code Area,LA,Louisiana,p58,SRMVc
70616,Lake Charles,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70629,Lake Charles,Zip Code Area,LA,Louisiana,p58,SRMVc
70630,Bell City,Zip Code Area,LA,Louisiana,p58,SRMVc
70631,Cameron,Zip Code Area,LA,Louisiana,p58,SRMVc
70632,Creole,Zip Code Area,LA,Louisiana,p58,SRMVc
70633,Dequincy,Zip Code Area,LA,Louisiana,p58,SRMVc
70634,Deridder,Zip Code Area,LA,Louisiana,p58,SRMVc
70637,Dry Creek,Zip Code Area,LA,Louisiana,p58,SRMVc
70638,Elizabeth,Zip Code Area,LA,Louisiana,p58,SRMVc
70639,Evans,Zip Code Area,LA,Louisiana,p58,SRMVc
70640,Fenton,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70643,Grand Chenier,Zip Code Area,LA,Louisiana,p58,SRMVc
70644,Grant,Zip Code Area,LA,Louisiana,p58,SRMVc
70645,Hackberry,Zip Code Area,LA,Louisiana,p58,SRMVc
70646,Hayes,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70647,Iowa,Zip Code Area,LA,Louisiana,p58,SRMVc
70648,Kinder,Zip Code Area,LA,Louisiana,p58,SRMVc
70650,Lacassine,Zip Code Area,LA,Louisiana,p58,SRMVc
70651,Leblanc,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70652,Longville,Zip Code Area,LA,Louisiana,p58,SRMVc
70653,Merryville,Zip Code Area,LA,Louisiana,p58,SRMVc
70654,Mittie,Zip Code Area,LA,Louisiana,p58,SRMVc
70655,Oberlin,Zip Code Area,LA,Louisiana,p58,SRMVc
70656,Pitkin,Zip Code Area,LA,Louisiana,p58,SRMVc
70657,Ragley,Zip Code Area,LA,Louisiana,p58,SRMVc
70658,Reeves,Zip Code Area,LA,Louisiana,p58,SRMVc
70659,Rosepine,Zip Code Area,LA,Louisiana,p58,SRMVc
70660,Singer,Zip Code Area,LA,Louisiana,p58,SRMVc
70661,Starks,Zip Code Area,LA,Louisiana,p58,SRMVc
70662,Sugartown,Zip Code Area,LA,Louisiana,p58,SRMVc
70663,Sulphur,Zip Code Area,LA,Louisiana,p58,SRMVc
70664,Sulphur,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70665,Sulphur,Zip Code Area,LA,Louisiana,p58,SRMVc
70668,Vinton,Zip Code Area,LA,Louisiana,p58,SRMVc
70669,Westlake,Zip Code Area,LA,Louisiana,p58,SRMVc
70704,Baker,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70706,Denham Springs,Zip Code Area,LA,Louisiana,p58,SRMVc
70707,Gonzales,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70710,Addis,Zip Code Area,LA,Louisiana,p58,SRMVc
70711,Albany,Zip Code Area,LA,Louisiana,p58,SRMVc
70712,Angola,Zip Code Area,LA,Louisiana,p58,SRMVc
70714,Baker,Zip Code Area,LA,Louisiana,p58,SRMVc
70715,Batchelor,Zip Code Area,LA,Louisiana,p58,SRMVc
70718,Brittany,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70719,Brusly,Zip Code Area,LA,Louisiana,p58,SRMVc
70721,Carville,Zip Code Area,LA,Louisiana,p58,SRMVc
70722,Clinton,Zip Code Area,LA,Louisiana,p58,SRMVc
70723,Convent,Zip Code Area,LA,Louisiana,p58,SRMVc
70725,Darrow,Zip Code Area,LA,Louisiana,p58,SRMVc
70726,Denham Springs,Zip Code Area,LA,Louisiana,p58,SRMVc
70727,Denham Springs,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70728,Duplessis,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70729,Erwinville,Zip Code Area,LA,Louisiana,p58,SRMVc
70730,Ethel,Zip Code Area,LA,Louisiana,p58,SRMVc
70732,Fordoche,Zip Code Area,LA,Louisiana,p58,SRMVc
70733,French Settlement,Zip Code Area,LA,Louisiana,p58,SRMVc
70734,Geismar,Zip Code Area,LA,Louisiana,p58,SRMVc
70736,Glynn,Zip Code Area,LA,Louisiana,p58,SRMVc
70737,Gonzales,Zip Code Area,LA,Louisiana,p58,SRMVc
70738,Burnside,Post Office or large volume customer,LA,Louisiana,p58,SRMVc
70739,Greenwell Springs,Zip Code Area,LA,Louisiana,p58,SRMVc
