Clg_sch,Htg_sch,ClgFlowFraction,HtgFlowFraction,Total Cooling Flow Rate (kg/s),Total Heating Flow Rate (kg/s),Occ
60,50,0.115020453,0,34.50613597,0,0.334796964
60,50,0.063211994,0,18.96359828,0,0.977255225
60,50,0.012543577,0,3.763072976,0,0.980653389
60,50,0.018674755,0,5.602426592,0,0.714085052
60,50,0.054352905,0,16.30587161,0,0.899857254
60,50,0.052948103,0,15.88443087,0,0.318235457
60,50,0.215674919,0,64.70247567,0,0.891564698
60,50,0.05148493,0,15.44547909,0,0.828584456
60,50,0.01234162,0,3.702485957,0,0.221098841
60,50,0,0,0,0,0.292428657
60,50,0,0,0,0,0.634678463
60,50,0,0,0,0,0.131984464
60,50,0,0,0,0,0.480828064
60,50,0,0,0,0,0.651975103
60,50,0,0,0,0,0.100442722
60,50,0,0,0,0,0.943811816
60,50,0,0,0,0,0.517946964
60,50,0.012647783,0,3.79433488,0,0.549647964
60,50,0.011501592,0,3.450477742,0,0.641368623
60,50,0,0,0,0,0.129926694
60,50,0,0,0,0,0.916345003
60,50,0,0,0,0,0.291225815
60,50,0,0,0,0,0.430242536
60,50,0.047349732,0.00046704,14.20491956,0.014011198,0.629440583
60,50,0.044871916,0,13.46157489,0,0.425581929
60,50,0,0,0,0,0.268188989
60,50,0,0,0,0,0.879594373
60,50,0,0,0,0,0.546872648
60,50,0.026680091,0,8.004027448,0,0.619075089
60,50,0.024291563,0,7.287468816,0,0.194240744
60,50,0,0,0,0,0.429863391
60,50,0,0,0,0,0.151979528
60,50,0,0,0,0,0.315580321
60,50,0.041592553,0,12.4777659,0,0.016040878
60,50,0.03814744,0,11.444232,0,0.518559346
60,50,0,0,0,0,0.087321885
60,50,0,0,0,0,0.780990889
60,50,0.036980324,0.000568563,11.09409723,0.017056902,0.911791247
60,50,0.035835011,0,10.75050324,0,0.84181649
60,50,0.011129226,0,3.338767782,0,0.643383452
60,50,0.010924932,0,3.277479481,0,0.121941099
60,50,0,0,0,0,0.354281268
60,50,0,0,0,0,0.505143939
60,50,0,0,0,0,0.292080916
60,50,0.004457472,0,1.337241668,0,0.967397225
60,50,0.013649122,0,4.094736606,0,0.782370572
60,50,0,0,0,0,0.628216697
60,50,0,0,0,0,0.04644639
60,50,0,0,0,0,0.197970451
60,50,0,0,0,0,0.751511627
60,50,0.05575286,0,16.7258581,0,0.607331823
60,50,0.163823565,0.056570223,49.14706955,1.697106675,0.52327983
60,50,0.106926672,0.05764376,32.0780015,1.729312812,0.459802619
60,50,0.042176594,0,12.65297806,0,0.208179718
60,50,0.187610456,0.010931124,56.28313674,0.327933724,0.471660466
60,50,0.326851546,0.062495008,98.05546386,1.87485023,0.520361117
60,50,0.110897148,0.001674076,33.26914448,0.05022227,0.364101598
60,50,0.072464684,0.001908976,21.73940528,0.057269287,0.867510808
60,50,0.367768322,0.035617196,110.3304965,1.068515872,0.932553127
60,50,0.375894755,0.031854157,112.7684266,0.955624712,0.147779458
60,50,0.383540556,0.030748227,115.0621668,0.922446807,0.282727769
60,50,0.390828077,0.031948629,117.2484231,0.958458856,0.723846394
60,50,0.400217635,0.022882878,120.0652906,0.686486326,0.023441682
60,50,0.410799307,0.02203498,123.239792,0.661049406,0.333247576
60,50,0.420627522,0.021269437,126.1882566,0.638083098,0.007260807
60,50,0.429353604,0.020674412,128.8060813,0.620232351,0.686568175
60,50,0.435773607,0.019600376,130.732082,0.588011277,0.003817292
60,50,0.442046112,0.018943539,132.6138335,0.568306157,0.990666455
60,50,0.447743123,0.018363523,134.3229369,0.5509057,0.078592562
60,50,0.452851786,0.01790079,135.8555359,0.537023687,0.671296391
60,50,0.457287102,0.017319652,137.1861307,0.519589545,0.316093066
60,50,0.461651547,0.016967674,138.495464,0.509030208,0.774755558
60,50,0.465809252,0.016456381,139.7427757,0.493691433,0.362519253
60,50,0.469840605,0.016086639,140.9521815,0.482599173,0.773551117
60,50,0.472090219,0.015682409,141.6270657,0.470472276,0.997356268
60,50,0.479669767,0.015241882,143.90093,0.457256465,0.520055287
60,50,0.487103303,0.015035705,146.1309908,0.451071163,0.68013914
60,50,0.494566324,0.01479782,148.3698973,0.443934597,0.258239889
60,50,0.501404127,0.014921238,150.421238,0.44763715,0.545422716
60,50,0.501905125,0.014864579,150.5715374,0.445937356,0.099393971
60,50,0.502722377,0.014730777,150.8167131,0.4419233,0.171831493
60,50,0.503449857,0.014669358,151.034957,0.440080753,0.460024547
60,50,0.508871831,0.014544468,152.6615494,0.436334045,0.895560218
60,50,0.514042678,0.014439506,154.2128034,0.433185176,0.178649581
60,50,0.518975921,0.014397339,155.6927762,0.431920174,0.353861878
60,50,0.523687285,0.014401676,157.1061856,0.432050274,0.610719686
60,50,0.530382893,0.007370492,159.1148678,0.22111475,0.539161224
60,50,0.537345439,0.007441362,161.2036318,0.223240864,0.884652896
60,50,0.542686999,0.007469787,162.8060998,0.224093615,0.814222115
60,50,0.546797986,0.007480503,164.0393957,0.22441509,0.363397545
60,50,0.543944942,0.008635576,163.1834825,0.259067283,0.804973673
60,50,0.541215416,0.009016632,162.3646248,0.270498973,0.259236125
60,50,0.538399216,0.009147484,161.5197649,0.274424518,0.295625539
60,50,0.535829662,0.009835439,160.7488987,0.295063175,0.130035651
60,50,0.524593911,0.013001367,157.3781734,0.390041003,0.724201811
60,50,0.528646076,0.013856915,158.5938229,0.415707437,0.374704759
60,50,0.533335946,0.014361853,160.0007837,0.430855595,0.218706919
60,50,0.538202903,0.01497045,161.460871,0.449113502,0.945546498
60,50,0.498268206,0.015716419,149.4804617,0.47149258,0.244035377
60,50,0.49043044,0.016452314,147.129132,0.493569407,0.939763796
60,50,0.457470005,0.01717232,137.2410014,0.515169592,0.373866176
60,50,0.460943227,0.018258396,138.2829681,0.547751892,0.853533304
60,50,0.460836772,0.018572831,138.2510316,0.557184926,0.611591188
60,50,0.444005822,0.019244398,133.2017465,0.577331943,0.742512933
60,50,0.464028808,0.020083745,139.2086424,0.602512339,0.858659245
60,50,0.461715429,0.02015627,138.5146286,0.604688087,0.80703236
60,50,0.35426372,0.042238351,106.2791159,1.267150528,0.510249952
60,50,0.387733582,0.044215509,116.3200747,1.326465276,0.16907243
60,50,0.378275906,0.04556931,113.4827719,1.367079301,0.218391103
60,50,0.389752729,0.046563873,116.9258188,1.396916202,0.226785465
60,50,0.051499676,0,15.44990282,0,0.983400985
60,50,0.045553993,0,13.66619804,0,0.479480682
60,50,0.102457908,0.000252417,30.73737249,0.007572499,0.506836485
60,50,0.059263827,1.70E-05,17.77914803,0.000510203,0.894305738
60,50,0,0,0,0,0.20415485
60,50,0,0,0,0,0.008563391
60,50,0.032738761,0,9.821628287,0,0.703278771
60,50,0.11188726,0.000354962,33.56617797,0.010648849,0.317239526
60,50,0.062370014,0,18.71100435,0,0.181334515
60,50,0,0,0,0,0.787302203
60,50,0,0,0,0,0.912356282
60,50,0.056361041,0,16.90831233,0,0.954137022
60,50,0.109989391,0,32.99681737,0,0.862871184
60,50,0.06140239,0,18.4207171,0,0.275273143
60,50,0,0,0,0,0.931936606
60,50,0,0,0,0,0.412330641
60,50,0.013725853,0,4.117755911,0,0.358828319
60,50,0.012611962,0,3.783588709,0,0.79449618
60,50,0.069485339,0.000472481,20.84560167,0.014174436,0.412843486
60,50,0.113128218,0,33.93846555,0,0.650704789
60,50,0.017803447,0,5.34103415,0,0.341434052
60,50,0.04785524,0,14.3565721,0,0.726825926
60,50,0,0,0,0,0.027139944
60,50,0,0,0,0,0.632927288
60,50,0.008223915,0,2.467174632,0,0.908823587
60,50,0.020455212,0,6.136563728,0,0.179428194
60,50,0.051757719,0,15.52731564,0,0.105066759
60,50,0.007679151,0,2.303745441,0,0.627760221
60,50,0.013979309,0,4.193792596,0,0.615896049
60,50,0.02093918,0,6.281753979,0,0.892652426
60,50,0.094932886,0,28.47986566,0,0.081535034
60,50,0.057004386,0,17.10131568,0,0.103531735
60,50,0.007348335,0,2.204500492,0,0.080131384
60,50,0,0,0,0,0.075440448
60,50,0,0,0,0,0.305797794
60,50,0,0,0,0,0.999605175
60,50,0.060579292,0,18.17378752,0,0.806266362
60,50,0.121279554,0.000194787,36.3838662,0.005843619,0.24280613
60,50,0.085144867,0.001840199,25.54346015,0.055205968,0.705223325
60,50,0.04594749,0,13.78424711,0,0.824962391
60,50,0.262352595,0.052118004,78.7057784,1.563540115,0.670909364
60,50,0.374743383,0.049611865,112.4230148,1.488355958,0.999674931
60,50,0.090981224,0.002334345,27.29436733,0.070030348,0.159236298
60,50,0.16160327,0.002550857,48.48098099,0.076525712,0.051265721
60,50,0.428653122,0.035163239,128.5959365,1.054897171,0.572339088
60,50,0.436942792,0.029948437,131.0828375,0.898453106,0.770886218
60,50,0.445120723,0.028887418,133.5362168,0.866622532,0.99121263
60,50,0.452488158,0.030542868,135.7464473,0.916286028,0.191094587
60,50,0.455615393,0.022068183,136.6846178,0.662045497,0.373064917
60,50,0.459614721,0.021746332,137.8844164,0.652389959,0.578272247
60,50,0.463027337,0.021003859,138.9082012,0.63011577,0.644662894
60,50,0.465380112,0.020246873,139.6140335,0.607406201,0.443548918
60,50,0.465956049,0.019141661,139.7868146,0.574249844,0.322543041
60,50,0.466689438,0.018338516,140.0068313,0.550155487,0.985951313
60,50,0.467353865,0.017792616,140.2061596,0.533778474,0.842412517
60,50,0.467940114,0.017352812,140.3820341,0.520584358,0.730348832
60,50,0.477513449,0.016810571,143.2540346,0.504317136,0.409961338
60,50,0.48741071,0.016349929,146.2232129,0.49049788,0.816314745
60,50,0.497406373,0.015834088,149.2219118,0.475022651,0.673664593
60,50,0.507465626,0.015415944,152.2396879,0.462478326,0.010862224
60,50,0.50711464,0.015021314,152.1343919,0.450639412,0.210815504
60,50,0.511244032,0.014601018,153.3732097,0.43803055,0.48249987
60,50,0.514435272,0.014191158,154.3305816,0.42573473,0.738759472
60,50,0.51674652,0.013805059,155.0239561,0.414151773,0.822413382
60,50,0.532104301,0.013699965,159.6312902,0.410998962,0.814523933
60,50,0.541645386,0.013408917,162.4936159,0.402267515,0.725076494
60,50,0.550403828,0.013163539,165.1211485,0.394906182,0.760730619
60,50,0.558288443,0.012938087,167.486533,0.388142611,0.729806138
60,50,0.558617147,0.012626275,167.585144,0.378788237,0.049159057
60,50,0.55832359,0.012399895,167.4970771,0.371996857,0.045627707
60,50,0.557007101,0.012277204,167.1021303,0.368316125,0.596461996
60,50,0.554933272,0.012099097,166.4799816,0.362972907,0.512440014
60,50,0.553283697,0.005682629,165.985109,0.170478861,0.893217067
60,50,0.551611089,0.005888669,165.4833266,0.176660072,0.419050095
60,50,0.549404135,0.005832067,164.8212406,0.174962013,0.329221955
60,50,0.546626084,0.005760814,163.9878252,0.172824406,0.061614908
60,50,0.546273834,0.006115898,163.8821503,0.183476942,0.472433267
60,50,0.546204852,0.006114044,163.8614555,0.183421319,0.033561722
60,50,0.545893407,0.006075526,163.768022,0.182265781,0.185275153
60,50,0.545822438,0.006203213,163.7467313,0.186096401,0.984916352
60,50,0.528849705,0.007696739,158.6549115,0.23090217,0.720509166
60,50,0.529169304,0.008315567,158.7507911,0.249467013,0.728076564
60,50,0.530062072,0.008711417,159.0186217,0.26134251,0.276688209
60,50,0.531011068,0.009293367,159.3033203,0.278801005,0.172177978
60,50,0.505166396,0.009949987,151.5499189,0.298499611,0.106862065
60,50,0.502269064,0.010617958,150.6807191,0.31853873,0.173182722
60,50,0.478960305,0.011568454,143.6880914,0.347053611,0.513150343
60,50,0.496837659,0.012568326,149.0512978,0.377049767,0.005176226
60,50,0.489588369,0.014009664,146.8765108,0.420289922,0.071223046
60,50,0.464820736,0.015574785,139.4462208,0.467243559,0.804387033
60,50,0.479329124,0.016629713,143.7987373,0.498891385,0.239330105
60,50,0.464406581,0.017546042,139.3219744,0.52638127,0.188073728
60,50,0.359685331,0.038678051,107.9055993,1.160341527,0.169450316
60,50,0.439047027,0.041046873,131.714108,1.231406189,0.945842828
60,50,0.337452992,0.042284516,101.2358977,1.268535475,0.937262638
60,50,0.420649174,0.043368186,126.1947523,1.301045591,0.399787145
60,50,0.091928031,0,27.57840921,0,0.424566116
60,50,0.012425549,1.39E-06,3.727664633,4.18E-05,0.609284937
60,50,0.057893398,0,17.36801949,0,0.912022489
60,50,0.064211312,0.000384369,19.2633936,0.011531073,0.163535926
60,50,0.015770829,0,4.731248574,0,0.832008944
60,50,0.050101519,0,15.03045581,0,0.360107347
60,50,0.102995604,0,30.89868114,0,0.666850649
60,50,0.027989101,0,8.396730415,0,0.887092216
60,50,0.053511115,0,16.05333436,0,0.805865173
60,50,0,0,0,0,0.124300798
60,50,0.003827618,0,1.148285272,0,0.762270896
60,50,0.050035501,0,15.01065027,0,0.573550642
60,50,0.00668126,0,2.004377893,0,0.011249191
60,50,0.005569097,0,1.670729079,0,0.668675469
60,50,0.041626887,0,12.48806602,0,0.0103696
60,50,0.006859386,0,2.057815866,0,0.466966182
60,50,0.013449914,0,4.034974057,0,0.123188328
60,50,0.050154795,0,15.04643842,0,0.118715603
60,50,0.047304523,0,14.19135681,0,0.464766299
60,50,0.058126395,0,17.43791841,0,0.694519156
60,50,0.012994888,0,3.898466454,0,0.749218154
60,50,0.041008415,0,12.30252443,0,0.749969109
60,50,0.044761863,0,13.42855894,0,0.630679811
60,50,0.011988235,0,3.596470579,0,0.774209185
60,50,0.063281904,0,18.98457128,0,0.248751632
60,50,0.034441365,0,10.33240936,0,0.120433847
60,50,0,0,0,0,0.071568506
60,50,0.020294441,0,6.088332427,0,0.278908977
60,50,0.02346913,0,7.040739002,0,0.644986604
60,50,0,0,0,0,0.947089791
60,50,0.022033976,0.000670499,6.610192707,0.020114972,0.3450351
60,50,0.038131866,0,11.43955977,0,0.296711879
60,50,0.030050759,0,9.015227694,0,0.759608017
60,50,0,0,0,0,0.355398851
60,50,0,0,0,0,0.742377684
60,50,0,0,0,0,0.578969169
60,50,0.054710189,0,16.41305679,0,0.321130083
60,50,0.104352214,0.004406877,31.3056641,0.132206307,0.31050357
60,50,0.080854397,0.004543015,24.25631917,0.136290451,0.253752833
60,50,0.042185471,0,12.65564119,0,0.062916227
60,50,0.11573788,0.030489193,34.72136404,0.914675802,0.745289714
60,50,0.128521767,0.049691141,38.55653009,1.490734219,0.643707114
60,50,0.095081458,0.013026626,28.52443752,0.390798791,0.415340211
60,50,0.09813003,0.004626771,29.43900892,0.138803135,0.866058888
60,50,0.216597239,0.037886107,64.97917177,1.136583207,0.763935397
60,50,0.232936125,0.03112593,69.88083753,0.933777885,0.277942435
60,50,0.249235314,0.029702094,74.77059414,0.891062811,0.929619962
60,50,0.264155437,0.030647205,79.24663102,0.919416162,0.855253495
60,50,0.252447241,0.021850978,75.73417232,0.655529348,0.524808402
60,50,0.242018206,0.021118338,72.60546192,0.633550131,0.761225768
60,50,0.230963838,0.020571941,69.28915153,0.617158218,0.094455056
60,50,0.219280153,0.019982865,65.78404581,0.599485949,0.057875682
60,50,0.228919675,0.018930617,68.67590236,0.56791852,0.097832776
60,50,0.238012786,0.018239506,71.40383587,0.547185166,0.291547469
60,50,0.246960443,0.017717751,74.08813284,0.531532534,0.692316915
60,50,0.254481434,0.017398626,76.3444302,0.521958784,0.741915674
60,50,0.268983209,0.016952553,80.69496284,0.508576592,0.245356843
60,50,0.284015118,0.016624505,85.20453552,0.498735141,0.917304471
60,50,0.300752954,0.015844384,90.22588629,0.475331528,0.975778677
60,50,0.318558955,0.015095855,95.56768641,0.452875656,0.025312145
60,50,0.30610871,0.014541401,91.83261308,0.436242026,0.232340476
60,50,0.298631254,0.014033419,89.58937619,0.421002573,0.288240941
60,50,0.293023285,0.013764462,87.9069854,0.41293385,0.777089258
60,50,0.291802628,0.013581706,87.54078844,0.407451178,0.546545913
60,50,0.297342268,0.013853208,89.20268047,0.415596239,0.24460008
60,50,0.297381198,0.013818014,89.2143595,0.414540435,0.95600424
60,50,0.297571556,0.013874363,89.27146682,0.416230891,0.116842874
60,50,0.297565069,0.013986901,89.26952059,0.419607022,0.29957848
60,50,0.298685394,0.013885572,89.60561805,0.416567157,0.594903702
60,50,0.299832916,0.013934652,89.94987468,0.41803955,0.62497066
60,50,0.303543886,0.013795331,91.06316577,0.413859939,0.107954339
60,50,0.309128669,0.01355747,92.73860065,0.406724094,0.50503549
60,50,0.321509489,0.006950381,96.45284656,0.208511417,0.528198128
60,50,0.334255427,0.006868312,100.2766282,0.206049346,0.936373472
60,50,0.348924465,0.006740189,104.6773395,0.202205685,0.399936202
60,50,0.36578863,0.006616133,109.7365889,0.198483989,0.528919992
60,50,0.370156044,0.00722894,111.0468133,0.216868205,0.412282646
60,50,0.372868518,0.007180226,111.8605555,0.215406777,0.159957391
60,50,0.375467421,0.007144772,112.6402263,0.214343167,0.908494342
60,50,0.377384838,0.007419348,113.2154513,0.222580443,0.077116466
60,50,0.373678058,0.009997904,112.1034174,0.299937133,0.487015969
60,50,0.383354698,0.010849654,115.0064094,0.325489618,0.114703418
60,50,0.394957934,0.011079177,118.4873801,0.332375315,0.606212991
60,50,0.408233066,0.011532265,122.4699197,0.345967953,0.463644381
60,50,0.378574924,0.012052088,113.5724772,0.361562642,0.711983614
60,50,0.370764379,0.012492256,111.2293136,0.374767673,0.297305944
60,50,0.343836178,0.013065589,103.1508535,0.391967669,0.380647123
60,50,0.351682837,0.013769685,105.5048512,0.413090559,0.561565662
60,50,0.343861324,0.014477246,103.1583973,0.434317393,0.446193848
60,50,0.322161406,0.015308578,96.64842167,0.45925735,0.664900853
60,50,0.332753414,0.016574067,99.82602427,0.497221999,0.697451413
60,50,0.326403892,0.017715727,97.92116774,0.531471799,0.859295824
60,50,0.263176633,0.040252118,78.95299001,1.207563554,0.039618057
60,50,0.318206212,0.043314191,95.46186372,1.299425739,0.121783267
60,50,0.23601429,0.044589459,70.80428689,1.337683761,0.023168769
60,50,0.308195853,0.045806265,92.45875585,1.374187939,0.334353436
60,50,0.079317205,0.000252637,23.79516155,0.007579108,0.69931171
60,50,0.005895,3.00E-05,1.768499949,0.000900646,0.688054361
60,50,0.045414043,0.000477833,13.62421284,0.014334982,0.887247539
60,50,0.045494855,0.000456134,13.64845657,0.013684006,0.332169857
60,50,0.007001429,0,2.100428722,0,0.981658535
60,50,0.059240874,0.00026197,17.77226222,0.007859104,0.707824096
60,50,0.053703297,0,16.11098895,0,0.945673206
60,50,0.003509514,0,1.052854273,0,0.499381271
60,50,0.029431735,0,8.829520458,0,0.877883779
60,50,0.030509506,0,9.152851739,0,0.540324386
60,50,0.001443786,0,0.433135762,0,0.483231399
60,50,0.022215769,0,6.664730588,0,0.635944909
60,50,0.003860635,0,1.158190409,0,0.74762117
60,50,0.003795195,0,1.138558379,0,0.655050254
60,50,0.003203624,0,0.961087074,0,0.307799098
60,50,0.027440269,0.000352622,8.232080782,0.010578669,0.786483703
60,50,0.022557016,0,6.7671047,0,0.379983945
60,50,0.008628022,0,2.588406517,0,0.086394913
60,50,0.024293272,0,7.287981647,0,0.288889411
60,50,0.003693978,0,1.10819346,0,0.366405303
60,50,0,0,0,0,0.821712035
60,50,0,0,0,0,0.093321355
60,50,0.005169589,0,1.550876703,0,0.831722953
60,50,0.020407096,0,6.122128769,0,0.104940287
60,50,0,0,0,0,0.454819684
60,50,0.003444039,0,1.033211804,0,0.489608003
60,50,0.002719301,0,0.815790392,0,0.174401752
60,50,0.033776142,0.000441765,10.13284256,0.01325294,0.252798785
60,50,0.056821768,0,17.04653043,0,0.022544244
60,50,0.016211997,0,4.863599124,0,0.729582585
60,50,0,0,0,0,0.719316627
60,50,0,0,0,0,0.647056385
60,50,0,0,0,0,0.007021978
60,50,0,0,0,0,0.925050333
60,50,0,0,0,0,0.033574248
60,50,0,0,0,0,0.060684622
60,50,0.042893907,0,12.868172,0,0.690378676
60,50,0.109592297,0.070182547,32.877689,2.105476398,0.57721383
60,50,0.073365748,0.069207578,22.00972444,2.076227331,0.21612303
60,50,0.034884155,0,10.46524644,0,0.391800166
60,50,0.109192233,0.071601196,32.75766981,2.148035884,0.825111012
60,50,0.111850934,0.065105164,33.55528016,1.953154915,0.102875469
60,50,0.035428096,0.009411353,10.62842882,0.282340597,0.500733096
60,50,0.083583393,0.01835013,25.07501804,0.550503898,0.416285274
60,50,0.147449959,0.042856144,44.23498757,1.285684334,0.196558025
60,50,0.144164745,0.037182742,43.24942344,1.115482272,0.296231552
60,50,0.15128614,0.035004013,45.38584215,1.050120392,0.678182587
60,50,0.170586274,0.033809709,51.17588233,1.014291282,0.175629392
60,50,0.173147012,0.02433185,51.9441037,0.729955513,0.310096554
60,50,0.174507867,0.023231793,52.35236014,0.696953778,0.734481183
60,50,0.176909488,0.022543425,53.07284639,0.676302752,0.706396867
60,50,0.179958127,0.021853721,53.98743802,0.655611634,0.539998039
60,50,0.195226245,0.020572941,58.56787364,0.617188228,0.203427546
60,50,0.210323889,0.019586861,63.09716667,0.587605818,0.814394153
60,50,0.225432121,0.018761462,67.6296364,0.562843872,0.770401788
60,50,0.240827622,0.018015561,72.24828663,0.540466838,0.51610659
60,50,0.253735834,0.017422,76.12075022,0.522659991,0.709531202
60,50,0.268341875,0.016995538,80.50256259,0.509866147,0.147947247
60,50,0.285030461,0.016520966,85.50913827,0.495628969,0.61761188
60,50,0.304137153,0.016257714,91.24114598,0.487731408,0.690095581
60,50,0.332166026,0.015834948,99.64980775,0.47504844,0.920934638
60,50,0.272922179,0.015498974,81.8766536,0.464969234,0.364013029
60,50,0.290085542,0.015311714,87.02566264,0.45935141,0.035499882
60,50,0.270277765,0.015194293,81.08332949,0.455828803,0.826491144
60,50,0.258709215,0.015286465,77.61276446,0.458593936,0.892929242
60,50,0.238468869,0.01515382,71.54066082,0.45461459,0.632900494
60,50,0.24530216,0.014756973,73.59064793,0.442709185,0.849914015
60,50,0.245581755,0.014300312,73.67452653,0.429009366,0.58632161
60,50,0.249361039,0.013849695,74.80831165,0.415490836,0.464938052
60,50,0.25291367,0.013444889,75.87410103,0.40334667,0.90204155
60,50,0.255779216,0.013208021,76.73376488,0.396240645,0.931518096
60,50,0.257887147,0.01299815,77.36614418,0.389944486,0.546020414
60,50,0.256682246,0.006529971,77.00467383,0.195899123,0.068361844
60,50,0.239104583,0.006626601,71.73137489,0.198798037,0.653442109
60,50,0.228896467,0.00662731,68.66894003,0.198819311,0.810920192
60,50,0.226780899,0.006653469,68.03426958,0.199604057,0.373140261
60,50,0.215706152,0.007658419,64.71184548,0.229752576,0.038960215
60,50,0.213693889,0.008019948,64.10816661,0.240598445,0.452105498
60,50,0.211722591,0.008020575,63.51677735,0.240617258,0.967510048
60,50,0.209788429,0.008481427,62.93652871,0.254442824,0.343991961
60,50,0.19871236,0.011757275,59.61370802,0.352718253,0.1170815
60,50,0.194042484,0.012612061,58.21274505,0.37836183,0.516144177
60,50,0.189665764,0.013476061,56.89972933,0.404281837,0.834404039
60,50,0.185239369,0.014354638,55.57181061,0.430639131,0.654972881
60,50,0.172843651,0.015101979,51.85309536,0.453059376,0.27451456
60,50,0.172040709,0.015820712,51.6122127,0.474621358,0.191303863
60,50,0.162264294,0.016692632,48.67928831,0.500778948,0.389287119
60,50,0.16742161,0.017740972,50.22648291,0.532229158,0.114677565
60,50,0.160642098,0.018935516,48.19262928,0.568065469,0.941265335
60,50,0.147368019,0.020380025,44.21040582,0.611400748,0.778903049
60,50,0.147409192,0.02204427,44.2227576,0.661328098,0.866565649
60,50,0.140519016,0.023239162,42.15570492,0.697174875,0.978898808
60,50,0.09894586,0.045870541,29.68375813,1.376116244,0.300202859
60,50,0.109467957,0.048115258,32.840387,1.443457735,0.221081242
60,50,0.091728096,0.049495697,27.51842869,1.484870901,0.692976905
60,50,0.100896293,0.050668773,30.26888798,1.520063188,0.450301464
60,50,0.038572922,0.000801321,11.57187663,0.024039619,0.404669945
60,50,0.014424441,0,4.327332304,0,0.450982856
60,50,0.022882716,0,6.864814916,0,0.633282891
60,50,0.019730001,0,5.919000263,0,0.412796676
60,50,0.000787788,0,0.236336311,0,0.361118302
60,50,0.001759746,0,0.527923814,0,0.174179889
60,50,0.016882639,0.000282037,5.064791824,0.008461096,0.460206341
60,50,0.023346977,0,7.004093233,0,0.179381819
60,50,0.000470608,0,0.141182297,0,0.830219606
60,50,0.00145075,0,0.435225001,0,0.137428882
60,50,0,0,0,0,0.326871324
60,50,0.00668406,0,2.005217922,0,0.24772188
60,50,0.015766057,0,4.729817208,0,0.704498565
60,50,0.012415273,0,3.724581833,0,0.835938808
60,50,0,0,0,0,0.796076222
60,50,0.000857621,0,0.257286263,0,0.034504937
60,50,0.007299625,0,2.189887613,0,0.509143234
60,50,0.010493628,0.00031125,3.148088527,0.009337504,0.400660521
60,50,0.006488496,0,1.946548682,0,0.692557978
60,50,0,0,0,0,0.032116708
60,50,0,0,0,0,0.002884302
60,50,0,0,0,0,0.931397976
60,50,0,0.00070981,0,0.021294287,0.402874697
60,50,0.00048807,0.00188854,0.146421062,0.056656189,0.00702817
60,50,0.00253445,0,0.760334961,0,0.623817151
60,50,0,0,0,0,0.934050865
60,50,0,0,0,0,0.597871697
60,50,0.002475772,0,0.742731626,0,0.368250396
60,50,0.002326896,0,0.698068808,0,0.979466705
60,50,0.003906529,0.002366596,1.171958574,0.07099788,0.716986181
60,50,0.004909213,0.003107527,1.472763856,0.093225798,0.714142917
60,50,0.002129649,0,0.638894588,0,0.387759803
60,50,0,0,0,0,0.738559908
60,50,0.002138866,0,0.641659656,0,0.376076919
60,50,0.001958472,0,0.587541461,0,0.676871215
60,50,0,0,0,0,0.048677923
60,50,0.017423988,0,5.227196373,0,0.511289402
60,50,0.020291782,0.110220979,6.087534624,3.30662936,0.851913187
60,50,0.007358622,0.101741063,2.20758646,3.0522319,0.53115601
60,50,0.012843755,0,3.853126503,0,0.61165017
60,50,0.026301111,0.170032207,7.890333246,5.100966221,0.498488431
60,50,0.0293803,0.146766375,8.814090071,4.40299126,0.329878797
60,50,0.015679917,0.024343495,4.703975163,0.730304852,0.153121934
60,50,0.036485437,0.080537367,10.94563109,2.41612101,0.64847267
60,50,0.05602505,0.089000769,16.80751512,2.670023077,0.464711831
60,50,0.064079456,0.073258837,19.22383682,2.197765105,0.694679657
60,50,0.069477786,0.063291004,20.84333589,1.898730115,0.069041573
60,50,0.076211723,0.055209704,22.86351688,1.656291108,0.39251576
60,50,0.081709967,0.039954636,24.51299016,1.198639072,0.450125324
60,50,0.083156433,0.034013233,24.94692993,1.020396995,0.485932781
60,50,0.089109202,0.028956317,26.73276061,0.868689505,0.321554592
60,50,0.092585509,0.026216332,27.77565279,0.786489946,0.1033795
60,50,0.092420163,0.024817478,27.72604889,0.744524332,0.878300866
60,50,0.097735241,0.02389065,29.32057222,0.716719503,0.974168627
60,50,0.103389541,0.023041154,31.01686227,0.691234613,0.443321034
60,50,0.108880327,0.022321526,32.66409812,0.669645775,0.994635223
60,50,0.117521774,0.021253148,35.2565321,0.637594444,0.065805217
60,50,0.125989443,0.020473882,37.79683285,0.614216472,0.546173292
60,50,0.134002499,0.019925053,40.20074956,0.59775158,0.938820287
60,50,0.141624298,0.019481172,42.48728936,0.584435154,0.731876618
60,50,0.148269194,0.019369295,44.48075823,0.581078858,0.851219627
60,50,0.157315526,0.018979663,47.19465795,0.569389884,0.538172757
60,50,0.16605922,0.018583556,49.81776593,0.557506671,0.16053162
60,50,0.174657555,0.018139923,52.39726659,0.544197702,0.015593445
60,50,0.175749856,0.01823176,52.72495672,0.546952806,0.219501285
60,50,0.173845144,0.018115328,52.15354333,0.543459838,0.980061215
60,50,0.172040478,0.017837407,51.6121435,0.535122212,0.09357661
60,50,0.170222376,0.017443974,51.06671274,0.523319207,0.271884558
60,50,0.170341355,0.017058796,51.10240648,0.511763892,0.002720046
