Dependency=PUMA	Dependency=Geometry Building Type RECS	Dependency=Vintage	Option=Electricity	Option=Fuel Oil	Option=Natural Gas	Option=None	Option=Other Fuel	Option=Propane	Region
CT, 01500	Multi-Family with 5+ Units	2050s	0.995174	0.000000	0.000000	0.001524	0.003302	0.000000	Northeast
CT, 01500	Single-Family Attached	2050s	0.972792	0.000000	0.000000	0.012320	0.014887	0.000000	Northeast
CT, 01500	Single-Family Detached	2050s	0.664517	0.000000	0.000000	0.000000	0.335484	0.000000	Northeast
DC, 00101	Mobile Home	2050s	0.666668	0.000000	0.000000	0.166667	0.166667	0.000000	South
DC, 00101	Multi-Family with 2 - 4 Units	2050s	0.962698	0.000000	0.000000	0.037303	0.000000	0.000000	South
DC, 00101	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
DC, 00101	Single-Family Attached	2050s	0.999999	0.000000	0.000000	0.000000	0.000000	0.000000	South
DC, 00101	Single-Family Detached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
DC, 00102	Mobile Home	2050s	0.666668	0.000000	0.000000	0.166667	0.166667	0.000000	South
DC, 00102	Multi-Family with 2 - 4 Units	2050s	0.962698	0.000000	0.000000	0.037303	0.000000	0.000000	South
DC, 00102	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
DC, 00102	Single-Family Attached	2050s	0.999999	0.000000	0.000000	0.000000	0.000000	0.000000	South
DC, 00102	Single-Family Detached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
DC, 00103	Mobile Home	2050s	0.666668	0.000000	0.000000	0.166667	0.166667	0.000000	South
DC, 00103	Multi-Family with 2 - 4 Units	2050s	0.916129	0.000000	0.000000	0.083871	0.000000	0.000000	South
DC, 00103	Multi-Family with 5+ Units	2050s	0.990723	0.000000	0.000000	0.009276	0.000000	0.000000	South
DC, 00103	Single-Family Attached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
DC, 00103	Single-Family Detached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
DC, 00104	Mobile Home	2050s	0.666668	0.000000	0.000000	0.166667	0.166667	0.000000	South
DC, 00104	Multi-Family with 2 - 4 Units	2050s	0.962698	0.000000	0.000000	0.037303	0.000000	0.000000	South
DC, 00104	Multi-Family with 5+ Units	2050s	0.982279	0.000000	0.000000	0.006751	0.010970	0.000000	South
DC, 00104	Single-Family Attached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
DC, 00104	Single-Family Detached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
DC, 00105	Mobile Home	2050s	0.666668	0.000000	0.000000	0.166667	0.166667	0.000000	South
DC, 00105	Multi-Family with 2 - 4 Units	2050s	0.962698	0.000000	0.000000	0.037303	0.000000	0.000000	South
DC, 00105	Multi-Family with 5+ Units	2050s	0.963548	0.000000	0.000000	0.032460	0.003992	0.000000	South
DC, 00105	Single-Family Attached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
DC, 00105	Single-Family Detached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
DE, 00101	Mobile Home	2050s	0.999999	0.000000	0.000000	0.000000	0.000000	0.000000	South
DE, 00101	Multi-Family with 2 - 4 Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
DE, 00101	Multi-Family with 5+ Units	2050s	1.000001	0.000000	0.000000	0.000000	0.000000	0.000000	South
DE, 00101	Single-Family Attached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
DE, 00101	Single-Family Detached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
DE, 00102	Mobile Home	2050s	0.999999	0.000000	0.000000	0.000000	0.000000	0.000000	South
DE, 00102	Multi-Family with 2 - 4 Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
DE, 00102	Multi-Family with 5+ Units	2050s	1.000001	0.000000	0.000000	0.000000	0.000000	0.000000	South
DE, 00102	Single-Family Attached	2050s	0.999999	0.000000	0.000000	0.000000	0.000000	0.000000	South
DE, 00102	Single-Family Detached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
DE, 00103	Mobile Home	2050s	0.999999	0.000000	0.000000	0.000000	0.000000	0.000000	South
DE, 00103	Multi-Family with 2 - 4 Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
DE, 00103	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
DE, 00103	Single-Family Attached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
DE, 00103	Single-Family Detached	2050s	0.981465	0.000000	0.000000	0.001493	0.017041	0.000000	South
DE, 00104	Mobile Home	2050s	0.999999	0.000000	0.000000	0.000000	0.000000	0.000000	South
DE, 00104	Multi-Family with 2 - 4 Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
DE, 00104	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
DE, 00104	Single-Family Attached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
DE, 00104	Single-Family Detached	2050s	0.992520	0.000000	0.000000	0.007480	0.000000	0.000000	South
DE, 00200	Mobile Home	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
DE, 00200	Multi-Family with 2 - 4 Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
DE, 00200	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
DE, 00200	Single-Family Attached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
DE, 00200	Single-Family Detached	2050s	0.984191	0.000000	0.000000	0.000000	0.015809	0.000000	South
DE, 00300	Mobile Home	2050s	1.000001	0.000000	0.000000	0.000000	0.000000	0.000000	South
DE, 00300	Multi-Family with 2 - 4 Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
DE, 00300	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
DE, 00300	Single-Family Attached	2050s	0.995260	0.000000	0.000000	0.000000	0.004739	0.000000	South
DE, 00300	Single-Family Detached	2050s	0.974215	0.000000	0.000000	0.000683	0.025102	0.000000	South
FL, 00101	Mobile Home	2050s	0.987204	0.000000	0.000000	0.010032	0.002765	0.000000	South
FL, 00101	Multi-Family with 2 - 4 Units	2050s	0.972569	0.000000	0.000000	0.024460	0.002971	0.000000	South
FL, 00101	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
FL, 00101	Single-Family Attached	2050s	0.990422	0.000000	0.000000	0.009578	0.000000	0.000000	South
FL, 00101	Single-Family Detached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
FL, 00102	Mobile Home	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
FL, 00102	Multi-Family with 2 - 4 Units	2050s	0.972569	0.000000	0.000000	0.024460	0.002971	0.000000	South
FL, 00102	Multi-Family with 5+ Units	2050s	0.980657	0.000000	0.000000	0.018707	0.000636	0.000000	South
FL, 00102	Single-Family Attached	2050s	0.990422	0.000000	0.000000	0.009578	0.000000	0.000000	South
FL, 00102	Single-Family Detached	2050s	1.000001	0.000000	0.000000	0.000000	0.000000	0.000000	South
FL, 00500	Mobile Home	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
FL, 00500	Multi-Family with 2 - 4 Units	2050s	0.972569	0.000000	0.000000	0.024460	0.002971	0.000000	South
FL, 00500	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
FL, 00500	Single-Family Attached	2050s	0.990422	0.000000	0.000000	0.009578	0.000000	0.000000	South
FL, 00500	Single-Family Detached	2050s	0.991553	0.000000	0.000000	0.000000	0.008448	0.000000	South
FL, 00901	Mobile Home	2050s	0.987204	0.000000	0.000000	0.010032	0.002765	0.000000	South
FL, 00901	Multi-Family with 2 - 4 Units	2050s	0.972569	0.000000	0.000000	0.024460	0.002971	0.000000	South
FL, 00901	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
FL, 00901	Single-Family Attached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
FL, 00901	Single-Family Detached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
FL, 00902	Mobile Home	2050s	0.678261	0.000000	0.000000	0.321739	0.000000	0.000000	South
FL, 00902	Multi-Family with 2 - 4 Units	2050s	0.972569	0.000000	0.000000	0.024460	0.002971	0.000000	South
FL, 00902	Multi-Family with 5+ Units	2050s	0.980657	0.000000	0.000000	0.018707	0.000636	0.000000	South
FL, 00902	Single-Family Attached	2050s	0.990422	0.000000	0.000000	0.009578	0.000000	0.000000	South
FL, 00902	Single-Family Detached	2050s	0.940000	0.000000	0.000000	0.060000	0.000000	0.000000	South
FL, 00903	Mobile Home	2050s	0.987204	0.000000	0.000000	0.010032	0.002765	0.000000	South
FL, 00903	Multi-Family with 2 - 4 Units	2050s	0.972569	0.000000	0.000000	0.024460	0.002971	0.000000	South
FL, 00903	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
FL, 00903	Single-Family Attached	2050s	0.990422	0.000000	0.000000	0.009578	0.000000	0.000000	South
FL, 00903	Single-Family Detached	2050s	0.980892	0.000000	0.000000	0.019108	0.000000	0.000000	South
FL, 00904	Mobile Home	2050s	0.987204	0.000000	0.000000	0.010032	0.002765	0.000000	South
FL, 00904	Multi-Family with 2 - 4 Units	2050s	0.972569	0.000000	0.000000	0.024460	0.002971	0.000000	South
FL, 00904	Multi-Family with 5+ Units	2050s	0.980657	0.000000	0.000000	0.018707	0.000636	0.000000	South
FL, 00904	Single-Family Attached	2050s	0.990422	0.000000	0.000000	0.009578	0.000000	0.000000	South
FL, 00904	Single-Family Detached	2050s	0.988461	0.000000	0.000000	0.000000	0.011538	0.000000	South
FL, 01101	Mobile Home	2050s	0.987204	0.000000	0.000000	0.010032	0.002765	0.000000	South
FL, 01101	Multi-Family with 2 - 4 Units	2050s	0.972569	0.000000	0.000000	0.024460	0.002971	0.000000	South
FL, 01101	Multi-Family with 5+ Units	2050s	0.980657	0.000000	0.000000	0.018707	0.000636	0.000000	South
FL, 01101	Single-Family Attached	2050s	0.990422	0.000000	0.000000	0.009578	0.000000	0.000000	South
FL, 01101	Single-Family Detached	2050s	0.980349	0.000000	0.000000	0.019651	0.000000	0.000000	South
FL, 01102	Mobile Home	2050s	0.987204	0.000000	0.000000	0.010032	0.002765	0.000000	South
FL, 01102	Multi-Family with 2 - 4 Units	2050s	0.972569	0.000000	0.000000	0.024460	0.002971	0.000000	South
FL, 01102	Multi-Family with 5+ Units	2050s	0.930508	0.000000	0.000000	0.069492	0.000000	0.000000	South
FL, 01102	Single-Family Attached	2050s	0.859873	0.000000	0.000000	0.140127	0.000000	0.000000	South
FL, 01102	Single-Family Detached	2050s	0.986847	0.000000	0.000000	0.009552	0.003601	0.000000	South
FL, 01103	Mobile Home	2050s	0.987204	0.000000	0.000000	0.010032	0.002765	0.000000	South
FL, 01103	Multi-Family with 2 - 4 Units	2050s	0.972569	0.000000	0.000000	0.024460	0.002971	0.000000	South
FL, 01103	Multi-Family with 5+ Units	2050s	0.980657	0.000000	0.000000	0.018707	0.000636	0.000000	South
FL, 01103	Single-Family Attached	2050s	0.990422	0.000000	0.000000	0.009578	0.000000	0.000000	South
FL, 01103	Single-Family Detached	2050s	0.986847	0.000000	0.000000	0.009552	0.003601	0.000000	South
FL, 01104	Mobile Home	2050s	0.987204	0.000000	0.000000	0.010032	0.002765	0.000000	South
FL, 01104	Multi-Family with 2 - 4 Units	2050s	0.972569	0.000000	0.000000	0.024460	0.002971	0.000000	South
FL, 01104	Multi-Family with 5+ Units	2050s	0.967059	0.000000	0.000000	0.032941	0.000000	0.000000	South
FL, 01104	Single-Family Attached	2050s	0.990422	0.000000	0.000000	0.009578	0.000000	0.000000	South
FL, 01104	Single-Family Detached	2050s	0.986847	0.000000	0.000000	0.009552	0.003601	0.000000	South
FL, 01105	Mobile Home	2050s	0.987204	0.000000	0.000000	0.010032	0.002765	0.000000	South
FL, 01105	Multi-Family with 2 - 4 Units	2050s	0.972569	0.000000	0.000000	0.024460	0.002971	0.000000	South
FL, 01105	Multi-Family with 5+ Units	2050s	0.980657	0.000000	0.000000	0.018707	0.000636	0.000000	South
FL, 01105	Single-Family Attached	2050s	0.990422	0.000000	0.000000	0.009578	0.000000	0.000000	South
FL, 01105	Single-Family Detached	2050s	0.986847	0.000000	0.000000	0.009552	0.003601	0.000000	South
FL, 01106	Mobile Home	2050s	0.987204	0.000000	0.000000	0.010032	0.002765	0.000000	South
FL, 01106	Multi-Family with 2 - 4 Units	2050s	0.972569	0.000000	0.000000	0.024460	0.002971	0.000000	South
FL, 01106	Multi-Family with 5+ Units	2050s	0.957779	0.000000	0.000000	0.042220	0.000000	0.000000	South
FL, 01106	Single-Family Attached	2050s	0.990422	0.000000	0.000000	0.009578	0.000000	0.000000	South
FL, 01106	Single-Family Detached	2050s	0.986847	0.000000	0.000000	0.009552	0.003601	0.000000	South
FL, 01107	Mobile Home	2050s	0.987204	0.000000	0.000000	0.010032	0.002765	0.000000	South
FL, 01107	Multi-Family with 2 - 4 Units	2050s	0.972569	0.000000	0.000000	0.024460	0.002971	0.000000	South
FL, 01107	Multi-Family with 5+ Units	2050s	0.980657	0.000000	0.000000	0.018707	0.000636	0.000000	South
FL, 01107	Single-Family Attached	2050s	0.990422	0.000000	0.000000	0.009578	0.000000	0.000000	South
FL, 01107	Single-Family Detached	2050s	0.986847	0.000000	0.000000	0.009552	0.003601	0.000000	South
FL, 01108	Mobile Home	2050s	0.987204	0.000000	0.000000	0.010032	0.002765	0.000000	South
FL, 01108	Multi-Family with 2 - 4 Units	2050s	0.972569	0.000000	0.000000	0.024460	0.002971	0.000000	South
FL, 01108	Multi-Family with 5+ Units	2050s	0.974967	0.000000	0.000000	0.025033	0.000000	0.000000	South
FL, 01108	Single-Family Attached	2050s	0.990422	0.000000	0.000000	0.009578	0.000000	0.000000	South
FL, 01108	Single-Family Detached	2050s	0.999999	0.000000	0.000000	0.000000	0.000000	0.000000	South
FL, 01109	Mobile Home	2050s	0.987204	0.000000	0.000000	0.010032	0.002765	0.000000	South
FL, 01109	Multi-Family with 2 - 4 Units	2050s	0.972569	0.000000	0.000000	0.024460	0.002971	0.000000	South
FL, 01109	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
FL, 01109	Single-Family Attached	2050s	0.990422	0.000000	0.000000	0.009578	0.000000	0.000000	South
FL, 01109	Single-Family Detached	2050s	0.986847	0.000000	0.000000	0.009552	0.003601	0.000000	South
FL, 01110	Mobile Home	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
FL, 01110	Multi-Family with 2 - 4 Units	2050s	0.972569	0.000000	0.000000	0.024460	0.002971	0.000000	South
FL, 01110	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
FL, 01110	Single-Family Attached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
FL, 01110	Single-Family Detached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
FL, 01111	Mobile Home	2050s	0.987204	0.000000	0.000000	0.010032	0.002765	0.000000	South
FL, 01111	Multi-Family with 2 - 4 Units	2050s	0.972569	0.000000	0.000000	0.024460	0.002971	0.000000	South
FL, 01111	Multi-Family with 5+ Units	2050s	0.980657	0.000000	0.000000	0.018707	0.000636	0.000000	South
FL, 01111	Single-Family Attached	2050s	0.990422	0.000000	0.000000	0.009578	0.000000	0.000000	South
FL, 01111	Single-Family Detached	2050s	0.986847	0.000000	0.000000	0.009552	0.003601	0.000000	South
FL, 01112	Mobile Home	2050s	0.987204	0.000000	0.000000	0.010032	0.002765	0.000000	South
FL, 01112	Multi-Family with 2 - 4 Units	2050s	0.972569	0.000000	0.000000	0.024460	0.002971	0.000000	South
FL, 01112	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
FL, 01112	Single-Family Attached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
FL, 01112	Single-Family Detached	2050s	0.986847	0.000000	0.000000	0.009552	0.003601	0.000000	South
FL, 01113	Mobile Home	2050s	0.987204	0.000000	0.000000	0.010032	0.002765	0.000000	South
FL, 01113	Multi-Family with 2 - 4 Units	2050s	0.972569	0.000000	0.000000	0.024460	0.002971	0.000000	South
FL, 01113	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
FL, 01113	Single-Family Attached	2050s	0.990422	0.000000	0.000000	0.009578	0.000000	0.000000	South
FL, 01113	Single-Family Detached	2050s	0.986847	0.000000	0.000000	0.009552	0.003601	0.000000	South
FL, 01114	Mobile Home	2050s	0.987204	0.000000	0.000000	0.010032	0.002765	0.000000	South
FL, 01114	Multi-Family with 2 - 4 Units	2050s	0.972569	0.000000	0.000000	0.024460	0.002971	0.000000	South
FL, 01114	Multi-Family with 5+ Units	2050s	0.967742	0.000000	0.000000	0.032258	0.000000	0.000000	South
FL, 01114	Single-Family Attached	2050s	0.990422	0.000000	0.000000	0.009578	0.000000	0.000000	South
FL, 01114	Single-Family Detached	2050s	0.986847	0.000000	0.000000	0.009552	0.003601	0.000000	South
FL, 01500	Mobile Home	2050s	0.987204	0.000000	0.000000	0.010032	0.002765	0.000000	South
FL, 01500	Multi-Family with 2 - 4 Units	2050s	0.972569	0.000000	0.000000	0.024460	0.002971	0.000000	South
FL, 01500	Multi-Family with 5+ Units	2050s	0.980657	0.000000	0.000000	0.018707	0.000636	0.000000	South
FL, 01500	Single-Family Attached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
FL, 01500	Single-Family Detached	2050s	0.983285	0.000000	0.000000	0.016715	0.000000	0.000000	South
FL, 01701	Mobile Home	2050s	0.987204	0.000000	0.000000	0.010032	0.002765	0.000000	South
FL, 01701	Multi-Family with 2 - 4 Units	2050s	0.972569	0.000000	0.000000	0.024460	0.002971	0.000000	South
FL, 01701	Multi-Family with 5+ Units	2050s	0.980657	0.000000	0.000000	0.018707	0.000636	0.000000	South
FL, 01701	Single-Family Attached	2050s	0.990422	0.000000	0.000000	0.009578	0.000000	0.000000	South
FL, 01701	Single-Family Detached	2050s	0.987088	0.000000	0.000000	0.000000	0.012912	0.000000	South
FL, 01900	Mobile Home	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
FL, 01900	Multi-Family with 2 - 4 Units	2050s	0.972569	0.000000	0.000000	0.024460	0.002971	0.000000	South
FL, 01900	Multi-Family with 5+ Units	2050s	0.980657	0.000000	0.000000	0.018707	0.000636	0.000000	South
FL, 01900	Single-Family Attached	2050s	0.990422	0.000000	0.000000	0.009578	0.000000	0.000000	South
FL, 01900	Single-Family Detached	2050s	0.988652	0.000000	0.000000	0.011348	0.000000	0.000000	South
FL, 02101	Mobile Home	2050s	0.987204	0.000000	0.000000	0.010032	0.002765	0.000000	South
FL, 02101	Multi-Family with 2 - 4 Units	2050s	0.972569	0.000000	0.000000	0.024460	0.002971	0.000000	South
FL, 02101	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
FL, 02101	Single-Family Attached	2050s	0.990422	0.000000	0.000000	0.009578	0.000000	0.000000	South
FL, 02101	Single-Family Detached	2050s	0.984824	0.000000	0.000000	0.015177	0.000000	0.000000	South
FL, 02102	Mobile Home	2050s	0.987204	0.000000	0.000000	0.010032	0.002765	0.000000	South
FL, 02102	Multi-Family with 2 - 4 Units	2050s	0.972569	0.000000	0.000000	0.024460	0.002971	0.000000	South
FL, 02102	Multi-Family with 5+ Units	2050s	0.911032	0.000000	0.000000	0.088968	0.000000	0.000000	South
FL, 02102	Single-Family Attached	2050s	0.990422	0.000000	0.000000	0.009578	0.000000	0.000000	South
FL, 02102	Single-Family Detached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
FL, 02103	Mobile Home	2050s	0.987204	0.000000	0.000000	0.010032	0.002765	0.000000	South
FL, 02103	Multi-Family with 2 - 4 Units	2050s	0.972569	0.000000	0.000000	0.024460	0.002971	0.000000	South
FL, 02103	Multi-Family with 5+ Units	2050s	0.886986	0.000000	0.000000	0.113014	0.000000	0.000000	South
FL, 02103	Single-Family Attached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
FL, 02103	Single-Family Detached	2050s	0.945697	0.000000	0.000000	0.048156	0.006148	0.000000	South
FL, 02300	Mobile Home	2050s	0.998115	0.000000	0.000000	0.000000	0.001885	0.000000	South
FL, 02300	Multi-Family with 2 - 4 Units	2050s	0.972569	0.000000	0.000000	0.024460	0.002971	0.000000	South
FL, 02300	Multi-Family with 5+ Units	2050s	0.980657	0.000000	0.000000	0.018707	0.000636	0.000000	South
FL, 02300	Single-Family Attached	2050s	0.990422	0.000000	0.000000	0.009578	0.000000	0.000000	South
FL, 02300	Single-Family Detached	2050s	0.966050	0.000000	0.000000	0.017747	0.016204	0.000000	South
FL, 02700	Mobile Home	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
FL, 02700	Multi-Family with 2 - 4 Units	2050s	0.972569	0.000000	0.000000	0.024460	0.002971	0.000000	South
FL, 02700	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
FL, 02700	Single-Family Attached	2050s	0.990422	0.000000	0.000000	0.009578	0.000000	0.000000	South
FL, 02700	Single-Family Detached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
FL, 03101	Mobile Home	2050s	0.987204	0.000000	0.000000	0.010032	0.002765	0.000000	South
FL, 03101	Multi-Family with 2 - 4 Units	2050s	0.972569	0.000000	0.000000	0.024460	0.002971	0.000000	South
FL, 03101	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
FL, 03101	Single-Family Attached	2050s	0.990422	0.000000	0.000000	0.009578	0.000000	0.000000	South
FL, 03101	Single-Family Detached	2050s	0.987097	0.000000	0.000000	0.005772	0.007131	0.000000	South
FL, 03102	Mobile Home	2050s	0.987204	0.000000	0.000000	0.010032	0.002765	0.000000	South
FL, 03102	Multi-Family with 2 - 4 Units	2050s	0.972569	0.000000	0.000000	0.024460	0.002971	0.000000	South
FL, 03102	Multi-Family with 5+ Units	2050s	0.980657	0.000000	0.000000	0.018707	0.000636	0.000000	South
FL, 03102	Single-Family Attached	2050s	0.990422	0.000000	0.000000	0.009578	0.000000	0.000000	South
FL, 03102	Single-Family Detached	2050s	0.941349	0.000000	0.000000	0.032258	0.026393	0.000000	South
FL, 03103	Mobile Home	2050s	0.987204	0.000000	0.000000	0.010032	0.002765	0.000000	South
FL, 03103	Multi-Family with 2 - 4 Units	2050s	0.972569	0.000000	0.000000	0.024460	0.002971	0.000000	South
FL, 03103	Multi-Family with 5+ Units	2050s	0.980657	0.000000	0.000000	0.018707	0.000636	0.000000	South
FL, 03103	Single-Family Attached	2050s	0.990422	0.000000	0.000000	0.009578	0.000000	0.000000	South
FL, 03103	Single-Family Detached	2050s	0.907080	0.000000	0.000000	0.000000	0.092920	0.000000	South
FL, 03104	Mobile Home	2050s	0.987204	0.000000	0.000000	0.010032	0.002765	0.000000	South
FL, 03104	Multi-Family with 2 - 4 Units	2050s	0.972569	0.000000	0.000000	0.024460	0.002971	0.000000	South
FL, 03104	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
FL, 03104	Single-Family Attached	2050s	0.990422	0.000000	0.000000	0.009578	0.000000	0.000000	South
FL, 03104	Single-Family Detached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
FL, 03105	Mobile Home	2050s	0.987204	0.000000	0.000000	0.010032	0.002765	0.000000	South
FL, 03105	Multi-Family with 2 - 4 Units	2050s	0.972569	0.000000	0.000000	0.024460	0.002971	0.000000	South
FL, 03105	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
FL, 03105	Single-Family Attached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
FL, 03105	Single-Family Detached	2050s	0.983825	0.000000	0.000000	0.000000	0.016175	0.000000	South
FL, 03106	Mobile Home	2050s	0.987204	0.000000	0.000000	0.010032	0.002765	0.000000	South
FL, 03106	Multi-Family with 2 - 4 Units	2050s	0.972569	0.000000	0.000000	0.024460	0.002971	0.000000	South
FL, 03106	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
FL, 03106	Single-Family Attached	2050s	0.990422	0.000000	0.000000	0.009578	0.000000	0.000000	South
FL, 03106	Single-Family Detached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
FL, 03107	Mobile Home	2050s	0.987204	0.000000	0.000000	0.010032	0.002765	0.000000	South
FL, 03107	Multi-Family with 2 - 4 Units	2050s	0.972569	0.000000	0.000000	0.024460	0.002971	0.000000	South
FL, 03107	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
FL, 03107	Single-Family Attached	2050s	0.990422	0.000000	0.000000	0.009578	0.000000	0.000000	South
FL, 03107	Single-Family Detached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
FL, 03301	Mobile Home	2050s	0.987204	0.000000	0.000000	0.010032	0.002765	0.000000	South
FL, 03301	Multi-Family with 2 - 4 Units	2050s	0.972569	0.000000	0.000000	0.024460	0.002971	0.000000	South
FL, 03301	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
FL, 03301	Single-Family Attached	2050s	0.990422	0.000000	0.000000	0.009578	0.000000	0.000000	South
FL, 03301	Single-Family Detached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
FL, 03302	Mobile Home	2050s	0.987204	0.000000	0.000000	0.010032	0.002765	0.000000	South
FL, 03302	Multi-Family with 2 - 4 Units	2050s	0.940141	0.000000	0.000000	0.059859	0.000000	0.000000	South
FL, 03302	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
FL, 03302	Single-Family Attached	2050s	0.990422	0.000000	0.000000	0.009578	0.000000	0.000000	South
FL, 03302	Single-Family Detached	2050s	0.982087	0.000000	0.000000	0.017913	0.000000	0.000000	South
FL, 03500	Mobile Home	2050s	0.987204	0.000000	0.000000	0.010032	0.002765	0.000000	South
FL, 03500	Multi-Family with 2 - 4 Units	2050s	0.972569	0.000000	0.000000	0.024460	0.002971	0.000000	South
FL, 03500	Multi-Family with 5+ Units	2050s	0.980657	0.000000	0.000000	0.018707	0.000636	0.000000	South
FL, 03500	Single-Family Attached	2050s	0.990422	0.000000	0.000000	0.009578	0.000000	0.000000	South
FL, 03500	Single-Family Detached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
FL, 05301	Mobile Home	2050s	0.987204	0.000000	0.000000	0.010032	0.002765	0.000000	South
FL, 05301	Multi-Family with 2 - 4 Units	2050s	0.972569	0.000000	0.000000	0.024460	0.002971	0.000000	South
FL, 05301	Multi-Family with 5+ Units	2050s	0.999999	0.000000	0.000000	0.000000	0.000000	0.000000	South
