Time,Heating:Electricity  [kwh],Heating:Gas  [kbtu],Cooling:Electricity  [kwh],InteriorLights:Electricity  [kwh],ExteriorLights:Electricity  [kwh],InteriorEquipment:Electricity  [kwh],InteriorEquipment:Gas  [kbtu],Fans:Electricity  [kwh],Pumps:Electricity  [kwh],WaterSystems:Electricity  [kwh],WaterSystems:Gas  [kbtu],WaterSystems:Water  [gal],Electricity:Facility  [kwh],Gas:Facility  [kbtu],Water:Facility  [gal]
2009/03/01 07:00:00,0.0,0.0,0.008,0.075,0.009,0.679,0.047,0.004,0.015,0.0,1.103,2.235,0.789,1.15,2.235
2009/03/01 08:00:00,0.0,0.0,0.201,0.094,0.011,0.741,0.06,0.142,0.03,0.0,17.996,34.688,1.22,18.056,34.688
2009/03/01 09:00:00,0.0,0.0,0.117,0.098,0.012,0.634,0.088,0.066,0.03,0.0,0.0,0.0,0.957,0.088,0.0
2009/03/01 10:00:00,0.0,0.0,0.12,0.099,0.012,0.541,0.112,0.068,0.03,0.0,0.612,0.0,0.871,0.724,0.0
2009/03/01 11:00:00,0.0,0.0,0.134,0.097,0.012,0.58,0.117,0.075,0.03,0.0,0.491,1.096,0.927,0.608,1.096
2009/03/01 12:00:00,0.0,0.0,0.098,0.093,0.011,0.584,0.113,0.045,0.03,0.0,1.103,0.0,0.862,1.215,0.0
2009/03/01 13:00:00,0.0,0.0,0.138,0.09,0.011,0.574,0.111,0.08,0.03,0.0,0.0,0.483,0.922,0.111,0.483
2009/03/01 14:00:00,0.0,0.0,0.147,0.089,0.011,0.579,0.089,0.084,0.03,0.0,1.15,1.406,0.94,1.238,1.406
2009/03/01 15:00:00,0.0,0.0,0.152,0.089,0.011,0.623,0.082,0.087,0.03,0.0,1.103,0.0,0.992,1.185,0.0
2009/03/01 16:00:00,0.0,0.0,0.146,0.092,0.011,0.646,0.081,0.091,0.03,0.0,1.103,0.865,1.016,1.184,0.865
2009/03/01 17:00:00,0.0,0.0,0.139,0.102,0.012,0.777,0.092,0.104,0.03,0.0,0.0,0.0,1.163,0.092,0.0
2009/03/01 18:00:00,0.0,0.0,0.146,0.125,0.015,1.023,0.097,0.119,0.03,0.0,1.103,0.0,1.459,1.2,0.0
2009/03/01 19:00:00,0.0,0.0,0.178,0.163,0.019,1.063,0.076,0.138,0.03,0.0,2.428,4.619,1.591,2.503,4.619
2009/03/01 20:00:00,0.0,0.0,0.177,0.196,0.024,0.999,0.067,0.136,0.03,0.0,0.0,0.41,1.561,0.067,0.41
2009/03/01 21:00:00,0.0,0.0,0.181,0.201,0.024,1.037,0.06,0.138,0.03,0.0,2.248,2.064,1.611,2.308,2.064
2009/03/01 22:00:00,0.0,0.0,0.169,0.174,0.021,0.949,0.055,0.131,0.03,0.0,0.0,0.0,1.473,0.055,0.0
2009/03/01 23:00:00,0.0,0.0,0.154,0.108,0.013,0.82,0.045,0.122,0.03,0.0,2.299,2.817,1.246,2.344,2.817
2009/03/02 00:00:00,0.0,0.0,0.147,0.054,0.007,0.708,0.039,0.089,0.03,0.0,1.283,3.34,1.035,1.322,3.34
2009/03/02 01:00:00,0.0,0.0,0.119,0.027,0.003,0.595,0.029,0.07,0.03,0.0,0.993,0.0,0.845,1.022,0.0
2009/03/02 02:00:00,0.0,0.0,0.105,0.016,0.002,0.559,0.019,0.063,0.03,0.0,0.0,0.0,0.776,0.019,0.0
2009/03/02 03:00:00,0.0,0.0,0.099,0.011,0.001,0.549,0.016,0.059,0.03,0.0,1.103,0.0,0.749,1.119,0.0
2009/03/02 04:00:00,0.0,0.0,0.098,0.011,0.001,0.535,0.016,0.055,0.03,0.0,0.0,0.0,0.731,0.016,0.0
2009/03/02 05:00:00,0.0,0.0,0.098,0.012,0.001,0.512,0.023,0.051,0.03,0.0,1.103,0.0,0.704,1.126,0.0
2009/03/02 06:00:00,0.0,0.0,0.098,0.032,0.004,0.556,0.034,0.055,0.03,0.0,1.182,2.842,0.774,1.216,2.842
2009/03/02 07:00:00,0.0,0.0,0.055,0.075,0.009,0.679,0.047,0.025,0.03,0.0,1.103,0.055,0.872,1.15,0.055
2009/03/02 08:00:00,0.0,0.0,0.112,0.094,0.011,0.741,0.06,0.067,0.03,0.0,0.0,0.0,1.055,0.06,0.0
2009/03/02 09:00:00,0.0,0.0,0.099,0.098,0.012,0.634,0.088,0.058,0.03,0.0,1.103,0.474,0.931,1.191,0.474
2009/03/02 10:00:00,0.0,0.0,0.102,0.099,0.012,0.617,0.112,0.059,0.03,0.0,1.182,3.009,0.918,1.294,3.009
2009/03/02 11:00:00,0.0,0.0,0.099,0.097,0.012,0.539,0.117,0.059,0.03,0.0,1.103,0.628,0.835,1.22,0.628
2009/03/02 12:00:00,0.0,0.0,0.08,0.093,0.011,0.584,0.113,0.035,0.03,0.0,4.035,6.763,0.834,4.147,6.763
2009/03/02 13:00:00,0.0,0.0,0.103,0.09,0.011,0.574,0.111,0.063,0.03,0.0,1.17,1.029,0.87,1.281,1.029
2009/03/02 14:00:00,0.0,0.0,0.113,0.089,0.011,0.579,0.089,0.069,0.03,0.0,1.187,1.579,0.89,1.276,1.579
2009/03/02 15:00:00,0.0,0.0,0.118,0.089,0.011,0.623,0.082,0.072,0.03,0.0,1.179,1.454,0.943,1.261,1.454
2009/03/02 16:00:00,0.0,0.0,0.119,0.092,0.011,0.609,0.081,0.073,0.03,0.0,1.198,1.406,0.934,1.279,1.406
2009/03/02 17:00:00,0.0,0.0,0.127,0.102,0.012,0.777,0.092,0.078,0.03,0.0,0.0,0.002,1.126,0.092,0.002
2009/03/02 18:00:00,0.0,0.0,0.135,0.125,0.015,1.023,0.097,0.115,0.03,0.0,1.103,0.0,1.444,1.2,0.0
2009/03/02 19:00:00,0.0,0.0,0.158,0.163,0.019,1.063,0.076,0.128,0.03,0.0,2.483,3.551,1.561,2.559,3.551
2009/03/02 20:00:00,0.0,0.0,0.16,0.196,0.024,0.999,0.067,0.129,0.03,0.0,0.0,0.0,1.538,0.067,0.0
2009/03/02 21:00:00,0.0,0.0,0.167,0.201,0.024,0.991,0.06,0.132,0.03,0.0,0.079,0.0,1.545,0.139,0.0
2009/03/02 22:00:00,0.0,0.0,0.171,0.174,0.021,0.949,0.055,0.133,0.03,0.0,3.585,4.576,1.477,3.64,4.576
2009/03/02 23:00:00,0.0,0.0,0.145,0.108,0.013,0.82,0.045,0.118,0.03,0.0,0.0,0.0,1.233,0.045,0.0
2009/03/03 00:00:00,0.0,0.0,0.14,0.054,0.007,0.708,0.039,0.087,0.03,0.0,1.149,0.859,1.026,1.188,0.859
2009/03/03 01:00:00,0.0,0.0,0.119,0.027,0.003,0.595,0.029,0.071,0.03,0.0,1.175,1.193,0.845,1.204,1.193
2009/03/03 02:00:00,0.0,0.0,0.103,0.016,0.002,0.559,0.019,0.062,0.03,0.0,0.0,0.435,0.773,0.019,0.435
2009/03/03 03:00:00,0.0,0.0,0.098,0.011,0.001,0.549,0.016,0.057,0.03,0.0,1.103,0.0,0.746,1.119,0.0
2009/03/03 04:00:00,0.0,0.0,0.098,0.011,0.001,0.535,0.016,0.053,0.03,0.0,0.0,0.0,0.729,0.016,0.0
2009/03/03 05:00:00,0.0,0.0,0.098,0.012,0.001,0.512,0.023,0.048,0.03,0.0,1.103,0.0,0.701,1.126,0.0
2009/03/03 06:00:00,0.0,0.0,0.098,0.032,0.004,0.556,0.034,0.049,0.03,0.0,0.0,0.0,0.769,0.034,0.0
2009/03/03 07:00:00,0.0,0.0,0.104,0.075,0.009,0.679,0.047,0.074,0.03,0.0,14.62,27.674,0.971,14.667,27.674
2009/03/03 08:00:00,0.0,0.0,0.117,0.094,0.011,0.741,0.06,0.069,0.03,0.0,1.254,2.144,1.062,1.314,2.144
2009/03/03 09:00:00,0.0,0.0,0.107,0.098,0.012,0.634,0.088,0.063,0.03,0.0,0.0,0.004,0.945,0.088,0.004
2009/03/03 10:00:00,0.0,0.0,0.101,0.099,0.012,0.541,0.112,0.059,0.03,0.0,1.103,1.619,0.843,1.215,1.619
2009/03/03 11:00:00,0.0,0.0,0.108,0.097,0.012,0.539,0.117,0.065,0.03,0.0,1.103,0.0,0.849,1.22,0.0
2009/03/03 12:00:00,0.0,0.0,0.098,0.093,0.011,0.584,0.113,0.054,0.03,0.0,1.147,0.711,0.87,1.259,0.711
2009/03/03 13:00:00,0.0,0.0,0.13,0.09,0.011,0.574,0.111,0.077,0.03,0.0,0.0,0.754,0.911,0.111,0.754
2009/03/03 14:00:00,0.0,0.0,0.14,0.089,0.011,0.579,0.089,0.088,0.03,0.0,1.103,1.024,0.936,1.192,1.024
2009/03/03 15:00:00,0.0,0.0,0.148,0.089,0.011,0.725,0.082,0.093,0.03,0.0,1.103,2.435,1.096,1.185,2.435
2009/03/03 16:00:00,0.0,0.0,0.142,0.092,0.011,0.609,0.081,0.084,0.03,0.0,1.103,0.064,0.968,1.184,0.064
2009/03/03 17:00:00,0.0,0.0,0.137,0.102,0.012,0.777,0.092,0.115,0.03,0.0,1.205,1.505,1.173,1.297,1.505
2009/03/03 18:00:00,0.0,0.0,0.158,0.125,0.015,1.023,0.097,0.127,0.03,0.0,0.0,0.0,1.478,0.097,0.0
2009/03/03 19:00:00,0.0,0.0,0.185,0.163,0.019,1.063,0.076,0.142,0.03,0.0,1.103,1.221,1.602,1.178,1.221
2009/03/03 20:00:00,0.0,0.0,0.192,0.196,0.024,0.999,0.067,0.144,0.03,0.0,2.294,1.973,1.585,2.361,1.973
2009/03/03 21:00:00,0.0,0.0,0.19,0.201,0.024,0.991,0.06,0.143,0.03,0.0,0.0,0.0,1.579,0.06,0.0
2009/03/03 22:00:00,0.0,0.0,0.184,0.174,0.021,0.949,0.055,0.139,0.03,0.0,1.136,0.52,1.496,1.191,0.52
2009/03/03 23:00:00,0.0,0.0,0.16,0.108,0.013,0.82,0.045,0.125,0.03,0.0,0.0,0.0,1.256,0.045,0.0
2009/03/04 00:00:00,0.0,0.0,0.148,0.054,0.007,0.708,0.039,0.095,0.03,0.0,1.104,0.087,1.041,1.143,0.087
2009/03/04 01:00:00,0.0,0.0,0.129,0.027,0.003,0.595,0.029,0.075,0.03,0.0,0.0,0.0,0.859,0.029,0.0
2009/03/04 02:00:00,0.0,0.0,0.113,0.016,0.002,0.559,0.019,0.067,0.03,0.0,1.103,0.0,0.788,1.122,0.0
2009/03/04 03:00:00,0.0,0.0,0.103,0.011,0.001,0.549,0.016,0.062,0.03,0.0,0.0,0.072,0.755,0.016,0.072
2009/03/04 04:00:00,0.0,0.0,0.099,0.011,0.001,0.535,0.016,0.06,0.03,0.0,1.103,0.0,0.736,1.119,0.0
2009/03/04 05:00:00,0.0,0.0,0.098,0.012,0.001,0.512,0.023,0.057,0.03,0.0,0.0,0.0,0.71,0.023,0.0
2009/03/04 06:00:00,0.0,0.0,0.144,0.032,0.004,0.556,0.034,0.101,0.03,0.0,11.165,22.147,0.866,11.199,22.147
2009/03/04 07:00:00,0.0,0.0,0.086,0.075,0.009,0.679,0.047,0.036,0.03,0.0,1.919,2.282,0.915,1.965,2.282
2009/03/04 08:00:00,0.0,0.0,0.122,0.094,0.011,0.741,0.06,0.073,0.03,0.0,0.0,0.0,1.071,0.06,0.0
2009/03/04 09:00:00,0.0,0.0,0.116,0.098,0.012,0.689,0.088,0.069,0.03,0.0,2.414,3.516,1.015,2.502,3.516
2009/03/04 10:00:00,0.0,0.0,0.107,0.099,0.012,0.6,0.112,0.064,0.03,0.0,1.159,1.461,0.912,1.271,1.461
2009/03/04 11:00:00,0.0,0.0,0.108,0.097,0.012,0.559,0.117,0.065,0.03,0.0,0.0,0.49,0.87,0.117,0.49
2009/03/04 12:00:00,0.0,0.0,0.139,0.093,0.011,0.584,0.113,0.08,0.03,0.0,2.249,2.118,0.937,2.361,2.118
2009/03/04 13:00:00,0.0,0.0,0.13,0.09,0.011,0.616,0.111,0.076,0.03,0.0,1.251,3.107,0.953,1.361,3.107
2009/03/04 14:00:00,0.0,0.0,0.129,0.089,0.011,0.579,0.089,0.078,0.03,0.0,1.2,1.578,0.916,1.289,1.578
2009/03/04 15:00:00,0.0,0.0,0.134,0.089,0.011,0.623,0.082,0.083,0.03,0.0,1.103,0.0,0.969,1.185,0.0
2009/03/04 16:00:00,0.0,0.0,0.131,0.092,0.011,0.609,0.081,0.088,0.03,0.0,1.148,1.558,0.962,1.229,1.558
2009/03/04 17:00:00,0.0,0.0,0.144,0.102,0.012,0.972,0.092,0.107,0.03,0.0,1.176,1.417,1.368,1.268,1.417
2009/03/04 18:00:00,0.0,0.0,0.175,0.125,0.015,1.344,0.097,0.142,0.03,0.0,2.397,2.763,1.832,2.494,2.763
2009/03/04 19:00:00,0.0,0.0,0.178,0.163,0.019,1.063,0.076,0.143,0.03,0.0,0.0,0.0,1.596,0.076,0.0
2009/03/04 20:00:00,0.0,0.0,0.189,0.196,0.024,0.999,0.067,0.148,0.03,0.0,2.519,4.421,1.586,2.586,4.421
2009/03/04 21:00:00,0.0,0.0,0.188,0.201,0.024,0.991,0.06,0.147,0.03,0.0,1.103,1.224,1.582,1.163,1.224
2009/03/04 22:00:00,0.0,0.0,0.215,0.174,0.021,0.949,0.055,0.168,0.03,0.0,10.621,19.522,1.556,10.676,19.522
2009/03/04 23:00:00,0.0,0.0,0.163,0.108,0.013,0.82,0.045,0.131,0.03,0.0,0.0,0.0,1.265,0.045,0.0
2009/03/05 00:00:00,0.0,0.0,0.156,0.054,0.007,0.708,0.039,0.126,0.03,0.0,5.868,11.989,1.081,5.908,11.989
2009/03/05 01:00:00,0.0,0.0,0.135,0.027,0.003,0.595,0.029,0.08,0.03,0.0,1.103,0.0,0.871,1.132,0.0
2009/03/05 02:00:00,0.0,0.0,0.119,0.016,0.002,0.559,0.019,0.072,0.03,0.0,0.0,0.0,0.799,0.019,0.0
2009/03/05 03:00:00,0.0,0.0,0.11,0.011,0.001,0.549,0.016,0.067,0.03,0.0,1.103,0.0,0.768,1.119,0.0
2009/03/05 04:00:00,0.0,0.0,0.103,0.011,0.001,0.535,0.016,0.063,0.03,0.0,0.0,0.0,0.744,0.016,0.0
2009/03/05 05:00:00,0.0,0.0,0.099,0.012,0.001,0.512,0.023,0.06,0.03,0.0,1.103,0.0,0.714,1.126,0.0
2009/03/05 06:00:00,0.0,0.0,0.099,0.032,0.004,0.556,0.034,0.059,0.03,0.0,0.0,0.0,0.78,0.034,0.0
2009/03/05 07:00:00,0.0,0.0,0.098,0.075,0.009,0.679,0.047,0.048,0.03,0.0,1.103,0.0,0.939,1.15,0.0
2009/03/05 08:00:00,0.0,0.0,0.164,0.094,0.011,0.741,0.06,0.118,0.03,0.0,11.353,28.029,1.158,11.413,28.029
2009/03/05 09:00:00,0.0,0.0,0.114,0.098,0.012,0.634,0.088,0.067,0.028,0.0,2.837,0.0,0.954,2.925,0.0
2009/03/05 10:00:00,0.0,0.0,0.098,0.099,0.012,0.541,0.112,0.056,0.03,0.0,0.0,0.0,0.837,0.112,0.0
2009/03/05 11:00:00,0.0,0.0,0.099,0.097,0.012,0.539,0.117,0.06,0.03,0.0,1.103,0.0,0.836,1.22,0.0
2009/03/05 12:00:00,0.0,0.0,0.069,0.093,0.011,0.584,0.113,0.031,0.03,0.0,0.0,0.0,0.818,0.113,0.0
2009/03/05 13:00:00,0.0,0.0,0.098,0.09,0.011,0.574,0.111,0.05,0.03,0.0,1.103,0.0,0.853,1.214,0.0
2009/03/05 14:00:00,0.0,0.0,0.098,0.089,0.011,0.579,0.089,0.054,0.03,0.0,0.0,0.0,0.86,0.089,0.0
2009/03/05 15:00:00,0.0,0.0,0.1,0.089,0.011,0.679,0.082,0.059,0.03,0.0,1.159,1.346,0.969,1.241,1.346
2009/03/05 16:00:00,0.0,0.0,0.098,0.092,0.011,0.628,0.081,0.058,0.03,0.0,1.103,0.443,0.917,1.184,0.443
2009/03/05 17:00:00,0.0,0.0,0.114,0.102,0.012,0.777,0.092,0.07,0.03,0.0,0.0,0.0,1.105,0.092,0.0
2009/03/05 18:00:00,0.0,0.0,0.144,0.125,0.015,1.023,0.097,0.085,0.03,0.0,1.103,0.0,1.422,1.2,0.0
2009/03/05 19:00:00,0.0,0.0,0.188,0.163,0.019,1.063,0.076,0.15,0.03,0.0,8.502,16.661,1.613,8.577,16.661
2009/03/05 20:00:00,0.0,0.0,0.193,0.196,0.024,0.999,0.067,0.143,0.03,0.0,9.215,18.735,1.585,9.282,18.735
2009/03/05 21:00:00,0.0,0.0,0.159,0.201,0.024,0.991,0.06,0.125,0.03,0.0,0.0,0.0,1.531,0.06,0.0
2009/03/05 22:00:00,0.0,0.0,0.155,0.174,0.021,0.949,0.055,0.121,0.03,0.0,1.103,0.0,1.449,1.158,0.0
2009/03/05 23:00:00,0.0,0.0,0.144,0.108,0.013,0.82,0.045,0.114,0.03,0.0,0.0,0.0,1.229,0.045,0.0
2009/03/06 00:00:00,0.0,0.0,0.142,0.054,0.007,0.708,0.039,0.08,0.03,0.0,1.103,0.0,1.021,1.142,0.0
2009/03/06 01:00:00,0.0,0.0,0.119,0.027,0.003,0.595,0.029,0.069,0.03,0.0,0.0,0.0,0.843,0.029,0.0
2009/03/06 02:00:00,0.0,0.0,0.108,0.016,0.002,0.559,0.019,0.063,0.03,0.0,1.103,0.0,0.779,1.122,0.0
2009/03/06 03:00:00,0.0,0.0,0.104,0.011,0.001,0.549,0.016,0.061,0.03,0.0,0.0,0.0,0.756,0.016,0.0
2009/03/06 04:00:00,0.0,0.0,0.099,0.011,0.001,0.535,0.016,0.058,0.03,0.0,0.0,0.0,0.735,0.016,0.0
2009/03/06 05:00:00,0.0,0.0,0.098,0.012,0.001,0.512,0.023,0.055,0.03,0.0,1.103,0.0,0.708,1.126,0.0
2009/03/06 06:00:00,0.0,0.0,0.101,0.032,0.004,0.556,0.034,0.059,0.03,0.0,0.0,0.0,0.781,0.034,0.0
2009/03/06 07:00:00,0.0,0.0,0.196,0.075,0.009,0.679,0.047,0.134,0.03,0.0,23.846,46.737,1.122,23.893,46.737
2009/03/06 08:00:00,0.0,0.0,0.131,0.094,0.011,0.741,0.06,0.073,0.03,0.0,0.0,0.0,1.08,0.06,0.0
2009/03/06 09:00:00,0.0,0.0,0.115,0.098,0.012,0.634,0.088,0.065,0.03,0.0,0.0,0.0,0.954,0.088,0.0
2009/03/06 10:00:00,0.0,0.0,0.103,0.099,0.012,0.541,0.112,0.059,0.03,0.0,1.103,0.0,0.845,1.215,0.0
2009/03/06 11:00:00,0.0,0.0,0.108,0.097,0.012,0.539,0.117,0.062,0.03,0.0,0.0,0.0,0.847,0.117,0.0
2009/03/06 12:00:00,0.0,0.0,0.113,0.093,0.011,0.584,0.113,0.061,0.03,0.0,5.843,9.503,0.892,5.956,9.503
2009/03/06 13:00:00,0.0,0.0,0.109,0.09,0.011,0.574,0.111,0.063,0.03,0.0,0.0,0.0,0.876,0.111,0.0
2009/03/06 14:00:00,0.0,0.0,0.105,0.089,0.011,0.579,0.089,0.061,0.03,0.0,1.103,0.0,0.874,1.192,0.0
2009/03/06 15:00:00,0.0,0.0,0.137,0.089,0.011,1.054,0.082,0.077,0.03,0.0,2.343,3.126,1.398,2.425,3.126
2009/03/06 16:00:00,0.0,0.0,0.114,0.092,0.011,0.609,0.081,0.066,0.03,0.0,0.0,0.0,0.922,0.081,0.0
2009/03/06 17:00:00,0.0,0.0,0.126,0.102,0.012,0.777,0.092,0.073,0.03,0.0,1.103,0.0,1.119,1.195,0.0
2009/03/06 18:00:00,0.0,0.0,0.156,0.125,0.015,1.023,0.097,0.087,0.03,0.0,0.0,0.0,1.437,0.097,0.0
2009/03/06 19:00:00,0.0,0.0,0.156,0.163,0.019,1.063,0.076,0.121,0.03,0.0,1.103,0.0,1.552,1.179,0.0
2009/03/06 20:00:00,0.0,0.0,0.22,0.196,0.024,0.999,0.067,0.171,0.03,0.0,11.368,23.925,1.639,11.435,23.925
2009/03/06 21:00:00,0.0,0.0,0.181,0.201,0.024,0.991,0.06,0.131,0.03,0.0,0.784,0.0,1.558,0.844,0.0
2009/03/06 22:00:00,0.0,0.0,0.169,0.174,0.021,0.949,0.055,0.126,0.03,0.0,0.0,0.0,1.469,0.055,0.0
2009/03/06 23:00:00,0.0,0.0,0.154,0.108,0.013,0.82,0.045,0.118,0.03,0.0,1.103,0.0,1.242,1.148,0.0
2009/03/07 00:00:00,0.0,0.0,0.148,0.054,0.007,0.708,0.039,0.081,0.03,0.0,0.0,0.0,1.028,0.039,0.0
2009/03/07 01:00:00,0.0,0.0,0.118,0.027,0.003,0.595,0.029,0.067,0.03,0.0,1.103,0.0,0.84,1.131,0.0
2009/03/07 02:00:00,0.0,0.0,0.109,0.016,0.002,0.559,0.019,0.063,0.03,0.0,0.0,0.0,0.78,0.019,0.0
2009/03/07 03:00:00,0.0,0.0,0.101,0.011,0.001,0.549,0.016,0.058,0.03,0.0,1.103,0.0,0.75,1.119,0.0
2009/03/07 04:00:00,0.0,0.0,0.098,0.011,0.001,0.535,0.016,0.055,0.03,0.0,0.0,0.0,0.73,0.016,0.0
2009/03/07 05:00:00,0.0,0.0,0.098,0.012,0.001,0.512,0.023,0.053,0.03,0.0,1.103,0.0,0.707,1.126,0.0
2009/03/07 06:00:00,0.0,0.0,0.098,0.032,0.004,0.556,0.034,0.055,0.03,0.0,0.0,0.0,0.775,0.034,0.0
2009/03/07 07:00:00,0.0,0.0,0.09,0.075,0.009,0.679,0.047,0.036,0.03,0.0,1.103,0.0,0.919,1.15,0.0
2009/03/07 08:00:00,0.0,0.0,0.163,0.094,0.011,0.741,0.06,0.109,0.03,0.0,8.2,17.94,1.149,8.261,17.94
2009/03/07 09:00:00,0.0,0.0,0.107,0.098,0.012,0.634,0.088,0.061,0.03,0.0,1.103,0.0,0.943,1.191,0.0
2009/03/07 10:00:00,0.0,0.0,0.098,0.099,0.012,0.541,0.112,0.054,0.03,0.0,0.0,0.0,0.835,0.112,0.0
2009/03/07 11:00:00,0.0,0.0,0.098,0.097,0.012,0.539,0.117,0.053,0.03,0.0,1.103,0.0,0.828,1.22,0.0
2009/03/07 12:00:00,0.0,0.0,0.026,0.093,0.011,0.584,0.113,0.013,0.03,0.0,0.0,0.0,0.757,0.113,0.0
2009/03/07 13:00:00,0.0,0.0,0.099,0.09,0.011,0.574,0.111,0.054,0.03,0.0,1.103,0.0,0.857,1.214,0.0
2009/03/07 14:00:00,0.0,0.0,0.137,0.089,0.011,0.579,0.089,0.083,0.03,0.0,4.334,8.752,0.928,4.422,8.752
2009/03/07 15:00:00,0.0,0.0,0.123,0.089,0.011,0.623,0.082,0.07,0.03,0.0,0.704,0.0,0.945,0.786,0.0
2009/03/07 16:00:00,0.0,0.0,0.109,0.092,0.011,0.609,0.081,0.063,0.03,0.0,0.398,0.0,0.915,0.479,0.0
2009/03/07 17:00:00,0.0,0.0,0.12,0.102,0.012,0.777,0.092,0.07,0.03,0.0,0.0,0.0,1.111,0.092,0.0
2009/03/07 18:00:00,0.0,0.0,0.155,0.125,0.015,1.023,0.097,0.087,0.03,0.0,1.103,0.0,1.435,1.2,0.0
2009/03/07 19:00:00,0.0,0.0,0.197,0.163,0.019,1.063,0.076,0.142,0.03,0.0,10.207,20.246,1.614,10.282,20.246
2009/03/07 20:00:00,0.0,0.0,0.21,0.196,0.024,1.496,0.067,0.149,0.03,0.0,2.411,3.605,2.105,2.478,3.605
2009/03/07 21:00:00,0.0,0.0,0.183,0.201,0.024,0.991,0.06,0.136,0.03,0.0,1.103,0.0,1.565,1.163,0.0
2009/03/07 22:00:00,0.0,0.0,0.171,0.174,0.021,0.949,0.055,0.129,0.03,0.0,0.0,0.0,1.474,0.055,0.0
2009/03/07 23:00:00,0.0,0.0,0.148,0.108,0.013,0.82,0.045,0.116,0.03,0.0,1.103,0.0,1.235,1.148,0.0
2009/03/08 00:00:00,0.0,0.0,0.146,0.054,0.007,0.708,0.039,0.082,0.03,0.0,0.0,0.0,1.027,0.039,0.0
2009/03/08 01:00:00,0.0,0.0,0.122,0.027,0.003,0.595,0.029,0.07,0.03,0.0,1.103,0.0,0.847,1.132,0.0
2009/03/08 02:00:00,0.0,0.0,0.105,0.016,0.002,0.559,0.019,0.061,0.03,0.0,0.0,0.0,0.774,0.019,0.0
2009/03/08 03:00:00,0.0,0.0,0.098,0.011,0.001,0.549,0.016,0.058,0.03,0.0,0.0,0.0,0.747,0.016,0.0
2009/03/08 04:00:00,0.0,0.0,0.098,0.011,0.001,0.535,0.016,0.055,0.03,0.0,1.103,0.0,0.731,1.119,0.0
2009/03/08 05:00:00,0.0,0.0,0.098,0.012,0.001,0.512,0.023,0.049,0.03,0.0,0.0,0.0,0.702,0.023,0.0
2009/03/08 06:00:00,0.0,0.0,0.098,0.032,0.004,0.556,0.034,0.052,0.03,0.0,1.103,0.0,0.772,1.137,0.0
2009/03/08 07:00:00,0.0,0.0,0.087,0.075,0.009,0.679,0.047,0.035,0.03,0.0,1.103,2.235,0.915,1.15,2.235
2009/03/08 08:00:00,0.0,0.0,0.206,0.094,0.011,0.741,0.06,0.145,0.03,0.0,17.906,34.688,1.228,17.966,34.688
2009/03/08 09:00:00,0.0,0.0,0.116,0.098,0.012,0.634,0.088,0.066,0.03,0.0,0.0,0.0,0.956,0.088,0.0
2009/03/08 10:00:00,0.0,0.0,0.112,0.099,0.012,0.541,0.112,0.064,0.03,0.0,0.654,0.0,0.858,0.766,0.0
2009/03/08 11:00:00,0.0,0.0,0.116,0.097,0.012,0.58,0.117,0.067,0.03,0.0,0.449,1.096,0.901,0.566,1.096
2009/03/08 12:00:00,0.0,0.0,0.094,0.093,0.011,0.584,0.113,0.038,0.03,0.0,1.103,0.0,0.85,1.215,0.0
2009/03/08 13:00:00,0.0,0.0,0.122,0.09,0.011,0.574,0.111,0.071,0.03,0.0,0.0,0.483,0.897,0.111,0.483
2009/03/08 14:00:00,0.0,0.0,0.128,0.089,0.011,0.579,0.089,0.074,0.03,0.0,1.149,1.406,0.91,1.238,1.406
2009/03/08 15:00:00,0.0,0.0,0.133,0.089,0.011,0.623,0.082,0.077,0.03,0.0,1.103,0.0,0.964,1.185,0.0
2009/03/08 16:00:00,0.0,0.0,0.134,0.092,0.011,0.646,0.081,0.079,0.03,0.0,1.103,0.865,0.992,1.184,0.865
2009/03/08 17:00:00,0.0,0.0,0.143,0.102,0.012,0.777,0.092,0.084,0.03,0.0,0.0,0.0,1.148,0.092,0.0
2009/03/08 18:00:00,0.0,0.0,0.142,0.125,0.015,1.023,0.097,0.117,0.03,0.0,1.041,0.0,1.452,1.138,0.0
2009/03/08 19:00:00,0.0,0.0,0.171,0.163,0.019,1.063,0.076,0.133,0.03,0.0,2.489,4.619,1.579,2.565,4.619
2009/03/08 20:00:00,0.0,0.0,0.169,0.196,0.024,0.999,0.067,0.132,0.03,0.0,0.0,0.41,1.55,0.067,0.41
2009/03/08 21:00:00,0.0,0.0,0.172,0.201,0.024,1.037,0.06,0.132,0.03,0.0,2.248,2.064,1.597,2.308,2.064
2009/03/08 22:00:00,0.0,0.0,0.159,0.174,0.021,0.949,0.055,0.125,0.03,0.0,0.0,0.0,1.457,0.055,0.0
2009/03/08 23:00:00,0.0,0.0,0.148,0.108,0.013,0.82,0.045,0.118,0.03,0.0,2.316,2.817,1.236,2.361,2.817
2009/03/09 00:00:00,0.0,0.0,0.147,0.054,0.007,0.708,0.039,0.089,0.03,0.0,1.127,3.34,1.035,1.166,3.34
2009/03/09 01:00:00,0.0,0.0,0.123,0.027,0.003,0.595,0.029,0.072,0.03,0.0,1.103,0.0,0.85,1.132,0.0
2009/03/09 02:00:00,0.0,0.0,0.11,0.016,0.002,0.559,0.019,0.065,0.03,0.0,0.0,0.0,0.783,0.019,0.0
