Time,Heating:Electricity  [kwh],Heating:Gas  [kbtu],Cooling:Electricity  [kwh],InteriorLights:Electricity  [kwh],ExteriorLights:Electricity  [kwh],InteriorEquipment:Electricity  [kwh],InteriorEquipment:Gas  [kbtu],Fans:Electricity  [kwh],Pumps:Electricity  [kwh],WaterSystems:Electricity  [kwh],WaterSystems:Gas  [kbtu],WaterSystems:Water  [gal],Electricity:Facility  [kwh],Gas:Facility  [kbtu],Water:Facility  [gal]
2009/02/28 22:00:00,0.0,0.0,0.146,0.161,0.019,1.092,0.062,0.098,0.022,0.0,0.0,0.0,1.539,0.062,0.0
2009/02/28 23:00:00,0.0,0.0,0.127,0.142,0.017,0.937,0.051,0.089,0.022,0.0,1.103,0.0,1.334,1.154,0.0
2009/03/01 00:00:00,0.0,0.0,0.117,0.054,0.007,0.803,0.044,0.06,0.022,0.0,0.0,0.0,1.063,0.044,0.0
2009/03/01 01:00:00,0.0,0.0,0.092,0.027,0.003,0.595,0.029,0.049,0.022,0.0,1.103,0.0,0.789,1.132,0.0
2009/03/01 02:00:00,0.0,0.0,0.082,0.016,0.002,0.559,0.019,0.044,0.022,0.0,0.0,0.0,0.726,0.019,0.0
2009/03/01 03:00:00,0.0,0.0,0.075,0.011,0.001,0.549,0.016,0.041,0.022,0.0,0.0,0.0,0.699,0.016,0.0
2009/03/01 04:00:00,0.0,0.0,0.073,0.011,0.001,0.535,0.016,0.039,0.022,0.0,1.103,0.0,0.681,1.119,0.0
2009/03/01 05:00:00,0.0,0.0,0.073,0.012,0.001,0.512,0.023,0.035,0.022,0.0,0.0,0.0,0.655,0.023,0.0
2009/03/01 06:00:00,0.0,0.0,0.073,0.032,0.004,0.556,0.034,0.036,0.022,0.0,1.103,0.0,0.723,1.137,0.0
2009/03/01 07:00:00,0.0,0.0,0.0,0.075,0.009,0.679,0.047,0.0,0.0,0.0,1.103,2.235,0.762,1.15,2.235
2009/03/01 08:00:00,0.0,0.0,0.18,0.094,0.011,0.741,0.06,0.12,0.022,0.0,17.996,34.688,1.169,18.056,34.688
2009/03/01 09:00:00,0.0,0.0,0.093,0.098,0.012,0.634,0.088,0.048,0.022,0.0,0.0,0.0,0.908,0.088,0.0
2009/03/01 10:00:00,0.0,0.0,0.099,0.099,0.012,0.541,0.112,0.053,0.022,0.0,0.537,0.0,0.828,0.649,0.0
2009/03/01 11:00:00,0.0,0.0,0.112,0.097,0.012,0.58,0.117,0.06,0.022,0.0,0.565,1.096,0.882,0.682,1.096
2009/03/01 12:00:00,0.0,0.0,0.071,0.093,0.011,0.584,0.113,0.028,0.022,0.0,1.103,0.0,0.81,1.215,0.0
2009/03/01 13:00:00,0.0,0.0,0.107,0.09,0.011,0.574,0.111,0.059,0.022,0.0,0.0,0.483,0.863,0.111,0.483
2009/03/01 14:00:00,0.0,0.0,0.108,0.089,0.011,0.579,0.089,0.06,0.022,0.0,1.15,1.406,0.869,1.238,1.406
2009/03/01 15:00:00,0.0,0.0,0.104,0.089,0.011,0.623,0.082,0.059,0.022,0.0,1.103,0.0,0.908,1.185,0.0
2009/03/01 16:00:00,0.0,0.0,0.096,0.092,0.011,0.646,0.081,0.055,0.022,0.0,1.103,0.865,0.922,1.184,0.865
2009/03/01 17:00:00,0.0,0.0,0.095,0.102,0.012,0.777,0.092,0.055,0.022,0.0,0.0,0.0,1.063,0.092,0.0
2009/03/01 18:00:00,0.0,0.0,0.11,0.125,0.015,1.023,0.097,0.062,0.022,0.0,1.103,0.0,1.358,1.2,0.0
2009/03/01 19:00:00,0.0,0.0,0.122,0.163,0.019,1.063,0.076,0.093,0.022,0.0,2.428,4.619,1.482,2.503,4.619
2009/03/01 20:00:00,0.0,0.0,0.118,0.196,0.024,0.999,0.067,0.091,0.022,0.0,0.0,0.41,1.45,0.067,0.41
2009/03/01 21:00:00,0.0,0.0,0.123,0.201,0.024,1.037,0.06,0.093,0.022,0.0,2.248,2.064,1.501,2.308,2.064
2009/03/01 22:00:00,0.0,0.0,0.115,0.174,0.021,0.949,0.055,0.088,0.022,0.0,0.0,0.0,1.369,0.055,0.0
2009/03/01 23:00:00,0.0,0.0,0.106,0.108,0.013,0.82,0.045,0.083,0.022,0.0,2.299,2.817,1.152,2.345,2.817
2009/03/02 00:00:00,0.0,0.0,0.101,0.054,0.007,0.708,0.039,0.061,0.022,0.0,1.272,3.34,0.953,1.311,3.34
2009/03/02 01:00:00,0.0,0.0,0.082,0.027,0.003,0.595,0.029,0.047,0.022,0.0,1.003,0.0,0.777,1.032,0.0
2009/03/02 02:00:00,0.0,0.0,0.075,0.016,0.002,0.559,0.019,0.043,0.022,0.0,0.0,0.0,0.718,0.019,0.0
2009/03/02 03:00:00,0.0,0.0,0.073,0.011,0.001,0.549,0.016,0.043,0.022,0.0,1.103,0.0,0.699,1.119,0.0
2009/03/02 04:00:00,0.0,0.0,0.073,0.011,0.001,0.535,0.016,0.041,0.022,0.0,0.0,0.0,0.684,0.016,0.0
2009/03/02 05:00:00,0.0,0.0,0.073,0.012,0.001,0.512,0.023,0.039,0.022,0.0,1.103,0.0,0.659,1.126,0.0
2009/03/02 06:00:00,0.0,0.0,0.076,0.032,0.004,0.556,0.034,0.043,0.022,0.0,1.182,2.842,0.733,1.216,2.842
2009/03/02 07:00:00,0.0,0.0,0.03,0.075,0.009,0.679,0.047,0.014,0.022,0.0,1.103,0.055,0.828,1.15,0.055
2009/03/02 08:00:00,0.0,0.0,0.096,0.094,0.011,0.741,0.06,0.055,0.022,0.0,0.0,0.0,1.02,0.06,0.0
2009/03/02 09:00:00,0.0,0.0,0.081,0.098,0.012,0.634,0.088,0.046,0.022,0.0,1.103,0.474,0.894,1.191,0.474
2009/03/02 10:00:00,0.0,0.0,0.082,0.099,0.012,0.617,0.112,0.047,0.022,0.0,1.182,3.009,0.88,1.294,3.009
2009/03/02 11:00:00,0.0,0.0,0.082,0.097,0.012,0.539,0.117,0.047,0.022,0.0,1.103,0.628,0.798,1.22,0.628
2009/03/02 12:00:00,0.0,0.0,0.054,0.093,0.011,0.584,0.113,0.023,0.022,0.0,4.035,6.763,0.787,4.147,6.763
2009/03/02 13:00:00,0.0,0.0,0.082,0.09,0.011,0.574,0.111,0.049,0.022,0.0,1.17,1.029,0.828,1.281,1.029
2009/03/02 14:00:00,0.0,0.0,0.089,0.089,0.011,0.579,0.089,0.052,0.022,0.0,1.187,1.579,0.842,1.276,1.579
2009/03/02 15:00:00,0.0,0.0,0.087,0.089,0.011,0.623,0.082,0.052,0.022,0.0,1.179,1.454,0.884,1.261,1.454
2009/03/02 16:00:00,0.0,0.0,0.082,0.092,0.011,0.609,0.081,0.049,0.022,0.0,1.198,1.406,0.866,1.279,1.406
2009/03/02 17:00:00,0.0,0.0,0.085,0.102,0.012,0.777,0.092,0.051,0.022,0.0,0.0,0.002,1.05,0.092,0.002
2009/03/02 18:00:00,0.0,0.0,0.103,0.125,0.015,1.023,0.097,0.061,0.022,0.0,1.103,0.0,1.349,1.2,0.0
2009/03/02 19:00:00,0.0,0.0,0.109,0.163,0.019,1.063,0.076,0.088,0.022,0.0,2.483,3.551,1.464,2.559,3.551
2009/03/02 20:00:00,0.0,0.0,0.108,0.196,0.024,0.999,0.067,0.087,0.022,0.0,0.0,0.0,1.436,0.067,0.0
2009/03/02 21:00:00,0.0,0.0,0.114,0.201,0.024,0.991,0.06,0.09,0.022,0.0,0.08,0.0,1.442,0.14,0.0
2009/03/02 22:00:00,0.0,0.0,0.119,0.174,0.021,0.949,0.055,0.092,0.022,0.0,3.583,4.576,1.376,3.639,4.576
2009/03/02 23:00:00,0.0,0.0,0.099,0.108,0.013,0.82,0.045,0.08,0.022,0.0,0.0,0.0,1.142,0.045,0.0
2009/03/03 00:00:00,0.0,0.0,0.098,0.054,0.007,0.708,0.039,0.056,0.022,0.0,1.149,0.859,0.946,1.188,0.859
2009/03/03 01:00:00,0.0,0.0,0.082,0.027,0.003,0.595,0.029,0.048,0.022,0.0,1.175,1.193,0.778,1.204,1.193
2009/03/03 02:00:00,0.0,0.0,0.074,0.016,0.002,0.559,0.019,0.043,0.022,0.0,0.0,0.435,0.717,0.019,0.435
2009/03/03 03:00:00,0.0,0.0,0.073,0.011,0.001,0.549,0.016,0.041,0.022,0.0,1.103,0.0,0.697,1.119,0.0
2009/03/03 04:00:00,0.0,0.0,0.073,0.011,0.001,0.535,0.016,0.039,0.022,0.0,0.0,0.0,0.682,0.016,0.0
2009/03/03 05:00:00,0.0,0.0,0.073,0.012,0.001,0.512,0.023,0.037,0.022,0.0,1.103,0.0,0.657,1.126,0.0
2009/03/03 06:00:00,0.0,0.0,0.073,0.032,0.004,0.556,0.034,0.039,0.022,0.0,0.0,0.0,0.726,0.034,0.0
2009/03/03 07:00:00,0.0,0.0,0.088,0.075,0.009,0.679,0.047,0.064,0.022,0.0,14.62,27.674,0.937,14.667,27.674
2009/03/03 08:00:00,0.0,0.0,0.1,0.094,0.011,0.741,0.06,0.061,0.022,0.0,1.254,2.144,1.03,1.314,2.144
2009/03/03 09:00:00,0.0,0.0,0.092,0.098,0.012,0.634,0.088,0.053,0.022,0.0,0.0,0.004,0.912,0.088,0.004
2009/03/03 10:00:00,0.0,0.0,0.086,0.099,0.012,0.541,0.112,0.049,0.022,0.0,1.103,1.619,0.81,1.215,1.619
2009/03/03 11:00:00,0.0,0.0,0.095,0.097,0.012,0.539,0.117,0.054,0.022,0.0,1.103,0.0,0.818,1.22,0.0
2009/03/03 12:00:00,0.0,0.0,0.075,0.093,0.011,0.584,0.113,0.043,0.022,0.0,1.147,0.711,0.828,1.259,0.711
2009/03/03 13:00:00,0.0,0.0,0.108,0.09,0.011,0.574,0.111,0.066,0.022,0.0,0.0,0.754,0.871,0.111,0.754
2009/03/03 14:00:00,0.0,0.0,0.101,0.089,0.011,0.579,0.089,0.082,0.022,0.0,1.103,1.024,0.884,1.192,1.024
2009/03/03 15:00:00,0.0,0.0,0.105,0.089,0.011,0.725,0.082,0.076,0.022,0.0,1.103,2.435,1.03,1.185,2.435
2009/03/03 16:00:00,0.0,0.0,0.095,0.092,0.011,0.609,0.081,0.055,0.022,0.0,1.103,0.064,0.886,1.184,0.064
2009/03/03 17:00:00,0.0,0.0,0.099,0.102,0.012,0.777,0.092,0.062,0.022,0.0,1.205,1.505,1.074,1.297,1.505
2009/03/03 18:00:00,0.0,0.0,0.103,0.125,0.015,1.023,0.097,0.083,0.022,0.0,0.0,0.0,1.372,0.097,0.0
2009/03/03 19:00:00,0.0,0.0,0.123,0.163,0.019,1.063,0.076,0.094,0.022,0.0,1.103,1.221,1.485,1.178,1.221
2009/03/03 20:00:00,0.0,0.0,0.127,0.196,0.024,0.999,0.067,0.095,0.022,0.0,2.294,1.973,1.464,2.361,1.973
2009/03/03 21:00:00,0.0,0.0,0.125,0.201,0.024,0.991,0.06,0.094,0.022,0.0,0.0,0.0,1.458,0.06,0.0
2009/03/03 22:00:00,0.0,0.0,0.123,0.174,0.021,0.949,0.055,0.093,0.022,0.0,1.136,0.52,1.381,1.191,0.52
2009/03/03 23:00:00,0.0,0.0,0.107,0.108,0.013,0.82,0.045,0.083,0.022,0.0,0.0,0.0,1.152,0.045,0.0
2009/03/04 00:00:00,0.0,0.0,0.103,0.054,0.007,0.708,0.039,0.058,0.022,0.0,1.104,0.087,0.952,1.143,0.087
2009/03/04 01:00:00,0.0,0.0,0.087,0.027,0.003,0.595,0.029,0.05,0.022,0.0,0.0,0.0,0.785,0.029,0.0
2009/03/04 02:00:00,0.0,0.0,0.08,0.016,0.002,0.559,0.019,0.046,0.022,0.0,1.103,0.0,0.726,1.122,0.0
2009/03/04 03:00:00,0.0,0.0,0.076,0.011,0.001,0.549,0.016,0.044,0.022,0.0,0.0,0.072,0.702,0.016,0.072
2009/03/04 04:00:00,0.0,0.0,0.077,0.011,0.001,0.535,0.016,0.044,0.022,0.0,1.103,0.0,0.691,1.119,0.0
2009/03/04 05:00:00,0.0,0.0,0.075,0.012,0.001,0.512,0.023,0.044,0.022,0.0,0.0,0.0,0.666,0.023,0.0
2009/03/04 06:00:00,0.0,0.0,0.121,0.032,0.004,0.556,0.034,0.08,0.022,0.0,11.141,22.147,0.814,11.175,22.147
2009/03/04 07:00:00,0.0,0.0,0.062,0.075,0.009,0.679,0.047,0.026,0.021,0.0,1.939,2.282,0.871,1.986,2.282
2009/03/04 08:00:00,0.0,0.0,0.107,0.094,0.011,0.741,0.06,0.061,0.022,0.0,0.0,0.0,1.036,0.06,0.0
2009/03/04 09:00:00,0.0,0.0,0.098,0.098,0.012,0.689,0.088,0.06,0.022,0.0,2.414,3.516,0.979,2.502,3.516
2009/03/04 10:00:00,0.0,0.0,0.091,0.099,0.012,0.6,0.112,0.053,0.022,0.0,1.159,1.461,0.877,1.271,1.461
2009/03/04 11:00:00,0.0,0.0,0.092,0.097,0.012,0.559,0.117,0.053,0.022,0.0,0.0,0.49,0.835,0.117,0.49
2009/03/04 12:00:00,0.0,0.0,0.106,0.093,0.011,0.584,0.113,0.083,0.022,0.0,2.249,2.118,0.899,2.361,2.118
2009/03/04 13:00:00,0.0,0.0,0.106,0.09,0.011,0.616,0.111,0.067,0.022,0.0,1.251,3.107,0.912,1.361,3.107
2009/03/04 14:00:00,0.0,0.0,0.104,0.089,0.011,0.579,0.089,0.064,0.022,0.0,1.2,1.578,0.869,1.289,1.578
2009/03/04 15:00:00,0.0,0.0,0.105,0.089,0.011,0.623,0.082,0.063,0.022,0.0,1.103,0.0,0.912,1.185,0.0
2009/03/04 16:00:00,0.0,0.0,0.096,0.092,0.011,0.609,0.081,0.062,0.022,0.0,1.149,1.558,0.893,1.23,1.558
2009/03/04 17:00:00,0.0,0.0,0.103,0.102,0.012,0.972,0.092,0.071,0.022,0.0,1.176,1.417,1.283,1.268,1.417
2009/03/04 18:00:00,0.0,0.0,0.127,0.125,0.015,1.344,0.097,0.101,0.022,0.0,2.397,2.763,1.734,2.494,2.763
2009/03/04 19:00:00,0.0,0.0,0.124,0.163,0.019,1.063,0.076,0.098,0.022,0.0,0.0,0.0,1.489,0.076,0.0
2009/03/04 20:00:00,0.0,0.0,0.133,0.196,0.024,0.999,0.067,0.102,0.022,0.0,2.519,4.421,1.476,2.586,4.421
2009/03/04 21:00:00,0.0,0.0,0.13,0.201,0.024,0.991,0.06,0.101,0.022,0.0,1.103,1.224,1.469,1.163,1.224
2009/03/04 22:00:00,0.0,0.0,0.152,0.174,0.021,0.949,0.055,0.113,0.022,0.0,10.618,19.522,1.43,10.673,19.522
2009/03/04 23:00:00,0.0,0.0,0.11,0.108,0.013,0.82,0.045,0.089,0.022,0.0,0.0,0.0,1.162,0.045,0.0
2009/03/05 00:00:00,0.0,0.0,0.112,0.054,0.007,0.708,0.039,0.085,0.022,0.0,5.869,11.989,0.988,5.908,11.989
2009/03/05 01:00:00,0.0,0.0,0.09,0.027,0.003,0.595,0.029,0.053,0.022,0.0,1.103,0.0,0.791,1.132,0.0
2009/03/05 02:00:00,0.0,0.0,0.082,0.016,0.002,0.559,0.019,0.049,0.022,0.0,0.0,0.0,0.73,0.019,0.0
2009/03/05 03:00:00,0.0,0.0,0.078,0.011,0.001,0.549,0.016,0.047,0.022,0.0,1.103,0.0,0.708,1.119,0.0
2009/03/05 04:00:00,0.0,0.0,0.075,0.011,0.001,0.535,0.016,0.045,0.022,0.0,0.0,0.0,0.689,0.016,0.0
2009/03/05 05:00:00,0.0,0.0,0.073,0.012,0.001,0.512,0.023,0.044,0.022,0.0,1.103,0.0,0.664,1.126,0.0
2009/03/05 06:00:00,0.0,0.0,0.075,0.032,0.004,0.556,0.034,0.044,0.022,0.0,0.0,0.0,0.732,0.034,0.0
2009/03/05 07:00:00,0.0,0.0,0.073,0.075,0.009,0.679,0.047,0.033,0.022,0.0,1.103,0.0,0.89,1.15,0.0
2009/03/05 08:00:00,0.0,0.0,0.133,0.094,0.011,0.741,0.06,0.096,0.022,0.0,11.344,28.029,1.097,11.404,28.029
2009/03/05 09:00:00,0.0,0.0,0.109,0.098,0.012,0.634,0.088,0.068,0.022,0.0,2.838,0.0,0.943,2.926,0.0
2009/03/05 10:00:00,0.0,0.0,0.078,0.099,0.012,0.541,0.112,0.046,0.022,0.0,0.0,0.0,0.799,0.112,0.0
2009/03/05 11:00:00,0.0,0.0,0.079,0.097,0.012,0.539,0.117,0.048,0.022,0.0,1.103,0.0,0.796,1.22,0.0
2009/03/05 12:00:00,0.0,0.0,0.04,0.093,0.011,0.584,0.113,0.018,0.022,0.0,0.0,0.0,0.768,0.113,0.0
2009/03/05 13:00:00,0.0,0.0,0.073,0.09,0.011,0.574,0.111,0.037,0.022,0.0,1.103,0.0,0.807,1.214,0.0
2009/03/05 14:00:00,0.0,0.0,0.073,0.089,0.011,0.579,0.089,0.039,0.022,0.0,0.0,0.0,0.813,0.089,0.0
2009/03/05 15:00:00,0.0,0.0,0.075,0.089,0.011,0.679,0.082,0.043,0.022,0.0,1.159,1.346,0.92,1.241,1.346
2009/03/05 16:00:00,0.0,0.0,0.073,0.092,0.011,0.628,0.081,0.041,0.022,0.0,1.103,0.443,0.867,1.184,0.443
2009/03/05 17:00:00,0.0,0.0,0.086,0.102,0.012,0.777,0.092,0.051,0.022,0.0,0.0,0.0,1.05,0.092,0.0
2009/03/05 18:00:00,0.0,0.0,0.096,0.125,0.015,1.023,0.097,0.08,0.022,0.0,1.103,0.0,1.362,1.2,0.0
2009/03/05 19:00:00,0.0,0.0,0.154,0.163,0.019,1.063,0.076,0.115,0.022,0.0,8.483,16.661,1.537,8.559,16.661
2009/03/05 20:00:00,0.0,0.0,0.147,0.196,0.024,0.999,0.067,0.107,0.022,0.0,9.227,18.735,1.496,9.294,18.735
2009/03/05 21:00:00,0.0,0.0,0.121,0.201,0.024,0.991,0.06,0.091,0.022,0.0,0.0,0.0,1.451,0.06,0.0
2009/03/05 22:00:00,0.0,0.0,0.115,0.174,0.021,0.949,0.055,0.088,0.022,0.0,1.103,0.0,1.369,1.158,0.0
2009/03/05 23:00:00,0.0,0.0,0.107,0.108,0.013,0.82,0.045,0.082,0.022,0.0,0.0,0.0,1.152,0.045,0.0
2009/03/06 00:00:00,0.0,0.0,0.103,0.054,0.007,0.708,0.039,0.057,0.022,0.0,1.103,0.0,0.95,1.142,0.0
2009/03/06 01:00:00,0.0,0.0,0.086,0.027,0.003,0.595,0.029,0.049,0.022,0.0,0.0,0.0,0.782,0.029,0.0
2009/03/06 02:00:00,0.0,0.0,0.08,0.016,0.002,0.559,0.019,0.045,0.022,0.0,1.103,0.0,0.725,1.122,0.0
2009/03/06 03:00:00,0.0,0.0,0.079,0.011,0.001,0.549,0.016,0.045,0.022,0.0,0.0,0.0,0.707,0.016,0.0
2009/03/06 04:00:00,0.0,0.0,0.077,0.011,0.001,0.535,0.016,0.044,0.022,0.0,0.0,0.0,0.69,0.016,0.0
2009/03/06 05:00:00,0.0,0.0,0.073,0.012,0.001,0.512,0.023,0.042,0.022,0.0,1.103,0.0,0.662,1.126,0.0
2009/03/06 06:00:00,0.0,0.0,0.082,0.032,0.004,0.556,0.034,0.046,0.022,0.0,0.0,0.0,0.742,0.034,0.0
2009/03/06 07:00:00,0.0,0.0,0.159,0.075,0.009,0.679,0.047,0.109,0.021,0.0,23.841,46.737,1.051,23.888,46.737
2009/03/06 08:00:00,0.0,0.0,0.106,0.094,0.011,0.741,0.06,0.056,0.022,0.0,0.0,0.0,1.031,0.06,0.0
2009/03/06 09:00:00,0.0,0.0,0.093,0.098,0.012,0.634,0.088,0.051,0.022,0.0,0.0,0.0,0.911,0.088,0.0
2009/03/06 10:00:00,0.0,0.0,0.082,0.099,0.012,0.541,0.112,0.046,0.022,0.0,1.103,0.0,0.802,1.215,0.0
2009/03/06 11:00:00,0.0,0.0,0.087,0.097,0.012,0.539,0.117,0.049,0.022,0.0,0.0,0.0,0.805,0.117,0.0
2009/03/06 12:00:00,0.0,0.0,0.09,0.093,0.011,0.584,0.113,0.046,0.022,0.0,5.844,9.503,0.846,5.956,9.503
2009/03/06 13:00:00,0.0,0.0,0.085,0.09,0.011,0.574,0.111,0.047,0.022,0.0,0.0,0.0,0.829,0.111,0.0
2009/03/06 14:00:00,0.0,0.0,0.078,0.089,0.011,0.579,0.089,0.044,0.022,0.0,1.103,0.0,0.823,1.192,0.0
2009/03/06 15:00:00,0.0,0.0,0.105,0.089,0.011,1.054,0.082,0.057,0.022,0.0,2.343,3.126,1.338,2.425,3.126
2009/03/06 16:00:00,0.0,0.0,0.079,0.092,0.011,0.609,0.081,0.045,0.022,0.0,0.0,0.0,0.859,0.081,0.0
2009/03/06 17:00:00,0.0,0.0,0.089,0.102,0.012,0.777,0.092,0.05,0.022,0.0,1.103,0.0,1.053,1.195,0.0
2009/03/06 18:00:00,0.0,0.0,0.116,0.125,0.015,1.023,0.097,0.063,0.022,0.0,0.0,0.0,1.364,0.097,0.0
2009/03/06 19:00:00,0.0,0.0,0.117,0.163,0.019,1.063,0.076,0.088,0.022,0.0,1.103,0.0,1.473,1.179,0.0
2009/03/06 20:00:00,0.0,0.0,0.171,0.196,0.024,0.999,0.067,0.125,0.022,0.0,11.383,23.925,1.537,11.45,23.925
2009/03/06 21:00:00,0.0,0.0,0.147,0.201,0.024,0.991,0.06,0.1,0.022,0.0,0.765,0.0,1.486,0.825,0.0
2009/03/06 22:00:00,0.0,0.0,0.13,0.174,0.021,0.949,0.055,0.093,0.022,0.0,0.0,0.0,1.389,0.055,0.0
2009/03/06 23:00:00,0.0,0.0,0.116,0.108,0.013,0.82,0.045,0.085,0.022,0.0,1.103,0.0,1.164,1.148,0.0
2009/03/07 00:00:00,0.0,0.0,0.108,0.054,0.007,0.708,0.039,0.058,0.022,0.0,0.0,0.0,0.957,0.039,0.0
2009/03/07 01:00:00,0.0,0.0,0.085,0.027,0.003,0.595,0.029,0.047,0.022,0.0,1.103,0.0,0.779,1.131,0.0
2009/03/07 02:00:00,0.0,0.0,0.082,0.016,0.002,0.559,0.019,0.046,0.022,0.0,0.0,0.0,0.727,0.019,0.0
2009/03/07 03:00:00,0.0,0.0,0.077,0.011,0.001,0.549,0.016,0.043,0.022,0.0,1.103,0.0,0.703,1.119,0.0
2009/03/07 04:00:00,0.0,0.0,0.074,0.011,0.001,0.535,0.016,0.041,0.022,0.0,0.0,0.0,0.684,0.016,0.0
2009/03/07 05:00:00,0.0,0.0,0.073,0.012,0.001,0.512,0.023,0.041,0.022,0.0,1.103,0.0,0.661,1.126,0.0
2009/03/07 06:00:00,0.0,0.0,0.078,0.032,0.004,0.556,0.034,0.044,0.022,0.0,0.0,0.0,0.735,0.034,0.0
2009/03/07 07:00:00,0.0,0.0,0.064,0.075,0.009,0.679,0.047,0.025,0.022,0.0,1.103,0.0,0.873,1.15,0.0
2009/03/07 08:00:00,0.0,0.0,0.138,0.094,0.011,0.741,0.06,0.085,0.022,0.0,8.204,17.94,1.091,8.264,17.94
2009/03/07 09:00:00,0.0,0.0,0.089,0.098,0.012,0.634,0.088,0.049,0.022,0.0,1.103,0.0,0.905,1.191,0.0
2009/03/07 10:00:00,0.0,0.0,0.076,0.099,0.012,0.541,0.112,0.042,0.022,0.0,0.0,0.0,0.793,0.112,0.0
2009/03/07 11:00:00,0.0,0.0,0.074,0.097,0.012,0.539,0.117,0.042,0.022,0.0,1.103,0.0,0.785,1.22,0.0
2009/03/07 12:00:00,0.0,0.0,0.0,0.093,0.011,0.584,0.113,0.0,0.0,0.0,0.0,0.0,0.688,0.113,0.0
2009/03/07 13:00:00,0.0,0.0,0.074,0.09,0.011,0.574,0.111,0.039,0.022,0.0,1.103,0.0,0.81,1.214,0.0
2009/03/07 14:00:00,0.0,0.0,0.113,0.089,0.011,0.579,0.089,0.071,0.022,0.0,4.336,8.752,0.885,4.424,8.752
2009/03/07 15:00:00,0.0,0.0,0.096,0.089,0.011,0.623,0.082,0.053,0.022,0.0,0.451,0.0,0.894,0.533,0.0
2009/03/07 16:00:00,0.0,0.0,0.079,0.092,0.011,0.609,0.081,0.044,0.022,0.0,0.652,0.0,0.857,0.733,0.0
2009/03/07 17:00:00,0.0,0.0,0.085,0.102,0.012,0.777,0.092,0.048,0.022,0.0,0.0,0.0,1.046,0.092,0.0
2009/03/07 18:00:00,0.0,0.0,0.113,0.125,0.015,1.023,0.097,0.062,0.022,0.0,1.103,0.0,1.361,1.2,0.0
2009/03/07 19:00:00,0.0,0.0,0.165,0.163,0.019,1.063,0.076,0.115,0.022,0.0,10.201,20.246,1.548,10.276,20.246
2009/03/07 20:00:00,0.0,0.0,0.159,0.196,0.024,1.496,0.067,0.109,0.022,0.0,2.411,3.605,2.006,2.478,3.605
2009/03/07 21:00:00,0.0,0.0,0.132,0.201,0.024,0.991,0.06,0.095,0.022,0.0,1.103,0.0,1.466,1.163,0.0
2009/03/07 22:00:00,0.0,0.0,0.122,0.174,0.021,0.949,0.055,0.09,0.022,0.0,0.0,0.0,1.378,0.055,0.0
2009/03/07 23:00:00,0.0,0.0,0.114,0.108,0.013,0.82,0.045,0.069,0.022,0.0,1.103,0.0,1.146,1.148,0.0
2009/03/08 00:00:00,0.0,0.0,0.101,0.054,0.007,0.708,0.039,0.055,0.022,0.0,0.0,0.0,0.947,0.039,0.0
2009/03/08 01:00:00,0.0,0.0,0.084,0.027,0.003,0.595,0.029,0.047,0.022,0.0,1.103,0.0,0.779,1.132,0.0
2009/03/08 02:00:00,0.0,0.0,0.074,0.016,0.002,0.559,0.019,0.042,0.022,0.0,0.0,0.0,0.716,0.019,0.0
2009/03/08 03:00:00,0.0,0.0,0.073,0.011,0.001,0.549,0.016,0.04,0.022,0.0,0.0,0.0,0.697,0.016,0.0
2009/03/08 04:00:00,0.0,0.0,0.073,0.011,0.001,0.535,0.016,0.04,0.022,0.0,1.103,0.0,0.683,1.119,0.0
2009/03/08 05:00:00,0.0,0.0,0.073,0.012,0.001,0.512,0.023,0.035,0.022,0.0,0.0,0.0,0.655,0.023,0.0
2009/03/08 06:00:00,0.0,0.0,0.073,0.032,0.004,0.556,0.034,0.04,0.022,0.0,1.103,0.0,0.727,1.137,0.0
2009/03/08 07:00:00,0.0,0.0,0.056,0.075,0.009,0.679,0.047,0.023,0.022,0.0,1.103,2.235,0.863,1.15,2.235
2009/03/08 08:00:00,0.0,0.0,0.18,0.094,0.011,0.741,0.06,0.126,0.022,0.0,17.899,34.688,1.174,17.96,34.688
2009/03/08 09:00:00,0.0,0.0,0.093,0.098,0.012,0.634,0.088,0.049,0.022,0.0,0.0,0.0,0.909,0.088,0.0
2009/03/08 10:00:00,0.0,0.0,0.091,0.099,0.012,0.541,0.112,0.05,0.022,0.0,0.568,0.0,0.817,0.68,0.0
2009/03/08 11:00:00,0.0,0.0,0.096,0.097,0.012,0.58,0.117,0.053,0.022,0.0,0.535,1.096,0.86,0.651,1.096
2009/03/08 12:00:00,0.0,0.0,0.057,0.093,0.011,0.584,0.113,0.023,0.022,0.0,1.103,0.0,0.791,1.215,0.0
2009/03/08 13:00:00,0.0,0.0,0.095,0.09,0.011,0.574,0.111,0.054,0.022,0.0,0.0,0.483,0.846,0.111,0.483
2009/03/08 14:00:00,0.0,0.0,0.095,0.089,0.011,0.579,0.089,0.054,0.022,0.0,1.149,1.406,0.85,1.238,1.406
2009/03/08 15:00:00,0.0,0.0,0.094,0.089,0.011,0.623,0.082,0.054,0.022,0.0,1.103,0.0,0.893,1.185,0.0
2009/03/08 16:00:00,0.0,0.0,0.089,0.092,0.011,0.646,0.081,0.051,0.022,0.0,1.103,0.865,0.912,1.184,0.865
2009/03/08 17:00:00,0.0,0.0,0.094,0.102,0.012,0.777,0.092,0.054,0.022,0.0,0.0,0.0,1.061,0.092,0.0
