Dependency=Location Census Division	Dependency=Vintage	Dependency=Geometry House Size	Dependency=HVAC System Cooling Type	Option=0-50	Option=50-100	Option=100-150	Option=150-200	Option=200-250	Option=250-300	Option=300+	Count	Weight
West North Central	1950s	0-1499	None	0.0	0.0	0.0	0.524886805078	0.0	0.0	0.475113194922	2	5632.513915
West North Central	1950s	0-1499	Central	0.0741497714329	0.041393748171	0.0814469733856	0.11275612405	0.146037671784	0.0720195257768	0.4721961854	114	286097.389924
West North Central	1950s	0-1499	Room	0.0970614469151	0.0776632550213	0.0	0.314016037754	0.0	0.0	0.51125926031	12	30948.6983573
West North Central	1950s	1500-2499	None	0.0	0.155689080126	0.0	0.0	0.343110834501	0.0	0.501200085373	7	16822.514841
West North Central	1950s	1500-2499	Central	0.0531490555207	0.0371904993502	0.0640411158818	0.062060722098	0.0526263625494	0.110229636109	0.620702608491	93	241371.084988
West North Central	1950s	1500-2499	Room	0.0	0.0	0.0	0.0	0.14698208799	0.189611642115	0.663406269895	7	18907.4198905
West North Central	1950s	2500-3499	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
West North Central	1950s	2500-3499	Central	0.0534497881238	0.0	0.053641691909	0.0585509648883	0.048848461781	0.21584033159	0.569668761708	18	43732.3010165
West North Central	1950s	2500-3499	Room	0.0	0.0	0.0	0.0	0.304107455065	0.368998999992	0.326893544942	3	8768.461012
West North Central	1950s	3500+	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
West North Central	1950s	3500+	Central	0.0	0.0	0.134906824132	0.0	0.195044266051	0.116905846203	0.553143063614	10	27777.3348132
West North Central	1950s	3500+	Room	0.525657027554	0.0	0.0	0.0	0.0	0.0	0.474342972446	2	4793.1390042
West North Central	1960s	0-1499	None	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2	6071.1955552
West North Central	1960s	0-1499	Central	0.0160974605729	0.0489585925522	0.0367245610897	0.14940394346	0.0614710880193	0.145981210068	0.541363144237	64	168567.486394
West North Central	1960s	0-1499	Room	0.17404624984	0.0718374721174	0.167417828642	0.0	0.267290961138	0.0	0.319407488262	12	26207.7948487
West North Central	1960s	1500-2499	None	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2	5349.4543636
West North Central	1960s	1500-2499	Central	0.0375541043302	0.0206121329892	0.0337104187189	0.0943635375019	0.0867955807067	0.105693443689	0.621270782064	103	262601.047914
West North Central	1960s	1500-2499	Room	0.0	0.0	0.146720620091	0.293439313491	0.0	0.14761798173	0.412222084688	8	18642.6642212
West North Central	1960s	2500-3499	None	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	1215.1010457
West North Central	1960s	2500-3499	Central	0.033256794294	0.0781640925899	0.0937625909053	0.0712072598239	0.0361019817735	0.0	0.687507280613	30	74925.5618949
West North Central	1960s	2500-3499	Room	0.0	0.0669447831515	0.933055216849	0.0	0.0	0.0	0.0	2	3011.60548364
West North Central	1960s	3500+	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
West North Central	1960s	3500+	Central	0.0	0.0656518474324	0.0	0.0772457779085	0.131169454267	0.0	0.725932920392	14	36067.7252432
West North Central	1960s	3500+	Room	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
West North Central	1970s	0-1499	None	0.0	0.379550985443	0.147855185864	0.0	0.312239418203	0.160354410489	0.0	7	16743.8458843
West North Central	1970s	0-1499	Central	0.0311725161416	0.0303903129021	0.14112150254	0.10158490276	0.128186994523	0.129691407435	0.437852363698	85	220254.824314
West North Central	1970s	0-1499	Room	0.0	0.128238379306	0.101558017513	0.313675120207	0.0	0.215312775775	0.241215707199	13	34365.918645
West North Central	1970s	1500-2499	None	0.0	0.0	0.0259125023767	0.202550512133	0.184249136791	0.587287848699	0.0	6	13113.8975638
West North Central	1970s	1500-2499	Central	0.0291953849526	0.0303461798907	0.0739219086027	0.0847373810041	0.0752845559622	0.082947409927	0.623567179661	152	372749.022963
West North Central	1970s	1500-2499	Room	0.104969539148	0.0959355083043	0.0	0.307502227426	0.113041462316	0.0	0.378551262806	10	24536.6680868
West North Central	1970s	2500-3499	None	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2	5355.2791609
West North Central	1970s	2500-3499	Central	0.0157861652366	0.0127463067635	0.0	0.0247229838187	0.1043750359	0.0425072482546	0.799862260027	64	174410.047769
West North Central	1970s	2500-3499	Room	0.0	0.0	0.368788190117	0.0	0.340309037011	0.0	0.290902772872	3	7592.4176851
West North Central	1970s	3500+	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
West North Central	1970s	3500+	Central	0.0426832432383	0.0	0.0	0.0490522669825	0.0926922455164	0.0841675295106	0.731404714752	23	59020.7889929
West North Central	1970s	3500+	Room	0.0	0.0	0.0	0.0	0.0	0.50482426264	0.49517573736	2	4905.7082848
West North Central	1980s	0-1499	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
West North Central	1980s	0-1499	Central	0.0750183152578	0.0680883899882	0.0	0.129865518305	0.0	0.161372795037	0.565654981412	27	79606.1903893
West North Central	1980s	0-1499	Room	0.0	0.104443435717	0.0	0.209663409563	0.0	0.458806175049	0.227086979672	5	12072.190084
West North Central	1980s	1500-2499	None	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	2980.0781253
West North Central	1980s	1500-2499	Central	0.0	0.0295109374417	0.0109227954296	0.122023855721	0.0851068588686	0.0922330698029	0.660202482736	66	185425.184392
West North Central	1980s	1500-2499	Room	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3	7612.2434766
West North Central	1980s	2500-3499	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
West North Central	1980s	2500-3499	Central	0.0	0.0264718444282	0.0594578015097	0.0	0.0	0.0	0.914070354062	31	85120.6818969
West North Central	1980s	2500-3499	Room	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
West North Central	1980s	3500+	None	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	2785.9988396
West North Central	1980s	3500+	Central	0.0	0.0	0.0	0.0671193883047	0.20156961655	0.0	0.731310995145	15	41191.7086915
West North Central	1980s	3500+	Room	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
West North Central	1990s	0-1499	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
West North Central	1990s	0-1499	Central	0.0	0.117652224885	0.0729765013282	0.141398255823	0.0502148159076	0.0688779590768	0.548880242979	37	83754.0555748
West North Central	1990s	0-1499	Room	0.0	0.0	0.0	0.866774103128	0.0	0.133225896872	0.0	3	5952.49964008
West North Central	1990s	1500-2499	None	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	1987.0469662
West North Central	1990s	1500-2499	Central	0.0210239919428	0.00632001355961	0.0120220621639	0.0465813778142	0.0773527543634	0.0929087283336	0.743791071822	106	253977.090375
West North Central	1990s	1500-2499	Room	0.0	0.0	0.0	0.0	0.660528601468	0.339471398532	0.0	2	5413.7142883
West North Central	1990s	2500-3499	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
West North Central	1990s	2500-3499	Central	0.0233821651052	0.0	0.0164484896572	0.100529439987	0.0279519142187	0.106954285755	0.724733705277	74	167510.437403
West North Central	1990s	2500-3499	Room	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
West North Central	1990s	3500+	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
West North Central	1990s	3500+	Central	0.0331920968489	0.0	0.0231861891244	0.0814549279205	0.0249384423428	0.040517875971	0.796710467792	36	77826.5362937
West North Central	1990s	3500+	Room	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
West North Central	2000s	0-1499	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
West North Central	2000s	0-1499	Central	0.0432659537986	0.0289571040596	0.0375940589276	0.148119765419	0.0633104396433	0.156752588668	0.522000089484	34	87737.6437045
West North Central	2000s	0-1499	Room	0.0	0.294516627532	0.0	0.0	0.0	0.0	0.705483372468	4	8377.14766148
West North Central	2000s	1500-2499	None	0.0	0.456010706927	0.0	0.0	0.0	0.0	0.543989293073	2	4940.0741412
West North Central	2000s	1500-2499	Central	0.0361363583884	0.0198658242405	0.0118554162705	0.0237788601982	0.0751954101825	0.0363197848263	0.796848345894	108	265556.754722
West North Central	2000s	1500-2499	Room	0.0	0.518683035576	0.481316964424	0.0	0.0	0.0	0.0	2	4630.2455266
West North Central	2000s	2500-3499	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
West North Central	2000s	2500-3499	Central	0.0	0.0	0.0	0.0418497915396	0.0354315716313	0.117745116039	0.80497352079	59	154017.401659
West North Central	2000s	2500-3499	Room	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
West North Central	2000s	3500+	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
West North Central	2000s	3500+	Central	0.0	0.00404060404633	0.016024864458	0.0	0.0545422653862	0.0918808088828	0.833511457227	68	174601.238278
West North Central	2000s	3500+	Room	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
New England	<1950	0-1499	None	0.0320083859032	0.221974152553	0.0809075379111	0.123140425113	0.144451436295	0.0849769227011	0.312541139524	20	70250.4061061
New England	<1950	0-1499	Central	0.0	0.0	0.0771884020959	0.0	0.0	0.0684019760574	0.854409621847	13	42102.0201709
New England	<1950	0-1499	Room	0.0267184014573	0.0109826693397	0.027086402977	0.127312997862	0.06740781381	0.131465826234	0.60902588832	74	220921.576216
New England	<1950	1500-2499	None	0.117309005703	0.0	0.141482878618	0.0194515350219	0.107321439526	0.0	0.614435141131	26	84509.8868934
New England	<1950	1500-2499	Central	0.0551069123383	0.057277594744	0.0	0.0559607567164	0.0674945278446	0.0604874404602	0.703672767896	18	55477.6468845
New England	<1950	1500-2499	Room	0.0431994745477	0.0	0.0436052707116	0.0551315231386	0.0514353554428	0.0770004850704	0.729627891089	101	314318.190362
New England	<1950	2500-3499	None	0.0	0.0	0.046453969037	0.0	0.147369123312	0.0	0.806176907651	9	27563.9579296
New England	<1950	2500-3499	Central	0.0982385630583	0.0	0.0	0.0	0.122835994634	0.0	0.778925442308	10	31468.8874171
New England	<1950	2500-3499	Room	0.0	0.0	0.0259645460111	0.0546974981361	0.112133708755	0.190174055467	0.617030191631	30	94028.7950831
New England	<1950	3500+	None	0.0	0.521487034992	0.226199813131	0.0	0.0	0.0	0.252313151877	4	13852.808659
New England	<1950	3500+	Central	0.0	0.0	0.0	0.0	0.0977032123245	0.0	0.902296787676	11	33399.2940085
New England	<1950	3500+	Room	0.0492311068302	0.0160512693539	0.0293184008741	0.118142875557	0.0754505450545	0.0	0.71180580233	26	82510.3593367
New England	1950s	0-1499	None	0.0992996576241	0.14788390824	0.13767055692	0.234465314674	0.128169999315	0.096419322148	0.156091241079	8	21750.6551299
New England	1950s	0-1499	Central	0.0861214187303	0.0	0.0	0.0	0.0497439039248	0.103272831539	0.760861845806	19	63094.5552513
New England	1950s	0-1499	Room	0.0	0.014070130652	0.0515130648515	0.0791117841545	0.0732996564241	0.124104490985	0.657900872933	38	112202.585551
New England	1950s	1500-2499	None	0.0970135498114	0.0	0.166817307855	0.101287351241	0.0882665939699	0.0820513617218	0.4645638354	11	35518.4733555
New England	1950s	1500-2499	Central	0.0386573103538	0.0373724912675	0.0	0.0	0.0371570688293	0.0	0.886813129549	28	83980.7405969
New England	1950s	1500-2499	Room	0.0	0.0359849290163	0.0231086635986	0.0780557413703	0.0261850285591	0.0655813814236	0.771084256032	42	130167.779424
New England	1950s	2500-3499	None	0.0	0.0	0.152507943477	0.129951663997	0.124799144744	0.0	0.592741247781	6	22003.4496977
New England	1950s	2500-3499	Central	0.0	0.0	0.125553708249	0.0	0.0	0.123898029822	0.750548261929	9	24913.0332615
New England	1950s	2500-3499	Room	0.0364194567138	0.0	0.0464123709936	0.140851629963	0.0381558051666	0.0	0.738160737163	16	45547.2503073
New England	1950s	3500+	None	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	2211.5586349
New England	1950s	3500+	Central	0.0	0.345594445469	0.0	0.0	0.0	0.0	0.654405554531	6	17898.4408708
New England	1950s	3500+	Room	0.128543551419	0.0	0.135734688841	0.0	0.0	0.0	0.73572175974	8	25386.0911572
New England	1960s	0-1499	None	0.151755886772	0.0	0.457949579206	0.0	0.0	0.0	0.390294534022	6	20254.9055782
New England	1960s	0-1499	Central	0.0	0.0	0.232852150485	0.0	0.1307237593	0.0	0.636424090215	8	24009.174089
New England	1960s	0-1499	Room	0.0	0.0857481938361	0.0895415268324	0.124797669018	0.0837023905211	0.0926664616737	0.523543758118	23	72875.3931091
New England	1960s	1500-2499	None	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5	13991.4858081
New England	1960s	1500-2499	Central	0.0532562462032	0.0655173845358	0.105021588305	0.0	0.0	0.0533231331726	0.722881647783	18	58946.36183
New England	1960s	1500-2499	Room	0.0804701560917	0.026990838207	0.0532383639365	0.0490073809209	0.0	0.104791143555	0.685502117289	37	116282.772344
New England	1960s	2500-3499	None	0.0	0.0	0.194346567901	0.0	0.0	0.0	0.805653432099	5	18113.1100272
New England	1960s	2500-3499	Central	0.0	0.0	0.0	0.0578471278184	0.059044416861	0.0	0.883108455321	17	52849.6735948
New England	1960s	2500-3499	Room	0.0	0.0	0.0	0.246296341898	0.0	0.0	0.753703658102	4	13990.3546985
New England	1960s	3500+	None	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	3276.8349515
New England	1960s	3500+	Central	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4	12035.1365219
New England	1960s	3500+	Room	0.0	0.0	0.0	0.233891669666	0.0	0.0	0.766108330334	4	13273.542854
New England	1970s	0-1499	None	0.0	0.0	0.0	0.319589182787	0.155008429439	0.159117702905	0.366284684869	6	18615.0742307
New England	1970s	0-1499	Central	0.0	0.0	0.0	0.30044339643	0.0	0.0	0.69955660357	4	11805.327354
New England	1970s	0-1499	Room	0.0	0.055490912742	0.0537299161049	0.150547347575	0.0625471100117	0.0882569325472	0.589427781019	21	65014.3979209
New England	1970s	1500-2499	None	0.0	0.0909138075364	0.0	0.0	0.0	0.0	0.909086192464	11	32221.4464621
New England	1970s	1500-2499	Central	0.0805067044619	0.0	0.0421796078149	0.0	0.115181762822	0.10581802138	0.656313903521	19	54343.0714354
New England	1970s	1500-2499	Room	0.0246109026027	0.0	0.0	0.163003035512	0.0243475456377	0.0423324642801	0.745706051967	38	130511.149784
New England	1970s	2500-3499	None	0.0	0.195475367052	0.0	0.0	0.0	0.0	0.804524632948	5	16980.9140367
New England	1970s	2500-3499	Central	0.0	0.0	0.0	0.0583721948021	0.0838283361829	0.0	0.857799469015	12	41502.2692125
New England	1970s	2500-3499	Room	0.0	0.0	0.212976496356	0.130351380262	0.0	0.0	0.656672123382	13	42983.3549599
New England	1970s	3500+	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
New England	1970s	3500+	Central	0.0	0.0	0.0	0.0	0.0	0.134371742078	0.865628257922	4	21800.5239561
New England	1970s	3500+	Room	0.0	0.0	0.0	0.161866409298	0.0	0.0	0.838133590702	6	21057.1608803
New England	1980s	0-1499	None	0.0893152932773	0.0	0.0	0.305572002829	0.293297808911	0.0	0.311814894982	8	27070.603537
New England	1980s	0-1499	Central	0.0	0.0	0.0	0.178129550051	0.0	0.0	0.821870449949	5	14262.8131451
New England	1980s	0-1499	Room	0.0	0.0554189318068	0.0	0.178647921509	0.0969417462398	0.0	0.668991400444	12	28313.2840862
New England	1980s	1500-2499	None	0.0	0.0	0.147215320407	0.0	0.110573718142	0.176139807386	0.566071154066	7	21327.9273939
New England	1980s	1500-2499	Central	0.0	0.0702119175311	0.0	0.0792328332389	0.0	0.147541210969	0.703014038261	13	38882.2980015
New England	1980s	1500-2499	Room	0.0316612188898	0.0311300195922	0.0164212635219	0.0300727618281	0.029271592347	0.0698836757355	0.791559468085	31	93955.2548831
New England	1980s	2500-3499	None	0.0	0.0	0.13879715774	0.0	0.0	0.0	0.86120284226	6	16857.529613
New England	1980s	2500-3499	Central	0.0	0.0	0.0	0.0	0.133904603777	0.0	0.866095396223	15	43460.7732509
New England	1980s	2500-3499	Room	0.0	0.0	0.0	0.0	0.0	0.089025339352	0.910974660648	11	33167.5745051
New England	1980s	3500+	None	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2	5736.7413324
New England	1980s	3500+	Central	0.0	0.0	0.0	0.0	0.0	0.0	1.0	10	28831.2124924
New England	1980s	3500+	Room	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3	8941.8389873
New England	1990s	0-1499	None	0.0	0.332765917651	0.0	0.0	0.0	0.0	0.667234082349	2	5706.7799407
New England	1990s	0-1499	Central	0.184933634978	0.0	0.0	0.0	0.0	0.0	0.815066365022	3	5807.473838
New England	1990s	0-1499	Room	0.0	0.0365032681517	0.0	0.0	0.155674114423	0.0	0.807822617426	10	22226.0052067
New England	1990s	1500-2499	None	0.130156923708	0.0981525666434	0.0348724872563	0.0	0.10717093389	0.0	0.629647088503	13	33605.69011
New England	1990s	1500-2499	Central	0.0705712686754	0.0516401325529	0.153792602707	0.0513355385462	0.0	0.0	0.672660457518	18	42594.0915265
New England	1990s	1500-2499	Room	0.0446203399039	0.0259478851365	0.0	0.0334575309315	0.0689463353718	0.0	0.827027908656	33	74497.4906367
New England	1990s	2500-3499	None	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2	4677.0712078
New England	1990s	2500-3499	Central	0.0958286939309	0.0	0.0	0.0	0.0	0.0	0.904171306069	13	26645.1536827
New England	1990s	2500-3499	Room	0.0	0.132145329103	0.0	0.0	0.0	0.0	0.867854670897	9	21514.2264626
New England	1990s	3500+	None	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1	3232.6088244
New England	1990s	3500+	Central	0.0	0.195530525795	0.0	0.144865726726	0.0	0.0	0.659603747479	7	17625.7720491
New England	1990s	3500+	Room	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3	7772.071376
New England	2000s	0-1499	None	0.0	0.0	0.0	0.0	0.344351302467	0.0	0.655648697533	2	2419.67552482
New England	2000s	0-1499	Central	0.0	0.0	0.0	0.0	0.351536122615	0.0	0.648463877385	3	7158.5511858
New England	2000s	0-1499	Room	0.0	0.0732187657431	0.0	0.0	0.289831585043	0.371764196875	0.265185452339	8	33569.2517916
New England	2000s	1500-2499	None	0.0	0.0	0.0	0.0	0.107854982403	0.0	0.892145017597	6	14484.5761901
New England	2000s	1500-2499	Central	0.0	0.126849307177	0.0515582201675	0.0530791135926	0.0515582201675	0.0257068747395	0.691248264156	24	54334.4928955
New England	2000s	1500-2499	Room	0.0	0.0	0.0	0.0	0.103317341247	0.0	0.896682658753	11	29269.3959329
New England	2000s	2500-3499	None	0.0	0.0	0.0	0.0	0.0	0.185582255548	0.814417744452	3	8175.4334498
New England	2000s	2500-3499	Central	0.0	0.0	0.0	0.0	0.0	0.0254994551604	0.97450054484	22	49050.2954684
New England	2000s	2500-3499	Room	0.0	0.0	0.0	0.0130679246995	0.0	0.0250052594324	0.961926815868	11	31816.9863433
New England	2000s	3500+	None	0.0	0.0	0.0	0.0	0.218098438137	0.157094538688	0.624807023175	4	11287.0334883
New England	2000s	3500+	Central	0.133242253537	0.0244097123672	0.0	0.0	0.0	0.100022764145	0.742325269951	14	29911.2698333
New England	2000s	3500+	Room	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2	1894.93243587
East North Central	<1950	0-1499	None	0.066489865851	0.150152155532	0.165445837559	0.115519500803	0.083596355777	0.143747479339	0.27504880514	83	143357.29209
East North Central	<1950	0-1499	Central	0.0739645232749	0.0552101336894	0.122924119343	0.116400877184	0.153201682038	0.0898608518939	0.388437812577	414	697440.229405
East North Central	<1950	0-1499	Room	0.106509290486	0.0794684713612	0.181050231359	0.155568280724	0.109271718467	0.0666093999394	0.301522607663	294	513642.346579
East North Central	<1950	1500-2499	None	0.0317820665046	0.182833114304	0.127716689001	0.220189581969	0.077927487878	0.0852218181751	0.274329242168	76	141802.637632
East North Central	<1950	1500-2499	Central	0.0287067941397	0.0426310054741	0.0745181555274	0.0847975473906	0.11006856881	0.1207784698	0.538499458858	404	691712.251451
East North Central	<1950	1500-2499	Room	0.0767442053241	0.102310133357	0.111797494763	0.125785200083	0.096652136513	0.104175612656	0.382535217303	215	405611.279708
East North Central	<1950	2500-3499	None	0.0612311851772	0.0585412938705	0.170948384929	0.221638125517	0.0790407528744	0.149829923215	0.258770334417	24	55375.0534785
East North Central	<1950	2500-3499	Central	0.0217057125364	0.0619490691844	0.0596072893618	0.0464755672351	0.0376411489396	0.121870082538	0.650751130204	143	238783.63145
East North Central	<1950	2500-3499	Room	0.0304780519367	0.0833557089536	0.192483237803	0.106618663897	0.117891053659	0.0506011914676	0.418572092282	62	116345.937067
East North Central	<1950	3500+	None	0.267349991099	0.0279275942627	0.0	0.0	0.133274363388	0.0	0.57144805125	10	18702.9546421
East North Central	<1950	3500+	Central	0.0618630477076	0.0345370644244	0.130365777564	0.0482844489903	0.0772291665263	0.0	0.647720494788	62	95301.5241905
East North Central	<1950	3500+	Room	0.0421617707722	0.119670228633	0.186209328357	0.0910460235281	0.046301534139	0.121348706493	0.393262408077	35	54647.2097901
East North Central	1950s	0-1499	None	0.0343423014005	0.0878130862821	0.201072086503	0.237553741104	0.11464038865	0.149865506412	0.174712889648	44	57021.8412011
East North Central	1950s	0-1499	Central	0.0629143317095	0.0399222441276	0.0898672013385	0.114461936519	0.116524753791	0.134650460526	0.441659071988	499	651638.311201
East North Central	1950s	0-1499	Room	0.0673081832564	0.0302163728019	0.107589892696	0.11956396926	0.119320643231	0.144193989665	0.41180694909	131	204614.404038
East North Central	1950s	1500-2499	None	0.0872567350935	0.104136127784	0.136155865158	0.0476200143746	0.227636543863	0.0328646411693	0.364330072558	18	22479.3463164
East North Central	1950s	1500-2499	Central	0.0281494317552	0.0449177620255	0.0616101112217	0.109768721692	0.0979694380919	0.0866362052256	0.570948329988	368	488181.2286
East North Central	1950s	1500-2499	Room	0.0410895992302	0.00571571326143	0.150582409262	0.146243657336	0.090031550397	0.067619593018	0.498717477495	43	74653.2221567
East North Central	1950s	2500-3499	None	0.225530133481	0.0483551111006	0.234301048729	0.0	0.439716540392	0.0520971662975	0.0	6	10227.2625219
East North Central	1950s	2500-3499	Central	0.0214922874178	0.0308971261914	0.0745573052817	0.111684026699	0.0356610045836	0.0797530055412	0.645955244286	82	112740.288324
East North Central	1950s	2500-3499	Room	0.0	0.203966167091	0.142441349796	0.0	0.0	0.0623812323877	0.591211250726	10	14564.9583746
East North Central	1950s	3500+	None	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2	4716.7981359
East North Central	1950s	3500+	Central	0.106171409524	0.043009133717	0.120439063122	0.0593562316619	0.0641931461683	0.100417681274	0.506413334533	50	63614.2982288
East North Central	1950s	3500+	Room	0.0	0.0716145995099	0.0	0.14113179887	0.0	0.0	0.787253601621	8	8602.50518618
East North Central	1960s	0-1499	None	0.0582760462703	0.0799778928069	0.140798269307	0.209102545561	0.0966221226804	0.0183425149237	0.396880608451	27	40197.157804
East North Central	1960s	0-1499	Central	0.0713126811001	0.0242093641187	0.0609131410809	0.069450355457	0.13545544629	0.0930863908733	0.54557262108	288	424511.232398
East North Central	1960s	0-1499	Room	0.0693508907254	0.101182882769	0.145493967567	0.245755295863	0.0481470360267	0.0350943852763	0.354975541773	59	103109.717585
East North Central	1960s	1500-2499	None	0.0	0.0	0.0579023770094	0.302011693957	0.139651644342	0.182018358154	0.318415926538	12	15952.5316261
East North Central	1960s	1500-2499	Central	0.0330080176066	0.0442170588769	0.0438431728901	0.0928302062685	0.0753066284293	0.089426230029	0.621368685899	363	535301.850848
East North Central	1960s	1500-2499	Room	0.0417590143162	0.0664503603227	0.135902400742	0.205233844946	0.0743523333116	0.08808864799	0.388213398372	41	66565.9936624
East North Central	1960s	2500-3499	None	0.0	0.0	0.146024731292	0.161943383351	0.156852645606	0.0	0.535179239751	7	15131.5166201
East North Central	1960s	2500-3499	Central	0.0077865876964	0.00447966669194	0.0340994248494	0.126285003817	0.0473500629579	0.0682937416094	0.711705512378	106	130940.929359
East North Central	1960s	2500-3499	Room	0.0471509890799	0.0	0.163660413183	0.134603478243	0.0	0.1553171122	0.499268007294	9	16524.3494502
East North Central	1960s	3500+	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
East North Central	1960s	3500+	Central	0.0545873713064	0.01558899466	0.0764688792532	0.133053110929	0.0382571701566	0.0749631560863	0.607081317609	40	60867.9010933
East North Central	1960s	3500+	Room	0.0	0.0	0.0	0.164082037145	0.0	0.0	0.835917962855	5	10236.2382094
East North Central	1970s	0-1499	None	0.0356748411006	0.29947924872	0.250365165964	0.0884879422443	0.0383070362533	0.0855012506261	0.202184515092	29	63550.2587828
East North Central	1970s	0-1499	Central	0.0425030302518	0.0695239994801	0.112739808479	0.0889714326418	0.0510734919882	0.0425292413731	0.592658995786	184	295504.811377
East North Central	1970s	0-1499	Room	0.018665778052	0.0906669470474	0.125572441824	0.0677752800688	0.154383506154	0.148275246411	0.394660800443	68	143042.816442
East North Central	1970s	1500-2499	None	0.108064914719	0.108745284365	0.112986110613	0.00989853947459	0.0	0.183617541707	0.476687609122	20	42852.1777742
East North Central	1970s	1500-2499	Central	0.0224954390039	0.0472962566431	0.0456160496301	0.0695115685347	0.0889921937752	0.0664302179586	0.659658274455	453	685009.633018
East North Central	1970s	1500-2499	Room	0.00562233588709	0.0848622303386	0.233401133989	0.0839284802851	0.202690837726	0.0175045264784	0.371990455296	48	85361.4564921
East North Central	1970s	2500-3499	None	0.0	0.0	0.0	0.463260102931	0.0	0.0	0.536739897069	3	5255.75207383
East North Central	1970s	2500-3499	Central	0.0047598287504	0.0131162382217	0.0186531866994	0.0873292531744	0.0686101221071	0.0424470009998	0.765084370047	162	245342.06107
East North Central	1970s	2500-3499	Room	0.0834795637117	0.141814513985	0.0	0.145012380948	0.257418457954	0.0692920014162	0.302983081986	13	35007.4123769
East North Central	1970s	3500+	None	0.0	0.0	0.305058334621	0.0	0.0	0.28875518312	0.406186482259	4	8055.22031731
East North Central	1970s	3500+	Central	0.00442094974347	0.0679643761163	0.0715819034796	0.103413002911	0.0543899935876	0.0656435393731	0.632586234789	81	105073.265862
East North Central	1970s	3500+	Room	0.0	0.0939484780951	0.0	0.389603242951	0.195998357636	0.156062722316	0.164387199001	6	13902.5810847
East North Central	1980s	0-1499	None	0.0	0.0297581242964	0.404891586162	0.0	0.0	0.0	0.565350289542	4	5964.22625002
East North Central	1980s	0-1499	Central	0.0548989418009	0.0369995892581	0.129659151916	0.120668247078	0.0926505021617	0.0471297882077	0.517993779578	72	124533.086627
