Dependency=CEC Climate Zone	Dependency=County	Option=North-Central	Option=Northern	Option=South-Central	Option=Southern	Option=Void	source_count	source_weight	sampling_probability
10	IL, McLean County	0	0	0	0	1	1	1	0
11	IL, McLean County	0	0	0	0	1	1	1	0
12	IL, McLean County	0	0	0	0	1	1	1	0
13	IL, McLean County	0	0	0	0	1	1	1	0
14	IL, McLean County	0	0	0	0	1	1	1	0
15	IL, McLean County	0	0	0	0	1	1	1	0
16	IL, McLean County	0	0	0	0	1	1	1	0
2	IL, McLean County	0	0	0	0	1	1	1	0
3	IL, McLean County	0	0	0	0	1	1	1	0
4	IL, McLean County	0	0	0	0	1	1	1	0
5	IL, McLean County	0	0	0	0	1	1	1	0
6	IL, McLean County	0	0	0	0	1	1	1	0
7	IL, McLean County	0	0	0	0	1	1	1	0
8	IL, McLean County	0	0	0	0	1	1	1	0
9	IL, McLean County	0	0	0	0	1	1	1	0
None	IL, McLean County	0	1	0	0	0	1	1	0.000531528
1	IL, Menard County	0	0	0	0	1	1	1	0
10	IL, Menard County	0	0	0	0	1	1	1	0
11	IL, Menard County	0	0	0	0	1	1	1	0
12	IL, Menard County	0	0	0	0	1	1	1	0
13	IL, Menard County	0	0	0	0	1	1	1	0
14	IL, Menard County	0	0	0	0	1	1	1	0
15	IL, Menard County	0	0	0	0	1	1	1	0
16	IL, Menard County	0	0	0	0	1	1	1	0
2	IL, Menard County	0	0	0	0	1	1	1	0
3	IL, Menard County	0	0	0	0	1	1	1	0
4	IL, Menard County	0	0	0	0	1	1	1	0
5	IL, Menard County	0	0	0	0	1	1	1	0
6	IL, Menard County	0	0	0	0	1	1	1	0
7	IL, Menard County	0	0	0	0	1	1	1	0
8	IL, Menard County	0	0	0	0	1	1	1	0
9	IL, Menard County	0	0	0	0	1	1	1	0
None	IL, Menard County	0	1	0	0	0	1	1	4.22885e-05
1	IL, Mercer County	0	0	0	0	1	1	1	0
10	IL, Mercer County	0	0	0	0	1	1	1	0
11	IL, Mercer County	0	0	0	0	1	1	1	0
12	IL, Mercer County	0	0	0	0	1	1	1	0
13	IL, Mercer County	0	0	0	0	1	1	1	0
14	IL, Mercer County	0	0	0	0	1	1	1	0
15	IL, Mercer County	0	0	0	0	1	1	1	0
16	IL, Mercer County	0	0	0	0	1	1	1	0
2	IL, Mercer County	0	0	0	0	1	1	1	0
3	IL, Mercer County	0	0	0	0	1	1	1	0
4	IL, Mercer County	0	0	0	0	1	1	1	0
5	IL, Mercer County	0	0	0	0	1	1	1	0
6	IL, Mercer County	0	0	0	0	1	1	1	0
7	IL, Mercer County	0	0	0	0	1	1	1	0
8	IL, Mercer County	0	0	0	0	1	1	1	0
9	IL, Mercer County	0	0	0	0	1	1	1	0
None	IL, Mercer County	0	1	0	0	0	1	1	5.49625e-05
1	IL, Monroe County	0	0	0	0	1	1	1	0
10	IL, Monroe County	0	0	0	0	1	1	1	0
11	IL, Monroe County	0	0	0	0	1	1	1	0
12	IL, Monroe County	0	0	0	0	1	1	1	0
13	IL, Monroe County	0	0	0	0	1	1	1	0
14	IL, Monroe County	0	0	0	0	1	1	1	0
15	IL, Monroe County	0	0	0	0	1	1	1	0
16	IL, Monroe County	0	0	0	0	1	1	1	0
2	IL, Monroe County	0	0	0	0	1	1	1	0
3	IL, Monroe County	0	0	0	0	1	1	1	0
4	IL, Monroe County	0	0	0	0	1	1	1	0
5	IL, Monroe County	0	0	0	0	1	1	1	0
6	IL, Monroe County	0	0	0	0	1	1	1	0
7	IL, Monroe County	0	0	0	0	1	1	1	0
8	IL, Monroe County	0	0	0	0	1	1	1	0
9	IL, Monroe County	0	0	0	0	1	1	1	0
None	IL, Monroe County	1	0	0	0	0	1	1	0.000102726
1	IL, Montgomery County	0	0	0	0	1	1	1	0
10	IL, Montgomery County	0	0	0	0	1	1	1	0
11	IL, Montgomery County	0	0	0	0	1	1	1	0
12	IL, Montgomery County	0	0	0	0	1	1	1	0
13	IL, Montgomery County	0	0	0	0	1	1	1	0
14	IL, Montgomery County	0	0	0	0	1	1	1	0
15	IL, Montgomery County	0	0	0	0	1	1	1	0
16	IL, Montgomery County	0	0	0	0	1	1	1	0
2	IL, Montgomery County	0	0	0	0	1	1	1	0
3	IL, Montgomery County	0	0	0	0	1	1	1	0
4	IL, Montgomery County	0	0	0	0	1	1	1	0
5	IL, Montgomery County	0	0	0	0	1	1	1	0
6	IL, Montgomery County	0	0	0	0	1	1	1	0
7	IL, Montgomery County	0	0	0	0	1	1	1	0
8	IL, Montgomery County	0	0	0	0	1	1	1	0
9	IL, Montgomery County	0	0	0	0	1	1	1	0
None	IL, Montgomery County	1	0	0	0	0	1	1	9.67214e-05
1	IL, Morgan County	0	0	0	0	1	1	1	0
10	IL, Morgan County	0	0	0	0	1	1	1	0
11	IL, Morgan County	0	0	0	0	1	1	1	0
12	IL, Morgan County	0	0	0	0	1	1	1	0
13	IL, Morgan County	0	0	0	0	1	1	1	0
14	IL, Morgan County	0	0	0	0	1	1	1	0
15	IL, Morgan County	0	0	0	0	1	1	1	0
16	IL, Morgan County	0	0	0	0	1	1	1	0
2	IL, Morgan County	0	0	0	0	1	1	1	0
3	IL, Morgan County	0	0	0	0	1	1	1	0
4	IL, Morgan County	0	0	0	0	1	1	1	0
5	IL, Morgan County	0	0	0	0	1	1	1	0
6	IL, Morgan County	0	0	0	0	1	1	1	0
7	IL, Morgan County	0	0	0	0	1	1	1	0
8	IL, Morgan County	0	0	0	0	1	1	1	0
9	IL, Morgan County	0	0	0	0	1	1	1	0
None	IL, Morgan County	0	1	0	0	0	1	1	0.000114968
1	IL, Moultrie County	0	0	0	0	1	1	1	0
10	IL, Moultrie County	0	0	0	0	1	1	1	0
11	IL, Moultrie County	0	0	0	0	1	1	1	0
12	IL, Moultrie County	0	0	0	0	1	1	1	0
13	IL, Moultrie County	0	0	0	0	1	1	1	0
14	IL, Moultrie County	0	0	0	0	1	1	1	0
15	IL, Moultrie County	0	0	0	0	1	1	1	0
16	IL, Moultrie County	0	0	0	0	1	1	1	0
2	IL, Moultrie County	0	0	0	0	1	1	1	0
3	IL, Moultrie County	0	0	0	0	1	1	1	0
4	IL, Moultrie County	0	0	0	0	1	1	1	0
5	IL, Moultrie County	0	0	0	0	1	1	1	0
6	IL, Moultrie County	0	0	0	0	1	1	1	0
7	IL, Moultrie County	0	0	0	0	1	1	1	0
8	IL, Moultrie County	0	0	0	0	1	1	1	0
9	IL, Moultrie County	0	0	0	0	1	1	1	0
None	IL, Moultrie County	0	1	0	0	0	1	1	4.73611e-05
1	IL, Ogle County	0	0	0	0	1	1	1	0
10	IL, Ogle County	0	0	0	0	1	1	1	0
11	IL, Ogle County	0	0	0	0	1	1	1	0
12	IL, Ogle County	0	0	0	0	1	1	1	0
13	IL, Ogle County	0	0	0	0	1	1	1	0
14	IL, Ogle County	0	0	0	0	1	1	1	0
15	IL, Ogle County	0	0	0	0	1	1	1	0
16	IL, Ogle County	0	0	0	0	1	1	1	0
2	IL, Ogle County	0	0	0	0	1	1	1	0
3	IL, Ogle County	0	0	0	0	1	1	1	0
4	IL, Ogle County	0	0	0	0	1	1	1	0
5	IL, Ogle County	0	0	0	0	1	1	1	0
6	IL, Ogle County	0	0	0	0	1	1	1	0
7	IL, Ogle County	0	0	0	0	1	1	1	0
8	IL, Ogle County	0	0	0	0	1	1	1	0
9	IL, Ogle County	0	0	0	0	1	1	1	0
None	IL, Ogle County	0	1	0	0	0	1	1	0.000168229
1	IL, Peoria County	0	0	0	0	1	1	1	0
10	IL, Peoria County	0	0	0	0	1	1	1	0
11	IL, Peoria County	0	0	0	0	1	1	1	0
12	IL, Peoria County	0	0	0	0	1	1	1	0
13	IL, Peoria County	0	0	0	0	1	1	1	0
14	IL, Peoria County	0	0	0	0	1	1	1	0
15	IL, Peoria County	0	0	0	0	1	1	1	0
16	IL, Peoria County	0	0	0	0	1	1	1	0
2	IL, Peoria County	0	0	0	0	1	1	1	0
3	IL, Peoria County	0	0	0	0	1	1	1	0
4	IL, Peoria County	0	0	0	0	1	1	1	0
5	IL, Peoria County	0	0	0	0	1	1	1	0
6	IL, Peoria County	0	0	0	0	1	1	1	0
7	IL, Peoria County	0	0	0	0	1	1	1	0
8	IL, Peoria County	0	0	0	0	1	1	1	0
9	IL, Peoria County	0	0	0	0	1	1	1	0
None	IL, Peoria County	0	1	0	0	0	1	1	0.000622781
1	IL, Perry County	0	0	0	0	1	1	1	0
10	IL, Perry County	0	0	0	0	1	1	1	0
11	IL, Perry County	0	0	0	0	1	1	1	0
12	IL, Perry County	0	0	0	0	1	1	1	0
13	IL, Perry County	0	0	0	0	1	1	1	0
14	IL, Perry County	0	0	0	0	1	1	1	0
15	IL, Perry County	0	0	0	0	1	1	1	0
16	IL, Perry County	0	0	0	0	1	1	1	0
2	IL, Perry County	0	0	0	0	1	1	1	0
3	IL, Perry County	0	0	0	0	1	1	1	0
4	IL, Perry County	0	0	0	0	1	1	1	0
5	IL, Perry County	0	0	0	0	1	1	1	0
6	IL, Perry County	0	0	0	0	1	1	1	0
7	IL, Perry County	0	0	0	0	1	1	1	0
8	IL, Perry County	0	0	0	0	1	1	1	0
9	IL, Perry County	0	0	0	0	1	1	1	0
None	IL, Perry County	1	0	0	0	0	1	1	7.06724e-05
1	IL, Piatt County	0	0	0	0	1	1	1	0
10	IL, Piatt County	0	0	0	0	1	1	1	0
11	IL, Piatt County	0	0	0	0	1	1	1	0
12	IL, Piatt County	0	0	0	0	1	1	1	0
13	IL, Piatt County	0	0	0	0	1	1	1	0
14	IL, Piatt County	0	0	0	0	1	1	1	0
15	IL, Piatt County	0	0	0	0	1	1	1	0
16	IL, Piatt County	0	0	0	0	1	1	1	0
2	IL, Piatt County	0	0	0	0	1	1	1	0
3	IL, Piatt County	0	0	0	0	1	1	1	0
4	IL, Piatt County	0	0	0	0	1	1	1	0
5	IL, Piatt County	0	0	0	0	1	1	1	0
6	IL, Piatt County	0	0	0	0	1	1	1	0
7	IL, Piatt County	0	0	0	0	1	1	1	0
8	IL, Piatt County	0	0	0	0	1	1	1	0
9	IL, Piatt County	0	0	0	0	1	1	1	0
None	IL, Piatt County	0	1	0	0	0	1	1	5.47387e-05
1	IL, Pike County	0	0	0	0	1	1	1	0
10	IL, Pike County	0	0	0	0	1	1	1	0
11	IL, Pike County	0	0	0	0	1	1	1	0
12	IL, Pike County	0	0	0	0	1	1	1	0
13	IL, Pike County	0	0	0	0	1	1	1	0
14	IL, Pike County	0	0	0	0	1	1	1	0
15	IL, Pike County	0	0	0	0	1	1	1	0
16	IL, Pike County	0	0	0	0	1	1	1	0
2	IL, Pike County	0	0	0	0	1	1	1	0
3	IL, Pike County	0	0	0	0	1	1	1	0
4	IL, Pike County	0	0	0	0	1	1	1	0
5	IL, Pike County	0	0	0	0	1	1	1	0
6	IL, Pike County	0	0	0	0	1	1	1	0
7	IL, Pike County	0	0	0	0	1	1	1	0
8	IL, Pike County	0	0	0	0	1	1	1	0
9	IL, Pike County	0	0	0	0	1	1	1	0
None	IL, Pike County	0	1	0	0	0	1	1	5.91547e-05
1	IL, Pope County	0	0	0	0	1	1	1	0
10	IL, Pope County	0	0	0	0	1	1	1	0
11	IL, Pope County	0	0	0	0	1	1	1	0
12	IL, Pope County	0	0	0	0	1	1	1	0
13	IL, Pope County	0	0	0	0	1	1	1	0
14	IL, Pope County	0	0	0	0	1	1	1	0
15	IL, Pope County	0	0	0	0	1	1	1	0
16	IL, Pope County	0	0	0	0	1	1	1	0
2	IL, Pope County	0	0	0	0	1	1	1	0
3	IL, Pope County	0	0	0	0	1	1	1	0
4	IL, Pope County	0	0	0	0	1	1	1	0
5	IL, Pope County	0	0	0	0	1	1	1	0
6	IL, Pope County	0	0	0	0	1	1	1	0
7	IL, Pope County	0	0	0	0	1	1	1	0
8	IL, Pope County	0	0	0	0	1	1	1	0
9	IL, Pope County	0	0	0	0	1	1	1	0
None	IL, Pope County	1	0	0	0	0	1	1	2.0044e-05
1	IL, Pulaski County	0	0	0	0	1	1	1	0
10	IL, Pulaski County	0	0	0	0	1	1	1	0
11	IL, Pulaski County	0	0	0	0	1	1	1	0
12	IL, Pulaski County	0	0	0	0	1	1	1	0
13	IL, Pulaski County	0	0	0	0	1	1	1	0
14	IL, Pulaski County	0	0	0	0	1	1	1	0
15	IL, Pulaski County	0	0	0	0	1	1	1	0
16	IL, Pulaski County	0	0	0	0	1	1	1	0
2	IL, Pulaski County	0	0	0	0	1	1	1	0
3	IL, Pulaski County	0	0	0	0	1	1	1	0
4	IL, Pulaski County	0	0	0	0	1	1	1	0
5	IL, Pulaski County	0	0	0	0	1	1	1	0
6	IL, Pulaski County	0	0	0	0	1	1	1	0
7	IL, Pulaski County	0	0	0	0	1	1	1	0
8	IL, Pulaski County	0	0	0	0	1	1	1	0
9	IL, Pulaski County	0	0	0	0	1	1	1	0
None	IL, Pulaski County	1	0	0	0	0	1	1	2.33114e-05
1	IL, Putnam County	0	0	0	0	1	1	1	0
10	IL, Putnam County	0	0	0	0	1	1	1	0
11	IL, Putnam County	0	0	0	0	1	1	1	0
12	IL, Putnam County	0	0	0	0	1	1	1	0
13	IL, Putnam County	0	0	0	0	1	1	1	0
14	IL, Putnam County	0	0	0	0	1	1	1	0
15	IL, Putnam County	0	0	0	0	1	1	1	0
16	IL, Putnam County	0	0	0	0	1	1	1	0
2	IL, Putnam County	0	0	0	0	1	1	1	0
3	IL, Putnam County	0	0	0	0	1	1	1	0
4	IL, Putnam County	0	0	0	0	1	1	1	0
5	IL, Putnam County	0	0	0	0	1	1	1	0
6	IL, Putnam County	0	0	0	0	1	1	1	0
7	IL, Putnam County	0	0	0	0	1	1	1	0
8	IL, Putnam County	0	0	0	0	1	1	1	0
9	IL, Putnam County	0	0	0	0	1	1	1	0
None	IL, Putnam County	0	1	0	0	0	1	1	2.3177e-05
1	IL, Randolph County	0	0	0	0	1	1	1	0
10	IL, Randolph County	0	0	0	0	1	1	1	0
11	IL, Randolph County	0	0	0	0	1	1	1	0
12	IL, Randolph County	0	0	0	0	1	1	1	0
13	IL, Randolph County	0	0	0	0	1	1	1	0
14	IL, Randolph County	0	0	0	0	1	1	1	0
15	IL, Randolph County	0	0	0	0	1	1	1	0
16	IL, Randolph County	0	0	0	0	1	1	1	0
2	IL, Randolph County	0	0	0	0	1	1	1	0
3	IL, Randolph County	0	0	0	0	1	1	1	0
4	IL, Randolph County	0	0	0	0	1	1	1	0
5	IL, Randolph County	0	0	0	0	1	1	1	0
6	IL, Randolph County	0	0	0	0	1	1	1	0
7	IL, Randolph County	0	0	0	0	1	1	1	0
8	IL, Randolph County	0	0	0	0	1	1	1	0
9	IL, Randolph County	0	0	0	0	1	1	1	0
None	IL, Randolph County	1	0	0	0	0	1	1	0.000102808
1	IL, Richland County	0	0	0	0	1	1	1	0
10	IL, Richland County	0	0	0	0	1	1	1	0
11	IL, Richland County	0	0	0	0	1	1	1	0
12	IL, Richland County	0	0	0	0	1	1	1	0
13	IL, Richland County	0	0	0	0	1	1	1	0
14	IL, Richland County	0	0	0	0	1	1	1	0
15	IL, Richland County	0	0	0	0	1	1	1	0
16	IL, Richland County	0	0	0	0	1	1	1	0
2	IL, Richland County	0	0	0	0	1	1	1	0
3	IL, Richland County	0	0	0	0	1	1	1	0
4	IL, Richland County	0	0	0	0	1	1	1	0
5	IL, Richland County	0	0	0	0	1	1	1	0
6	IL, Richland County	0	0	0	0	1	1	1	0
7	IL, Richland County	0	0	0	0	1	1	1	0
8	IL, Richland County	0	0	0	0	1	1	1	0
9	IL, Richland County	0	0	0	0	1	1	1	0
None	IL, Richland County	1	0	0	0	0	1	1	5.59098e-05
1	IL, Rock Island County	0	0	0	0	1	1	1	0
10	IL, Rock Island County	0	0	0	0	1	1	1	0
11	IL, Rock Island County	0	0	0	0	1	1	1	0
12	IL, Rock Island County	0	0	0	0	1	1	1	0
13	IL, Rock Island County	0	0	0	0	1	1	1	0
14	IL, Rock Island County	0	0	0	0	1	1	1	0
15	IL, Rock Island County	0	0	0	0	1	1	1	0
16	IL, Rock Island County	0	0	0	0	1	1	1	0
2	IL, Rock Island County	0	0	0	0	1	1	1	0
3	IL, Rock Island County	0	0	0	0	1	1	1	0
4	IL, Rock Island County	0	0	0	0	1	1	1	0
5	IL, Rock Island County	0	0	0	0	1	1	1	0
6	IL, Rock Island County	0	0	0	0	1	1	1	0
7	IL, Rock Island County	0	0	0	0	1	1	1	0
8	IL, Rock Island County	0	0	0	0	1	1	1	0
9	IL, Rock Island County	0	0	0	0	1	1	1	0
None	IL, Rock Island County	0	1	0	0	0	1	1	0.000490842
1	IL, Saline County	0	0	0	0	1	1	1	0
10	IL, Saline County	0	0	0	0	1	1	1	0
11	IL, Saline County	0	0	0	0	1	1	1	0
12	IL, Saline County	0	0	0	0	1	1	1	0
13	IL, Saline County	0	0	0	0	1	1	1	0
14	IL, Saline County	0	0	0	0	1	1	1	0
15	IL, Saline County	0	0	0	0	1	1	1	0
16	IL, Saline County	0	0	0	0	1	1	1	0
2	IL, Saline County	0	0	0	0	1	1	1	0
3	IL, Saline County	0	0	0	0	1	1	1	0
4	IL, Saline County	0	0	0	0	1	1	1	0
5	IL, Saline County	0	0	0	0	1	1	1	0
6	IL, Saline County	0	0	0	0	1	1	1	0
7	IL, Saline County	0	0	0	0	1	1	1	0
8	IL, Saline County	0	0	0	0	1	1	1	0
9	IL, Saline County	0	0	0	0	1	1	1	0
None	IL, Saline County	1	0	0	0	0	1	1	8.68224e-05
1	IL, Sangamon County	0	0	0	0	1	1	1	0
10	IL, Sangamon County	0	0	0	0	1	1	1	0
11	IL, Sangamon County	0	0	0	0	1	1	1	0
12	IL, Sangamon County	0	0	0	0	1	1	1	0
13	IL, Sangamon County	0	0	0	0	1	1	1	0
14	IL, Sangamon County	0	0	0	0	1	1	1	0
15	IL, Sangamon County	0	0	0	0	1	1	1	0
16	IL, Sangamon County	0	0	0	0	1	1	1	0
2	IL, Sangamon County	0	0	0	0	1	1	1	0
3	IL, Sangamon County	0	0	0	0	1	1	1	0
4	IL, Sangamon County	0	0	0	0	1	1	1	0
5	IL, Sangamon County	0	0	0	0	1	1	1	0
6	IL, Sangamon County	0	0	0	0	1	1	1	0
7	IL, Sangamon County	0	0	0	0	1	1	1	0
8	IL, Sangamon County	0	0	0	0	1	1	1	0
9	IL, Sangamon County	0	0	0	0	1	1	1	0
None	IL, Sangamon County	0	1	0	0	0	1	1	0.000675929
1	IL, Schuyler County	0	0	0	0	1	1	1	0
10	IL, Schuyler County	0	0	0	0	1	1	1	0
11	IL, Schuyler County	0	0	0	0	1	1	1	0
12	IL, Schuyler County	0	0	0	0	1	1	1	0
13	IL, Schuyler County	0	0	0	0	1	1	1	0
14	IL, Schuyler County	0	0	0	0	1	1	1	0
15	IL, Schuyler County	0	0	0	0	1	1	1	0
16	IL, Schuyler County	0	0	0	0	1	1	1	0
2	IL, Schuyler County	0	0	0	0	1	1	1	0
3	IL, Schuyler County	0	0	0	0	1	1	1	0
4	IL, Schuyler County	0	0	0	0	1	1	1	0
5	IL, Schuyler County	0	0	0	0	1	1	1	0
6	IL, Schuyler County	0	0	0	0	1	1	1	0
7	IL, Schuyler County	0	0	0	0	1	1	1	0
8	IL, Schuyler County	0	0	0	0	1	1	1	0
9	IL, Schuyler County	0	0	0	0	1	1	1	0
None	IL, Schuyler County	0	1	0	0	0	1	1	2.5676e-05
1	IL, Scott County	0	0	0	0	1	1	1	0
10	IL, Scott County	0	0	0	0	1	1	1	0
11	IL, Scott County	0	0	0	0	1	1	1	0
12	IL, Scott County	0	0	0	0	1	1	1	0
13	IL, Scott County	0	0	0	0	1	1	1	0
14	IL, Scott County	0	0	0	0	1	1	1	0
15	IL, Scott County	0	0	0	0	1	1	1	0
16	IL, Scott County	0	0	0	0	1	1	1	0
2	IL, Scott County	0	0	0	0	1	1	1	0
3	IL, Scott County	0	0	0	0	1	1	1	0
4	IL, Scott County	0	0	0	0	1	1	1	0
5	IL, Scott County	0	0	0	0	1	1	1	0
6	IL, Scott County	0	0	0	0	1	1	1	0
7	IL, Scott County	0	0	0	0	1	1	1	0
8	IL, Scott County	0	0	0	0	1	1	1	0
9	IL, Scott County	0	0	0	0	1	1	1	0
None	IL, Scott County	0	1	0	0	0	1	1	1.82984e-05
1	IL, Shelby County	0	0	0	0	1	1	1	0
10	IL, Shelby County	0	0	0	0	1	1	1	0
11	IL, Shelby County	0	0	0	0	1	1	1	0
12	IL, Shelby County	0	0	0	0	1	1	1	0
13	IL, Shelby County	0	0	0	0	1	1	1	0
14	IL, Shelby County	0	0	0	0	1	1	1	0
15	IL, Shelby County	0	0	0	0	1	1	1	0
16	IL, Shelby County	0	0	0	0	1	1	1	0
2	IL, Shelby County	0	0	0	0	1	1	1	0
3	IL, Shelby County	0	0	0	0	1	1	1	0
4	IL, Shelby County	0	0	0	0	1	1	1	0
5	IL, Shelby County	0	0	0	0	1	1	1	0
6	IL, Shelby County	0	0	0	0	1	1	1	0
7	IL, Shelby County	0	0	0	0	1	1	1	0
8	IL, Shelby County	0	0	0	0	1	1	1	0
9	IL, Shelby County	0	0	0	0	1	1	1	0
None	IL, Shelby County	1	0	0	0	0	1	1	7.81395e-05
1	IL, St. Clair County	0	0	0	0	1	1	1	0
10	IL, St. Clair County	0	0	0	0	1	1	1	0
11	IL, St. Clair County	0	0	0	0	1	1	1	0
12	IL, St. Clair County	0	0	0	0	1	1	1	0
13	IL, St. Clair County	0	0	0	0	1	1	1	0
14	IL, St. Clair County	0	0	0	0	1	1	1	0
15	IL, St. Clair County	0	0	0	0	1	1	1	0
16	IL, St. Clair County	0	0	0	0	1	1	1	0
2	IL, St. Clair County	0	0	0	0	1	1	1	0
3	IL, St. Clair County	0	0	0	0	1	1	1	0
4	IL, St. Clair County	0	0	0	0	1	1	1	0
5	IL, St. Clair County	0	0	0	0	1	1	1	0
6	IL, St. Clair County	0	0	0	0	1	1	1	0
7	IL, St. Clair County	0	0	0	0	1	1	1	0
8	IL, St. Clair County	0	0	0	0	1	1	1	0
9	IL, St. Clair County	0	0	0	0	1	1	1	0
None	IL, St. Clair County	1	0	0	0	0	1	1	0.000883009
1	IL, Stark County	0	0	0	0	1	1	1	0
10	IL, Stark County	0	0	0	0	1	1	1	0
11	IL, Stark County	0	0	0	0	1	1	1	0
12	IL, Stark County	0	0	0	0	1	1	1	0
13	IL, Stark County	0	0	0	0	1	1	1	0
14	IL, Stark County	0	0	0	0	1	1	1	0
15	IL, Stark County	0	0	0	0	1	1	1	0
16	IL, Stark County	0	0	0	0	1	1	1	0
2	IL, Stark County	0	0	0	0	1	1	1	0
3	IL, Stark County	0	0	0	0	1	1	1	0
4	IL, Stark County	0	0	0	0	1	1	1	0
5	IL, Stark County	0	0	0	0	1	1	1	0
6	IL, Stark County	0	0	0	0	1	1	1	0
7	IL, Stark County	0	0	0	0	1	1	1	0
8	IL, Stark County	0	0	0	0	1	1	1	0
9	IL, Stark County	0	0	0	0	1	1	1	0
None	IL, Stark County	0	1	0	0	0	1	1	1.98798e-05
1	IL, Stephenson County	0	0	0	0	1	1	1	0
10	IL, Stephenson County	0	0	0	0	1	1	1	0
11	IL, Stephenson County	0	0	0	0	1	1	1	0
12	IL, Stephenson County	0	0	0	0	1	1	1	0
13	IL, Stephenson County	0	0	0	0	1	1	1	0
14	IL, Stephenson County	0	0	0	0	1	1	1	0
15	IL, Stephenson County	0	0	0	0	1	1	1	0
16	IL, Stephenson County	0	0	0	0	1	1	1	0
2	IL, Stephenson County	0	0	0	0	1	1	1	0
3	IL, Stephenson County	0	0	0	0	1	1	1	0
4	IL, Stephenson County	0	0	0	0	1	1	1	0
5	IL, Stephenson County	0	0	0	0	1	1	1	0
6	IL, Stephenson County	0	0	0	0	1	1	1	0
7	IL, Stephenson County	0	0	0	0	1	1	1	0
8	IL, Stephenson County	0	0	0	0	1	1	1	0
9	IL, Stephenson County	0	0	0	0	1	1	1	0
None	IL, Stephenson County	0	1	0	0	0	1	1	0.000163358
1	IL, Tazewell County	0	0	0	0	1	1	1	0
10	IL, Tazewell County	0	0	0	0	1	1	1	0
11	IL, Tazewell County	0	0	0	0	1	1	1	0
12	IL, Tazewell County	0	0	0	0	1	1	1	0
13	IL, Tazewell County	0	0	0	0	1	1	1	0
14	IL, Tazewell County	0	0	0	0	1	1	1	0
15	IL, Tazewell County	0	0	0	0	1	1	1	0
16	IL, Tazewell County	0	0	0	0	1	1	1	0
2	IL, Tazewell County	0	0	0	0	1	1	1	0
3	IL, Tazewell County	0	0	0	0	1	1	1	0
4	IL, Tazewell County	0	0	0	0	1	1	1	0
5	IL, Tazewell County	0	0	0	0	1	1	1	0
6	IL, Tazewell County	0	0	0	0	1	1	1	0
7	IL, Tazewell County	0	0	0	0	1	1	1	0
8	IL, Tazewell County	0	0	0	0	1	1	1	0
9	IL, Tazewell County	0	0	0	0	1	1	1	0
None	IL, Tazewell County	0	1	0	0	0	1	1	0.000433939
1	IL, Union County	0	0	0	0	1	1	1	0
10	IL, Union County	0	0	0	0	1	1	1	0
11	IL, Union County	0	0	0	0	1	1	1	0
12	IL, Union County	0	0	0	0	1	1	1	0
13	IL, Union County	0	0	0	0	1	1	1	0
14	IL, Union County	0	0	0	0	1	1	1	0
15	IL, Union County	0	0	0	0	1	1	1	0
16	IL, Union County	0	0	0	0	1	1	1	0
2	IL, Union County	0	0	0	0	1	1	1	0
3	IL, Union County	0	0	0	0	1	1	1	0
4	IL, Union County	0	0	0	0	1	1	1	0
5	IL, Union County	0	0	0	0	1	1	1	0
6	IL, Union County	0	0	0	0	1	1	1	0
7	IL, Union County	0	0	0	0	1	1	1	0
8	IL, Union County	0	0	0	0	1	1	1	0
9	IL, Union County	0	0	0	0	1	1	1	0
None	IL, Union County	1	0	0	0	0	1	1	5.90205e-05
1	IL, Vermilion County	0	0	0	0	1	1	1	0
10	IL, Vermilion County	0	0	0	0	1	1	1	0
11	IL, Vermilion County	0	0	0	0	1	1	1	0
12	IL, Vermilion County	0	0	0	0	1	1	1	0
13	IL, Vermilion County	0	0	0	0	1	1	1	0
14	IL, Vermilion County	0	0	0	0	1	1	1	0
15	IL, Vermilion County	0	0	0	0	1	1	1	0
16	IL, Vermilion County	0	0	0	0	1	1	1	0
2	IL, Vermilion County	0	0	0	0	1	1	1	0
3	IL, Vermilion County	0	0	0	0	1	1	1	0
4	IL, Vermilion County	0	0	0	0	1	1	1	0
5	IL, Vermilion County	0	0	0	0	1	1	1	0
6	IL, Vermilion County	0	0	0	0	1	1	1	0
7	IL, Vermilion County	0	0	0	0	1	1	1	0
8	IL, Vermilion County	0	0	0	0	1	1	1	0
9	IL, Vermilion County	0	0	0	0	1	1	1	0
None	IL, Vermilion County	0	1	0	0	0	1	1	0.000268583
1	IL, Wabash County	0	0	0	0	1	1	1	0
10	IL, Wabash County	0	0	0	0	1	1	1	0
11	IL, Wabash County	0	0	0	0	1	1	1	0
12	IL, Wabash County	0	0	0	0	1	1	1	0
13	IL, Wabash County	0	0	0	0	1	1	1	0
14	IL, Wabash County	0	0	0	0	1	1	1	0
15	IL, Wabash County	0	0	0	0	1	1	1	0
16	IL, Wabash County	0	0	0	0	1	1	1	0
2	IL, Wabash County	0	0	0	0	1	1	1	0
3	IL, Wabash County	0	0	0	0	1	1	1	0
4	IL, Wabash County	0	0	0	0	1	1	1	0
5	IL, Wabash County	0	0	0	0	1	1	1	0
6	IL, Wabash County	0	0	0	0	1	1	1	0
7	IL, Wabash County	0	0	0	0	1	1	1	0
8	IL, Wabash County	0	0	0	0	1	1	1	0
9	IL, Wabash County	0	0	0	0	1	1	1	0
None	IL, Wabash County	1	0	0	0	0	1	1	4.13412e-05
1	IL, Warren County	0	0	0	0	1	1	1	0
