Dependency=Location	Dependency=Geometry Building Type RECS	Option=East	Option=West	Option=Northeast	Option=Southwest	Option=North	Option=South	Option=Northwest	Option=Southeast	resstock_probability
LA_Shreveport.Rgnl.AP.722480	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.003973613577690875
MA_Boston-Logan.Intl.AP.725090	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.009559215758655518
MA_Worcester.Rgnl.AP.725095	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0018790023394509724
MD_Baltimore-Washington.Intl.AP.724060	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.007901174955405876
ME_Caribou.Muni.AP.727120	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.000186181608927854
ME_Portland.Intl.Jetport.726060	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0035381259758014553
MI_Alpena.County.Rgnl.AP.726390	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0005042912046705739
MI_Detroit.Metro.AP.725370	Single-Family Detached	0.09375	0.09375	0.10625	0.10625	0.225	0.225	0.075	0.075	0.009082011079780454
MI_Flint-Bishop.Intl.AP.726370	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0029376919519341254
MI_Grand.Rapids-Kent.County.Intl.AP.726350	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0023106978127771165
MI_Houghton-Lake.Roscommon.County.AP.726380	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0010535862975418748
MI_Lansing-Capital.City.AP.725390	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0017309190938090233
MI_Muskegon.County.AP.726360	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.000916438813749834
MI_Sault.Ste.Marie-Sanderson.Field.727340	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00020248237214306455
MI_Traverse.City-Cherry.Capital.AP.726387	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0010858203808361186
MN_Duluth.Intl.AP.727450	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0023543230801724526
MN_International.Falls.Intl.AP.727470	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00018805112301632036
MN_Minneapolis-St.Paul.Intl.AP.726580	Single-Family Detached	0.02451	0.02451	0.205882	0.205882	0.063725	0.063725	0.205882	0.205882	0.006629179432355105
MN_Rochester.Intl.AP.726440	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.000731903303034011
MN_St.Cloud.Muni.AP.726550	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0014856700599230614
MO_Columbia.Rgnl.AP.724450	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0017717480595083924
MO_Kansas.City.Intl.AP.724460	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.004698102461352868
MO_Springfield.Rgnl.AP.724400	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.003767363728974206
MO_St.Louis-Lambert.Intl.AP.724340	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.007253057222537846
MS_Jackson.Intl.AP.722350	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0025934608498905266
MS_Meridian-Key.Field.722340	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0014464357690390645
MT_Billings-Logan.Intl.AP.726770	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00048043228613412777
MT_Cut.Bank.Muni.AP.727796	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	5.371702756544681e-05
MT_Glasgow.Intl.AP.727680	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00010087208167761429
MT_Great.Falls.Intl.AP.727750	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0002052208990673401
MT_Helena.Rgnl.AP.727720	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0006197529745103868
MT_Kalispell-Glacier.Park.Intl.AP.727790	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.000450339531651146
MT_Lewistown.Muni.AP.726776	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	8.87298013250636e-05
MT_Miles.City.Muni.AP.742300	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00012672571781428046
MT_Missoula.Intl.AP.727730	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0005319113476865683
NC_Asheville.Rgnl.AP.723150	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00226834269982701
NC_Cape.Hatteras.723040	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0005651324100531105
NC_Charlotte-Douglas.Intl.AP.723140	Single-Family Detached	0.127691	0.127691	0.124883	0.124883	0.123011	0.123011	0.12441500000000001	0.12441500000000001	0.005736289712655973
NC_Greensboro-Piedmont.Triad.Intl.AP.723170	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.004041921777842896
NC_Raleigh-Durham.Intl.AP.723060	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.004848892872944903
NC_Wilmington.Intl.AP.723013	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.005049386494771107
ND_Bismarck.Muni.AP.727640	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0004540336679076366
ND_Fargo-Hector.Intl.AP.727530	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0014302185510852144
ND_Minot.Intl.AP.727676	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00044126530928731243
NE_Grand.Island-Central.Nebraska.Rgnl.AP.725520	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0007715165630362811
NE_Norfolk-Karl.Stefan.Mem.AP.725560	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00039888319346328445
NE_North.Platte.Rgnl.AP.725620	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00032644098957234843
NE_Omaha-Eppley.Airfield.725500	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0028129601220588463
NE_Scottsbluff-W.B.Heilig.Field.725660	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0002951931687905623
NH_Concord.Muni.AP.726050	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.001379516003654688
NJ_Atlantic.City.Intl.AP.724070	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0035346034739882066
NJ_Newark.Intl.AP.725020	Single-Family Detached	0.086997	0.086997	0.146607	0.146607	0.086035	0.086035	0.180362	0.180362	0.014908782697267382
NM_Albuquerque.Intl.AP.723650	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.002635214996177822
NM_Tucumcari.AP.723676	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00021337978131757312
NV_Elko.Muni.AP.725825	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00010187190809563564
NV_Ely-Yelland.Field.724860	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	2.0988443509225615e-05
NV_Las.Vegas-McCarran.Intl.AP.723860	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.004907090592241348
NV_Reno-Tahoe.Intl.AP.724880	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.001831525839246916
NV_Tonopah.AP.724855	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0001735713985770323
NV_Winnemucca.Muni.AP.725830	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	5.728046068574944e-05
NY_Albany.County.AP.725180	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0029748670639611263
NY_Binghamton-Edwin.A.Link.Field.725150	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.003264393770935414
NY_Buffalo-Greater.Buffalo.Intl.AP.725280	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.002543250600503314
NY_Massena.AP.726223	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0007159216987116548
NY_New.York-J.F.Kennedy.Intl.AP.744860	Single-Family Detached	0.127377	0.127377	0.094985	0.094985	0.14316800000000002	0.14316800000000002	0.13447	0.13447	0.01793643983650306
NY_Rochester-Greater.Rochester.Intl.AP.725290	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0023644814193349334
NY_Syracuse-Hancock.Intl.AP.725190	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0015644324390266008
OH_Akron.Canton.Rgnl.AP.725210	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00296223556118442
OH_Cleveland-Hopkins.Intl.AP.725240	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0045223881376202126
OH_Columbus-Port.Columbus.Intl.AP.724280	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0046258181502314005
OH_Dayton.Intl.AP.724290	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.004183993668773679
OH_Mansfield-Lahm.Muni.AP.725246	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0011130495977827411
OH_Toledo.Express.AP.725360	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0022902971344275994
OH_Youngstown.Rgnl.AP.725250	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0017146556159639541
OK_Oklahoma.City-Will.Rogers.World.AP.723530	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.003766763324473221
OK_Tulsa.Intl.AP.723560	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0027680539178547734
OR_Astoria.Rgnl.AP.727910	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0002748320209024841
OR_Burns.Muni.AP.726830	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	5.915143050714327e-05
OR_Eugene-Mahlon.Sweet.AP.726930	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0007471967082380308
OR_Medford-Rogue.Valley.Intl.AP.725970	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0006153320311443214
OR_North.Bend.Muni.AP.726917	Single-Family Detached	0.060586	0.060586	0.194407	0.194407	0.066578	0.066578	0.178429	0.178429	0.00043530110534584503
OR_Pendleton-Eastern.Oregon.Rgnl.AP.726880	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0008707445575181703
OR_Portland.Intl.AP.726980	Single-Family Detached	0.194801	0.194801	0.048464	0.048464	0.206104	0.206104	0.050631999999999996	0.050631999999999996	0.004487546428681911
OR_Redmond-Roberts.Field.726835	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0006461322317805832
OR_Salem-McNary.Field.726940	Single-Family Detached	0.181223	0.181223	0.061135	0.061135	0.18559	0.18559	0.072052	0.072052	0.0014572022176275658
PA_Allentown-Lehigh.Valley.Intl.AP.725170	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.006198239666094176
PA_Bradford.Rgnl.AP.725266	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0007620864782675169
PA_Erie.Intl.AP.725260	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0014577211984291274
PA_Harrisburg-Capital.City.AP.725118	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.002807567833018964
PA_Philadelphia.Intl.AP.724080	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.009270753739134972
PA_Pittsburgh.Intl.AP.725200	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.007213423072633781
PA_Wilkes-Barre-Scranton.Intl.AP.725130	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.001404650902303111
PA_Williamsport.Rgnl.AP.725140	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.001887704726718948
RI_Providence-T.F.Green.State.AP.725070	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00498389998699565
SC_Charleston.Intl.AP.722080	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.002254044514195439
SC_Columbia.Metro.AP.723100	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0026978966454890155
SC_Greer.Greenville-Spartanburg.AP.723120	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0029033151176379775
SD_Huron.Rgnl.AP.726540	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00043955216343255434
SD_Pierre.Muni.AP.726686	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00012364543524504104
SD_Rapid.City.Rgnl.AP.726620	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0004621646650824468
SD_Sioux.Falls-Foss.Field.726510	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0012045882392440633
TN_Bristol-TriCities.Rgnl.AP.723183	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.002635251642756628
TN_Chattanooga-Lovell.Field.AP.723240	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0028130194282324312
TN_Knoxville-McGhee.Tyson.AP.723260	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.003454472894402863
TN_Memphis.Intl.AP.723340	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.005235584028934197
TN_Nashville.Intl.AP.723270	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.005813010208830663
TX_Abilene.Rgnl.AP.722660	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0007069274689910565
TX_Amarillo.Intl.AP.723630	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0008696722203142507
TX_Austin-Mueller.Muni.AP.722540	Single-Family Detached	0.11548900000000001	0.11548900000000001	0.13209200000000001	0.13209200000000001	0.122985	0.122985	0.129434	0.129434	0.003980149620866477
TX_Brownsville-South.Padre.Island.AP.722500	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.002052179997899704
TX_Corpus.Christi.Intl.AP.722510	Single-Family Detached	0.042506	0.042506	0.200784	0.200784	0.046454	0.046454	0.21025500000000005	0.21025500000000005	0.001579491698011916
TX_Dallas-Fort.Worth.Intl.AP.722590	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.013907561726029461
TX_El.Paso.Intl.AP.722700	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.002357748707093768
TX_Houston-Bush.Intercontinental.AP.722430	Single-Family Detached	0.080569	0.080569	0.180095	0.180095	0.11611400000000001	0.11611400000000001	0.123223	0.123223	0.012263126522021568
TX_Lubbock.Intl.AP.722670	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.000866263181864228
TX_Lufkin-Angelina.Co.AP.722446	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0008061606938174505
TX_Midland.Intl.AP.722650	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0010629951769492664
TX_Port.Arthur-Jefferson.Co.AP.722410	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0008691473631272108
TX_San.Angelo-Mathis.AP.722630	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.000625124788841922
TX_San.Antonio.Intl.AP.722530	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.004421146350916969
TX_Victoria.Rgnl.AP.722550	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0006481947563408395
TX_Waco.Rgnl.AP.722560	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.001574694911751988
TX_Wichita.Falls.Muni.AP.723510	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0010889156798214723
UT_Cedar.City.Muni.AP.724755	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0002423145786630825
UT_Salt.Lake.City.Intl.AP.725720	Single-Family Detached	0.13783800000000002	0.13783800000000002	0.018919	0.018919	0.32973	0.32973	0.013513999999999998	0.013513999999999998	0.0037736188414668886
VA_Lynchburg.Rgnl.AP-Preston.Glen.Field.724100	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0017690051931927716
VA_Norfolk.Intl.AP.723080	Single-Family Detached	0.146481	0.146481	0.103288	0.103288	0.144603	0.144603	0.105627	0.105627	0.0035942702216984813
VA_Richmond.Intl.AP.724010	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0032050869069178635
VA_Roanoke.Rgnl.AP-Woodrum.Field.724110	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.001440429183621533
VA_Sterling-Washington.Dulles.Intl.AP.724030	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.010378409097756867
VT_Burlington.Intl.AP.726170	Single-Family Detached	0.1956	0.1956	0.060158	0.060158	0.17291199999999998	0.17291199999999998	0.07132999999999999	0.07132999999999999	0.0016585654790811431
WA_Olympia.AP.727920	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0010092123503216463
WA_Quillayute.State.AP.727970	Single-Family Detached	0.103723	0.103723	0.14893599999999999	0.14893599999999999	0.101064	0.101064	0.146277	0.146277	0.0001694204955387585
WA_Seattle-Tacoma.Intl.AP.727930	Single-Family Detached	0.12109400000000001	0.12109400000000001	0.1875	0.1875	0.058594000000000014	0.058594000000000014	0.13281199999999999	0.13281199999999999	0.008686879578097823
WA_Spokane.Intl.AP.727850	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00201299550904
WA_Yakima.Air.Terminal-McAllister.Field.727810	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.001136830047629987
WI_Eau.Claire.County.AP.726435	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0007435434928767267
WI_Green.Bay-Austin.Straubel.Intl.AP.726450	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.003546373454821443
WI_La.Crosse.Muni.AP.726430	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.000988034632355261
WI_Madison-Dane.County.Rgnl.AP.726410	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0024670876115540537
WI_Milwaukee-Mitchell.Intl.AP.726400	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.004136604165751969
WV_Charleston-Yeager.AP.724140	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0017104294704824276
WV_Elkins-Randolph.County.AP.724170	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0013666901678481519
WV_Huntington-Tri.State.Walker.Long.Field.724250	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.001643494540474911
WY_Casper-Natrona.County.Intl.AP.725690	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00024558609284761924
WY_Cheyenne.Muni.AP.725640	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0002845839653562445
WY_Green.River-Greater.Green.River.Intergalactic.Spaceport.725744	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0007161495019585656
WY_Lander-Hunt.Field.725760	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00022975804060485774
WY_Sheridan.County.AP.726660	Single-Family Detached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.000225222355105252
AL_Birmingham.Muni.AP.722280	Single-Family Attached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00032873480845734573
AL_Huntsville.Intl.AP-Jones.Field.723230	Single-Family Attached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0002483362768566441
AL_Mobile-Rgnl.AP.722230	Single-Family Attached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00033078573882715126
AL_Montgomery-Dannelly.Field.722260	Single-Family Attached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00017543785602676759
AR_Fort.Smith.Rgnl.AP.723440	Single-Family Attached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00012674966647312192
AR_Little.Rock-Adams.Field.723403	Single-Family Attached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00027725954313455954
AZ_Flagstaff-Pulliam.AP.723755	Single-Family Attached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	8.049422304115479e-05
AZ_Phoenix-Sky.Harbor.Intl.AP.722780	Single-Family Attached	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0008773646700938804
