Time,Cooling:Electricity  [kWh],ExteriorLights:Electricity  [kWh],Fans:Electricity  [kWh],Heating:Electricity  [kWh],InteriorEquipment:Electricity  [kWh],InteriorLights:Electricity  [kWh],Pumps:Electricity  [kWh],WaterSystems:Electricity  [kWh],Electricity:Facility  [kWh],Heating:Gas  [kBtu],InteriorEquipment:Gas  [kBtu],WaterSystems:Gas  [kBtu],Gas:Facility  [kBtu],WaterSystems:Water  [gal],Water:Facility  [gal]
2012/02/19 05:00:00,0.0,0.012,0.303,0.0,0.272,0.062,0.0,0.0,0.649,32.506,0.03,1.47,34.007,0.0,0.0
2012/02/19 06:00:00,0.0,0.013,0.308,0.0,0.297,0.068,0.0,0.0,0.687,32.961,0.044,0.0,33.006,0.0,0.0
2012/02/19 07:00:00,0.0,0.031,0.326,0.0,0.399,0.158,0.0,0.0,0.914,34.92,0.063,6.311,41.293,7.89,7.89
2012/02/19 08:00:00,0.0,0.067,0.304,0.0,0.459,0.34,0.0,0.0,1.17,32.488,0.084,0.0,32.572,0.0,0.0
2012/02/19 09:00:00,0.0,0.06,0.279,0.0,0.453,0.304,0.0,0.0,1.096,29.867,0.123,0.0,29.99,0.0,0.0
2012/02/19 10:00:00,0.0,0.028,0.246,0.0,0.46,0.141,0.0,0.0,0.874,26.287,0.158,1.471,27.916,0.043,0.043
2012/02/19 11:00:00,0.0,0.021,0.247,0.0,0.54,0.109,0.0,0.0,0.917,26.397,0.164,1.54,28.101,1.973,1.973
2012/02/19 12:00:00,0.0,0.021,0.211,0.0,0.489,0.108,0.0,0.0,0.829,22.577,0.159,1.651,24.387,1.576,1.576
2012/02/19 13:00:00,0.0,0.021,0.194,0.0,0.487,0.108,0.0,0.0,0.81,20.738,0.156,0.0,20.894,0.022,0.022
2012/02/19 14:00:00,0.0,0.021,0.185,0.0,0.464,0.108,0.0,0.0,0.778,19.825,0.125,1.563,21.513,0.743,0.743
2012/02/19 15:00:00,0.0,0.022,0.173,0.0,0.465,0.11,0.0,0.0,0.771,18.62,0.115,0.0,18.735,0.462,0.462
2012/02/19 16:00:00,0.0,0.024,0.163,0.0,0.451,0.122,0.0,0.0,0.76,17.549,0.111,1.471,19.131,0.0,0.0
2012/02/19 17:00:00,0.0,0.034,0.158,0.0,0.528,0.171,0.0,0.0,0.89,17.028,0.123,0.0,17.151,0.0,0.0
2012/02/19 18:00:00,0.0,0.06,0.189,0.0,0.687,0.303,0.0,0.0,1.239,20.363,0.13,0.0,20.493,0.0,0.0
2012/02/19 19:00:00,0.0,0.104,0.193,0.0,0.667,0.529,0.0,0.0,1.493,20.786,0.103,1.471,22.36,0.147,0.147
2012/02/19 20:00:00,0.0,0.138,0.203,0.0,0.662,0.703,0.0,0.0,1.706,21.911,0.091,1.614,23.616,2.832,2.832
2012/02/19 21:00:00,0.0,0.136,0.22,0.0,0.589,0.693,0.0,0.0,1.638,23.751,0.082,1.513,25.345,0.353,0.353
2012/02/19 22:00:00,0.0,0.115,0.237,0.0,0.569,0.583,0.0,0.0,1.503,25.522,0.076,0.0,25.598,0.0,0.0
2012/02/19 23:00:00,0.0,0.088,0.254,0.0,0.49,0.447,0.0,0.0,1.279,27.33,0.063,1.594,28.987,0.978,0.978
2012/02/20 00:00:00,0.0,0.061,0.272,0.0,0.402,0.31,0.0,0.0,1.046,29.259,0.054,0.0,29.313,0.0,0.0
2012/02/20 01:00:00,0.0,0.03,0.288,0.0,0.325,0.154,0.0,0.0,0.797,30.944,0.039,0.0,30.984,0.0,0.0
2012/02/20 02:00:00,0.0,0.018,0.299,0.0,0.299,0.092,0.0,0.0,0.709,32.085,0.025,1.471,33.581,0.0,0.0
2012/02/20 03:00:00,0.0,0.012,0.308,0.0,0.289,0.062,0.0,0.0,0.67,32.993,0.021,0.0,33.014,0.0,0.0
2012/02/20 04:00:00,0.0,0.012,0.315,0.0,0.278,0.062,0.0,0.0,0.668,33.796,0.021,0.0,33.816,0.0,0.0
2012/02/20 05:00:00,0.0,0.012,0.322,0.0,0.272,0.062,0.0,0.0,0.668,34.505,0.03,1.471,36.006,0.0,0.0
2012/02/20 06:00:00,0.0,0.013,0.324,0.0,0.297,0.068,0.0,0.0,0.703,34.673,0.044,0.0,34.718,0.0,0.0
2012/02/20 07:00:00,0.0,0.031,0.342,0.0,0.399,0.158,0.0,0.0,0.929,36.498,0.063,3.402,39.964,3.784,3.784
2012/02/20 08:00:00,0.0,0.067,0.302,0.0,0.459,0.34,0.0,0.0,1.168,32.186,0.084,0.0,32.27,0.05,0.05
2012/02/20 09:00:00,0.0,0.06,0.257,0.0,0.453,0.304,0.0,0.0,1.074,27.463,0.123,1.569,29.155,1.014,1.014
2012/02/20 10:00:00,0.0,0.028,0.206,0.0,0.46,0.141,0.0,0.0,0.835,22.02,0.158,1.602,23.78,1.038,1.038
2012/02/20 11:00:00,0.0,0.021,0.191,0.0,0.474,0.109,0.0,0.0,0.796,20.469,0.164,1.737,22.37,1.938,1.938
2012/02/20 12:00:00,0.0,0.021,0.139,0.0,0.489,0.108,0.0,0.0,0.757,14.875,0.159,10.38,25.415,14.686,14.686
2012/02/20 13:00:00,0.0,0.021,0.14,0.0,0.487,0.108,0.0,0.0,0.756,15.026,0.156,0.0,15.182,0.0,0.0
2012/02/20 14:00:00,0.0,0.021,0.133,0.0,0.464,0.108,0.0,0.0,0.726,14.27,0.125,3.889,18.285,4.062,4.062
2012/02/20 15:00:00,0.0,0.022,0.116,0.0,0.465,0.11,0.0,0.0,0.714,12.52,0.115,0.0,12.635,0.0,0.0
2012/02/20 16:00:00,0.0,0.024,0.103,0.0,0.451,0.122,0.0,0.0,0.7,11.13,0.111,1.477,12.718,0.046,0.046
2012/02/20 17:00:00,0.0,0.034,0.095,0.0,0.528,0.171,0.0,0.0,0.828,10.295,0.123,1.762,12.179,3.644,3.644
2012/02/20 18:00:00,0.0,0.06,0.134,0.0,0.687,0.303,0.0,0.0,1.184,14.506,0.13,1.489,16.125,0.147,0.147
2012/02/20 19:00:00,0.0,0.104,0.151,0.0,0.667,0.529,0.0,0.0,1.451,16.285,0.103,0.0,16.387,0.497,0.497
2012/02/20 20:00:00,0.0,0.138,0.172,0.0,0.604,0.703,0.0,0.0,1.618,18.589,0.091,3.201,21.881,3.054,3.054
2012/02/20 21:00:00,0.0,0.136,0.197,0.0,0.589,0.693,0.0,0.0,1.615,21.315,0.082,0.0,21.397,0.0,0.0
2012/02/20 22:00:00,0.0,0.115,0.218,0.0,0.569,0.583,0.0,0.0,1.485,23.593,0.076,1.471,25.141,0.01,0.01
2012/02/20 23:00:00,0.0,0.088,0.235,0.0,0.49,0.447,0.0,0.0,1.261,25.443,0.063,0.0,25.506,0.0,0.0
2012/02/21 00:00:00,0.0,0.061,0.25,0.0,0.402,0.31,0.0,0.0,1.024,27.0,0.054,0.0,27.054,0.0,0.0
2012/02/21 01:00:00,0.0,0.03,0.263,0.0,0.329,0.154,0.0,0.0,0.776,28.356,0.039,1.471,29.866,0.0,0.0
2012/02/21 02:00:00,0.0,0.018,0.27,0.0,0.302,0.092,0.0,0.0,0.682,29.077,0.025,0.0,29.102,0.065,0.065
2012/02/21 03:00:00,0.0,0.012,0.274,0.0,0.29,0.062,0.0,0.0,0.638,29.51,0.021,0.0,29.531,0.0,0.0
2012/02/21 04:00:00,0.0,0.012,0.278,0.0,0.279,0.062,0.0,0.0,0.631,29.893,0.021,1.471,31.385,0.0,0.0
2012/02/21 05:00:00,0.0,0.012,0.282,0.0,0.273,0.062,0.0,0.0,0.629,30.328,0.03,0.0,30.359,0.0,0.0
2012/02/21 06:00:00,0.0,0.013,0.284,0.0,0.299,0.068,0.0,0.0,0.665,30.434,0.044,1.471,31.949,0.0,0.0
2012/02/21 07:00:00,0.0,0.031,0.299,0.0,0.404,0.158,0.0,0.0,0.892,32.04,0.063,1.732,33.835,1.925,1.925
2012/02/21 08:00:00,0.0,0.067,0.273,0.0,0.498,0.34,0.0,0.0,1.179,29.24,0.084,0.0,29.324,0.886,0.886
2012/02/21 09:00:00,0.0,0.06,0.267,0.0,0.614,0.304,0.0,0.0,1.244,28.638,0.123,3.408,32.169,4.15,4.15
2012/02/21 10:00:00,0.0,0.028,0.257,0.0,0.698,0.141,0.0,0.0,1.124,27.488,0.158,6.687,34.333,7.429,7.429
2012/02/21 11:00:00,0.0,0.021,0.276,0.0,0.502,0.109,0.0,0.0,0.908,29.571,0.164,0.0,29.736,0.0,0.0
2012/02/21 12:00:00,0.0,0.021,0.25,0.0,0.519,0.108,0.0,0.0,0.897,26.741,0.159,0.0,26.899,0.018,0.018
2012/02/21 13:00:00,0.0,0.021,0.237,0.0,0.514,0.108,0.0,0.0,0.88,25.354,0.156,1.471,26.98,0.018,0.018
2012/02/21 14:00:00,0.0,0.021,0.221,0.0,0.488,0.108,0.0,0.0,0.838,23.691,0.125,0.0,23.816,0.0,0.0
2012/02/21 15:00:00,0.0,0.022,0.205,0.0,0.486,0.11,0.0,0.0,0.823,21.964,0.115,0.0,22.079,0.119,0.119
2012/02/21 16:00:00,0.0,0.024,0.204,0.0,0.473,0.122,0.0,0.0,0.823,21.874,0.111,1.471,23.457,0.0,0.0
2012/02/21 17:00:00,0.0,0.034,0.204,0.0,0.547,0.171,0.0,0.0,0.956,21.904,0.123,0.0,22.027,0.388,0.388
2012/02/21 18:00:00,0.0,0.06,0.218,0.0,0.707,0.303,0.0,0.0,1.287,23.421,0.13,1.471,25.021,0.201,0.201
2012/02/21 19:00:00,0.0,0.104,0.2,0.0,0.686,0.529,0.0,0.0,1.519,21.497,0.103,0.0,21.6,0.116,0.116
2012/02/21 20:00:00,0.0,0.138,0.198,0.0,0.623,0.703,0.0,0.0,1.663,21.35,0.091,1.471,22.912,0.579,0.579
2012/02/21 21:00:00,0.0,0.136,0.204,0.0,0.608,0.693,0.0,0.0,1.641,21.977,0.082,1.071,23.13,0.721,0.721
2012/02/21 22:00:00,0.0,0.115,0.213,0.0,0.588,0.583,0.0,0.0,1.499,22.913,0.076,0.4,23.389,0.0,0.0
2012/02/21 23:00:00,0.0,0.088,0.223,0.0,0.506,0.447,0.0,0.0,1.265,24.079,0.063,1.603,25.746,1.634,1.634
2012/02/22 00:00:00,0.0,0.061,0.238,0.0,0.411,0.31,0.0,0.0,1.02,25.605,0.054,0.0,25.66,0.484,0.484
2012/02/22 01:00:00,0.0,0.03,0.25,0.0,0.329,0.154,0.0,0.0,0.764,26.961,0.039,1.471,28.471,0.0,0.0
2012/02/22 02:00:00,0.0,0.018,0.257,0.0,0.302,0.092,0.0,0.0,0.669,27.678,0.025,1.716,29.419,1.819,1.819
2012/02/22 03:00:00,0.0,0.012,0.263,0.0,0.29,0.062,0.0,0.0,0.627,28.317,0.021,0.0,28.338,0.0,0.0
2012/02/22 04:00:00,0.0,0.012,0.267,0.0,0.279,0.062,0.0,0.0,0.619,28.668,0.021,1.597,30.285,1.002,1.002
2012/02/22 05:00:00,0.0,0.012,0.271,0.0,0.273,0.062,0.0,0.0,0.618,29.121,0.03,0.0,29.152,0.0,0.0
2012/02/22 06:00:00,0.0,0.013,0.273,0.0,0.299,0.068,0.0,0.0,0.654,29.335,0.044,1.471,30.85,0.0,0.0
2012/02/22 07:00:00,0.0,0.031,0.289,0.0,0.404,0.158,0.0,0.0,0.883,31.049,0.063,0.0,31.112,0.0,0.0
2012/02/22 08:00:00,0.0,0.067,0.262,0.0,0.47,0.34,0.0,0.0,1.139,28.071,0.084,0.0,28.155,0.0,0.0
2012/02/22 09:00:00,0.0,0.06,0.245,0.0,0.503,0.304,0.0,0.0,1.112,26.313,0.123,6.473,32.909,7.637,7.637
2012/02/22 10:00:00,0.0,0.028,0.226,0.0,0.484,0.141,0.0,0.0,0.879,24.194,0.158,7.519,31.87,10.508,10.508
2012/02/22 11:00:00,0.0,0.021,0.225,0.0,0.502,0.109,0.0,0.0,0.857,24.122,0.164,0.0,24.287,0.0,0.0
2012/02/22 12:00:00,0.0,0.021,0.19,0.0,0.519,0.108,0.0,0.0,0.837,20.368,0.159,0.0,20.527,0.179,0.179
2012/02/22 13:00:00,0.0,0.021,0.176,0.0,0.514,0.108,0.0,0.0,0.819,18.881,0.156,1.471,20.508,0.0,0.0
2012/02/22 14:00:00,0.0,0.021,0.169,0.0,0.488,0.108,0.0,0.0,0.786,18.206,0.125,0.0,18.331,0.0,0.0
2012/02/22 15:00:00,0.0,0.022,0.169,0.0,0.486,0.11,0.0,0.0,0.787,18.179,0.115,1.471,19.765,1.055,1.055
2012/02/22 16:00:00,0.0,0.024,0.167,0.0,0.473,0.122,0.0,0.0,0.786,17.976,0.111,1.609,19.696,1.973,1.973
2012/02/22 17:00:00,0.0,0.034,0.173,0.0,0.547,0.171,0.0,0.0,0.925,18.678,0.123,1.212,20.012,0.0,0.0
2012/02/22 18:00:00,0.0,0.06,0.199,0.0,0.707,0.303,0.0,0.0,1.268,21.455,0.13,0.259,21.844,0.462,0.462
2012/02/22 19:00:00,0.0,0.104,0.179,0.0,0.686,0.529,0.0,0.0,1.498,19.311,0.103,3.225,22.639,3.236,3.236
2012/02/22 20:00:00,0.0,0.138,0.177,0.0,0.623,0.703,0.0,0.0,1.641,19.098,0.091,3.354,22.544,3.911,3.911
2012/02/22 21:00:00,0.0,0.136,0.182,0.0,0.608,0.693,0.0,0.0,1.619,19.698,0.082,0.0,19.78,0.0,0.0
2012/02/22 22:00:00,0.0,0.115,0.19,0.0,0.588,0.583,0.0,0.0,1.476,20.561,0.076,1.471,22.108,0.724,0.724
2012/02/22 23:00:00,0.0,0.088,0.203,0.0,0.506,0.447,0.0,0.0,1.244,21.909,0.063,0.0,21.972,0.875,0.875
2012/02/23 00:00:00,0.0,0.061,0.216,0.0,0.411,0.31,0.0,0.0,0.998,23.303,0.054,1.471,24.829,0.0,0.0
2012/02/23 01:00:00,0.0,0.03,0.227,0.0,0.325,0.154,0.0,0.0,0.737,24.559,0.039,0.0,24.598,0.0,0.0
2012/02/23 02:00:00,0.0,0.018,0.235,0.0,0.299,0.092,0.0,0.0,0.645,25.395,0.025,0.0,25.42,0.0,0.0
2012/02/23 03:00:00,0.0,0.012,0.24,0.0,0.289,0.062,0.0,0.0,0.603,25.94,0.021,1.471,27.433,0.0,0.0
2012/02/23 04:00:00,0.0,0.012,0.245,0.0,0.278,0.062,0.0,0.0,0.597,26.381,0.021,0.0,26.402,0.0,0.0
2012/02/23 05:00:00,0.0,0.012,0.251,0.0,0.272,0.062,0.0,0.0,0.596,26.997,0.03,1.471,28.498,0.182,0.182
2012/02/23 06:00:00,0.0,0.013,0.254,0.0,0.297,0.068,0.0,0.0,0.633,27.395,0.044,0.0,27.44,0.0,0.0
2012/02/23 07:00:00,0.0,0.031,0.277,0.0,0.399,0.158,0.0,0.0,0.864,29.765,0.063,0.0,29.828,0.0,0.0
2012/02/23 08:00:00,0.0,0.067,0.25,0.0,0.459,0.34,0.0,0.0,1.116,26.876,0.084,1.471,28.43,0.152,0.152
2012/02/23 09:00:00,0.0,0.06,0.239,0.0,0.453,0.304,0.0,0.0,1.055,25.644,0.123,0.0,25.767,0.258,0.258
2012/02/23 10:00:00,0.0,0.028,0.222,0.0,0.46,0.141,0.0,0.0,0.85,23.835,0.158,5.175,29.168,5.542,5.542
2012/02/23 11:00:00,0.0,0.021,0.191,0.0,0.474,0.109,0.0,0.0,0.795,20.498,0.164,0.0,20.662,1.094,1.094
2012/02/23 12:00:00,0.0,0.021,0.149,0.0,0.489,0.108,0.0,0.0,0.767,16.044,0.159,1.471,17.674,1.341,1.341
2012/02/23 13:00:00,0.0,0.021,0.131,0.0,0.487,0.108,0.0,0.0,0.747,14.091,0.156,1.492,15.739,0.248,0.248
2012/02/23 14:00:00,0.0,0.021,0.117,0.0,0.464,0.108,0.0,0.0,0.71,12.6,0.125,0.0,12.725,0.0,0.0
2012/02/23 15:00:00,0.0,0.022,0.111,0.0,0.465,0.11,0.0,0.0,0.708,11.954,0.115,1.472,13.54,0.0,0.0
2012/02/23 16:00:00,0.0,0.024,0.117,0.0,0.451,0.122,0.0,0.0,0.713,12.612,0.111,0.0,12.723,0.0,0.0
2012/02/23 17:00:00,0.0,0.034,0.115,0.0,0.528,0.171,0.0,0.0,0.847,12.408,0.123,1.472,14.003,0.529,0.529
2012/02/23 18:00:00,0.0,0.06,0.149,0.0,0.687,0.303,0.0,0.0,1.199,16.195,0.13,0.0,16.324,0.936,0.936
2012/02/23 19:00:00,0.0,0.104,0.148,0.0,0.667,0.529,0.0,0.0,1.448,16.009,0.103,1.472,17.584,0.318,0.318
2012/02/23 20:00:00,0.0,0.138,0.16,0.0,0.604,0.703,0.0,0.0,1.606,17.379,0.091,1.645,19.115,2.059,2.059
2012/02/23 21:00:00,0.0,0.136,0.18,0.0,0.589,0.693,0.0,0.0,1.599,19.576,0.082,0.0,19.658,0.0,0.0
2012/02/23 22:00:00,0.0,0.115,0.201,0.0,0.569,0.583,0.0,0.0,1.468,21.812,0.076,1.519,23.406,0.4,0.4
2012/02/23 23:00:00,0.0,0.088,0.221,0.0,0.49,0.447,0.0,0.0,1.246,23.964,0.063,1.649,25.676,2.461,2.461
2012/02/24 00:00:00,0.0,0.061,0.24,0.0,0.402,0.31,0.0,0.0,1.014,26.006,0.054,1.471,27.532,0.0,0.0
2012/02/24 01:00:00,0.0,0.03,0.248,0.0,0.65,0.154,0.0,0.0,1.083,26.828,0.039,3.91,30.776,6.135,6.135
2012/02/24 02:00:00,0.0,0.018,0.265,0.0,0.299,0.092,0.0,0.0,0.675,28.594,0.025,1.471,30.09,0.0,0.0
2012/02/24 03:00:00,0.0,0.012,0.272,0.0,0.289,0.062,0.0,0.0,0.634,29.312,0.021,0.0,29.334,0.0,0.0
2012/02/24 04:00:00,0.0,0.012,0.275,0.0,0.278,0.062,0.0,0.0,0.627,29.586,0.021,0.0,29.607,0.0,0.0
2012/02/24 05:00:00,0.0,0.012,0.275,0.0,0.272,0.062,0.0,0.0,0.62,29.602,0.03,1.471,31.103,0.0,0.0
2012/02/24 06:00:00,0.0,0.013,0.271,0.0,0.297,0.068,0.0,0.0,0.65,29.178,0.044,0.0,29.222,0.0,0.0
2012/02/24 07:00:00,0.0,0.031,0.281,0.0,0.399,0.158,0.0,0.0,0.868,30.158,0.063,3.036,33.257,3.458,3.458
2012/02/24 08:00:00,0.0,0.067,0.245,0.0,0.459,0.34,0.0,0.0,1.111,26.298,0.084,2.358,28.74,3.177,3.177
2012/02/24 09:00:00,0.0,0.06,0.239,0.0,0.453,0.304,0.0,0.0,1.056,25.724,0.123,1.539,27.385,0.564,0.564
2012/02/24 10:00:00,0.0,0.028,0.243,0.0,0.46,0.141,0.0,0.0,0.871,26.109,0.158,0.0,26.267,0.138,0.138
2012/02/24 11:00:00,0.0,0.021,0.268,0.0,0.474,0.109,0.0,0.0,0.872,28.84,0.164,1.471,30.475,0.099,0.099
2012/02/24 12:00:00,0.0,0.021,0.252,0.0,0.489,0.108,0.0,0.0,0.871,27.117,0.159,0.0,27.276,0.0,0.0
2012/02/24 13:00:00,0.0,0.021,0.242,0.0,0.487,0.108,0.0,0.0,0.858,25.989,0.156,1.471,27.616,0.675,0.675
2012/02/24 14:00:00,0.0,0.021,0.248,0.0,0.464,0.108,0.0,0.0,0.841,26.647,0.125,0.0,26.772,0.256,0.256
2012/02/24 15:00:00,0.0,0.022,0.251,0.0,0.465,0.11,0.0,0.0,0.848,26.993,0.115,0.0,27.108,0.0,0.0
2012/02/24 16:00:00,0.0,0.024,0.257,0.0,0.451,0.122,0.0,0.0,0.854,27.671,0.111,1.472,29.255,0.219,0.219
2012/02/24 17:00:00,0.0,0.034,0.256,0.0,0.528,0.171,0.0,0.0,0.988,27.481,0.123,1.635,29.239,1.284,1.284
2012/02/24 18:00:00,0.0,0.06,0.258,0.0,0.687,0.303,0.0,0.0,1.307,27.669,0.13,9.389,37.188,13.45,13.45
2012/02/24 19:00:00,0.0,0.104,0.262,0.0,0.667,0.529,0.0,0.0,1.562,28.152,0.103,0.0,28.255,0.0,0.0
2012/02/24 20:00:00,0.0,0.138,0.263,0.0,0.604,0.703,0.0,0.0,1.709,28.249,0.091,1.531,29.871,0.498,0.498
2012/02/24 21:00:00,0.0,0.136,0.262,0.0,0.589,0.693,0.0,0.0,1.681,28.178,0.082,0.0,28.259,0.005,0.005
2012/02/24 22:00:00,0.0,0.115,0.263,0.0,0.569,0.583,0.0,0.0,1.53,28.267,0.076,0.0,28.342,0.071,0.071
2012/02/24 23:00:00,0.0,0.088,0.268,0.0,0.49,0.447,0.0,0.0,1.293,28.745,0.063,1.545,30.353,0.614,0.614
2012/02/25 00:00:00,0.0,0.061,0.276,0.0,0.402,0.31,0.0,0.0,1.05,29.593,0.054,0.0,29.648,0.04,0.04
2012/02/25 01:00:00,0.0,0.03,0.286,0.0,0.325,0.154,0.0,0.0,0.795,30.646,0.039,1.471,32.156,0.0,0.0
2012/02/25 02:00:00,0.0,0.018,0.295,0.0,0.299,0.092,0.0,0.0,0.705,31.594,0.025,0.0,31.619,0.0,0.0
2012/02/25 03:00:00,0.0,0.012,0.303,0.0,0.295,0.062,0.0,0.0,0.671,32.431,0.021,0.0,32.452,0.145,0.145
2012/02/25 04:00:00,0.0,0.012,0.31,0.0,0.278,0.062,0.0,0.0,0.662,33.241,0.021,1.47,34.732,0.0,0.0
2012/02/25 05:00:00,0.0,0.012,0.316,0.0,0.272,0.062,0.0,0.0,0.662,33.826,0.03,0.0,33.856,0.0,0.0
2012/02/25 06:00:00,0.0,0.013,0.317,0.0,0.297,0.068,0.0,0.0,0.695,33.841,0.044,0.0,33.885,0.0,0.0
2012/02/25 07:00:00,0.0,0.031,0.332,0.0,0.399,0.158,0.0,0.0,0.92,35.502,0.063,1.47,37.036,0.0,0.0
2012/02/25 08:00:00,0.0,0.067,0.306,0.0,0.459,0.34,0.0,0.0,1.172,32.665,0.084,0.0,32.749,0.0,0.0
2012/02/25 09:00:00,0.0,0.06,0.291,0.0,0.453,0.304,0.0,0.0,1.107,31.054,0.123,0.0,31.177,0.129,0.129
2012/02/25 10:00:00,0.0,0.028,0.292,0.0,0.46,0.141,0.0,0.0,0.921,31.229,0.158,1.471,32.857,0.391,0.391
2012/02/25 11:00:00,0.0,0.021,0.306,0.0,0.474,0.109,0.0,0.0,0.91,32.674,0.164,0.0,32.838,0.051,0.051
2012/02/25 12:00:00,0.0,0.021,0.286,0.0,0.489,0.108,0.0,0.0,0.904,30.539,0.159,1.518,32.216,1.22,1.22
2012/02/25 13:00:00,0.0,0.021,0.269,0.0,0.531,0.108,0.0,0.0,0.929,28.734,0.156,1.561,30.452,1.044,1.044
2012/02/25 14:00:00,0.0,0.021,0.26,0.0,0.489,0.108,0.0,0.0,0.878,27.737,0.125,0.0,27.862,0.613,0.613
2012/02/25 15:00:00,0.0,0.022,0.259,0.0,0.465,0.11,0.0,0.0,0.856,27.65,0.115,1.471,29.236,0.0,0.0
2012/02/25 16:00:00,0.0,0.024,0.257,0.0,0.451,0.122,0.0,0.0,0.854,27.469,0.111,0.0,27.58,0.0,0.0
2012/02/25 17:00:00,0.0,0.034,0.256,0.0,0.528,0.171,0.0,0.0,0.988,27.369,0.123,0.0,27.492,0.0,0.0
2012/02/25 18:00:00,0.0,0.06,0.269,0.0,0.687,0.303,0.0,0.0,1.318,28.755,0.13,1.482,30.367,0.219,0.219
2012/02/25 19:00:00,0.0,0.104,0.238,0.0,0.667,0.529,0.0,0.0,1.538,25.487,0.103,8.412,34.002,11.596,11.596
2012/02/25 20:00:00,0.0,0.138,0.239,0.0,0.604,0.703,0.0,0.0,1.685,25.591,0.091,2.024,27.706,2.91,2.91
2012/02/25 21:00:00,0.0,0.136,0.249,0.0,0.589,0.693,0.0,0.0,1.668,26.728,0.082,1.504,28.313,0.365,0.365
2012/02/25 22:00:00,0.0,0.115,0.258,0.0,0.569,0.583,0.0,0.0,1.525,27.682,0.076,0.0,27.758,0.0,0.0
2012/02/25 23:00:00,0.0,0.088,0.269,0.0,0.49,0.447,0.0,0.0,1.294,28.781,0.063,1.494,30.338,0.893,0.893
2012/02/26 00:00:00,0.0,0.061,0.28,0.0,0.402,0.31,0.0,0.0,1.054,30.026,0.054,0.0,30.08,0.0,0.0
2012/02/26 01:00:00,0.0,0.03,0.291,0.0,0.325,0.154,0.0,0.0,0.801,31.17,0.039,0.0,31.209,0.0,0.0
2012/02/26 02:00:00,0.0,0.018,0.296,0.0,0.299,0.092,0.0,0.0,0.706,31.706,0.025,1.471,33.202,0.0,0.0
2012/02/26 03:00:00,0.0,0.012,0.297,0.0,0.289,0.062,0.0,0.0,0.66,31.816,0.021,0.0,31.837,0.0,0.0
2012/02/26 04:00:00,0.0,0.012,0.297,0.0,0.278,0.062,0.0,0.0,0.649,31.798,0.021,0.0,31.818,0.0,0.0
2012/02/26 05:00:00,0.0,0.012,0.297,0.0,0.272,0.062,0.0,0.0,0.642,31.694,0.03,1.471,33.195,0.0,0.0
2012/02/26 06:00:00,0.0,0.013,0.292,0.0,0.297,0.068,0.0,0.0,0.671,31.237,0.044,0.0,31.282,0.0,0.0
2012/02/26 07:00:00,0.0,0.031,0.309,0.0,0.399,0.158,0.0,0.0,0.897,33.034,0.063,1.566,34.663,0.781,0.781
2012/02/26 08:00:00,0.0,0.067,0.273,0.0,0.459,0.34,0.0,0.0,1.139,29.126,0.084,0.0,29.21,0.0,0.0
2012/02/26 09:00:00,0.0,0.06,0.231,0.0,0.453,0.304,0.0,0.0,1.047,24.708,0.123,0.0,24.832,0.0,0.0
2012/02/26 10:00:00,0.0,0.028,0.171,0.0,0.46,0.141,0.0,0.0,0.799,18.288,0.158,16.088,34.533,21.742,21.742
2012/02/26 11:00:00,0.0,0.021,0.189,0.0,0.474,0.109,0.0,0.0,0.793,20.268,0.164,1.533,21.965,1.806,1.806
2012/02/26 12:00:00,0.0,0.021,0.164,0.0,0.489,0.108,0.0,0.0,0.782,17.531,0.159,0.0,17.69,0.0,0.0
2012/02/26 13:00:00,0.0,0.021,0.151,0.0,0.524,0.108,0.0,0.0,0.804,16.254,0.156,7.414,23.824,9.756,9.756
2012/02/26 14:00:00,0.0,0.021,0.15,0.0,0.464,0.108,0.0,0.0,0.743,16.12,0.125,6.11,22.355,8.002,8.002
2012/02/26 15:00:00,0.0,0.022,0.143,0.0,0.465,0.11,0.0,0.0,0.74,15.332,0.115,0.0,15.447,0.343,0.343
2012/02/26 16:00:00,0.0,0.024,0.125,0.0,0.451,0.122,0.0,0.0,0.722,13.488,0.111,1.49,15.09,0.321,0.321
2012/02/26 17:00:00,0.0,0.034,0.112,0.0,0.528,0.171,0.0,0.0,0.844,12.029,0.123,1.549,13.701,1.591,1.591
2012/02/26 18:00:00,0.0,0.06,0.136,0.0,0.687,0.303,0.0,0.0,1.186,14.671,0.13,0.0,14.801,0.0,0.0
2012/02/26 19:00:00,0.0,0.104,0.153,0.0,0.693,0.529,0.0,0.0,1.478,16.48,0.103,1.544,18.127,0.803,0.803
2012/02/26 20:00:00,0.0,0.138,0.173,0.0,0.604,0.703,0.0,0.0,1.619,18.698,0.091,0.0,18.79,0.255,0.255
2012/02/26 21:00:00,0.0,0.136,0.19,0.0,0.589,0.693,0.0,0.0,1.608,20.56,0.082,1.471,22.113,0.149,0.149
2012/02/26 22:00:00,0.0,0.115,0.208,0.0,0.569,0.583,0.0,0.0,1.474,22.424,0.076,0.0,22.5,0.0,0.0
2012/02/26 23:00:00,0.0,0.088,0.225,0.0,0.49,0.447,0.0,0.0,1.25,24.271,0.063,0.0,24.334,0.0,0.0
2012/02/27 00:00:00,0.0,0.061,0.241,0.0,0.402,0.31,0.0,0.0,1.015,26.017,0.054,1.471,27.543,0.0,0.0
