occupants,cooking_range,plug_loads,lighting_interior,lighting_exterior,lighting_garage,lighting_exterior_holiday,clothes_washer,clothes_dryer,dishwasher,baths,showers,sinks,ceiling_fan,clothes_dryer_exhaust,clothes_washer_power,dishwasher_power,plug_loads_vehicle,plug_loads_well_pump,fuel_loads_grill,fuel_loads_lighting,fuel_loads_fireplace,vacancy
0.24,0.275916135,0.668032602,0.378213853,0.378213853,0.378213853,0,0,0,0,0,0,0,0.31028494,0,0,0,1,0.323698496,0.234711268,0.323698496,0.323698496,0
0.24,0.34189608,0.653187433,0.377995227,0.377995227,0.377995227,0,0,0,0,0,0,0,0.343529755,0,0,0,1,0.323698496,0.212357814,0.323698496,0.323698496,0
0.24,0.263919781,0.682877771,0.379305237,0.379305237,0.379305237,0,0,0,0,0,0,0.082040041,0.354611359,0,0,0,1,0.323698496,0.273829813,0.323698496,0.323698496,0
0.29,0.55183227,0.712568109,0.386076219,0.386076219,0.386076219,0,0,0,0,0,0,0,0.432182594,0,0,0,1,0.333814074,0.329713448,0.333814074,0.333814074,0
0.55,0.899726527,0.771948785,0.412202679,0.412202679,0.412202679,0,0,0,0,0,0,5.95E-02,0.587325064,0,0,0,1,0.45520101,0.614719987,0.45520101,0.45520101,0
0.9,0.701786691,0.786793954,0.483741229,0.483741229,0.483741229,0,0,0,0,0,0,0,0.698141114,0,0,0,1,0.576587945,0.899726527,0.576587945,0.576587945,0
0.9,0.359890611,0.742258447,0.618802589,0.618802589,0.618802589,0,0,0,0,0,0,1.33E-02,0.742467534,0,0,0,1,0.667628147,0.642661805,0.667628147,0.667628147,0
0.9,0.20993619,0.69772294,0.782650945,0.782650945,0.782650945,0,0,0,0,0,0,0,0.786793954,0,0,0,1,0.768783927,0.391185446,0.768783927,0.768783927,0
1,0.149954421,0.668032602,0.880005718,0.880005718,0.880005718,0,0,0,0,0,0,0,0.764630744,0,0,0,1,0.819361817,0.245887995,0.819361817,0.819361817,0
1,0.09597083,0.593806758,0.597309617,0.597309617,0.597309617,0,0,0,0,0,0,0,0.653814694,0,0,0,1,0.869939707,0.106178907,0.869939707,0.869939707,0
1,0.065979945,0.534426082,0.249225449,0.249225449,0.249225449,0,0,0,0,0,0.293938289,0,0.554080249,0,0,0,1,0.758668349,0.072648726,0.758668349,0.758668349,0
1,0.041987238,0.519580913,0.123751072,0.123751072,0.123751072,0,0,0,0,0,0,0,0.443264199,0,0,0,1,0.657512569,0.039118545,0.657512569,0.657512569,0
1,0.041987238,0.489890575,0.074250643,0.074250643,0.074250643,0,0,0,0,0,0,0,0.410019384,0,0,0,1,0.445085432,0.022353454,0.445085432,0.445085432,0
1,0.023992707,0.475045406,0.049500429,0.049500429,0.049500429,0,0,0,0,0,0,0,0.410019384,0,0,0,1,0.232658294,0.005588364,0.232658294,0.232658294,0
1,0.023992707,0.460200237,0.049500429,0.049500429,0.049500429,0,0,0,0,0,0,3.45E-02,0.398937779,0,0,0,1,0.192195982,0.005588364,0.192195982,0.192195982,0
1,0.041987238,0.475045406,0.052920562,0.052920562,0.052920562,0,0,0,0,0,0,0,0.365692964,0,0,0,1,0.15173367,0.011176727,0.15173367,0.15173367,0
1,0.065979945,0.489890575,0.140469788,0.140469788,0.140469788,0,0,0,0,0,0,0,0.398937779,0,0,0,1,0.161849248,0.039118545,0.161849248,0.161849248,0
1,0.149954421,0.549271251,0.329784286,0.329784286,0.329784286,0,0,0,0,0,0,0,0.476509014,0,0,0,1,0.182080404,0.067060362,0.182080404,0.182080404,0
0.88,0.251923428,0.623497096,0.417333513,0.417333513,0.417333513,0,0,0,0,0,0,0,0.520835434,0,0,0,1,0.263005028,0.162062542,0.263005028,0.263005028,0
0.41,0.275916135,0.638342264,0.42747354,0.42747354,0.42747354,0,0,0,0,0,0,0,0.376774569,0,0,0,1,0.333814074,0.257064722,0.333814074,0.333814074,0
0.24,0.287912489,0.638342264,0.423825986,0.423825986,0.423825986,0,0,0,0,0,0.756165331,0,0.254876915,0,0,0,1,0.333814074,0.245887995,0.333814074,0.333814074,0
0.24,0.251923428,0.638342264,0.411430501,0.411430501,0.411430501,0,0,0,0,0,0.548801466,0,0.26595852,0,0,0,1,0.323698496,0.229122904,0.323698496,0.323698496,0
0.24,0.299908842,0.653187433,0.394256892,0.394256892,0.394256892,0,0,0,0,0,0,6.24E-02,0.277040125,0,0,0,1,0.333814074,0.245887995,0.333814074,0.333814074,0
0.24,0.34189608,0.668032602,0.381861406,0.381861406,0.381861406,0,0,0,0,0,0,0,0.26595852,0,0,0,1,0.333814074,0.257064722,0.333814074,0.333814074,0
0.24,0.275916135,0.668032602,0.378213853,0.378213853,0.378213853,0,0,0,0,0,0,7.02E-03,0.31028494,0,0,0,1,0.323698496,0.234711268,0.323698496,0.323698496,0
0.24,0.34189608,0.653187433,0.377995227,0.377995227,0.377995227,0,0,0,0,0,0,1.92E-03,0.343529755,0,0,0,1,0.323698496,0.212357814,0.323698496,0.323698496,0
0.24,0.263919781,0.682877771,0.379305237,0.379305237,0.379305237,0,0,0,0,0,0,0,0.354611359,0,0,0,1,0.323698496,0.273829813,0.323698496,0.323698496,0
0.29,0.55183227,0.712568109,0.386076219,0.386076219,0.386076219,0,0,0,0,0,0,4.71E-03,0.432182594,0,0,0,1,0.333814074,0.329713448,0.333814074,0.333814074,0
0.55,0.899726527,0.771948785,0.412202679,0.412202679,0.412202679,0,0,0,0,0,0,3.17E-02,0.587325064,0,0,0,1,0.45520101,0.614719987,0.45520101,0.45520101,0
0.9,0.701786691,0.786793954,0.483741229,0.483741229,0.483741229,0,0,0,0,0,0,0.124047237,0.698141114,0,0,0,1,0.576587945,0.899726527,0.576587945,0.576587945,0
0.9,0.359890611,0.742258447,0.618802589,0.618802589,0.618802589,0,0,0,1,0,0,0,0.742467534,0,0,1,1,0.667628147,0.642661805,0.667628147,0.667628147,0
0.9,0.20993619,0.69772294,0.782650945,0.782650945,0.782650945,0,0,0,0,0,0,0,0.786793954,0,0,0,1,0.768783927,0.391185446,0.768783927,0.768783927,0
1,0.149954421,0.668032602,0.880005718,0.880005718,0.880005718,0,0,0,0,0,0,0,0.764630744,0,0,0,1,0.819361817,0.245887995,0.819361817,0.819361817,0
1,0.09597083,0.593806758,0.597309617,0.597309617,0.597309617,0,0,0,0,0,0,4.76E-02,0.653814694,0,0,0,1,0.869939707,0.106178907,0.869939707,0.869939707,0
1,0.065979945,0.534426082,0.249225449,0.249225449,0.249225449,0,0,0,0,0,0,6.14E-02,0.554080249,0,0,0,1,0.758668349,0.072648726,0.758668349,0.758668349,0
1,0.041987238,0.519580913,0.123751072,0.123751072,0.123751072,0,0,0,0,0,0,3.79E-03,0.443264199,0,0,0,1,0.657512569,0.039118545,0.657512569,0.657512569,0
1,0.041987238,0.489890575,0.074250643,0.074250643,0.074250643,0,0,0,0,0,0,6.39E-02,0.410019384,0,0,0,1,0.445085432,0.022353454,0.445085432,0.445085432,0
1,0.023992707,0.475045406,0.049500429,0.049500429,0.049500429,0,0,0,0,0,0,0,0.410019384,0,0,0,1,0.232658294,0.005588364,0.232658294,0.232658294,0
1,0.023992707,0.460200237,0.049500429,0.049500429,0.049500429,0,0,0,0,0,0,0,0.398937779,0,0,0,1,0.192195982,0.005588364,0.192195982,0.192195982,0
1,0.041987238,0.475045406,0.052920562,0.052920562,0.052920562,0,0,0,0,0,0,6.61E-02,0.365692964,0,0,0,1,0.15173367,0.011176727,0.15173367,0.15173367,0
1,0.065979945,0.489890575,0.140469788,0.140469788,0.140469788,0,0,0,0,0,0,0,0.398937779,0,0,0,1,0.161849248,0.039118545,0.161849248,0.161849248,0
1,0.149954421,0.549271251,0.329784286,0.329784286,0.329784286,0,0,0,0,0,0,0,0.476509014,0,0,0,1,0.182080404,0.067060362,0.182080404,0.182080404,0
0.88,0.251923428,0.623497096,0.417333513,0.417333513,0.417333513,0,0,0,0,0,0,0.094050214,0.520835434,0,0,0,1,0.263005028,0.162062542,0.263005028,0.263005028,0
0.41,0.275916135,0.638342264,0.42747354,0.42747354,0.42747354,0,0,0,0,0,0.508567667,0.253249237,0.376774569,0,0,0,1,0.333814074,0.257064722,0.333814074,0.333814074,0
0.24,0.287912489,0.638342264,0.423825986,0.423825986,0.423825986,0,0,0,0,0,0,0.249849543,0.254876915,0,0,0,1,0.333814074,0.245887995,0.333814074,0.333814074,0
0.24,0.251923428,0.638342264,0.411430501,0.411430501,0.411430501,0,0,0,0,0,0,3.84E-03,0.26595852,0,0,0,1,0.323698496,0.229122904,0.323698496,0.323698496,0
0.24,0.299908842,0.653187433,0.394256892,0.394256892,0.394256892,0,0,0,0,0,0,0.573732077,0.277040125,0,0,0,1,0.333814074,0.245887995,0.333814074,0.333814074,0
0.24,0.34189608,0.668032602,0.381861406,0.381861406,0.381861406,0,0,0,0,0,0,0,0.26595852,0,0,0,1,0.333814074,0.257064722,0.333814074,0.333814074,0
0.24,0.275916135,0.668032602,0.378213853,0.378213853,0.378213853,0,0,0,0,0,0,0,0.31028494,0,0,0,1,0.323698496,0.234711268,0.323698496,0.323698496,0
0.24,0.34189608,0.653187433,0.377995227,0.377995227,0.377995227,0,0,0,0,0,0,0.086208028,0.343529755,0,0,0,1,0.323698496,0.212357814,0.323698496,0.323698496,0
0.24,0.263919781,0.682877771,0.379305237,0.379305237,0.379305237,0,0,0,0,0,0,6.28E-02,0.354611359,0,0,0,1,0.323698496,0.273829813,0.323698496,0.323698496,0
0.29,0.55183227,0.712568109,0.386076219,0.386076219,0.386076219,0,0,0,0,0,0,0,0.432182594,0,0,0,1,0.333814074,0.329713448,0.333814074,0.333814074,0
0.55,0.899726527,0.771948785,0.412202679,0.412202679,0.412202679,0,0,0,0,0,0,6.72E-02,0.587325064,0,0,0,1,0.45520101,0.614719987,0.45520101,0.45520101,0
0.9,0.701786691,0.786793954,0.483741229,0.483741229,0.483741229,0,0,0,0,0,0,7.23E-03,0.698141114,0,0,0,1,0.576587945,0.899726527,0.576587945,0.576587945,0
0.9,0.359890611,0.742258447,0.618802589,0.618802589,0.618802589,0,0,0,0,0,0,0.272114021,0.742467534,0,0,0,1,0.667628147,0.642661805,0.667628147,0.667628147,0
0.9,0.20993619,0.69772294,0.782650945,0.782650945,0.782650945,0,0,0,0,0,0,0,0.786793954,0,0,0,1,0.768783927,0.391185446,0.768783927,0.768783927,0
1,0.149954421,0.668032602,0.880005718,0.880005718,0.880005718,0,0,0,0,0,0,0,0.764630744,0,0,0,1,0.819361817,0.245887995,0.819361817,0.819361817,0
1,0.09597083,0.593806758,0.597309617,0.597309617,0.597309617,0,0,0,0,0,0,0.138799255,0.653814694,0,0,0,1,0.869939707,0.106178907,0.869939707,0.869939707,0
1,0.065979945,0.534426082,0.249225449,0.249225449,0.249225449,0,0,0,0,0,0,0,0.554080249,0,0,0,1,0.758668349,0.072648726,0.758668349,0.758668349,0
1,0.041987238,0.519580913,0.123751072,0.123751072,0.123751072,0,0,0,0,0,0,0,0.443264199,0,0,0,1,0.657512569,0.039118545,0.657512569,0.657512569,0
1,0.041987238,0.489890575,0.074250643,0.074250643,0.074250643,0,0,0,0,0,0,0,0.410019384,0,0,0,1,0.445085432,0.022353454,0.445085432,0.445085432,0
1,0.023992707,0.475045406,0.049500429,0.049500429,0.049500429,0,0,0,0,0,0,0,0.410019384,0,0,0,1,0.232658294,0.005588364,0.232658294,0.232658294,0
1,0.023992707,0.460200237,0.049500429,0.049500429,0.049500429,0,0,0,0,0,0,0,0.398937779,0,0,0,1,0.192195982,0.005588364,0.192195982,0.192195982,0
1,0.041987238,0.475045406,0.052920562,0.052920562,0.052920562,0,0,0,0,0,0,0,0.365692964,1,0,0,1,0.15173367,0.011176727,0.15173367,0.15173367,0
1,0.065979945,0.489890575,0.140469788,0.140469788,0.140469788,0,0.699756583,0,0,0,0,0,0.398937779,0.788461538,0.699756583,0,1,0.161849248,0.039118545,0.161849248,0.161849248,0
1,0.149954421,0.549271251,0.329784286,0.329784286,0.329784286,0,0,0.699756599,0,0,0,1,0.476509014,0,0,0,1,0.182080404,0.067060362,0.182080404,0.182080404,0
0.88,0.251923428,0.623497096,0.417333513,0.417333513,0.417333513,0,0,0,0,0,0,1.34E-02,0.520835434,0,0,0,1,0.263005028,0.162062542,0.263005028,0.263005028,0
0.41,0.275916135,0.638342264,0.42747354,0.42747354,0.42747354,0,0,0,0,0,0,0,0.376774569,0,0,0,1,0.333814074,0.257064722,0.333814074,0.333814074,0
0.24,0.287912489,0.638342264,0.423825986,0.423825986,0.423825986,0,0,0,0,0,0,0,0.254876915,0.98076923,0,0,1,0.333814074,0.245887995,0.333814074,0.333814074,0
0.24,0.251923428,0.638342264,0.411430501,0.411430501,0.411430501,0,0.640548843,0,0,1,0,0,0.26595852,0.365384616,0.640548843,0,1,0.323698496,0.229122904,0.323698496,0.323698496,0
0.24,0.299908842,0.653187433,0.394256892,0.394256892,0.394256892,0,0,0.640548864,0,0,0,0,0.277040125,0,0,0,1,0.333814074,0.245887995,0.333814074,0.333814074,0
0.24,0.34189608,0.668032602,0.381861406,0.381861406,0.381861406,0,0,0,0,0,0,0.217768526,0.26595852,0,0,0,1,0.333814074,0.257064722,0.333814074,0.333814074,0
0.24,0.275916135,0.668032602,0.378213853,0.378213853,0.378213853,0,0,0,0,0,0,7.23E-02,0.31028494,0,0,0,1,0.323698496,0.234711268,0.323698496,0.323698496,0
0.24,0.34189608,0.653187433,0.377995227,0.377995227,0.377995227,0,0,0,0,0,0,1.51E-02,0.343529755,0,0,0,1,0.323698496,0.212357814,0.323698496,0.323698496,0
0.24,0.263919781,0.682877771,0.379305237,0.379305237,0.379305237,0,0,0,0,0,0,0,0.354611359,0,0,0,1,0.323698496,0.273829813,0.323698496,0.323698496,0
0.29,0.55183227,0.712568109,0.386076219,0.386076219,0.386076219,0,0,0,0,0,0,0,0.432182594,0,0,0,1,0.333814074,0.329713448,0.333814074,0.333814074,0
0.55,0.899726527,0.771948785,0.412202679,0.412202679,0.412202679,0,0,0,0,0,0,0.19999936,0.587325064,0,0,0,1,0.45520101,0.614719987,0.45520101,0.45520101,0
0.9,0.701786691,0.786793954,0.483741229,0.483741229,0.483741229,0,0,0,0,0,0,5.15E-02,0.698141114,0.461538461,0,0,1,0.576587945,0.899726527,0.576587945,0.576587945,0
0.9,0.359890611,0.742258447,0.618802589,0.618802589,0.618802589,0,0.288955005,0,0,0,0,1.73E-02,0.742467534,0.461538461,0.288955005,0,1,0.667628147,0.642661805,0.667628147,0.667628147,0
0.9,0.20993619,0.69772294,0.782650945,0.782650945,0.782650945,0,0.106684355,0.288954984,0,0,0,5.86E-02,0.786793954,0.461538461,0.106684355,0,1,0.768783927,0.391185446,0.768783927,0.768783927,0
1,0.149954421,0.668032602,0.880005718,0.880005718,0.880005718,0,0.409362539,0.106684356,0,0,0,0,0.764630744,0,0.409362539,0,1,0.819361817,0.245887995,0.819361817,0.819361817,0
1,0.09597083,0.593806758,0.597309617,0.597309617,0.597309617,0,0,0.409362433,0,0,0,6.01E-02,0.653814694,0,0,0,1,0.869939707,0.106178907,0.869939707,0.869939707,0
1,0.065979945,0.534426082,0.249225449,0.249225449,0.249225449,0,0,0,0,0,0,0,0.554080249,0,0,0,1,0.758668349,0.072648726,0.758668349,0.758668349,0
1,0.041987238,0.519580913,0.123751072,0.123751072,0.123751072,0,0,0,0,0,0,2.75E-02,0.443264199,0,0,0,1,0.657512569,0.039118545,0.657512569,0.657512569,0
1,0.041987238,0.489890575,0.074250643,0.074250643,0.074250643,0,0,0,0,0,0,0.280998204,0.410019384,0,0,0,1,0.445085432,0.022353454,0.445085432,0.445085432,0
1,0.023992707,0.475045406,0.049500429,0.049500429,0.049500429,0,0,0,0,0,0,0,0.410019384,0,0,0,1,0.232658294,0.005588364,0.232658294,0.232658294,0
1,0.023992707,0.460200237,0.049500429,0.049500429,0.049500429,0,0,0,0,0,0,0,0.398937779,0,0,0,1,0.192195982,0.005588364,0.192195982,0.192195982,0
1,0.041987238,0.475045406,0.052920562,0.052920562,0.052920562,0,0,0,0,0,0,0,0.365692964,0,0,0,1,0.15173367,0.011176727,0.15173367,0.15173367,0
1,0.065979945,0.489890575,0.140469788,0.140469788,0.140469788,0,0,0,0,0,1,0,0.398937779,0,0,0,1,0.161849248,0.039118545,0.161849248,0.161849248,0
1,0.149954421,0.549271251,0.329784286,0.329784286,0.329784286,0,0,0,0,0,0,2.27E-02,0.476509014,0,0,0,1,0.182080404,0.067060362,0.182080404,0.182080404,0
0.88,0.251923428,0.623497096,0.417333513,0.417333513,0.417333513,0,0,0,0,0,0,0,0.520835434,0,0,0,1,0.263005028,0.162062542,0.263005028,0.263005028,0
0.41,0.275916135,0.638342264,0.42747354,0.42747354,0.42747354,0,0,0,0,0,0,9.28E-03,0.376774569,0,0,0,1,0.333814074,0.257064722,0.333814074,0.333814074,0
0.24,0.287912489,0.638342264,0.423825986,0.423825986,0.423825986,0,0,0,0,0,0,0.238991008,0.254876915,0,0,0,1,0.333814074,0.245887995,0.333814074,0.333814074,0
0.24,0.251923428,0.638342264,0.411430501,0.411430501,0.411430501,0,0,0,0,0,0,0,0.26595852,0,0,0,1,0.323698496,0.229122904,0.323698496,0.323698496,0
0.24,0.299908842,0.653187433,0.394256892,0.394256892,0.394256892,0,0,0,0.253078419,0,0,0,0.277040125,0,0,0.253078419,1,0.333814074,0.245887995,0.333814074,0.333814074,0
0.24,0.34189608,0.668032602,0.381861406,0.381861406,0.381861406,0,0,0,0.711147061,0,0,6.45E-02,0.26595852,0,0,0.711147061,1,0.333814074,0.257064722,0.333814074,0.333814074,0
0.24,0.275916135,0.668032602,0.378213853,0.378213853,0.378213853,0,0,0,0,0,0,0.231971535,0.31028494,0,0,0,1,0.323698496,0.234711268,0.323698496,0.323698496,0
0.24,0.34189608,0.653187433,0.377995227,0.377995227,0.377995227,0,0,0,0,0,0,0,0.343529755,0,0,0,1,0.323698496,0.212357814,0.323698496,0.323698496,0
0.24,0.263919781,0.682877771,0.379305237,0.379305237,0.379305237,0,0,0,0,0,0,0.090266373,0.354611359,0,0,0,1,0.323698496,0.273829813,0.323698496,0.323698496,0
0.29,0.55183227,0.712568109,0.386076219,0.386076219,0.386076219,0,0,0,0,0,0,6.58E-03,0.432182594,0,0,0,1,0.333814074,0.329713448,0.333814074,0.333814074,0
0.55,0.899726527,0.771948785,0.412202679,0.412202679,0.412202679,0,0,0,0,0,0,0.218480797,0.587325064,0,0,0,1,0.45520101,0.614719987,0.45520101,0.45520101,0
0.9,0.701786691,0.786793954,0.483741229,0.483741229,0.483741229,0,0,0,0,0,0,0.55716977,0.698141114,0,0,0,1,0.576587945,0.899726527,0.576587945,0.576587945,0
0.9,0.359890611,0.742258447,0.618802589,0.618802589,0.618802589,0,0,0,0,0,0,0.138141404,0.742467534,0,0,0,1,0.667628147,0.642661805,0.667628147,0.667628147,0
0.9,0.20993619,0.69772294,0.782650945,0.782650945,0.782650945,0,0,0,0.395222894,0,0,0,0.786793954,0,0,0.395222894,1,0.768783927,0.391185446,0.768783927,0.768783927,0
1,0.149954421,0.668032602,0.880005718,0.880005718,0.880005718,0,0,0,0.875159534,0,0.693758647,0,0.764630744,0,0,0.875159534,1,0.819361817,0.245887995,0.819361817,0.819361817,0
1,0.09597083,0.593806758,0.597309617,0.597309617,0.597309617,0,0,0,0,0,0,0.113188702,0.653814694,0,0,0,1,0.869939707,0.106178907,0.869939707,0.869939707,0
1,0.065979945,0.534426082,0.249225449,0.249225449,0.249225449,0,0,0,0,0,0,8.80E-03,0.554080249,0,0,0,1,0.758668349,0.072648726,0.758668349,0.758668349,0
1,0.041987238,0.519580913,0.123751072,0.123751072,0.123751072,0,0,0,0,0,0,0,0.443264199,0,0,0,1,0.657512569,0.039118545,0.657512569,0.657512569,0
1,0.041987238,0.489890575,0.074250643,0.074250643,0.074250643,0,0,0,0,0,0,0,0.410019384,0,0,0,1,0.445085432,0.022353454,0.445085432,0.445085432,0
1,0.023992707,0.475045406,0.049500429,0.049500429,0.049500429,0,0,0,0,0,0,0,0.410019384,0,0,0,1,0.232658294,0.005588364,0.232658294,0.232658294,0
1,0.023992707,0.460200237,0.049500429,0.049500429,0.049500429,0,0,0,0,0,0.186610143,0,0.398937779,0,0,0,1,0.192195982,0.005588364,0.192195982,0.192195982,0
1,0.041987238,0.475045406,0.052920562,0.052920562,0.052920562,0,0,0,0,0,0.693643235,0,0.365692964,0,0,0,1,0.15173367,0.011176727,0.15173367,0.15173367,0
1,0.065979945,0.489890575,0.140469788,0.140469788,0.140469788,0,0,0,0,0,0,1.81E-03,0.398937779,0,0,0,1,0.161849248,0.039118545,0.161849248,0.161849248,0
1,0.149954421,0.549271251,0.329784286,0.329784286,0.329784286,0,0,0,0,0,0,0.607184016,0.476509014,0,0,0,1,0.182080404,0.067060362,0.182080404,0.182080404,0
0.88,0.251923428,0.623497096,0.417333513,0.417333513,0.417333513,0,0,0,0,0,0,5.82E-02,0.520835434,0,0,0,1,0.263005028,0.162062542,0.263005028,0.263005028,0
0.41,0.275916135,0.638342264,0.42747354,0.42747354,0.42747354,0,0,0,0,0,0,0,0.376774569,0,0,0,1,0.333814074,0.257064722,0.333814074,0.333814074,0
0.24,0.287912489,0.638342264,0.423825986,0.423825986,0.423825986,0,0,0,0,0,0.182268262,0.086756237,0.254876915,0,0,0,1,0.333814074,0.245887995,0.333814074,0.333814074,0
0.24,0.251923428,0.638342264,0.411430501,0.411430501,0.411430501,0,0,0,0,0,0,0,0.26595852,0,0,0,1,0.323698496,0.229122904,0.323698496,0.323698496,0
0.24,0.299908842,0.653187433,0.394256892,0.394256892,0.394256892,0,0,0,0,0,0,1.74E-02,0.277040125,0.461538461,0,0,1,0.333814074,0.245887995,0.333814074,0.333814074,0
0.24,0.34189608,0.668032602,0.381861406,0.381861406,0.381861406,0,0.125608879,0,0,0,0,7.10E-02,0.26595852,0.461538461,0.125608879,0,1,0.333814074,0.257064722,0.333814074,0.333814074,0
0.24,0.275916135,0.668032602,0.378213853,0.378213853,0.378213853,0,9.63E-03,0.125608731,0,0,0,0,0.31028494,0,9.63E-03,0,1,0.323698496,0.234711268,0.323698496,0.323698496,0
0.24,0.34189608,0.653187433,0.377995227,0.377995227,0.377995227,0,0,0.009627905,0,0,0,0,0.343529755,0,0,0,1,0.323698496,0.212357814,0.323698496,0.323698496,0
0.24,0.263919781,0.682877771,0.379305237,0.379305237,0.379305237,0,0,0,0,0,0,0,0.354611359,0,0,0,1,0.323698496,0.273829813,0.323698496,0.323698496,0
0.29,0.55183227,0.712568109,0.386076219,0.386076219,0.386076219,0,0,0,0,0,0,0.599341829,0.432182594,0,0,0,1,0.333814074,0.329713448,0.333814074,0.333814074,0
0.55,0.899726527,0.771948785,0.412202679,0.412202679,0.412202679,0,0,0,0,0,0,0.336221633,0.587325064,0,0,0,1,0.45520101,0.614719987,0.45520101,0.45520101,0
0.9,0.701786691,0.786793954,0.483741229,0.483741229,0.483741229,0,0,0,0,0,0,2.06E-02,0.698141114,0,0,0,1,0.576587945,0.899726527,0.576587945,0.576587945,0
0.9,0.359890611,0.742258447,0.618802589,0.618802589,0.618802589,0,0,0,0,0,0,0,0.742467534,0,0,0,1,0.667628147,0.642661805,0.667628147,0.667628147,0
0.9,0.20993619,0.69772294,0.782650945,0.782650945,0.782650945,0,0,0,0,0,0,0,0.786793954,0,0,0,1,0.768783927,0.391185446,0.768783927,0.768783927,0
1,0.149954421,0.668032602,0.880005718,0.880005718,0.880005718,0,0,0,0,0,0,0.125308517,0.764630744,0,0,0,1,0.819361817,0.245887995,0.819361817,0.819361817,0
1,0.09597083,0.593806758,0.597309617,0.597309617,0.597309617,0,0,0,0,0,0,4.94E-03,0.653814694,0,0,0,1,0.869939707,0.106178907,0.869939707,0.869939707,0
1,0.065979945,0.534426082,0.249225449,0.249225449,0.249225449,0,0,0,0,0,0,0.086262449,0.554080249,0,0,0,1,0.758668349,0.072648726,0.758668349,0.758668349,0
1,0.041987238,0.519580913,0.123751072,0.123751072,0.123751072,0,0,0,0,0,0,0,0.443264199,0,0,0,1,0.657512569,0.039118545,0.657512569,0.657512569,0
1,0.041987238,0.489890575,0.074250643,0.074250643,0.074250643,0,0,0,0,0,0,0,0.410019384,0,0,0,1,0.445085432,0.022353454,0.445085432,0.445085432,0
1,0.023992707,0.475045406,0.049500429,0.049500429,0.049500429,0,0,0,0,0,0,0,0.410019384,0,0,0,1,0.232658294,0.005588364,0.232658294,0.232658294,0
1,0.023992707,0.460200237,0.049500429,0.049500429,0.049500429,0,0,0,0,0,0,0,0.398937779,0,0,0,1,0.192195982,0.005588364,0.192195982,0.192195982,0
1,0.041987238,0.475045406,0.052920562,0.052920562,0.052920562,0,0,0,0,0,0,0,0.365692964,0,0,0,1,0.15173367,0.011176727,0.15173367,0.15173367,0
1,0.065979945,0.489890575,0.140469788,0.140469788,0.140469788,0,0,0,0,0,0,0,0.398937779,0,0,0,1,0.161849248,0.039118545,0.161849248,0.161849248,0
1,0.149954421,0.549271251,0.329784286,0.329784286,0.329784286,0,0,0,0,0,0,1.54E-02,0.476509014,0,0,0,1,0.182080404,0.067060362,0.182080404,0.182080404,0
0.88,0.251923428,0.623497096,0.417333513,0.417333513,0.417333513,0,0,0,0,0,0,3.83E-02,0.520835434,0.98076923,0,0,1,0.263005028,0.162062542,0.263005028,0.263005028,0
0.41,0.275916135,0.638342264,0.42747354,0.42747354,0.42747354,0,1,0,0,0,0,0,0.376774569,0.365384616,1,0,1,0.333814074,0.257064722,0.333814074,0.333814074,0
0.24,0.287912489,0.638342264,0.423825986,0.423825986,0.423825986,0,0,1,0,0,0,0,0.254876915,0,0,0,1,0.333814074,0.245887995,0.333814074,0.333814074,0
0.24,0.251923428,0.638342264,0.411430501,0.411430501,0.411430501,0,0,0,0,0,0,0,0.26595852,0,0,0,1,0.323698496,0.229122904,0.323698496,0.323698496,0
0.24,0.299908842,0.653187433,0.394256892,0.394256892,0.394256892,0,0,0,0,0,0,2.17E-02,0.277040125,0,0,0,1,0.333814074,0.245887995,0.333814074,0.333814074,0
0.24,0.34189608,0.668032602,0.381861406,0.381861406,0.381861406,0,0,0,0,0,0,0.136879324,0.26595852,0,0,0,1,0.333814074,0.257064722,0.333814074,0.333814074,0
0.24,0.275916135,0.668032602,0.378213853,0.378213853,0.378213853,0,0,0,0,0,0,0,0.31028494,0,0,0,1,0.323698496,0.234711268,0.323698496,0.323698496,0
0.24,0.34189608,0.653187433,0.377995227,0.377995227,0.377995227,0,0,0,0,0,0,0.080778761,0.343529755,0.346153846,0,0,1,0.323698496,0.212357814,0.323698496,0.323698496,0
0.24,0.263919781,0.682877771,0.379305237,0.379305237,0.379305237,0,0.193559062,0,0,0,0,5.04E-02,0.354611359,0.115384615,0.193559062,0,1,0.323698496,0.273829813,0.323698496,0.323698496,0
0.29,0.55183227,0.712568109,0.386076219,0.386076219,0.386076219,0,0,0.193559046,0,0,0,0,0.432182594,0,0,0,1,0.333814074,0.329713448,0.333814074,0.333814074,0
0.55,0.899726527,0.771948785,0.412202679,0.412202679,0.412202679,0,0,0,0,0,0.093608657,0,0.587325064,0,0,0,1,0.45520101,0.614719987,0.45520101,0.45520101,0
0.9,0.701786691,0.786793954,0.483741229,0.483741229,0.483741229,0,0,0,0,0,0.374435539,0.213490097,0.698141114,0,0,0,1,0.576587945,0.899726527,0.576587945,0.576587945,0
0.9,0.359890611,0.742258447,0.618802589,0.618802589,0.618802589,0,0,0,0,0,0,1.52E-02,0.742467534,0,0,0,1,0.667628147,0.642661805,0.667628147,0.667628147,0
0.9,0.20993619,0.69772294,0.782650945,0.782650945,0.782650945,0,0,0,0,0,0,0,0.786793954,0,0,0,1,0.768783927,0.391185446,0.768783927,0.768783927,0
