occupants,cooking_range,plug_loads,lighting_interior,lighting_exterior,lighting_garage,lighting_exterior_holiday,clothes_washer,clothes_dryer,dishwasher,baths,showers,sinks,ceiling_fan,clothes_dryer_exhaust,clothes_washer_power,dishwasher_power,vacancy
0.24,0.38,0.824244608,0.448044239,0.448044239,0.448044239,0,0,0,0,0,0,2.40E-06,0.433493563,0,0,0,0
0.24,0.293333333,0.861710272,0.488701187,0.488701187,0.488701187,0,0,0,0,0,0,0,0.447477226,0,0,0,0
0.29,0.613333333,0.899175936,0.598336615,0.598336615,0.598336615,0,0,0,0,0,0,5.89E-06,0.545362869,0,0,0,0
0.55,1,0.974107263,0.793364612,0.793364612,0.793364612,0,0,0,0,0,0,3.96E-05,0.741134156,0,0,0,0
0.9,0.78,0.992840095,0.976700585,0.976700585,0.976700585,0,0,0,0,0,0,0.000155,0.880970789,0,0,0,0
0.9,0.4,0.936641599,0.993915642,0.993915642,0.993915642,0,0,0,0.003616792,0,0,0,0.936905442,0,0,0.003616792,0
0.9,0.233333333,0.880443104,0.82844216,0.82844216,0.82844216,0,0,0,0,0,0,0,0.992840095,0,0,0,0
1,0.166666667,0.84297744,0.625301054,0.625301054,0.625301054,0,0,0,0,0,0,0,0.964872769,0,0,0,0
1,0.106666667,0.74931328,0.539963853,0.539963853,0.539963853,0,0,0,0,0,0,5.95E-05,0.825036136,0,0,0,0
1,0.073333333,0.674381952,0.249453523,0.249453523,0.249453523,0,0,0,0,0,0,7.67E-05,0.699183166,0,0,0,0
1,0.046666667,0.660377358,0.12386432,0.12386432,0.12386432,0,0,0,0,0,0,0,0.563380282,0,0,0,0
1,0.046666667,0.622641509,0.074318592,0.074318592,0.074318592,0,0,0,0,0,0,7.98E-05,0.521126761,0,0,0,0
1,0.026666667,0.603773585,0.049545728,0.049545728,0.049545728,0,0,0,0,0,0,0,0.521126761,0,0,0,0
1,0.026666667,0.58490566,0.049545728,0.049545728,0.049545728,0,0,0,0,0,0,0,0.507042254,0,0,0,0
1,0.046666667,0.603773585,0.054800383,0.054800383,0.054800383,0,0,0,0,0,0,8.26E-05,0.464788732,0,0,0,0
1,0.073333333,0.622641509,0.149730466,0.149730466,0.149730466,0,0,0,0,0,0,0,0.507042254,0,0,0,0
1,0.166666667,0.698113208,0.351525801,0.351525801,0.351525801,0,0,0,0,0,0,0,0.605633803,0,0,0,0
0.88,0.28,0.79245283,0.444846839,0.444846839,0.444846839,0,0,0,0,0,0,0.000117518,0.661971831,0,0,0,0
0.41,0.306666667,0.811320755,0.470457371,0.470457371,0.470457371,0,0,0,0,0,0.00111485,0.000316441,0.478873239,0,0,0,0
0.24,0.32,0.811320755,0.481371356,0.481371356,0.481371356,0,0,0,0,0,0,0.000312193,0.323943662,0,0,0,0
0.24,0.28,0.811320755,0.46815868,0.46815868,0.46815868,0,0,0,0,0,0,4.80E-06,0.338028169,0,0,0,0
0.24,0.333333333,0.830188679,0.449852875,0.449852875,0.449852875,0,0,0,0,0,0,0.000716892,0.352112676,0,0,0,0
0.24,0.38,0.849056604,0.436640199,0.436640199,0.436640199,0,0,0,0,0,0,0,0.338028169,0,0,0,0
0.24,0.306666667,0.849056604,0.432752176,0.432752176,0.432752176,0,0,0,0,0,0,0,0.394366197,0,0,0,0
0.24,0.38,0.830188679,0.435675721,0.435675721,0.435675721,0,0,0,0,0,0,0.000107719,0.436619718,0,0,0,0
0.24,0.293333333,0.867924528,0.456857143,0.456857143,0.456857143,0,0,0,0,0,0,7.85E-05,0.450704225,0,0,0,0
0.29,0.613333333,0.905660377,0.523557419,0.523557419,0.523557419,0,0,0,0,0,0,0,0.549295775,0,0,0,0
0.55,1,0.981132075,0.669529044,0.669529044,0.669529044,0,0,0,0,0,0,8.40E-05,0.746478873,0,0,0,0
0.9,0.78,1,0.863317269,0.863317269,0.863317269,0,0,0,0,0,0,9.04E-06,0.887323944,0,0,0,0
0.9,0.4,0.943396226,0.979626105,0.979626105,0.979626105,0,0,0,0,0,0,0.000340013,0.943661972,0,0,0,0
0.9,0.233333333,0.886792453,0.918083626,0.918083626,0.918083626,0,0,0,0,0,0,0,1,0,0,0,0
1,0.166666667,0.849056604,0.733651573,0.733651573,0.733651573,0,0,0,0,0,0,0,0.971830986,0,0,0,0
1,0.106666667,0.754716981,0.644828049,0.644828049,0.644828049,0,0,0,0,0,0,0.000173433,0.830985915,0,0,0,0
1,0.073333333,0.679245283,0.249453523,0.249453523,0.249453523,0,0,0,0,0,0,0,0.704225352,0,0,0,0
1,0.046666667,0.660377358,0.12386432,0.12386432,0.12386432,0,0,0,0,0,0,3.43E-05,0.563380282,0,0,0,0
1,0.046666667,0.622641509,0.074318592,0.074318592,0.074318592,0,0,0,0,0,0,0,0.521126761,0,0,0,0
1,0.026666667,0.603773585,0.049545728,0.049545728,0.049545728,0,0,0,0,0,0,0,0.521126761,0,0,0,0
1,0.026666667,0.58490566,0.049545728,0.049545728,0.049545728,0,0,0,0,0,0,0,0.507042254,0,0,0,0
1,0.046666667,0.603773585,0.054800383,0.054800383,0.054800383,0,0,0,0,0,0,0,0.464788732,0.866666667,0,0,0
1,0.073333333,0.622641509,0.149730466,0.149730466,0.149730466,0,0.002340888,0,0,0,0,0,0.507042254,0.683333333,0.002340888,0,0
1,0.166666667,0.698113208,0.351525801,0.351525801,0.351525801,0,0,0.0211826,0,0,0,0.001249524,0.605633803,0,0,0,0
0.88,0.28,0.79245283,0.444846839,0.444846839,0.444846839,0,0,0,0,0,0,1.67E-05,0.661971831,0,0,0,0
0.41,0.306666667,0.811320755,0.470457371,0.470457371,0.470457371,0,0,0,0,0,0,0,0.478873239,0,0,0,0
0.24,0.32,0.811320755,0.481371356,0.481371356,0.481371356,0,0,0,0,0,0,0,0.323943662,0.85,0,0,0
0.24,0.28,0.811320755,0.46815868,0.46815868,0.46815868,0,0.002142821,0,0,0.011698664,0,0,0.338028169,0.316666667,0.002142821,0,0
0.24,0.333333333,0.830188679,0.449852875,0.449852875,0.449852875,0,0,0.0193903,0,0,0,0,0.352112676,0,0,0,0
0.24,0.38,0.849056604,0.436640199,0.436640199,0.436640199,0,0,0,0,0,0,0.000272107,0.338028169,0,0,0,0
0.24,0.306666667,0.849056604,0.432752176,0.432752176,0.432752176,0,0,0,0,0,0,9.04E-05,0.394366197,0,0,0,0
0.24,0.38,0.830188679,0.435675721,0.435675721,0.435675721,0,0,0,0,0,0,1.89E-05,0.436619718,0,0,0,0
0.24,0.293333333,0.867924528,0.456857143,0.456857143,0.456857143,0,0,0,0,0,0,0,0.450704225,0,0,0,0
0.29,0.613333333,0.905660377,0.523557419,0.523557419,0.523557419,0,0,0,0,0,0,0,0.549295775,0,0,0,0
0.55,1,0.981132075,0.669529044,0.669529044,0.669529044,0,0,0,0,0,0,0.000249904,0.746478873,0,0,0,0
0.9,0.78,1,0.863317269,0.863317269,0.863317269,0,0,0,0,0,0,6.43E-05,0.887323944,0.4,0,0,0
0.9,0.4,0.943396226,0.979626105,0.979626105,0.979626105,0,0.000966638,0,0,0,0,2.16E-05,0.943661972,0.4,0.000966638,0,0
0.9,0.233333333,0.886792453,0.918083626,0.918083626,0.918083626,0,0.00035689,0.008747067,0,0,0,7.32E-05,1,0.4,0.00035689,0,0
1,0.166666667,0.849056604,0.733651573,0.733651573,0.733651573,0,0.001369436,0.003229483,0,0,0,0,0.971830986,0,0.001369436,0,0
1,0.106666667,0.754716981,0.644828049,0.644828049,0.644828049,0,0,0.012391967,0,0,0,7.51E-05,0.830985915,0,0,0,0
1,0.073333333,0.679245283,0.249453523,0.249453523,0.249453523,0,0,0,0,0,0,0,0.704225352,0,0,0,0
1,0.046666667,0.660377358,0.12386432,0.12386432,0.12386432,0,0,0,0,0,0,0,0.563380282,0,0,0,0
1,0.046666667,0.622641509,0.074318592,0.074318592,0.074318592,0,0,0,0,0,0,0.000351114,0.521126761,0,0,0,0
1,0.026666667,0.603773585,0.049545728,0.049545728,0.049545728,0,0,0,0,0,0,0,0.521126761,0,0,0,0
1,0.026666667,0.58490566,0.049545728,0.049545728,0.049545728,0,0,0,0,0,0,0,0.507042254,0,0,0,0
1,0.046666667,0.603773585,0.054800383,0.054800383,0.054800383,0,0,0,0,0,0,0,0.464788732,0,0,0,0
1,0.073333333,0.622641509,0.149730466,0.149730466,0.149730466,0,0,0,0,0,0.002192137,0,0.507042254,0,0,0,0
1,0.166666667,0.698113208,0.351525801,0.351525801,0.351525801,0,0,0,0,0,0,2.84E-05,0.605633803,0,0,0,0
0.88,0.28,0.79245283,0.444846839,0.444846839,0.444846839,0,0,0,0,0,0,0,0.661971831,0,0,0,0
0.41,0.306666667,0.811320755,0.470457371,0.470457371,0.470457371,0,0,0,0,0,0,1.16E-05,0.478873239,0,0,0,0
0.24,0.32,0.811320755,0.481371356,0.481371356,0.481371356,0,0,0,0,0,0,0.000298625,0.323943662,0,0,0,0
0.24,0.28,0.811320755,0.46815868,0.46815868,0.46815868,0,0,0,0,0,0,0,0.338028169,0,0,0,0
0.24,0.333333333,0.830188679,0.449852875,0.449852875,0.449852875,0,0,0,0.000915332,0,0,0,0.352112676,0,0,0.000915332,0
0.24,0.38,0.849056604,0.436640199,0.436640199,0.436640199,0,0,0,0.002572071,0,0,8.06E-05,0.338028169,0,0,0.002572071,0
0.24,0.306666667,0.849056604,0.432752176,0.432752176,0.432752176,0,0,0,0,0,0,0.000289854,0.394366197,0,0,0,0
0.24,0.38,0.830188679,0.435675721,0.435675721,0.435675721,0,0,0,0,0,0,0,0.436619718,0,0,0,0
0.24,0.293333333,0.867924528,0.456857143,0.456857143,0.456857143,0,0,0,0,0,0,0.00011279,0.450704225,0,0,0,0
0.29,0.613333333,0.905660377,0.523557419,0.523557419,0.523557419,0,0,0,0,0,0,8.22E-06,0.549295775,0,0,0,0
0.55,1,0.981132075,0.669529044,0.669529044,0.669529044,0,0,0,0,0,0,0.000272997,0.746478873,0,0,0,0
0.9,0.78,1,0.863317269,0.863317269,0.863317269,0,0,0,0,0,0,0.000696197,0.887323944,0,0,0,0
0.9,0.4,0.943396226,0.979626105,0.979626105,0.979626105,0,0,0,0,0,0,0.000172611,0.943661972,0,0,0,0
0.9,0.233333333,0.886792453,0.918083626,0.918083626,0.918083626,0,0,0,0.001429439,0,0,0,1,0,0,0.001429439,0
1,0.166666667,0.849056604,0.733651573,0.733651573,0.733651573,0,0,0,0.00316527,0,0.001520814,0,0.971830986,0,0,0.00316527,0
1,0.106666667,0.754716981,0.644828049,0.644828049,0.644828049,0,0,0,0,0,0,0.000141432,0.830985915,0,0,0,0
1,0.073333333,0.679245283,0.249453523,0.249453523,0.249453523,0,0,0,0,0,0,1.10E-05,0.704225352,0,0,0,0
1,0.046666667,0.660377358,0.12386432,0.12386432,0.12386432,0,0,0,0,0,0,0,0.563380282,0,0,0,0
1,0.046666667,0.622641509,0.074318592,0.074318592,0.074318592,0,0,0,0,0,0,0,0.521126761,0,0,0,0
1,0.026666667,0.603773585,0.049545728,0.049545728,0.049545728,0,0,0,0,0,0,0,0.521126761,0,0,0,0
1,0.026666667,0.58490566,0.049545728,0.049545728,0.049545728,0,0,0,0,0,0.000409075,0,0.507042254,0,0,0,0
1,0.046666667,0.603773585,0.054800383,0.054800383,0.054800383,0,0,0,0,0,0.001520561,0,0.464788732,0,0,0,0
1,0.073333333,0.622641509,0.149730466,0.149730466,0.149730466,0,0,0,0,0,0,2.26E-06,0.507042254,0,0,0,0
1,0.166666667,0.698113208,0.351525801,0.351525801,0.351525801,0,0,0,0,0,0,0.000758691,0.605633803,0,0,0,0
0.88,0.28,0.79245283,0.444846839,0.444846839,0.444846839,0,0,0,0,0,0,7.27E-05,0.661971831,0,0,0,0
0.41,0.306666667,0.811320755,0.470457371,0.470457371,0.470457371,0,0,0,0,0,0,0,0.478873239,0,0,0,0
0.24,0.32,0.811320755,0.481371356,0.481371356,0.481371356,0,0,0,0,0,0.000399557,0.000108404,0.323943662,0,0,0,0
0.24,0.28,0.811320755,0.46815868,0.46815868,0.46815868,0,0,0,0,0,0,0,0.338028169,0,0,0,0
0.24,0.333333333,0.830188679,0.449852875,0.449852875,0.449852875,0,0,0,0,0,0,2.17E-05,0.352112676,0.4,0,0,0
0.24,0.38,0.849056604,0.436640199,0.436640199,0.436640199,0,0.000420198,0,0,0,0,8.87E-05,0.338028169,0.4,0.000420198,0,0
0.24,0.306666667,0.849056604,0.432752176,0.432752176,0.432752176,0,3.22E-05,0.00380235,0,0,0,0,0.394366197,0,3.22E-05,0,0
0.24,0.38,0.830188679,0.435675721,0.435675721,0.435675721,0,0,0.00029145,0,0,0,0,0.436619718,0,0,0,0
0.24,0.293333333,0.867924528,0.456857143,0.456857143,0.456857143,0,0,0,0,0,0,0,0.450704225,0,0,0,0
0.29,0.613333333,0.905660377,0.523557419,0.523557419,0.523557419,0,0,0,0,0,0,0.000748892,0.549295775,0,0,0,0
0.55,1,0.981132075,0.669529044,0.669529044,0.669529044,0,0,0,0,0,0,0.000420117,0.746478873,0,0,0,0
0.9,0.78,1,0.863317269,0.863317269,0.863317269,0,0,0,0,0,0,2.57E-05,0.887323944,0,0,0,0
0.9,0.4,0.943396226,0.979626105,0.979626105,0.979626105,0,0,0,0,0,0,0,0.943661972,0,0,0,0
0.9,0.233333333,0.886792453,0.918083626,0.918083626,0.918083626,0,0,0,0,0,0,0,1,0,0,0,0
1,0.166666667,0.849056604,0.733651573,0.733651573,0.733651573,0,0,0,0,0,0,0.000156576,0.971830986,0,0,0,0
1,0.106666667,0.754716981,0.644828049,0.644828049,0.644828049,0,0,0,0,0,0,6.17E-06,0.830985915,0,0,0,0
1,0.073333333,0.679245283,0.249453523,0.249453523,0.249453523,0,0,0,0,0,0,0.000107787,0.704225352,0,0,0,0
1,0.046666667,0.660377358,0.12386432,0.12386432,0.12386432,0,0,0,0,0,0,0,0.563380282,0,0,0,0
1,0.046666667,0.622641509,0.074318592,0.074318592,0.074318592,0,0,0,0,0,0,0,0.521126761,0,0,0,0
1,0.026666667,0.603773585,0.049545728,0.049545728,0.049545728,0,0,0,0,0,0,0,0.521126761,0,0,0,0
1,0.026666667,0.58490566,0.049545728,0.049545728,0.049545728,0,0,0,0,0,0,0,0.507042254,0,0,0,0
1,0.046666667,0.603773585,0.054800383,0.054800383,0.054800383,0,0,0,0,0,0,0,0.464788732,0,0,0,0
1,0.073333333,0.622641509,0.149730466,0.149730466,0.149730466,0,0,0,0,0,0,0,0.507042254,0,0,0,0
1,0.166666667,0.698113208,0.351525801,0.351525801,0.351525801,0,0,0,0,0,0,1.93E-05,0.605633803,0,0,0,0
0.88,0.28,0.79245283,0.444846839,0.444846839,0.444846839,0,0,0,0,0,0,4.78E-05,0.661971831,0.85,0,0,0
0.41,0.306666667,0.811320755,0.470457371,0.470457371,0.470457371,0,0.003345289,0,0,0,0,0,0.478873239,0.316666667,0.003345289,0,0
0.24,0.32,0.811320755,0.481371356,0.481371356,0.481371356,0,0,0.030271383,0,0,0,0,0.323943662,0,0,0,0
0.24,0.28,0.811320755,0.46815868,0.46815868,0.46815868,0,0,0,0,0,0,0,0.338028169,0,0,0,0
0.24,0.333333333,0.830188679,0.449852875,0.449852875,0.449852875,0,0,0,0,0,0,2.71E-05,0.352112676,0,0,0,0
0.24,0.38,0.849056604,0.436640199,0.436640199,0.436640199,0,0,0,0,0,0,0.000171034,0.338028169,0,0,0,0
0.24,0.306666667,0.849056604,0.432752176,0.432752176,0.432752176,0,0,0,0,0,0,0,0.394366197,0,0,0,0
0.24,0.38,0.830188679,0.435675721,0.435675721,0.435675721,0,0,0,0,0,0,0.000100935,0.436619718,0.3,0,0,0
0.24,0.293333333,0.867924528,0.456857143,0.456857143,0.456857143,0,0.000647511,0,0,0,0,6.30E-05,0.450704225,0.1,0.000647511,0,0
0.29,0.613333333,0.905660377,0.523557419,0.523557419,0.523557419,0,0,0.0058593,0,0,0,0,0.549295775,0,0,0,0
0.55,1,0.981132075,0.669529044,0.669529044,0.669529044,0,0,0,0,0,0.000205203,0,0.746478873,0,0,0,0
0.9,0.78,1,0.863317269,0.863317269,0.863317269,0,0,0,0,0,0.000820814,0.000266761,0.887323944,0,0,0,0
0.9,0.4,0.943396226,0.979626105,0.979626105,0.979626105,0,0,0,0,0,0,1.90E-05,0.943661972,0,0,0,0
0.9,0.233333333,0.886792453,0.918083626,0.918083626,0.918083626,0,0,0,0,0,0,0,1,0,0,0,0
1,0.166666667,0.849056604,0.733651573,0.733651573,0.733651573,0,0,0,0,0,0,9.70E-05,0.971830986,0,0,0,0
1,0.106666667,0.754716981,0.644828049,0.644828049,0.644828049,0,0,0,0,0,0,2.60E-05,0.830985915,0,0,0,0
1,0.073333333,0.679245283,0.249453523,0.249453523,0.249453523,0,0,0,0,0,0,0,0.704225352,0,0,0,0
1,0.046666667,0.660377358,0.12386432,0.12386432,0.12386432,0,0,0,0,0,0,0,0.563380282,0,0,0,0
1,0.046666667,0.622641509,0.074318592,0.074318592,0.074318592,0,0,0,0,0,0,0,0.521126761,0,0,0,0
1,0.026666667,0.603773585,0.049545728,0.049545728,0.049545728,0,0,0,0,0,0,0,0.521126761,0,0,0,0
1,0.026666667,0.58490566,0.049545728,0.049545728,0.049545728,0,0,0,0,0,0,0,0.507042254,0,0,0,0
1,0.046666667,0.603773585,0.054800383,0.054800383,0.054800383,0,0,0,0,0,0,0,0.464788732,0,0,0,0
1,0.073333333,0.622641509,0.149730466,0.149730466,0.149730466,0,0,0,0,0,0,0,0.507042254,0,0,0,0
1,0.166666667,0.698113208,0.351525801,0.351525801,0.351525801,0,0,0,0,0,0,0,0.605633803,0,0,0,0
0.88,0.28,0.79245283,0.444846839,0.444846839,0.444846839,0,0,0,0,0,0,0.00011368,0.661971831,0,0,0,0
0.41,0.306666667,0.811320755,0.470457371,0.470457371,0.470457371,0,0,0,0,0,0,0,0.478873239,0,0,0,0
0.24,0.32,0.811320755,0.481371356,0.481371356,0.481371356,0,0,0,0,0,0,0.00025059,0.323943662,0,0,0,0
0.24,0.28,0.811320755,0.46815868,0.46815868,0.46815868,0,0,0,0,0,0,0.000167334,0.338028169,0,0,0,0
0.24,0.333333333,0.830188679,0.449852875,0.449852875,0.449852875,0,0,0,0,0,0,0,0.352112676,0,0,0,0
0.24,0.38,0.849056604,0.436640199,0.436640199,0.436640199,0,0,0,0,0,0,6.39E-05,0.338028169,0,0,0,0
0.24,0.306666667,0.849056604,0.432752176,0.432752176,0.432752176,0,0,0,0,0,0,0,0.394366197,0,0,0,0
0.24,0.38,0.830188679,0.435675721,0.435675721,0.435675721,0,0,0,0,0,0,0,0.436619718,0,0,0,0
0.24,0.293333333,0.867924528,0.456857143,0.456857143,0.456857143,0,0,0,0,0,0,0.000102511,0.450704225,0,0,0,0
0.29,0.613333333,0.905660377,0.523557419,0.523557419,0.523557419,0,0,0,0,0,0,0,0.549295775,0,0,0,0
0.55,1,0.981132075,0.669529044,0.669529044,0.669529044,0,0,0,0,0,0,7.43E-05,0.746478873,0,0,0,0
0.9,0.78,1,0.863317269,0.863317269,0.863317269,0,0,0,0,0,0,0,0.887323944,0,0,0,0
0.9,0.4,0.943396226,0.979626105,0.979626105,0.979626105,0,0,0,0,0,0,1.66E-05,0.943661972,0,0,0,0
0.9,0.233333333,0.886792453,0.918083626,0.918083626,0.918083626,0,0,0,0,0,0,0,1,0,0,0,0
1,0.166666667,0.849056604,0.733651573,0.733651573,0.733651573,0,0,0,0,0,0,0,0.971830986,0,0,0,0
1,0.106666667,0.754716981,0.644828049,0.644828049,0.644828049,0,0,0,0,0,0,0,0.830985915,0,0,0,0
1,0.073333333,0.679245283,0.249453523,0.249453523,0.249453523,0,0,0,0,0,0.000644353,0,0.704225352,0,0,0,0
1,0.046666667,0.660377358,0.12386432,0.12386432,0.12386432,0,0,0,0,0,0,4.73E-06,0.563380282,0,0,0,0
1,0.046666667,0.622641509,0.074318592,0.074318592,0.074318592,0,0,0,0,0,0,0,0.521126761,0,0,0,0
1,0.026666667,0.603773585,0.049545728,0.049545728,0.049545728,0,0,0,0,0,0,0,0.521126761,0,0,0,0
1,0.026666667,0.58490566,0.049545728,0.049545728,0.049545728,0,0,0,0,0,0,4.31E-05,0.507042254,0,0,0,0
1,0.046666667,0.603773585,0.054800383,0.054800383,0.054800383,0,0,0,0,0,0,0,0.464788732,0,0,0,0
1,0.073333333,0.622641509,0.149730466,0.149730466,0.149730466,0,0,0,0,0,0,0,0.507042254,0,0,0,0
1,0.166666667,0.698113208,0.351525801,0.351525801,0.351525801,0,0,0,0,0,0,0,0.605633803,0,0,0,0
0.88,0.28,0.79245283,0.444846839,0.444846839,0.444846839,0,0,0,0,0,0,0,0.661971831,0,0,0,0
0.41,0.306666667,0.811320755,0.470457371,0.470457371,0.470457371,0,0,0,0,0,0,0,0.478873239,0,0,0,0
0.24,0.32,0.811320755,0.481371356,0.481371356,0.481371356,0,0,0,0,0,0.001657618,0,0.323943662,0,0,0,0
0.24,0.28,0.811320755,0.46815868,0.46815868,0.46815868,0,0,0,0,0,0.001203048,0,0.338028169,0,0,0,0
0.24,0.333333333,0.830188679,0.449852875,0.449852875,0.449852875,0,0,0,0,0,0,7.80E-05,0.352112676,0,0,0,0
0.24,0.38,0.849056604,0.436640199,0.436640199,0.436640199,0,0,0,0,0,0,0,0.338028169,0,0,0,0
0.24,0.306666667,0.849056604,0.432752176,0.432752176,0.432752176,0,0,0,0,0,0,8.77E-06,0.394366197,0,0,0,0
0.24,0.38,0.830188679,0.435675721,0.435675721,0.435675721,0,0,0,0,0,0,2.40E-06,0.436619718,0,0,0,0
0.24,0.293333333,0.867924528,0.456857143,0.456857143,0.456857143,0,0,0,0,0,0,0,0.450704225,0,0,0,0
0.29,0.613333333,0.905660377,0.523557419,0.523557419,0.523557419,0,0,0,0,0,0,5.89E-06,0.549295775,0,0,0,0
0.55,1,0.981132075,0.669529044,0.669529044,0.669529044,0,0,0,0,0,0,3.96E-05,0.746478873,0,0,0,0
0.9,0.78,1,0.863317269,0.863317269,0.863317269,0,0,0,0,0,0,0.000155,0.887323944,0,0,0,0
0.9,0.4,0.943396226,0.979626105,0.979626105,0.979626105,0,0,0,0.003616792,0,0,0,0.943661972,0,0,0.003616792,0
0.9,0.233333333,0.886792453,0.918083626,0.918083626,0.918083626,0,0,0,0,0,0,0,1,0,0,0,0
1,0.166666667,0.849056604,0.733651573,0.733651573,0.733651573,0,0,0,0,0,0,0,0.971830986,0,0,0,0
1,0.106666667,0.754716981,0.644828049,0.644828049,0.644828049,0,0,0,0,0,0,5.95E-05,0.830985915,0,0,0,0
1,0.073333333,0.679245283,0.249453523,0.249453523,0.249453523,0,0,0,0,0,0,7.67E-05,0.704225352,0,0,0,0
1,0.046666667,0.660377358,0.12386432,0.12386432,0.12386432,0,0,0,0,0,0,0,0.563380282,0,0,0,0
1,0.046666667,0.622641509,0.074318592,0.074318592,0.074318592,0,0,0,0,0,0,7.98E-05,0.521126761,0,0,0,0
1,0.026666667,0.603773585,0.049545728,0.049545728,0.049545728,0,0,0,0,0,0,0,0.521126761,0,0,0,0
1,0.026666667,0.58490566,0.049545728,0.049545728,0.049545728,0,0,0,0,0,0,0,0.507042254,0,0,0,0
1,0.046666667,0.603773585,0.054800383,0.054800383,0.054800383,0,0,0,0,0,0,8.26E-05,0.464788732,0,0,0,0
1,0.073333333,0.622641509,0.149730466,0.149730466,0.149730466,0,0,0,0,0,0,0,0.507042254,0,0,0,0
1,0.166666667,0.698113208,0.351525801,0.351525801,0.351525801,0,0,0,0,0,0,0,0.605633803,0,0,0,0
0.88,0.28,0.79245283,0.444846839,0.444846839,0.444846839,0,0,0,0,0,0,0.000117518,0.661971831,0,0,0,0
0.41,0.306666667,0.811320755,0.470457371,0.470457371,0.470457371,0,0,0,0,0,0.00111485,0.000316441,0.478873239,0,0,0,0
0.24,0.32,0.811320755,0.481371356,0.481371356,0.481371356,0,0,0,0,0,0,0.000312193,0.323943662,0,0,0,0
0.24,0.28,0.811320755,0.46815868,0.46815868,0.46815868,0,0,0,0,0,0,4.80E-06,0.338028169,0,0,0,0
0.24,0.333333333,0.830188679,0.449852875,0.449852875,0.449852875,0,0,0,0,0,0,0.000716892,0.352112676,0,0,0,0
0.24,0.38,0.849056604,0.436640199,0.436640199,0.436640199,0,0,0,0,0,0,0,0.338028169,0,0,0,0
0.24,0.306666667,0.849056604,0.432752176,0.432752176,0.432752176,0,0,0,0,0,0,0,0.394366197,0,0,0,0
0.24,0.38,0.830188679,0.435675721,0.435675721,0.435675721,0,0,0,0,0,0,0.000107719,0.436619718,0,0,0,0
0.24,0.293333333,0.867924528,0.456857143,0.456857143,0.456857143,0,0,0,0,0,0,7.85E-05,0.450704225,0,0,0,0
0.29,0.613333333,0.905660377,0.523557419,0.523557419,0.523557419,0,0,0,0,0,0,0,0.549295775,0,0,0,0
0.55,1,0.981132075,0.669529044,0.669529044,0.669529044,0,0,0,0,0,0,8.40E-05,0.746478873,0,0,0,0
0.9,0.78,1,0.863317269,0.863317269,0.863317269,0,0,0,0,0,0,9.04E-06,0.887323944,0,0,0,0
0.9,0.4,0.943396226,0.979626105,0.979626105,0.979626105,0,0,0,0,0,0,0.000340013,0.943661972,0,0,0,0
0.9,0.233333333,0.886792453,0.918083626,0.918083626,0.918083626,0,0,0,0,0,0,0,1,0,0,0,0
1,0.166666667,0.849056604,0.733651573,0.733651573,0.733651573,0,0,0,0,0,0,0,0.971830986,0,0,0,0
1,0.106666667,0.754716981,0.644828049,0.644828049,0.644828049,0,0,0,0,0,0,0.000173433,0.830985915,0,0,0,0
1,0.073333333,0.679245283,0.249453523,0.249453523,0.249453523,0,0,0,0,0,0,0,0.704225352,0,0,0,0
1,0.046666667,0.660377358,0.12386432,0.12386432,0.12386432,0,0,0,0,0,0,3.43E-05,0.563380282,0,0,0,0
1,0.046666667,0.622641509,0.074318592,0.074318592,0.074318592,0,0,0,0,0,0,0,0.521126761,0,0,0,0
1,0.026666667,0.603773585,0.049545728,0.049545728,0.049545728,0,0,0,0,0,0,0,0.521126761,0,0,0,0
1,0.026666667,0.58490566,0.049545728,0.049545728,0.049545728,0,0,0,0,0,0,0,0.507042254,0,0,0,0
1,0.046666667,0.603773585,0.054800383,0.054800383,0.054800383,0,0,0,0,0,0,0,0.464788732,0.866666667,0,0,0
1,0.073333333,0.622641509,0.149730466,0.149730466,0.149730466,0,0.002340888,0,0,0,0,0,0.507042254,0.683333333,0.002340888,0,0
1,0.166666667,0.698113208,0.351525801,0.351525801,0.351525801,0,0,0.0211826,0,0,0,0.001249524,0.605633803,0,0,0,0
0.88,0.28,0.79245283,0.444846839,0.444846839,0.444846839,0,0,0,0,0,0,1.67E-05,0.661971831,0,0,0,0
0.41,0.306666667,0.811320755,0.470457371,0.470457371,0.470457371,0,0,0,0,0,0,0,0.478873239,0,0,0,0
0.24,0.32,0.811320755,0.481371356,0.481371356,0.481371356,0,0,0,0,0,0,0,0.323943662,0.85,0,0,0
0.24,0.28,0.811320755,0.46815868,0.46815868,0.46815868,0,0.002142821,0,0,0.011698664,0,0,0.338028169,0.316666667,0.002142821,0,0
0.24,0.333333333,0.830188679,0.449852875,0.449852875,0.449852875,0,0,0.0193903,0,0,0,0,0.352112676,0,0,0,0
0.24,0.38,0.849056604,0.436640199,0.436640199,0.436640199,0,0,0,0,0,0,0.000272107,0.338028169,0,0,0,0
0.24,0.306666667,0.849056604,0.432752176,0.432752176,0.432752176,0,0,0,0,0,0,9.04E-05,0.394366197,0,0,0,0
0.24,0.38,0.830188679,0.435675721,0.435675721,0.435675721,0,0,0,0,0,0,1.89E-05,0.436619718,0,0,0,0
0.24,0.293333333,0.867924528,0.456857143,0.456857143,0.456857143,0,0,0,0,0,0,0,0.450704225,0,0,0,0
