Dependency=PUMA	Dependency=Geometry Building Type RECS	Dependency=Vintage	Option=Electricity	Option=Fuel Oil	Option=Natural Gas	Option=None	Option=Other Fuel	Option=Propane	Region
CA, 07302	Multi-Family with 5+ Units	2040s	0.668163	0.000000	0.279725	0.036466	0.008005	0.007641	West
CA, 07302	Single-Family Attached	2040s	0.488996	0.000000	0.459842	0.022308	0.016332	0.012523	West
CA, 07302	Single-Family Detached	2040s	0.400055	0.000000	0.159029	0.007082	0.121813	0.312019	West
CA, 07303	Mobile Home	2040s	0.438432	0.000000	0.385923	0.057231	0.029545	0.088867	West
CA, 07303	Multi-Family with 2 - 4 Units	2040s	0.539835	0.000000	0.387976	0.058399	0.004569	0.009222	West
CA, 07303	Multi-Family with 5+ Units	2040s	0.660069	0.000000	0.339931	0.000000	0.000000	0.000000	West
CA, 07303	Single-Family Attached	2040s	0.488996	0.000000	0.459842	0.022308	0.016332	0.012523	West
CA, 07303	Single-Family Detached	2040s	0.318567	0.000000	0.681433	0.000000	0.000000	0.000000	West
CA, 07304	Mobile Home	2040s	0.438432	0.000000	0.385923	0.057231	0.029545	0.088867	West
CA, 07304	Multi-Family with 2 - 4 Units	2040s	0.539835	0.000000	0.387976	0.058399	0.004569	0.009222	West
CA, 07304	Multi-Family with 5+ Units	2040s	0.598495	0.000000	0.401505	0.000000	0.000000	0.000000	West
CA, 07304	Single-Family Attached	2040s	0.488996	0.000000	0.459842	0.022308	0.016332	0.012523	West
CA, 07304	Single-Family Detached	2040s	0.358999	0.000000	0.641001	0.000000	0.000000	0.000000	West
CA, 07305	Mobile Home	2040s	0.438432	0.000000	0.385923	0.057231	0.029545	0.088867	West
CA, 07305	Multi-Family with 2 - 4 Units	2040s	0.539835	0.000000	0.387976	0.058399	0.004569	0.009222	West
CA, 07305	Multi-Family with 5+ Units	2040s	0.692398	0.000000	0.307602	0.000000	0.000000	0.000000	West
CA, 07305	Single-Family Attached	2040s	0.561686	0.000000	0.438314	0.000000	0.000000	0.000000	West
CA, 07305	Single-Family Detached	2040s	0.398677	0.000000	0.530771	0.000000	0.070552	0.000000	West
CA, 07306	Mobile Home	2040s	0.438432	0.000000	0.385923	0.057231	0.029545	0.088867	West
CA, 07306	Multi-Family with 2 - 4 Units	2040s	0.539835	0.000000	0.387976	0.058399	0.004569	0.009222	West
CA, 07306	Multi-Family with 5+ Units	2040s	0.571726	0.000000	0.404348	0.000000	0.000000	0.023926	West
CA, 07306	Single-Family Attached	2040s	0.488996	0.000000	0.459842	0.022308	0.016332	0.012523	West
CA, 07306	Single-Family Detached	2040s	0.442817	0.000000	0.243634	0.000000	0.171429	0.142120	West
CA, 07307	Mobile Home	2040s	0.438432	0.000000	0.385923	0.057231	0.029545	0.088867	West
CA, 07307	Multi-Family with 2 - 4 Units	2040s	0.539835	0.000000	0.387976	0.058399	0.004569	0.009222	West
CA, 07307	Multi-Family with 5+ Units	2040s	0.668163	0.000000	0.279725	0.036466	0.008005	0.007641	West
CA, 07307	Single-Family Attached	2040s	0.488996	0.000000	0.459842	0.022308	0.016332	0.012523	West
CA, 07307	Single-Family Detached	2040s	0.311434	0.000000	0.340306	0.000000	0.126606	0.221655	West
CA, 07308	Mobile Home	2040s	0.438432	0.000000	0.385923	0.057231	0.029545	0.088867	West
CA, 07308	Multi-Family with 2 - 4 Units	2040s	0.539835	0.000000	0.387976	0.058399	0.004569	0.009222	West
CA, 07308	Multi-Family with 5+ Units	2040s	0.933487	0.000000	0.044656	0.000000	0.021858	0.000000	West
CA, 07308	Single-Family Attached	2040s	0.488996	0.000000	0.459842	0.022308	0.016332	0.012523	West
CA, 07308	Single-Family Detached	2040s	0.508620	0.000000	0.425796	0.000000	0.031746	0.033838	West
CA, 07309	Mobile Home	2040s	0.438432	0.000000	0.385923	0.057231	0.029545	0.088867	West
CA, 07309	Multi-Family with 2 - 4 Units	2040s	0.539835	0.000000	0.387976	0.058399	0.004569	0.009222	West
CA, 07309	Multi-Family with 5+ Units	2040s	0.462416	0.000000	0.237183	0.300401	0.000000	0.000000	West
CA, 07309	Single-Family Attached	2040s	0.537223	0.000000	0.355300	0.107477	0.000000	0.000000	West
CA, 07309	Single-Family Detached	2040s	0.377934	0.000000	0.544204	0.000000	0.071833	0.006029	West
CA, 07310	Mobile Home	2040s	0.438432	0.000000	0.385923	0.057231	0.029545	0.088867	West
CA, 07310	Multi-Family with 2 - 4 Units	2040s	0.539835	0.000000	0.387976	0.058399	0.004569	0.009222	West
CA, 07310	Multi-Family with 5+ Units	2040s	0.752835	0.000000	0.247165	0.000000	0.000000	0.000000	West
CA, 07310	Single-Family Attached	2040s	0.341486	0.000000	0.658514	0.000000	0.000000	0.000000	West
CA, 07310	Single-Family Detached	2040s	0.428675	0.000000	0.538384	0.000000	0.032941	0.000000	West
CA, 07311	Mobile Home	2040s	0.438432	0.000000	0.385923	0.057231	0.029545	0.088867	West
CA, 07311	Multi-Family with 2 - 4 Units	2040s	0.539835	0.000000	0.387976	0.058399	0.004569	0.009222	West
CA, 07311	Multi-Family with 5+ Units	2040s	0.732748	0.000000	0.267252	0.000000	0.000000	0.000000	West
CA, 07311	Single-Family Attached	2040s	0.488996	0.000000	0.459842	0.022308	0.016332	0.012523	West
CA, 07311	Single-Family Detached	2040s	0.309775	0.000000	0.529479	0.139432	0.021314	0.000000	West
CA, 07312	Mobile Home	2040s	0.438432	0.000000	0.385923	0.057231	0.029545	0.088867	West
CA, 07312	Multi-Family with 2 - 4 Units	2040s	0.539835	0.000000	0.387976	0.058399	0.004569	0.009222	West
CA, 07312	Multi-Family with 5+ Units	2040s	0.859200	0.000000	0.106135	0.018492	0.000000	0.016173	West
CA, 07312	Single-Family Attached	2040s	0.488996	0.000000	0.459842	0.022308	0.016332	0.012523	West
CA, 07312	Single-Family Detached	2040s	0.422949	0.000000	0.496231	0.006578	0.044813	0.029427	West
CA, 07313	Mobile Home	2040s	0.438432	0.000000	0.385923	0.057231	0.029545	0.088867	West
CA, 07313	Multi-Family with 2 - 4 Units	2040s	0.539835	0.000000	0.387976	0.058399	0.004569	0.009222	West
CA, 07313	Multi-Family with 5+ Units	2040s	0.668163	0.000000	0.279725	0.036466	0.008005	0.007641	West
CA, 07313	Single-Family Attached	2040s	0.488996	0.000000	0.459842	0.022308	0.016332	0.012523	West
CA, 07313	Single-Family Detached	2040s	0.265283	0.000000	0.651384	0.000000	0.083333	0.000000	West
CA, 07314	Mobile Home	2040s	0.438432	0.000000	0.385923	0.057231	0.029545	0.088867	West
CA, 07314	Multi-Family with 2 - 4 Units	2040s	0.539835	0.000000	0.387976	0.058399	0.004569	0.009222	West
CA, 07314	Multi-Family with 5+ Units	2040s	0.734862	0.000000	0.154718	0.038880	0.071540	0.000000	West
CA, 07314	Single-Family Attached	2040s	0.488996	0.000000	0.459842	0.022308	0.016332	0.012523	West
CA, 07314	Single-Family Detached	2040s	0.394015	0.000000	0.542694	0.000000	0.063291	0.000000	West
CA, 07315	Mobile Home	2040s	0.438432	0.000000	0.385923	0.057231	0.029545	0.088867	West
CA, 07315	Multi-Family with 2 - 4 Units	2040s	0.539835	0.000000	0.387976	0.058399	0.004569	0.009222	West
CA, 07315	Multi-Family with 5+ Units	2040s	0.628446	0.000000	0.231014	0.119691	0.020849	0.000000	West
CA, 07315	Single-Family Attached	2040s	0.488996	0.000000	0.459842	0.022308	0.016332	0.012523	West
CA, 07315	Single-Family Detached	2040s	0.422949	0.000000	0.496231	0.006578	0.044813	0.029427	West
CA, 07316	Mobile Home	2040s	0.438432	0.000000	0.385923	0.057231	0.029545	0.088867	West
CA, 07316	Multi-Family with 2 - 4 Units	2040s	0.539835	0.000000	0.387976	0.058399	0.004569	0.009222	West
CA, 07316	Multi-Family with 5+ Units	2040s	0.744582	0.000000	0.158727	0.082730	0.013961	0.000000	West
CA, 07316	Single-Family Attached	2040s	0.488996	0.000000	0.459842	0.022308	0.016332	0.012523	West
CA, 07316	Single-Family Detached	2040s	0.422949	0.000000	0.496231	0.006578	0.044813	0.029427	West
CA, 07317	Mobile Home	2040s	0.438432	0.000000	0.385923	0.057231	0.029545	0.088867	West
CA, 07317	Multi-Family with 2 - 4 Units	2040s	0.539835	0.000000	0.387976	0.058399	0.004569	0.009222	West
CA, 07317	Multi-Family with 5+ Units	2040s	0.782274	0.000000	0.135972	0.033278	0.000000	0.048477	West
CA, 07317	Single-Family Attached	2040s	0.488996	0.000000	0.459842	0.022308	0.016332	0.012523	West
CA, 07317	Single-Family Detached	2040s	0.422949	0.000000	0.496231	0.006578	0.044813	0.029427	West
CA, 07318	Mobile Home	2040s	0.438432	0.000000	0.385923	0.057231	0.029545	0.088867	West
CA, 07318	Multi-Family with 2 - 4 Units	2040s	0.539835	0.000000	0.387976	0.058399	0.004569	0.009222	West
CA, 07318	Multi-Family with 5+ Units	2040s	0.668163	0.000000	0.279725	0.036466	0.008005	0.007641	West
CA, 07318	Single-Family Attached	2040s	0.488996	0.000000	0.459842	0.022308	0.016332	0.012523	West
CA, 07318	Single-Family Detached	2040s	0.422949	0.000000	0.496231	0.006578	0.044813	0.029427	West
CA, 07319	Mobile Home	2040s	0.438432	0.000000	0.385923	0.057231	0.029545	0.088867	West
CA, 07319	Multi-Family with 2 - 4 Units	2040s	0.539835	0.000000	0.387976	0.058399	0.004569	0.009222	West
CA, 07319	Multi-Family with 5+ Units	2040s	0.668163	0.000000	0.279725	0.036466	0.008005	0.007641	West
CA, 07319	Single-Family Attached	2040s	0.488996	0.000000	0.459842	0.022308	0.016332	0.012523	West
CA, 07319	Single-Family Detached	2040s	0.422949	0.000000	0.496231	0.006578	0.044813	0.029427	West
CA, 07320	Mobile Home	2040s	0.438432	0.000000	0.385923	0.057231	0.029545	0.088867	West
CA, 07320	Multi-Family with 2 - 4 Units	2040s	0.539835	0.000000	0.387976	0.058399	0.004569	0.009222	West
CA, 07320	Multi-Family with 5+ Units	2040s	0.633278	0.000000	0.366722	0.000000	0.000000	0.000000	West
CA, 07320	Single-Family Attached	2040s	0.578458	0.000000	0.392101	0.000000	0.000000	0.029441	West
CA, 07320	Single-Family Detached	2040s	0.428473	0.000000	0.517321	0.016142	0.018563	0.019500	West
CA, 07321	Mobile Home	2040s	0.438432	0.000000	0.385923	0.057231	0.029545	0.088867	West
CA, 07321	Multi-Family with 2 - 4 Units	2040s	0.539835	0.000000	0.387976	0.058399	0.004569	0.009222	West
CA, 07321	Multi-Family with 5+ Units	2040s	0.668163	0.000000	0.279725	0.036466	0.008005	0.007641	West
CA, 07321	Single-Family Attached	2040s	0.488996	0.000000	0.459842	0.022308	0.016332	0.012523	West
CA, 07321	Single-Family Detached	2040s	0.422949	0.000000	0.496231	0.006578	0.044813	0.029427	West
CA, 07322	Mobile Home	2040s	0.438432	0.000000	0.385923	0.057231	0.029545	0.088867	West
CA, 07322	Multi-Family with 2 - 4 Units	2040s	0.539835	0.000000	0.387976	0.058399	0.004569	0.009222	West
CA, 07322	Multi-Family with 5+ Units	2040s	0.940497	0.000000	0.019453	0.000000	0.000000	0.040050	West
CA, 07322	Single-Family Attached	2040s	0.488996	0.000000	0.459842	0.022308	0.016332	0.012523	West
CA, 07322	Single-Family Detached	2040s	0.422949	0.000000	0.496231	0.006578	0.044813	0.029427	West
CA, 07501	Mobile Home	2040s	0.438432	0.000000	0.385923	0.057231	0.029545	0.088867	West
CA, 07501	Multi-Family with 2 - 4 Units	2040s	0.539835	0.000000	0.387976	0.058399	0.004569	0.009222	West
CA, 07501	Multi-Family with 5+ Units	2040s	0.610810	0.000000	0.261726	0.077228	0.027723	0.022514	West
CA, 07501	Single-Family Attached	2040s	0.488996	0.000000	0.459842	0.022308	0.016332	0.012523	West
CA, 07501	Single-Family Detached	2040s	0.422949	0.000000	0.496231	0.006578	0.044813	0.029427	West
CA, 07502	Mobile Home	2040s	0.438432	0.000000	0.385923	0.057231	0.029545	0.088867	West
CA, 07502	Multi-Family with 2 - 4 Units	2040s	0.539835	0.000000	0.387976	0.058399	0.004569	0.009222	West
CA, 07502	Multi-Family with 5+ Units	2040s	0.594557	0.000000	0.256093	0.103896	0.045455	0.000000	West
CA, 07502	Single-Family Attached	2040s	0.488996	0.000000	0.459842	0.022308	0.016332	0.012523	West
CA, 07502	Single-Family Detached	2040s	0.422949	0.000000	0.496231	0.006578	0.044813	0.029427	West
CA, 07503	Mobile Home	2040s	0.438432	0.000000	0.385923	0.057231	0.029545	0.088867	West
CA, 07503	Multi-Family with 2 - 4 Units	2040s	0.539835	0.000000	0.387976	0.058399	0.004569	0.009222	West
CA, 07503	Multi-Family with 5+ Units	2040s	0.733639	0.000000	0.240660	0.014531	0.000000	0.011169	West
CA, 07503	Single-Family Attached	2040s	0.488996	0.000000	0.459842	0.022308	0.016332	0.012523	West
CA, 07503	Single-Family Detached	2040s	0.422949	0.000000	0.496231	0.006578	0.044813	0.029427	West
CA, 07504	Mobile Home	2040s	0.438432	0.000000	0.385923	0.057231	0.029545	0.088867	West
CA, 07504	Multi-Family with 2 - 4 Units	2040s	0.539835	0.000000	0.387976	0.058399	0.004569	0.009222	West
CA, 07504	Multi-Family with 5+ Units	2040s	0.586107	0.000000	0.249111	0.164782	0.000000	0.000000	West
CA, 07504	Single-Family Attached	2040s	0.488996	0.000000	0.459842	0.022308	0.016332	0.012523	West
CA, 07504	Single-Family Detached	2040s	0.422949	0.000000	0.496231	0.006578	0.044813	0.029427	West
CA, 07505	Mobile Home	2040s	0.438432	0.000000	0.385923	0.057231	0.029545	0.088867	West
CA, 07505	Multi-Family with 2 - 4 Units	2040s	0.539835	0.000000	0.387976	0.058399	0.004569	0.009222	West
CA, 07505	Multi-Family with 5+ Units	2040s	0.668163	0.000000	0.279725	0.036466	0.008005	0.007641	West
CA, 07505	Single-Family Attached	2040s	0.488996	0.000000	0.459842	0.022308	0.016332	0.012523	West
CA, 07505	Single-Family Detached	2040s	0.422949	0.000000	0.496231	0.006578	0.044813	0.029427	West
CA, 07506	Mobile Home	2040s	0.438432	0.000000	0.385923	0.057231	0.029545	0.088867	West
CA, 07506	Multi-Family with 2 - 4 Units	2040s	0.539835	0.000000	0.387976	0.058399	0.004569	0.009222	West
CA, 07506	Multi-Family with 5+ Units	2040s	0.668163	0.000000	0.279725	0.036466	0.008005	0.007641	West
CA, 07506	Single-Family Attached	2040s	0.488996	0.000000	0.459842	0.022308	0.016332	0.012523	West
CA, 07506	Single-Family Detached	2040s	0.422949	0.000000	0.496231	0.006578	0.044813	0.029427	West
CA, 07507	Mobile Home	2040s	0.438432	0.000000	0.385923	0.057231	0.029545	0.088867	West
CA, 07507	Multi-Family with 2 - 4 Units	2040s	0.539835	0.000000	0.387976	0.058399	0.004569	0.009222	West
CA, 07507	Multi-Family with 5+ Units	2040s	0.823908	0.000000	0.176092	0.000000	0.000000	0.000000	West
CA, 07507	Single-Family Attached	2040s	0.488996	0.000000	0.459842	0.022308	0.016332	0.012523	West
CA, 07507	Single-Family Detached	2040s	0.422949	0.000000	0.496231	0.006578	0.044813	0.029427	West
CA, 07701	Mobile Home	2040s	0.438432	0.000000	0.385923	0.057231	0.029545	0.088867	West
CA, 07701	Multi-Family with 2 - 4 Units	2040s	0.539835	0.000000	0.387976	0.058399	0.004569	0.009222	West
CA, 07701	Multi-Family with 5+ Units	2040s	0.668163	0.000000	0.279725	0.036466	0.008005	0.007641	West
CA, 07701	Single-Family Attached	2040s	0.488996	0.000000	0.459842	0.022308	0.016332	0.012523	West
CA, 07701	Single-Family Detached	2040s	0.658471	0.000000	0.341529	0.000000	0.000000	0.000000	West
CA, 07702	Mobile Home	2040s	0.438432	0.000000	0.385923	0.057231	0.029545	0.088867	West
CA, 07702	Multi-Family with 2 - 4 Units	2040s	0.539835	0.000000	0.387976	0.058399	0.004569	0.009222	West
CA, 07702	Multi-Family with 5+ Units	2040s	0.668163	0.000000	0.279725	0.036466	0.008005	0.007641	West
CA, 07702	Single-Family Attached	2040s	0.488996	0.000000	0.459842	0.022308	0.016332	0.012523	West
CA, 07702	Single-Family Detached	2040s	0.422949	0.000000	0.496231	0.006578	0.044813	0.029427	West
CA, 07703	Mobile Home	2040s	0.438432	0.000000	0.385923	0.057231	0.029545	0.088867	West
CA, 07703	Multi-Family with 2 - 4 Units	2040s	0.539835	0.000000	0.387976	0.058399	0.004569	0.009222	West
CA, 07703	Multi-Family with 5+ Units	2040s	0.762616	0.000000	0.237384	0.000000	0.000000	0.000000	West
CA, 07703	Single-Family Attached	2040s	0.488996	0.000000	0.459842	0.022308	0.016332	0.012523	West
CA, 07703	Single-Family Detached	2040s	0.445552	0.000000	0.512410	0.000000	0.039291	0.002746	West
CA, 07704	Mobile Home	2040s	0.438432	0.000000	0.385923	0.057231	0.029545	0.088867	West
CA, 07704	Multi-Family with 2 - 4 Units	2040s	0.539835	0.000000	0.387976	0.058399	0.004569	0.009222	West
CA, 07704	Multi-Family with 5+ Units	2040s	0.668163	0.000000	0.279725	0.036466	0.008005	0.007641	West
CA, 07704	Single-Family Attached	2040s	0.488996	0.000000	0.459842	0.022308	0.016332	0.012523	West
CA, 07704	Single-Family Detached	2040s	0.500557	0.000000	0.490592	0.000000	0.000000	0.008851	West
CA, 07901	Mobile Home	2040s	0.438432	0.000000	0.385923	0.057231	0.029545	0.088867	West
CA, 07901	Multi-Family with 2 - 4 Units	2040s	0.539835	0.000000	0.387976	0.058399	0.004569	0.009222	West
CA, 07901	Multi-Family with 5+ Units	2040s	0.668163	0.000000	0.279725	0.036466	0.008005	0.007641	West
CA, 07901	Single-Family Attached	2040s	0.488996	0.000000	0.459842	0.022308	0.016332	0.012523	West
CA, 07901	Single-Family Detached	2040s	0.404437	0.000000	0.531735	0.000000	0.049248	0.014582	West
CA, 07902	Mobile Home	2040s	0.438432	0.000000	0.385923	0.057231	0.029545	0.088867	West
CA, 07902	Multi-Family with 2 - 4 Units	2040s	0.539835	0.000000	0.387976	0.058399	0.004569	0.009222	West
CA, 07902	Multi-Family with 5+ Units	2040s	0.668163	0.000000	0.279725	0.036466	0.008005	0.007641	West
CA, 07902	Single-Family Attached	2040s	0.488996	0.000000	0.459842	0.022308	0.016332	0.012523	West
CA, 07902	Single-Family Detached	2040s	0.307205	0.000000	0.505467	0.000000	0.063796	0.123534	West
CA, 08101	Mobile Home	2040s	0.438432	0.000000	0.385923	0.057231	0.029545	0.088867	West
CA, 08101	Multi-Family with 2 - 4 Units	2040s	0.539835	0.000000	0.387976	0.058399	0.004569	0.009222	West
CA, 08101	Multi-Family with 5+ Units	2040s	0.784425	0.000000	0.215575	0.000000	0.000000	0.000000	West
CA, 08101	Single-Family Attached	2040s	0.488996	0.000000	0.459842	0.022308	0.016332	0.012523	West
CA, 08101	Single-Family Detached	2040s	0.422949	0.000000	0.496231	0.006578	0.044813	0.029427	West
CA, 08102	Mobile Home	2040s	0.438432	0.000000	0.385923	0.057231	0.029545	0.088867	West
CA, 08102	Multi-Family with 2 - 4 Units	2040s	0.539835	0.000000	0.387976	0.058399	0.004569	0.009222	West
CA, 08102	Multi-Family with 5+ Units	2040s	0.591031	0.000000	0.281984	0.126984	0.000000	0.000000	West
CA, 08102	Single-Family Attached	2040s	0.488996	0.000000	0.459842	0.022308	0.016332	0.012523	West
CA, 08102	Single-Family Detached	2040s	0.422949	0.000000	0.496231	0.006578	0.044813	0.029427	West
CA, 08103	Mobile Home	2040s	0.438432	0.000000	0.385923	0.057231	0.029545	0.088867	West
CA, 08103	Multi-Family with 2 - 4 Units	2040s	0.539835	0.000000	0.387976	0.058399	0.004569	0.009222	West
CA, 08103	Multi-Family with 5+ Units	2040s	0.700048	0.000000	0.299952	0.000000	0.000000	0.000000	West
CA, 08103	Single-Family Attached	2040s	0.488996	0.000000	0.459842	0.022308	0.016332	0.012523	West
CA, 08103	Single-Family Detached	2040s	0.422949	0.000000	0.496231	0.006578	0.044813	0.029427	West
CA, 08104	Mobile Home	2040s	0.438432	0.000000	0.385923	0.057231	0.029545	0.088867	West
CA, 08104	Multi-Family with 2 - 4 Units	2040s	0.539835	0.000000	0.387976	0.058399	0.004569	0.009222	West
CA, 08104	Multi-Family with 5+ Units	2040s	0.671421	0.000000	0.271191	0.057389	0.000000	0.000000	West
CA, 08104	Single-Family Attached	2040s	0.488996	0.000000	0.459842	0.022308	0.016332	0.012523	West
CA, 08104	Single-Family Detached	2040s	0.422949	0.000000	0.496231	0.006578	0.044813	0.029427	West
CA, 08105	Mobile Home	2040s	0.438432	0.000000	0.385923	0.057231	0.029545	0.088867	West
CA, 08105	Multi-Family with 2 - 4 Units	2040s	0.539835	0.000000	0.387976	0.058399	0.004569	0.009222	West
CA, 08105	Multi-Family with 5+ Units	2040s	0.645628	0.000000	0.319911	0.021248	0.000000	0.013211	West
CA, 08105	Single-Family Attached	2040s	0.339131	0.000000	0.577824	0.083045	0.000000	0.000000	West
CA, 08105	Single-Family Detached	2040s	0.697554	0.000000	0.302446	0.000000	0.000000	0.000000	West
CA, 08106	Mobile Home	2040s	0.438432	0.000000	0.385923	0.057231	0.029545	0.088867	West
CA, 08106	Multi-Family with 2 - 4 Units	2040s	0.539835	0.000000	0.387976	0.058399	0.004569	0.009222	West
CA, 08106	Multi-Family with 5+ Units	2040s	0.668163	0.000000	0.279725	0.036466	0.008005	0.007641	West
CA, 08106	Single-Family Attached	2040s	0.488996	0.000000	0.459842	0.022308	0.016332	0.012523	West
CA, 08106	Single-Family Detached	2040s	0.607162	0.000000	0.392838	0.000000	0.000000	0.000000	West
CA, 08301	Mobile Home	2040s	0.438432	0.000000	0.385923	0.057231	0.029545	0.088867	West
CA, 08301	Multi-Family with 2 - 4 Units	2040s	0.539835	0.000000	0.387976	0.058399	0.004569	0.009222	West
CA, 08301	Multi-Family with 5+ Units	2040s	0.283805	0.000000	0.582356	0.106509	0.000000	0.027331	West
CA, 08301	Single-Family Attached	2040s	0.488996	0.000000	0.459842	0.022308	0.016332	0.012523	West
CA, 08301	Single-Family Detached	2040s	0.320751	0.000000	0.647900	0.000000	0.000000	0.031350	West
CA, 08302	Mobile Home	2040s	0.438432	0.000000	0.385923	0.057231	0.029545	0.088867	West
CA, 08302	Multi-Family with 2 - 4 Units	2040s	0.539835	0.000000	0.387976	0.058399	0.004569	0.009222	West
CA, 08302	Multi-Family with 5+ Units	2040s	0.668163	0.000000	0.279725	0.036466	0.008005	0.007641	West
CA, 08302	Single-Family Attached	2040s	0.488996	0.000000	0.459842	0.022308	0.016332	0.012523	West
CA, 08302	Single-Family Detached	2040s	0.300644	0.000000	0.533910	0.000000	0.054054	0.111392	West
CA, 08303	Mobile Home	2040s	0.438432	0.000000	0.385923	0.057231	0.029545	0.088867	West
CA, 08303	Multi-Family with 2 - 4 Units	2040s	0.448666	0.000000	0.241843	0.264706	0.000000	0.044786	West
CA, 08303	Multi-Family with 5+ Units	2040s	0.490129	0.000000	0.376317	0.046479	0.000000	0.087073	West
CA, 08303	Single-Family Attached	2040s	0.462035	0.000000	0.442510	0.000000	0.095455	0.000000	West
CA, 08303	Single-Family Detached	2040s	0.415450	0.000000	0.525609	0.000000	0.041322	0.017618	West
CA, 08501	Mobile Home	2040s	0.438432	0.000000	0.385923	0.057231	0.029545	0.088867	West
CA, 08501	Multi-Family with 2 - 4 Units	2040s	0.539835	0.000000	0.387976	0.058399	0.004569	0.009222	West
CA, 08501	Multi-Family with 5+ Units	2040s	0.778190	0.000000	0.145685	0.053633	0.022491	0.000000	West
CA, 08501	Single-Family Attached	2040s	0.467050	0.000000	0.532950	0.000000	0.000000	0.000000	West
CA, 08501	Single-Family Detached	2040s	0.402261	0.000000	0.501512	0.000000	0.075393	0.020834	West
CA, 08502	Mobile Home	2040s	0.289400	0.000000	0.673048	0.000000	0.000000	0.037552	West
CA, 08502	Multi-Family with 2 - 4 Units	2040s	0.539835	0.000000	0.387976	0.058399	0.004569	0.009222	West
CA, 08502	Multi-Family with 5+ Units	2040s	0.827932	0.000000	0.144492	0.015175	0.000000	0.012401	West
CA, 08502	Single-Family Attached	2040s	0.616325	0.000000	0.362702	0.000000	0.000000	0.020973	West
CA, 08502	Single-Family Detached	2040s	0.422949	0.000000	0.496231	0.006578	0.044813	0.029427	West
CA, 08503	Mobile Home	2040s	0.438432	0.000000	0.385923	0.057231	0.029545	0.088867	West
CA, 08503	Multi-Family with 2 - 4 Units	2040s	0.539835	0.000000	0.387976	0.058399	0.004569	0.009222	West
CA, 08503	Multi-Family with 5+ Units	2040s	0.631052	0.000000	0.332369	0.019877	0.005890	0.010812	West
CA, 08503	Single-Family Attached	2040s	0.482976	0.000000	0.473734	0.043290	0.000000	0.000000	West
CA, 08503	Single-Family Detached	2040s	0.422949	0.000000	0.496231	0.006578	0.044813	0.029427	West
CA, 08504	Mobile Home	2040s	0.438432	0.000000	0.385923	0.057231	0.029545	0.088867	West
CA, 08504	Multi-Family with 2 - 4 Units	2040s	0.539835	0.000000	0.387976	0.058399	0.004569	0.009222	West
CA, 08504	Multi-Family with 5+ Units	2040s	0.746272	0.000000	0.181275	0.044898	0.000000	0.027554	West
CA, 08504	Single-Family Attached	2040s	0.480983	0.000000	0.519017	0.000000	0.000000	0.000000	West
CA, 08504	Single-Family Detached	2040s	0.422949	0.000000	0.496231	0.006578	0.044813	0.029427	West
CA, 08505	Mobile Home	2040s	0.438432	0.000000	0.385923	0.057231	0.029545	0.088867	West
CA, 08505	Multi-Family with 2 - 4 Units	2040s	0.539835	0.000000	0.387976	0.058399	0.004569	0.009222	West
CA, 08505	Multi-Family with 5+ Units	2040s	0.668163	0.000000	0.279725	0.036466	0.008005	0.007641	West
CA, 08505	Single-Family Attached	2040s	0.488996	0.000000	0.459842	0.022308	0.016332	0.012523	West
CA, 08505	Single-Family Detached	2040s	0.422949	0.000000	0.496231	0.006578	0.044813	0.029427	West
CA, 08506	Mobile Home	2040s	0.438432	0.000000	0.385923	0.057231	0.029545	0.088867	West
CA, 08506	Multi-Family with 2 - 4 Units	2040s	0.539835	0.000000	0.387976	0.058399	0.004569	0.009222	West
CA, 08506	Multi-Family with 5+ Units	2040s	0.881626	0.000000	0.073107	0.000000	0.045267	0.000000	West
CA, 08506	Single-Family Attached	2040s	0.557120	0.000000	0.372909	0.000000	0.069971	0.000000	West
CA, 08506	Single-Family Detached	2040s	0.352081	0.000000	0.634724	0.000000	0.000000	0.013196	West
CA, 08507	Mobile Home	2040s	0.438432	0.000000	0.385923	0.057231	0.029545	0.088867	West
CA, 08507	Multi-Family with 2 - 4 Units	2040s	0.539835	0.000000	0.387976	0.058399	0.004569	0.009222	West
CA, 08507	Multi-Family with 5+ Units	2040s	0.668163	0.000000	0.279725	0.036466	0.008005	0.007641	West
CA, 08507	Single-Family Attached	2040s	0.488996	0.000000	0.459842	0.022308	0.016332	0.012523	West
CA, 08507	Single-Family Detached	2040s	0.479235	0.000000	0.520765	0.000000	0.000000	0.000000	West
CA, 08508	Mobile Home	2040s	0.438432	0.000000	0.385923	0.057231	0.029545	0.088867	West
CA, 08508	Multi-Family with 2 - 4 Units	2040s	0.539835	0.000000	0.387976	0.058399	0.004569	0.009222	West
CA, 08508	Multi-Family with 5+ Units	2040s	0.664842	0.000000	0.288647	0.046512	0.000000	0.000000	West
CA, 08508	Single-Family Attached	2040s	0.488996	0.000000	0.459842	0.022308	0.016332	0.012523	West
CA, 08508	Single-Family Detached	2040s	0.422949	0.000000	0.496231	0.006578	0.044813	0.029427	West
CA, 08509	Mobile Home	2040s	0.438432	0.000000	0.385923	0.057231	0.029545	0.088867	West
CA, 08509	Multi-Family with 2 - 4 Units	2040s	0.539835	0.000000	0.387976	0.058399	0.004569	0.009222	West
CA, 08509	Multi-Family with 5+ Units	2040s	0.869433	0.000000	0.100670	0.027389	0.000000	0.002506	West
