,,,,,Central Air Conditioner,Central Air Conditioner,Central Air Conditioner,Central Air Conditioner,Central Air Conditioner,Room Air Conditioner,Room Air Conditioner,Room Air Conditioner,,,,,,
Location,Location Name,Vintage,Heating Fuel,No Air Conditioner,SEER 8,SEER 10,SEER 13,SEER 15,None,EER 8.5,EER 10.7,None,Check Sum,Source,,hasASHP,not has ASHP,
CR10,Southwest,1950s,None,0.446802264133217,3.48952754167663E-02,0.206324004025918,0.126987487655358,2.07385554939669E-02,0.61105467740799,5.47508044249243E-02,0.109501608849849,0.835747586725227,1,RECS, Engineering judgment,,,,
CR10,Southwest,1960s,None,0.159198694042978,6.19522507044062E-02,0.367284356094215,0.238484693648307,0.042294320375206,0.289984379177866,0.043595228378296,8.71904567565919E-02,0.869214314865112,1,RECS, Engineering judgment,,,,
CR10,Southwest,1970s,None,0.247925930708331,7.53095189572526E-02,0.349185665991995,0.222945854988172,3.95742371566244E-02,0.312984722905957,2.16862640658752E-02,4.33725281317505E-02,0.934941207802374,1,RECS, Engineering judgment,,,,
CR10,Southwest,1980s,None,0.193168242208485,0.110439033841776,0.357120244253502,0.233791561485751,4.21475447870303E-02,0.256501615631941,2.11111244744853E-02,4.22222489489706E-02,0.936666626576544,1,RECS, Engineering judgment,,,,
CR10,Southwest,1990s,None,0.093462778752324,2.83323694930795E-02,0.527436476029671,0.281487063657269,4.29239208637827E-02,0.119820169956198,8.78579706795797E-03,1.75715941359159E-02,0.973642608796126,1,RECS, Engineering judgment,,,,
CR10,Southwest,2000s,None,0.113297602665315,0,0.419650712099182,0.404528502794261,5.29483291059772E-02,0.12287245600058,3.19161777842157E-03,6.38323555684315E-03,0.990425146664735,1,RECS, Engineering judgment,,,,
CR11,California,pre-1950,None,0.552438297897112,1.58128453641034E-02,0.127027288228724,8.55669655157759E-02,1.46033270380689E-02,0.756989573853328,6.81837586520717E-02,0.136367517304143,0.795448724043785,1,RECS, Engineering judgment,,,,
CR11,California,1950s,None,0.393535301869434,3.69678153346985E-02,0.218578234126245,0.134529673068722,2.19702833880201E-02,0.587953994082315,6.48062307376268E-02,0.129612461475254,0.80558130778712,1,RECS, Engineering judgment,,,,
CR11,California,1960s,None,0.405378521439483,3.68506750740129E-02,0.21846948758608,0.141856378998903,2.51576696552862E-02,0.577665788685718,5.74290890820785E-02,0.114858178164157,0.827712732753764,1,RECS, Engineering judgment,,,,
CR11,California,1970s,None,0.382292515897603,5.71353441521482E-02,0.264917947633874,0.169143135269189,3.00239291235668E-02,0.478779643821222,3.21623759745397E-02,6.43247519490794E-02,0.903512872076381,1,RECS, Engineering judgment,,,,
CR11,California,1980s,None,0.307079323958245,8.56781522671899E-02,0.277052429747654,0.181374540386309,3.26978934379756E-02,0.423196984160871,3.87058867342089E-02,7.74117734684178E-02,0.883882339797373,1,RECS, Engineering judgment,,,,
CR11,California,1990s,None,0.307343005733901,2.09140791620101E-02,0.389337298996845,0.207785047200089,3.16851112332234E-02,0.350278463407832,1.43118192246435E-02,2.86236384492871E-02,0.957064542326069,1,RECS, Engineering judgment,,,,
CR11,California,2000s,None,0.195731930132281,0,0.370858510975705,0.357494539787779,0.046792100965751,0.224854848270766,9.70763937949497E-03,1.94152787589899E-02,0.970877081861515,1,RECS, Engineering judgment,,,,
CR12,Hawaii,pre-1950,None,0.23657049589554,0,0,0,0,1,0.254476501368153,0.508953002736306,0.23657049589554,1,RECS, Engineering judgment,,,,
CR12,Hawaii,1950s,None,0.666652693355691,0,0,0,0,1,0.111115768881436,0.222231537762873,0.666652693355691,1,RECS, Engineering judgment,,,,
CR12,Hawaii,1960s,None,0,0,0,0,0,1,0.333333333333333,0.666666666666667,0,1,RECS, Engineering judgment,,,,
CR12,Hawaii,1970s,None,0.410363647149552,0,0,0,0,1,0.196545450950149,0.393090901900299,0.410363647149552,1,RECS, Engineering judgment,,,,
CR12,Hawaii,1980s,None,0.816600936368459,0,0,0,0,1,6.11330212105138E-02,0.122266042421028,0.816600936368459,1,RECS, Engineering judgment,,,,
CR12,Hawaii,1990s,None,0.428704856787049,6.13011987501918E-03,0.114118546467118,6.09038168836424E-02,9.28721406323239E-03,0.809560302710988,0.12695181530798,0.253903630615959,0.619144554076061,1,RECS, Engineering judgment,,,,
CR12,Hawaii,2000s,None,1,0,0,0,0,1,0,0,1,1,RECS, Engineering judgment,,,,
