Dependency=Clothes Washer Presence	Dependency=Heating Fuel	Dependency=Location Region	Dependency=Usage Level	Option=None	"Option=Gas, 80% Usage"	"Option=Gas, 100% Usage"	"Option=Gas, 120% Usage"	"Option=Propane, 80% Usage"	"Option=Propane, 100% Usage"	"Option=Propane, 120% Usage"	"Option=Electric, 80% Usage"	"Option=Electric, 100% Usage"	"Option=Electric, 120% Usage"
None	None	CR02	Medium	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
None	None	CR03	Medium	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
None	None	CR04	Medium	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
None	None	CR05	Medium	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
None	None	CR06	Medium	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
None	None	CR07	Medium	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
None	None	CR08	Medium	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
None	None	CR09	Medium	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
None	None	CR10	Medium	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
None	None	CR11	Medium	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
None	Other Fuel	CR02	Medium	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
None	Other Fuel	CR03	Medium	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
None	Other Fuel	CR04	Medium	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
None	Other Fuel	CR05	Medium	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
None	Other Fuel	CR06	Medium	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
None	Other Fuel	CR07	Medium	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
None	Other Fuel	CR08	Medium	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
None	Other Fuel	CR09	Medium	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
None	Other Fuel	CR10	Medium	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
None	Other Fuel	CR11	Medium	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
None	Propane	CR02	Medium	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
None	Propane	CR03	Medium	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
None	Propane	CR04	Medium	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
None	Propane	CR05	Medium	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
None	Propane	CR06	Medium	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
None	Propane	CR07	Medium	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
None	Propane	CR08	Medium	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
None	Propane	CR09	Medium	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
None	Propane	CR10	Medium	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
None	Propane	CR11	Medium	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Yes	Electricity	CR02	Average	0.010000	0.000000	0.040000	0.000000	0.000000	0.020000	0.000000	0.000000	0.930000	0.000000
Yes	Electricity	CR03	Average	0.060000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.940000	0.000000
Yes	Electricity	CR04	Average	0.070000	0.000000	0.040000	0.000000	0.000000	0.020000	0.000000	0.000000	0.860000	0.000000
Yes	Electricity	CR05	Average	0.230000	0.000000	0.010000	0.000000	0.000000	0.000000	0.000000	0.000000	0.760000	0.000000
Yes	Electricity	CR06	Average	0.040000	0.000000	0.000000	0.000000	0.000000	0.010000	0.000000	0.000000	0.950000	0.000000
Yes	Electricity	CR07	Average	0.150000	0.000000	0.030000	0.000000	0.000000	0.030000	0.000000	0.000000	0.790000	0.000000
Yes	Electricity	CR08	Average	0.030000	0.000000	0.010000	0.000000	0.000000	0.010000	0.000000	0.000000	0.950000	0.000000
Yes	Electricity	CR09	Average	0.050000	0.000000	0.020000	0.000000	0.000000	0.010000	0.000000	0.000000	0.920000	0.000000
Yes	Electricity	CR10	Average	0.070000	0.000000	0.090000	0.000000	0.000000	0.000000	0.000000	0.000000	0.850000	0.000000
Yes	Electricity	CR11	Average	0.060000	0.000000	0.310000	0.000000	0.000000	0.000000	0.000000	0.000000	0.630000	0.000000
Yes	Fuel Oil	CR02	Average	0.020000	0.000000	0.060000	0.000000	0.000000	0.000000	0.000000	0.000000	0.920000	0.000000
Yes	Fuel Oil	CR03	Average	0.050000	0.000000	0.020000	0.000000	0.000000	0.020000	0.000000	0.000000	0.900000	0.000000
Yes	Fuel Oil	CR04	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
Yes	Fuel Oil	CR05	Average	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Yes	Fuel Oil	CR06	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
Yes	Fuel Oil	CR07	Average	0.100000	0.000000	0.040000	0.000000	0.000000	0.020000	0.000000	0.000000	0.840000	0.000000
Yes	Fuel Oil	CR08	Average	0.060000	0.000000	0.000000	0.000000	0.000000	0.020000	0.000000	0.000000	0.910000	0.000000
Yes	Fuel Oil	CR09	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
Yes	Fuel Oil	CR10	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
Yes	Fuel Oil	CR11	Average	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
Yes	Natural Gas	CR02	Average	0.030000	0.000000	0.300000	0.000000	0.000000	0.000000	0.000000	0.000000	0.670000	0.000000
Yes	Natural Gas	CR03	Average	0.040000	0.000000	0.330000	0.000000	0.000000	0.000000	0.000000	0.000000	0.630000	0.000000
Yes	Natural Gas	CR04	Average	0.040000	0.000000	0.430000	0.000000	0.000000	0.000000	0.000000	0.000000	0.530000	0.000000
Yes	Natural Gas	CR05	Average	0.040000	0.000000	0.120000	0.000000	0.000000	0.000000	0.000000	0.000000	0.830000	0.000000
Yes	Natural Gas	CR06	Average	0.020000	0.000000	0.100000	0.000000	0.000000	0.000000	0.000000	0.000000	0.880000	0.000000
Yes	Natural Gas	CR07	Average	0.050000	0.000000	0.540000	0.000000	0.000000	0.000000	0.000000	0.000000	0.410000	0.000000
Yes	Natural Gas	CR08	Average	0.020000	0.000000	0.120000	0.000000	0.000000	0.000000	0.000000	0.000000	0.860000	0.000000
Yes	Natural Gas	CR09	Average	0.050000	0.000000	0.170000	0.000000	0.000000	0.000000	0.000000	0.000000	0.780000	0.000000
Yes	Natural Gas	CR10	Average	0.070000	0.000000	0.320000	0.000000	0.000000	0.000000	0.000000	0.000000	0.610000	0.000000
Yes	Natural Gas	CR11	Average	0.030000	0.000000	0.610000	0.000000	0.000000	0.000000	0.000000	0.000000	0.350000	0.000000
Yes	None	CR02	Average	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Yes	None	CR03	Average	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Yes	None	CR04	Average	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Yes	None	CR05	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
Yes	None	CR06	Average	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Yes	None	CR07	Average	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Yes	None	CR08	Average	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Yes	None	CR09	Average	0.260000	0.000000	0.060000	0.000000	0.000000	0.020000	0.000000	0.000000	0.660000	0.000000
Yes	None	CR10	Average	0.000000	0.000000	0.220000	0.000000	0.000000	0.000000	0.000000	0.000000	0.780000	0.000000
Yes	None	CR11	Average	0.190000	0.000000	0.570000	0.000000	0.000000	0.000000	0.000000	0.000000	0.250000	0.000000
Yes	Other Fuel	CR02	Average	0.130000	0.000000	0.070000	0.000000	0.000000	0.000000	0.000000	0.000000	0.800000	0.000000
Yes	Other Fuel	CR03	Average	0.050000	0.000000	0.010000	0.000000	0.000000	0.020000	0.000000	0.000000	0.920000	0.000000
Yes	Other Fuel	CR04	Average	0.090000	0.000000	0.070000	0.000000	0.000000	0.000000	0.000000	0.000000	0.840000	0.000000
Yes	Other Fuel	CR05	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.230000	0.000000	0.000000	0.770000	0.000000
Yes	Other Fuel	CR06	Average	0.050000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.950000	0.000000
Yes	Other Fuel	CR07	Average	0.120000	0.000000	0.060000	0.000000	0.000000	0.000000	0.000000	0.000000	0.820000	0.000000
Yes	Other Fuel	CR08	Average	0.080000	0.000000	0.000000	0.000000	0.000000	0.020000	0.000000	0.000000	0.900000	0.000000
Yes	Other Fuel	CR09	Average	0.300000	0.000000	0.020000	0.000000	0.000000	0.000000	0.000000	0.000000	0.690000	0.000000
Yes	Other Fuel	CR10	Average	0.250000	0.000000	0.000000	0.000000	0.000000	0.090000	0.000000	0.000000	0.650000	0.000000
Yes	Other Fuel	CR11	Average	0.060000	0.000000	0.310000	0.000000	0.000000	0.060000	0.000000	0.000000	0.580000	0.000000
Yes	Propane	CR02	Average	0.020000	0.000000	0.000000	0.000000	0.000000	0.210000	0.000000	0.000000	0.770000	0.000000
Yes	Propane	CR03	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.090000	0.000000	0.000000	0.910000	0.000000
Yes	Propane	CR04	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.160000	0.000000	0.000000	0.840000	0.000000
Yes	Propane	CR05	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
Yes	Propane	CR06	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
Yes	Propane	CR07	Average	0.040000	0.000000	0.020000	0.000000	0.000000	0.250000	0.000000	0.000000	0.690000	0.000000
Yes	Propane	CR08	Average	0.020000	0.000000	0.000000	0.000000	0.000000	0.040000	0.000000	0.000000	0.940000	0.000000
Yes	Propane	CR09	Average	0.060000	0.000000	0.000000	0.000000	0.000000	0.090000	0.000000	0.000000	0.860000	0.000000
Yes	Propane	CR10	Average	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
Yes	Propane	CR11	Average	0.040000	0.000000	0.000000	0.000000	0.000000	0.210000	0.000000	0.000000	0.740000	0.000000
Yes	Electricity	CR02	High	0.010000	0.000000	0.000000	0.040000	0.000000	0.000000	0.020000	0.000000	0.000000	0.930000
Yes	Electricity	CR03	High	0.060000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.940000
Yes	Electricity	CR04	High	0.070000	0.000000	0.000000	0.040000	0.000000	0.000000	0.020000	0.000000	0.000000	0.860000
Yes	Electricity	CR05	High	0.230000	0.000000	0.000000	0.010000	0.000000	0.000000	0.000000	0.000000	0.000000	0.760000
Yes	Electricity	CR06	High	0.040000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010000	0.000000	0.000000	0.950000
Yes	Electricity	CR07	High	0.150000	0.000000	0.000000	0.030000	0.000000	0.000000	0.030000	0.000000	0.000000	0.790000
Yes	Electricity	CR08	High	0.030000	0.000000	0.000000	0.010000	0.000000	0.000000	0.010000	0.000000	0.000000	0.950000
Yes	Electricity	CR09	High	0.050000	0.000000	0.000000	0.020000	0.000000	0.000000	0.010000	0.000000	0.000000	0.920000
Yes	Electricity	CR10	High	0.070000	0.000000	0.000000	0.090000	0.000000	0.000000	0.000000	0.000000	0.000000	0.850000
Yes	Electricity	CR11	High	0.060000	0.000000	0.000000	0.310000	0.000000	0.000000	0.000000	0.000000	0.000000	0.630000
Yes	Fuel Oil	CR02	High	0.020000	0.000000	0.000000	0.060000	0.000000	0.000000	0.000000	0.000000	0.000000	0.920000
Yes	Fuel Oil	CR03	High	0.050000	0.000000	0.000000	0.020000	0.000000	0.000000	0.020000	0.000000	0.000000	0.900000
Yes	Fuel Oil	CR04	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000
Yes	Fuel Oil	CR05	High	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Yes	Fuel Oil	CR06	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000
Yes	Fuel Oil	CR07	High	0.100000	0.000000	0.000000	0.040000	0.000000	0.000000	0.020000	0.000000	0.000000	0.840000
Yes	Fuel Oil	CR08	High	0.060000	0.000000	0.000000	0.000000	0.000000	0.000000	0.020000	0.000000	0.000000	0.910000
Yes	Fuel Oil	CR09	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000
Yes	Fuel Oil	CR10	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000
Yes	Fuel Oil	CR11	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000
Yes	Natural Gas	CR02	High	0.030000	0.000000	0.000000	0.300000	0.000000	0.000000	0.000000	0.000000	0.000000	0.670000
Yes	Natural Gas	CR03	High	0.040000	0.000000	0.000000	0.330000	0.000000	0.000000	0.000000	0.000000	0.000000	0.630000
Yes	Natural Gas	CR04	High	0.040000	0.000000	0.000000	0.430000	0.000000	0.000000	0.000000	0.000000	0.000000	0.530000
Yes	Natural Gas	CR05	High	0.040000	0.000000	0.000000	0.120000	0.000000	0.000000	0.000000	0.000000	0.000000	0.830000
Yes	Natural Gas	CR06	High	0.020000	0.000000	0.000000	0.100000	0.000000	0.000000	0.000000	0.000000	0.000000	0.880000
Yes	Natural Gas	CR07	High	0.050000	0.000000	0.000000	0.540000	0.000000	0.000000	0.000000	0.000000	0.000000	0.410000
Yes	Natural Gas	CR08	High	0.020000	0.000000	0.000000	0.120000	0.000000	0.000000	0.000000	0.000000	0.000000	0.860000
Yes	Natural Gas	CR09	High	0.050000	0.000000	0.000000	0.170000	0.000000	0.000000	0.000000	0.000000	0.000000	0.780000
Yes	Natural Gas	CR10	High	0.070000	0.000000	0.000000	0.320000	0.000000	0.000000	0.000000	0.000000	0.000000	0.610000
Yes	Natural Gas	CR11	High	0.030000	0.000000	0.000000	0.610000	0.000000	0.000000	0.000000	0.000000	0.000000	0.350000
Yes	None	CR02	High	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Yes	None	CR03	High	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Yes	None	CR04	High	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Yes	None	CR05	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000
Yes	None	CR06	High	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Yes	None	CR07	High	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Yes	None	CR08	High	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Yes	None	CR09	High	0.260000	0.000000	0.000000	0.060000	0.000000	0.000000	0.020000	0.000000	0.000000	0.660000
Yes	None	CR10	High	0.000000	0.000000	0.000000	0.220000	0.000000	0.000000	0.000000	0.000000	0.000000	0.780000
Yes	None	CR11	High	0.190000	0.000000	0.000000	0.570000	0.000000	0.000000	0.000000	0.000000	0.000000	0.250000
Yes	Other Fuel	CR02	High	0.130000	0.000000	0.000000	0.070000	0.000000	0.000000	0.000000	0.000000	0.000000	0.800000
Yes	Other Fuel	CR03	High	0.050000	0.000000	0.000000	0.010000	0.000000	0.000000	0.020000	0.000000	0.000000	0.920000
Yes	Other Fuel	CR04	High	0.090000	0.000000	0.000000	0.070000	0.000000	0.000000	0.000000	0.000000	0.000000	0.840000
Yes	Other Fuel	CR05	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.230000	0.000000	0.000000	0.770000
Yes	Other Fuel	CR06	High	0.050000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.950000
Yes	Other Fuel	CR07	High	0.120000	0.000000	0.000000	0.060000	0.000000	0.000000	0.000000	0.000000	0.000000	0.820000
Yes	Other Fuel	CR08	High	0.080000	0.000000	0.000000	0.000000	0.000000	0.000000	0.020000	0.000000	0.000000	0.900000
Yes	Other Fuel	CR09	High	0.300000	0.000000	0.000000	0.020000	0.000000	0.000000	0.000000	0.000000	0.000000	0.690000
Yes	Other Fuel	CR10	High	0.250000	0.000000	0.000000	0.000000	0.000000	0.000000	0.090000	0.000000	0.000000	0.650000
Yes	Other Fuel	CR11	High	0.060000	0.000000	0.000000	0.310000	0.000000	0.000000	0.060000	0.000000	0.000000	0.580000
Yes	Propane	CR02	High	0.020000	0.000000	0.000000	0.000000	0.000000	0.000000	0.210000	0.000000	0.000000	0.770000
Yes	Propane	CR03	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.090000	0.000000	0.000000	0.910000
Yes	Propane	CR04	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.160000	0.000000	0.000000	0.840000
Yes	Propane	CR05	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000
Yes	Propane	CR06	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000
Yes	Propane	CR07	High	0.040000	0.000000	0.000000	0.020000	0.000000	0.000000	0.250000	0.000000	0.000000	0.690000
Yes	Propane	CR08	High	0.020000	0.000000	0.000000	0.000000	0.000000	0.000000	0.040000	0.000000	0.000000	0.940000
Yes	Propane	CR09	High	0.060000	0.000000	0.000000	0.000000	0.000000	0.000000	0.090000	0.000000	0.000000	0.860000
Yes	Propane	CR10	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000
Yes	Propane	CR11	High	0.040000	0.000000	0.000000	0.000000	0.000000	0.000000	0.210000	0.000000	0.000000	0.740000
Yes	Electricity	CR02	Low	0.010000	0.040000	0.000000	0.000000	0.020000	0.000000	0.000000	0.930000	0.000000	0.000000
Yes	Electricity	CR03	Low	0.060000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.940000	0.000000	0.000000
Yes	Electricity	CR04	Low	0.070000	0.040000	0.000000	0.000000	0.020000	0.000000	0.000000	0.860000	0.000000	0.000000
Yes	Electricity	CR05	Low	0.230000	0.010000	0.000000	0.000000	0.000000	0.000000	0.000000	0.760000	0.000000	0.000000
Yes	Electricity	CR06	Low	0.040000	0.000000	0.000000	0.000000	0.010000	0.000000	0.000000	0.950000	0.000000	0.000000
Yes	Electricity	CR07	Low	0.150000	0.030000	0.000000	0.000000	0.030000	0.000000	0.000000	0.790000	0.000000	0.000000
Yes	Electricity	CR08	Low	0.030000	0.010000	0.000000	0.000000	0.010000	0.000000	0.000000	0.950000	0.000000	0.000000
Yes	Electricity	CR09	Low	0.050000	0.020000	0.000000	0.000000	0.010000	0.000000	0.000000	0.920000	0.000000	0.000000
Yes	Electricity	CR10	Low	0.070000	0.090000	0.000000	0.000000	0.000000	0.000000	0.000000	0.850000	0.000000	0.000000
Yes	Electricity	CR11	Low	0.060000	0.310000	0.000000	0.000000	0.000000	0.000000	0.000000	0.630000	0.000000	0.000000
Yes	Fuel Oil	CR02	Low	0.020000	0.060000	0.000000	0.000000	0.000000	0.000000	0.000000	0.920000	0.000000	0.000000
Yes	Fuel Oil	CR03	Low	0.050000	0.020000	0.000000	0.000000	0.020000	0.000000	0.000000	0.900000	0.000000	0.000000
Yes	Fuel Oil	CR04	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Yes	Fuel Oil	CR05	Low	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Yes	Fuel Oil	CR06	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Yes	Fuel Oil	CR07	Low	0.100000	0.040000	0.000000	0.000000	0.020000	0.000000	0.000000	0.840000	0.000000	0.000000
Yes	Fuel Oil	CR08	Low	0.060000	0.000000	0.000000	0.000000	0.020000	0.000000	0.000000	0.910000	0.000000	0.000000
Yes	Fuel Oil	CR09	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Yes	Fuel Oil	CR10	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Yes	Fuel Oil	CR11	Low	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Yes	Natural Gas	CR02	Low	0.030000	0.300000	0.000000	0.000000	0.000000	0.000000	0.000000	0.670000	0.000000	0.000000
Yes	Natural Gas	CR03	Low	0.040000	0.330000	0.000000	0.000000	0.000000	0.000000	0.000000	0.630000	0.000000	0.000000
Yes	Natural Gas	CR04	Low	0.040000	0.430000	0.000000	0.000000	0.000000	0.000000	0.000000	0.530000	0.000000	0.000000
Yes	Natural Gas	CR05	Low	0.040000	0.120000	0.000000	0.000000	0.000000	0.000000	0.000000	0.830000	0.000000	0.000000
Yes	Natural Gas	CR06	Low	0.020000	0.100000	0.000000	0.000000	0.000000	0.000000	0.000000	0.880000	0.000000	0.000000
Yes	Natural Gas	CR07	Low	0.050000	0.540000	0.000000	0.000000	0.000000	0.000000	0.000000	0.410000	0.000000	0.000000
Yes	Natural Gas	CR08	Low	0.020000	0.120000	0.000000	0.000000	0.000000	0.000000	0.000000	0.860000	0.000000	0.000000
Yes	Natural Gas	CR09	Low	0.050000	0.170000	0.000000	0.000000	0.000000	0.000000	0.000000	0.780000	0.000000	0.000000
Yes	Natural Gas	CR10	Low	0.070000	0.320000	0.000000	0.000000	0.000000	0.000000	0.000000	0.610000	0.000000	0.000000
Yes	Natural Gas	CR11	Low	0.030000	0.610000	0.000000	0.000000	0.000000	0.000000	0.000000	0.350000	0.000000	0.000000
Yes	None	CR02	Low	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Yes	None	CR03	Low	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Yes	None	CR04	Low	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Yes	None	CR05	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Yes	None	CR06	Low	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Yes	None	CR07	Low	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Yes	None	CR08	Low	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Yes	None	CR09	Low	0.260000	0.060000	0.000000	0.000000	0.020000	0.000000	0.000000	0.660000	0.000000	0.000000
Yes	None	CR10	Low	0.000000	0.220000	0.000000	0.000000	0.000000	0.000000	0.000000	0.780000	0.000000	0.000000
Yes	None	CR11	Low	0.190000	0.570000	0.000000	0.000000	0.000000	0.000000	0.000000	0.250000	0.000000	0.000000
Yes	Other Fuel	CR02	Low	0.130000	0.070000	0.000000	0.000000	0.000000	0.000000	0.000000	0.800000	0.000000	0.000000
Yes	Other Fuel	CR03	Low	0.050000	0.010000	0.000000	0.000000	0.020000	0.000000	0.000000	0.920000	0.000000	0.000000
Yes	Other Fuel	CR04	Low	0.090000	0.070000	0.000000	0.000000	0.000000	0.000000	0.000000	0.840000	0.000000	0.000000
Yes	Other Fuel	CR05	Low	0.000000	0.000000	0.000000	0.000000	0.230000	0.000000	0.000000	0.770000	0.000000	0.000000
Yes	Other Fuel	CR06	Low	0.050000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.950000	0.000000	0.000000
Yes	Other Fuel	CR07	Low	0.120000	0.060000	0.000000	0.000000	0.000000	0.000000	0.000000	0.820000	0.000000	0.000000
Yes	Other Fuel	CR08	Low	0.080000	0.000000	0.000000	0.000000	0.020000	0.000000	0.000000	0.900000	0.000000	0.000000
Yes	Other Fuel	CR09	Low	0.300000	0.020000	0.000000	0.000000	0.000000	0.000000	0.000000	0.690000	0.000000	0.000000
Yes	Other Fuel	CR10	Low	0.250000	0.000000	0.000000	0.000000	0.090000	0.000000	0.000000	0.650000	0.000000	0.000000
Yes	Other Fuel	CR11	Low	0.060000	0.310000	0.000000	0.000000	0.060000	0.000000	0.000000	0.580000	0.000000	0.000000
Yes	Propane	CR02	Low	0.020000	0.000000	0.000000	0.000000	0.210000	0.000000	0.000000	0.770000	0.000000	0.000000
Yes	Propane	CR03	Low	0.000000	0.000000	0.000000	0.000000	0.090000	0.000000	0.000000	0.910000	0.000000	0.000000
Yes	Propane	CR04	Low	0.000000	0.000000	0.000000	0.000000	0.160000	0.000000	0.000000	0.840000	0.000000	0.000000
Yes	Propane	CR05	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Yes	Propane	CR06	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Yes	Propane	CR07	Low	0.040000	0.020000	0.000000	0.000000	0.250000	0.000000	0.000000	0.690000	0.000000	0.000000
Yes	Propane	CR08	Low	0.020000	0.000000	0.000000	0.000000	0.040000	0.000000	0.000000	0.940000	0.000000	0.000000
Yes	Propane	CR09	Low	0.060000	0.000000	0.000000	0.000000	0.090000	0.000000	0.000000	0.860000	0.000000	0.000000
Yes	Propane	CR10	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
