Dependency=Location Region	Dependency=Vintage	Dependency=Heating Fuel	Dependency=HVAC System Is Heat Pump	Dependency=HVAC System Is Shared	Option=None	Option=AC, SEER 8	Option=AC, SEER 10	Option=AC, SEER 13	Option=AC, SEER 15	Option=FIXME Room AC, EER 8.5, 20% Conditioned	Option=FIXME Room AC, EER 10.7, 20% Conditioned
CR06	2010s	Propane	No	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR06	2010s	Electricity	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR06	2010s	Fuel Oil	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR06	2010s	Natural Gas	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR06	2010s	None	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR06	2010s	Other Fuel	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR06	2010s	Propane	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR06	2010s	Electricity	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR06	2010s	Fuel Oil	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR06	2010s	Natural Gas	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR06	2010s	None	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR06	2010s	Other Fuel	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR06	2010s	Propane	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR06	2010s	Electricity	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR06	2010s	Fuel Oil	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR06	2010s	Natural Gas	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR06	2010s	None	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR06	2010s	Other Fuel	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR06	2010s	Propane	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	<1940	Electricity	No	Only Heating Shared	0.222270	0.000000	0.000000	0.000000	0.000000	0.259243	0.518487
CR07	<1940	Fuel Oil	No	Only Heating Shared	0.182381	0.019590	0.157367	0.106004	0.018091	0.172189	0.344378
CR07	<1940	Natural Gas	No	Only Heating Shared	0.182381	0.019590	0.157367	0.106004	0.018091	0.172189	0.344378
CR07	<1940	None	No	Only Heating Shared	0.182381	0.019590	0.157367	0.106004	0.018091	0.172189	0.344378
CR07	<1940	Other Fuel	No	Only Heating Shared	0.182381	0.019590	0.157367	0.106004	0.018091	0.172189	0.344378
CR07	<1940	Propane	No	Only Heating Shared	0.182381	0.019590	0.157367	0.106004	0.018091	0.172189	0.344378
CR07	<1940	Electricity	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	<1940	Fuel Oil	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	<1940	Natural Gas	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	<1940	None	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	<1940	Other Fuel	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	<1940	Propane	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	<1940	Electricity	No	Neither Shared	0.222270	0.000000	0.000000	0.000000	0.000000	0.259243	0.518487
CR07	<1940	Fuel Oil	No	Neither Shared	0.182381	0.019590	0.157367	0.106004	0.018091	0.172189	0.344378
CR07	<1940	Natural Gas	No	Neither Shared	0.182381	0.019590	0.157367	0.106004	0.018091	0.172189	0.344378
CR07	<1940	None	No	Neither Shared	0.182381	0.019590	0.157367	0.106004	0.018091	0.172189	0.344378
CR07	<1940	Other Fuel	No	Neither Shared	0.182381	0.019590	0.157367	0.106004	0.018091	0.172189	0.344378
CR07	<1940	Propane	No	Neither Shared	0.182381	0.019590	0.157367	0.106004	0.018091	0.172189	0.344378
CR07	<1940	Electricity	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	<1940	Fuel Oil	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	<1940	Natural Gas	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	<1940	None	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	<1940	Other Fuel	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	<1940	Propane	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	<1940	Electricity	No	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	<1940	Fuel Oil	No	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	<1940	Natural Gas	No	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	<1940	None	No	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	<1940	Other Fuel	No	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	<1940	Propane	No	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	<1940	Electricity	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	<1940	Fuel Oil	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	<1940	Natural Gas	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	<1940	None	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	<1940	Other Fuel	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	<1940	Propane	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	<1940	Electricity	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	<1940	Fuel Oil	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	<1940	Natural Gas	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	<1940	None	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	<1940	Other Fuel	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	<1940	Propane	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	<1940	Electricity	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	<1940	Fuel Oil	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	<1940	Natural Gas	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	<1940	None	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	<1940	Other Fuel	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	<1940	Propane	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1940s	Electricity	No	Only Heating Shared	0.222270	0.000000	0.000000	0.000000	0.000000	0.259243	0.518487
CR07	1940s	Fuel Oil	No	Only Heating Shared	0.182381	0.019590	0.157367	0.106004	0.018091	0.172189	0.344378
CR07	1940s	Natural Gas	No	Only Heating Shared	0.182381	0.019590	0.157367	0.106004	0.018091	0.172189	0.344378
CR07	1940s	None	No	Only Heating Shared	0.182381	0.019590	0.157367	0.106004	0.018091	0.172189	0.344378
CR07	1940s	Other Fuel	No	Only Heating Shared	0.182381	0.019590	0.157367	0.106004	0.018091	0.172189	0.344378
CR07	1940s	Propane	No	Only Heating Shared	0.182381	0.019590	0.157367	0.106004	0.018091	0.172189	0.344378
CR07	1940s	Electricity	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1940s	Fuel Oil	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1940s	Natural Gas	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1940s	None	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1940s	Other Fuel	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1940s	Propane	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1940s	Electricity	No	Neither Shared	0.222270	0.000000	0.000000	0.000000	0.000000	0.259243	0.518487
CR07	1940s	Fuel Oil	No	Neither Shared	0.182381	0.019590	0.157367	0.106004	0.018091	0.172189	0.344378
CR07	1940s	Natural Gas	No	Neither Shared	0.182381	0.019590	0.157367	0.106004	0.018091	0.172189	0.344378
CR07	1940s	None	No	Neither Shared	0.182381	0.019590	0.157367	0.106004	0.018091	0.172189	0.344378
CR07	1940s	Other Fuel	No	Neither Shared	0.182381	0.019590	0.157367	0.106004	0.018091	0.172189	0.344378
CR07	1940s	Propane	No	Neither Shared	0.182381	0.019590	0.157367	0.106004	0.018091	0.172189	0.344378
CR07	1940s	Electricity	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1940s	Fuel Oil	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1940s	Natural Gas	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1940s	None	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1940s	Other Fuel	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1940s	Propane	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1940s	Electricity	No	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1940s	Fuel Oil	No	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1940s	Natural Gas	No	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1940s	None	No	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1940s	Other Fuel	No	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1940s	Propane	No	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1940s	Electricity	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1940s	Fuel Oil	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1940s	Natural Gas	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1940s	None	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1940s	Other Fuel	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1940s	Propane	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1940s	Electricity	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1940s	Fuel Oil	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1940s	Natural Gas	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1940s	None	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1940s	Other Fuel	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1940s	Propane	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1940s	Electricity	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1940s	Fuel Oil	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1940s	Natural Gas	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1940s	None	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1940s	Other Fuel	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1940s	Propane	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1950s	Electricity	No	Only Heating Shared	0.126478	0.042746	0.252741	0.155556	0.025404	0.132358	0.264717
CR07	1950s	Fuel Oil	No	Only Heating Shared	0.126478	0.042746	0.252741	0.155556	0.025404	0.132358	0.264717
CR07	1950s	Natural Gas	No	Only Heating Shared	0.126478	0.042746	0.252741	0.155556	0.025404	0.132358	0.264717
CR07	1950s	None	No	Only Heating Shared	0.126478	0.042746	0.252741	0.155556	0.025404	0.132358	0.264717
CR07	1950s	Other Fuel	No	Only Heating Shared	0.126478	0.042746	0.252741	0.155556	0.025404	0.132358	0.264717
CR07	1950s	Propane	No	Only Heating Shared	0.126478	0.042746	0.252741	0.155556	0.025404	0.132358	0.264717
CR07	1950s	Electricity	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1950s	Fuel Oil	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1950s	Natural Gas	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1950s	None	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1950s	Other Fuel	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1950s	Propane	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1950s	Electricity	No	Neither Shared	0.126478	0.042746	0.252741	0.155556	0.025404	0.132358	0.264717
CR07	1950s	Fuel Oil	No	Neither Shared	0.126478	0.042746	0.252741	0.155556	0.025404	0.132358	0.264717
CR07	1950s	Natural Gas	No	Neither Shared	0.126478	0.042746	0.252741	0.155556	0.025404	0.132358	0.264717
CR07	1950s	None	No	Neither Shared	0.126478	0.042746	0.252741	0.155556	0.025404	0.132358	0.264717
CR07	1950s	Other Fuel	No	Neither Shared	0.126478	0.042746	0.252741	0.155556	0.025404	0.132358	0.264717
CR07	1950s	Propane	No	Neither Shared	0.126478	0.042746	0.252741	0.155556	0.025404	0.132358	0.264717
CR07	1950s	Electricity	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1950s	Fuel Oil	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1950s	Natural Gas	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1950s	None	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1950s	Other Fuel	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1950s	Propane	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1950s	Electricity	No	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1950s	Fuel Oil	No	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1950s	Natural Gas	No	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1950s	None	No	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1950s	Other Fuel	No	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1950s	Propane	No	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1950s	Electricity	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1950s	Fuel Oil	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1950s	Natural Gas	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1950s	None	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1950s	Other Fuel	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1950s	Propane	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1950s	Electricity	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1950s	Fuel Oil	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1950s	Natural Gas	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1950s	None	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1950s	Other Fuel	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1950s	Propane	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1950s	Electricity	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1950s	Fuel Oil	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1950s	Natural Gas	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1950s	None	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1950s	Other Fuel	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1950s	Propane	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1960s	Electricity	No	Only Heating Shared	0.216364	0.044038	0.261077	0.169522	0.030064	0.092979	0.185957
CR07	1960s	Fuel Oil	No	Only Heating Shared	0.191614	0.048981	0.290385	0.188553	0.033439	0.082343	0.164686
CR07	1960s	Natural Gas	No	Only Heating Shared	0.191614	0.048981	0.290385	0.188553	0.033439	0.082343	0.164686
CR07	1960s	None	No	Only Heating Shared	0.191614	0.048981	0.290385	0.188553	0.033439	0.082343	0.164686
CR07	1960s	Other Fuel	No	Only Heating Shared	0.191614	0.048981	0.290385	0.188553	0.033439	0.082343	0.164686
CR07	1960s	Propane	No	Only Heating Shared	0.191614	0.048981	0.290385	0.188553	0.033439	0.082343	0.164686
CR07	1960s	Electricity	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1960s	Fuel Oil	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1960s	Natural Gas	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1960s	None	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1960s	Other Fuel	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1960s	Propane	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1960s	Electricity	No	Neither Shared	0.216364	0.044038	0.261077	0.169522	0.030064	0.092979	0.185957
CR07	1960s	Fuel Oil	No	Neither Shared	0.191614	0.048981	0.290385	0.188553	0.033439	0.082343	0.164686
CR07	1960s	Natural Gas	No	Neither Shared	0.191614	0.048981	0.290385	0.188553	0.033439	0.082343	0.164686
CR07	1960s	None	No	Neither Shared	0.191614	0.048981	0.290385	0.188553	0.033439	0.082343	0.164686
CR07	1960s	Other Fuel	No	Neither Shared	0.191614	0.048981	0.290385	0.188553	0.033439	0.082343	0.164686
CR07	1960s	Propane	No	Neither Shared	0.191614	0.048981	0.290385	0.188553	0.033439	0.082343	0.164686
CR07	1960s	Electricity	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1960s	Fuel Oil	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1960s	Natural Gas	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1960s	None	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1960s	Other Fuel	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1960s	Propane	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1960s	Electricity	No	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1960s	Fuel Oil	No	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1960s	Natural Gas	No	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1960s	None	No	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1960s	Other Fuel	No	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1960s	Propane	No	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1960s	Electricity	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1960s	Fuel Oil	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1960s	Natural Gas	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1960s	None	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1960s	Other Fuel	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1960s	Propane	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1960s	Electricity	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1960s	Fuel Oil	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1960s	Natural Gas	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1960s	None	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1960s	Other Fuel	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1960s	Propane	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1960s	Electricity	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1960s	Fuel Oil	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1960s	Natural Gas	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1960s	None	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1960s	Other Fuel	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1960s	Propane	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1970s	Electricity	No	Only Heating Shared	0.134646	0.057226	0.265340	0.169413	0.030072	0.114434	0.228869
CR07	1970s	Fuel Oil	No	Only Heating Shared	0.094994	0.072655	0.336878	0.215088	0.038179	0.080735	0.161470
CR07	1970s	Natural Gas	No	Only Heating Shared	0.094994	0.072655	0.336878	0.215088	0.038179	0.080735	0.161470
CR07	1970s	None	No	Only Heating Shared	0.094994	0.072655	0.336878	0.215088	0.038179	0.080735	0.161470
CR07	1970s	Other Fuel	No	Only Heating Shared	0.094994	0.072655	0.336878	0.215088	0.038179	0.080735	0.161470
CR07	1970s	Propane	No	Only Heating Shared	0.094994	0.072655	0.336878	0.215088	0.038179	0.080735	0.161470
CR07	1970s	Electricity	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1970s	Fuel Oil	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1970s	Natural Gas	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1970s	None	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1970s	Other Fuel	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1970s	Propane	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1970s	Electricity	No	Neither Shared	0.134646	0.057226	0.265340	0.169413	0.030072	0.114434	0.228869
CR07	1970s	Fuel Oil	No	Neither Shared	0.094994	0.072655	0.336878	0.215088	0.038179	0.080735	0.161470
CR07	1970s	Natural Gas	No	Neither Shared	0.094994	0.072655	0.336878	0.215088	0.038179	0.080735	0.161470
CR07	1970s	None	No	Neither Shared	0.094994	0.072655	0.336878	0.215088	0.038179	0.080735	0.161470
CR07	1970s	Other Fuel	No	Neither Shared	0.094994	0.072655	0.336878	0.215088	0.038179	0.080735	0.161470
CR07	1970s	Propane	No	Neither Shared	0.094994	0.072655	0.336878	0.215088	0.038179	0.080735	0.161470
CR07	1970s	Electricity	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1970s	Fuel Oil	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR07	1970s	Natural Gas	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
