Dependency=PUMA	Dependency=Geometry Building Type RECS	Dependency=Vintage	Option=Electricity	Option=Fuel Oil	Option=Natural Gas	Option=None	Option=Other Fuel	Option=Propane	Region
NC, 00300	Multi-Family with 5+ Units	2030s	0.957209	0.000000	0.035395	0.003177	0.002044	0.002175	South
NC, 00300	Single-Family Attached	2030s	0.707054	0.000000	0.277401	0.005671	0.003082	0.006791	South
NC, 00300	Single-Family Detached	2030s	0.794181	0.000000	0.146646	0.000000	0.045942	0.013231	South
NC, 00400	Mobile Home	2030s	0.979813	0.000000	0.000000	0.000000	0.000000	0.020187	South
NC, 00400	Multi-Family with 2 - 4 Units	2030s	0.887356	0.000000	0.095188	0.001982	0.003507	0.011967	South
NC, 00400	Multi-Family with 5+ Units	2030s	0.957209	0.000000	0.035395	0.003177	0.002044	0.002175	South
NC, 00400	Single-Family Attached	2030s	0.707054	0.000000	0.277401	0.005671	0.003082	0.006791	South
NC, 00400	Single-Family Detached	2030s	0.802767	0.000000	0.074151	0.000000	0.011006	0.112075	South
NC, 00500	Mobile Home	2030s	0.935711	0.000000	0.004480	0.009975	0.012642	0.037191	South
NC, 00500	Multi-Family with 2 - 4 Units	2030s	0.887356	0.000000	0.095188	0.001982	0.003507	0.011967	South
NC, 00500	Multi-Family with 5+ Units	2030s	0.957209	0.000000	0.035395	0.003177	0.002044	0.002175	South
NC, 00500	Single-Family Attached	2030s	0.707054	0.000000	0.277401	0.005671	0.003082	0.006791	South
NC, 00500	Single-Family Detached	2030s	0.766147	0.000000	0.199488	0.000000	0.000000	0.034366	South
NC, 00600	Mobile Home	2030s	0.975821	0.000000	0.000000	0.000000	0.000000	0.024179	South
NC, 00600	Multi-Family with 2 - 4 Units	2030s	0.887356	0.000000	0.095188	0.001982	0.003507	0.011967	South
NC, 00600	Multi-Family with 5+ Units	2030s	0.957209	0.000000	0.035395	0.003177	0.002044	0.002175	South
NC, 00600	Single-Family Attached	2030s	0.707054	0.000000	0.277401	0.005671	0.003082	0.006791	South
NC, 00600	Single-Family Detached	2030s	0.910000	0.000000	0.003462	0.000000	0.000000	0.086538	South
NC, 00700	Mobile Home	2030s	0.935711	0.000000	0.004480	0.009975	0.012642	0.037191	South
NC, 00700	Multi-Family with 2 - 4 Units	2030s	0.887356	0.000000	0.095188	0.001982	0.003507	0.011967	South
NC, 00700	Multi-Family with 5+ Units	2030s	0.957209	0.000000	0.035395	0.003177	0.002044	0.002175	South
NC, 00700	Single-Family Attached	2030s	0.707054	0.000000	0.277401	0.005671	0.003082	0.006791	South
NC, 00700	Single-Family Detached	2030s	0.890427	0.000000	0.068126	0.000000	0.012059	0.029388	South
NC, 00800	Mobile Home	2030s	0.935711	0.000000	0.004480	0.009975	0.012642	0.037191	South
NC, 00800	Multi-Family with 2 - 4 Units	2030s	0.887356	0.000000	0.095188	0.001982	0.003507	0.011967	South
NC, 00800	Multi-Family with 5+ Units	2030s	0.957209	0.000000	0.035395	0.003177	0.002044	0.002175	South
NC, 00800	Single-Family Attached	2030s	0.707054	0.000000	0.277401	0.005671	0.003082	0.006791	South
NC, 00800	Single-Family Detached	2030s	0.877620	0.000000	0.020730	0.000000	0.042226	0.059424	South
NC, 00900	Mobile Home	2030s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
NC, 00900	Multi-Family with 2 - 4 Units	2030s	0.887356	0.000000	0.095188	0.001982	0.003507	0.011967	South
NC, 00900	Multi-Family with 5+ Units	2030s	0.957209	0.000000	0.035395	0.003177	0.002044	0.002175	South
NC, 00900	Single-Family Attached	2030s	0.707054	0.000000	0.277401	0.005671	0.003082	0.006791	South
NC, 00900	Single-Family Detached	2030s	0.779480	0.000000	0.103322	0.000000	0.014689	0.102509	South
NC, 01000	Mobile Home	2030s	0.935711	0.000000	0.004480	0.009975	0.012642	0.037191	South
NC, 01000	Multi-Family with 2 - 4 Units	2030s	0.887356	0.000000	0.095188	0.001982	0.003507	0.011967	South
NC, 01000	Multi-Family with 5+ Units	2030s	0.957209	0.000000	0.035395	0.003177	0.002044	0.002175	South
NC, 01000	Single-Family Attached	2030s	0.707054	0.000000	0.277401	0.005671	0.003082	0.006791	South
NC, 01000	Single-Family Detached	2030s	0.646932	0.000000	0.250475	0.000000	0.000000	0.102593	South
NC, 01100	Mobile Home	2030s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
NC, 01100	Multi-Family with 2 - 4 Units	2030s	0.887356	0.000000	0.095188	0.001982	0.003507	0.011967	South
NC, 01100	Multi-Family with 5+ Units	2030s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
NC, 01100	Single-Family Attached	2030s	0.707054	0.000000	0.277401	0.005671	0.003082	0.006791	South
NC, 01100	Single-Family Detached	2030s	0.822816	0.000000	0.135066	0.000000	0.012055	0.030061	South
NC, 01201	Mobile Home	2030s	0.935711	0.000000	0.004480	0.009975	0.012642	0.037191	South
NC, 01201	Multi-Family with 2 - 4 Units	2030s	0.887356	0.000000	0.095188	0.001982	0.003507	0.011967	South
NC, 01201	Multi-Family with 5+ Units	2030s	0.950645	0.000000	0.032615	0.000000	0.016741	0.000000	South
NC, 01201	Single-Family Attached	2030s	0.569594	0.000000	0.401181	0.000000	0.000000	0.029225	South
NC, 01201	Single-Family Detached	2030s	0.529129	0.000000	0.445512	0.010989	0.014370	0.000000	South
NC, 01202	Mobile Home	2030s	0.935711	0.000000	0.004480	0.009975	0.012642	0.037191	South
NC, 01202	Multi-Family with 2 - 4 Units	2030s	0.887356	0.000000	0.095188	0.001982	0.003507	0.011967	South
NC, 01202	Multi-Family with 5+ Units	2030s	0.937393	0.000000	0.048997	0.013610	0.000000	0.000000	South
NC, 01202	Single-Family Attached	2030s	0.736629	0.000000	0.218427	0.000000	0.044944	0.000000	South
NC, 01202	Single-Family Detached	2030s	0.429211	0.000000	0.548289	0.000000	0.000000	0.022500	South
NC, 01203	Mobile Home	2030s	0.935711	0.000000	0.004480	0.009975	0.012642	0.037191	South
NC, 01203	Multi-Family with 2 - 4 Units	2030s	0.887356	0.000000	0.095188	0.001982	0.003507	0.011967	South
NC, 01203	Multi-Family with 5+ Units	2030s	0.955416	0.000000	0.044584	0.000000	0.000000	0.000000	South
NC, 01203	Single-Family Attached	2030s	0.643365	0.000000	0.356635	0.000000	0.000000	0.000000	South
NC, 01203	Single-Family Detached	2030s	0.484427	0.000000	0.495288	0.000000	0.020285	0.000000	South
NC, 01204	Mobile Home	2030s	0.935711	0.000000	0.004480	0.009975	0.012642	0.037191	South
NC, 01204	Multi-Family with 2 - 4 Units	2030s	0.887356	0.000000	0.095188	0.001982	0.003507	0.011967	South
NC, 01204	Multi-Family with 5+ Units	2030s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
NC, 01204	Single-Family Attached	2030s	0.817143	0.000000	0.182857	0.000000	0.000000	0.000000	South
NC, 01204	Single-Family Detached	2030s	0.750462	0.000000	0.230291	0.009995	0.000000	0.009253	South
NC, 01205	Mobile Home	2030s	0.935711	0.000000	0.004480	0.009975	0.012642	0.037191	South
NC, 01205	Multi-Family with 2 - 4 Units	2030s	0.887356	0.000000	0.095188	0.001982	0.003507	0.011967	South
NC, 01205	Multi-Family with 5+ Units	2030s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
NC, 01205	Single-Family Attached	2030s	0.707054	0.000000	0.277401	0.005671	0.003082	0.006791	South
NC, 01205	Single-Family Detached	2030s	0.608236	0.000000	0.356726	0.000000	0.020371	0.014667	South
NC, 01206	Mobile Home	2030s	0.935711	0.000000	0.004480	0.009975	0.012642	0.037191	South
NC, 01206	Multi-Family with 2 - 4 Units	2030s	0.887356	0.000000	0.095188	0.001982	0.003507	0.011967	South
NC, 01206	Multi-Family with 5+ Units	2030s	0.938144	0.000000	0.035258	0.000000	0.000000	0.026598	South
NC, 01206	Single-Family Attached	2030s	0.513328	0.000000	0.472910	0.000000	0.000000	0.013762	South
NC, 01206	Single-Family Detached	2030s	0.455135	0.000000	0.540973	0.000000	0.000000	0.003892	South
NC, 01207	Mobile Home	2030s	0.935711	0.000000	0.004480	0.009975	0.012642	0.037191	South
NC, 01207	Multi-Family with 2 - 4 Units	2030s	0.887356	0.000000	0.095188	0.001982	0.003507	0.011967	South
NC, 01207	Multi-Family with 5+ Units	2030s	0.928066	0.000000	0.040764	0.016539	0.014631	0.000000	South
NC, 01207	Single-Family Attached	2030s	0.452500	0.000000	0.547500	0.000000	0.000000	0.000000	South
NC, 01207	Single-Family Detached	2030s	0.581797	0.000000	0.418203	0.000000	0.000000	0.000000	South
NC, 01208	Mobile Home	2030s	0.935711	0.000000	0.004480	0.009975	0.012642	0.037191	South
NC, 01208	Multi-Family with 2 - 4 Units	2030s	0.887356	0.000000	0.095188	0.001982	0.003507	0.011967	South
NC, 01208	Multi-Family with 5+ Units	2030s	0.917276	0.000000	0.047928	0.034796	0.000000	0.000000	South
NC, 01208	Single-Family Attached	2030s	0.620142	0.000000	0.379858	0.000000	0.000000	0.000000	South
NC, 01208	Single-Family Detached	2030s	0.475742	0.000000	0.510753	0.000000	0.000000	0.013506	South
NC, 01301	Mobile Home	2030s	0.935711	0.000000	0.004480	0.009975	0.012642	0.037191	South
NC, 01301	Multi-Family with 2 - 4 Units	2030s	0.887356	0.000000	0.095188	0.001982	0.003507	0.011967	South
NC, 01301	Multi-Family with 5+ Units	2030s	0.973562	0.000000	0.019518	0.002582	0.000000	0.004337	South
NC, 01301	Single-Family Attached	2030s	0.609252	0.000000	0.390748	0.000000	0.000000	0.000000	South
NC, 01301	Single-Family Detached	2030s	0.522845	0.000000	0.468266	0.008889	0.000000	0.000000	South
NC, 01302	Mobile Home	2030s	0.935711	0.000000	0.004480	0.009975	0.012642	0.037191	South
NC, 01302	Multi-Family with 2 - 4 Units	2030s	0.887356	0.000000	0.095188	0.001982	0.003507	0.011967	South
NC, 01302	Multi-Family with 5+ Units	2030s	0.940212	0.000000	0.059788	0.000000	0.000000	0.000000	South
NC, 01302	Single-Family Attached	2030s	0.581297	0.000000	0.418703	0.000000	0.000000	0.000000	South
NC, 01302	Single-Family Detached	2030s	0.556475	0.000000	0.396906	0.000000	0.000000	0.046619	South
NC, 01400	Mobile Home	2030s	0.935711	0.000000	0.004480	0.009975	0.012642	0.037191	South
NC, 01400	Multi-Family with 2 - 4 Units	2030s	0.887356	0.000000	0.095188	0.001982	0.003507	0.011967	South
NC, 01400	Multi-Family with 5+ Units	2030s	0.798823	0.000000	0.201177	0.000000	0.000000	0.000000	South
NC, 01400	Single-Family Attached	2030s	0.571740	0.000000	0.387117	0.000000	0.000000	0.041143	South
NC, 01400	Single-Family Detached	2030s	0.645275	0.000000	0.288487	0.000000	0.012680	0.053559	South
NC, 01500	Mobile Home	2030s	0.935711	0.000000	0.004480	0.009975	0.012642	0.037191	South
NC, 01500	Multi-Family with 2 - 4 Units	2030s	0.887356	0.000000	0.095188	0.001982	0.003507	0.011967	South
NC, 01500	Multi-Family with 5+ Units	2030s	0.940571	0.000000	0.059429	0.000000	0.000000	0.000000	South
NC, 01500	Single-Family Attached	2030s	0.602581	0.000000	0.397419	0.000000	0.000000	0.000000	South
NC, 01500	Single-Family Detached	2030s	0.588736	0.000000	0.354640	0.000000	0.004254	0.052369	South
NC, 01600	Mobile Home	2030s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
NC, 01600	Multi-Family with 2 - 4 Units	2030s	0.887356	0.000000	0.095188	0.001982	0.003507	0.011967	South
NC, 01600	Multi-Family with 5+ Units	2030s	0.971530	0.000000	0.028470	0.000000	0.000000	0.000000	South
NC, 01600	Single-Family Attached	2030s	0.707054	0.000000	0.277401	0.005671	0.003082	0.006791	South
NC, 01600	Single-Family Detached	2030s	0.656978	0.000000	0.275185	0.000000	0.059539	0.008297	South
NC, 01701	Mobile Home	2030s	0.935711	0.000000	0.004480	0.009975	0.012642	0.037191	South
NC, 01701	Multi-Family with 2 - 4 Units	2030s	0.887356	0.000000	0.095188	0.001982	0.003507	0.011967	South
NC, 01701	Multi-Family with 5+ Units	2030s	0.900132	0.000000	0.099868	0.000000	0.000000	0.000000	South
NC, 01701	Single-Family Attached	2030s	0.707054	0.000000	0.277401	0.005671	0.003082	0.006791	South
NC, 01701	Single-Family Detached	2030s	0.556197	0.000000	0.410754	0.000000	0.000000	0.033049	South
NC, 01702	Mobile Home	2030s	0.935711	0.000000	0.004480	0.009975	0.012642	0.037191	South
NC, 01702	Multi-Family with 2 - 4 Units	2030s	0.887356	0.000000	0.095188	0.001982	0.003507	0.011967	South
NC, 01702	Multi-Family with 5+ Units	2030s	0.961690	0.000000	0.038310	0.000000	0.000000	0.000000	South
NC, 01702	Single-Family Attached	2030s	0.707054	0.000000	0.277401	0.005671	0.003082	0.006791	South
NC, 01702	Single-Family Detached	2030s	0.721160	0.000000	0.237503	0.003785	0.011594	0.025958	South
NC, 01703	Mobile Home	2030s	0.935711	0.000000	0.004480	0.009975	0.012642	0.037191	South
NC, 01703	Multi-Family with 2 - 4 Units	2030s	0.887356	0.000000	0.095188	0.001982	0.003507	0.011967	South
NC, 01703	Multi-Family with 5+ Units	2030s	0.957209	0.000000	0.035395	0.003177	0.002044	0.002175	South
NC, 01703	Single-Family Attached	2030s	0.707054	0.000000	0.277401	0.005671	0.003082	0.006791	South
NC, 01703	Single-Family Detached	2030s	0.619119	0.000000	0.368074	0.000000	0.000000	0.012807	South
NC, 01704	Mobile Home	2030s	0.935711	0.000000	0.004480	0.009975	0.012642	0.037191	South
NC, 01704	Multi-Family with 2 - 4 Units	2030s	0.887356	0.000000	0.095188	0.001982	0.003507	0.011967	South
NC, 01704	Multi-Family with 5+ Units	2030s	0.964072	0.000000	0.035928	0.000000	0.000000	0.000000	South
NC, 01704	Single-Family Attached	2030s	0.707054	0.000000	0.277401	0.005671	0.003082	0.006791	South
NC, 01704	Single-Family Detached	2030s	0.766253	0.000000	0.233747	0.000000	0.000000	0.000000	South
NC, 01801	Mobile Home	2030s	0.935711	0.000000	0.004480	0.009975	0.012642	0.037191	South
NC, 01801	Multi-Family with 2 - 4 Units	2030s	0.887356	0.000000	0.095188	0.001982	0.003507	0.011967	South
NC, 01801	Multi-Family with 5+ Units	2030s	0.860568	0.000000	0.079772	0.000000	0.059659	0.000000	South
NC, 01801	Single-Family Attached	2030s	0.707054	0.000000	0.277401	0.005671	0.003082	0.006791	South
NC, 01801	Single-Family Detached	2030s	0.763368	0.000000	0.209938	0.000000	0.026694	0.000000	South
NC, 01802	Mobile Home	2030s	0.935711	0.000000	0.004480	0.009975	0.012642	0.037191	South
NC, 01802	Multi-Family with 2 - 4 Units	2030s	0.887356	0.000000	0.095188	0.001982	0.003507	0.011967	South
NC, 01802	Multi-Family with 5+ Units	2030s	0.962690	0.000000	0.015618	0.021692	0.000000	0.000000	South
NC, 01802	Single-Family Attached	2030s	0.884675	0.000000	0.115325	0.000000	0.000000	0.000000	South
NC, 01802	Single-Family Detached	2030s	0.643321	0.000000	0.323861	0.015444	0.000000	0.017374	South
NC, 01803	Mobile Home	2030s	0.935711	0.000000	0.004480	0.009975	0.012642	0.037191	South
NC, 01803	Multi-Family with 2 - 4 Units	2030s	0.887356	0.000000	0.095188	0.001982	0.003507	0.011967	South
NC, 01803	Multi-Family with 5+ Units	2030s	0.940850	0.000000	0.059150	0.000000	0.000000	0.000000	South
NC, 01803	Single-Family Attached	2030s	0.707054	0.000000	0.277401	0.005671	0.003082	0.006791	South
NC, 01803	Single-Family Detached	2030s	0.617821	0.000000	0.343187	0.000000	0.009637	0.029355	South
NC, 01900	Mobile Home	2030s	0.935711	0.000000	0.004480	0.009975	0.012642	0.037191	South
NC, 01900	Multi-Family with 2 - 4 Units	2030s	0.887356	0.000000	0.095188	0.001982	0.003507	0.011967	South
NC, 01900	Multi-Family with 5+ Units	2030s	0.957209	0.000000	0.035395	0.003177	0.002044	0.002175	South
NC, 01900	Single-Family Attached	2030s	0.707054	0.000000	0.277401	0.005671	0.003082	0.006791	South
NC, 01900	Single-Family Detached	2030s	0.886237	0.000000	0.074163	0.000000	0.020029	0.019571	South
NC, 02000	Mobile Home	2030s	0.935711	0.000000	0.004480	0.009975	0.012642	0.037191	South
NC, 02000	Multi-Family with 2 - 4 Units	2030s	0.887356	0.000000	0.095188	0.001982	0.003507	0.011967	South
NC, 02000	Multi-Family with 5+ Units	2030s	0.957209	0.000000	0.035395	0.003177	0.002044	0.002175	South
NC, 02000	Single-Family Attached	2030s	0.707054	0.000000	0.277401	0.005671	0.003082	0.006791	South
NC, 02000	Single-Family Detached	2030s	0.894832	0.000000	0.042472	0.000000	0.000000	0.062697	South
NC, 02100	Mobile Home	2030s	0.855080	0.000000	0.000000	0.000000	0.000000	0.144920	South
NC, 02100	Multi-Family with 2 - 4 Units	2030s	0.887356	0.000000	0.095188	0.001982	0.003507	0.011967	South
NC, 02100	Multi-Family with 5+ Units	2030s	0.957209	0.000000	0.035395	0.003177	0.002044	0.002175	South
NC, 02100	Single-Family Attached	2030s	0.707054	0.000000	0.277401	0.005671	0.003082	0.006791	South
NC, 02100	Single-Family Detached	2030s	0.862329	0.000000	0.021154	0.000000	0.046790	0.069728	South
NC, 02201	Mobile Home	2030s	0.935711	0.000000	0.004480	0.009975	0.012642	0.037191	South
NC, 02201	Multi-Family with 2 - 4 Units	2030s	0.887356	0.000000	0.095188	0.001982	0.003507	0.011967	South
NC, 02201	Multi-Family with 5+ Units	2030s	0.984203	0.000000	0.015797	0.000000	0.000000	0.000000	South
NC, 02201	Single-Family Attached	2030s	0.707054	0.000000	0.277401	0.005671	0.003082	0.006791	South
NC, 02201	Single-Family Detached	2030s	0.760132	0.000000	0.132366	0.000000	0.080791	0.026711	South
NC, 02202	Mobile Home	2030s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
NC, 02202	Multi-Family with 2 - 4 Units	2030s	0.887356	0.000000	0.095188	0.001982	0.003507	0.011967	South
NC, 02202	Multi-Family with 5+ Units	2030s	0.957209	0.000000	0.035395	0.003177	0.002044	0.002175	South
NC, 02202	Single-Family Attached	2030s	0.707054	0.000000	0.277401	0.005671	0.003082	0.006791	South
NC, 02202	Single-Family Detached	2030s	0.725149	0.000000	0.166259	0.000000	0.076341	0.032252	South
NC, 02300	Mobile Home	2030s	0.764870	0.000000	0.000000	0.052174	0.139130	0.043826	South
NC, 02300	Multi-Family with 2 - 4 Units	2030s	0.887356	0.000000	0.095188	0.001982	0.003507	0.011967	South
NC, 02300	Multi-Family with 5+ Units	2030s	0.957209	0.000000	0.035395	0.003177	0.002044	0.002175	South
NC, 02300	Single-Family Attached	2030s	0.707054	0.000000	0.277401	0.005671	0.003082	0.006791	South
NC, 02300	Single-Family Detached	2030s	0.864814	0.000000	0.012506	0.000000	0.052109	0.070571	South
NC, 02400	Mobile Home	2030s	0.935711	0.000000	0.004480	0.009975	0.012642	0.037191	South
NC, 02400	Multi-Family with 2 - 4 Units	2030s	0.887356	0.000000	0.095188	0.001982	0.003507	0.011967	South
NC, 02400	Multi-Family with 5+ Units	2030s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
NC, 02400	Single-Family Attached	2030s	0.707054	0.000000	0.277401	0.005671	0.003082	0.006791	South
NC, 02400	Single-Family Detached	2030s	0.778600	0.000000	0.050424	0.010333	0.068886	0.091757	South
NC, 02500	Mobile Home	2030s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
NC, 02500	Multi-Family with 2 - 4 Units	2030s	0.887356	0.000000	0.095188	0.001982	0.003507	0.011967	South
NC, 02500	Multi-Family with 5+ Units	2030s	0.958635	0.000000	0.041365	0.000000	0.000000	0.000000	South
NC, 02500	Single-Family Attached	2030s	0.707054	0.000000	0.277401	0.005671	0.003082	0.006791	South
NC, 02500	Single-Family Detached	2030s	0.795048	0.000000	0.145055	0.008059	0.021245	0.030594	South
NC, 02600	Mobile Home	2030s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
NC, 02600	Multi-Family with 2 - 4 Units	2030s	0.887356	0.000000	0.095188	0.001982	0.003507	0.011967	South
NC, 02600	Multi-Family with 5+ Units	2030s	0.957209	0.000000	0.035395	0.003177	0.002044	0.002175	South
NC, 02600	Single-Family Attached	2030s	0.707054	0.000000	0.277401	0.005671	0.003082	0.006791	South
NC, 02600	Single-Family Detached	2030s	0.918343	0.000000	0.000000	0.000000	0.017751	0.063905	South
NC, 02700	Mobile Home	2030s	0.935711	0.000000	0.004480	0.009975	0.012642	0.037191	South
NC, 02700	Multi-Family with 2 - 4 Units	2030s	0.887356	0.000000	0.095188	0.001982	0.003507	0.011967	South
NC, 02700	Multi-Family with 5+ Units	2030s	0.957209	0.000000	0.035395	0.003177	0.002044	0.002175	South
NC, 02700	Single-Family Attached	2030s	0.707054	0.000000	0.277401	0.005671	0.003082	0.006791	South
NC, 02700	Single-Family Detached	2030s	0.852358	0.000000	0.103756	0.000000	0.016376	0.027511	South
NC, 02800	Mobile Home	2030s	0.935711	0.000000	0.004480	0.009975	0.012642	0.037191	South
NC, 02800	Multi-Family with 2 - 4 Units	2030s	0.887356	0.000000	0.095188	0.001982	0.003507	0.011967	South
NC, 02800	Multi-Family with 5+ Units	2030s	0.957209	0.000000	0.035395	0.003177	0.002044	0.002175	South
NC, 02800	Single-Family Attached	2030s	0.707054	0.000000	0.277401	0.005671	0.003082	0.006791	South
NC, 02800	Single-Family Detached	2030s	0.756462	0.000000	0.155442	0.000000	0.025487	0.062609	South
NC, 02900	Mobile Home	2030s	0.960000	0.000000	0.040000	0.000000	0.000000	0.000000	South
NC, 02900	Multi-Family with 2 - 4 Units	2030s	0.887356	0.000000	0.095188	0.001982	0.003507	0.011967	South
NC, 02900	Multi-Family with 5+ Units	2030s	0.911982	0.000000	0.088018	0.000000	0.000000	0.000000	South
NC, 02900	Single-Family Attached	2030s	0.792542	0.000000	0.207458	0.000000	0.000000	0.000000	South
NC, 02900	Single-Family Detached	2030s	0.640000	0.000000	0.331620	0.000000	0.000000	0.028380	South
NC, 03001	Mobile Home	2030s	0.935711	0.000000	0.004480	0.009975	0.012642	0.037191	South
NC, 03001	Multi-Family with 2 - 4 Units	2030s	0.887356	0.000000	0.095188	0.001982	0.003507	0.011967	South
NC, 03001	Multi-Family with 5+ Units	2030s	0.957209	0.000000	0.035395	0.003177	0.002044	0.002175	South
NC, 03001	Single-Family Attached	2030s	0.707054	0.000000	0.277401	0.005671	0.003082	0.006791	South
NC, 03001	Single-Family Detached	2030s	0.629535	0.000000	0.370465	0.000000	0.000000	0.000000	South
NC, 03002	Mobile Home	2030s	0.935711	0.000000	0.004480	0.009975	0.012642	0.037191	South
NC, 03002	Multi-Family with 2 - 4 Units	2030s	0.887356	0.000000	0.095188	0.001982	0.003507	0.011967	South
NC, 03002	Multi-Family with 5+ Units	2030s	0.957647	0.000000	0.042353	0.000000	0.000000	0.000000	South
NC, 03002	Single-Family Attached	2030s	0.707054	0.000000	0.277401	0.005671	0.003082	0.006791	South
NC, 03002	Single-Family Detached	2030s	0.612910	0.000000	0.377298	0.000000	0.000000	0.009791	South
NC, 03101	Mobile Home	2030s	0.935711	0.000000	0.004480	0.009975	0.012642	0.037191	South
NC, 03101	Multi-Family with 2 - 4 Units	2030s	0.887356	0.000000	0.095188	0.001982	0.003507	0.011967	South
NC, 03101	Multi-Family with 5+ Units	2030s	0.961047	0.000000	0.032674	0.002453	0.000000	0.003827	South
NC, 03101	Single-Family Attached	2030s	0.707054	0.000000	0.277401	0.005671	0.003082	0.006791	South
NC, 03101	Single-Family Detached	2030s	0.700141	0.000000	0.299859	0.000000	0.000000	0.000000	South
NC, 03102	Mobile Home	2030s	0.935711	0.000000	0.004480	0.009975	0.012642	0.037191	South
NC, 03102	Multi-Family with 2 - 4 Units	2030s	0.887356	0.000000	0.095188	0.001982	0.003507	0.011967	South
NC, 03102	Multi-Family with 5+ Units	2030s	0.957104	0.000000	0.021943	0.020952	0.000000	0.000000	South
NC, 03102	Single-Family Attached	2030s	0.707054	0.000000	0.277401	0.005671	0.003082	0.006791	South
NC, 03102	Single-Family Detached	2030s	0.653846	0.000000	0.346154	0.000000	0.000000	0.000000	South
NC, 03103	Mobile Home	2030s	0.935711	0.000000	0.004480	0.009975	0.012642	0.037191	South
NC, 03103	Multi-Family with 2 - 4 Units	2030s	0.887356	0.000000	0.095188	0.001982	0.003507	0.011967	South
NC, 03103	Multi-Family with 5+ Units	2030s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
NC, 03103	Single-Family Attached	2030s	0.707054	0.000000	0.277401	0.005671	0.003082	0.006791	South
NC, 03103	Single-Family Detached	2030s	0.546765	0.000000	0.364015	0.089219	0.000000	0.000000	South
NC, 03104	Mobile Home	2030s	0.935711	0.000000	0.004480	0.009975	0.012642	0.037191	South
NC, 03104	Multi-Family with 2 - 4 Units	2030s	0.887356	0.000000	0.095188	0.001982	0.003507	0.011967	South
NC, 03104	Multi-Family with 5+ Units	2030s	0.817465	0.000000	0.182535	0.000000	0.000000	0.000000	South
NC, 03104	Single-Family Attached	2030s	0.707054	0.000000	0.277401	0.005671	0.003082	0.006791	South
NC, 03104	Single-Family Detached	2030s	0.527344	0.000000	0.465647	0.000000	0.000000	0.007010	South
NC, 03105	Mobile Home	2030s	0.935711	0.000000	0.004480	0.009975	0.012642	0.037191	South
NC, 03105	Multi-Family with 2 - 4 Units	2030s	0.887356	0.000000	0.095188	0.001982	0.003507	0.011967	South
NC, 03105	Multi-Family with 5+ Units	2030s	0.939094	0.000000	0.057915	0.000000	0.000000	0.002991	South
NC, 03105	Single-Family Attached	2030s	0.610810	0.000000	0.316216	0.000000	0.000000	0.072973	South
NC, 03105	Single-Family Detached	2030s	0.530573	0.000000	0.469427	0.000000	0.000000	0.000000	South
NC, 03106	Mobile Home	2030s	0.935711	0.000000	0.004480	0.009975	0.012642	0.037191	South
NC, 03106	Multi-Family with 2 - 4 Units	2030s	0.887356	0.000000	0.095188	0.001982	0.003507	0.011967	South
NC, 03106	Multi-Family with 5+ Units	2030s	0.960319	0.000000	0.039681	0.000000	0.000000	0.000000	South
NC, 03106	Single-Family Attached	2030s	0.447736	0.000000	0.552264	0.000000	0.000000	0.000000	South
NC, 03106	Single-Family Detached	2030s	0.519616	0.000000	0.476632	0.000000	0.000000	0.003753	South
NC, 03107	Mobile Home	2030s	0.935711	0.000000	0.004480	0.009975	0.012642	0.037191	South
NC, 03107	Multi-Family with 2 - 4 Units	2030s	0.887356	0.000000	0.095188	0.001982	0.003507	0.011967	South
NC, 03107	Multi-Family with 5+ Units	2030s	0.994319	0.000000	0.005681	0.000000	0.000000	0.000000	South
NC, 03107	Single-Family Attached	2030s	0.707054	0.000000	0.277401	0.005671	0.003082	0.006791	South
NC, 03107	Single-Family Detached	2030s	0.553669	0.000000	0.411429	0.013634	0.008892	0.012377	South
NC, 03108	Mobile Home	2030s	0.935711	0.000000	0.004480	0.009975	0.012642	0.037191	South
NC, 03108	Multi-Family with 2 - 4 Units	2030s	0.887356	0.000000	0.095188	0.001982	0.003507	0.011967	South
NC, 03108	Multi-Family with 5+ Units	2030s	0.922945	0.000000	0.056176	0.020879	0.000000	0.000000	South
NC, 03108	Single-Family Attached	2030s	0.654890	0.000000	0.315328	0.000000	0.000000	0.029781	South
NC, 03108	Single-Family Detached	2030s	0.477907	0.000000	0.512860	0.000000	0.000000	0.009234	South
NC, 03200	Mobile Home	2030s	0.935711	0.000000	0.004480	0.009975	0.012642	0.037191	South
NC, 03200	Multi-Family with 2 - 4 Units	2030s	0.887356	0.000000	0.095188	0.001982	0.003507	0.011967	South
NC, 03200	Multi-Family with 5+ Units	2030s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
