Time,Heating:Electricity  [kwh],Heating:Gas  [kbtu],Cooling:Electricity  [kwh],InteriorLights:Electricity  [kwh],ExteriorLights:Electricity  [kwh],InteriorEquipment:Electricity  [kwh],InteriorEquipment:Gas  [kbtu],Fans:Electricity  [kwh],Pumps:Electricity  [kwh],WaterSystems:Electricity  [kwh],WaterSystems:Gas  [kbtu],WaterSystems:Water  [gal],Electricity:Facility  [kwh],Gas:Facility  [kbtu],Water:Facility  [gal]
2009/04/10 00:00:00,0.0,0.0,0.101,0.027,0.003,0.593,0.028,0.06,0.03,0.0,0.0,0.0,0.814,0.028,0.0
2009/04/10 01:00:00,0.0,0.0,0.099,0.016,0.002,0.558,0.019,0.055,0.03,0.0,1.103,0.0,0.761,1.122,0.0
2009/04/10 02:00:00,0.0,0.0,0.099,0.011,0.001,0.547,0.016,0.053,0.03,0.0,0.0,0.0,0.742,0.016,0.0
2009/04/10 03:00:00,0.0,0.0,0.099,0.011,0.001,0.534,0.016,0.05,0.03,0.0,0.124,0.0,0.725,0.139,0.0
2009/04/10 04:00:00,0.0,0.0,0.099,0.012,0.001,0.51,0.023,0.046,0.03,0.0,0.979,0.0,0.699,1.002,0.0
2009/04/10 05:00:00,0.0,0.0,0.099,0.031,0.004,0.554,0.034,0.049,0.03,0.0,0.0,0.0,0.766,0.034,0.0
2009/04/10 06:00:00,0.0,0.0,0.171,0.072,0.009,0.677,0.047,0.12,0.03,0.0,23.088,46.737,1.078,23.134,46.737
2009/04/10 07:00:00,0.0,0.0,0.112,0.091,0.011,0.738,0.06,0.064,0.03,0.0,0.0,0.0,1.047,0.06,0.0
2009/04/10 08:00:00,0.0,0.0,0.104,0.093,0.011,0.632,0.088,0.06,0.03,0.0,0.243,0.0,0.931,0.331,0.0
2009/04/10 09:00:00,0.0,0.0,0.1,0.092,0.011,0.54,0.112,0.057,0.03,0.0,0.859,0.0,0.831,0.971,0.0
2009/04/10 10:00:00,0.0,0.0,0.106,0.09,0.011,0.537,0.116,0.062,0.03,0.0,0.0,0.0,0.836,0.116,0.0
2009/04/10 11:00:00,0.0,0.0,0.087,0.086,0.01,0.583,0.112,0.044,0.03,0.0,5.747,9.503,0.84,5.86,9.503
2009/04/10 12:00:00,0.0,0.0,0.113,0.083,0.01,0.572,0.11,0.066,0.03,0.0,0.0,0.0,0.874,0.11,0.0
2009/04/10 13:00:00,0.0,0.0,0.115,0.082,0.01,0.577,0.088,0.067,0.03,0.0,1.103,0.0,0.882,1.191,0.0
2009/04/10 14:00:00,0.0,0.0,0.142,0.082,0.01,1.052,0.082,0.092,0.03,0.0,2.339,3.126,1.408,2.421,3.126
2009/04/10 15:00:00,0.0,0.0,0.128,0.083,0.01,0.607,0.081,0.074,0.03,0.0,0.0,0.0,0.933,0.081,0.0
2009/04/10 16:00:00,0.0,0.0,0.134,0.085,0.01,0.775,0.092,0.078,0.03,0.0,1.103,0.0,1.112,1.195,0.0
2009/04/10 17:00:00,0.0,0.0,0.152,0.092,0.011,1.02,0.097,0.087,0.03,0.0,0.0,0.0,1.392,0.097,0.0
2009/04/10 18:00:00,0.0,0.0,0.144,0.11,0.013,1.059,0.075,0.105,0.03,0.0,1.103,0.0,1.461,1.178,0.0
2009/04/10 19:00:00,0.0,0.0,0.203,0.141,0.017,0.996,0.067,0.143,0.03,0.0,11.003,23.925,1.53,11.069,23.925
2009/04/10 20:00:00,0.0,0.0,0.156,0.176,0.021,0.988,0.06,0.097,0.03,0.0,0.656,0.0,1.468,0.715,0.0
2009/04/10 21:00:00,0.0,0.0,0.158,0.192,0.023,0.946,0.055,0.089,0.03,0.0,0.0,0.0,1.437,0.055,0.0
2009/04/10 22:00:00,0.0,0.0,0.144,0.128,0.015,0.817,0.045,0.082,0.03,0.0,1.103,0.0,1.218,1.148,0.0
2009/04/10 23:00:00,0.0,0.0,0.122,0.054,0.007,0.706,0.039,0.072,0.03,0.0,0.0,0.0,0.991,0.039,0.0
2009/04/11 00:00:00,0.0,0.0,0.103,0.027,0.003,0.593,0.028,0.061,0.03,0.0,1.103,0.0,0.818,1.131,0.0
2009/04/11 01:00:00,0.0,0.0,0.099,0.016,0.002,0.558,0.019,0.054,0.03,0.0,0.0,0.0,0.76,0.019,0.0
2009/04/11 02:00:00,0.0,0.0,0.099,0.011,0.001,0.547,0.016,0.05,0.03,0.0,1.103,0.0,0.739,1.119,0.0
2009/04/11 03:00:00,0.0,0.0,0.099,0.011,0.001,0.534,0.016,0.048,0.03,0.0,0.0,0.0,0.724,0.016,0.0
2009/04/11 04:00:00,0.0,0.0,0.099,0.012,0.001,0.51,0.023,0.045,0.03,0.0,1.103,0.0,0.698,1.126,0.0
2009/04/11 05:00:00,0.0,0.0,0.099,0.031,0.004,0.554,0.034,0.046,0.03,0.0,0.0,0.0,0.763,0.034,0.0
2009/04/11 06:00:00,0.0,0.0,0.053,0.072,0.009,0.677,0.047,0.025,0.03,0.0,1.103,0.0,0.865,1.15,0.0
2009/04/11 07:00:00,0.0,0.0,0.152,0.091,0.011,0.738,0.06,0.1,0.03,0.0,7.911,17.94,1.123,7.971,17.94
2009/04/11 08:00:00,0.0,0.0,0.099,0.093,0.011,0.632,0.088,0.056,0.03,0.0,1.103,0.0,0.922,1.191,0.0
2009/04/11 09:00:00,0.0,0.0,0.107,0.092,0.011,0.54,0.112,0.061,0.03,0.0,0.0,0.0,0.842,0.112,0.0
2009/04/11 10:00:00,0.0,0.0,0.149,0.09,0.011,0.537,0.116,0.083,0.03,0.0,1.103,0.0,0.9,1.219,0.0
2009/04/11 11:00:00,0.0,0.0,0.1,0.086,0.01,0.583,0.112,0.053,0.03,0.0,0.0,0.0,0.862,0.112,0.0
2009/04/11 12:00:00,0.0,0.0,0.128,0.083,0.01,0.572,0.11,0.074,0.03,0.0,1.103,0.0,0.898,1.213,0.0
2009/04/11 13:00:00,0.0,0.0,0.153,0.082,0.01,0.577,0.088,0.101,0.03,0.0,4.194,8.752,0.954,4.283,8.752
2009/04/11 14:00:00,0.0,0.0,0.132,0.082,0.01,0.621,0.082,0.077,0.03,0.0,0.084,0.0,0.953,0.166,0.0
2009/04/11 15:00:00,0.0,0.0,0.119,0.083,0.01,0.607,0.081,0.071,0.03,0.0,1.019,0.0,0.921,1.099,0.0
2009/04/11 16:00:00,0.0,0.0,0.113,0.085,0.01,0.775,0.092,0.068,0.03,0.0,0.0,0.0,1.081,0.092,0.0
2009/04/11 17:00:00,0.0,0.0,0.13,0.092,0.011,1.02,0.097,0.078,0.03,0.0,1.103,0.0,1.361,1.199,0.0
2009/04/11 18:00:00,0.0,0.0,0.169,0.11,0.013,1.059,0.075,0.131,0.029,0.0,9.87,20.246,1.511,9.946,20.246
2009/04/11 19:00:00,0.0,0.0,0.167,0.141,0.017,1.493,0.067,0.129,0.03,0.0,2.405,3.605,1.977,2.472,3.605
2009/04/11 20:00:00,0.0,0.0,0.141,0.176,0.021,0.988,0.06,0.114,0.03,0.0,1.103,0.0,1.47,1.162,0.0
2009/04/11 21:00:00,0.0,0.0,0.14,0.192,0.023,0.946,0.055,0.113,0.03,0.0,0.0,0.0,1.444,0.055,0.0
2009/04/11 22:00:00,0.0,0.0,0.145,0.128,0.015,0.817,0.045,0.082,0.03,0.0,1.103,0.0,1.218,1.148,0.0
2009/04/11 23:00:00,0.0,0.0,0.123,0.054,0.007,0.706,0.039,0.071,0.03,0.0,0.0,0.0,0.991,0.039,0.0
2009/04/12 00:00:00,0.0,0.0,0.102,0.027,0.003,0.593,0.028,0.061,0.03,0.0,0.7,0.0,0.817,0.728,0.0
2009/04/12 01:00:00,0.0,0.0,0.099,0.016,0.002,0.558,0.019,0.054,0.03,0.0,0.403,0.0,0.76,0.422,0.0
2009/04/12 02:00:00,0.0,0.0,0.099,0.011,0.001,0.547,0.016,0.049,0.03,0.0,0.0,0.0,0.738,0.016,0.0
2009/04/12 03:00:00,0.0,0.0,0.099,0.011,0.001,0.534,0.016,0.046,0.03,0.0,1.103,0.0,0.721,1.119,0.0
2009/04/12 04:00:00,0.0,0.0,0.099,0.012,0.001,0.51,0.023,0.042,0.03,0.0,0.0,0.0,0.694,0.023,0.0
2009/04/12 05:00:00,0.0,0.0,0.099,0.031,0.004,0.554,0.034,0.044,0.03,0.0,1.103,0.0,0.762,1.137,0.0
2009/04/12 06:00:00,0.0,0.0,0.03,0.072,0.009,0.677,0.047,0.015,0.03,0.0,1.103,2.235,0.833,1.15,2.235
2009/04/12 07:00:00,0.0,0.0,0.188,0.091,0.011,0.738,0.06,0.137,0.03,0.0,17.233,34.688,1.195,17.293,34.688
2009/04/12 08:00:00,0.0,0.0,0.104,0.093,0.011,0.632,0.088,0.06,0.03,0.0,0.0,0.0,0.93,0.088,0.0
2009/04/12 09:00:00,0.0,0.0,0.116,0.092,0.011,0.54,0.112,0.066,0.03,0.0,0.97,0.0,0.856,1.081,0.0
2009/04/12 10:00:00,0.0,0.0,0.14,0.09,0.011,0.579,0.116,0.078,0.03,0.0,0.133,1.096,0.927,0.25,1.096
2009/04/12 11:00:00,0.0,0.0,0.102,0.086,0.01,0.583,0.112,0.058,0.03,0.0,1.103,0.0,0.87,1.215,0.0
2009/04/12 12:00:00,0.0,0.0,0.154,0.083,0.01,0.572,0.11,0.086,0.03,0.0,0.0,0.483,0.936,0.11,0.483
2009/04/12 13:00:00,0.0,0.0,0.14,0.082,0.01,0.577,0.088,0.112,0.03,0.0,1.148,1.406,0.952,1.236,1.406
2009/04/12 14:00:00,0.0,0.0,0.145,0.082,0.01,0.621,0.082,0.104,0.03,0.0,1.103,0.0,0.992,1.185,0.0
2009/04/12 15:00:00,0.0,0.0,0.142,0.083,0.01,0.644,0.081,0.086,0.03,0.0,1.103,0.865,0.996,1.184,0.865
2009/04/12 16:00:00,0.0,0.0,0.147,0.085,0.01,0.775,0.092,0.084,0.03,0.0,0.0,0.0,1.13,0.092,0.0
2009/04/12 17:00:00,0.0,0.0,0.141,0.092,0.011,1.02,0.097,0.114,0.03,0.0,0.0,0.0,1.408,0.097,0.0
2009/04/12 18:00:00,0.0,0.0,0.156,0.11,0.013,1.059,0.075,0.123,0.03,0.0,3.521,4.619,1.492,3.597,4.619
2009/04/12 19:00:00,0.0,0.0,0.144,0.141,0.017,0.996,0.067,0.115,0.03,0.0,0.0,0.41,1.443,0.067,0.41
2009/04/12 20:00:00,0.0,0.0,0.147,0.176,0.021,1.033,0.06,0.117,0.03,0.0,1.143,2.064,1.525,1.203,2.064
2009/04/12 21:00:00,0.0,0.0,0.14,0.192,0.023,0.946,0.055,0.112,0.03,0.0,1.103,0.0,1.444,1.158,0.0
2009/04/12 22:00:00,0.0,0.0,0.146,0.128,0.015,0.817,0.045,0.088,0.03,0.0,1.216,2.817,1.225,1.261,2.817
2009/04/12 23:00:00,0.0,0.0,0.129,0.054,0.007,0.706,0.039,0.074,0.03,0.0,2.425,3.34,1.0,2.464,3.34
2009/04/13 00:00:00,0.0,0.0,0.104,0.027,0.003,0.593,0.028,0.061,0.03,0.0,1.103,0.0,0.819,1.131,0.0
2009/04/13 01:00:00,0.0,0.0,0.099,0.016,0.002,0.558,0.019,0.055,0.03,0.0,0.0,0.0,0.76,0.019,0.0
2009/04/13 02:00:00,0.0,0.0,0.099,0.011,0.001,0.547,0.016,0.049,0.03,0.0,0.0,0.0,0.738,0.016,0.0
2009/04/13 03:00:00,0.0,0.0,0.099,0.011,0.001,0.534,0.016,0.042,0.03,0.0,1.103,0.0,0.718,1.119,0.0
2009/04/13 04:00:00,0.0,0.0,0.099,0.012,0.001,0.51,0.023,0.041,0.03,0.0,0.0,0.0,0.693,0.023,0.0
2009/04/13 05:00:00,0.0,0.0,0.099,0.031,0.004,0.554,0.034,0.048,0.03,0.0,2.309,2.842,0.766,2.343,2.842
2009/04/13 06:00:00,0.0,0.0,0.047,0.072,0.009,0.677,0.047,0.022,0.03,0.0,0.0,0.055,0.857,0.047,0.055
2009/04/13 07:00:00,0.0,0.0,0.105,0.091,0.011,0.738,0.06,0.061,0.03,0.0,1.103,0.0,1.037,1.163,0.0
2009/04/13 08:00:00,0.0,0.0,0.103,0.093,0.011,0.632,0.088,0.06,0.03,0.0,1.103,0.474,0.93,1.191,0.474
2009/04/13 09:00:00,0.0,0.0,0.109,0.092,0.011,0.615,0.112,0.063,0.03,0.0,1.17,3.009,0.92,1.281,3.009
2009/04/13 10:00:00,0.0,0.0,0.141,0.09,0.011,0.537,0.116,0.084,0.03,0.0,1.129,0.628,0.892,1.245,0.628
2009/04/13 11:00:00,0.0,0.0,0.109,0.086,0.01,0.583,0.112,0.063,0.03,0.0,2.661,6.763,0.881,2.773,6.763
2009/04/13 12:00:00,0.0,0.0,0.132,0.083,0.01,0.572,0.11,0.077,0.03,0.0,1.103,1.029,0.905,1.213,1.029
2009/04/13 13:00:00,0.0,0.0,0.132,0.082,0.01,0.577,0.088,0.077,0.03,0.0,1.103,1.579,0.909,1.191,1.579
2009/04/13 14:00:00,0.0,0.0,0.129,0.082,0.01,0.621,0.082,0.076,0.03,0.0,1.197,1.454,0.948,1.279,1.454
2009/04/13 15:00:00,0.0,0.0,0.116,0.083,0.01,0.607,0.081,0.069,0.03,0.0,2.199,1.406,0.916,2.28,1.406
2009/04/13 16:00:00,0.0,0.0,0.12,0.085,0.01,0.775,0.092,0.072,0.03,0.0,0.007,0.002,1.091,0.099,0.002
2009/04/13 17:00:00,0.0,0.0,0.134,0.092,0.011,1.02,0.097,0.079,0.03,0.0,0.0,0.0,1.366,0.097,0.0
2009/04/13 18:00:00,0.0,0.0,0.142,0.11,0.013,1.059,0.075,0.111,0.03,0.0,2.467,3.551,1.465,2.542,3.551
2009/04/13 19:00:00,0.0,0.0,0.152,0.141,0.017,0.996,0.067,0.088,0.03,0.0,1.103,0.0,1.424,1.17,0.0
2009/04/13 20:00:00,0.0,0.0,0.135,0.176,0.021,0.988,0.06,0.109,0.03,0.0,0.0,0.0,1.459,0.06,0.0
2009/04/13 21:00:00,0.0,0.0,0.151,0.192,0.023,0.946,0.055,0.103,0.03,0.0,2.827,4.576,1.445,2.882,4.576
2009/04/13 22:00:00,0.0,0.0,0.136,0.128,0.015,0.817,0.045,0.079,0.03,0.0,0.0,0.0,1.206,0.045,0.0
2009/04/13 23:00:00,0.0,0.0,0.114,0.054,0.007,0.706,0.039,0.068,0.03,0.0,1.157,0.859,0.979,1.196,0.859
2009/04/14 00:00:00,0.0,0.0,0.099,0.027,0.003,0.593,0.028,0.057,0.03,0.0,1.103,0.0,0.81,1.131,0.0
2009/04/14 01:00:00,0.0,0.0,0.099,0.016,0.002,0.558,0.019,0.053,0.03,0.0,0.0,0.435,0.758,0.019,0.435
2009/04/14 02:00:00,0.0,0.0,0.099,0.011,0.001,0.547,0.016,0.049,0.03,0.0,1.103,0.0,0.737,1.119,0.0
2009/04/14 03:00:00,0.0,0.0,0.099,0.011,0.001,0.534,0.016,0.046,0.03,0.0,0.0,0.0,0.721,0.016,0.0
2009/04/14 04:00:00,0.0,0.0,0.099,0.012,0.001,0.51,0.023,0.044,0.03,0.0,1.103,0.0,0.697,1.126,0.0
2009/04/14 05:00:00,0.0,0.0,0.099,0.031,0.004,0.554,0.034,0.047,0.03,0.0,0.0,0.0,0.765,0.034,0.0
2009/04/14 06:00:00,0.0,0.0,0.118,0.072,0.009,0.677,0.047,0.079,0.03,0.0,13.807,27.674,0.985,13.854,27.674
2009/04/14 07:00:00,0.0,0.0,0.115,0.091,0.011,0.738,0.06,0.066,0.03,0.0,1.247,2.144,1.051,1.307,2.144
2009/04/14 08:00:00,0.0,0.0,0.105,0.093,0.011,0.632,0.088,0.061,0.03,0.0,0.0,0.004,0.933,0.088,0.004
2009/04/14 09:00:00,0.0,0.0,0.114,0.092,0.011,0.54,0.112,0.066,0.03,0.0,1.104,1.619,0.854,1.215,1.619
2009/04/14 10:00:00,0.0,0.0,0.153,0.09,0.011,0.537,0.116,0.085,0.03,0.0,1.103,0.0,0.906,1.219,0.0
2009/04/14 11:00:00,0.0,0.0,0.1,0.086,0.01,0.583,0.112,0.056,0.03,0.0,1.141,0.711,0.865,1.253,0.711
2009/04/14 12:00:00,0.0,0.0,0.137,0.083,0.01,0.572,0.11,0.079,0.03,0.0,0.0,0.754,0.911,0.11,0.754
2009/04/14 13:00:00,0.0,0.0,0.134,0.082,0.01,0.577,0.088,0.077,0.03,0.0,1.103,1.024,0.91,1.191,1.024
2009/04/14 14:00:00,0.0,0.0,0.133,0.082,0.01,0.724,0.082,0.083,0.03,0.0,1.103,2.435,1.062,1.185,2.435
2009/04/14 15:00:00,0.0,0.0,0.126,0.083,0.01,0.607,0.081,0.074,0.03,0.0,1.107,0.064,0.93,1.187,0.064
2009/04/14 16:00:00,0.0,0.0,0.126,0.085,0.01,0.775,0.092,0.075,0.03,0.0,1.2,1.505,1.1,1.292,1.505
2009/04/14 17:00:00,0.0,0.0,0.137,0.092,0.011,1.02,0.097,0.081,0.03,0.0,0.0,0.0,1.371,0.097,0.0
2009/04/14 18:00:00,0.0,0.0,0.146,0.11,0.013,1.059,0.075,0.091,0.03,0.0,1.103,1.221,1.449,1.178,1.221
2009/04/14 19:00:00,0.0,0.0,0.146,0.141,0.017,0.996,0.067,0.091,0.03,0.0,2.247,1.973,1.421,2.313,1.973
2009/04/14 20:00:00,0.0,0.0,0.151,0.176,0.021,0.988,0.06,0.088,0.03,0.0,0.0,0.0,1.454,0.06,0.0
2009/04/14 21:00:00,0.0,0.0,0.15,0.192,0.023,0.946,0.055,0.087,0.03,0.0,1.106,0.52,1.428,1.161,0.52
2009/04/14 22:00:00,0.0,0.0,0.129,0.128,0.015,0.817,0.045,0.077,0.03,0.0,0.0,0.0,1.198,0.045,0.0
2009/04/14 23:00:00,0.0,0.0,0.104,0.054,0.007,0.706,0.039,0.063,0.03,0.0,1.103,0.087,0.964,1.142,0.087
2009/04/15 00:00:00,0.0,0.0,0.099,0.027,0.003,0.593,0.028,0.054,0.03,0.0,1.103,1.193,0.807,1.131,1.193
2009/04/15 01:00:00,0.0,0.0,0.099,0.016,0.002,0.558,0.019,0.047,0.03,0.0,0.0,0.0,0.753,0.019,0.0
2009/04/15 02:00:00,0.0,0.0,0.099,0.011,0.001,0.547,0.016,0.046,0.03,0.0,1.103,0.072,0.735,1.119,0.072
2009/04/15 03:00:00,0.0,0.0,0.099,0.011,0.001,0.534,0.016,0.044,0.03,0.0,0.0,0.0,0.72,0.016,0.0
2009/04/15 04:00:00,0.0,0.0,0.098,0.012,0.001,0.51,0.023,0.04,0.03,0.0,0.0,0.0,0.692,0.023,0.0
2009/04/15 05:00:00,0.0,0.0,0.143,0.031,0.004,0.554,0.034,0.086,0.03,0.0,11.306,22.147,0.848,11.34,22.147
2009/04/15 06:00:00,0.0,0.0,0.04,0.072,0.009,0.677,0.047,0.019,0.03,0.0,1.709,2.282,0.847,1.755,2.282
2009/04/15 07:00:00,0.0,0.0,0.102,0.091,0.011,0.738,0.06,0.06,0.03,0.0,0.0,0.0,1.033,0.06,0.0
2009/04/15 08:00:00,0.0,0.0,0.103,0.093,0.011,0.687,0.088,0.058,0.03,0.0,2.403,3.516,0.983,2.491,3.516
2009/04/15 09:00:00,0.0,0.0,0.101,0.092,0.011,0.599,0.112,0.054,0.03,0.0,1.112,1.461,0.887,1.223,1.461
2009/04/15 10:00:00,0.0,0.0,0.104,0.09,0.011,0.558,0.116,0.06,0.03,0.0,0.0,0.49,0.853,0.116,0.49
2009/04/15 11:00:00,0.0,0.0,0.088,0.086,0.01,0.583,0.112,0.036,0.03,0.0,1.149,2.118,0.833,1.262,2.118
2009/04/15 12:00:00,0.0,0.0,0.124,0.083,0.01,0.615,0.11,0.073,0.03,0.0,2.346,3.107,0.935,2.456,3.107
2009/04/15 13:00:00,0.0,0.0,0.122,0.082,0.01,0.577,0.088,0.072,0.03,0.0,1.195,1.578,0.894,1.284,1.578
2009/04/15 14:00:00,0.0,0.0,0.121,0.082,0.01,0.621,0.082,0.072,0.03,0.0,0.0,0.0,0.936,0.082,0.0
2009/04/15 15:00:00,0.0,0.0,0.115,0.083,0.01,0.607,0.081,0.068,0.03,0.0,2.206,1.558,0.914,2.287,1.558
2009/04/15 16:00:00,0.0,0.0,0.125,0.085,0.01,0.97,0.092,0.075,0.03,0.0,1.173,1.417,1.295,1.265,1.417
2009/04/15 17:00:00,0.0,0.0,0.15,0.092,0.011,1.341,0.097,0.098,0.03,0.0,2.363,2.763,1.722,2.46,2.763
2009/04/15 18:00:00,0.0,0.0,0.15,0.11,0.013,1.059,0.075,0.087,0.03,0.0,0.0,0.0,1.45,0.075,0.0
2009/04/15 19:00:00,0.0,0.0,0.145,0.141,0.017,0.996,0.067,0.095,0.03,0.0,2.506,4.421,1.425,2.572,4.421
2009/04/15 20:00:00,0.0,0.0,0.148,0.176,0.021,0.988,0.06,0.091,0.03,0.0,1.18,1.224,1.455,1.24,1.224
2009/04/15 21:00:00,0.0,0.0,0.179,0.192,0.023,0.946,0.055,0.118,0.03,0.0,9.83,19.522,1.489,9.885,19.522
2009/04/15 22:00:00,0.0,0.0,0.141,0.128,0.015,0.817,0.045,0.082,0.03,0.0,0.0,0.0,1.214,0.045,0.0
2009/04/15 23:00:00,0.0,0.0,0.128,0.054,0.007,0.706,0.039,0.086,0.03,0.0,5.754,11.989,1.011,5.793,11.989
2009/04/16 00:00:00,0.0,0.0,0.1,0.027,0.003,0.593,0.028,0.059,0.03,0.0,1.103,0.0,0.813,1.131,0.0
2009/04/16 01:00:00,0.0,0.0,0.099,0.016,0.002,0.558,0.019,0.051,0.03,0.0,0.0,0.0,0.756,0.019,0.0
2009/04/16 02:00:00,0.0,0.0,0.099,0.011,0.001,0.547,0.016,0.047,0.03,0.0,1.103,0.0,0.736,1.119,0.0
2009/04/16 03:00:00,0.0,0.0,0.099,0.011,0.001,0.534,0.016,0.044,0.03,0.0,0.0,0.0,0.719,0.016,0.0
2009/04/16 04:00:00,0.0,0.0,0.099,0.012,0.001,0.51,0.023,0.041,0.03,0.0,1.103,0.0,0.694,1.126,0.0
2009/04/16 05:00:00,0.0,0.0,0.099,0.031,0.004,0.554,0.034,0.044,0.03,0.0,0.0,0.0,0.762,0.034,0.0
2009/04/16 06:00:00,0.0,0.0,0.039,0.072,0.009,0.677,0.047,0.02,0.03,0.0,1.103,0.0,0.846,1.15,0.0
2009/04/16 07:00:00,0.0,0.0,0.159,0.091,0.011,0.738,0.06,0.111,0.03,0.0,11.104,28.029,1.141,11.164,28.029
2009/04/16 08:00:00,0.0,0.0,0.118,0.093,0.011,0.632,0.088,0.066,0.029,0.0,2.402,0.0,0.95,2.489,0.0
2009/04/16 09:00:00,0.0,0.0,0.118,0.092,0.011,0.54,0.112,0.067,0.03,0.0,0.0,0.0,0.859,0.112,0.0
2009/04/16 10:00:00,0.0,0.0,0.149,0.09,0.011,0.537,0.116,0.094,0.03,0.0,1.103,0.0,0.911,1.219,0.0
2009/04/16 11:00:00,0.0,0.0,0.1,0.086,0.01,0.583,0.112,0.05,0.03,0.0,0.0,0.0,0.859,0.112,0.0
2009/04/16 12:00:00,0.0,0.0,0.124,0.083,0.01,0.572,0.11,0.072,0.03,0.0,1.103,0.0,0.891,1.213,0.0
2009/04/16 13:00:00,0.0,0.0,0.12,0.082,0.01,0.577,0.088,0.07,0.03,0.0,0.0,0.0,0.89,0.088,0.0
2009/04/16 14:00:00,0.0,0.0,0.13,0.082,0.01,0.678,0.082,0.076,0.03,0.0,1.155,1.346,1.006,1.237,1.346
2009/04/16 15:00:00,0.0,0.0,0.131,0.083,0.01,0.626,0.081,0.076,0.03,0.0,1.103,0.443,0.956,1.184,0.443
2009/04/16 16:00:00,0.0,0.0,0.13,0.085,0.01,0.775,0.092,0.077,0.03,0.0,0.0,0.0,1.106,0.092,0.0
2009/04/16 17:00:00,0.0,0.0,0.149,0.092,0.011,1.02,0.097,0.091,0.03,0.0,1.103,0.0,1.393,1.2,0.0
2009/04/16 18:00:00,0.0,0.0,0.191,0.11,0.013,1.059,0.075,0.151,0.03,0.0,8.113,16.661,1.555,8.188,16.661
2009/04/16 19:00:00,0.0,0.0,0.188,0.141,0.017,0.996,0.067,0.143,0.03,0.0,8.861,18.735,1.515,8.928,18.735
2009/04/16 20:00:00,0.0,0.0,0.148,0.176,0.021,0.988,0.06,0.117,0.03,0.0,0.0,0.0,1.48,0.06,0.0
2009/04/16 21:00:00,0.0,0.0,0.15,0.192,0.023,0.946,0.055,0.118,0.03,0.0,1.103,0.0,1.46,1.158,0.0
2009/04/16 22:00:00,0.0,0.0,0.155,0.128,0.015,0.817,0.045,0.087,0.03,0.0,0.0,0.0,1.233,0.045,0.0
2009/04/16 23:00:00,0.0,0.0,0.129,0.054,0.007,0.706,0.039,0.074,0.03,0.0,1.103,0.0,1.0,1.142,0.0
2009/04/17 00:00:00,0.0,0.0,0.105,0.027,0.003,0.593,0.028,0.062,0.03,0.0,0.0,0.0,0.821,0.028,0.0
2009/04/17 01:00:00,0.0,0.0,0.099,0.016,0.002,0.558,0.019,0.054,0.03,0.0,1.103,0.0,0.76,1.122,0.0
2009/04/17 02:00:00,0.0,0.0,0.099,0.011,0.001,0.547,0.016,0.053,0.03,0.0,0.0,0.0,0.741,0.016,0.0
2009/04/17 03:00:00,0.0,0.0,0.099,0.011,0.001,0.534,0.016,0.05,0.03,0.0,0.238,0.0,0.725,0.254,0.0
2009/04/17 04:00:00,0.0,0.0,0.099,0.012,0.001,0.51,0.023,0.047,0.03,0.0,0.865,0.0,0.7,0.888,0.0
2009/04/17 05:00:00,0.0,0.0,0.099,0.031,0.004,0.554,0.034,0.049,0.03,0.0,0.0,0.0,0.767,0.034,0.0
2009/04/17 06:00:00,0.0,0.0,0.174,0.072,0.009,0.677,0.047,0.121,0.03,0.0,22.899,46.737,1.082,22.945,46.737
2009/04/17 07:00:00,0.0,0.0,0.113,0.091,0.011,0.738,0.06,0.064,0.03,0.0,0.0,0.0,1.047,0.06,0.0
2009/04/17 08:00:00,0.0,0.0,0.103,0.093,0.011,0.632,0.088,0.059,0.03,0.0,0.316,0.0,0.929,0.404,0.0
2009/04/17 09:00:00,0.0,0.0,0.101,0.092,0.011,0.54,0.112,0.058,0.03,0.0,0.787,0.0,0.832,0.898,0.0
2009/04/17 10:00:00,0.0,0.0,0.115,0.09,0.011,0.537,0.116,0.066,0.03,0.0,0.0,0.0,0.849,0.116,0.0
2009/04/17 11:00:00,0.0,0.0,0.117,0.086,0.01,0.583,0.112,0.066,0.03,0.0,5.725,9.503,0.891,5.837,9.503
2009/04/17 12:00:00,0.0,0.0,0.139,0.083,0.01,0.572,0.11,0.078,0.03,0.0,0.0,0.0,0.912,0.11,0.0
2009/04/17 13:00:00,0.0,0.0,0.139,0.082,0.01,0.577,0.088,0.078,0.03,0.0,1.103,0.0,0.916,1.191,0.0
2009/04/17 14:00:00,0.0,0.0,0.153,0.082,0.01,1.052,0.082,0.108,0.03,0.0,2.338,3.126,1.436,2.42,3.126
2009/04/17 15:00:00,0.0,0.0,0.134,0.083,0.01,0.607,0.081,0.076,0.03,0.0,0.0,0.0,0.941,0.081,0.0
2009/04/17 16:00:00,0.0,0.0,0.136,0.085,0.01,0.775,0.092,0.078,0.03,0.0,1.103,0.0,1.113,1.195,0.0
2009/04/17 17:00:00,0.0,0.0,0.15,0.092,0.011,1.02,0.097,0.096,0.03,0.0,0.0,0.0,1.399,0.097,0.0
2009/04/17 18:00:00,0.0,0.0,0.148,0.11,0.013,1.059,0.075,0.118,0.03,0.0,1.103,0.0,1.479,1.178,0.0
2009/04/17 19:00:00,0.0,0.0,0.206,0.141,0.017,0.996,0.067,0.164,0.03,0.0,10.907,23.925,1.554,10.974,23.925
