const,major_elec_load_count_w_ev_pv,panel_amp_pre_bin__101_199,panel_amp_pre_bin__200,panel_amp_pre_bin__201_plus,panel_amp_pre_bin__lt_100,panel_slots_empty,predictions_mean
1.0,4,0,0,0,0,0,3.209854447634033
1.0,0,0,0,0,0,4,3.6672900554580536
1.0,1,0,0,0,0,0,3.553685989862991
1.0,3,0,0,0,0,0,3.3244670868028523
1.0,5,0,1,0,0,7,5.182135476766812
1.0,3,0,0,0,0,1,3.3244670868028523
1.0,2,0,0,0,0,3,3.4392383026479103
1.0,1,0,0,0,0,1,3.553685989862991
1.0,2,0,0,0,0,3,3.4392383026479103
1.0,3,0,1,0,0,3,5.6017384818846905
1.0,3,0,0,0,1,0,3.1213748989278365
1.0,2,1,0,0,0,5,4.0295317524481
1.0,3,0,0,0,0,4,3.3244670868028523
1.0,1,0,0,1,0,2,5.055932101448587
1.0,4,0,1,0,0,12,5.390237633478416
1.0,0,0,0,0,0,4,3.6672900554580536
1.0,1,0,1,0,0,6,6.03254926837135
1.0,1,0,1,0,0,7,6.03254926837135
1.0,2,0,0,0,0,4,3.4392383026479103
1.0,5,1,0,0,0,1,3.6511105213497177
1.0,2,0,0,0,0,7,3.4392383026479103
1.0,2,0,0,0,0,1,3.4392383026479103
1.0,3,0,0,0,0,8,3.3244670868028523
1.0,3,1,0,0,0,5,3.904056500649209
1.0,1,0,0,0,0,0,3.553685989862991
1.0,2,1,0,0,0,5,4.0295317524481
1.0,4,0,0,0,0,1,3.209854447634033
1.0,2,0,0,0,0,7,3.4392383026479103
1.0,1,0,0,0,0,2,3.553685989862991
1.0,3,1,0,0,0,0,3.904056500649209
1.0,3,1,0,0,0,0,3.904056500649209
1.0,2,0,1,0,0,10,5.816060715002827
1.0,2,0,1,0,0,0,5.816060715002827
1.0,2,0,0,0,0,3,3.4392383026479103
1.0,3,1,0,0,0,2,3.904056500649209
1.0,1,0,0,0,0,0,3.553685989862991
1.0,0,0,0,0,0,1,3.6672900554580536
1.0,2,0,0,0,0,0,3.4392383026479103
1.0,1,0,0,0,0,4,3.553685989862991
1.0,0,0,1,0,0,2,6.250470055033304
1.0,2,0,0,0,0,22,3.4392383026479103
1.0,2,0,1,0,0,4,5.816060715002827
1.0,2,1,0,0,0,3,4.0295317524481
1.0,1,0,0,1,0,2,5.055932101448587
1.0,2,0,1,0,0,0,5.816060715002827
1.0,3,1,0,0,0,0,3.904056500649209
1.0,3,0,0,0,0,0,3.3244670868028523
1.0,3,0,1,0,0,11,5.6017384818846905
1.0,1,1,0,0,0,6,4.1535448767123375
1.0,1,0,1,0,0,4,6.03254926837135
1.0,5,0,1,0,0,6,5.182135476766812
1.0,5,0,1,0,0,13,5.182135476766812
1.0,5,0,1,0,0,2,5.182135476766812
1.0,2,0,0,0,0,0,3.4392383026479103
1.0,1,0,0,0,0,0,3.553685989862991
1.0,5,0,1,0,0,3,5.182135476766812
1.0,4,0,0,0,0,2,3.209854447634033
1.0,2,0,0,0,0,3,3.4392383026479103
1.0,0,0,0,0,0,3,3.6672900554580536
1.0,2,0,1,0,0,4,5.816060715002827
1.0,4,0,1,0,0,0,5.390237633478416
1.0,5,0,0,0,1,2,2.8698609131284263
1.0,1,1,0,0,0,1,4.1535448767123375
1.0,1,0,0,0,0,7,3.553685989862991
1.0,2,0,0,0,0,4,3.4392383026479103
1.0,5,0,1,0,0,2,5.182135476766812
1.0,2,0,1,0,0,4,5.816060715002827
1.0,2,0,1,0,0,3,5.816060715002827
1.0,4,0,0,0,0,0,3.209854447634033
1.0,4,0,1,0,0,0,5.390237633478416
1.0,3,0,1,0,0,17,5.6017384818846905
1.0,4,1,0,0,0,5,3.777726582264105
1.0,5,0,1,0,0,5,5.182135476766812
1.0,5,1,0,0,0,3,3.6511105213497177
1.0,3,0,1,0,0,3,5.6017384818846905
1.0,4,0,1,0,0,1,5.390237633478416
1.0,5,0,1,0,0,15,5.182135476766812
1.0,2,0,0,0,0,6,3.4392383026479103
1.0,3,0,0,0,0,0,3.3244670868028523
1.0,3,0,1,0,0,4,5.6017384818846905
1.0,3,0,1,0,0,8,5.6017384818846905
1.0,5,0,1,0,0,9,5.182135476766812
1.0,1,1,0,0,0,0,4.1535448767123375
1.0,5,0,1,0,0,5,5.182135476766812
1.0,2,0,0,0,0,2,3.4392383026479103
1.0,5,0,1,0,0,2,5.182135476766812
1.0,5,0,1,0,0,1,5.182135476766812
1.0,2,0,0,0,0,6,3.4392383026479103
1.0,3,0,0,0,0,6,3.3244670868028523
1.0,5,0,1,0,0,8,5.182135476766812
1.0,1,0,1,0,0,3,6.03254926837135
1.0,3,1,0,0,0,3,3.904056500649209
1.0,2,0,0,0,0,2,3.4392383026479103
1.0,4,0,1,0,0,26,5.390237633478416
1.0,4,0,0,0,0,0,3.209854447634033
1.0,1,0,0,0,0,6,3.553685989862991
1.0,2,0,0,0,0,0,3.4392383026479103
1.0,1,0,1,0,0,4,6.03254926837135
1.0,1,0,0,0,0,0,3.553685989862991
1.0,3,0,1,0,0,5,5.6017384818846905
1.0,5,0,1,0,0,2,5.182135476766812
1.0,5,0,1,0,0,0,5.182135476766812
1.0,2,0,1,0,0,2,5.816060715002827
1.0,1,0,1,0,0,12,6.03254926837135
1.0,5,1,0,0,0,0,3.6511105213497177
1.0,4,1,0,0,0,3,3.777726582264105
1.0,1,0,0,0,0,1,3.553685989862991
1.0,4,0,1,0,0,3,5.390237633478416
1.0,2,1,0,0,0,2,4.0295317524481
1.0,4,0,1,0,0,2,5.390237633478416
1.0,4,0,0,0,0,0,3.209854447634033
1.0,2,0,0,0,0,0,3.4392383026479103
1.0,1,0,0,0,0,0,3.553685989862991
1.0,3,0,0,0,0,8,3.3244670868028523
1.0,5,0,1,0,0,7,5.182135476766812
1.0,2,0,0,0,0,4,3.4392383026479103
1.0,2,0,1,0,0,0,5.816060715002827
1.0,1,0,1,0,0,11,6.03254926837135
1.0,5,0,1,0,0,2,5.182135476766812
1.0,2,0,1,0,0,11,5.816060715002827
1.0,4,0,1,0,0,5,5.390237633478416
1.0,5,0,1,0,0,4,5.182135476766812
1.0,4,0,0,1,0,3,4.556693426015022
1.0,1,1,0,0,0,8,4.1535448767123375
1.0,4,0,1,0,0,7,5.390237633478416
1.0,2,0,0,0,0,2,3.4392383026479103
1.0,4,0,1,0,0,9,5.390237633478416
1.0,2,1,0,0,0,0,4.0295317524481
1.0,3,0,0,0,0,1,3.3244670868028523
1.0,6,0,1,0,0,1,4.977933919849844
1.0,3,0,1,0,0,2,5.6017384818846905
1.0,3,0,1,0,0,0,5.6017384818846905
1.0,5,0,1,0,0,1,5.182135476766812
1.0,5,0,1,0,0,17,5.182135476766812
1.0,1,0,0,0,0,0,3.553685989862991
1.0,0,0,0,0,0,5,3.6672900554580536
1.0,4,0,0,0,0,0,3.209854447634033
1.0,3,0,1,0,0,3,5.6017384818846905
1.0,3,0,0,0,0,10,3.3244670868028523
1.0,3,0,1,0,0,11,5.6017384818846905
1.0,5,0,1,0,0,0,5.182135476766812
1.0,1,0,1,0,0,7,6.03254926837135
1.0,3,0,0,0,0,2,3.3244670868028523
1.0,1,0,1,0,0,4,6.03254926837135
1.0,5,0,1,0,0,2,5.182135476766812
1.0,4,0,1,0,0,7,5.390237633478416
1.0,2,0,0,0,0,0,3.4392383026479103
1.0,5,0,0,0,0,8,3.0958423870474645
1.0,4,0,1,0,0,4,5.390237633478416
1.0,4,0,1,0,0,0,5.390237633478416
1.0,3,0,0,0,0,0,3.3244670868028523
1.0,3,0,0,0,0,0,3.3244670868028523
1.0,5,0,1,0,0,7,5.182135476766812
1.0,2,0,0,0,0,0,3.4392383026479103
1.0,4,0,0,0,0,2,3.209854447634033
1.0,5,0,1,0,0,3,5.182135476766812
1.0,5,0,1,0,0,8,5.182135476766812
1.0,2,0,0,0,0,1,3.4392383026479103
1.0,5,0,1,0,0,1,5.182135476766812
1.0,5,0,1,0,0,0,5.182135476766812
1.0,4,0,1,0,0,9,5.390237633478416
1.0,2,0,1,0,0,4,5.816060715002827
1.0,3,0,1,0,0,2,5.6017384818846905
1.0,3,0,0,0,0,4,3.3244670868028523
1.0,1,0,0,0,0,5,3.553685989862991
1.0,4,0,1,0,0,4,5.390237633478416
1.0,1,0,1,0,0,5,6.03254926837135
1.0,0,0,1,0,0,4,6.250470055033304
1.0,2,0,0,0,0,4,3.4392383026479103
1.0,3,0,0,0,0,0,3.3244670868028523
1.0,1,0,1,0,0,1,6.03254926837135
1.0,1,1,0,0,0,9,4.1535448767123375
1.0,5,0,1,0,0,0,5.182135476766812
1.0,2,0,0,0,0,4,3.4392383026479103
1.0,4,0,0,0,0,6,3.209854447634033
1.0,3,0,1,0,0,7,5.6017384818846905
1.0,5,0,1,0,0,10,5.182135476766812
1.0,5,0,1,0,0,7,5.182135476766812
1.0,1,0,1,0,0,10,6.03254926837135
1.0,5,0,1,0,0,11,5.182135476766812
1.0,3,0,1,0,0,16,5.6017384818846905
1.0,3,0,1,0,0,2,5.6017384818846905
1.0,3,0,1,0,0,4,5.6017384818846905
1.0,3,0,0,0,0,2,3.3244670868028523
1.0,2,0,0,0,0,1,3.4392383026479103
1.0,5,0,1,0,0,11,5.182135476766812
1.0,4,0,1,0,0,4,5.390237633478416
1.0,3,0,0,0,0,2,3.3244670868028523
1.0,3,0,0,0,0,11,3.3244670868028523
1.0,3,0,0,0,0,2,3.3244670868028523
1.0,4,0,0,0,0,0,3.209854447634033
1.0,3,0,1,0,0,0,5.6017384818846905
1.0,3,0,1,0,0,2,5.6017384818846905
1.0,4,0,1,0,0,3,5.390237633478416
1.0,5,1,0,0,0,1,3.6511105213497177
1.0,5,0,1,0,0,1,5.182135476766812
1.0,2,0,0,0,0,4,3.4392383026479103
1.0,5,0,1,0,0,7,5.182135476766812
1.0,4,1,0,0,0,7,3.777726582264105
1.0,5,0,0,0,0,5,3.0958423870474645
1.0,5,1,0,0,0,0,3.6511105213497177
1.0,5,0,1,0,0,5,5.182135476766812
1.0,4,0,1,0,0,6,5.390237633478416
1.0,3,0,1,0,0,0,5.6017384818846905
1.0,3,0,0,0,0,0,3.3244670868028523
1.0,5,0,1,0,0,2,5.182135476766812
1.0,4,0,1,0,0,0,5.390237633478416
1.0,3,0,0,0,0,3,3.3244670868028523
1.0,2,0,1,0,0,4,5.816060715002827
1.0,3,0,0,0,0,9,3.3244670868028523
1.0,4,0,1,0,0,11,5.390237633478416
1.0,3,0,1,0,0,4,5.6017384818846905
1.0,3,0,1,0,0,4,5.6017384818846905
1.0,5,0,1,0,0,2,5.182135476766812
1.0,5,0,1,0,0,0,5.182135476766812
1.0,3,0,1,0,0,8,5.6017384818846905
1.0,5,0,1,0,0,0,5.182135476766812
1.0,5,0,1,0,0,2,5.182135476766812
1.0,5,0,1,0,0,2,5.182135476766812
1.0,4,0,1,0,0,0,5.390237633478416
1.0,5,0,1,0,0,0,5.182135476766812
1.0,5,0,1,0,0,6,5.182135476766812
1.0,4,0,1,0,0,5,5.390237633478416
1.0,4,0,1,0,0,0,5.390237633478416
1.0,5,0,1,0,0,6,5.182135476766812
1.0,5,0,1,0,0,0,5.182135476766812
1.0,2,0,0,0,0,6,3.4392383026479103
1.0,4,0,1,0,0,3,5.390237633478416
1.0,4,0,1,0,0,1,5.390237633478416
1.0,5,0,1,0,0,9,5.182135476766812
1.0,3,0,0,0,0,1,3.3244670868028523
1.0,5,0,1,0,0,2,5.182135476766812
1.0,4,0,0,0,0,2,3.209854447634033
1.0,5,0,1,0,0,5,5.182135476766812
1.0,5,0,1,0,0,3,5.182135476766812
1.0,4,0,1,0,0,9,5.390237633478416
1.0,5,0,1,0,0,0,5.182135476766812
1.0,3,1,0,0,0,2,3.904056500649209
1.0,3,0,1,0,0,5,5.6017384818846905
1.0,5,0,1,0,0,2,5.182135476766812
1.0,4,0,1,0,0,0,5.390237633478416
1.0,6,0,1,0,0,2,4.977933919849844
1.0,5,0,1,0,0,2,5.182135476766812
1.0,4,0,1,0,0,2,5.390237633478416
1.0,3,0,1,0,0,1,5.6017384818846905
1.0,3,0,1,0,0,17,5.6017384818846905
1.0,4,0,0,0,0,0,3.209854447634033
1.0,5,0,1,0,0,4,5.182135476766812
1.0,5,0,1,0,0,9,5.182135476766812
1.0,0,0,0,0,1,2,3.52077519020509
1.0,6,0,0,0,1,0,2.74912250871395
1.0,0,0,0,0,0,0,3.6672900554580536
1.0,1,0,0,0,0,4,3.553685989862991
1.0,2,0,0,0,0,0,3.4392383026479103
1.0,5,0,0,0,0,0,3.0958423870474645
1.0,1,0,0,0,0,7,3.553685989862991
1.0,2,0,0,0,0,5,3.4392383026479103
1.0,3,0,0,0,0,1,3.3244670868028523
1.0,4,0,0,0,0,1,3.209854447634033
1.0,4,0,0,0,0,8,3.209854447634033
1.0,0,0,0,0,0,0,3.6672900554580536
1.0,2,0,0,0,0,0,3.4392383026479103
1.0,0,0,0,0,0,1,3.6672900554580536
1.0,3,0,0,0,0,4,3.3244670868028523
1.0,2,0,0,0,0,0,3.4392383026479103
1.0,0,0,0,0,0,3,3.6672900554580536
1.0,1,0,0,0,0,0,3.553685989862991
1.0,2,0,0,0,0,0,3.4392383026479103
1.0,3,0,0,0,0,10,3.3244670868028523
1.0,5,0,0,0,0,0,3.0958423870474645
1.0,0,0,0,0,0,0,3.6672900554580536
1.0,3,0,0,0,0,0,3.3244670868028523
1.0,3,0,0,0,0,1,3.3244670868028523
1.0,1,0,0,0,0,0,3.553685989862991
1.0,1,0,0,0,0,0,3.553685989862991
1.0,0,0,0,0,0,0,3.6672900554580536
1.0,2,0,0,0,0,3,3.4392383026479103
1.0,5,0,0,0,0,1,3.0958423870474645
1.0,3,0,0,0,0,0,3.3244670868028523
1.0,2,0,0,0,0,9,3.4392383026479103
1.0,3,0,0,0,0,2,3.3244670868028523
1.0,1,0,0,0,0,3,3.553685989862991
1.0,1,0,0,0,0,1,3.553685989862991
1.0,1,0,0,0,0,2,3.553685989862991
1.0,3,0,0,0,0,4,3.3244670868028523
1.0,2,0,0,0,0,5,3.4392383026479103
1.0,0,0,0,0,0,0,3.6672900554580536
1.0,0,0,0,0,0,0,3.6672900554580536
1.0,2,0,0,0,0,0,3.4392383026479103
1.0,4,0,0,0,0,0,3.209854447634033
1.0,1,0,0,0,0,3,3.553685989862991
1.0,3,0,0,0,0,4,3.3244670868028523
1.0,1,0,0,0,0,8,3.553685989862991
1.0,3,0,0,0,0,1,3.3244670868028523
1.0,2,0,0,0,0,4,3.4392383026479103
1.0,1,0,0,0,0,1,3.553685989862991
1.0,2,0,0,0,0,3,3.4392383026479103
1.0,3,0,0,0,0,0,3.3244670868028523
1.0,1,0,0,0,0,2,3.553685989862991
1.0,0,0,0,0,0,0,3.6672900554580536
1.0,3,0,0,0,0,3,3.3244670868028523
1.0,4,0,0,0,0,0,3.209854447634033
1.0,0,0,0,0,0,5,3.6672900554580536
1.0,0,0,0,0,0,12,3.6672900554580536
1.0,0,1,0,0,0,8,4.2754540199602875
1.0,3,1,0,0,0,12,3.904056500649209
1.0,2,1,0,0,0,3,4.0295317524481
1.0,2,1,0,0,0,8,4.0295317524481
1.0,0,1,0,0,0,0,4.2754540199602875
1.0,4,1,0,0,0,0,3.777726582264105
1.0,5,1,0,0,0,4,3.6511105213497177
1.0,2,1,0,0,0,0,4.0295317524481
1.0,2,1,0,0,0,0,4.0295317524481
1.0,5,1,0,0,0,2,3.6511105213497177
1.0,3,1,0,0,0,4,3.904056500649209
1.0,2,1,0,0,0,0,4.0295317524481
1.0,4,1,0,0,0,8,3.777726582264105
1.0,2,1,0,0,0,8,4.0295317524481
1.0,6,1,0,0,0,16,3.5247345733574593
1.0,4,1,0,0,0,5,3.777726582264105
1.0,4,1,0,0,0,0,3.777726582264105
1.0,3,1,0,0,0,0,3.904056500649209
1.0,3,1,0,0,0,4,3.904056500649209
1.0,2,1,0,0,0,5,4.0295317524481
1.0,3,1,0,0,0,0,3.904056500649209
1.0,3,1,0,0,0,0,3.904056500649209
1.0,2,1,0,0,0,8,4.0295317524481
1.0,2,1,0,0,0,15,4.0295317524481
1.0,1,1,0,0,0,3,4.1535448767123375
1.0,2,1,0,0,0,4,4.0295317524481
1.0,4,1,0,0,0,3,3.777726582264105
1.0,3,1,0,0,0,0,3.904056500649209
1.0,1,1,0,0,0,10,4.1535448767123375
1.0,2,1,0,0,0,0,4.0295317524481
1.0,4,1,0,0,0,0,3.777726582264105
1.0,3,1,0,0,0,1,3.904056500649209
1.0,2,1,0,0,0,4,4.0295317524481
1.0,3,1,0,0,0,24,3.904056500649209
1.0,3,1,0,0,0,1,3.904056500649209
1.0,2,1,0,0,0,17,4.0295317524481
1.0,2,1,0,0,0,0,4.0295317524481
1.0,0,1,0,0,0,11,4.2754540199602875
1.0,3,1,0,0,0,5,3.904056500649209
1.0,4,1,0,0,0,1,3.777726582264105
1.0,0,1,0,0,0,3,4.2754540199602875
1.0,3,1,0,0,0,15,3.904056500649209
1.0,4,1,0,0,0,8,3.777726582264105
1.0,0,1,0,0,0,4,4.2754540199602875
1.0,2,1,0,0,0,3,4.0295317524481
1.0,3,1,0,0,0,13,3.904056500649209
1.0,2,1,0,0,0,0,4.0295317524481
1.0,2,1,0,0,0,2,4.0295317524481
1.0,1,1,0,0,0,2,4.1535448767123375
1.0,2,1,0,0,0,6,4.0295317524481
1.0,4,1,0,0,0,16,3.777726582264105
1.0,3,1,0,0,0,0,3.904056500649209
1.0,2,1,0,0,0,0,4.0295317524481
1.0,6,1,0,0,0,4,3.5247345733574593
1.0,3,1,0,0,0,0,3.904056500649209
1.0,3,1,0,0,0,0,3.904056500649209
1.0,3,1,0,0,0,6,3.904056500649209
1.0,1,1,0,0,0,0,4.1535448767123375
1.0,3,1,0,0,0,0,3.904056500649209
1.0,2,1,0,0,0,10,4.0295317524481
1.0,1,1,0,0,0,3,4.1535448767123375
1.0,1,1,0,0,0,0,4.1535448767123375
1.0,1,1,0,0,0,15,4.1535448767123375
1.0,2,1,0,0,0,8,4.0295317524481
1.0,2,1,0,0,0,10,4.0295317524481
1.0,3,1,0,0,0,6,3.904056500649209
1.0,2,1,0,0,0,0,4.0295317524481
1.0,3,1,0,0,0,5,3.904056500649209
1.0,0,1,0,0,0,9,4.2754540199602875
1.0,2,1,0,0,0,0,4.0295317524481
1.0,3,1,0,0,0,14,3.904056500649209
1.0,0,1,0,0,0,13,4.2754540199602875
1.0,1,1,0,0,0,2,4.1535448767123375
1.0,0,1,0,0,0,2,4.2754540199602875
1.0,4,1,0,0,0,1,3.777726582264105
1.0,1,1,0,0,0,0,4.1535448767123375
1.0,3,1,0,0,0,0,3.904056500649209
1.0,1,1,0,0,0,5,4.1535448767123375
1.0,3,1,0,0,0,8,3.904056500649209
1.0,4,1,0,0,0,5,3.777726582264105
1.0,0,1,0,0,0,1,4.2754540199602875
1.0,1,1,0,0,0,0,4.1535448767123375
1.0,1,1,0,0,0,10,4.1535448767123375
1.0,2,1,0,0,0,0,4.0295317524481
1.0,0,1,0,0,0,5,4.2754540199602875
1.0,0,1,0,0,0,10,4.2754540199602875
1.0,0,1,0,0,0,7,4.2754540199602875
1.0,6,1,0,0,0,2,3.5247345733574593
1.0,4,1,0,0,0,4,3.777726582264105
1.0,0,1,0,0,0,0,4.2754540199602875
1.0,0,1,0,0,0,5,4.2754540199602875
1.0,2,1,0,0,0,8,4.0295317524481
1.0,0,1,0,0,0,8,4.2754540199602875
1.0,2,1,0,0,0,2,4.0295317524481
1.0,4,1,0,0,0,0,3.777726582264105
1.0,2,1,0,0,0,6,4.0295317524481
1.0,6,1,0,0,0,5,3.5247345733574593
1.0,0,1,0,0,0,3,4.2754540199602875
1.0,2,1,0,0,0,3,4.0295317524481
1.0,3,1,0,0,0,6,3.904056500649209
1.0,6,1,0,0,0,1,3.5247345733574593
1.0,5,1,0,0,0,2,3.6511105213497177
1.0,5,1,0,0,0,0,3.6511105213497177
1.0,3,1,0,0,0,0,3.904056500649209
1.0,2,1,0,0,0,0,4.0295317524481
1.0,1,1,0,0,0,2,4.1535448767123375
1.0,5,0,1,0,0,5,5.182135476766812
1.0,4,0,1,0,0,0,5.390237633478416
1.0,4,0,1,0,0,4,5.390237633478416
1.0,3,0,1,0,0,2,5.6017384818846905
1.0,3,0,1,0,0,11,5.6017384818846905
1.0,2,0,1,0,0,12,5.816060715002827
1.0,5,0,1,0,0,5,5.182135476766812
1.0,3,0,1,0,0,8,5.6017384818846905
1.0,6,0,1,0,0,2,4.977933919849844
1.0,4,0,1,0,0,12,5.390237633478416
1.0,2,0,1,0,0,5,5.816060715002827
1.0,3,0,1,0,0,6,5.6017384818846905
1.0,2,0,1,0,0,6,5.816060715002827
1.0,1,0,1,0,0,0,6.03254926837135
1.0,1,0,1,0,0,9,6.03254926837135
1.0,5,0,1,0,0,9,5.182135476766812
1.0,2,0,1,0,0,0,5.816060715002827
1.0,0,0,1,0,0,12,6.250470055033304
1.0,4,0,1,0,0,4,5.390237633478416
1.0,5,0,1,0,0,2,5.182135476766812
1.0,5,0,1,0,0,9,5.182135476766812
1.0,3,0,1,0,0,0,5.6017384818846905
1.0,2,0,1,0,0,6,5.816060715002827
1.0,2,0,1,0,0,6,5.816060715002827
1.0,1,0,1,0,0,5,6.03254926837135
1.0,4,0,1,0,0,5,5.390237633478416
1.0,1,0,1,0,0,4,6.03254926837135
1.0,2,0,1,0,0,6,5.816060715002827
1.0,2,0,1,0,0,0,5.816060715002827
1.0,3,0,1,0,0,0,5.6017384818846905
1.0,4,0,1,0,0,2,5.390237633478416
1.0,5,0,1,0,0,0,5.182135476766812
1.0,5,0,1,0,0,4,5.182135476766812
1.0,1,0,1,0,0,0,6.03254926837135
1.0,5,0,1,0,0,9,5.182135476766812
1.0,5,0,1,0,0,7,5.182135476766812
1.0,2,0,1,0,0,0,5.816060715002827
1.0,2,0,1,0,0,6,5.816060715002827
1.0,2,0,1,0,0,0,5.816060715002827
1.0,2,0,1,0,0,0,5.816060715002827
1.0,3,0,1,0,0,2,5.6017384818846905
1.0,2,0,1,0,0,0,5.816060715002827
1.0,3,0,1,0,0,6,5.6017384818846905
1.0,4,0,1,0,0,6,5.390237633478416
1.0,1,0,1,0,0,6,6.03254926837135
1.0,3,0,1,0,0,2,5.6017384818846905
1.0,0,0,1,0,0,0,6.250470055033304
1.0,0,0,1,0,0,2,6.250470055033304
1.0,3,0,1,0,0,3,5.6017384818846905
1.0,4,0,1,0,0,10,5.390237633478416
1.0,5,0,1,0,0,11,5.182135476766812
1.0,5,0,1,0,0,2,5.182135476766812
1.0,1,0,1,0,0,7,6.03254926837135
1.0,3,0,1,0,0,4,5.6017384818846905
1.0,1,0,1,0,0,2,6.03254926837135
1.0,4,0,1,0,0,7,5.390237633478416
1.0,2,0,1,0,0,5,5.816060715002827
1.0,3,0,1,0,0,6,5.6017384818846905
1.0,2,0,1,0,0,0,5.816060715002827
1.0,3,0,1,0,0,4,5.6017384818846905
1.0,2,0,1,0,0,0,5.816060715002827
1.0,4,0,1,0,0,5,5.390237633478416
1.0,1,0,1,0,0,20,6.03254926837135
1.0,1,0,1,0,0,0,6.03254926837135
1.0,2,0,1,0,0,4,5.816060715002827
1.0,0,0,1,0,0,5,6.250470055033304
1.0,1,0,1,0,0,10,6.03254926837135
1.0,4,0,1,0,0,1,5.390237633478416
1.0,6,0,1,0,0,0,4.977933919849844
1.0,3,0,1,0,0,4,5.6017384818846905
1.0,4,0,1,0,0,5,5.390237633478416
1.0,1,0,1,0,0,2,6.03254926837135
1.0,4,0,1,0,0,1,5.390237633478416
1.0,1,0,1,0,0,5,6.03254926837135
1.0,4,0,1,0,0,6,5.390237633478416
1.0,2,0,1,0,0,12,5.816060715002827
1.0,2,0,1,0,0,8,5.816060715002827
1.0,4,0,1,0,0,0,5.390237633478416
1.0,4,0,1,0,0,4,5.390237633478416
1.0,4,0,1,0,0,7,5.390237633478416
1.0,3,0,1,0,0,4,5.6017384818846905
1.0,4,0,1,0,0,4,5.390237633478416
1.0,6,0,1,0,0,0,4.977933919849844
1.0,5,0,1,0,0,1,5.182135476766812
1.0,2,0,1,0,0,0,5.816060715002827
1.0,4,0,1,0,0,5,5.390237633478416
1.0,2,0,1,0,0,12,5.816060715002827
1.0,1,0,1,0,0,0,6.03254926837135
1.0,6,0,1,0,0,4,4.977933919849844
1.0,4,0,1,0,0,1,5.390237633478416
1.0,4,0,1,0,0,2,5.390237633478416
1.0,0,0,1,0,0,0,6.250470055033304
1.0,3,0,1,0,0,3,5.6017384818846905
1.0,5,0,1,0,0,14,5.182135476766812
1.0,2,0,1,0,0,7,5.816060715002827
1.0,1,0,1,0,0,0,6.03254926837135
1.0,4,0,1,0,0,4,5.390237633478416
1.0,2,0,1,0,0,0,5.816060715002827
1.0,5,0,1,0,0,0,5.182135476766812
1.0,3,0,1,0,0,4,5.6017384818846905
1.0,4,0,1,0,0,5,5.390237633478416
1.0,3,0,1,0,0,0,5.6017384818846905
1.0,3,0,1,0,0,4,5.6017384818846905
1.0,1,0,1,0,0,6,6.03254926837135
1.0,1,0,1,0,0,13,6.03254926837135
1.0,1,0,1,0,0,0,6.03254926837135
1.0,2,0,1,0,0,2,5.816060715002827
1.0,2,0,1,0,0,4,5.816060715002827
1.0,2,0,1,0,0,0,5.816060715002827
1.0,2,0,1,0,0,0,5.816060715002827
1.0,6,0,1,0,0,5,4.977933919849844
1.0,2,0,1,0,0,9,5.816060715002827
1.0,6,0,1,0,0,8,4.977933919849844
1.0,2,0,1,0,0,4,5.816060715002827
1.0,0,0,1,0,0,10,6.250470055033304
1.0,4,0,1,0,0,10,5.390237633478416
1.0,1,0,1,0,0,0,6.03254926837135
1.0,3,0,1,0,0,0,5.6017384818846905
1.0,1,0,1,0,0,0,6.03254926837135
1.0,2,0,1,0,0,5,5.816060715002827
1.0,3,0,1,0,0,10,5.6017384818846905
1.0,7,0,1,0,0,1,4.778062705474226
1.0,4,0,1,0,0,0,5.390237633478416
1.0,3,0,1,0,0,0,5.6017384818846905
1.0,1,0,1,0,0,10,6.03254926837135
1.0,2,0,1,0,0,0,5.816060715002827
1.0,3,0,1,0,0,9,5.6017384818846905
1.0,3,0,1,0,0,3,5.6017384818846905
1.0,2,0,1,0,0,4,5.816060715002827
1.0,2,0,1,0,0,0,5.816060715002827
1.0,2,0,1,0,0,9,5.816060715002827
1.0,4,0,1,0,0,0,5.390237633478416
1.0,3,0,1,0,0,6,5.6017384818846905
1.0,0,0,1,0,0,1,6.250470055033304
1.0,4,0,1,0,0,0,5.390237633478416
1.0,2,0,1,0,0,5,5.816060715002827
1.0,4,0,1,0,0,5,5.390237633478416
1.0,4,0,1,0,0,2,5.390237633478416
1.0,3,0,1,0,0,7,5.6017384818846905
1.0,7,0,1,0,0,6,4.778062705474226
1.0,3,0,1,0,0,8,5.6017384818846905
1.0,3,0,1,0,0,9,5.6017384818846905
1.0,1,0,1,0,0,1,6.03254926837135
1.0,0,0,1,0,0,0,6.250470055033304
1.0,5,0,0,1,0,1,4.3919552013684
1.0,2,0,0,1,0,5,4.88931556966021
1.0,6,0,0,1,0,13,4.229010461002355
1.0,3,0,0,1,0,10,4.722681534268281
1.0,2,0,0,1,0,11,4.88931556966021
1.0,3,0,0,1,0,4,4.722681534268281
1.0,4,0,0,1,0,9,4.556693426015022
1.0,2,0,0,1,0,0,4.88931556966021
1.0,5,0,0,1,0,3,4.3919552013684
1.0,2,0,0,1,0,0,4.88931556966021
1.0,3,0,0,1,0,6,4.722681534268281
1.0,4,0,0,1,0,8,4.556693426015022
1.0,4,0,0,1,0,0,4.556693426015022
1.0,4,0,0,1,0,3,4.556693426015022
1.0,5,0,0,1,0,0,4.3919552013684
1.0,5,0,0,1,0,16,4.3919552013684
