Dependency=PUMA	Option=10 to 19 Unit	Option=2 Unit	Option=20 to 49 Unit	Option=3 or 4 Unit	Option=5 to 9 Unit	Option=50 or more Unit	Option=Mobile Home	Option=Single Family Attached	Option=Single Family Detached	sample_count	sample_weight
NC, 02000	0.009921	0.011411	0.003906	0.021827	0.017234	0.006831	0.286919	0.013261	0.628692	0.000000	0.000000
NC, 02100	0.009271	0.018956	0.004175	0.011372	0.015703	0.001965	0.374895	0.008222	0.555442	0.000000	0.000000
NC, 02201	0.036176	0.016649	0.036809	0.029456	0.067185	0.040075	0.153263	0.038644	0.581743	0.000000	0.000000
NC, 02202	0.047036	0.050955	0.010665	0.037357	0.053535	0.026802	0.153263	0.032904	0.587483	0.000000	0.000000
NC, 02300	0.004000	0.017127	0.003046	0.022840	0.014042	0.004083	0.276502	0.006711	0.651649	0.000000	0.000000
NC, 02400	0.007944	0.010368	0.013108	0.016940	0.012076	0.004546	0.253738	0.013473	0.667806	0.000000	0.000000
NC, 02500	0.014519	0.009532	0.015691	0.025230	0.027961	0.012092	0.200600	0.053192	0.641184	0.000000	0.000000
NC, 02600	0.005833	0.019254	0.006637	0.016460	0.026143	0.006406	0.270632	0.012902	0.635733	0.000000	0.000000
NC, 02700	0.006114	0.016053	0.004486	0.011203	0.026428	0.002448	0.253220	0.019651	0.660396	0.000000	0.000000
NC, 02800	0.029357	0.024569	0.013771	0.020909	0.043038	0.014989	0.180662	0.029631	0.643074	0.000000	0.000000
NC, 02900	0.026761	0.008302	0.021333	0.013298	0.033593	0.010716	0.162088	0.044788	0.679121	0.000000	0.000000
NC, 03001	0.014556	0.019532	0.008414	0.057018	0.024911	0.018396	0.130549	0.005777	0.720845	0.000000	0.000000
NC, 03002	0.026328	0.009722	0.012205	0.021456	0.053199	0.019919	0.130549	0.032606	0.694016	0.000000	0.000000
NC, 03101	0.037462	0.011353	0.053563	0.016946	0.037626	0.154656	0.019454	0.137615	0.531325	0.000000	0.000000
NC, 03102	0.105547	0.024402	0.025046	0.031003	0.083854	0.041753	0.019454	0.047972	0.620968	0.000000	0.000000
NC, 03103	0.165394	0.008528	0.062885	0.008416	0.048725	0.017658	0.019454	0.075398	0.593541	0.000000	0.000000
NC, 03104	0.054205	0.025340	0.085814	0.021376	0.050019	0.074853	0.019454	0.091910	0.577030	0.000000	0.000000
NC, 03105	0.074238	0.009394	0.078111	0.020296	0.047373	0.082193	0.019454	0.212007	0.456933	0.000000	0.000000
NC, 03106	0.090294	0.005928	0.059649	0.024685	0.066539	0.064511	0.019454	0.078873	0.590067	0.000000	0.000000
NC, 03107	0.137474	0.004786	0.094751	0.003001	0.051883	0.019711	0.019454	0.052866	0.616074	0.000000	0.000000
NC, 03108	0.079121	0.005935	0.095122	0.034943	0.039728	0.056756	0.019454	0.070103	0.598837	0.000000	0.000000
NC, 03200	0.030248	0.015624	0.011138	0.009643	0.033577	0.006157	0.084583	0.036788	0.772242	0.000000	0.000000
NC, 03300	0.012523	0.016576	0.002201	0.015136	0.038278	0.002202	0.130978	0.012061	0.770046	0.000000	0.000000
NC, 03400	0.027427	0.023216	0.006201	0.011418	0.028800	0.008007	0.219959	0.009634	0.665338	0.000000	0.000000
NC, 03500	0.021496	0.030883	0.008918	0.022218	0.013737	0.002888	0.205285	0.041331	0.653244	0.000000	0.000000
NC, 03600	0.015989	0.025885	0.004702	0.022775	0.030248	0.003233	0.292984	0.015395	0.588788	0.000000	0.000000
NC, 03700	0.012026	0.010594	0.015285	0.026836	0.021678	0.009381	0.200361	0.033864	0.669975	0.000000	0.000000
NC, 03800	0.009616	0.023741	0.002354	0.021876	0.011296	0.001611	0.255146	0.034720	0.639641	0.000000	0.000000
NC, 03900	0.002619	0.011228	0.004480	0.021352	0.009873	0.000999	0.443402	0.006813	0.499234	0.000000	0.000000
NC, 04000	0.005511	0.030015	0.019176	0.027761	0.030510	0.013357	0.346629	0.044120	0.482922	0.000000	0.000000
NC, 04100	0.004965	0.047260	0.021297	0.020426	0.022998	0.009210	0.273346	0.011483	0.589014	0.000000	0.000000
NC, 04200	0.065790	0.034897	0.048968	0.022902	0.085922	0.012724	0.142031	0.080227	0.506539	0.000000	0.000000
NC, 04300	0.018136	0.012401	0.022646	0.033917	0.028624	0.008193	0.174942	0.071275	0.629867	0.000000	0.000000
NC, 04400	0.009896	0.011130	0.029160	0.021201	0.017195	0.007515	0.245810	0.017315	0.640779	0.000000	0.000000
NC, 04500	0.021464	0.018932	0.038155	0.019676	0.025120	0.010107	0.175112	0.158872	0.532562	0.000000	0.000000
NC, 04600	0.049739	0.019654	0.047589	0.006756	0.018016	0.004082	0.169306	0.023710	0.661148	0.000000	0.000000
NC, 04700	0.077115	0.019310	0.044705	0.033721	0.041668	0.046408	0.048036	0.081782	0.607253	0.000000	0.000000
NC, 04800	0.016271	0.003016	0.005775	0.005296	0.009648	0.013794	0.248128	0.038244	0.659827	0.000000	0.000000
NC, 04900	0.007204	0.009178	0.005732	0.028301	0.008612	0.000000	0.423174	0.002896	0.514904	0.000000	0.000000
NC, 05001	0.064839	0.014736	0.044394	0.029041	0.063350	0.021003	0.105714	0.040660	0.616264	0.000000	0.000000
NC, 05002	0.054394	0.038518	0.031136	0.045772	0.054006	0.013536	0.105714	0.069861	0.587063	0.000000	0.000000
NC, 05003	0.056776	0.026681	0.056544	0.030654	0.060539	0.006169	0.105714	0.010260	0.646664	0.000000	0.000000
NC, 05100	0.009424	0.022813	0.005652	0.017358	0.017058	0.001827	0.483361	0.011054	0.431453	0.000000	0.000000
NC, 05200	0.007663	0.021259	0.008672	0.016141	0.020351	0.003488	0.298909	0.007457	0.616061	0.000000	0.000000
NC, 05300	0.004894	0.005757	0.002187	0.008601	0.023140	0.003048	0.112276	0.008705	0.831392	0.000000	0.000000
NC, 05400	0.018199	0.003052	0.008636	0.006296	0.003893	0.003277	0.071586	0.026706	0.858355	0.000000	0.000000
ND, 00100	0.048132	0.011878	0.085251	0.035094	0.028774	0.039374	0.089903	0.081486	0.580108	0.000000	0.000000
ND, 00200	0.044278	0.018765	0.028952	0.033405	0.029153	0.013075	0.099272	0.029444	0.703657	0.000000	0.000000
ND, 00300	0.044044	0.014831	0.046438	0.024309	0.036662	0.066380	0.103039	0.084899	0.579398	0.000000	0.000000
ND, 00400	0.063078	0.018679	0.120035	0.029698	0.032957	0.085493	0.053112	0.053258	0.543690	0.000000	0.000000
ND, 00500	0.053868	0.020038	0.207302	0.010931	0.029507	0.120908	0.028056	0.091146	0.438244	0.000000	0.000000
NE, 00100	0.014140	0.021927	0.019214	0.023290	0.025018	0.008931	0.076585	0.019930	0.790965	0.000000	0.000000
NE, 00200	0.023760	0.021002	0.012170	0.032117	0.029388	0.014300	0.051981	0.028096	0.787186	0.000000	0.000000
NE, 00300	0.024534	0.024895	0.022005	0.032322	0.030395	0.010415	0.066434	0.073790	0.715211	0.000000	0.000000
NE, 00400	0.020297	0.036034	0.019133	0.021862	0.011816	0.008953	0.095243	0.031451	0.755210	0.000000	0.000000
NE, 00500	0.027015	0.037970	0.014980	0.040998	0.020374	0.011974	0.074668	0.055726	0.716295	0.000000	0.000000
NE, 00600	0.010137	0.018073	0.028306	0.016165	0.022151	0.007514	0.031198	0.015478	0.850978	0.000000	0.000000
NE, 00701	0.021417	0.012773	0.008275	0.028386	0.023653	0.015616	0.049432	0.040575	0.799872	0.000000	0.000000
NE, 00702	0.063443	0.004690	0.043178	0.007901	0.029719	0.045100	0.008300	0.057212	0.740456	0.000000	0.000000
NE, 00801	0.077284	0.023292	0.074740	0.034473	0.065592	0.030375	0.022933	0.090191	0.581120	0.000000	0.000000
NE, 00802	0.066227	0.036172	0.082757	0.024692	0.048670	0.047239	0.022933	0.128612	0.542699	0.000000	0.000000
NE, 00901	0.098613	0.005322	0.055953	0.009610	0.062442	0.045460	0.012248	0.036399	0.673953	0.000000	0.000000
NE, 00902	0.090724	0.010926	0.084580	0.009296	0.044481	0.037395	0.012248	0.038505	0.671847	0.000000	0.000000
NE, 00903	0.027872	0.038355	0.061856	0.045192	0.040554	0.063572	0.012248	0.061096	0.649255	0.000000	0.000000
NE, 00904	0.053999	0.018701	0.050721	0.012270	0.041046	0.100664	0.012248	0.184945	0.525406	0.000000	0.000000
NH, 00100	0.026068	0.039024	0.024944	0.057226	0.055303	0.033337	0.121883	0.024919	0.617296	0.000000	0.000000
NH, 00200	0.015647	0.033433	0.017289	0.055251	0.048258	0.007095	0.093831	0.024841	0.704356	0.000000	0.000000
NH, 00300	0.047636	0.043039	0.062430	0.059938	0.040400	0.017501	0.115743	0.063460	0.549854	0.000000	0.000000
NH, 00400	0.019975	0.043727	0.035921	0.042748	0.038160	0.069068	0.074814	0.055610	0.619977	0.000000	0.000000
NH, 00500	0.019683	0.044769	0.035402	0.048656	0.047259	0.014648	0.133223	0.030106	0.626253	0.000000	0.000000
NH, 00600	0.031444	0.073238	0.043506	0.054087	0.057205	0.091063	0.032938	0.046123	0.570395	0.000000	0.000000
NH, 00700	0.027296	0.057793	0.078003	0.025405	0.042648	0.039306	0.059818	0.069816	0.599915	0.000000	0.000000
NH, 00800	0.052249	0.063546	0.082805	0.059117	0.060170	0.032656	0.032938	0.112797	0.503721	0.000000	0.000000
NH, 00900	0.050405	0.074839	0.095067	0.056696	0.047498	0.026039	0.032938	0.074188	0.542330	0.000000	0.000000
NH, 01000	0.043276	0.033696	0.054386	0.029091	0.033285	0.036023	0.072328	0.078042	0.619873	0.000000	0.000000
NJ, 00101	0.028688	0.053000	0.029560	0.042592	0.037823	0.082175	0.037260	0.114788	0.574116	0.000000	0.000000
NJ, 00102	0.057645	0.045680	0.020601	0.049032	0.048575	0.052305	0.037260	0.068808	0.620095	0.000000	0.000000
NJ, 00301	0.031173	0.068417	0.066268	0.047969	0.033260	0.160378	0.004132	0.045155	0.543247	0.000000	0.000000
NJ, 00302	0.040843	0.154584	0.034357	0.058728	0.020819	0.098134	0.004132	0.089003	0.499399	0.000000	0.000000
NJ, 00303	0.029831	0.096591	0.050433	0.046950	0.023858	0.159804	0.004132	0.174826	0.413577	0.000000	0.000000
NJ, 00304	0.024382	0.166085	0.033254	0.056914	0.028995	0.097836	0.004132	0.145006	0.443396	0.000000	0.000000
NJ, 00305	0.070241	0.071750	0.018764	0.087667	0.088361	0.070682	0.004132	0.041784	0.546618	0.000000	0.000000
NJ, 00306	0.059398	0.130418	0.028655	0.032391	0.093210	0.063392	0.004132	0.079368	0.509034	0.000000	0.000000
NJ, 00307	0.024439	0.094624	0.064643	0.081326	0.076631	0.065802	0.004132	0.027789	0.560613	0.000000	0.000000
NJ, 00308	0.081263	0.091281	0.033276	0.099178	0.029129	0.073339	0.004132	0.027400	0.561002	0.000000	0.000000
NJ, 00400	0.027685	0.230489	0.032391	0.096167	0.069500	0.064969	0.004289	0.116411	0.358099	0.000000	0.000000
NJ, 00501	0.057470	0.189767	0.085300	0.069337	0.080483	0.038845	0.004289	0.088888	0.385622	0.000000	0.000000
NJ, 00502	0.085884	0.267957	0.018761	0.043168	0.072997	0.032434	0.004289	0.076771	0.397738	0.000000	0.000000
NJ, 00503	0.041743	0.190656	0.041245	0.040417	0.092188	0.114952	0.004289	0.061412	0.413098	0.000000	0.000000
NJ, 00601	0.064204	0.113793	0.084879	0.091979	0.088730	0.412489	0.000524	0.078568	0.064834	0.000000	0.000000
NJ, 00602	0.115269	0.318168	0.125982	0.125113	0.116596	0.054947	0.000524	0.057462	0.085940	0.000000	0.000000
NJ, 00701	0.065212	0.176840	0.108730	0.127598	0.104668	0.273026	0.000524	0.045334	0.098068	0.000000	0.000000
NJ, 00702	0.085061	0.083188	0.107880	0.120186	0.134728	0.325030	0.000524	0.089526	0.053876	0.000000	0.000000
NJ, 00703	0.074348	0.277546	0.064755	0.115896	0.060889	0.262641	0.000524	0.051496	0.091906	0.000000	0.000000
NJ, 00800	0.034247	0.026704	0.038392	0.025306	0.022665	0.010612	0.003951	0.095322	0.742801	0.000000	0.000000
NJ, 00901	0.105880	0.047356	0.030688	0.048990	0.026597	0.086339	0.010363	0.128741	0.515047	0.000000	0.000000
NJ, 00902	0.057897	0.038790	0.021647	0.062520	0.056260	0.108735	0.010363	0.141689	0.502099	0.000000	0.000000
NJ, 00903	0.094427	0.066171	0.065640	0.035410	0.047312	0.036891	0.010363	0.113751	0.530037	0.000000	0.000000
NJ, 00904	0.074349	0.051475	0.056450	0.024771	0.095036	0.043770	0.010363	0.108732	0.535055	0.000000	0.000000
NJ, 00905	0.115661	0.062499	0.049541	0.023807	0.048315	0.046028	0.010363	0.100449	0.543339	0.000000	0.000000
NJ, 00906	0.047358	0.074217	0.027881	0.049389	0.035633	0.111371	0.010363	0.141308	0.502480	0.000000	0.000000
NJ, 00907	0.093891	0.088428	0.042954	0.038914	0.038910	0.042753	0.010363	0.147198	0.496590	0.000000	0.000000
NJ, 01001	0.052135	0.032204	0.075659	0.025068	0.051912	0.015762	0.002999	0.122429	0.621833	0.000000	0.000000
NJ, 01002	0.066350	0.012677	0.033548	0.041295	0.038296	0.060574	0.002999	0.187017	0.557245	0.000000	0.000000
NJ, 01003	0.040864	0.053388	0.028860	0.047990	0.032992	0.048646	0.002999	0.108767	0.635495	0.000000	0.000000
NJ, 01101	0.039166	0.021504	0.051859	0.032162	0.034742	0.053039	0.013619	0.108771	0.645138	0.000000	0.000000
NJ, 01102	0.055062	0.025466	0.016059	0.014927	0.071294	0.049663	0.013619	0.096889	0.657020	0.000000	0.000000
NJ, 01103	0.039886	0.032320	0.052782	0.027448	0.032981	0.047055	0.013619	0.099587	0.654322	0.000000	0.000000
NJ, 01104	0.032339	0.024167	0.014529	0.029587	0.026358	0.105491	0.013619	0.116765	0.637144	0.000000	0.000000
NJ, 01105	0.049877	0.028211	0.030254	0.028785	0.026043	0.069302	0.013619	0.090076	0.663833	0.000000	0.000000
NJ, 01106	0.026116	0.075455	0.008682	0.021745	0.059920	0.040553	0.013619	0.054284	0.699625	0.000000	0.000000
NJ, 01201	0.013830	0.032599	0.016889	0.011149	0.034043	0.018204	0.030266	0.035705	0.807316	0.000000	0.000000
NJ, 01202	0.034857	0.017174	0.016378	0.014432	0.035643	0.008230	0.030266	0.023955	0.819066	0.000000	0.000000
NJ, 01203	0.021894	0.014157	0.014795	0.013431	0.021745	0.040692	0.030266	0.252116	0.590904	0.000000	0.000000
NJ, 01204	0.011437	0.013148	0.006885	0.034618	0.013051	0.047575	0.030266	0.156594	0.686426	0.000000	0.000000
NJ, 01205	0.059398	0.011732	0.017268	0.015793	0.013462	0.009060	0.030266	0.054912	0.788109	0.000000	0.000000
NJ, 01301	0.043723	0.129723	0.081008	0.164745	0.063909	0.109050	0.001711	0.145972	0.260159	0.000000	0.000000
NJ, 01302	0.035516	0.141824	0.061496	0.182981	0.043235	0.127106	0.001711	0.170842	0.235289	0.000000	0.000000
NJ, 01401	0.065368	0.150325	0.093001	0.090375	0.052187	0.140901	0.001711	0.057552	0.348579	0.000000	0.000000
NJ, 01402	0.047076	0.138186	0.087650	0.122562	0.045703	0.150980	0.001711	0.071443	0.334687	0.000000	0.000000
NJ, 01403	0.053095	0.093656	0.084292	0.082351	0.045424	0.233339	0.001711	0.063164	0.342967	0.000000	0.000000
NJ, 01404	0.036194	0.190462	0.086700	0.090216	0.045958	0.142628	0.001711	0.054966	0.351165	0.000000	0.000000
NJ, 01501	0.037161	0.058150	0.025931	0.024744	0.039835	0.094253	0.002910	0.087473	0.629544	0.000000	0.000000
NJ, 01502	0.077905	0.033315	0.076897	0.049519	0.027254	0.015184	0.002910	0.092949	0.624068	0.000000	0.000000
NJ, 01503	0.056410	0.033566	0.071216	0.046892	0.041281	0.030708	0.002910	0.084376	0.632641	0.000000	0.000000
NJ, 01504	0.056499	0.044943	0.033454	0.035127	0.052132	0.057918	0.002910	0.129094	0.587923	0.000000	0.000000
NJ, 01600	0.021017	0.018046	0.010971	0.019130	0.038065	0.011023	0.007801	0.062601	0.811345	0.000000	0.000000
NJ, 01700	0.038982	0.042977	0.016666	0.032617	0.055816	0.015888	0.016821	0.117510	0.662723	0.000000	0.000000
NJ, 01800	0.065663	0.170654	0.053684	0.057657	0.046166	0.051799	0.002088	0.154139	0.398149	0.000000	0.000000
NJ, 01901	0.020762	0.218061	0.019261	0.067401	0.073352	0.046786	0.002088	0.056200	0.496089	0.000000	0.000000
NJ, 01902	0.067164	0.079008	0.066517	0.100405	0.042754	0.089776	0.002088	0.037075	0.515214	0.000000	0.000000
NJ, 01903	0.024632	0.102005	0.049470	0.066262	0.096725	0.106530	0.002088	0.031346	0.520942	0.000000	0.000000
NJ, 01904	0.039201	0.171455	0.047103	0.047898	0.019019	0.120946	0.002088	0.035453	0.516835	0.000000	0.000000
NJ, 02001	0.037888	0.019075	0.030565	0.031189	0.033785	0.022554	0.017878	0.189454	0.617612	0.000000	0.000000
NJ, 02002	0.026078	0.012832	0.016837	0.026795	0.047083	0.045431	0.017878	0.152005	0.655061	0.000000	0.000000
NJ, 02003	0.062670	0.017632	0.012877	0.039168	0.027173	0.015536	0.017878	0.150319	0.656747	0.000000	0.000000
NJ, 02101	0.036716	0.046850	0.017286	0.060163	0.032543	0.063332	0.008539	0.370090	0.364482	0.000000	0.000000
NJ, 02102	0.034355	0.034785	0.045152	0.045652	0.038872	0.058074	0.008539	0.114937	0.619634	0.000000	0.000000
NJ, 02103	0.077474	0.040983	0.054996	0.025280	0.034628	0.023529	0.008539	0.122021	0.612550	0.000000	0.000000
NJ, 02104	0.031303	0.024074	0.035156	0.033545	0.021012	0.111799	0.008539	0.114135	0.620437	0.000000	0.000000
NJ, 02201	0.035533	0.018431	0.010876	0.028081	0.027790	0.032539	0.034012	0.098373	0.714366	0.000000	0.000000
NJ, 02202	0.028774	0.031572	0.011826	0.020511	0.037784	0.022782	0.034012	0.073936	0.738803	0.000000	0.000000
NJ, 02301	0.072866	0.051013	0.033912	0.025342	0.040436	0.074444	0.005812	0.359667	0.336508	0.000000	0.000000
NJ, 02302	0.117364	0.016240	0.038656	0.035652	0.057434	0.032666	0.005812	0.112643	0.583532	0.000000	0.000000
NJ, 02303	0.082334	0.052218	0.049132	0.024043	0.026910	0.063375	0.005812	0.125998	0.570178	0.000000	0.000000
NJ, 02400	0.030728	0.057978	0.016392	0.030750	0.020108	0.041525	0.078832	0.045276	0.678413	0.000000	0.000000
NJ, 02500	0.041279	0.038720	0.015035	0.025913	0.028975	0.026885	0.060478	0.062998	0.699718	0.000000	0.000000
NJ, 02600	0.035113	0.055119	0.009141	0.031143	0.027973	0.029980	0.041781	0.098611	0.671138	0.000000	0.000000
NM, 00100	0.017755	0.014669	0.005208	0.015313	0.027641	0.002908	0.335166	0.016872	0.564468	0.000000	0.000000
NM, 00200	0.014540	0.006459	0.004567	0.027429	0.014703	0.006792	0.442995	0.019293	0.463222	0.000000	0.000000
NM, 00300	0.008102	0.024437	0.003197	0.031838	0.013652	0.003949	0.368019	0.024675	0.522131	0.000000	0.000000
NM, 00400	0.009105	0.027227	0.007702	0.038842	0.021835	0.003624	0.208327	0.032236	0.651102	0.000000	0.000000
NM, 00500	0.019038	0.016653	0.017584	0.025645	0.036545	0.020678	0.195847	0.047820	0.620189	0.000000	0.000000
NM, 00600	0.003387	0.004709	0.002560	0.024222	0.013859	0.015583	0.119280	0.021260	0.795139	0.000000	0.000000
NM, 00700	0.010039	0.022424	0.012192	0.028783	0.011109	0.005993	0.281283	0.018458	0.609718	0.000000	0.000000
NM, 00801	0.067317	0.002730	0.015308	0.036658	0.050313	0.055361	0.073462	0.055083	0.643767	0.000000	0.000000
NM, 00802	0.031067	0.003649	0.029770	0.037055	0.020449	0.105698	0.073462	0.131770	0.567080	0.000000	0.000000
NM, 00803	0.051543	0.022461	0.018373	0.066873	0.031860	0.036577	0.073462	0.121473	0.577377	0.000000	0.000000
NM, 00804	0.039446	0.020163	0.045907	0.042587	0.026078	0.053507	0.073462	0.100066	0.598784	0.000000	0.000000
NM, 00805	0.045595	0.015935	0.031231	0.046284	0.054985	0.033657	0.073462	0.045889	0.652962	0.000000	0.000000
NM, 00806	0.032026	0.020601	0.021454	0.060675	0.041136	0.051796	0.073462	0.039292	0.659558	0.000000	0.000000
NM, 00900	0.008268	0.011587	0.017632	0.013349	0.012306	0.012326	0.436351	0.008092	0.480090	0.000000	0.000000
NM, 01001	0.014388	0.026350	0.006122	0.043854	0.045601	0.016110	0.272541	0.009596	0.565440	0.000000	0.000000
NM, 01002	0.022093	0.027019	0.014050	0.036677	0.033986	0.018598	0.272541	0.034801	0.540235	0.000000	0.000000
NM, 01100	0.006467	0.010771	0.002490	0.029218	0.017506	0.007817	0.270623	0.032345	0.622763	0.000000	0.000000
NM, 01200	0.004132	0.011780	0.007930	0.017401	0.030298	0.019599	0.239876	0.005663	0.663320	0.000000	0.000000
NV, 00101	0.068683	0.007709	0.039415	0.037798	0.077714	0.064438	0.073621	0.047934	0.582688	0.000000	0.000000
NV, 00102	0.022497	0.044195	0.023230	0.051926	0.100473	0.053436	0.073621	0.044845	0.585776	0.000000	0.000000
NV, 00103	0.040137	0.009516	0.020348	0.052583	0.120804	0.052370	0.073621	0.026034	0.604588	0.000000	0.000000
NV, 00200	0.014167	0.019259	0.036549	0.035567	0.029150	0.015061	0.151301	0.030424	0.668522	0.000000	0.000000
NV, 00300	0.006841	0.013096	0.009647	0.024826	0.022572	0.014624	0.340341	0.016338	0.551716	0.000000	0.000000
NV, 00401	0.071979	0.004632	0.031310	0.058435	0.080289	0.061846	0.035567	0.023736	0.632206	0.000000	0.000000
NV, 00402	0.026862	0.008586	0.040938	0.028547	0.078967	0.124591	0.035567	0.036470	0.619472	0.000000	0.000000
NV, 00403	0.089427	0.020349	0.019892	0.056811	0.087238	0.034773	0.035567	0.017969	0.637972	0.000000	0.000000
NV, 00404	0.044773	0.008790	0.040574	0.101465	0.077619	0.035270	0.035567	0.087194	0.568748	0.000000	0.000000
NV, 00405	0.051451	0.021852	0.032250	0.060879	0.062015	0.080045	0.035567	0.058065	0.597876	0.000000	0.000000
NV, 00406	0.036288	0.002312	0.018034	0.045036	0.176093	0.030728	0.035567	0.048527	0.607414	0.000000	0.000000
NV, 00407	0.032067	0.006070	0.012647	0.089752	0.091490	0.076466	0.035567	0.050906	0.605035	0.000000	0.000000
NV, 00408	0.049195	0.015499	0.034163	0.055503	0.096189	0.057944	0.035567	0.045555	0.610387	0.000000	0.000000
NV, 00409	0.043994	0.004704	0.021279	0.059059	0.062062	0.117393	0.035567	0.179308	0.476633	0.000000	0.000000
NV, 00410	0.046109	0.005749	0.037409	0.062510	0.103281	0.053434	0.035567	0.047719	0.608222	0.000000	0.000000
NV, 00411	0.050132	0.011508	0.015002	0.058265	0.102415	0.071168	0.035567	0.058637	0.597304	0.000000	0.000000
NV, 00412	0.061057	0.005032	0.016656	0.070597	0.083097	0.072052	0.035567	0.032873	0.623069	0.000000	0.000000
NV, 00413	0.081597	0.004589	0.036410	0.039522	0.071512	0.074860	0.035567	0.029860	0.626082	0.000000	0.000000
NY, 00100	0.013388	0.041487	0.014908	0.058390	0.018819	0.028906	0.143717	0.011551	0.668833	0.000000	0.000000
NY, 00200	0.019596	0.055040	0.011795	0.041493	0.041661	0.016200	0.159332	0.019964	0.634919	0.000000	0.000000
NY, 00300	0.008387	0.072083	0.022490	0.044939	0.039044	0.020070	0.080338	0.028071	0.684578	0.000000	0.000000
NY, 00401	0.013415	0.094561	0.007747	0.070879	0.023406	0.020753	0.101916	0.012421	0.654901	0.000000	0.000000
NY, 00402	0.016573	0.094677	0.027578	0.043614	0.039917	0.054131	0.061882	0.017333	0.644295	0.000000	0.000000
NY, 00403	0.008861	0.058828	0.021605	0.052500	0.033282	0.008039	0.154686	0.009020	0.653178	0.000000	0.000000
NY, 00500	0.014388	0.044531	0.028558	0.067448	0.046519	0.032933	0.135816	0.085576	0.544230	0.000000	0.000000
NY, 00600	0.011501	0.058103	0.007275	0.032754	0.030907	0.017470	0.199182	0.010596	0.632213	0.000000	0.000000
NY, 00701	0.029025	0.084720	0.029276	0.041706	0.041181	0.083479	0.025352	0.065996	0.599265	0.000000	0.000000
NY, 00702	0.066552	0.065562	0.037826	0.032708	0.065675	0.041064	0.025352	0.038091	0.627170	0.000000	0.000000
NY, 00703	0.032915	0.059257	0.043654	0.042714	0.085038	0.045809	0.025352	0.041590	0.623671	0.000000	0.000000
NY, 00704	0.023417	0.084100	0.015652	0.039745	0.026593	0.038252	0.099150	0.013124	0.659966	0.000000	0.000000
NY, 00800	0.008944	0.049159	0.018236	0.039702	0.028012	0.004020	0.128550	0.014381	0.708997	0.000000	0.000000
NY, 00901	0.027912	0.031669	0.055752	0.065190	0.076476	0.035102	0.008283	0.064423	0.635194	0.000000	0.000000
NY, 00902	0.031484	0.068941	0.035280	0.045483	0.040538	0.070373	0.008283	0.124203	0.575414	0.000000	0.000000
NY, 00903	0.025361	0.078116	0.036594	0.049501	0.022032	0.080496	0.008283	0.120499	0.579118	0.000000	0.000000
NY, 00904	0.013297	0.020365	0.021611	0.069561	0.100649	0.066617	0.008283	0.054298	0.645319	0.000000	0.000000
NY, 00905	0.047018	0.061935	0.010231	0.071897	0.074263	0.026756	0.008283	0.039009	0.660608	0.000000	0.000000
NY, 00906	0.033814	0.045215	0.029468	0.049931	0.096632	0.037039	0.008283	0.061075	0.638542	0.000000	0.000000
NY, 01000	0.011292	0.067223	0.015989	0.032517	0.029988	0.008453	0.116385	0.013486	0.704668	0.000000	0.000000
NY, 01101	0.018421	0.065428	0.016475	0.044691	0.032572	0.048711	0.050503	0.028305	0.694893	0.000000	0.000000
NY, 01102	0.023450	0.061003	0.041145	0.062956	0.033046	0.004700	0.050503	0.018429	0.704769	0.000000	0.000000
NY, 01201	0.034291	0.118054	0.023739	0.035911	0.057070	0.075978	0.018184	0.021292	0.615480	0.000000	0.000000
NY, 01202	0.013386	0.073959	0.016472	0.078327	0.065373	0.097526	0.018184	0.036943	0.599829	0.000000	0.000000
NY, 01203	0.020609	0.111008	0.017668	0.075077	0.075817	0.044864	0.018184	0.015681	0.621092	0.000000	0.000000
NY, 01204	0.031886	0.129798	0.023934	0.061614	0.046112	0.051700	0.018184	0.026746	0.610027	0.000000	0.000000
NY, 01205	0.028821	0.167716	0.024504	0.042296	0.028207	0.053500	0.018184	0.073480	0.563292	0.000000	0.000000
NY, 01206	0.028210	0.142813	0.054037	0.032612	0.035329	0.052041	0.018184	0.156050	0.480723	0.000000	0.000000
NY, 01207	0.031965	0.104388	0.015469	0.059696	0.109025	0.024500	0.018184	0.019757	0.617015	0.000000	0.000000
NY, 01300	0.018294	0.050869	0.013831	0.045666	0.037065	0.000509	0.123926	0.013397	0.696443	0.000000	0.000000
NY, 01400	0.027772	0.035068	0.017695	0.036071	0.040553	0.030784	0.098652	0.043199	0.670204	0.000000	0.000000
NY, 01500	0.015975	0.075367	0.026599	0.034503	0.029422	0.015052	0.114544	0.016319	0.672218	0.000000	0.000000
NY, 01600	0.009485	0.126755	0.021730	0.055938	0.017174	0.009424	0.124697	0.024073	0.610725	0.000000	0.000000
NY, 01700	0.058738	0.112567	0.021059	0.041634	0.067143	0.038317	0.018245	0.046748	0.595548	0.000000	0.000000
NY, 01801	0.034983	0.037011	0.015151	0.053599	0.046028	0.048147	0.120879	0.075692	0.568509	0.000000	0.000000
NY, 01802	0.026611	0.060065	0.019128	0.045806	0.060459	0.022852	0.120879	0.022678	0.621524	0.000000	0.000000
NY, 01900	0.056066	0.088990	0.042825	0.046464	0.081647	0.031083	0.050788	0.042845	0.559293	0.000000	0.000000
NY, 02001	0.024995	0.138297	0.038948	0.077591	0.042144	0.106374	0.015107	0.100842	0.455701	0.000000	0.000000
