display_name,display_name_short,export,maximum,measure_id,metadata_id,minimum,name,objective_function,objective_function_group,objective_function_index,output,perturbable,pivot,static_value,units,value_type,visualize,measure_name,measure_display_name,type_of_variable
Geometry House Size,Geometry House Size,false,,b81f46b3-9bb6-4e49-8bd4-02ab4ceff8cd,,,res_stock_reporting.Geometry House Size,false,,,true,false,false,,,string,false,res_stock_reporting,Res Stock Reporting,output
Dishwasher,Dishwasher,false,,b81f46b3-9bb6-4e49-8bd4-02ab4ceff8cd,,,res_stock_reporting.Dishwasher,false,,,true,false,false,,,string,false,res_stock_reporting,Res Stock Reporting,output
Electricity Heating kWh,Electricity Heating kWh,false,,2cb9bafe-9f5e-4c1d-b349-9515fe1559d3,,,standard_reports.Electricity Heating kWh,false,,,true,false,false,,,string,false,standard_reports,Standard Reports,output
Refrigerator,Refrigerator,false,,b81f46b3-9bb6-4e49-8bd4-02ab4ceff8cd,,,res_stock_reporting.Refrigerator,false,,,true,false,false,,,string,false,res_stock_reporting,Res Stock Reporting,output
Insulation Unfinished Attic Sample Value,Insulation Unfinished Attic Sample Value,true,1.0,56900ec1-68fb-48ab-abdd-4d24f1e1735f,,0.0,set_insulation_unfinished_attic.sample_value,false,,,false,true,false,0.5,,double,true,set_insulation_unfinished_attic,Set Insulation Unfinished Attic,variable
Window Areas Sample Value,Window Areas Sample Value,true,1.0,ff67c8ac-28b2-4346-9809-027015ee82ca,,0.0,set_window_areas.sample_value,false,,,false,true,false,0.5,,double,true,set_window_areas,Set Window Areas,variable
Insulation Unfinished Basement Sample Value,Insulation Unfinished Basement Sample Value,true,1.0,f096a255-112c-40a5-9dbb-ebc507236d17,,0.0,set_insulation_unfinished_basement.sample_value,false,,,false,true,false,0.5,,double,true,set_insulation_unfinished_basement,Set Insulation Unfinished Basement,variable
Insulation Crawlspace,Insulation Crawlspace,false,,b81f46b3-9bb6-4e49-8bd4-02ab4ceff8cd,,,res_stock_reporting.Insulation Crawlspace,false,,,true,false,false,,,string,false,res_stock_reporting,Res Stock Reporting,output
Misc Gas Lighting Sample Value,Misc Gas Lighting Sample Value,true,1.0,f68b2b30-b67b-47e0-8fb8-57add0d0c609,,0.0,set_misc_gas_lighting.sample_value,false,,,false,true,false,0.5,,double,true,set_misc_gas_lighting,Set Misc Gas Lighting,variable
Geometry Garage,Geometry Garage,false,,b81f46b3-9bb6-4e49-8bd4-02ab4ceff8cd,,,res_stock_reporting.Geometry Garage,false,,,true,false,false,,,string,false,res_stock_reporting,Res Stock Reporting,output
Plug Loads Sample Value,Plug Loads Sample Value,true,1.0,901aa9b0-9a76-44ad-b5ae-2ea4852f7a00,,0.0,set_plug_loads.sample_value,false,,,false,true,false,0.5,,double,true,set_plug_loads,Set Plug Loads,variable
Lighting Sample Value,Lighting Sample Value,true,1.0,0afe49ae-2d08-4054-a26b-c435cbfe19ba,,0.0,set_lighting.sample_value,false,,,false,true,false,0.5,,double,true,set_lighting,Set Lighting,variable
Misc Hot Tub Spa,Misc Hot Tub Spa,false,,b81f46b3-9bb6-4e49-8bd4-02ab4ceff8cd,,,res_stock_reporting.Misc Hot Tub Spa,false,,,true,false,false,,,string,false,res_stock_reporting,Res Stock Reporting,output
