name,_id,run_start_time,run_end_time,status,status_message,rebuild_existing_models.sample_value,attic+windows+lighting_package.run_measure,led_lighting_upgrade.run_measure,r60_attic_insulation_upgrade.run_measure,triple_pane_windows_upgrade.run_measure,res_stock_reporting.Existing Datapoint Name,standard_reports.Electricity Cooling kWh,standard_reports.Electricity Exterior Lighting kWh,standard_reports.Electricity Fans kWh,standard_reports.Electricity Heating kWh,standard_reports.Electricity Interior Equipment kWh,standard_reports.Electricity Interior Lighting kWh,standard_reports.Electricity Pumps kWh,standard_reports.Electricity Water Systems kWh,standard_reports.Natural Gas Heating therm,standard_reports.Natural Gas Interior Equipment therm,standard_reports.Natural Gas Water Systems therm,standard_reports.Other Fuel Heating MBtu,standard_reports.Other Fuel Interior Equipment MBtu,standard_reports.Other Fuel Water Systems MBtu,standard_reports.Total Site Electricity kWh,standard_reports.Total Site Energy MBtu,standard_reports.Total Site Natural Gas therm,standard_reports.Total Site Other Fuel MBtu
diag Autogenerated 4221,325eb09e-b781-4116-b8be-247f8b296b50,2016-07-26T05:18:12Z,2016-07-26T05:20:19Z,completed,completed normal,845.0,0.0,0.0,0.0,0.0,LHS Autogenerated 845,0.0,185.90589199444443,0.0,76.02639189722221,7181.727777777778,943.6838888888889,149.21060301666665,0.0,268.5199732879332,35.62067345219103,324.6789249586562,0.0,0.0,0.0,8536.554553575003,92.0098903655992,628.8195716987805,0.0
diag Autogenerated 4609,32656ce9-465b-4274-8c25-48d1327a23dd,2016-07-26T05:24:36Z,2016-07-26T05:26:54Z,completed,completed normal,922.0,0.0,0.0,1.0,0.0,LHS Autogenerated 922,1495.1727777777778,349.0692391611111,0.0,0.0,4173.175,1771.9230555555555,0.0,3364.9394444444447,0.0,43.79552028952376,0.0,0.0,0.0,0.0,11154.279516938888,42.439533556245784,43.79552028952376,0.0
diag Autogenerated 2155,328a0aac-42a1-466d-bf18-944e79e8a6f9,2016-07-26T04:43:00Z,2016-07-26T04:45:46Z,completed,completed normal,431.0,0.0,0.0,0.0,1.0,LHS Autogenerated 431,0.0,523.603882111111,0.0,20463.742777777778,4985.366666666667,2424.3208333333337,0.0,0.0,0.0,8.584688480811812,139.19094390625835,0.0,0.0,0.0,28397.03415988889,111.67226575302024,147.77563238707015,0.0
diag Autogenerated 3986,329d268c-0097-4f02-90f9-8e0c51c37cee,2016-07-26T05:14:38Z,2016-07-26T05:17:29Z,completed,completed normal,798.0,0.0,0.0,0.0,0.0,LHS Autogenerated 798,0.0,92.95294599722223,107.30722328611111,0.0,3404.507777777778,561.5633333333334,0.0,0.0,137.11232675470754,34.707394787741926,114.50203294925541,0.0,0.0,0.0,4166.331280394445,42.84828786840761,286.3217544917049,0.0
diag Autogenerated 2579,32a4b985-424c-49f2-9297-5ab6907e0287,2016-07-26T04:50:36Z,2016-07-26T04:53:18Z,completed,completed normal,516.0,0.0,0.0,1.0,0.0,LHS Autogenerated 516,0.0,185.90589200000002,138.2380383,0.0,5146.3694444444445,943.6836111111112,0.0,0.0,115.61277593664309,7.086934320237392,170.0728445365325,0.0,0.0,0.0,6414.196985855556,51.16340405786279,292.77255479341295,0.0
diag Autogenerated 3215,32ae25c9-ea0b-4732-b3d2-00c8d48e4d24,2016-07-26T05:02:16Z,2016-07-26T05:03:47Z,completed,completed normal,643.0,0.0,0.0,0.0,1.0,LHS Autogenerated 643,0.0,185.90589200000002,0.0,0.0,5146.3694444444445,943.6836111111112,0.0,3484.7272222222223,0.0,7.086934320237392,0.0,0.0,0.0,0.0,9760.686169777777,34.0135370798186,7.086934320237392,0.0
diag Autogenerated 2089,32ca21a7-fdfb-478f-b44c-62fa1a52d4f3,2016-07-26T04:42:40Z,2016-07-26T04:45:25Z,completed,completed normal,418.0,0.0,0.0,1.0,0.0,LHS Autogenerated 418,1290.8333333333333,523.6037213583334,445.90585278055556,826.7620503361111,8587.741666666667,2359.2255555555557,0.0,8121.794444444444,0.0,8.584688480811812,0.0,0.0,0.0,0.0,22155.866624475,76.45742377548217,8.584688480811812,0.0
diag Autogenerated 100,32ce0b42-a0b5-4e98-b549-619d7bf1f449,2016-07-26T04:12:05Z,2016-07-26T04:14:45Z,completed,completed normal,20.0,0.0,0.0,0.0,1.0,LHS Autogenerated 20,0.0,185.90589200000002,259.36568553888884,0.0,7172.1194444444445,909.0155555555556,0.0,0.0,231.37629220177692,35.62067345219103,283.27002713442374,0.0,0.0,0.0,8526.40657753889,84.12000614303554,550.2669927883917,0.0
diag Autogenerated 4296,32d6acd4-43d6-4ccb-8b87-42747d9fe6ae,2016-07-26T05:20:16Z,2016-07-26T05:22:42Z,completed,completed normal,860.0,0.0,0.0,0.0,0.0,LHS Autogenerated 860,0.0,174.53457018055553,0.0,0.0,4100.841666666666,1054.43,0.0,2121.287222222222,0.0,6.1736695883208315,0.0,0.0,0.0,0.0,7451.093459069445,26.041553162850224,6.1736695883208315,0.0
diag Autogenerated 1685,32e3b9ee-d7f7-4204-b404-f15540b12ec3,2016-07-26T04:36:09Z,2016-07-26T04:38:27Z,completed,completed normal,337.0,0.0,0.0,0.0,1.0,LHS Autogenerated 337,0.0,174.53457018055553,79.66022953333334,1874.4059166000002,5086.180555555556,1091.791388888889,0.0,3211.2366666666667,0.0,6.1736695883208315,0.0,0.0,0.0,0.0,11517.809327425,39.91776368736826,6.1736695883208315,0.0
diag Autogenerated 148,32ec18d5-729c-40cd-addf-80e36230de62,2016-07-26T04:12:05Z,2016-07-26T04:14:54Z,completed,completed normal,30.0,0.0,1.0,0.0,0.0,LHS Autogenerated 30,3475.3250000000003,320.3785087083333,0.0,0.0,6215.455555555556,1382.046388888889,0.0,0.0,0.0,9.497953212728374,195.24388162812522,0.0,0.0,0.0,11393.205453152777,59.34941414556825,204.74183484085358,0.0
diag Autogenerated 2830,32ed954e-cc2c-420a-b679-eb1ff80ddbf7,2016-07-26T04:54:54Z,2016-07-26T04:58:09Z,completed,completed normal,566.0,0.0,0.0,0.0,1.0,LHS Autogenerated 566,133.37079246111114,185.90589200000002,387.3692037611112,0.0,3999.55,943.6844444444445,0.0,64.66632000000001,409.66641616808624,7.086934320237392,85.18865591504537,0.0,0.0,0.0,5714.546652666668,69.69304318835276,501.942006403369,0.0
diag Autogenerated 1722,330b9688-c56b-4613-92c2-87d176790803,2016-07-26T04:36:21Z,2016-07-26T04:38:23Z,completed,completed normal,345.0,1.0,0.0,0.0,0.0,LHS Autogenerated 345,0.0,320.37868151111115,304.3866508638889,0.0,4955.9416666666675,1424.6455555555556,0.0,2042.7822222222223,254.56784049207656,9.497953212728374,0.0,0.0,0.0,0.0,9048.134776819445,57.28009674461892,264.06579370480495,0.0
diag Autogenerated 2237,330e0d40-4111-4ce7-b8fa-d09b3ca132c7,2016-07-26T04:44:52Z,2016-07-26T04:47:31Z,completed,completed normal,448.0,1.0,0.0,0.0,0.0,LHS Autogenerated 448,266.98027777777776,240.28395185833335,426.14093128888885,2156.098644169445,4574.033333333333,1112.5308333333332,0.0,2216.1502777777782,0.0,8.584688480811812,0.0,0.0,0.0,0.0,10992.218249538888,38.36547437776157,8.584688480811812,0.0
diag Autogenerated 4631,3328f9be-3bba-42b3-911e-81bbe44dfbe6,2016-07-26T05:25:25Z,2016-07-26T05:28:06Z,completed,completed normal,927.0,0.0,0.0,0.0,0.0,LHS Autogenerated 927,0.0,349.0688306583333,203.9660026361111,0.0,7756.611111111111,1706.8277777777778,0.0,0.0,204.69958459761833,7.086934320237392,288.45562938136993,0.0,0.0,0.0,10016.473722183335,84.20184183451632,500.2421482992256,0.0
diag Autogenerated 2854,33308dee-0f9e-4084-a27a-ca50047e7efa,2016-07-26T04:55:27Z,2016-07-26T04:57:43Z,completed,completed normal,571.0,0.0,0.0,1.0,0.0,LHS Autogenerated 571,0.0,523.603882111111,0.0,6385.28339826111,4540.45,2424.3208333333337,0.0,2218.5219444444447,0.0,8.584688480811812,0.0,0.0,0.0,0.0,16092.18005815,55.76726639228602,8.584688480811812,0.0
diag Autogenerated 2766,333eb456-9240-4bcf-9994-4e4090b0c0ac,2016-07-26T04:53:23Z,2016-07-26T04:57:12Z,completed,completed normal,554.0,0.0,0.0,0.0,0.0,LHS Autogenerated 554,1629.8291666666669,278.85868253888884,501.5475752583334,0.0,8147.491666666667,1291.1358333333333,0.0,7806.308333333333,161.05435103330086,41.90277689111408,0.0,0.0,0.0,0.0,19655.17125779722,87.36194094743111,202.95712792441495,0.0
diag Autogenerated 258,334baaa8-80ff-4877-a832-a2ab2ae5fbd5,2016-07-26T04:15:04Z,2016-07-26T04:17:20Z,completed,completed normal,52.0,0.0,1.0,0.0,0.0,LHS Autogenerated 52,301.21689606666666,160.1892357527778,0.0,0.0,6968.1,813.1430555555555,0.0,0.0,0.0,35.62067345219103,0.0,0.0,0.0,0.0,8242.649187375,31.68715380472954,35.62067345219103,0.0
diag Autogenerated 2387,3357e4a1-2fed-433c-958e-4c007cf95187,2016-07-26T04:47:15Z,2016-07-26T04:49:08Z,completed,completed normal,478.0,1.0,0.0,0.0,0.0,LHS Autogenerated 478,0.0,160.1892357527778,60.8518811638889,0.0,4246.752777777778,783.2705555555556,0.0,0.0,61.070820051937964,7.086934320237392,112.40300663278074,0.0,0.0,0.0,5251.06445025,35.97345172943172,180.5607610049561,0.0
diag Autogenerated 2516,3359fe65-86d1-42d7-a22f-7284e76a43ca,2016-07-26T04:49:28Z,2016-07-26T04:51:20Z,completed,completed normal,504.0,0.0,0.0,0.0,0.0,LHS Autogenerated 504,0.0,174.53457018333333,0.0,0.0,4811.008333333333,1054.43,0.0,3097.450277777778,0.0,6.1736695883208315,0.0,0.0,0.0,0.0,9137.423181294445,31.795549015235224,6.1736695883208315,0.0
diag Autogenerated 399,3370356a-524f-49ef-a3ce-b55101033c49,2016-07-26T04:17:26Z,2016-07-26T04:19:37Z,completed,completed normal,80.0,0.0,0.0,1.0,0.0,LHS Autogenerated 80,0.0,349.0688306583333,99.09922368333335,0.0,3999.55,1771.9227777777778,0.0,0.0,88.40502381734468,7.086934320237392,110.35801537033514,0.0,0.0,0.0,6219.640832119444,41.807292777168996,205.84997350791724,0.0
diag Autogenerated 555,337b8309-280c-46e9-a4d5-30a6697d97c8,2016-07-26T04:19:45Z,2016-07-26T04:22:03Z,completed,completed normal,111.0,0.0,0.0,0.0,1.0,LHS Autogenerated 111,0.0,92.95294600000001,27.31744913888889,661.0484450444444,4811.008333333333,581.4622222222223,0.0,3072.635,0.0,6.1736695883208315,0.0,0.0,0.0,0.0,9246.42439573889,32.16747659710262,6.1736695883208315,0.0
diag Autogenerated 63,3390c12e-363f-4742-b0f7-cb7433a0dd12,2016-07-26T04:12:05Z,2016-07-26T04:14:52Z,completed,completed normal,13.0,0.0,1.0,0.0,0.0,LHS Autogenerated 13,0.0,160.1892357527778,250.23643641666666,0.0,3579.1944444444443,783.2705555555556,0.0,0.0,251.13625935548623,35.62067345219103,114.25080454334517,0.0,0.0,0.0,4772.890672169444,56.38655270797961,401.0077373510224,0.0
diag Autogenerated 2206,339deeee-c20f-45be-bec5-8aad0018dfa3,2016-07-26T04:44:38Z,2016-07-26T04:47:11Z,completed,completed normal,442.0,0.0,0.0,0.0,0.0,LHS Autogenerated 442,649.0722222222223,349.0688306583333,186.25277156666667,116.84031489444445,7354.877777777778,1771.9227777777778,0.0,7613.325,0.0,7.086934320237392,0.0,0.0,0.0,0.0,18041.359694897223,62.26836796521897,7.086934320237392,0.0
diag Autogenerated 2814,33ac9339-d2e0-4081-8687-b546ac6e8a5f,2016-07-26T04:54:44Z,2016-07-26T04:56:25Z,completed,completed normal,563.0,0.0,0.0,1.0,0.0,LHS Autogenerated 563,0.0,278.8587514027777,0.0,0.0,4323.136111111111,1256.4669444444446,0.0,2160.0519444444444,0.0,41.90277689111408,0.0,0.0,0.0,0.0,8018.513751402777,31.550582296081743,41.90277689111408,0.0
diag Autogenerated 4385,33be594b-48a7-48c6-ba82-9d2e22959bc0,2016-07-26T05:20:36Z,2016-07-26T05:23:17Z,completed,completed normal,877.0,0.0,0.0,0.0,1.0,LHS Autogenerated 877,0.0,523.6040001111112,556.3569968805556,0.0,4083.4055555555556,2424.320277777778,0.0,2239.7591666666667,496.3184253713637,41.90277689111408,0.0,0.0,0.0,0.0,9827.445996991666,87.35475785989958,538.2212022624777,0.0
diag Autogenerated 167,33d2b730-fefc-4cf9-8e90-d1a09b0afdf8,2016-07-26T04:14:44Z,2016-07-26T04:17:25Z,completed,completed normal,34.0,1.0,0.0,0.0,0.0,LHS Autogenerated 34,774.6488888888889,160.18923575,463.09415208055555,579.8359728333334,7388.455555555556,783.27,0.0,6792.794444444444,0.0,7.086934320237392,0.0,0.0,0.0,0.0,16942.28824955278,58.51818052877709,7.086934320237392,0.0
diag Autogenerated 2700,33dd1ab5-64f0-400a-bafa-2cce319e61f5,2016-07-26T04:52:30Z,2016-07-26T04:54:36Z,completed,completed normal,540.0,0.0,0.0,0.0,1.0,LHS Autogenerated 540,361.53861111111115,349.0688306583333,318.8838824666667,1227.9510815444442,4092.197222222222,1771.9227777777778,0.0,3169.2541666666666,0.0,7.086934320237392,0.0,0.0,0.0,0.0,11290.816572447222,39.23455873088183,7.086934320237392,0.0
diag Autogenerated 2133,33df2eff-7b99-4d48-b0d2-7ae76e0daf52,2016-07-26T04:42:59Z,2016-07-26T04:44:34Z,completed,completed normal,427.0,0.0,1.0,0.0,0.0,LHS Autogenerated 427,0.0,160.18923574444443,70.91249726111111,0.0,3993.147222222222,783.27,0.0,0.0,73.19020975149482,7.086934320237392,108.11475972266238,0.0,0.0,0.0,5007.518955227777,35.9255542852495,188.3919037943946,0.0
diag Autogenerated 498,33e5cdf8-3b0b-4b5a-8178-308adbf1081e,2016-07-26T04:19:37Z,2016-07-26T04:22:00Z,completed,completed normal,100.0,0.0,1.0,0.0,0.0,LHS Autogenerated 100,0.0,80.09461787500001,46.95835827777777,0.0,4078.4583333333335,483.8821866138889,0.0,2044.7227777777778,80.69193383467532,6.1736695883208315,0.0,0.0,0.0,0.0,6734.1162738777775,31.664318842722384,86.86560342299614,0.0
diag Autogenerated 2421,33eada68-a282-42ef-82c8-db28e9f91aab,2016-07-26T04:47:26Z,2016-07-26T04:50:34Z,completed,completed normal,485.0,0.0,0.0,0.0,0.0,LHS Autogenerated 485,0.0,349.0693250611111,175.4002408,0.0,4015.525,1706.8272222222222,0.0,0.0,182.40833280151963,7.086934320237392,118.34290070041467,0.0,0.0,0.0,6246.821788083334,52.098857480067046,307.83816782217167,0.0
diag Autogenerated 4992,3400c913-b7d2-41c9-9d3f-cffb5c57f29a,2016-07-26T05:30:44Z,2016-07-26T05:32:40Z,completed,completed normal,999.0,1.0,0.0,0.0,0.0,LHS Autogenerated 999,0.0,160.18923574444443,71.9264992388889,0.0,4015.525,813.1427777777777,0.0,0.0,61.864010358140085,7.086934320237392,108.63627713677239,0.0,0.0,0.0,5060.783512761111,35.02683230165464,177.58722181514986,0.0
diag Autogenerated 1206,3405cf17-5c07-45e2-8187-330d9531303f,2016-07-26T04:29:12Z,2016-07-26T04:31:27Z,completed,completed normal,242.0,0.0,0.0,0.0,0.0,LHS Autogenerated 242,0.0,185.9058920027778,0.0,0.0,5146.3694444444445,909.0158333333334,0.0,0.0,0.0,7.086934320237392,162.697339267616,0.0,0.0,0.0,6241.291169780556,38.274596803667364,169.78427358785336,0.0
diag Autogenerated 3344,3409916f-7bf1-4a39-b099-7af681a2049f,2016-07-26T05:04:16Z,2016-07-26T05:06:32Z,completed,completed normal,669.0,0.0,0.0,1.0,0.0,LHS Autogenerated 669,0.0,349.0688306583333,0.0,248.16662172222226,7592.477777777778,1771.9227777777778,0.0,6722.444444444444,0.0,7.086934320237392,0.0,0.0,0.0,0.0,16684.080452380556,57.6371389540475,7.086934320237392,0.0
diag Autogenerated 1667,342e0023-daee-4f0d-9139-04ce761192e5,2016-07-26T04:36:00Z,2016-07-26T04:38:16Z,completed,completed normal,334.0,1.0,0.0,0.0,0.0,LHS Autogenerated 334,0.0,160.18923574444443,0.0,0.0,4726.013888888889,813.1427777777777,0.0,0.0,0.0,35.62067345219103,164.5036038319683,0.0,0.0,0.0,5699.345902411112,39.45940316363002,200.12427728415932,0.0
diag Autogenerated 1834,342eea95-e11a-4358-8481-122a943329f5,2016-07-26T04:38:16Z,2016-07-26T04:40:30Z,completed,completed normal,367.0,0.0,0.0,1.0,0.0,LHS Autogenerated 367,0.0,349.0691133888888,0.0,1598.0928357222222,5393.563888888889,1706.8277777777778,0.0,3121.349722222222,0.0,7.086934320237392,0.0,0.0,0.0,0.0,12168.903338000002,42.23071514112312,7.086934320237392,0.0
diag Autogenerated 3676,34369ccb-f000-455c-9c50-a8dea9f1c02a,2016-07-26T05:09:08Z,2016-07-26T05:11:44Z,completed,completed normal,736.0,0.0,0.0,0.0,0.0,LHS Autogenerated 736,0.0,174.53457018055553,0.0,0.0,4819.008333333333,1054.43,0.0,0.0,0.0,6.1736695883208315,177.4069301972913,0.0,0.0,0.0,6047.97290351389,38.99460011867063,183.58059978561215,0.0
diag Autogenerated 215,34482f68-598f-4c1c-a7d7-7d7a34d06509,2016-07-26T04:14:55Z,2016-07-26T04:17:14Z,completed,completed normal,43.0,0.0,0.0,0.0,1.0,LHS Autogenerated 43,0.0,174.53457018055553,0.0,111.62247357777778,2902.022777777778,1091.791388888889,138.71166903055556,0.0,300.7023345978887,42.88225110324586,114.46917212969414,0.0,0.0,0.0,4418.682879455555,60.88254759966282,458.05375783082866,0.0
diag Autogenerated 2918,3456b3c1-335b-4efe-a674-cd8e62e98a5d,2016-07-26T04:56:08Z,2016-07-26T04:59:36Z,completed,completed normal,584.0,0.0,1.0,0.0,0.0,LHS Autogenerated 584,0.0,160.18923574444443,0.0,0.0,5118.391666666667,783.27,0.0,3163.9033333333336,0.0,7.086934320237392,0.0,0.0,0.0,0.0,9225.754235744445,32.18827355681381,7.086934320237392,0.0
diag Autogenerated 3806,3461834a-7746-48ef-8ea3-4f7f8b9e9583,2016-07-26T05:11:39Z,2016-07-26T05:14:33Z,completed,completed normal,762.0,0.0,0.0,0.0,0.0,LHS Autogenerated 762,0.0,278.8587904666666,0.0,0.0,6775.4416666666675,1256.4675,0.0,4098.123888888889,0.0,8.584688480811812,0.0,0.0,0.0,0.0,12408.891846022223,43.19936533687545,8.584688480811812,0.0
diag Autogenerated 4507,34635a93-1408-4afd-aad7-a4cd2616f653,2016-07-26T05:23:05Z,2016-07-26T05:25:21Z,completed,completed normal,902.0,1.0,0.0,0.0,0.0,LHS Autogenerated 902,0.0,160.1892357527778,0.0,0.0,5154.3694444444445,813.1422222222222,0.0,0.0,0.0,7.086934320237392,182.29944843429422,0.0,0.0,0.0,6127.700902419444,39.847221639954206,189.38638275453158,0.0
diag Autogenerated 2915,3464c920-beb7-4034-a203-731bf5bee3ab,2016-07-26T04:56:07Z,2016-07-26T04:59:39Z,completed,completed normal,583.0,0.0,0.0,0.0,1.0,LHS Autogenerated 583,895.5938888888888,523.6032018583334,305.68799215833343,0.0,4547.922222222222,2424.3191666666667,0.0,0.0,134.5546392954144,8.584688480811812,127.80317711631633,0.0,0.0,0.0,8697.126471794445,56.77007781224321,270.94250489254256,0.0
diag Autogenerated 2948,3481d10d-63a4-481c-b7c0-a372cdff09eb,2016-07-26T04:57:17Z,2016-07-26T04:59:31Z,completed,completed normal,590.0,0.0,1.0,0.0,0.0,LHS Autogenerated 590,0.0,80.09461787777776,13.678149177777776,466.0270898361111,4811.008333333333,483.8821300055556,0.0,3327.333888888889,0.0,6.1736695883208315,0.0,0.0,0.0,0.0,9182.024209119445,31.947734039157208,6.1736695883208315,0.0
diag Autogenerated 976,34951bd7-445a-465c-8bda-32957185b3cd,2016-07-26T04:26:45Z,2016-07-26T04:29:06Z,completed,completed normal,196.0,0.0,0.0,0.0,0.0,LHS Autogenerated 196,0.0,174.53457018055553,0.0,4577.522091713889,7050.072222222222,1091.7916666666667,0.0,7493.205555555556,0.0,6.1736695883208315,0.0,0.0,0.0,0.0,20387.126106338892,70.18112872610058,6.1736695883208315,0.0
diag Autogenerated 1750,349acb34-015e-49b5-976d-c92abca07466,2016-07-26T04:37:45Z,2016-07-26T04:40:29Z,completed,completed normal,350.0,0.0,0.0,0.0,1.0,LHS Autogenerated 350,0.0,278.8589310388889,0.0,0.0,5931.3694444444445,1291.1352777777777,0.0,3686.9788888888893,0.0,8.584688480811812,0.0,0.0,0.0,0.0,11188.34254215,39.03467824184771,8.584688480811812,0.0
diag Autogenerated 4906,34a58f14-8b45-428d-9d57-4c5c49ece5e5,2016-07-26T05:29:38Z,2016-07-26T05:32:03Z,completed,completed normal,982.0,0.0,0.0,0.0,0.0,LHS Autogenerated 982,0.0,523.6040001111112,0.0,0.0,8383.486111111111,2424.320277777778,0.0,7874.341666666667,0.0,41.90277689111408,0.0,0.0,0.0,0.0,19205.752055666668,69.7230238737842,41.90277689111408,0.0
diag Autogenerated 4887,34ae708f-fe4a-4ba4-945d-50368ebf4050,2016-07-26T05:28:43Z,2016-07-26T05:31:58Z,completed,completed normal,978.0,1.0,0.0,0.0,0.0,LHS Autogenerated 978,0.0,80.09461787500001,0.0,6164.618789944444,3853.6416666666664,483.8822291527777,0.0,2207.403611111111,0.0,6.1736695883208315,0.0,0.0,0.0,0.0,12789.64091475,44.25743319680709,6.1736695883208315,0.0
diag Autogenerated 1988,34b95018-11ce-47cc-9d3e-e1d00133d8d8,2016-07-26T04:40:34Z,2016-07-26T04:42:55Z,completed,completed normal,398.0,0.0,1.0,0.0,0.0,LHS Autogenerated 398,0.0,160.1892357527778,0.0,125.09206919444445,4981.219444444444,813.1430555555555,273.92805343611116,0.0,622.6498799742756,35.62067345219103,196.72721542141556,0.0,0.0,0.0,6353.571858383333,107.17906394184806,854.9977688478822,0.0
diag Autogenerated 2729,34bb320b-9312-4d8b-933f-bb46855737f6,2016-07-26T04:52:45Z,2016-07-26T04:55:50Z,completed,completed normal,546.0,0.0,0.0,1.0,0.0,LHS Autogenerated 546,422.25944444444445,185.9058920027778,316.6388632666667,1553.6105381583334,3993.147222222222,943.6841666666667,0.0,1711.8205555555555,0.0,7.086934320237392,0.0,0.0,0.0,0.0,9127.066682316667,31.85153764709135,7.086934320237392,0.0
diag Autogenerated 2735,34c620f0-7503-44b6-b30e-ce2c06805d21,2016-07-26T04:52:50Z,2016-07-26T04:56:03Z,completed,completed normal,547.0,0.0,0.0,0.0,1.0,LHS Autogenerated 547,549.6697222222223,278.8587514027777,360.09806885277777,0.0,5408.1,1291.136111111111,0.0,0.0,207.5729217065229,41.90277689111408,188.215912462714,0.0,0.0,0.0,7887.862653588888,70.6836656627408,437.69161106035097,0.0
diag Autogenerated 1603,34c71be8-2b4c-4254-9b6c-f0af48eee695,2016-07-26T04:34:31Z,2016-07-26T04:36:52Z,completed,completed normal,321.0,0.0,1.0,0.0,0.0,LHS Autogenerated 321,1519.6027777777779,80.09461787777776,517.6797935416666,0.0,3404.507777777778,501.02794171944447,0.0,0.0,116.20495843290479,34.707394787741926,113.80070514925077,0.0,0.0,0.0,6022.912908694444,47.022337725449766,264.7130583698975,0.0
diag Autogenerated 2455,34d1defd-1be3-4005-bd80-0e80991f2d16,2016-07-26T04:48:37Z,2016-07-26T04:51:15Z,completed,completed normal,491.0,0.0,0.0,0.0,1.0,LHS Autogenerated 491,0.0,349.0688306583333,0.0,831.2555700888888,7345.277777777778,1706.8277777777778,0.0,6729.486111111111,0.0,7.086934320237392,0.0,0.0,0.0,0.0,16961.916067413888,58.585153423268444,7.086934320237392,0.0
diag Autogenerated 1378,34e80e15-5ef5-45bd-908f-4a1b05c6f4ae,2016-07-26T04:31:36Z,2016-07-26T04:33:20Z,completed,completed normal,276.0,0.0,1.0,0.0,0.0,LHS Autogenerated 276,0.0,240.28395185833335,329.3052052861111,0.0,4547.922222222222,1082.658611111111,0.0,2141.501111111111,330.48976424718825,8.584688480811812,0.0,0.0,0.0,0.0,8341.671101588889,62.37040852839168,339.07445272800004,0.0
diag Autogenerated 4160,34fb4f39-de59-48a4-ac6d-f5bdc4115dd0,2016-07-26T05:17:30Z,2016-07-26T05:20:18Z,completed,completed normal,832.0,0.0,0.0,0.0,1.0,LHS Autogenerated 832,0.0,92.95294600000001,76.58519220277778,0.0,4398.655555555556,561.5638888888889,0.0,0.0,103.35624408291433,34.707394787741926,173.69589443527255,0.0,0.0,0.0,5129.757582647222,48.679412746197215,311.7595333059288,0.0
diag Autogenerated 1355,3500a50e-8df2-4507-af9e-5cea6fcd3b37,2016-07-26T04:31:27Z,2016-07-26T04:33:33Z,completed,completed normal,271.0,0.0,0.0,0.0,1.0,LHS Autogenerated 271,0.0,185.90589200000002,40.263280280555556,0.0,7388.455555555556,943.6836111111112,0.0,0.0,40.40808870092594,7.086934320237392,303.4666830243321,0.0,0.0,0.0,8558.308338947221,64.2983307970174,350.9617060454954,0.0
diag Autogenerated 3070,350c84ee-5b51-44e1-a3b9-77375c322d3c,2016-07-26T04:59:43Z,2016-07-26T05:02:10Z,completed,completed normal,614.0,0.0,0.0,0.0,1.0,LHS Autogenerated 614,0.0,174.53457018333333,0.0,0.0,3865.7888888888892,1054.43,0.0,3147.8819444444443,0.0,42.88225110324586,0.0,0.0,0.0,0.0,8242.635403516668,32.41326453735814,42.88225110324586,0.0
diag Autogenerated 2986,3510e85b-26a3-4f77-a9ae-612e37999b4b,2016-07-26T04:57:49Z,2016-07-26T05:01:07Z,completed,completed normal,598.0,0.0,0.0,0.0,0.0,LHS Autogenerated 598,0.0,185.90589200000002,397.4008975833333,0.0,3572.7916666666665,909.0158333333334,0.0,1858.9283333333333,516.1156621687629,35.62067345219103,0.0,0.0,0.0,0.0,6924.042622916667,78.79944766530176,551.7363356209539,0.0
diag Autogenerated 1050,35180f54-a741-4e6d-a295-1c54afd57553,2016-07-26T04:26:51Z,2016-07-26T04:29:01Z,completed,completed normal,210.0,0.0,0.0,0.0,1.0,LHS Autogenerated 210,0.0,174.53457018055553,0.0,0.0,3149.2230555555557,1054.43,0.0,64.66632000000001,0.0,42.88225110324586,71.97162103924106,0.0,0.0,0.0,4442.853945736111,26.64503413240163,114.85387214248692,0.0
diag Autogenerated 3366,351f245d-7849-4c06-9506-fc2772dd1437,2016-07-26T05:04:34Z,2016-07-26T05:06:20Z,completed,completed normal,674.0,0.0,0.0,0.0,0.0,LHS Autogenerated 674,1087.3994444444445,278.8587514027777,747.3791263666669,7680.09297375,5898.730555555556,1291.136111111111,0.0,3535.151388888889,0.0,8.584688480811812,0.0,0.0,0.0,0.0,20518.748351519444,70.87134435797601,8.584688480811812,0.0
diag Autogenerated 4807,351fa2ac-2866-4c7f-bdc3-a1b45283f6f4,2016-07-26T05:28:07Z,2016-07-26T05:30:20Z,completed,completed normal,962.0,1.0,0.0,0.0,0.0,LHS Autogenerated 962,0.0,160.1892357527778,0.0,0.0,4015.525,783.2705555555556,0.0,1876.0508333333332,0.0,7.086934320237392,0.0,0.0,0.0,0.0,6835.035624641666,24.030803050776218,7.086934320237392,0.0
diag Autogenerated 1910,352146b6-6b8e-4f66-99b1-efb3b6ae9d8e,2016-07-26T04:39:58Z,2016-07-26T04:42:34Z,completed,completed normal,382.0,0.0,0.0,0.0,1.0,LHS Autogenerated 382,0.0,278.8587904666666,0.0,0.0,4934.005555555556,1256.4675,0.0,2391.1569444444444,0.0,41.90277689111408,0.0,0.0,0.0,0.0,8860.488790466667,34.42352038092616,41.90277689111408,0.0
