Dependency=ASHRAE IECC Climate Zone 2004	Dependency=Geometry Building Type RECS	Dependency=HVAC Heating Type	Dependency=Vintage ACS	Option=Central AC	Option=Heat Pump	Option=None	Option=Room AC
6A	Single-Family Attached	Ducted Heat Pump	2020s	0.000000	1.000000	0.000000	0.000000
6A	Single-Family Attached	Ducted Heating	2020s	0.929436	0.000000	0.059972	0.010592
6A	Single-Family Attached	Non-Ducted Heat Pump	2020s	0.000000	1.000000	0.000000	0.000000
6A	Single-Family Attached	Non-Ducted Heating	2020s	0.095773	0.000000	0.536385	0.367842
6A	Single-Family Attached	None	2020s	0.095773	0.000000	0.536385	0.367842
6A	Single-Family Detached	Ducted Heat Pump	2020s	0.000000	1.000000	0.000000	0.000000
6A	Single-Family Detached	Ducted Heating	2020s	0.929436	0.000000	0.059972	0.010592
6A	Single-Family Detached	Non-Ducted Heat Pump	2020s	0.000000	1.000000	0.000000	0.000000
6A	Single-Family Detached	Non-Ducted Heating	2020s	0.095773	0.000000	0.536385	0.367842
6A	Single-Family Detached	None	2020s	0.095773	0.000000	0.536385	0.367842
6B	Mobile Home	Ducted Heat Pump	2020s	0.000000	1.000000	0.000000	0.000000
6B	Mobile Home	Ducted Heating	2020s	0.037499	0.000000	0.674978	0.287524
6B	Mobile Home	Non-Ducted Heat Pump	2020s	0.000000	1.000000	0.000000	0.000000
6B	Mobile Home	Non-Ducted Heating	2020s	0.350000	0.000000	0.300000	0.350000
6B	Mobile Home	None	2020s	0.350000	0.000000	0.300000	0.350000
6B	Multi-Family with 2 - 4 Units	Ducted Heat Pump	2020s	0.000000	1.000000	0.000000	0.000000
6B	Multi-Family with 2 - 4 Units	Ducted Heating	2020s	0.277322	0.000000	0.590483	0.132195
6B	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	2020s	0.000000	1.000000	0.000000	0.000000
6B	Multi-Family with 2 - 4 Units	Non-Ducted Heating	2020s	0.179126	0.000000	0.000000	0.820874
6B	Multi-Family with 2 - 4 Units	None	2020s	0.179126	0.000000	0.000000	0.820874
6B	Multi-Family with 5+ Units	Ducted Heat Pump	2020s	0.000000	1.000000	0.000000	0.000000
6B	Multi-Family with 5+ Units	Ducted Heating	2020s	0.277322	0.000000	0.590483	0.132195
6B	Multi-Family with 5+ Units	Non-Ducted Heat Pump	2020s	0.000000	1.000000	0.000000	0.000000
6B	Multi-Family with 5+ Units	Non-Ducted Heating	2020s	0.179126	0.000000	0.000000	0.820874
6B	Multi-Family with 5+ Units	None	2020s	0.179126	0.000000	0.000000	0.820874
6B	Single-Family Attached	Ducted Heat Pump	2020s	0.000000	1.000000	0.000000	0.000000
6B	Single-Family Attached	Ducted Heating	2020s	0.929436	0.000000	0.059972	0.010592
6B	Single-Family Attached	Non-Ducted Heat Pump	2020s	0.000000	1.000000	0.000000	0.000000
6B	Single-Family Attached	Non-Ducted Heating	2020s	0.095773	0.000000	0.536385	0.367842
6B	Single-Family Attached	None	2020s	0.095773	0.000000	0.536385	0.367842
6B	Single-Family Detached	Ducted Heat Pump	2020s	0.000000	1.000000	0.000000	0.000000
6B	Single-Family Detached	Ducted Heating	2020s	0.929436	0.000000	0.059972	0.010592
6B	Single-Family Detached	Non-Ducted Heat Pump	2020s	0.000000	1.000000	0.000000	0.000000
6B	Single-Family Detached	Non-Ducted Heating	2020s	0.095773	0.000000	0.536385	0.367842
6B	Single-Family Detached	None	2020s	0.095773	0.000000	0.536385	0.367842
7A	Mobile Home	Ducted Heat Pump	2020s	0.000000	1.000000	0.000000	0.000000
7A	Mobile Home	Ducted Heating	2020s	1.000000	0.000000	0.000000	0.000000
7A	Mobile Home	Non-Ducted Heat Pump	2020s	0.000000	1.000000	0.000000	0.000000
7A	Mobile Home	Non-Ducted Heating	2020s	0.350000	0.000000	0.300000	0.350000
7A	Mobile Home	None	2020s	0.350000	0.000000	0.300000	0.350000
7A	Multi-Family with 2 - 4 Units	Ducted Heat Pump	2020s	0.000000	1.000000	0.000000	0.000000
7A	Multi-Family with 2 - 4 Units	Ducted Heating	2020s	0.350000	0.000000	0.300000	0.350000
7A	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	2020s	0.000000	1.000000	0.000000	0.000000
7A	Multi-Family with 2 - 4 Units	Non-Ducted Heating	2020s	0.000000	0.000000	0.000000	1.000000
7A	Multi-Family with 2 - 4 Units	None	2020s	0.000000	0.000000	0.000000	1.000000
7A	Multi-Family with 5+ Units	Ducted Heat Pump	2020s	0.000000	1.000000	0.000000	0.000000
7A	Multi-Family with 5+ Units	Ducted Heating	2020s	0.350000	0.000000	0.300000	0.350000
7A	Multi-Family with 5+ Units	Non-Ducted Heat Pump	2020s	0.000000	1.000000	0.000000	0.000000
7A	Multi-Family with 5+ Units	Non-Ducted Heating	2020s	0.000000	0.000000	0.000000	1.000000
7A	Multi-Family with 5+ Units	None	2020s	0.000000	0.000000	0.000000	1.000000
7A	Single-Family Attached	Ducted Heat Pump	2020s	0.000000	1.000000	0.000000	0.000000
7A	Single-Family Attached	Ducted Heating	2020s	0.666681	0.000000	0.315776	0.017543
7A	Single-Family Attached	Non-Ducted Heat Pump	2020s	0.000000	1.000000	0.000000	0.000000
7A	Single-Family Attached	Non-Ducted Heating	2020s	0.025000	0.000000	0.450000	0.525000
7A	Single-Family Attached	None	2020s	0.025000	0.000000	0.450000	0.525000
7A	Single-Family Detached	Ducted Heat Pump	2020s	0.000000	1.000000	0.000000	0.000000
7A	Single-Family Detached	Ducted Heating	2020s	0.666681	0.000000	0.315776	0.017543
7A	Single-Family Detached	Non-Ducted Heat Pump	2020s	0.000000	1.000000	0.000000	0.000000
7A	Single-Family Detached	Non-Ducted Heating	2020s	0.025000	0.000000	0.450000	0.525000
7A	Single-Family Detached	None	2020s	0.025000	0.000000	0.450000	0.525000
7B	Mobile Home	Ducted Heat Pump	2020s	0.000000	1.000000	0.000000	0.000000
7B	Mobile Home	Ducted Heating	2020s	1.000000	0.000000	0.000000	0.000000
7B	Mobile Home	Non-Ducted Heat Pump	2020s	0.000000	1.000000	0.000000	0.000000
7B	Mobile Home	Non-Ducted Heating	2020s	0.350000	0.000000	0.300000	0.350000
7B	Mobile Home	None	2020s	0.350000	0.000000	0.300000	0.350000
7B	Multi-Family with 2 - 4 Units	Ducted Heat Pump	2020s	0.000000	1.000000	0.000000	0.000000
7B	Multi-Family with 2 - 4 Units	Ducted Heating	2020s	0.350000	0.000000	0.300000	0.350000
7B	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	2020s	0.000000	1.000000	0.000000	0.000000
7B	Multi-Family with 2 - 4 Units	Non-Ducted Heating	2020s	0.000000	0.000000	0.000000	1.000000
7B	Multi-Family with 2 - 4 Units	None	2020s	0.000000	0.000000	0.000000	1.000000
7B	Multi-Family with 5+ Units	Ducted Heat Pump	2020s	0.000000	1.000000	0.000000	0.000000
7B	Multi-Family with 5+ Units	Ducted Heating	2020s	0.350000	0.000000	0.300000	0.350000
7B	Multi-Family with 5+ Units	Non-Ducted Heat Pump	2020s	0.000000	1.000000	0.000000	0.000000
7B	Multi-Family with 5+ Units	Non-Ducted Heating	2020s	0.000000	0.000000	0.000000	1.000000
7B	Multi-Family with 5+ Units	None	2020s	0.000000	0.000000	0.000000	1.000000
7B	Single-Family Attached	Ducted Heat Pump	2020s	0.000000	1.000000	0.000000	0.000000
7B	Single-Family Attached	Ducted Heating	2020s	0.666681	0.000000	0.315776	0.017543
7B	Single-Family Attached	Non-Ducted Heat Pump	2020s	0.000000	1.000000	0.000000	0.000000
7B	Single-Family Attached	Non-Ducted Heating	2020s	0.025000	0.000000	0.450000	0.525000
7B	Single-Family Attached	None	2020s	0.025000	0.000000	0.450000	0.525000
7B	Single-Family Detached	Ducted Heat Pump	2020s	0.000000	1.000000	0.000000	0.000000
7B	Single-Family Detached	Ducted Heating	2020s	0.666681	0.000000	0.315776	0.017543
7B	Single-Family Detached	Non-Ducted Heat Pump	2020s	0.000000	1.000000	0.000000	0.000000
7B	Single-Family Detached	Non-Ducted Heating	2020s	0.025000	0.000000	0.450000	0.525000
7B	Single-Family Detached	None	2020s	0.025000	0.000000	0.450000	0.525000
