Dependency=PUMA	Option=10 to 19 Unit	Option=2 Unit	Option=20 to 49 Unit	Option=3 or 4 Unit	Option=5 to 9 Unit	Option=50 or more Unit	Option=Mobile Home	Option=Single Family Attached	Option=Single Family Detached	sample_count	sample_weight
NC, 01201	 0.032210	0.000000	 0.056591	 0.003737	 0.031855	0.240777	0.033799	0.188846	0.412185	0.000000	0.000000
NC, 01202	 0.000000	0.004903	 0.068647	 0.000000	 0.017291	0.274329	0.033799	0.183400	0.417631	0.000000	0.000000
NC, 01203	 0.068942	0.010074	 0.120569	 0.014481	 0.035258	0.115847	0.033799	0.165748	0.435283	0.000000	0.000000
NC, 01204	 0.106879	0.027189	 0.026720	 0.003750	 0.158444	0.042189	0.033799	0.078363	0.522668	0.000000	0.000000
NC, 01205	 0.190748	0.000000	 0.136617	 0.000000	 0.020621	0.017184	0.033799	0.016996	0.584035	0.000000	0.000000
NC, 01206	 0.134263	0.000000	 0.119277	 0.009175	 0.039759	0.062697	0.033799	0.205217	0.395814	0.000000	0.000000
NC, 01207	 0.094109	0.004639	 0.079087	 0.013255	 0.014359	0.159721	0.033799	0.321443	0.279588	0.000000	0.000000
NC, 01208	 0.166892	0.000000	 0.057790	 0.035869	 0.023415	0.081204	0.033799	0.088306	0.512725	0.000000	0.000000
NC, 01301	 0.152398	0.000000	 0.127216	 0.000000	 0.040105	0.113785	0.019243	0.195336	0.351917	0.000000	0.000000
NC, 01302	 0.080835	0.028614	 0.036483	 0.000000	 0.081550	0.206022	0.019243	0.171840	0.375414	0.000000	0.000000
NC, 01400	 0.074972	0.006408	 0.022428	 0.052545	 0.032680	0.174935	0.108130	0.129619	0.398283	0.000000	0.000000
NC, 01500	 0.010088	0.007206	 0.056206	 0.040833	 0.072539	0.012490	0.215573	0.062066	0.522999	0.000000	0.000000
NC, 01600	 0.156635	0.029900	 0.060480	 0.018348	 0.002378	0.046889	0.161981	0.026710	0.496679	0.000000	0.000000
NC, 01701	 0.060854	0.000000	 0.208931	 0.010649	 0.085195	0.028906	0.047569	0.175518	0.382378	0.000000	0.000000
NC, 01702	 0.081628	0.011791	 0.196512	 0.024791	 0.040512	0.039302	0.047569	0.286918	0.270978	0.000000	0.000000
NC, 01703	 0.028693	0.137490	 0.228352	 0.000000	 0.000000	0.000000	0.047569	0.034982	0.522913	0.000000	0.000000
NC, 01704	 0.076884	0.010791	 0.167256	 0.045861	 0.051256	0.042488	0.047569	0.155598	0.402297	0.000000	0.000000
NC, 01801	 0.021968	0.047451	 0.042178	 0.054480	 0.134444	0.110718	0.044937	0.000000	0.543824	0.000000	0.000000
NC, 01802	 0.075485	0.029590	 0.056161	 0.103263	 0.066426	0.080316	0.044937	0.099150	0.444673	0.000000	0.000000
NC, 01803	 0.297126	0.000000	 0.016148	 0.031220	 0.032296	0.034449	0.044937	0.046118	0.497706	0.000000	0.000000
NC, 01900	 0.039833	0.000000	 0.000000	 0.000000	 0.000000	0.126138	0.302860	0.000000	0.531169	0.000000	0.000000
NC, 02000	 0.012464	0.002493	 0.004986	 0.016381	 0.014244	0.018162	0.634262	0.026586	0.270422	0.000000	0.000000
NC, 02100	 0.022715	0.030666	 0.017037	 0.000000	 0.000000	0.000000	0.539456	0.002949	0.387177	0.000000	0.000000
NC, 02201	 0.065537	0.009025	 0.093901	 0.000000	 0.117752	0.094975	0.162050	0.034788	0.421974	0.000000	0.000000
NC, 02202	 0.108911	0.105508	 0.000000	 0.000000	 0.096999	0.069771	0.162050	0.033636	0.423125	0.000000	0.000000
NC, 02300	 0.000000	0.014458	 0.000000	 0.023931	 0.020441	0.005983	0.327279	0.000000	0.607909	0.000000	0.000000
NC, 02400	 0.022025	0.009911	 0.044050	 0.007158	 0.009636	0.009636	0.296078	0.020028	0.581478	0.000000	0.000000
NC, 02500	 0.053486	0.000000	 0.066651	 0.012343	 0.078171	0.030857	0.227167	0.067011	0.464314	0.000000	0.000000
NC, 02600	 0.006356	0.023730	 0.000000	 0.006356	 0.041104	0.009323	0.421304	0.015775	0.476052	0.000000	0.000000
NC, 02700	 0.009436	0.016985	 0.010065	 0.000000	 0.103796	0.000000	0.327732	0.038269	0.493718	0.000000	0.000000
NC, 02800	 0.056621	0.015099	 0.029254	 0.003303	 0.012268	0.024064	0.298066	0.022615	0.538712	0.000000	0.000000
NC, 02900	 0.079637	0.001942	 0.074365	 0.011932	 0.067706	0.030246	0.181329	0.062486	0.490357	0.000000	0.000000
NC, 03001	 0.000000	0.000000	 0.028580	 0.121464	 0.000000	0.073831	0.146136	0.000000	0.629989	0.000000	0.000000
NC, 03002	 0.032555	0.000000	 0.017029	 0.040818	 0.093156	0.040318	0.146136	0.039608	0.590380	0.000000	0.000000
NC, 03101	 0.020701	0.009936	 0.072039	 0.002153	 0.016395	0.295938	0.019416	0.127257	0.436165	0.000000	0.000000
NC, 03102	 0.160998	0.041064	 0.013688	 0.033894	 0.089951	0.077566	0.019416	0.055710	0.507712	0.000000	0.000000
NC, 03103	 0.273541	0.011048	 0.083521	 0.000000	 0.030934	0.018118	0.019416	0.072935	0.490487	0.000000	0.000000
NC, 03104	 0.039651	0.055346	 0.142083	 0.009913	 0.032216	0.137952	0.019416	0.065144	0.498279	0.000000	0.000000
NC, 03105	 0.071725	0.005631	 0.110255	 0.019117	 0.041790	0.168643	0.019416	0.222364	0.341058	0.000000	0.000000
NC, 03106	 0.089822	0.000000	 0.082890	 0.039787	 0.066312	0.138351	0.019416	0.086930	0.476492	0.000000	0.000000
NC, 03107	 0.215036	0.008069	 0.101265	 0.000000	 0.071006	0.021786	0.019416	0.059449	0.503973	0.000000	0.000000
NC, 03108	 0.086442	0.002315	 0.149345	 0.063674	 0.028171	0.087214	0.019416	0.070257	0.493165	0.000000	0.000000
NC, 03200	 0.067752	0.027909	 0.027358	 0.009915	 0.077851	0.002020	0.079031	0.037705	0.670459	0.000000	0.000000
NC, 03300	 0.040907	0.000000	 0.000000	 0.000000	 0.141811	0.000000	0.120963	0.023752	0.672568	0.000000	0.000000
NC, 03400	 0.034125	0.021649	 0.000000	 0.000000	 0.046601	0.006972	0.338071	0.000000	0.552582	0.000000	0.000000
NC, 03500	 0.008527	0.007248	 0.004619	 0.014070	 0.003766	0.003766	0.308467	0.095558	0.553979	0.000000	0.000000
NC, 03600	 0.011863	0.025075	 0.000000	 0.020491	 0.032085	0.000000	0.430329	0.018081	0.462076	0.000000	0.000000
NC, 03700	 0.056370	0.017224	 0.057936	 0.064199	 0.017224	0.017224	0.219292	0.046729	0.503801	0.000000	0.000000
NC, 03800	 0.040369	0.067557	 0.000000	 0.049432	 0.024716	0.000000	0.265823	0.039964	0.512138	0.000000	0.000000
NC, 03900	 0.000000	0.007464	 0.001866	 0.014306	 0.016172	0.000000	0.611533	0.009025	0.339633	0.000000	0.000000
NC, 04000	 0.000000	0.024894	 0.033995	 0.015525	 0.025430	0.040420	0.329301	0.129093	0.401342	0.000000	0.000000
NC, 04100	 0.000000	0.078678	 0.045356	 0.000000	 0.000000	0.000000	0.418953	0.000000	0.457013	0.000000	0.000000
NC, 04200	 0.065864	0.045466	 0.117474	 0.037847	 0.104940	0.029246	0.152759	0.078278	0.368125	0.000000	0.000000
NC, 04300	 0.020144	0.000000	 0.026439	 0.005665	 0.023921	0.009128	0.359460	0.109729	0.445514	0.000000	0.000000
NC, 04400	 0.020207	0.000000	 0.092865	 0.003009	 0.018487	0.007309	0.285845	0.009414	0.562865	0.000000	0.000000
NC, 04500	 0.026775	0.019450	 0.061970	 0.008336	 0.025344	0.004799	0.249780	0.218658	0.384889	0.000000	0.000000
NC, 04600	 0.095395	0.049833	 0.130991	 0.000000	 0.000000	0.000000	0.175250	0.028053	0.520478	0.000000	0.000000
NC, 04700	 0.114252	0.011306	 0.081821	 0.039274	 0.024100	0.108897	0.050040	0.055007	0.515302	0.000000	0.000000
NC, 04800	 0.057045	0.000000	 0.000000	 0.000000	 0.013125	0.083296	0.303741	0.040899	0.501893	0.000000	0.000000
NC, 04900	 0.017556	0.000000	 0.006044	 0.017844	 0.000000	0.000000	0.725135	0.000000	0.233421	0.000000	0.000000
NC, 05001	 0.081610	0.003894	 0.060273	 0.018378	 0.053888	0.042674	0.145578	0.066896	0.526810	0.000000	0.000000
NC, 05002	 0.099108	0.003843	 0.060679	 0.029935	 0.049959	0.017192	0.145578	0.050446	0.543261	0.000000	0.000000
NC, 05003	 0.070310	0.021399	 0.098696	 0.015285	 0.048038	0.006987	0.145578	0.010602	0.583104	0.000000	0.000000
NC, 05100	 0.011222	0.014881	 0.007806	 0.013173	 0.017076	0.000732	0.652636	0.005268	0.277206	0.000000	0.000000
NC, 05200	 0.018598	0.014135	 0.044636	 0.017111	 0.046868	0.014135	0.358257	0.000000	0.486260	0.000000	0.000000
NC, 05300	 0.000000	0.000000	 0.000000	 0.000000	 0.139883	0.015543	0.097071	0.000000	0.747504	0.000000	0.000000
NC, 05400	 0.026475	0.026475	 0.026475	 0.026475	 0.026475	0.026475	0.076644	0.025164	0.739344	0.000000	0.000000
ND, 00100	 0.072491	0.005738	 0.141712	 0.032389	 0.031217	0.063915	0.092631	0.098243	0.461665	0.000000	0.000000
ND, 00200	 0.087282	0.050397	 0.046745	 0.032868	 0.033963	0.046745	0.142294	0.055417	0.504291	0.000000	0.000000
ND, 00300	 0.066156	0.014236	 0.074321	 0.017586	 0.033706	0.155132	0.108224	0.092044	0.438595	0.000000	0.000000
ND, 00400	 0.056871	0.012469	 0.217751	 0.000000	 0.043185	0.187643	0.057161	0.032827	0.392094	0.000000	0.000000
ND, 00500	 0.029650	0.016030	 0.290835	 0.000241	 0.014102	0.185011	0.028763	0.059149	0.376219	0.000000	0.000000
NE, 00100	 0.011888	0.028870	 0.074723	 0.037361	 0.073024	0.000000	0.119362	0.021002	0.633769	0.000000	0.000000
NE, 00200	 0.002505	0.052595	 0.015653	 0.087032	 0.086406	0.052595	0.078409	0.077722	0.547083	0.000000	0.000000
NE, 00300	 0.050304	0.064837	 0.055894	 0.055894	 0.097255	0.000000	0.085723	0.163746	0.426348	0.000000	0.000000
NE, 00400	 0.000000	0.150586	 0.000000	 0.000000	 0.000000	0.000000	0.171789	0.069535	0.608090	0.000000	0.000000
NE, 00500	 0.071432	0.128975	 0.036708	 0.040677	 0.000000	0.034724	0.104912	0.096121	0.486450	0.000000	0.000000
NE, 00600	 0.000000	0.034906	 0.091477	 0.004815	 0.052960	0.000000	0.056719	0.013318	0.745806	0.000000	0.000000
NE, 00701	 0.053871	0.000000	 0.000000	 0.104103	 0.000000	0.007280	0.096048	0.066490	0.672208	0.000000	0.000000
NE, 00702	 0.095943	0.000000	 0.098963	 0.003019	 0.039250	0.144251	0.009197	0.049800	0.559578	0.000000	0.000000
NE, 00801	 0.128264	0.000000	 0.131407	 0.051557	 0.124491	0.041497	0.025770	0.098929	0.398086	0.000000	0.000000
NE, 00802	 0.062648	0.072454	 0.197206	 0.021246	 0.058290	0.065372	0.025770	0.174824	0.322191	0.000000	0.000000
NE, 00901	 0.151157	0.000000	 0.104307	 0.000000	 0.131710	0.091932	0.013931	0.037711	0.469252	0.000000	0.000000
NE, 00902	 0.186869	0.020666	 0.180174	 0.000000	 0.011061	0.080336	0.013931	0.046176	0.460787	0.000000	0.000000
NE, 00903	 0.018835	0.092996	 0.160094	 0.091819	 0.000000	0.115362	0.013931	0.053858	0.453106	0.000000	0.000000
NE, 00904	 0.048369	0.016802	 0.096229	 0.000000	 0.043277	0.274429	0.013931	0.246631	0.260332	0.000000	0.000000
NH, 00100	 0.035778	0.000000	 0.063109	 0.000000	 0.073047	0.085470	0.235042	0.027472	0.480081	0.000000	0.000000
NH, 00200	 0.000000	0.021705	 0.008470	 0.142406	 0.041292	0.006353	0.200861	0.054712	0.524200	0.000000	0.000000
NH, 00300	 0.157245	0.000000	 0.168477	 0.050111	 0.041471	0.000000	0.196764	0.085556	0.300376	0.000000	0.000000
NH, 00400	 0.000000	0.000000	 0.000000	 0.000000	 0.000000	0.319801	0.159950	0.083995	0.436254	0.000000	0.000000
NH, 00500	 0.028868	0.035530	 0.079498	 0.014656	 0.077278	0.000000	0.247716	0.081433	0.435021	0.000000	0.000000
NH, 00600	 0.000000	0.000000	 0.000000	 0.000000	 0.000000	0.474153	0.068299	0.039934	0.417614	0.000000	0.000000
NH, 00700	 0.034347	0.022898	 0.107333	 0.000000	 0.062969	0.113058	0.119438	0.065361	0.474597	0.000000	0.000000
NH, 00800	 0.115446	0.076964	 0.103077	 0.000000	 0.112697	0.065969	0.068299	0.152934	0.304614	0.000000	0.000000
NH, 00900	 0.045244	0.033179	 0.279304	 0.103155	 0.000000	0.013271	0.068299	0.030817	0.426731	0.000000	0.000000
NH, 01000	 0.078726	0.018167	 0.107794	 0.000000	 0.000000	0.084176	0.135112	0.108522	0.467503	0.000000	0.000000
NJ, 00101	 0.000000	0.061439	 0.087432	 0.035446	 0.000000	0.163050	0.097341	0.054538	0.500755	0.000000	0.000000
NJ, 00102	 0.071270	0.000000	 0.000000	 0.019165	 0.025154	0.231777	0.097341	0.179127	0.376166	0.000000	0.000000
NJ, 00301	 0.000000	0.050739	 0.107821	 0.073572	 0.000000	0.393228	0.006106	0.000000	0.368534	0.000000	0.000000
NJ, 00302	 0.035331	0.124542	 0.037098	 0.085678	 0.000000	0.342711	0.006106	0.119920	0.248614	0.000000	0.000000
NJ, 00303	 0.028555	0.142062	 0.066391	 0.064249	 0.024272	0.299830	0.006106	0.251058	0.117476	0.000000	0.000000
NJ, 00304	 0.041323	0.053720	 0.090911	 0.016529	 0.033059	0.389817	0.006106	0.224950	0.143585	0.000000	0.000000
NJ, 00305	 0.182191	0.004924	 0.000000	 0.128026	 0.246205	0.064013	0.006106	0.041050	0.327485	0.000000	0.000000
NJ, 00306	 0.085000	0.121429	 0.000000	 0.000000	 0.297501	0.121429	0.006106	0.131376	0.237159	0.000000	0.000000
NJ, 00307	 0.000000	0.044273	 0.232435	 0.000000	 0.232435	0.116217	0.006106	0.010211	0.358323	0.000000	0.000000
NJ, 00308	 0.153497	0.062536	 0.000000	 0.329735	 0.000000	0.079591	0.006106	0.037208	0.331327	0.000000	0.000000
NJ, 00400	 0.022802	0.311622	 0.038003	 0.013681	 0.164172	0.101847	0.005332	0.179787	0.162754	0.000000	0.000000
NJ, 00501	 0.107246	0.110706	 0.294062	 0.046704	 0.093408	0.000000	0.005332	0.108990	0.233551	0.000000	0.000000
NJ, 00502	 0.274993	0.138806	 0.000000	 0.000000	 0.238327	0.000000	0.005332	0.198951	0.143590	0.000000	0.000000
NJ, 00503	 0.000000	0.078398	 0.035635	 0.000000	 0.277956	0.260138	0.005332	0.186626	0.155915	0.000000	0.000000
NJ, 00601	 0.038469	0.044460	 0.095542	 0.025541	 0.047929	0.719248	0.000630	0.016491	0.011690	0.000000	0.000000
NJ, 00602	 0.223939	0.285228	 0.124935	 0.165008	 0.146150	0.025930	0.000630	0.010415	0.017766	0.000000	0.000000
NJ, 00701	 0.018909	0.090765	 0.115726	 0.149006	 0.164134	0.432648	0.000630	0.012236	0.015944	0.000000	0.000000
NJ, 00702	 0.085166	0.025898	 0.107578	 0.045322	 0.114551	0.592675	0.000630	0.028181	0.000000	0.000000	0.000000
NJ, 00703	 0.079303	0.123843	 0.071699	 0.052144	 0.000000	0.644201	0.000630	0.014090	0.014090	0.000000	0.000000
NJ, 00800	 0.086293	0.000000	 0.272154	 0.000000	 0.000000	0.000000	0.013989	0.083000	0.544563	0.000000	0.000000
NJ, 00901	 0.343087	0.000000	 0.000000	 0.000000	 0.000000	0.253231	0.015706	0.073231	0.314746	0.000000	0.000000
NJ, 00902	 0.000000	0.000000	 0.000000	 0.180702	 0.000000	0.415615	0.015706	0.109554	0.278422	0.000000	0.000000
NJ, 00903	 0.245892	0.043952	 0.231637	 0.000000	 0.042764	0.032073	0.015706	0.080187	0.307789	0.000000	0.000000
NJ, 00904	 0.000000	0.068430	 0.151523	 0.000000	 0.254168	0.122196	0.015706	0.024112	0.363865	0.000000	0.000000
NJ, 00905	 0.305892	0.052414	 0.092799	 0.000000	 0.017185	0.128028	0.015706	0.097936	0.290040	0.000000	0.000000
NJ, 00906	 0.053852	0.111645	 0.011821	 0.000000	 0.049912	0.369086	0.015706	0.180517	0.207459	0.000000	0.000000
NJ, 00907	 0.172418	0.129551	 0.089543	 0.041914	 0.056202	0.106689	0.015706	0.091847	0.296129	0.000000	0.000000
NJ, 01001	 0.073295	0.000000	 0.371362	 0.000000	 0.063522	0.048863	0.003861	0.030039	0.409057	0.000000	0.000000
NJ, 01002	 0.133439	0.013847	 0.157986	 0.028954	 0.008812	0.214005	0.003861	0.151212	0.287884	0.000000	0.000000
NJ, 01003	 0.070034	0.119597	 0.099126	 0.118520	 0.000000	0.149766	0.003861	0.000000	0.439096	0.000000	0.000000
NJ, 01101	 0.049372	0.008816	 0.181619	 0.072295	 0.000000	0.000000	0.038584	0.181715	0.467598	0.000000	0.000000
NJ, 01102	 0.038845	0.000000	 0.030808	 0.000000	 0.112518	0.129931	0.038584	0.148356	0.500957	0.000000	0.000000
NJ, 01103	 0.024699	0.054637	 0.140708	 0.004491	 0.068857	0.018711	0.038584	0.052518	0.596795	0.000000	0.000000
NJ, 01104	 0.000000	0.000000	 0.000000	 0.000000	 0.000000	0.312102	0.038584	0.155923	0.493390	0.000000	0.000000
NJ, 01105	 0.081529	0.021656	 0.103185	 0.000000	 0.020382	0.085350	0.038584	0.228806	0.420508	0.000000	0.000000
NJ, 01106	 0.083656	0.000000	 0.045046	 0.000000	 0.112614	0.070786	0.038584	0.028006	0.621308	0.000000	0.000000
NJ, 01201	 0.031306	0.007993	 0.041964	 0.000000	 0.059282	0.039299	0.078615	0.046071	0.695470	0.000000	0.000000
NJ, 01202	 0.056130	0.018328	 0.034365	 0.000000	 0.071021	0.000000	0.078615	0.000000	0.741541	0.000000	0.000000
NJ, 01203	 0.040339	0.023531	 0.008824	 0.000000	 0.021850	0.085300	0.078615	0.406788	0.334753	0.000000	0.000000
NJ, 01204	 0.000000	0.000000	 0.000000	 0.040765	 0.000000	0.139079	0.078615	0.027464	0.714077	0.000000	0.000000
NJ, 01205	 0.179844	0.000000	 0.000000	 0.000000	 0.000000	0.000000	0.078615	0.065064	0.676477	0.000000	0.000000
NJ, 01301	 0.020893	0.149037	 0.210323	 0.122572	 0.052929	0.133715	0.003181	0.153675	0.153675	0.000000	0.000000
NJ, 01302	 0.036870	0.133654	 0.144715	 0.150245	 0.035948	0.188037	0.003181	0.307350	0.000000	0.000000	0.000000
NJ, 01401	 0.055098	0.017870	 0.189120	 0.000000	 0.000000	0.427381	0.003181	0.056742	0.250609	0.000000	0.000000
NJ, 01402	 0.016301	0.137049	 0.079693	 0.159387	 0.074260	0.222779	0.003181	0.102450	0.204900	0.000000	0.000000
NJ, 01403	 0.047292	0.000000	 0.102051	 0.027380	 0.000000	0.512746	0.003181	0.217133	0.090217	0.000000	0.000000
NJ, 01404	 0.000000	0.178751	 0.242591	 0.000000	 0.000000	0.268127	0.003181	0.126594	0.180756	0.000000	0.000000
NJ, 01501	 0.014670	0.000000	 0.040866	 0.000000	 0.048201	0.305968	0.004684	0.141174	0.444438	0.000000	0.000000
NJ, 01502	 0.095213	0.000000	 0.248131	 0.066361	 0.000000	0.000000	0.004684	0.294778	0.290834	0.000000	0.000000
NJ, 01503	 0.000000	0.000000	 0.152771	 0.131939	 0.124995	0.000000	0.004684	0.020638	0.564974	0.000000	0.000000
NJ, 01504	 0.124292	0.017646	 0.007672	 0.016879	 0.094370	0.148844	0.004684	0.175684	0.409928	0.000000	0.000000
NJ, 01600	 0.049057	0.008176	 0.039518	 0.009539	 0.049057	0.009539	0.072481	0.118632	0.644002	0.000000	0.000000
NJ, 01700	 0.015990	0.020254	 0.090611	 0.000000	 0.092743	0.000000	0.050573	0.243276	0.486552	0.000000	0.000000
NJ, 01800	 0.178596	0.262839	 0.052231	 0.030328	 0.065710	0.090983	0.002227	0.075100	0.241988	0.000000	0.000000
NJ, 01901	 0.000000	0.400403	 0.000000	 0.000000	 0.280282	0.000000	0.002227	0.082044	0.235044	0.000000	0.000000
NJ, 01902	 0.137961	0.033065	 0.093494	 0.115158	 0.053588	0.247418	0.002227	0.037420	0.279668	0.000000	0.000000
NJ, 01903	 0.000000	0.000000	 0.000000	 0.000000	 0.340343	0.340343	0.002227	0.000000	0.317088	0.000000	0.000000
NJ, 01904	 0.089751	0.127073	 0.078199	 0.004443	 0.000000	0.381219	0.002227	0.000000	0.317088	0.000000	0.000000
NJ, 02001	 0.063808	0.000000	 0.109321	 0.037481	 0.032573	0.082102	0.016113	0.315661	0.342941	0.000000	0.000000
NJ, 02002	 0.000000	0.000000	 0.009857	 0.031762	 0.079952	0.203714	0.016113	0.186084	0.472518	0.000000	0.000000
NJ, 02003	 0.213359	0.038475	 0.000000	 0.022735	 0.038475	0.012242	0.016113	0.367937	0.290665	0.000000	0.000000
NJ, 02101	 0.036977	0.059868	 0.014086	 0.126778	 0.077476	0.016728	0.016854	0.448935	0.202298	0.000000	0.000000
NJ, 02102	 0.025752	0.010015	 0.134482	 0.084409	 0.040058	0.037197	0.016854	0.257577	0.393655	0.000000	0.000000
NJ, 02103	 0.229786	0.000000	 0.060348	 0.000000	 0.000000	0.041779	0.016854	0.189763	0.461469	0.000000	0.000000
NJ, 02104	 0.090347	0.000000	 0.067920	 0.000000	 0.021786	0.151860	0.016854	0.307855	0.343377	0.000000	0.000000
NJ, 02201	 0.089837	0.000000	 0.000000	 0.075652	 0.000000	0.111114	0.076765	0.109630	0.537002	0.000000	0.000000
NJ, 02202	 0.088780	0.036949	 0.021553	 0.015395	 0.102122	0.011803	0.076765	0.105216	0.541417	0.000000	0.000000
NJ, 02301	 0.138584	0.082704	 0.043587	 0.000000	 0.077115	0.067057	0.010861	0.496131	0.083961	0.000000	0.000000
NJ, 02302	 0.190854	0.000000	 0.115143	 0.012618	 0.070979	0.019453	0.010861	0.046451	0.533641	0.000000	0.000000
NJ, 02303	 0.096115	0.000000	 0.143055	 0.000000	 0.000000	0.169878	0.010861	0.109893	0.470198	0.000000	0.000000
NJ, 02400	 0.094751	0.068309	 0.000000	 0.000000	 0.000000	0.081530	0.173620	0.088094	0.493695	0.000000	0.000000
NJ, 02500	 0.110877	0.029788	 0.061231	 0.000000	 0.014894	0.014894	0.183439	0.049426	0.535451	0.000000	0.000000
NJ, 02600	 0.092203	0.037689	 0.006057	 0.000000	 0.058552	0.033651	0.086766	0.135897	0.549185	0.000000	0.000000
NM, 00100	 0.105127	0.029889	 0.012368	 0.000000	 0.071115	0.000000	0.376065	0.012207	0.393229	0.000000	0.000000
NM, 00200	-0.000256	0.000000	-0.000098	-0.000447	-0.000513	0.000000	1.001315	0.000000	0.000000	0.000000	0.000000
NM, 00300	 0.000000	0.000000	 0.000000	 0.195610	 0.000000	0.000000	0.445440	0.000000	0.358949	0.000000	0.000000
NM, 00400	 0.007909	0.036910	 0.012127	 0.046401	 0.007382	0.011600	0.397000	0.059213	0.421458	0.000000	0.000000
NM, 00500	 0.003644	0.021862	 0.015355	 0.015876	 0.044765	0.034615	0.308635	0.029600	0.525648	0.000000	0.000000
NM, 00600	 0.010804	0.019808	 0.000000	 0.097240	 0.048620	0.113447	0.134286	0.004443	0.571350	0.000000	0.000000
NM, 00700	 0.020364	0.020364	 0.020364	 0.020364	 0.020364	0.020364	0.428863	0.000000	0.448955	0.000000	0.000000
NM, 00801	 0.102119	0.000000	 0.000000	 0.022244	 0.049543	0.102119	0.113657	0.000000	0.610320	0.000000	0.000000
NM, 00802	 0.000000	0.000000	 0.049213	 0.000000	 0.000000	0.226810	0.113657	0.112674	0.497645	0.000000	0.000000
NM, 00803	 0.107245	0.041316	 0.000000	 0.062413	 0.027251	0.037799	0.113657	0.142934	0.467386	0.000000	0.000000
NM, 00804	 0.017852	0.000000	 0.084455	 0.037078	 0.016479	0.120159	0.113657	0.163254	0.447065	0.000000	0.000000
NM, 00805	 0.000000	0.039924	 0.054379	 0.046807	 0.064015	0.070899	0.113657	0.005594	0.604726	0.000000	0.000000
NM, 00806	 0.014602	0.000000	 0.028733	 0.000000	 0.112576	0.120113	0.113657	0.117343	0.492976	0.000000	0.000000
NM, 00900	 0.009389	0.009389	 0.009389	 0.009389	 0.009389	0.009389	0.704432	0.000000	0.239233	0.000000	0.000000
NM, 01001	 0.020966	0.020349	 0.000000	 0.039465	 0.063514	0.019116	0.406794	0.000000	0.429795	0.000000	0.000000
NM, 01002	 0.005714	0.038853	 0.009713	 0.026283	 0.046281	0.036568	0.406794	0.013450	0.416345	0.000000	0.000000
NM, 01100	 0.000000	0.000000	 0.000000	 0.047471	 0.022888	0.000000	0.377931	0.035354	0.516356	0.000000	0.000000
NM, 01200	 0.000000	0.030835	 0.000000	 0.041848	 0.099847	0.039278	0.257442	0.000000	0.530751	0.000000	0.000000
NV, 00101	 0.165560	0.005233	 0.067080	 0.040438	 0.110373	0.105140	0.087949	0.023261	0.394965	0.000000	0.000000
NV, 00102	 0.031689	0.101670	 0.069980	 0.000000	 0.180893	0.109592	0.087949	0.011604	0.406622	0.000000	0.000000
NV, 00103	 0.056693	0.000000	 0.037298	 0.025363	 0.262577	0.111894	0.087949	0.010623	0.407603	0.000000	0.000000
NV, 00200	 0.009783	0.000000	 0.127182	 0.034567	 0.015001	0.023480	0.284049	0.030521	0.475417	0.000000	0.000000
NV, 00300	 0.000000	0.004210	 0.012210	 0.013474	 0.051789	0.082525	0.459214	0.004838	0.371739	0.000000	0.000000
NV, 00401	 0.133638	0.000000	 0.045095	 0.050361	 0.092823	0.129688	0.039902	0.000000	0.508494	0.000000	0.000000
NV, 00402	 0.000000	0.000000	 0.126766	 0.000000	 0.000000	0.324838	0.039902	0.053878	0.454615	0.000000	0.000000
NV, 00403	 0.228099	0.000000	 0.015309	 0.000000	 0.139309	0.068889	0.039902	0.008817	0.499677	0.000000	0.000000
NV, 00404	 0.000000	0.000000	 0.071039	 0.177597	 0.137004	0.065965	0.039902	0.084563	0.423931	0.000000	0.000000
NV, 00405	 0.067775	0.046336	 0.039420	 0.062934	 0.098205	0.136934	0.039902	0.033695	0.474798	0.000000	0.000000
NV, 00406	 0.000000	0.000000	 0.000000	 0.000000	 0.451605	0.000000	0.039902	0.000000	0.508494	0.000000	0.000000
NV, 00407	 0.000000	0.000000	 0.032257	 0.145159	 0.111749	0.162439	0.039902	0.024067	0.484426	0.000000	0.000000
NV, 00408	 0.042685	0.042258	 0.084089	 0.050795	 0.102870	0.128908	0.039902	0.014430	0.494063	0.000000	0.000000
NV, 00409	 0.043993	0.000000	 0.012570	 0.078111	 0.064643	0.252288	0.039902	0.152548	0.355945	0.000000	0.000000
NV, 00410	 0.040292	0.000000	 0.085620	 0.070511	 0.124233	0.130949	0.039902	0.050133	0.458360	0.000000	0.000000
NV, 00411	 0.098892	0.005769	 0.035436	 0.039145	 0.112489	0.159875	0.039902	0.055253	0.453241	0.000000	0.000000
NV, 00412	 0.085522	0.000000	 0.014766	 0.098442	 0.066449	0.186425	0.039902	0.005066	0.503428	0.000000	0.000000
NV, 00413	 0.156263	0.000000	 0.093972	 0.038663	 0.038126	0.124581	0.039902	0.028235	0.480258	0.000000	0.000000
NY, 00100	 0.000000	0.000000	 0.000000	 0.036118	 0.005779	0.067901	0.325451	0.002115	0.562636	0.000000	0.000000
NY, 00200	 0.045062	0.033797	 0.009388	 0.030042	 0.047566	0.021279	0.341172	0.013734	0.457960	0.000000	0.000000
NY, 00300	 0.000000	0.034619	 0.059760	 0.010716	 0.053990	0.045747	0.209359	0.038390	0.547419	0.000000	0.000000
NY, 00401	 0.000000	0.064647	 0.000000	 0.193940	 0.000000	0.000000	0.231754	0.000000	0.509659	0.000000	0.000000
