in.nhgis_tract_gisjoin,in.electric_utility_eia_code
G2600990240801,5109
G2600990240802,5109
G2600990240900,5109
G2600990241000,5109
G2600990241200,5109
G2600990241300,5109
G2600990241400,5109
G2600990241500,5109
G2600990241600,5109
G2600990241700,5109
G2600990241800,5109
G2600990241900,5109
G2600990242000,5109
G2600990242001,5109
G2600990242002,5109
G2600990242003,5109
G2600990242100,5109
G2600990242500,5109
G2600990243000,5109
G2600990243500,5109
G2600990243501,5109
G2600990243502,5109
G2600990244000,5109
G2600990245000,5109
G2600990245100,5109
G2600990245200,5109
G2600990245300,5109
G2600990245400,5109
G2600990247000,5109
G2600990247100,5109
G2600990247200,5109
G2600990247201,5109
G2600990247202,5109
G2600990247300,5109
G2600990247301,5109
G2600990247302,5109
G2600990247400,5109
G2600990247500,5109
G2600990247600,5109
G2600990247601,5109
G2600990247602,5109
G2600990250000,5109
G2600990250100,5109
G2600990250200,5109
G2600990250300,5109
G2600990250400,5109
G2600990250500,5109
G2600990250600,5109
G2600990250700,5109
G2600990250800,5109
G2600990250900,5109
G2600990251000,5109
G2600990251100,5109
G2600990251200,5109
G2600990251300,5109
G2600990251400,5109
G2600990251500,5109
G2600990251600,5109
G2600990251700,5109
G2600990251800,5109
G2600990251900,5109
G2600990252000,5109
G2600990252100,5109
G2600990252200,5109
G2600990254000,5109
G2600990254100,5109
G2600990254200,5109
G2600990254500,5109
G2600990255000,5109
G2600990255100,5109
G2600990255200,5109
G2600990255300,5109
G2600990255400,5109
G2600990255500,5109
G2600990255600,5109
G2600990255700,5109
G2600990255800,5109
G2600990255900,5109
G2600990256000,5109
G2600990256100,5109
G2600990256200,5109
G2600990256300,5109
G2600990256400,5109
G2600990256500,5109
G2600990256600,5109
G2600990256700,5109
G2600990256800,5109
G2600990258000,5109
G2600990258100,5109
G2600990258200,5109
G2600990258300,5109
G2600990258400,5109
G2600990258500,5109
G2600990258600,5109
G2600990258700,5109
G2600990258800,5109
G2600990258900,5109
G2600990260000,5109
G2600990260100,5109
G2600990260200,5109
G2600990260300,5109
G2600990260400,5109
G2600990260500,5109
G2600990260600,5109
G2600990260700,5109
G2600990260800,5109
G2600990260900,5109
G2600990261000,5109
G2600990261100,5109
G2600990261200,5109
G2600990261300,5109
G2600990261400,5109
G2600990261500,5109
G2600990261600,5109
G2600990261601,5109
G2600990261700,5109
G2600990261800,5109
G2600990261900,5109
G2600990262000,5109
G2600990262100,5109
G2600990262200,5109
G2600990262300,5109
G2600990262400,5109
G2600990262500,5109
G2600990262600,5109
G2600990262700,5109
G2600990262800,5109
G2600990262900,5109
G2600990263000,5109
G2600990263100,5109
G2600990263200,5109
G2600990263300,5109
G2600990263400,5109
G2600990263500,5109
G2600990263600,5109
G2600990263700,5109
G2600990263800,5109
G2600990263900,5109
G2600990264000,5109
G2600990264100,5109
G2600990264200,5109
G2600990267600,5109
G2600990268000,5109
G2600990268100,5109
G2600990268200,5109
G2600990268300,5109
G2600990268400,5109
G2600990980000,5109
G2600990980100,5109
G2600990982001,5109
G2600990982002,5109
G2600990982100,5109
G2600990982200,5109
G2600990982300,5109
G2601010000100,3436
G2601010000200,3436
G2601010000300,3436
G2601010000400,3436
G2601010000500,3436
G2601010000600,3436
G2601010000700,3436
G2601010000800,3436
G2601010000900,3436
G2601010990100,3436
G2601010990200,3436
G2601010990300,3436
G2601010990400,3436
G2601010990500,3436
G2601010990600,3436
G2601010990700,3436
G2601010990800,3436
G2601010990900,3436
G2601030000100,305
G2601030000200,305
G2601030000300,305
G2601030000400,305
G2601030000500,305
G2601030000600,305
G2601030000700,305
G2601030000800,305
G2601030000900,305
G2601030001000,305
G2601030001100,305
G2601030001200,305
G2601030001300,305
G2601030001400,305
G2601030001500,305
G2601030001600,305
G2601030001700,305
G2601030001800,305
G2601030001900,305
G2601030002000,305
G2601030002100,305
G2601030002200,305
G2601030002300,19578
G2601030002400,305
G2601030002500,305
G2601030002600,305
G2601030002801,305
G2601030002802,305
G2601030002901,305
G2601030002902,305
G2601050950100,4254
G2601050950200,4254
G2601050950300,4254
G2601050950400,4254
G2601050950500,4254
G2601050950600,4254
G2601050950700,4254
G2601050950800,4254
G2601070960100,4254
G2601070960200,4254
G2601070960300,4254
G2601070960400,4254
G2601070960500,4254
G2601070960600,4254
G2601070960700,4254
G2601070960701,4254
G2601070960702,4254
G2601070960800,4254
G2601070960900,4254
G2601070961000,4254
G2601070961001,4254
G2601070961002,4254
G2601070961100,4254
G2601070961200,4254
G2601070981300,4254
G2601090960100,305
G2601090960200,305
G2601090960300,305
G2601090960400,305
G2601090960500,305
G2601090960600,305
G2601090960700,305
G2601110290100,4254
G2601110290200,4254
G2601110290300,4254
G2601110290400,4254
G2601110290500,4254
G2601110290600,4254
G2601110290700,4254
G2601110290800,4254
G2601110290900,4254
G2601110290901,4254
G2601110290902,4254
G2601110291000,4254
G2601110291101,4254
G2601110291102,4254
G2601110291103,4254
G2601110291104,4254
G2601110291200,4254
G2601110291300,4254
G2601110291400,4254
G2601110291500,4254
G2601110291600,4254
G2601110291601,4254
G2601110291602,4254
G2601110291700,4254
G2601130960100,4254
G2601130960101,4254
G2601130960102,4254
G2601130960200,4254
G2601130960300,4254
G2601130960400,4254
G2601150830100,5109
G2601150830200,5109
G2601150830300,5109
G2601150830400,5109
G2601150830500,5109
G2601150830600,5109
G2601150830700,5109
G2601150830800,5109
G2601150830801,5109
G2601150830802,5109
G2601150830900,5109
G2601150831000,4254
G2601150831100,5109
G2601150831200,5109
G2601150831201,5109
G2601150831202,5109
G2601150831300,5109
G2601150831400,5109
G2601150831500,5109
G2601150831600,5109
G2601150831700,5109
G2601150831800,4254
G2601150831900,4254
G2601150832000,4254
G2601150832100,4254
G2601150832200,4254
G2601150832300,4254
G2601150832400,4254
G2601150832500,4254
G2601150832600,4254
G2601150832700,4254
G2601150832800,4254
G2601150832900,4254
G2601150833000,4254
G2601150833100,4254
G2601150833200,4254
G2601150833300,4254
G2601150833500,4254
G2601150833600,4254
G2601150833700,4254
G2601150833800,4254
G2601150833900,4254
G2601170970100,4254
G2601170970200,4254
G2601170970300,4254
G2601170970400,4254
G2601170970501,4254
G2601170970502,4254
G2601170970600,4254
G2601170970700,4254
G2601170970800,4254
G2601170970900,4254
G2601170971000,4254
G2601170971100,4254
G2601170971200,4254
G2601170971300,4254
G2601170980100,4254
G2601170980200,4254
G2601170980300,4254
G2601170980400,4254
G2601170980500,4254
G2601170980600,4254
G2601170980700,4254
G2601170980800,4254
G2601170980900,4254
G2601170981000,4254
G2601170981100,4254
G2601170981200,4254
G2601170981300,4254
G2601190910100,392
G2601190910200,392
G2601190910300,392
G2601190910400,392
G2601190910500,4254
G2601190990100,392
G2601190990200,392
G2601190990300,392
G2601190990400,392
G2601190990500,4254
G2601210000100,4254
G2601210000200,4254
G2601210000300,4254
G2601210000400,4254
G2601210000401,4254
G2601210000402,4254
G2601210000500,4254
G2601210000601,4254
G2601210000602,4254
G2601210000700,4254
G2601210000800,4254
G2601210000900,4254
G2601210001000,4254
G2601210001100,4254
G2601210001200,4254
G2601210001300,4254
G2601210001401,4254
G2601210001402,4254
G2601210001500,4254
G2601210001600,4254
G2601210001700,4254
G2601210001800,4254
G2601210001901,4254
G2601210001902,4254
G2601210002000,4254
G2601210002100,4254
G2601210002200,4254
G2601210002300,4254
G2601210002400,4254
G2601210002500,4254
G2601210002501,4254
G2601210002502,4254
G2601210002601,4254
G2601210002602,4254
G2601210002700,4254
G2601210002701,4254
G2601210002702,4254
G2601210002800,4254
G2601210002900,4254
G2601210003000,4254
G2601210003100,4254
G2601210003200,4254
G2601210003300,4254
G2601210003400,4254
G2601210003500,4254
G2601210003600,4254
G2601210003700,4254
G2601210003701,4254
G2601210003702,4254
G2601210003800,4254
G2601210003900,4254
G2601210004000,4254
G2601210004200,4254
G2601210004300,4254
G2601230970100,4254
G2601230970300,4254
G2601230970400,4254
G2601230970500,4254
G2601230970600,4254
G2601230970700,4254
G2601230970800,4254
G2601230970900,4254
G2601230971000,4254
G2601230971100,4254
G2601230971200,4254
G2601250120000,5109
G2601250120300,5109
G2601250121000,5109
G2601250121400,5109
G2601250121500,5109
G2601250121600,5109
G2601250121700,5109
G2601250121800,5109
G2601250122200,4254
G2601250122400,5109
G2601250122700,4254
G2601250122900,4254
G2601250123000,4254
G2601250123100,4254
G2601250124000,4254
G2601250124500,4254
G2601250125000,4254
G2601250125600,4254
G2601250126200,5109
G2601250126300,5109
G2601250126400,5109
G2601250126500,5109
G2601250127000,5109
G2601250127100,5109
G2601250127200,5109
G2601250127300,5109
G2601250127400,5109
G2601250127500,5109
G2601250127600,5109
G2601250127700,5109
G2601250128000,5109
G2601250128100,5109
G2601250128200,5109
G2601250128300,5109
G2601250128400,5109
G2601250128500,5109
G2601250128600,5109
G2601250128700,5109
G2601250128800,5109
G2601250128900,5109
G2601250129000,5109
G2601250130000,5109
G2601250130100,5109
G2601250130200,5109
G2601250130300,5109
G2601250130400,5109
G2601250130500,5109
G2601250130600,5109
G2601250130700,5109
G2601250131100,5109
G2601250131300,5109
G2601250131400,5109
G2601250131500,5109
G2601250131600,5109
G2601250131800,5109
G2601250132100,5109
G2601250132500,5109
G2601250132600,5109
G2601250132700,5109
G2601250133000,5109
G2601250133001,5109
G2601250133002,5109
G2601250133003,5109
G2601250133100,5109
G2601250133101,5109
G2601250133102,5109
G2601250134000,5109
G2601250134100,5109
G2601250134200,5109
G2601250134300,5109
G2601250134400,5109
G2601250134500,5109
G2601250134600,5109
G2601250134700,5109
G2601250134800,5109
G2601250134900,5109
G2601250135000,5109
G2601250135100,5109
G2601250135200,5109
G2601250135300,5109
G2601250136000,5109
G2601250136100,5109
G2601250136101,5109
G2601250136102,5109
G2601250136300,5109
G2601250136500,5109
G2601250136600,5109
G2601250136601,5109
G2601250136602,5109
G2601250136700,5109
G2601250136800,5109
G2601250137100,5109
G2601250137101,5109
G2601250137102,5109
G2601250137400,5109
G2601250137700,5109
G2601250137800,5109
G2601250138100,5109
G2601250138300,5109
G2601250138301,5109
G2601250138302,5109
G2601250138600,5109
G2601250139200,5109
G2601250139201,5109
G2601250139202,5109
G2601250139400,5109
G2601250140100,5109
G2601250140101,5109
G2601250140300,5109
G2601250140301,5109
G2601250140303,5109
G2601250140500,5109
G2601250140600,5109
G2601250140700,5109
G2601250140800,5109
G2601250140900,5109
G2601250141000,5109
G2601250141001,5109
G2601250141002,5109
G2601250141100,5109
G2601250141200,5109
G2601250141300,5109
G2601250141400,5109
G2601250141500,5109
G2601250141600,5109
G2601250141700,5109
G2601250141800,5109
G2601250141900,5109
G2601250142000,5109
G2601250142100,5109
G2601250142200,5109
G2601250142300,5109
G2601250142400,5109
G2601250142500,5109
G2601250142600,5109
G2601250142700,5109
G2601250143000,5109
G2601250143500,5109
G2601250144000,5109
G2601250144100,5109
G2601250144200,5109
G2601250144300,5109
G2601250144301,5109
G2601250144400,5109
G2601250144500,5109
G2601250144600,5109
G2601250144700,5109
G2601250144701,5109
G2601250144800,5109
G2601250144900,5109
G2601250145100,5109
G2601250145200,5109
G2601250145300,5109
G2601250145400,5109
G2601250145500,5109
G2601250145501,5109
G2601250145502,5109
G2601250145600,5109
G2601250145700,5109
G2601250145900,5109
G2601250150000,5109
G2601250150100,5109
G2601250150200,5109
G2601250150300,5109
G2601250150400,5109
G2601250150500,5109
G2601250150600,5109
G2601250150700,5109
G2601250150800,5109
G2601250150900,5109
G2601250151000,5109
G2601250152000,5109
G2601250152600,5109
G2601250152700,5109
G2601250152900,5109
G2601250153000,5109
G2601250153100,5109
G2601250153200,5109
G2601250153300,5109
G2601250154000,5109
G2601250154100,5109
G2601250154200,5109
G2601250154500,5109
G2601250154600,5109
G2601250156000,5109
G2601250156100,5109
G2601250156200,5109
G2601250156300,5109
G2601250156400,5109
G2601250156500,5109
G2601250156900,5109
G2601250157000,5109
G2601250157100,5109
G2601250157200,5109
G2601250157300,5109
G2601250157400,5109
G2601250157500,5109
G2601250157600,5109
G2601250157700,5109
G2601250157800,5109
G2601250157900,5109
G2601250158000,5109
G2601250158100,5109
G2601250158200,5109
G2601250159000,5109
G2601250160000,5109
G2601250160300,5109
G2601250160400,5109
G2601250160500,5109
G2601250160600,5109
G2601250160700,5109
G2601250160800,5109
G2601250160900,5109
G2601250161000,5109
G2601250161100,5109
G2601250161200,5109
G2601250161300,5109
G2601250161400,5109
G2601250161500,5109
G2601250161600,5109
G2601250161700,5109
G2601250161800,5109
G2601250161900,5109
G2601250162000,5109
G2601250162100,5109
G2601250162200,5109
G2601250162300,5109
G2601250162400,5109
G2601250162500,5109
G2601250165000,5109
G2601250165100,5109
G2601250165200,5109
G2601250166000,5109
G2601250166100,5109
G2601250166200,5109
G2601250166400,5109
G2601250166500,5109
G2601250166600,5109
G2601250166700,5109
G2601250166800,5109
G2601250166900,5109
G2601250167000,5109
G2601250167100,5109
G2601250167300,5109
G2601250167400,5109
G2601250167500,5109
G2601250167800,5109
G2601250167900,5109
G2601250168000,5109
G2601250168100,5109
G2601250168200,5109
G2601250168300,5109
G2601250168400,5109
G2601250168500,5109
G2601250168600,5109
G2601250168601,5109
G2601250168602,5109
G2601250168700,5109
G2601250168800,5109
G2601250168901,5109
G2601250168902,5109
G2601250170000,5109
G2601250170100,5109
G2601250170200,5109
G2601250170300,5109
G2601250170400,5109
G2601250171000,5109
G2601250171100,5109
G2601250171200,5109
G2601250171300,5109
G2601250171400,5109
G2601250171500,5109
G2601250171600,5109
G2601250172400,5109
G2601250172500,5109
G2601250173000,5109
G2601250173100,5109
G2601250173200,5109
G2601250173300,5109
G2601250173400,5109
G2601250173500,5109
G2601250173600,5109
G2601250175000,5109
G2601250175100,5109
G2601250175200,5109
G2601250175300,5109
G2601250180000,5109
G2601250180100,5109
G2601250180200,5109
G2601250180300,5109
G2601250181000,5109
G2601250181001,5109
G2601250181100,5109
G2601250181200,5109
G2601250181300,5109
G2601250181400,5109
G2601250181500,5109
G2601250181600,5109
G2601250183000,5109
G2601250183100,5109
G2601250183200,5109
G2601250183300,5109
G2601250183400,5109
G2601250183500,5109
G2601250183600,5109
G2601250183700,5109
G2601250183800,5109
G2601250183900,5109
G2601250184000,5109
G2601250184100,5109
G2601250184200,5109
G2601250184300,5109
G2601250184400,5109
G2601250184500,5109
G2601250184600,5109
G2601250184700,5109
G2601250187000,5109
G2601250188000,5109
G2601250188001,5109
G2601250188100,5109
G2601250190200,5109
G2601250190300,5109
G2601250190400,5109
G2601250190500,5109
G2601250190600,5109
G2601250190700,5109
G2601250190800,5109
G2601250191000,5109
G2601250191100,5109
G2601250191200,5109
G2601250191300,5109
G2601250192000,5109
G2601250192200,5109
G2601250192400,5109
G2601250192500,5109
G2601250192700,5109
G2601250192800,5109
G2601250193000,5109
G2601250193100,5109
G2601250193300,5109
G2601250193400,5109
G2601250193500,5109
G2601250193600,5109
G2601250193700,5109
G2601250194000,5109
G2601250194100,5109
G2601250194200,5109
G2601250194300,5109
G2601250194400,5109
G2601250194500,5109
G2601250194600,5109
G2601250196000,5109
G2601250196100,5109
G2601250196200,5109
G2601250196300,5109
G2601250196400,5109
G2601250196500,5109
G2601250196600,5109
G2601250196700,5109
G2601250196800,5109
G2601250196900,5109
G2601250197000,5109
G2601250197100,5109
G2601250197200,5109
G2601250197300,5109
G2601250197400,5109
G2601250197500,5109
G2601250197600,5109
G2601250197700,5109
G2601250197701,5109
G2601250197702,5109
G2601250197900,5109
G2601250198000,5109
G2601250198100,5109
G2601250981000,5109
G2601250981100,5109
G2601250981200,5109
G2601250981300,5109
G2601250981400,5109
G2601250981500,5109
G2601250981600,5109
G2601270010100,4254
G2601270010200,4254
G2601270010300,4254
G2601270010400,4254
G2601270010500,4254
G2601270010600,4254
G2601270010800,4254
G2601270010900,4254
G2601270011000,4254
G2601290950100,4254
G2601290950200,4254
G2601290950300,4254
G2601290950400,4254
G2601290950500,4254
G2601290950600,4254
G2601290950700,4254
G2601290950800,4254
G2601290950901,4254
G2601290950902,4254
G2601310970100,13780
G2601310970200,13780
G2601310970300,13780
G2601330970100,4254
G2601330970200,4254
G2601330970300,4254
G2601330970400,4254
G2601330970500,4254
G2601330970501,4254
G2601330970502,4254
G2601330970600,4254
G2601350970200,4254
G2601350970201,4254
G2601350970202,4254
G2601350970300,4254
G2601350970400,4254
G2601350970500,4254
G2601370950100,4254
G2601370950200,4254
G2601370950300,4254
G2601370950400,4254
G2601370950500,4254
G2601370950600,4254
G2601390020100,4254
G2601390020200,4254
G2601390020400,4254
G2601390020500,4254
G2601390020501,4254
G2601390020503,4254
G2601390020504,4254
G2601390020600,4254
G2601390020900,4254
G2601390021000,4254
G2601390021100,4254
G2601390021200,4254
G2601390021201,4254
G2601390021203,4254
G2601390021204,4254
G2601390021300,4254
G2601390021301,4254
G2601390021303,4254
G2601390021304,4254
G2601390021400,4254
G2601390021401,4254
G2601390021402,4254
G2601390021500,4254
G2601390021501,4254
G2601390021502,4254
G2601390021601,4254
G2601390021603,4254
G2601390021604,4254
G2601390021605,4254
G2601390021606,4254
G2601390021700,4254
G2601390021800,4254
G2601390021801,4254
G2601390021802,4254
G2601390021900,4254
G2601390021901,4254
G2601390021903,4254
G2601390021904,4254
G2601390022000,4254
G2601390022001,4254
G2601390022002,4254
G2601390022101,4254
G2601390022102,4254
G2601390022103,4254
G2601390022105,4254
G2601390022106,4254
G2601390022107,4254
G2601390022108,4254
G2601390022201,4254
G2601390022202,4254
G2601390022206,4254
G2601390022207,4254
G2601390022208,4254
G2601390022300,4254
G2601390022400,4254
G2601390022500,4254
G2601390022600,4254
G2601390022700,4254
G2601390022800,4254
G2601390022900,4254
G2601390023000,4254
G2601390023001,4254
G2601390023003,4254
G2601390023004,4254
G2601390023100,4254
G2601390023101,4254
G2601390023102,4254
G2601390023200,4254
G2601390023300,4254
G2601390023400,4254
G2601390023500,4254
G2601390023600,4254
G2601390024300,4254
G2601390024401,4254
G2601390024402,4254
G2601390024501,4254
G2601390024502,4254
G2601390024600,4254
G2601390024901,4254
G2601390024902,4254
G2601390025101,4254
G2601390025102,4254
G2601390025200,4254
G2601390025500,4254
G2601390025700,4254
G2601390025800,4254
G2601410950100,4254
G2601410950200,4254
G2601410950300,4254
G2601410950400,4254
G2601410950500,392
G2601410950600,392
G2601430970100,4254
G2601430970200,4254
G2601430970300,4254
G2601430970400,4254
G2601430970401,4254
G2601430970402,4254
G2601430970500,4254
G2601430970600,4254
G2601430970700,4254
G2601430970800,4254
G2601430970900,4254
G2601430971000,4254
G2601430971001,4254
G2601430971002,4254
G2601430971003,4254
G2601430971100,4254
G2601430971200,4254
G2601450000100,4254
G2601450000200,4254
G2601450000400,4254
G2601450000600,4254
G2601450000700,4254
G2601450000800,4254
G2601450000900,4254
G2601450001000,4254
G2601450001100,4254
G2601450001200,4254
G2601450001300,4254
G2601450001400,4254
G2601450001500,4254
G2601450001600,4254
G2601450001700,4254
G2601450001800,4254
G2601450001900,4254
G2601450002000,4254
G2601450002100,4254
G2601450010100,4254
G2601450010101,4254
G2601450010102,4254
G2601450010200,4254
G2601450010302,4254
G2601450010303,4254
G2601450010304,4254
G2601450010305,4254
G2601450010306,4254
G2601450010401,4254
G2601450010402,4254
G2601450010403,4254
G2601450010404,4254
G2601450010405,4254
G2601450010501,4254
G2601450010502,4254
G2601450010600,4254
G2601450010700,4254
G2601450010800,4254
G2601450011000,4254
G2601450011001,4254
G2601450011002,4254
G2601450011100,4254
G2601450011200,4254
G2601450011300,4254
G2601450011301,4254
G2601450011302,4254
G2601450011500,4254
G2601450011600,4254
G2601450011701,4254
G2601450011702,4254
G2601450011800,4254
G2601450011901,4254
G2601450011902,4254
G2601450012001,4254
G2601450012002,4254
G2601450012003,4254
G2601450012100,4254
G2601450012200,4254
G2601450012300,4254
G2601450012400,4254
G2601450012500,4254
G2601450012600,4254
G2601450012700,4254
G2601450012900,4254
G2601450013000,4254
G2601450013100,4254
G2601470620000,5109
G2601470621000,5109
G2601470622000,5109
G2601470623000,5109
G2601470624000,5109
G2601470625000,5109
G2601470625001,5109
G2601470626000,5109
G2601470626001,5109
G2601470627000,5109
G2601470628000,5109
G2601470629000,5109
G2601470630100,5109
G2601470630400,5109
G2601470631100,5109
G2601470631600,5109
G2601470632000,5109
G2601470633100,5109
G2601470633200,5109
G2601470634100,5109
G2601470634600,5109
G2601470635000,5109
G2601470636000,5109
G2601470637100,5109
G2601470637200,5109
G2601470637300,5109
G2601470640100,5109
G2601470640200,5109
G2601470640600,5109
G2601470641000,5109
G2601470642000,5109
G2601470643000,5109
G2601470644000,5109
G2601470645000,5109
G2601470646000,5109
G2601470647000,5109
G2601470648000,5109
G2601470649000,5109
G2601470650100,5109
G2601470650200,5109
G2601470651100,5109
G2601470651200,5109
G2601470651600,5109
G2601470652100,5109
G2601470652600,5109
G2601470655100,5109
G2601470655600,5109
G2601470657100,5109
G2601470657200,5109
G2601470658100,5109
G2601470658500,5109
G2601470989000,5109
G2601490040100,4254
G2601490040200,4254
G2601490040300,4254
G2601490040400,4254
G2601490040500,4254
G2601490040600,4254
G2601490040700,4254
G2601490040800,4254
G2601490040900,4254
G2601490041000,4254
G2601490041100,4254
G2601490041101,4254
G2601490041102,4254
G2601490041200,4254
G2601490041300,4254
G2601490041301,4254
G2601490041302,4254
G2601490041400,4254
G2601490041500,4254
G2601490041600,4254
G2601510970100,5109
G2601510970200,5109
G2601510970300,5109
G2601510970400,5109
G2601510970500,5109
G2601510970600,5109
G2601510970700,5109
G2601510970800,5109
G2601510970900,5109
G2601510971000,5109
G2601510971100,5109
G2601510971200,5109
G2601530000100,305
G2601530000200,305
G2601530000300,305
G2601530990100,305
G2601530990200,305
G2601530990300,305
G2601550030100,4254
G2601550030200,4254
G2601550030300,4254
G2601550030400,4254
G2601550030500,4254
G2601550030600,4254
G2601550030700,4254
G2601550030800,4254
G2601550031300,4254
G2601550031301,4254
G2601550031302,4254
G2601550031401,4254
G2601550031402,4254
G2601550031500,4254
G2601550031501,4254
G2601550031502,4254
G2601550031600,4254
G2601550031700,4254
G2601550031800,4254
G2601550031900,4254
G2601570000100,5109
G2601570000200,5109
G2601570000300,4254
G2601570000400,5109
G2601570000500,5109
G2601570000600,5109
G2601570000700,5109
G2601570000800,4254
G2601570000900,4254
G2601570001000,5109
G2601570001100,5109
G2601570001200,4254
G2601570001300,4254
G2601570960100,5109
G2601570960200,5109
G2601570960300,4254
G2601570960400,5109
G2601570960500,5109
G2601570960600,5109
G2601570960700,5109
G2601570960800,4254
G2601570960900,4254
G2601570961000,5109
G2601570961100,5109
G2601570961200,4254
G2601570961300,4254
G2601590010100,4254
G2601590010101,4254
G2601590010102,4254
G2601590010200,4254
G2601590010201,4254
G2601590010202,4254
G2601590010300,4254
G2601590010400,4254
G2601590010500,4254
G2601590010600,4254
G2601590010700,4254
G2601590010800,4254
G2601590010900,4254
G2601590010901,4254
G2601590010902,4254
G2601590011001,4254
G2601590011002,4254
G2601590011003,4254
G2601590011004,4254
G2601590011300,4254
G2601590011400,4254
G2601590011500,4254
G2601590011600,4254
G2601590011601,4254
G2601590011602,4254
G2601590011700,4254
G2601590011801,4254
G2601590011802,4254
G2601590011900,4254
G2601590012001,4254
G2601590012002,4254
G2601610400100,5109
G2601610400200,5109
G2601610400300,5109
G2601610400400,5109
G2601610400500,5109
G2601610400600,5109
G2601610400700,5109
G2601610400800,5109
G2601610402100,5109
G2601610402200,5109
G2601610402201,5109
G2601610402300,5109
G2601610402500,5109
G2601610402600,5109
G2601610402601,5109
G2601610402700,5109
G2601610403100,5109
G2601610403200,5109
G2601610403300,5109
G2601610403400,5109
G2601610403500,5109
G2601610403600,5109
G2601610403800,5109
G2601610404100,5109
G2601610404200,5109
G2601610404300,5109
G2601610404400,5109
G2601610404500,5109
G2601610404600,5109
G2601610405100,5109
G2601610405200,5109
G2601610405300,5109
G2601610405400,5109
G2601610405500,5109
G2601610405600,5109
G2601610406000,5109
G2601610407000,5109
G2601610407400,5109
G2601610407600,5109
G2601610410100,5109
G2601610410200,5109
G2601610410300,5109
G2601610410400,5109
G2601610410500,5109
G2601610410600,5109
G2601610410700,5109
G2601610410800,5109
G2601610410900,5109
G2601610411000,5109
G2601610411100,5109
G2601610411200,5109
G2601610411500,5109
G2601610411600,5109
G2601610411700,5109
G2601610411900,5109
G2601610412000,5109
G2601610412100,5109
G2601610412200,5109
G2601610412300,5109
G2601610412600,5109
G2601610412700,5109
G2601610413000,5109
G2601610413200,5109
G2601610413400,5109
G2601610413401,5109
G2601610413402,5109
G2601610413403,5109
G2601610414000,5109
G2601610414200,5109
G2601610414300,5109
G2601610414500,5109
G2601610414700,5109
G2601610414900,5109
G2601610415200,5109
G2601610415400,5109
G2601610415600,5109
G2601610415800,5109
G2601610416000,5109
G2601610416200,5109
G2601610420000,5109
G2601610420200,5109
G2601610421100,5109
G2601610421900,5109
G2601610422200,5109
G2601610422201,5109
G2601610422202,5109
G2601610422900,5109
G2601610423400,5109
G2601610423600,5109
G2601610425000,5109
G2601610426000,5109
G2601610426001,5109
G2601610426002,5109
G2601610431000,4254
G2601610432000,4254
G2601610444000,5109
G2601610445000,4254
G2601610446000,4254
G2601610446200,4254
G2601610446400,4254
G2601610447000,4254
G2601610448000,4254
G2601610453000,5109
G2601610454000,5109
G2601610454001,5109
G2601610454002,5109
G2601610455000,5109
G2601610456000,5109
G2601610461000,5109
G2601610464000,5109
G2601610465000,5109
G2601610465001,5109
G2601610465002,5109
G2601610466000,5109
G2601610980101,5109
G2601610980102,5109
G2601610980200,5109
G2601610980400,5109
G2601610980500,5109
G2601610980600,5109
G2601610984000,5109
G2601630500100,5109
G2601630500200,5109
G2601630500300,5109
G2601630500400,5109
G2601630500500,5109
G2601630500600,5109
G2601630500700,5109
G2601630500800,5109
G2601630500900,5109
G2601630501000,5109
G2601630501100,5109
G2601630501200,5109
G2601630501300,5109
G2601630501400,5109
G2601630501500,5109
G2601630501600,5109
G2601630501700,5109
G2601630501800,5109
G2601630501900,5109
G2601630502000,5109
G2601630502600,5109
G2601630502700,5109
G2601630503100,5109
G2601630503200,5109
G2601630503300,5109
G2601630503400,5109
G2601630503500,5109
G2601630503600,5109
G2601630503700,5109
G2601630504000,5109
G2601630504800,5109
G2601630504900,5109
G2601630505000,5109
G2601630505100,5109
G2601630505200,5109
G2601630505300,5109
G2601630505400,5109
G2601630505600,5109
G2601630505800,5109
G2601630506100,5109
G2601630506200,5109
G2601630506300,5109
G2601630506400,5109
G2601630506500,5109
G2601630506600,5109
G2601630506700,5109
G2601630506800,5109
G2601630506900,5109
G2601630507000,5109
G2601630507100,5109
G2601630507200,5109
G2601630507300,5109
G2601630507400,5109
G2601630507500,5109
G2601630507600,5109
G2601630507700,5109
G2601630507800,5109
G2601630507900,5109
G2601630508000,5109
G2601630508100,5109
G2601630509000,5109
G2601630509100,5109
G2601630510200,5109
G2601630510300,5109
G2601630510400,5109
G2601630510500,5109
G2601630510600,5109
G2601630510700,5109
G2601630510800,5109
G2601630510900,5109
G2601630511100,5109
G2601630511200,5109
G2601630511300,5109
G2601630511400,5109
G2601630511500,5109
G2601630511600,5109
G2601630511700,5109
G2601630511900,5109
G2601630512100,5109
G2601630512300,5109
G2601630512400,5109
G2601630512600,5109
G2601630512800,5109
G2601630512900,5109
G2601630513200,5109
G2601630513300,5109
G2601630513400,5109
G2601630516100,5109
G2601630517900,5109
G2601630518000,5109
G2601630518100,5109
G2601630518400,5109
G2601630518500,5109
G2601630519100,5109
G2601630519200,5109
G2601630520100,5109
G2601630520200,5109
G2601630523100,5109
G2601630523200,5109
G2601630523300,5109
G2601630523400,5109
G2601630523500,5109
G2601630523600,5109
G2601630523700,5109
G2601630523800,5109
G2601630524000,5109
G2601630524001,5109
G2601630524100,5109
