Project,Scenario
Standard_scenarios_2020_annualOnly,LowRECost
r,t,state,country,nuclear_MW,coal_MW,csp_MW,gas-ct_MW,upv_MW,wind-ons_MW,biomass_MW,gas-cc_MW,distpv_MW,wind-ofs_MW,geothermal_MW,battery_MW,coal-ccs_MW,phs_MW,gas-cc-ccs_MW,hydro_MW,o-g-s_MW,battery_MWh,biomass_MWh,canada_MWh,coal_MWh,csp_MWh,distpv_MWh,gas-cc_MWh,gas-ct_MWh,geothermal_MWh,hydro_MWh,nuclear_MWh,o-g-s_MWh,phs_MWh,upv_MWh,wind-ofs_MWh,wind-ons_MWh,coal-ccs_MWh,gas-cc-ccs_MWh,generation,co2_gen_mmt,co2_rate_avg_gen
p5,2024,OR,usa,0.0,0.0,0.0,653.0,217.1,4116.601,57.4,2878.2,209.46727272727298,0.0,0.0,70.0,0.0,0.0,0.0,6243.41,0.0,0.0,193481.6531657143,0.0,0.0,0.0,273062.02311028,11427233.25866695,57202.8,0.0,26461329.08363956,0.0,0.0,0.0,478157.32849458826,0.0,11285981.667047031,0.0,0.0,50176447.81412412,4.51630481527322,90.00846038371671
p5,2026,OR,usa,0.0,0.0,0.0,653.0,798.04,4116.601,57.4,2878.2,271.472727272727,0.0,0.0,133.7634920254444,0.0,0.0,0.0,6265.41,0.0,208003.36584431614,193705.58432,0.0,0.0,0.0,353892.47763240006,9601725.724017762,57202.8,0.0,26550733.2097084,0.0,0.0,0.0,1961202.3787203494,0.0,11065723.887598647,0.0,0.0,49992189.42784187,3.80615410163224,76.13497518699391
p5,2028,OR,usa,0.0,0.0,0.0,653.0,798.04,4201.0482,57.4,2878.2,367.641818181818,0.0,0.0,161.3550814367955,0.0,0.0,0.0,6265.41,0.0,113043.95657049448,192380.8831542857,0.0,0.0,0.0,479258.72784612,7032452.02220566,57202.8,0.0,26550733.2097084,0.0,0.0,0.0,1933762.0029028587,0.0,11603790.194755867,0.0,0.0,47962623.79714368,2.77757214081936,57.911180017319495
p5,2030,OR,usa,0.0,0.0,0.0,653.0,798.04,4201.0482,57.4,2878.2,512.192727272727,0.0,0.0,151.3550814367955,0.0,0.0,0.0,6265.41,0.0,0.0,190863.44608,0.0,0.0,0.0,667695.62858424,6902263.4515772,57202.8,0.0,26550733.2097084,0.0,0.0,0.0,1906873.2772779195,0.0,11629875.526887158,0.0,0.0,47905507.34011492,2.72500588686521,56.8829355572518
p5,2032,OR,usa,0.0,0.0,0.0,653.0,798.04,4127.2482,57.4,2878.2,684.995454545455,0.0,0.0,151.3550814367955,0.0,0.0,0.0,6265.41,0.0,0.0,189825.75008,0.0,0.0,0.0,892961.6651049,7709337.493180281,57202.8,0.0,26550733.2097084,0.0,0.0,0.0,1880195.2579881414,0.0,11396907.634687476,0.0,0.0,48677163.8107492,3.04706903520776,62.59750561997383
p5,2034,OR,usa,0.0,0.0,0.0,653.0,798.04,4487.101000000001,57.4,2554.2,753.275454545454,0.0,0.0,520.103842763379,0.0,0.0,0.0,6265.41,0.0,396062.65277047706,189865.17408,0.0,0.0,0.0,981427.6437442091,7450880.83266348,57202.8,0.0,26550733.2097084,0.0,0.0,0.0,1837212.0955754735,0.0,12613365.487582121,0.0,0.0,50076749.89612416,2.94544613998788,58.81863631521045
p5,2036,OR,usa,0.0,0.0,0.0,653.0,798.04,4311.601000000001,38.4,2554.2,825.7872727272729,0.0,0.0,520.103842763379,0.0,0.0,0.0,6265.41,0.0,0.0,137205.2341942857,0.0,0.0,0.0,1076498.20620532,7376824.7666954305,57202.8,0.0,26550733.2097084,0.0,0.0,0.0,1819432.4639129676,0.0,12247148.609638628,0.0,0.0,49265045.290355034,2.9244391515651698,59.36134097369251
p5,2038,OR,usa,0.0,0.0,0.0,653.0,798.04,3759.1618,38.4,2417.2,897.9263636363639,0.0,0.0,480.42983314098166,0.0,0.0,0.0,6265.41,0.0,78778.92072470218,137230.98048,0.0,0.0,0.0,1170538.89262138,5617529.2858625995,57202.8,0.0,26550733.2097084,0.0,0.0,0.0,1802421.3240749275,0.0,10844918.164912608,0.0,0.0,46259353.578384615,2.20040029960735,47.56660284668398
p5,2040,OR,usa,0.0,0.0,0.0,653.0,798.04,3818.611558474351,38.4,2417.2,971.387272727273,0.0,0.0,748.327133834427,0.0,0.0,0.0,6265.41,0.0,1034423.1003147014,137230.98048,0.0,0.0,0.0,1266302.70428852,5269159.4784,57202.8,0.0,26550733.2097084,0.0,0.0,0.0,1765213.0562515883,0.0,12437747.542524986,0.0,0.0,48518012.871968195,2.05238617205952,42.30152989726643
p5,2042,OR,usa,0.0,0.0,0.0,653.0,793.74,3987.407432836898,36.8,2417.2,1049.18272727273,0.0,0.0,911.5082379410529,0.0,0.0,0.0,6265.41,0.0,1047760.4364136955,132234.2112,0.0,0.0,0.0,1367717.03947502,5502557.088373516,57202.8,0.0,26550733.2097084,0.0,0.0,0.0,1725262.3205729711,0.0,14705969.155642958,0.0,0.0,51089436.26138656,2.15260710578215,42.134093920490024
p5,2044,OR,usa,0.0,0.0,0.0,653.0,796.8399999999999,4754.088500000001,35.2,2417.2,1124.03909090909,0.0,0.0,1079.729612603461,0.0,0.0,0.0,6265.41,0.0,742379.2894486012,125356.420224,0.0,0.0,0.0,1465299.96892786,4913617.376932514,57202.8,0.0,26550733.2097084,0.0,0.0,0.0,1703425.6747880124,0.0,17949851.43038781,0.0,0.0,53507866.1704172,1.9292449514813101,36.05535203621946
p5,2046,OR,usa,0.0,0.0,0.0,653.0,773.34,4744.088500000001,32.8,2417.2,1178.69090909091,0.0,0.0,1124.8479566485212,0.0,0.0,0.0,6265.41,0.0,51073.956139177404,100162.24704,0.0,0.0,0.0,1536544.2060111999,3779114.6064,57202.8,0.0,26550733.2097084,0.0,0.0,0.0,1659075.525167566,0.0,18060673.706002414,0.0,0.0,51794580.25646876,1.4795376948739198,28.56549251963745
