Dependency=Location	Dependency=Vintage	Dependency=Geometry House Size	Dependency=HVAC System Cooling	Option=0-50	Option=50-100	Option=100-150	Option=150-200	Option=200-250	Option=250-300	Option=300+	Count	Weight
Central city of MSA	1990s	0-1499	None	0.0	0.141597948188	0.0	0.184937939999	0.152453975033	0.0	0.52101013678	5	12243.4525626
Central city of MSA	1990s	1500-2499	Central	0.0223388950127	0.0315638034246	0.0398161545389	0.0554964177023	0.056026824132	0.0852688089074	0.709489096282	208	482681.930981
Central city of MSA	1990s	1500-2499	Room	0.0	0.0	0.0	0.0	0.135421343517	0.0	0.864578656483	7	12768.9523253
Central city of MSA	1990s	1500-2499	None	0.0	0.0	0.0649186529709	0.0	0.055959670917	0.287898888395	0.591222787717	12	24729.1208941
Central city of MSA	1990s	2500-3499	Central	0.0164106262801	0.00428597934051	0.0531170285352	0.0370574648315	0.0320400314845	0.0317684012503	0.825320468278	97	218240.254021
Central city of MSA	1990s	2500-3499	Room	0.0	0.0	0.0	0.0	0.814722560528	0.0	0.185277439472	2	6005.1862794
Central city of MSA	1990s	2500-3499	None	0.0	0.0	0.0	0.195799185109	0.0	0.0	0.804200814891	5	13352.7114689
Central city of MSA	1990s	3500+	Central	0.0369767255201	0.0	0.0192222831879	0.0121509659837	0.0370485836205	0.0232402289169	0.871361212771	62	133523.824705
Central city of MSA	1990s	3500+	Room	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Central city of MSA	1990s	3500+	None	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3	9139.2489204
Central city of MSA	1990s	Blank	Central	0.365886429359	0.0627354984812	0.153430390058	0.0715998438706	0.0	0.127475704107	0.218872134123	19	33229.3363717
Central city of MSA	1990s	Blank	Room	0.0	0.920895164102	0.0	0.0	0.0	0.0791048358979	0.0	3	6112.65731989
Central city of MSA	1990s	Blank	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Central city of MSA	2000s	0-1499	Central	0.0235094915161	0.0621257692317	0.0719109674281	0.125021320301	0.0286521440418	0.0689213877367	0.619858919744	76	191274.241373
Central city of MSA	2000s	0-1499	Room	0.0	0.253677925211	0.157105779396	0.0	0.20692585886	0.0122489040506	0.370041532482	7	13101.082873
Central city of MSA	2000s	0-1499	None	0.0	0.0	0.0	0.507935679749	0.315695225714	0.0	0.176369094537	4	9560.8919773
Central city of MSA	2000s	1500-2499	Central	0.0235032251597	0.0166053303597	0.0424547428962	0.052235881565	0.0902825707063	0.066044400231	0.708873849082	315	821042.129605
Central city of MSA	2000s	1500-2499	Room	0.0	0.0	0.0967403243283	0.16752700988	0.0	0.0	0.735732665792	10	23579.7116377
Central city of MSA	2000s	1500-2499	None	0.0	0.0	0.0564776090461	0.0	0.0671399026411	0.0	0.876382488313	16	39885.6801881
Central city of MSA	2000s	2500-3499	Central	0.027391125521	0.0	0.0240343159509	0.0328562373495	0.0317525116651	0.0876905239415	0.796275285572	174	432105.170707
Central city of MSA	2000s	2500-3499	Room	0.0	0.0	0.0	0.0	0.560095222417	0.23075425862	0.209150518963	3	3447.78901428
Central city of MSA	2000s	2500-3499	None	0.424479366351	0.0	0.0	0.0	0.0	0.0	0.575520633649	2	6492.2901697
Central city of MSA	2000s	3500+	Central	0.010001772055	0.010320293443	0.0338882278734	0.0298927369038	0.0456070239957	0.100126294984	0.770163650745	114	286306.092836
Central city of MSA	2000s	3500+	Room	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Central city of MSA	2000s	3500+	None	0.0	0.248249366695	0.0	0.0	0.0	0.0	0.751750633305	2	3182.19527569
Central city of MSA	2000s	Blank	Central	0.195531113152	0.172814056515	0.0992038388075	0.0606663579599	0.0375378911749	0.233914740045	0.200332002346	28	70672.4909436
Central city of MSA	2000s	Blank	Room	0.0	0.406637130552	0.261917086586	0.0	0.0	0.0635077418376	0.267938041024	6	9977.69151248
Central city of MSA	2000s	Blank	None	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1	2058.7429638
Inside MSA, but not in central city - rural	<1950	0-1499	Central	0.0638942973097	0.0545665430834	0.14482483534	0.064260154608	0.145545669628	0.00619225091611	0.520716249114	68	165924.019491
Inside MSA, but not in central city - rural	<1950	0-1499	Room	0.104416358539	0.0548369810294	0.116301630955	0.13434783368	0.150083736233	0.0759446764224	0.364068783142	76	186879.817558
Inside MSA, but not in central city - rural	<1950	0-1499	None	0.135188002202	0.242828381005	0.0	0.114197557163	0.0705301551115	0.0576258523	0.379630052218	19	48379.9316075
Inside MSA, but not in central city - rural	<1950	1500-2499	Central	0.0231279693166	0.0704918472864	0.103637291677	0.0878899280784	0.0886315657688	0.110259141893	0.51596225598	105	240825.314345
Inside MSA, but not in central city - rural	<1950	1500-2499	Room	0.0447323442067	0.0125025383247	0.0425585751144	0.03920218831	0.114632885162	0.105983986685	0.640387482197	96	219499.998067
Inside MSA, but not in central city - rural	<1950	1500-2499	None	0.0512063730284	0.0889460447733	0.0998419393291	0.1431112016	0.0321815293331	0.0215272279556	0.563185683981	35	86187.9748533
Inside MSA, but not in central city - rural	<1950	2500-3499	Central	0.0246538762824	0.133469421469	0.0115023875183	0.0670217974163	0.105961357246	0.0248167688247	0.632574391243	46	93726.4087129
Inside MSA, but not in central city - rural	<1950	2500-3499	Room	0.0281392601481	0.0686291587219	0.0613200911531	0.0304185465767	0.0722765057322	0.123772155768	0.6154442819	42	90044.0840686
Inside MSA, but not in central city - rural	<1950	2500-3499	None	0.119852482656	0.0	0.0969787300055	0.212572093609	0.0	0.306415209093	0.264181484636	10	24190.0579258
Inside MSA, but not in central city - rural	<1950	3500+	Central	0.0	0.0	0.103712458721	0.111604268039	0.0429687923941	0.0	0.741714480847	25	52055.0444584
Inside MSA, but not in central city - rural	<1950	3500+	Room	0.0	0.0337285569392	0.201935567407	0.0	0.0800483832505	0.0	0.684287492403	15	39266.3108768
Inside MSA, but not in central city - rural	<1950	3500+	None	0.0	0.340211009414	0.206468940331	0.0	0.0	0.0	0.453320050256	4	11362.1016926
Inside MSA, but not in central city - rural	<1950	Blank	Central	0.0	0.0438622703905	0.0694731682078	0.110919755004	0.122652135383	0.0132103942461	0.639882276769	23	49561.2501074
Inside MSA, but not in central city - rural	<1950	Blank	Room	0.0369022791571	0.0	0.0	0.189854363378	0.0597249617553	0.0514063922855	0.662112003424	19	20429.8816913
Inside MSA, but not in central city - rural	<1950	Blank	None	0.186047629117	0.136762853466	0.195569067095	0.158322462904	0.0354129597825	0.0	0.287885027635	9	17870.9075882
Inside MSA, but not in central city - rural	1950s	0-1499	Central	0.0965521902393	0.0520366905356	0.0675603418115	0.177048006372	0.0777295791986	0.08938754952	0.439685642323	62	144505.547338
Inside MSA, but not in central city - rural	1950s	0-1499	Room	0.0407003345873	0.0575960759229	0.110576540806	0.151156973024	0.140838021261	0.0573742577835	0.441757796615	53	120990.713367
Inside MSA, but not in central city - rural	1950s	0-1499	None	0.11213724064	0.0996319546758	0.237574222682	0.0991553416164	0.0	0.0	0.451501240385	10	24389.1086751
Inside MSA, but not in central city - rural	1950s	1500-2499	Central	0.040920826032	0.00323389482654	0.11333964987	0.132810424786	0.137647115492	0.0864782015591	0.485569887435	83	189845.573474
Inside MSA, but not in central city - rural	1950s	1500-2499	Room	0.0	0.0404531949249	0.0515399424783	0.0405815921558	0.0590482601166	0.113461970682	0.694915039642	29	69857.4263256
Inside MSA, but not in central city - rural	1950s	1500-2499	None	0.0786711781896	0.0792541508007	0.0	0.0633758227225	0.086998573099	0.0817168111007	0.609983464087	14	35021.4775297
Inside MSA, but not in central city - rural	1950s	2500-3499	Central	0.0802231793847	0.0	0.0151712877781	0.015446836438	0.197971740448	0.0	0.691186955952	13	38921.3109833
Inside MSA, but not in central city - rural	1950s	2500-3499	Room	0.0840467680984	0.0	0.120432753649	0.0	0.225699047852	0.0224990173077	0.547322413093	9	19736.7031301
Inside MSA, but not in central city - rural	1950s	2500-3499	None	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2	6062.8800191
Inside MSA, but not in central city - rural	1950s	3500+	Central	0.0	0.0	0.0	0.20623250755	0.0	0.0	0.79376749245	10	14924.8221789
Inside MSA, but not in central city - rural	1950s	3500+	Room	0.0	0.0	0.0	0.578472926623	0.0	0.0	0.421527073377	2	6023.0025582
Inside MSA, but not in central city - rural	1950s	3500+	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Inside MSA, but not in central city - rural	1950s	Blank	Central	0.0	0.213252660347	0.0	0.170329991746	0.0172017167308	0.186531603767	0.412684027409	12	24656.02278
Inside MSA, but not in central city - rural	1950s	Blank	Room	0.0	0.0	0.064103092341	0.275816469071	0.289712995176	0.0	0.370367443412	5	8950.31575931
Inside MSA, but not in central city - rural	1950s	Blank	None	0.0	0.0	0.0	0.550260456598	0.0723014597471	0.377438083655	0.0	3	6051.83175126
Inside MSA, but not in central city - rural	1960s	0-1499	Central	0.0516355448449	0.063266138265	0.0458782847308	0.100586184088	0.178839587132	0.122949972656	0.436844288283	87	215267.541972
Inside MSA, but not in central city - rural	1960s	0-1499	Room	0.151023842967	0.128306647319	0.0351134449054	0.102934727627	0.107427448731	0.0391982535735	0.435995634878	37	85499.9338869
Inside MSA, but not in central city - rural	1960s	0-1499	None	0.273423377283	0.0464513073159	0.0	0.0525086443193	0.0643767903808	0.0709885509684	0.492251329733	17	44143.9727639
Inside MSA, but not in central city - rural	1960s	1500-2499	Central	0.0219538355228	0.0568281295454	0.113155233369	0.100901160097	0.0806076232281	0.07285910152	0.553694916718	144	332976.581024
Inside MSA, but not in central city - rural	1960s	1500-2499	Room	0.0450771780059	0.0380713973024	0.272841657496	0.223449060643	0.0	0.0	0.420560706553	26	64222.4626556
Inside MSA, but not in central city - rural	1960s	1500-2499	None	0.012479493878	0.0	0.0628255363455	0.0	0.141571421718	0.126817907862	0.656305640196	17	39470.5012634
Inside MSA, but not in central city - rural	1960s	2500-3499	Central	0.0143663296402	0.0291279964219	0.0309470400131	0.264784691102	0.0	0.0528113809884	0.607962561834	36	69018.1186987
Inside MSA, but not in central city - rural	1960s	2500-3499	Room	0.0	0.0	0.0	0.0	0.0	0.191870046854	0.808129953146	7	13376.3152701
Inside MSA, but not in central city - rural	1960s	2500-3499	None	0.0	0.0	0.0	0.149378638821	0.0	0.0	0.850621361179	6	16404.2798625
Inside MSA, but not in central city - rural	1960s	3500+	Central	0.0637226283178	0.0	0.110536797864	0.0552461010649	0.153374547242	0.0	0.617119925512	17	42108.1510326
Inside MSA, but not in central city - rural	1960s	3500+	Room	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	2399.6411939
Inside MSA, but not in central city - rural	1960s	3500+	None	0.0	0.0	0.308143111583	0.0	0.0	0.308143111583	0.383713776835	4	10317.1525022
Inside MSA, but not in central city - rural	1960s	Blank	Central	0.0267654059062	0.0	0.0182578713625	0.238591904367	0.135501608888	0.118153925037	0.46272928444	13	26213.6141338
Inside MSA, but not in central city - rural	1960s	Blank	Room	0.0	0.85281226687	0.0	0.0	0.0	0.14718773313	0.0	2	4984.38703069
Inside MSA, but not in central city - rural	1960s	Blank	None	0.204713909398	0.0	0.0	0.185534110517	0.0	0.179866814059	0.429885166027	5	13120.4920638
Inside MSA, but not in central city - rural	1970s	0-1499	Central	0.0507352581344	0.0811213178232	0.0694999805922	0.114563278353	0.109696833654	0.0643548047954	0.510028526648	92	259127.048936
Inside MSA, but not in central city - rural	1970s	0-1499	Room	0.0300092020352	0.122365510477	0.119102550038	0.191233990293	0.0	0.171603783806	0.365684963352	35	89957.6772261
Inside MSA, but not in central city - rural	1970s	0-1499	None	0.0	0.107153878483	0.0	0.0574014409871	0.0697045956527	0.122485535718	0.643254549159	16	44631.7242223
Inside MSA, but not in central city - rural	1970s	1500-2499	Central	0.0521261838991	0.0294282620218	0.0522149903855	0.0848222353946	0.0737580103888	0.0605690178807	0.64708130003	339	806988.512082
Inside MSA, but not in central city - rural	1970s	1500-2499	Room	0.0192189708423	0.0139588797188	0.0135746925169	0.114144138039	0.139643398125	0.0501721515483	0.64928776921	67	171793.204613
Inside MSA, but not in central city - rural	1970s	1500-2499	None	0.0712677980402	0.0	0.113106166122	0.0715202064084	0.0360580265937	0.139373020313	0.568674782522	30	75096.523271
Inside MSA, but not in central city - rural	1970s	2500-3499	Central	0.0252977051679	0.0258397128912	0.0416104585839	0.0389876424959	0.0644662568542	0.0362862658688	0.767511958138	122	303428.999494
Inside MSA, but not in central city - rural	1970s	2500-3499	Room	0.0375831626112	0.137466974796	0.119300480085	0.139814314704	0.0330101773411	0.0	0.532824890462	26	77758.3180567
Inside MSA, but not in central city - rural	1970s	2500-3499	None	0.0	0.0	0.0	0.0740250462217	0.0614145145351	0.0775196252471	0.787040813996	15	40943.0658621
Inside MSA, but not in central city - rural	1970s	3500+	Central	0.0184514409179	0.0219006176503	0.0212115442461	0.104566361272	0.0172460775323	0.0749155562157	0.741708402166	60	156736.245818
Inside MSA, but not in central city - rural	1970s	3500+	Room	0.0	0.218723470561	0.0	0.0	0.180289662979	0.0	0.60098686646	5	15113.9173177
Inside MSA, but not in central city - rural	1970s	3500+	None	0.0	0.0	0.0	0.0	0.079362382955	0.553190889565	0.36744672748	5	9344.18358835
Inside MSA, but not in central city - rural	1970s	Blank	Central	0.0	0.161771018686	0.143989741899	0.0393978219514	0.26774340264	0.122483781869	0.264614232954	33	81534.746733
Inside MSA, but not in central city - rural	1970s	Blank	Room	0.270672086722	0.0	0.0	0.0827019726251	0.228857391915	0.0	0.417768548739	11	31861.795779
Inside MSA, but not in central city - rural	1970s	Blank	None	0.241345874732	0.241345874732	0.0	0.0	0.0	0.256708584678	0.260599665858	4	10323.4571155
Inside MSA, but not in central city - rural	1980s	0-1499	Central	0.0448845182148	0.116122051192	0.107974691739	0.124822747983	0.112874952268	0.0651899178265	0.428131120778	104	255704.943887
Inside MSA, but not in central city - rural	1980s	0-1499	Room	0.055659007891	0.0492263405595	0.27060491528	0.105926505131	0.0906457843619	0.0484941344406	0.379443312336	20	60100.488876
Inside MSA, but not in central city - rural	1980s	0-1499	None	0.0	0.0	0.0	0.697596761186	0.0	0.0	0.302403238814	3	9148.306932
Inside MSA, but not in central city - rural	1980s	1500-2499	Central	0.0386739734551	0.0298511921662	0.0447815526155	0.0911040834255	0.0806970876986	0.0846455497511	0.630246560888	282	723559.764463
Inside MSA, but not in central city - rural	1980s	1500-2499	Room	0.0406733943767	0.0424966211469	0.0950630500226	0.106235248632	0.117714180529	0.0652378668825	0.53257963841	31	73137.1929067
Inside MSA, but not in central city - rural	1980s	1500-2499	None	0.0	0.0628286170457	0.128110956316	0.0	0.184506801265	0.0594814860802	0.565072139293	17	40356.940823
Inside MSA, but not in central city - rural	1980s	2500-3499	Central	0.00773332829767	0.0228700495961	0.0545163651306	0.0325550186741	0.0462918131522	0.0698449289994	0.76618849615	137	336724.115719
Inside MSA, but not in central city - rural	1980s	2500-3499	Room	0.0175308820067	0.0	0.0947981395102	0.0	0.0	0.0	0.887670978483	13	29335.299668
Inside MSA, but not in central city - rural	1980s	2500-3499	None	0.0532856957395	0.0	0.0	0.0	0.167304672039	0.0	0.779409632222	6	14434.5093563
Inside MSA, but not in central city - rural	1980s	3500+	Central	0.0190479771737	0.022465539904	0.0174368257286	0.0716886801101	0.104433982838	0.0663440947401	0.698582899505	67	149339.000867
Inside MSA, but not in central city - rural	1980s	3500+	Room	0.0	0.9184983374	0.0	0.0	0.0	0.0	0.0815016625997	3	14145.6811591
Inside MSA, but not in central city - rural	1980s	3500+	None	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4	11163.7654476
Inside MSA, but not in central city - rural	1980s	Blank	Central	0.0227415342957	0.0	0.131038966409	0.154264278468	0.0615184674963	0.18647679566	0.443959957671	16	32914.439145
Inside MSA, but not in central city - rural	1980s	Blank	Room	0.0	0.0	0.0898021499979	0.0	0.0	0.0	0.910197850002	4	6261.13764986
Inside MSA, but not in central city - rural	1980s	Blank	None	0.0	0.0	0.162026049069	0.0	0.0	0.0	0.837973950931	2	3283.25159409
Inside MSA, but not in central city - rural	1990s	0-1499	Central	0.0160910545234	0.0409894221975	0.0824892157951	0.0598759215291	0.0682559828695	0.0782960922314	0.654002310854	102	243317.678813
Inside MSA, but not in central city - rural	1990s	0-1499	Room	0.0	0.326561515006	0.0791138555967	0.0417706803377	0.0	0.108327206303	0.444226742756	15	31695.470183
Inside MSA, but not in central city - rural	1990s	0-1499	None	0.0	0.0	0.0	0.433615385756	0.229733224636	0.0	0.336651389608	4	9708.8330947
Inside MSA, but not in central city - rural	1990s	1500-2499	Central	0.0378452091227	0.00782889322265	0.034371428554	0.0804033070459	0.0847707573965	0.096755470777	0.658024933881	399	919519.133425
Inside MSA, but not in central city - rural	1990s	1500-2499	Room	0.0	0.0	0.071686419653	0.0347263397589	0.0543508559637	0.0306242499743	0.80861213465	30	71775.5488948
Inside MSA, but not in central city - rural	1990s	1500-2499	None	0.105289835838	0.0149996766139	0.0	0.0817498978287	0.0866954266772	0.102306565435	0.608958597607	16	41542.5972411
Inside MSA, but not in central city - rural	1990s	2500-3499	Central	0.0319446089416	0.0255867809976	0.0151636924721	0.038376481382	0.0366506682856	0.0536860276449	0.798591740276	257	571651.284352
Inside MSA, but not in central city - rural	1990s	2500-3499	Room	0.0	0.117879471415	0.0	0.0	0.0	0.0	0.882120528585	11	24117.8934905
Inside MSA, but not in central city - rural	1990s	2500-3499	None	0.0	0.0	0.143912391024	0.0975548894645	0.0206389780241	0.102244948338	0.635648793149	9	17714.6102711
Inside MSA, but not in central city - rural	1990s	3500+	Central	0.0144829398718	0.00629059170773	0.0287710935154	0.0635400853895	0.055192511218	0.0773570652248	0.754365713073	137	285441.717
Inside MSA, but not in central city - rural	1990s	3500+	Room	0.0	0.0	0.0	0.4670330311	0.0	0.0	0.5329669689	2	4292.1179433
Inside MSA, but not in central city - rural	1990s	3500+	None	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2	3806.4598202
Inside MSA, but not in central city - rural	1990s	Blank	Central	0.0549781263371	0.0534484744342	0.0139450362143	0.0991368958545	0.0	0.257321460942	0.521170006217	22	36163.395997
Inside MSA, but not in central city - rural	1990s	Blank	Room	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1	1905.1397482
Inside MSA, but not in central city - rural	1990s	Blank	None	0.0	0.551959958904	0.0	0.0	0.0	0.0	0.448040041096	2	2860.2382264
Inside MSA, but not in central city - rural	2000s	0-1499	Central	0.0999008178983	0.042330306466	0.11172010717	0.0941464894259	0.0662543924383	0.0653462527216	0.52030163388	69	215335.954906
Inside MSA, but not in central city - rural	2000s	0-1499	Room	0.0	0.0841073827973	0.111944972433	0.0	0.110096359578	0.0	0.693851285192	8	27218.3774713
Inside MSA, but not in central city - rural	2000s	0-1499	None	0.0	0.0	0.0	0.270647660081	0.36711779264	0.0	0.362234547279	3	8127.6055708
Inside MSA, but not in central city - rural	2000s	1500-2499	Central	0.0225823721245	0.0109181212907	0.0395194598781	0.0402565146361	0.0799487998418	0.0819402644505	0.724834467778	307	785814.324431
Inside MSA, but not in central city - rural	2000s	1500-2499	Room	0.0	0.0	0.0258405176488	0.0	0.144149286879	0.0	0.830010195472	8	19134.2044544
Inside MSA, but not in central city - rural	2000s	1500-2499	None	0.0	0.110752951554	0.136914397117	0.0	0.0	0.0	0.752332651329	7	20340.1053406
Inside MSA, but not in central city - rural	2000s	2500-3499	Central	0.0252587562314	0.0170450962477	0.0450598689668	0.0396581571617	0.0546268065569	0.08247017432	0.735881140516	190	473004.703989
Inside MSA, but not in central city - rural	2000s	2500-3499	Room	0.0	0.0	0.0	0.0	0.0	0.0	1.0	8	23676.6036222
Inside MSA, but not in central city - rural	2000s	2500-3499	None	0.144345193472	0.0	0.0	0.0	0.115057069784	0.0	0.740597736744	10	23142.9316643
Inside MSA, but not in central city - rural	2000s	3500+	Central	0.0345964791472	0.0147948655957	0.0126916662314	0.0293819187335	0.0314835689683	0.0290775683346	0.847973932989	155	354594.222408
Inside MSA, but not in central city - rural	2000s	3500+	Room	0.403446052346	0.0	0.0	0.0	0.0	0.0	0.596553947654	3	5848.8211023
Inside MSA, but not in central city - rural	2000s	3500+	None	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4	6446.49155903
Inside MSA, but not in central city - rural	2000s	Blank	Central	0.097715277062	0.0494089679291	0.0	0.293775172776	0.0619947457488	0.195169166709	0.301936669775	15	43747.9284146
Inside MSA, but not in central city - rural	2000s	Blank	Room	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	2622.119907
Inside MSA, but not in central city - rural	2000s	Blank	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Inside MSA, but not in central city - urban	<1950	0-1499	Central	0.0503227798879	0.0494756376992	0.0992115803756	0.110116343361	0.0510813530116	0.0963635902062	0.543428715459	295	462371.199638
Inside MSA, but not in central city - urban	<1950	0-1499	Room	0.0660494077719	0.0426900011929	0.0772934151418	0.104273855829	0.106166804633	0.0783349273175	0.525191588113	258	449330.929495
Inside MSA, but not in central city - urban	<1950	0-1499	None	0.0601688371477	0.045948900395	0.129271255722	0.0382334336811	0.0868344956982	0.0862148175943	0.553328259761	87	201342.536903
Inside MSA, but not in central city - urban	<1950	1500-2499	Central	0.0288915214446	0.0485263075125	0.0579745559024	0.0479401061883	0.0551591928949	0.102378098039	0.659130218018	400	662352.423622
Inside MSA, but not in central city - urban	<1950	1500-2499	Room	0.036665548038	0.0461346416717	0.0749994458275	0.0552299244975	0.0975289990904	0.0573146109366	0.632126829938	280	460478.179786
Inside MSA, but not in central city - urban	<1950	1500-2499	None	0.061767412248	0.080673208579	0.0598359619736	0.0573336232837	0.0548159276295	0.0186491591878	0.666924707098	72	164393.617484
Inside MSA, but not in central city - urban	<1950	2500-3499	Central	0.0331614713921	0.0261446359061	0.025794209519	0.0246873833965	0.0454614801395	0.0554981844729	0.789252635174	153	250068.361988
Inside MSA, but not in central city - urban	<1950	2500-3499	Room	0.00571721894596	0.0119548225401	0.0964098678243	0.0704647802264	0.14531209499	0.103236623142	0.566904592331	70	118326.677071
Inside MSA, but not in central city - urban	<1950	2500-3499	None	0.0706886627695	0.0	0.18977735935	0.0	0.063026835258	0.0	0.676507142623	19	44579.4287274
Inside MSA, but not in central city - urban	<1950	3500+	Central	0.0465968836116	0.0064720428562	0.0420532628236	0.0185755693244	0.0314143960254	0.00462226514257	0.850265580216	88	126485.666124
Inside MSA, but not in central city - urban	<1950	3500+	Room	0.0603282272494	0.0	0.0506128057828	0.128594279563	0.0482239782132	0.0711345390429	0.641106170148	46	80644.2436399
Inside MSA, but not in central city - urban	<1950	3500+	None	0.210042368978	0.0	0.19603154338	0.0	0.0	0.0	0.593926087642	10	23711.1590673
Inside MSA, but not in central city - urban	<1950	Blank	Central	0.0845940907471	0.0450460392107	0.0839647053605	0.056229492063	0.134443745344	0.0763609391084	0.519360988166	123	151947.253696
Inside MSA, but not in central city - urban	<1950	Blank	Room	0.0394256343845	0.0708602236327	0.096288636861	0.118244190087	0.0757974127017	0.106082557308	0.493301345025	120	140946.070753
Inside MSA, but not in central city - urban	<1950	Blank	None	0.199089410418	0.0	0.285626377462	0.0946689764053	0.0381736064132	0.0249015564457	0.357540072855	13	19219.8747032
Inside MSA, but not in central city - urban	1950s	0-1499	Central	0.0532258052207	0.0367645720589	0.0914840270209	0.0800437850346	0.0940152605822	0.0887491907654	0.555717359317	541	819703.268417
Inside MSA, but not in central city - urban	1950s	0-1499	Room	0.0436049037049	0.04088468567	0.0856917913527	0.101039673099	0.111978330527	0.0844177361072	0.532382879539	199	304752.913217
Inside MSA, but not in central city - urban	1950s	0-1499	None	0.0756590880753	0.0272054988652	0.149104609679	0.112914915234	0.0928370599138	0.0830215934236	0.459257234809	67	136084.561831
Inside MSA, but not in central city - urban	1950s	1500-2499	Central	0.0230825769327	0.0363461164982	0.0511028958834	0.0788587978103	0.0772698229515	0.0671014133299	0.666238376594	629	1013337.27236
Inside MSA, but not in central city - urban	1950s	1500-2499	Room	0.0227488422264	0.0428243932963	0.0615792324014	0.0506410608776	0.0775671174606	0.0891885837053	0.655450770033	156	258691.213933
Inside MSA, but not in central city - urban	1950s	1500-2499	None	0.0425240930151	0.0315516823427	0.0475614370539	0.120889143565	0.0533209676051	0.0577500592964	0.646402617122	72	180392.634408
Inside MSA, but not in central city - urban	1950s	2500-3499	Central	0.0212106882165	0.00383913429311	0.0371458427422	0.0824687030781	0.0519148911632	0.0700022561177	0.733418484389	178	267928.766471
Inside MSA, but not in central city - urban	1950s	2500-3499	Room	0.0714825853603	0.0	0.0717700377639	0.126892159294	0.0837445801541	0.0662919406275	0.5798186968	35	55211.3770836
Inside MSA, but not in central city - urban	1950s	2500-3499	None	0.0272891982643	0.0	0.0729116862114	0.0870033801128	0.0	0.0850693299785	0.727726405433	13	32865.2162501
Inside MSA, but not in central city - urban	1950s	3500+	Central	0.0972566006959	0.0693456085639	0.0910009146438	0.0458133319709	0.0667025503638	0.0585000720291	0.571380921732	88	128654.110781
Inside MSA, but not in central city - urban	1950s	3500+	Room	0.0	0.0915382003253	0.227040782567	0.0784522489753	0.0227558128398	0.0	0.580212955293	16	26005.3939059
Inside MSA, but not in central city - urban	1950s	3500+	None	0.0	0.0	0.0	0.148020550088	0.0	0.0	0.851979449912	7	18301.7386173
Inside MSA, but not in central city - urban	1950s	Blank	Central	0.0689946121057	0.0304850653088	0.112105978412	0.0793867977425	0.104841155534	0.0883075223181	0.515878868579	180	199450.978272
Inside MSA, but not in central city - urban	1950s	Blank	Room	0.0525874171792	0.118810801532	0.039769385013	0.061620546954	0.127274908412	0.105484089071	0.494452851839	59	59765.0630414
Inside MSA, but not in central city - urban	1950s	Blank	None	0.0617966281893	0.0	0.0	0.0986253232423	0.311432341127	0.0169742153127	0.511171492129	12	25137.9167773
Inside MSA, but not in central city - urban	1960s	0-1499	Central	0.0531373559458	0.0470621505517	0.0561261758618	0.102988066779	0.110434308268	0.093880855179	0.536371087415	375	675476.823842
Inside MSA, but not in central city - urban	1960s	0-1499	Room	0.0170366744871	0.0420901539019	0.154479368737	0.163294503739	0.0718764762292	0.0460532811964	0.50516954171	81	149247.669815
Inside MSA, but not in central city - urban	1960s	0-1499	None	0.0576005949872	0.0383881337695	0.0727486150328	0.156710864985	0.0848118870486	0.0645664940612	0.525173410116	43	99978.3868562
Inside MSA, but not in central city - urban	1960s	1500-2499	Central	0.045087628703	0.0578571095436	0.0558470015394	0.064316809043	0.049439731849	0.0835203656995	0.643931353622	665	1159821.61037
Inside MSA, but not in central city - urban	1960s	1500-2499	Room	0.0460717615096	0.0270408658967	0.0514301473158	0.101203335795	0.037374570929	0.125936104877	0.610943213676	111	224235.721569
Inside MSA, but not in central city - urban	1960s	1500-2499	None	0.0189355974747	0.0189355974747	0.0628461297307	0.0935334303998	0.127060133358	0.0657240563165	0.612965055245	58	133407.733824
Inside MSA, but not in central city - urban	1960s	2500-3499	Central	0.0448977328901	0.0231185709249	0.0299044775375	0.078701925581	0.0348947212282	0.0468299652333	0.741652606605	239	391267.275205
Inside MSA, but not in central city - urban	1960s	2500-3499	Room	0.0	0.0	0.0	0.226721380283	0.0795742841252	0.156859939975	0.536844395617	18	38037.8008675
Inside MSA, but not in central city - urban	1960s	2500-3499	None	0.0	0.0325934898187	0.0964859608422	0.0	0.0756111372582	0.0438072191623	0.751502192919	27	64702.2460077
