Dependency=Location	Dependency=Vintage	Dependency=Geometry House Size	Dependency=HVAC System Cooling	Option=0-50	Option=50-100	Option=100-150	Option=150-200	Option=200-250	Option=250-300	Option=300+	Count	Weight
Central city of MSA	1990s	1500-2499	None	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1	1886.487209
Central city of MSA	1990s	2500-3499	Central	0.0	0.12517761181	0.110332295787	0.0749462306833	0.247681262943	0.0	0.441862598776	9	14984.5257828
Central city of MSA	1990s	2500-3499	Room	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Central city of MSA	1990s	2500-3499	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Central city of MSA	1990s	3500+	Central	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2	2973.2104297
Central city of MSA	1990s	3500+	Room	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Central city of MSA	1990s	3500+	None	0.0	0.694130935919	0.0	0.0	0.0	0.0	0.305869064081	2	4378.8675835
Central city of MSA	1990s	Blank	Central	0.0279403063989	0.428891455746	0.184727522275	0.0	0.328059657766	0.0303810578143	0.0	12	10930.0137744
Central city of MSA	1990s	Blank	Room	0.140878732327	0.0862201871062	0.405381613485	0.367519467082	0.0	0.0	0.0	7	4966.38922649
Central city of MSA	1990s	Blank	None	0.0	0.0	0.927259026717	0.0	0.0	0.0727409732826	0.0	3	3363.56406601
Central city of MSA	2000s	0-1499	Central	0.0827397693975	0.133912854482	0.107432438883	0.212857298061	0.0745953754871	0.0626721261867	0.325790137502	37	75966.7208643
Central city of MSA	2000s	0-1499	Room	0.288084526754	0.0	0.0	0.0	0.711915473246	0.0	0.0	2	3166.6789535
Central city of MSA	2000s	0-1499	None	0.246502579803	0.247273294672	0.0	0.0	0.0	0.0	0.506224125525	4	10659.1945054
Central city of MSA	2000s	1500-2499	Central	0.0545737842091	0.142201438309	0.0779848241761	0.114634052532	0.0537093017688	0.140976213141	0.415920385864	67	168736.41575
Central city of MSA	2000s	1500-2499	Room	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1	2527.6686637
Central city of MSA	2000s	1500-2499	None	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	1150.7584308
Central city of MSA	2000s	2500-3499	Central	0.0	0.0938195022113	0.0922410206779	0.0	0.0	0.518517232928	0.295422244183	10	25691.8372139
Central city of MSA	2000s	2500-3499	Room	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Central city of MSA	2000s	2500-3499	None	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	2644.4612777
Central city of MSA	2000s	3500+	Central	0.304595255694	0.0	0.0	0.0	0.0	0.16460998099	0.530794763316	6	11202.8438343
Central city of MSA	2000s	3500+	Room	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Central city of MSA	2000s	3500+	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Central city of MSA	2000s	Blank	Central	0.28480698762	0.050822916963	0.452431784668	0.0102284489762	0.0	0.0	0.201709861773	10	15385.9525306
Central city of MSA	2000s	Blank	Room	0.0	0.199106460825	0.0	0.128312614742	0.0	0.672580924433	0.0	3	1002.67221753
Central city of MSA	2000s	Blank	None	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2	356.28067881
Inside MSA, but not in central city - urban	<1950	0-1499	Central	0.0843745836658	0.162750172089	0.0753340041147	0.190268355696	0.099828086478	0.0913579556921	0.296086842265	97	178927.561799
Inside MSA, but not in central city - urban	<1950	0-1499	Room	0.142035452115	0.226035398247	0.155652150456	0.0762030025821	0.0607965081627	0.0582028022264	0.281074686212	102	182156.4459
Inside MSA, but not in central city - urban	<1950	0-1499	None	0.13433873519	0.16268440081	0.296718738437	0.0667453984481	0.0787900397221	0.0637254167685	0.196997270624	47	90963.8366484
Inside MSA, but not in central city - urban	<1950	1500-2499	Central	0.0853623271637	0.0387707033892	0.185077643506	0.140011658225	0.119941402342	0.0595969669426	0.371239298431	41	79100.5648852
Inside MSA, but not in central city - urban	<1950	1500-2499	Room	0.0140602384076	0.18084844864	0.207631740674	0.00934621976953	0.125140492431	0.068463167163	0.394509692915	31	53113.8403773
Inside MSA, but not in central city - urban	<1950	1500-2499	None	0.255108877945	0.0713378729609	0.018708024618	0.163235761967	0.0690722557165	0.0	0.422537206793	13	29349.3502329
Inside MSA, but not in central city - urban	<1950	2500-3499	Central	0.0	0.0	0.317926194738	0.498646216127	0.0	0.0809805320026	0.102447057132	6	9176.91124289
Inside MSA, but not in central city - urban	<1950	2500-3499	Room	0.0	0.220548231561	0.363269416801	0.0	0.0	0.0	0.416182351638	6	9832.70803239
Inside MSA, but not in central city - urban	<1950	2500-3499	None	0.0	0.0	0.0	0.422821458707	0.0	0.0	0.577178541293	2	4860.6381225
Inside MSA, but not in central city - urban	<1950	3500+	Central	0.0	0.0	0.673926243757	0.0	0.0	0.138612463033	0.18746129321	6	10982.155936
Inside MSA, but not in central city - urban	<1950	3500+	Room	0.0	0.0	0.0	0.0	0.0	0.467083982695	0.532916017305	2	4684.3351786
Inside MSA, but not in central city - urban	<1950	3500+	None	0.440024690575	0.0434524008545	0.192709640135	0.172657708236	0.0	0.0	0.1511555602	6	12020.7058411
Inside MSA, but not in central city - urban	<1950	Blank	Central	0.119634887393	0.151229737317	0.188131564428	0.107193389637	0.116530894721	0.0	0.317279526504	31	42202.7208227
Inside MSA, but not in central city - urban	<1950	Blank	Room	0.131012891756	0.245211204327	0.101813650645	0.175128821624	0.124878366312	0.0424867326342	0.179468332702	45	54454.0028677
Inside MSA, but not in central city - urban	<1950	Blank	None	0.173239650082	0.0791621490495	0.149990823372	0.124155145903	0.0692616071595	0.266241085768	0.137949538666	12	22099.5291197
Inside MSA, but not in central city - urban	1950s	0-1499	Central	0.141354225532	0.0671361722146	0.0895657617292	0.0928537257714	0.153192951511	0.144776513791	0.31112064945	97	181929.248289
Inside MSA, but not in central city - urban	1950s	0-1499	Room	0.111382082488	0.22715457285	0.183823392771	0.0551902171823	0.0896343233044	0.0867872276627	0.246028183742	46	92008.0999946
Inside MSA, but not in central city - urban	1950s	0-1499	None	0.0864486410182	0.119037011426	0.121249372469	0.112306237171	0.118311776348	0.0	0.442646961568	27	55731.8456086
Inside MSA, but not in central city - urban	1950s	1500-2499	Central	0.00713298832218	0.149619330079	0.104677813072	0.141594958555	0.125990846751	0.0896971929535	0.381286870268	49	82697.8470658
Inside MSA, but not in central city - urban	1950s	1500-2499	Room	0.10066675272	0.0788759967193	0.0597604438095	0.127697010952	0.119547410664	0.0426041941254	0.47084819101	22	39796.7094016
Inside MSA, but not in central city - urban	1950s	1500-2499	None	0.162817827725	0.0	0.0882298596448	0.0953911756736	0.0	0.0116227856274	0.641938351329	11	23006.7142459
Inside MSA, but not in central city - urban	1950s	2500-3499	Central	0.0387155556082	0.17998003447	0.0	0.145625900976	0.114686413036	0.0	0.52099209591	8	19267.9443746
Inside MSA, but not in central city - urban	1950s	2500-3499	Room	0.0	0.0	0.142917092864	0.307391118171	0.0	0.0	0.549691788965	4	8650.6934687
Inside MSA, but not in central city - urban	1950s	2500-3499	None	0.0	0.0	0.0	0.0	0.0	0.454319671517	0.545680328483	2	3799.5676917
Inside MSA, but not in central city - urban	1950s	3500+	Central	0.353767213665	0.0	0.12117641196	0.0	0.0	0.244021795595	0.28103457878	4	7711.61899866
Inside MSA, but not in central city - urban	1950s	3500+	Room	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Inside MSA, but not in central city - urban	1950s	3500+	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Inside MSA, but not in central city - urban	1950s	Blank	Central	0.0184550973313	0.183050980212	0.115736951849	0.115141963912	0.094276318847	0.0988056551426	0.374533032706	26	34122.8579896
Inside MSA, but not in central city - urban	1950s	Blank	Room	0.0782881533067	0.0367088323954	0.133245277016	0.196331848578	0.0283334378374	0.160098323949	0.366994126918	16	15461.8390015
Inside MSA, but not in central city - urban	1950s	Blank	None	0.0	0.399519203677	0.0	0.0	0.0	0.0	0.600480796323	4	2664.74276641
Inside MSA, but not in central city - urban	1960s	0-1499	Central	0.0606949533102	0.132254580441	0.128791169549	0.151672284494	0.138034718349	0.0516948970737	0.336857396784	83	160013.001053
Inside MSA, but not in central city - urban	1960s	0-1499	Room	0.0252933834003	0.204353431288	0.0959792363703	0.122034722873	0.125151516576	0.047832920124	0.379354789368	31	55835.588891
Inside MSA, but not in central city - urban	1960s	0-1499	None	0.248079123964	0.19866810196	0.0	0.14673427558	0.25745841836	0.0	0.149060080137	13	29703.5367413
Inside MSA, but not in central city - urban	1960s	1500-2499	Central	0.042052569037	0.0772136342561	0.0931666854012	0.0674424342734	0.217971351307	0.0636810896698	0.438472236055	53	116061.905283
Inside MSA, but not in central city - urban	1960s	1500-2499	Room	0.0	0.0	0.157477405016	0.192241437496	0.0337491944906	0.0	0.616531962997	10	14097.1818819
Inside MSA, but not in central city - urban	1960s	1500-2499	None	0.0	0.107091491232	0.125307179083	0.108904446762	0.198585437976	0.100487935044	0.359623509902	9	19797.9925632
Inside MSA, but not in central city - urban	1960s	2500-3499	Central	0.0	0.0362089627636	0.0	0.0	0.138841997354	0.0577346431413	0.767214396741	10	16199.6278018
Inside MSA, but not in central city - urban	1960s	2500-3499	Room	0.0	0.43352640016	0.0	0.56647359984	0.0	0.0	0.0	2	3419.0737894
Inside MSA, but not in central city - urban	1960s	2500-3499	None	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	2377.8805769
Inside MSA, but not in central city - urban	1960s	3500+	Central	0.0	0.292795850986	0.0	0.0	0.0	0.0	0.707204149014	3	6547.9193419
Inside MSA, but not in central city - urban	1960s	3500+	Room	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	2744.3415798
Inside MSA, but not in central city - urban	1960s	3500+	None	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	2145.8026967
Inside MSA, but not in central city - urban	1960s	Blank	Central	0.0498594247584	0.0617301899347	0.250154475197	0.130057850619	0.265274279831	0.0363473302658	0.206576449394	19	23430.7971213
Inside MSA, but not in central city - urban	1960s	Blank	Room	0.0	0.225808966262	0.0711919032593	0.32315540865	0.0	0.112715279475	0.267128442354	8	8248.62068852
Inside MSA, but not in central city - urban	1960s	Blank	None	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2	2548.95698197
Inside MSA, but not in central city - urban	1970s	0-1499	Central	0.0254557014677	0.125380892138	0.176558423854	0.152902630836	0.126741129616	0.0950833054255	0.297877916663	67	149095.92323
Inside MSA, but not in central city - urban	1970s	0-1499	Room	0.0	0.0	0.141203016807	0.143334656183	0.199123187207	0.100114743907	0.416224395896	29	58479.7617727
Inside MSA, but not in central city - urban	1970s	0-1499	None	0.273382819593	0.0474849782032	0.127896588677	0.273788525459	0.143420099456	0.0	0.134026988612	15	33035.5838511
Inside MSA, but not in central city - urban	1970s	1500-2499	Central	0.0271646245512	0.0465657176396	0.142431256025	0.0872569203409	0.0694966899034	0.107353474619	0.519731316921	77	168478.86589
Inside MSA, but not in central city - urban	1970s	1500-2499	Room	0.117607712579	0.0202738832812	0.264335265494	0.0419276338641	0.126099731334	0.130160701342	0.299595072105	15	21347.040621
Inside MSA, but not in central city - urban	1970s	1500-2499	None	0.0049492442731	0.0303135502875	0.0670273081437	0.123828503852	0.0	0.0645636108774	0.709317782567	18	42675.5220465
Inside MSA, but not in central city - urban	1970s	2500-3499	Central	0.0	0.202696535467	0.0688525980541	0.0	0.199029907612	0.0646429017251	0.464778057141	15	30547.8200916
Inside MSA, but not in central city - urban	1970s	2500-3499	Room	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1	2097.2217712
Inside MSA, but not in central city - urban	1970s	2500-3499	None	0.0	0.0	0.476440585328	0.0	0.523559414672	0.0	0.0	2	4175.6715359
Inside MSA, but not in central city - urban	1970s	3500+	Central	0.0	0.269443203014	0.0	0.336818185432	0.0462883823549	0.0	0.347450229199	8	14312.8224594
Inside MSA, but not in central city - urban	1970s	3500+	Room	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1670.8044451
Inside MSA, but not in central city - urban	1970s	3500+	None	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1	2172.0912395
Inside MSA, but not in central city - urban	1970s	Blank	Central	0.103874076574	0.0858210756804	0.110620212924	0.195596400254	0.272214517469	0.0574318726502	0.174441844448	19	18097.1490768
Inside MSA, but not in central city - urban	1970s	Blank	Room	0.0431211110683	0.0078747395833	0.177576544653	0.373369784279	0.0964516943642	0.0370706999897	0.264535426063	19	23782.7136109
Inside MSA, but not in central city - urban	1970s	Blank	None	0.0	0.0	0.0	0.110016446313	0.370469572901	0.0	0.519513980786	4	5479.20616774
Inside MSA, but not in central city - urban	1980s	0-1499	Central	0.0574191793114	0.127225442666	0.117421094963	0.170817027835	0.160191882335	0.105514481242	0.261410891647	39	78676.0768375
Inside MSA, but not in central city - urban	1980s	0-1499	Room	0.389016174713	0.150372392056	0.0	0.177267746404	0.103287613534	0.14517788953	0.0348781837632	9	15131.5898386
Inside MSA, but not in central city - urban	1980s	0-1499	None	0.218596950376	0.0083693046094	0.0	0.132441342726	0.136018528197	0.0	0.504573874091	8	15653.4605889
Inside MSA, but not in central city - urban	1980s	1500-2499	Central	0.0678202681397	0.0341498696841	0.097253785536	0.122197587448	0.0495408546969	0.0348350527791	0.594202581716	50	112927.581214
Inside MSA, but not in central city - urban	1980s	1500-2499	Room	0.495931522761	0.0	0.0	0.0	0.0	0.0	0.504068477239	2	4502.4864277
Inside MSA, but not in central city - urban	1980s	1500-2499	None	0.0	0.0	0.290732916165	0.0	0.0	0.0	0.709267083835	5	10444.9057181
Inside MSA, but not in central city - urban	1980s	2500-3499	Central	0.0	0.0	0.0841229429957	0.110330776575	0.0579625601635	0.146741243953	0.600842476313	17	34634.4959977
Inside MSA, but not in central city - urban	1980s	2500-3499	Room	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Inside MSA, but not in central city - urban	1980s	2500-3499	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Inside MSA, but not in central city - urban	1980s	3500+	Central	0.157546589943	0.197145126629	0.0544431259885	0.278564879592	0.0	0.0	0.312300277848	6	11271.7935574
Inside MSA, but not in central city - urban	1980s	3500+	Room	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	1352.6185394
Inside MSA, but not in central city - urban	1980s	3500+	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Inside MSA, but not in central city - urban	1980s	Blank	Central	0.0	0.1970325471	0.0	0.0	0.0524520831831	0.2407311886	0.509784181117	8	13028.6917684
Inside MSA, but not in central city - urban	1980s	Blank	Room	0.164787888228	0.342912969007	0.0394966586267	0.218007496083	0.0	0.0	0.234794988055	10	4891.98635956
Inside MSA, but not in central city - urban	1980s	Blank	None	0.243010822679	0.361316772371	0.0	0.0	0.0	0.0	0.39567240495	3	1903.74700744
Inside MSA, but not in central city - urban	1990s	0-1499	Central	0.0283693062762	0.0714395728827	0.173749497753	0.0341475811214	0.10351096472	0.0486186512333	0.540164426013	30	46152.8562614
Inside MSA, but not in central city - urban	1990s	0-1499	Room	0.0	0.0	0.230447293103	0.0451130734639	0.124900478264	0.0	0.599539155169	5	11113.4603341
Inside MSA, but not in central city - urban	1990s	0-1499	None	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	1169.7373737
Inside MSA, but not in central city - urban	1990s	1500-2499	Central	0.0431867214374	0.0194375442706	0.0935928662227	0.201123870353	0.0427329297661	0.0852644422443	0.514661625706	57	117619.858346
Inside MSA, but not in central city - urban	1990s	1500-2499	Room	0.0	0.0	0.0	0.0	0.200213607664	0.0	0.799786392336	2	3654.6154052
Inside MSA, but not in central city - urban	1990s	1500-2499	None	0.343215857428	0.0	0.0	0.144334150526	0.0975181947342	0.0	0.414931797312	5	10004.7560105
Inside MSA, but not in central city - urban	1990s	2500-3499	Central	0.0	0.0	0.0772595109028	0.0	0.0961705398794	0.0	0.826569949218	11	20888.4352611
Inside MSA, but not in central city - urban	1990s	2500-3499	Room	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1	805.12447446
Inside MSA, but not in central city - urban	1990s	2500-3499	None	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	1767.7254717
Inside MSA, but not in central city - urban	1990s	3500+	Central	0.0	0.0	0.0324083388152	0.245391845412	0.0	0.224019604876	0.498180210896	7	14302.4387351
Inside MSA, but not in central city - urban	1990s	3500+	Room	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Inside MSA, but not in central city - urban	1990s	3500+	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Inside MSA, but not in central city - urban	1990s	Blank	Central	0.210162943876	0.163193321113	0.0494872600123	0.0	0.0	0.0	0.577156474998	9	13262.1358236
Inside MSA, but not in central city - urban	1990s	Blank	Room	0.197363908289	0.357009608095	0.445626483616	0.0	0.0	0.0	0.0	5	2155.12248504
Inside MSA, but not in central city - urban	1990s	Blank	None	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1	307.05724421
Inside MSA, but not in central city - urban	2000s	0-1499	Central	0.145074987773	0.0299776728259	0.222349540477	0.13278243312	0.0694630144661	0.172367670513	0.227984680824	31	79143.4014469
Inside MSA, but not in central city - urban	2000s	0-1499	Room	0.88189241774	0.0	0.0	0.0	0.0	0.0	0.11810758226	2	2976.83865196
Inside MSA, but not in central city - urban	2000s	0-1499	None	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1	1964.7192098
Inside MSA, but not in central city - urban	2000s	1500-2499	Central	0.0513877524149	0.161595346755	0.0732058829494	0.0714760067881	0.105940063729	0.0854989868635	0.4508959605	86	205201.853211
Inside MSA, but not in central city - urban	2000s	1500-2499	Room	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Inside MSA, but not in central city - urban	2000s	1500-2499	None	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2	6083.9802522
Inside MSA, but not in central city - urban	2000s	2500-3499	Central	0.0899645799492	0.0793525516448	0.0969472113902	0.0556625756272	0.0282119063903	0.0343567138166	0.615504461182	32	68388.4346314
Inside MSA, but not in central city - urban	2000s	2500-3499	Room	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Inside MSA, but not in central city - urban	2000s	2500-3499	None	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	1241.2116715
Inside MSA, but not in central city - urban	2000s	3500+	Central	0.126426309823	0.0	0.0	0.0	0.181697131542	0.0	0.691876558635	17	28035.5771798
Inside MSA, but not in central city - urban	2000s	3500+	Room	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Inside MSA, but not in central city - urban	2000s	3500+	None	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	508.13676141
Inside MSA, but not in central city - urban	2000s	Blank	Central	0.208688518496	0.0130682651787	0.0289311442293	0.0085674839206	0.0	0.217570408475	0.523174179701	11	14485.9099346
Inside MSA, but not in central city - urban	2000s	Blank	Room	0.268941789606	0.24819953107	0.383912949365	0.0989457299585	0.0	0.0	0.0	4	2168.39311843
Inside MSA, but not in central city - urban	2000s	Blank	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, rural	<1950	0-1499	Central	0.0729044212441	0.114231310946	0.0960543321179	0.25598373702	0.141500224636	0.117085847477	0.202240126559	25	69502.4330793
Outside MSA, rural	<1950	0-1499	Room	0.121351747067	0.182419012279	0.152864775994	0.19524891981	0.139066142817	0.052105312495	0.156944089538	54	133268.586975
Outside MSA, rural	<1950	0-1499	None	0.104728575035	0.427261425649	0.0588079993428	0.077337325168	0.130372075533	0.100195576419	0.101297022854	24	65134.0168005
Outside MSA, rural	<1950	1500-2499	Central	0.133679939821	0.092597095758	0.0762855679575	0.13889988665	0.213954697253	0.0895184783904	0.25506433417	29	73111.1878227
Outside MSA, rural	<1950	1500-2499	Room	0.215183844529	0.178464803137	0.141110148548	0.176063329574	0.117714168168	0.0940191971308	0.0774445089132	24	55946.1187281
Outside MSA, rural	<1950	1500-2499	None	0.108225507001	0.0918149484094	0.107243698273	0.236213706454	0.154795798919	0.0933139765968	0.208392364346	11	26888.1789814
Outside MSA, rural	<1950	2500-3499	Central	0.0	0.340623817788	0.0	0.0	0.0	0.170775907698	0.488600274513	6	14722.0024814
Outside MSA, rural	<1950	2500-3499	Room	0.447894577428	0.0	0.0	0.0	0.0	0.552105422572	0.0	2	5720.5677622
Outside MSA, rural	<1950	2500-3499	None	0.0	0.0	0.0	0.470451799745	0.0	0.0	0.529548200255	2	4914.3456504
Outside MSA, rural	<1950	3500+	Central	0.285238312855	0.0	0.0	0.0	0.0	0.0	0.714761687145	3	7217.3651877
Outside MSA, rural	<1950	3500+	Room	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2	5789.4012115
Outside MSA, rural	<1950	3500+	None	0.0	0.252198552995	0.0	0.747801447005	0.0	0.0	0.0	3	9350.2767827
Outside MSA, rural	<1950	Blank	Central	0.337528272027	0.0	0.413980640386	0.0	0.0	0.248491087586	0.0	4	11882.6831581
Outside MSA, rural	<1950	Blank	Room	0.111491090408	0.298595497281	0.160465456232	0.0	0.129613586139	0.0	0.29983436994	7	19492.1802626
Outside MSA, rural	<1950	Blank	None	0.219484748652	0.228652969849	0.0	0.213097949413	0.0	0.0	0.338764332087	4	9841.9812259
Outside MSA, rural	1950s	0-1499	Central	0.117317482718	0.0	0.0	0.0606712735481	0.141625413159	0.202259845031	0.478125985544	13	38275.6256824
Outside MSA, rural	1950s	0-1499	Room	0.109422194788	0.283210693902	0.081296387195	0.0930740598318	0.168333969567	0.0	0.264662694716	11	27452.6155184
Outside MSA, rural	1950s	0-1499	None	0.66735238069	0.0	0.0	0.0	0.0	0.33264761931	0.0	3	6524.1648544
Outside MSA, rural	1950s	1500-2499	Central	0.0	0.203261160669	0.0829602598543	0.0	0.0691452089807	0.0	0.644633370496	10	24638.203776
Outside MSA, rural	1950s	1500-2499	Room	0.0	0.573288182995	0.0	0.0	0.0	0.426711817005	0.0	3	8401.6115578
Outside MSA, rural	1950s	1500-2499	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, rural	1950s	2500-3499	Central	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, rural	1950s	2500-3499	Room	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, rural	1950s	2500-3499	None	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	2665.2262206
Outside MSA, rural	1950s	3500+	Central	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1	2755.3514659
Outside MSA, rural	1950s	3500+	Room	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	2317.3606191
Outside MSA, rural	1950s	3500+	None	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1	2819.4282368
Outside MSA, rural	1950s	Blank	Central	0.0	0.0	0.592828258725	0.0	0.0	0.0	0.407171741275	2	5837.3648794
Outside MSA, rural	1950s	Blank	Room	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	2181.8387073
Outside MSA, rural	1950s	Blank	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, rural	1960s	0-1499	Central	0.0566954391633	0.0602721011348	0.0516697287503	0.229924332672	0.095007699909	0.116073568548	0.390357129822	17	41072.351894
Outside MSA, rural	1960s	0-1499	Room	0.258874794296	0.127611688898	0.0	0.316996089911	0.0	0.0	0.296517426895	10	24515.4280341
Outside MSA, rural	1960s	0-1499	None	0.0	0.131543331442	0.192994421291	0.330847664398	0.139198701749	0.0	0.20541588112	6	14711.5975032
Outside MSA, rural	1960s	1500-2499	Central	0.0077501800305	0.123327840575	0.153064599807	0.0820032317295	0.149107882112	0.0	0.484746265746	13	31409.5407812
Outside MSA, rural	1960s	1500-2499	Room	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1	2277.9552075
Outside MSA, rural	1960s	1500-2499	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, rural	1960s	2500-3499	Central	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	2304.9289918
Outside MSA, rural	1960s	2500-3499	Room	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1	2665.2262206
Outside MSA, rural	1960s	2500-3499	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, rural	1960s	3500+	Central	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	2005.2629634
Outside MSA, rural	1960s	3500+	Room	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, rural	1960s	3500+	None	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1	3183.823663
Outside MSA, rural	1960s	Blank	Central	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, rural	1960s	Blank	Room	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, rural	1960s	Blank	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, rural	1970s	0-1499	Central	0.0940440242603	0.180599607958	0.127659477788	0.202040220275	0.185489137173	0.0375700530239	0.172597479522	20	45809.861192
Outside MSA, rural	1970s	0-1499	Room	0.0	0.198383449041	0.226724688371	0.103058690662	0.0714021605103	0.23592274149	0.164508269926	11	30326.4862159
Outside MSA, rural	1970s	0-1499	None	0.263818528296	0.0	0.167117040408	0.0	0.355170846649	0.0	0.213893584647	5	13217.7480328
Outside MSA, rural	1970s	1500-2499	Central	0.195105978599	0.0788726544171	0.153421914225	0.130215075351	0.0909113452915	0.0976952693421	0.253777762774	21	53942.6441197
Outside MSA, rural	1970s	1500-2499	Room	0.11783695006	0.395483317814	0.171226400354	0.113322498242	0.0933607640599	0.10877006947	0.0	10	28788.9172027
Outside MSA, rural	1970s	1500-2499	None	0.126424206837	0.641425789875	0.140940904003	0.0	0.0	0.0	0.0912090992845	7	16917.649421
Outside MSA, rural	1970s	2500-3499	Central	0.0	0.0	0.0	0.442959414234	0.0	0.0	0.557040585766	2	4594.0763551
Outside MSA, rural	1970s	2500-3499	Room	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1	2965.0978408
Outside MSA, rural	1970s	2500-3499	None	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	4016.8831889
Outside MSA, rural	1970s	3500+	Central	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
