Dependency=Location Census Division	Dependency=Vintage	Dependency=Income	Option=0-1499	Option=1500-2499	Option=2500-3499	Option=3500+	Count	Weight
South Atlantic - East South Central	1980s	100-125K	0.152695223751	0.460394617716	0.33478385858	0.0521262999529	95	243514.90206
South Atlantic - East South Central	1980s	125-150K	0.0951950410062	0.462543023473	0.375830610989	0.0664313245314	46	115239.528153
South Atlantic - East South Central	1980s	150-200K	0.119238549563	0.409969049297	0.263027932143	0.207764468996	48	117471.276184
South Atlantic - East South Central	1980s	200K+	0.0165548414141	0.28191574024	0.302105954686	0.39942346366	58	139295.989096
South Atlantic - East South Central	1990s	0-25K	0.312243857193	0.446523886893	0.159013857726	0.0822183981888	158	386666.110634
South Atlantic - East South Central	1990s	25-50K	0.277052098666	0.477317651694	0.172271314909	0.0733589347318	263	662374.151069
South Atlantic - East South Central	1990s	50-75K	0.189794676199	0.567826377413	0.161179863812	0.0811990825758	211	530537.960922
South Atlantic - East South Central	1990s	75-100K	0.1128545307	0.61273227859	0.213519517942	0.0608936727687	168	397859.169765
South Atlantic - East South Central	1990s	100-125K	0.0713170169981	0.454091058039	0.374189562734	0.100402362228	104	235217.041653
South Atlantic - East South Central	1990s	125-150K	0.0519716639686	0.40628949244	0.394860104352	0.146878739239	84	191272.663523
South Atlantic - East South Central	1990s	150-200K	0.0786238685783	0.220377055787	0.402626140367	0.298372935267	62	153403.707702
South Atlantic - East South Central	1990s	200K+	0.0175730012744	0.244677559871	0.282056080766	0.455693358088	90	210737.693588
South Atlantic - East South Central	2000s	0-25K	0.257601133423	0.426255444927	0.174074932558	0.142068489093	158	377606.868692
South Atlantic - East South Central	2000s	25-50K	0.220661220931	0.502311701635	0.188133872144	0.0888932052907	254	664305.537684
South Atlantic - East South Central	2000s	50-75K	0.163115420073	0.493341398567	0.267371449284	0.0761717320756	288	714369.058725
South Atlantic - East South Central	2000s	75-100K	0.164376321794	0.501290457985	0.208460198466	0.125873021754	244	652954.620351
South Atlantic - East South Central	2000s	100-125K	0.080900329114	0.458784512983	0.286452057874	0.173863100029	167	409303.1719
South Atlantic - East South Central	2000s	125-150K	0.0789365958456	0.394958892346	0.338264835197	0.187839676612	92	229957.847367
South Atlantic - East South Central	2000s	150-200K	0.0118218165307	0.307724000804	0.372547327812	0.307906854854	113	273375.881094
South Atlantic - East South Central	2000s	200K+	0.0257920342393	0.198465358054	0.299251016451	0.476491591256	120	292688.260452
West North Central	<1950	0-25K	0.553685457361	0.327642016915	0.0646735190724	0.0539990066517	130	324467.263918
West North Central	<1950	25-50K	0.468764033734	0.442703308103	0.0617462812181	0.0267863769448	164	420566.542124
West North Central	<1950	50-75K	0.430309421316	0.420576424912	0.102596568744	0.0465175850281	100	261673.537365
West North Central	<1950	75-100K	0.326259641847	0.479038233462	0.0868544512948	0.107847673396	77	195848.366508
West North Central	<1950	100-125K	0.33771522103	0.574472832213	0.0571483632542	0.030663583503	33	85986.1678705
West North Central	<1950	125-150K	0.245679494694	0.518259685525	0.160393280926	0.0756675388563	13	32548.9002144
West North Central	<1950	150-200K	0.116849042414	0.544338839156	0.263970228513	0.074841889918	14	34611.5584446
West North Central	<1950	200K+	0.0605569607242	0.452297740503	0.237467912851	0.249677385921	17	44337.5873556
West North Central	1950s	0-25K	0.650589932318	0.27561367237	0.031562262177	0.0422341331354	59	148384.701161
West North Central	1950s	25-50K	0.408120491216	0.405081316393	0.134497214595	0.0523009777957	83	217742.988678
West North Central	1950s	50-75K	0.47070359074	0.473783267177	0.0374643140265	0.0180488280568	61	155535.250408
West North Central	1950s	75-100K	0.367855875933	0.505901610232	0.0795242778312	0.0467182360042	35	88779.9905016
West North Central	1950s	100-125K	0.438752986489	0.502914060122	0.0583329533889	0.0	18	42469.6090233
West North Central	1950s	125-150K	0.184131950151	0.355318301275	0.232055446858	0.228494301716	5	12006.093938
West North Central	1950s	150-200K	0.458153592068	0.380555833865	0.0	0.161290574066	6	16986.9075038
West North Central	1950s	200K+	0.267646997321	0.254258989305	0.239531275109	0.238562738266	4	10384.5962769
West North Central	1960s	0-25K	0.41121284531	0.346805719571	0.220012701836	0.021968733284	46	107785.586192
West North Central	1960s	25-50K	0.377694475436	0.485884244908	0.0708227920887	0.0655984875678	67	171380.20202
West North Central	1960s	50-75K	0.380650202865	0.475996050841	0.100452880808	0.0429008654864	48	129903.185314
West North Central	1960s	75-100K	0.232210619882	0.600002708043	0.111925945572	0.0558607265035	34	84208.9106021
West North Central	1960s	100-125K	0.104744161646	0.589311202363	0.253821841007	0.0521227949849	20	51034.4173863
West North Central	1960s	125-150K	0.480224533196	0.38681607392	0.0497012756673	0.0832581172166	10	24448.0856756
West North Central	1960s	150-200K	0.18054528789	0.401566928317	0.229117269527	0.188770514267	12	31605.9134663
West North Central	1960s	200K+	0.0	0.532872987477	0.110916388131	0.356210624392	6	14721.6173761
West North Central	1970s	0-25K	0.493511355284	0.39260488878	0.0747950736741	0.0390886822623	55	138513.295372
West North Central	1970s	25-50K	0.342161804993	0.467439002638	0.112566631403	0.0778325609662	94	231188.185508
West North Central	1970s	50-75K	0.31435049973	0.466935135426	0.174784434376	0.0439299304673	87	219475.675958
West North Central	1970s	75-100K	0.173828211883	0.49823499819	0.239555245129	0.0883815447979	58	144645.60063
West North Central	1970s	100-125K	0.356322902792	0.391665895335	0.252011201873	0.0	31	83425.4540269
West North Central	1970s	125-150K	0.0481595964625	0.477449494389	0.369581416483	0.104809492665	19	48536.1671442
West North Central	1970s	150-200K	0.0	0.288160884608	0.564248379373	0.147590736019	13	35022.6302783
West North Central	1970s	200K+	0.0503668954058	0.269783473498	0.465561099508	0.214288531588	16	48075.5488479
West North Central	1980s	0-25K	0.559621688389	0.366887124725	0.0734911868856	0.0	13	36244.8091204
West North Central	1980s	25-50K	0.236322712882	0.594875133416	0.111862387183	0.0569397665189	34	93623.3424812
West North Central	1980s	50-75K	0.478650932939	0.282090759254	0.121009869546	0.11824843826	24	68154.108817
West North Central	1980s	75-100K	0.106192144253	0.60460522577	0.180918346935	0.108284283042	28	79086.1107351
West North Central	1980s	100-125K	0.122591536068	0.450252626382	0.306349751919	0.120806085631	24	67291.1501878
West North Central	1980s	125-150K	0.0	0.765987184881	0.0	0.234012815119	4	11905.3259463
West North Central	1980s	150-200K	0.0	0.397441013894	0.515208922151	0.0873500639559	13	34863.1027796
West North Central	1980s	200K+	0.0	0.313473175164	0.393871481978	0.292655342857	10	27552.6936012
West North Central	1990s	0-25K	0.389152552106	0.338437497416	0.174348626252	0.0980613242253	22	44744.7222861
West North Central	1990s	25-50K	0.260697268276	0.449686621236	0.195719950014	0.0938961604744	52	124801.379935
West North Central	1990s	50-75K	0.148627511416	0.527211841544	0.280104359788	0.0440562872513	50	121767.668857
West North Central	1990s	75-100K	0.102846254177	0.41515075408	0.386872580142	0.0951304116015	50	112952.651037
West North Central	1990s	100-125K	0.0304784099295	0.397053514712	0.291903742231	0.280564333127	29	68291.2744797
West North Central	1990s	125-150K	0.0450329058497	0.620844482508	0.235385729528	0.0987368821144	17	37977.7876362
West North Central	1990s	150-200K	0.111177248438	0.384146865762	0.283618210063	0.221057675737	23	50069.6519748
West North Central	1990s	200K+	0.0535336970454	0.245048232562	0.388025947058	0.313392123334	17	37117.6861653
West North Central	2000s	0-25K	0.494951318389	0.505048681611	0.0	0.0	22	50818.6235529
West North Central	2000s	25-50K	0.210950646382	0.48391060394	0.111527548774	0.193611200904	38	95970.5748892
West North Central	2000s	50-75K	0.152939318531	0.435157218275	0.260919196372	0.150984266823	43	115245.972188
West North Central	2000s	75-100K	0.127929597552	0.386137640472	0.266094718482	0.219838043494	56	126369.344695
West North Central	2000s	100-125K	0.0601198113705	0.515023911578	0.247431350038	0.177424927013	36	90896.1564686
West North Central	2000s	125-150K	0.120002544567	0.210537752631	0.321255788346	0.348203914456	25	64996.0925891
West North Central	2000s	150-200K	0.0255096227526	0.395485910762	0.166044888487	0.412959577998	26	69087.1984149
West North Central	2000s	200K+	0.0503658780692	0.201764485919	0.271185282223	0.476684353789	33	91359.7928517
West South Central	<1950	0-25K	0.70269795319	0.224696847957	0.0511404006775	0.0214647981755	190	527863.767923
West South Central	<1950	25-50K	0.655931037674	0.291055554282	0.0374632166861	0.0155501913578	126	344536.62851
West South Central	<1950	50-75K	0.553471474076	0.379102421871	0.0361269591341	0.0312991449186	59	165548.017678
West South Central	<1950	75-100K	0.368143630528	0.419504355262	0.190823938498	0.0215280757118	37	96086.6326228
West South Central	<1950	100-125K	0.32758243162	0.381659957889	0.290757610491	0.0	17	41295.3553581
West South Central	<1950	125-150K	0.331547199182	0.523719175002	0.0	0.144733625816	6	16225.5889028
West South Central	<1950	150-200K	0.373510487616	0.2754452294	0.129693429049	0.221350853936	9	21779.0709477
West South Central	<1950	200K+	0.124714983011	0.267524211838	0.133173911466	0.474586893685	15	40344.4855382
West South Central	1950s	0-25K	0.662985343459	0.252717641111	0.0842970154303	0.0	112	315005.874837
West South Central	1950s	25-50K	0.545190989727	0.369575798385	0.0325221599307	0.0527110519566	108	301977.613154
West South Central	1950s	50-75K	0.512833732335	0.448905350193	0.0382609174724	0.0	72	192619.93522
West South Central	1950s	75-100K	0.429767943745	0.473672152164	0.0468522606967	0.0497076433943	22	56288.7640358
West South Central	1950s	100-125K	0.34850661458	0.339739797144	0.311753588276	0.0	17	52107.559173
West South Central	1950s	125-150K	0.167413799589	0.69221664283	0.076843484362	0.063526073219	13	31325.8849125
West South Central	1950s	150-200K	0.333342317079	0.428469334278	0.0740782107654	0.164110137878	12	31805.2393903
West South Central	1950s	200K+	0.0998078474618	0.542242679166	0.17677193894	0.181177534432	10	27175.2102733
West South Central	1960s	0-25K	0.426482429007	0.449028044876	0.0990466917077	0.0254428344089	104	271074.085008
West South Central	1960s	25-50K	0.379553208256	0.475961292372	0.116613745961	0.0278717534108	112	298327.522971
West South Central	1960s	50-75K	0.442352271663	0.479239629192	0.0784080991447	0.0	65	179255.252134
West South Central	1960s	75-100K	0.287178366106	0.542354595095	0.11972270606	0.050744332739	36	99922.042118
West South Central	1960s	100-125K	0.114054002582	0.833428693246	0.0525173041719	0.0	19	54911.0419865
West South Central	1960s	125-150K	0.225301285252	0.457312990184	0.237316148263	0.0800695763016	13	36291.099158
West South Central	1960s	150-200K	0.277621633931	0.499763815631	0.222614550438	0.0	9	23707.1579729
West South Central	1960s	200K+	0.0	0.369518113184	0.187243931272	0.443237955544	5	13307.2329254
West South Central	1970s	0-25K	0.443213214899	0.440514912311	0.0785945368452	0.0376773359449	145	392017.924221
West South Central	1970s	25-50K	0.378592370714	0.488523200996	0.0987388109467	0.0341456173433	161	430186.386456
West South Central	1970s	50-75K	0.300405900206	0.539082823253	0.128562510853	0.0319487656877	114	325412.828863
West South Central	1970s	75-100K	0.145401256368	0.627999733698	0.162383088581	0.0642159213529	61	155500.453896
West South Central	1970s	100-125K	0.151790510823	0.682431331394	0.13292129594	0.0328568618437	54	143678.597696
West South Central	1970s	125-150K	0.097190208262	0.403442186935	0.400120932353	0.0992466724497	32	87485.886152
West South Central	1970s	150-200K	0.0	0.735776165313	0.182666318228	0.0815575164585	12	34306.8540007
West South Central	1970s	200K+	0.121759044315	0.249835923693	0.193448354388	0.434956677604	20	60885.0697784
West South Central	1980s	0-25K	0.416310695802	0.476932888921	0.0358328850228	0.0709235302542	76	230498.47985
West South Central	1980s	25-50K	0.380179915888	0.437408839443	0.162512750503	0.0198984941658	86	225583.814548
West South Central	1980s	50-75K	0.238914952882	0.549670012475	0.166623322338	0.0447917123045	63	171447.122876
West South Central	1980s	75-100K	0.206019326051	0.630494624471	0.131443931747	0.0320421177304	51	152186.214495
West South Central	1980s	100-125K	0.147659244617	0.653921315189	0.130782288626	0.0676371515681	28	77603.687552
West South Central	1980s	125-150K	0.0725275737067	0.340696098266	0.443655524638	0.14312080339	13	33530.5327286
West South Central	1980s	150-200K	0.113535112882	0.69163322527	0.124089997431	0.0707416644169	14	39792.7482708
West South Central	1980s	200K+	0.072047127263	0.437399237351	0.393335799027	0.0972178363595	26	67824.7685416
West South Central	1990s	0-25K	0.288688577934	0.614969925385	0.0461330280956	0.0502084685858	42	112312.401984
West South Central	1990s	25-50K	0.179440938681	0.549683944933	0.152302727682	0.118572388703	75	179829.072514
West South Central	1990s	50-75K	0.225066587728	0.611800897812	0.104134426561	0.0589980878994	60	141993.693336
West South Central	1990s	75-100K	0.149493484542	0.5010419369	0.297695939935	0.0517686386234	62	157194.677161
West South Central	1990s	100-125K	0.0	0.596326505516	0.35156819532	0.0521052991649	37	90957.638332
West South Central	1990s	125-150K	0.0744963597369	0.521729318649	0.329328763861	0.0744455577531	36	99460.4489303
West South Central	1990s	150-200K	0.0538866623836	0.427836798414	0.288815962368	0.229460576834	33	90249.1225914
West South Central	1990s	200K+	0.0173372543634	0.203820184584	0.423933533927	0.354909027125	37	100119.14591
West South Central	2000s	0-25K	0.344309376453	0.457212397465	0.144138903461	0.0543393226208	77	183551.360756
West South Central	2000s	25-50K	0.233034053022	0.493220592633	0.168710194627	0.105035159718	143	365096.013234
West South Central	2000s	50-75K	0.166154857962	0.648779471805	0.129462859226	0.0556028110076	134	334008.715537
West South Central	2000s	75-100K	0.0948885627095	0.583280596037	0.225200026213	0.0966308150407	111	311106.148414
West South Central	2000s	100-125K	0.0437652287758	0.431435995827	0.328414038851	0.196384736546	74	190108.08138
West South Central	2000s	125-150K	0.0153440072408	0.407840931635	0.327002599683	0.249812461442	50	124557.387709
West South Central	2000s	150-200K	0.0	0.373153865902	0.394980013925	0.231866120172	43	131521.548913
West South Central	2000s	200K+	0.0	0.166545479652	0.45634146768	0.377113052668	50	128924.234848
