Time,LIVING ZONE:ANN HTG 99% CONDNS DB:Des Heat Load [W],LIVING ZONE:ANN CLG 1% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING ZONE:ANN HTG 99% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING ZONE:ANN CLG 1% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
16:50:00,5.997673E+02,1.288020E+03,3.113692E-02,1.136095E-01
17:00:00,5.997947E+02,1.280260E+03,3.113834E-02,1.129248E-01
17:10:00,5.998218E+02,1.272122E+03,3.113974E-02,1.122068E-01
17:20:00,5.998488E+02,1.263607E+03,3.114115E-02,1.114555E-01
17:30:00,5.998758E+02,1.254715E+03,3.114255E-02,1.106710E-01
17:40:00,5.999027E+02,1.245446E+03,3.114394E-02,1.098532E-01
17:50:00,5.999295E+02,1.235801E+03,3.114534E-02,1.090022E-01
18:00:00,5.999564E+02,1.225780E+03,3.114673E-02,1.081181E-01
18:10:00,5.999829E+02,1.214874E+03,3.114811E-02,1.071560E-01
18:20:00,6.000093E+02,1.203088E+03,3.114948E-02,1.061162E-01
18:30:00,6.000357E+02,1.190424E+03,3.115085E-02,1.049990E-01
18:40:00,6.000620E+02,1.176877E+03,3.115221E-02,1.038038E-01
18:50:00,6.000883E+02,1.162445E+03,3.115358E-02,1.025306E-01
19:00:00,6.001145E+02,1.147136E+03,3.115494E-02,1.011800E-01
19:10:00,6.001404E+02,1.132462E+03,3.115628E-02,9.988553E-02
19:20:00,6.001663E+02,1.118418E+03,3.115763E-02,9.864651E-02
19:30:00,6.001920E+02,1.104996E+03,3.115896E-02,9.746245E-02
19:40:00,6.002178E+02,1.092202E+03,3.116030E-02,9.633371E-02
19:50:00,6.002434E+02,1.080031E+03,3.116163E-02,9.526008E-02
20:00:00,6.002691E+02,1.068478E+03,3.116296E-02,9.424081E-02
20:10:00,6.002944E+02,1.057217E+03,3.116428E-02,9.324743E-02
20:20:00,6.003196E+02,1.046257E+03,3.116559E-02,9.228055E-02
20:30:00,6.003448E+02,1.035601E+03,3.116690E-02,9.134054E-02
20:40:00,6.003699E+02,1.025253E+03,3.116820E-02,9.042774E-02
20:50:00,6.003950E+02,1.015218E+03,3.116950E-02,8.954245E-02
21:00:00,6.004201E+02,1.005497E+03,3.117080E-02,8.868495E-02
21:10:00,6.004448E+02,9.957462E+02,3.117209E-02,8.782482E-02
21:20:00,6.004694E+02,9.859685E+02,3.117336E-02,8.696231E-02
21:30:00,6.004940E+02,9.761647E+02,3.117464E-02,8.609749E-02
21:40:00,6.005186E+02,9.663360E+02,3.117591E-02,8.523049E-02
21:50:00,6.005430E+02,9.564836E+02,3.117719E-02,8.436139E-02
22:00:00,6.005675E+02,9.466086E+02,3.117845E-02,8.349030E-02
22:10:00,6.005916E+02,9.370608E+02,3.117971E-02,8.264807E-02
22:20:00,6.006157E+02,9.278441E+02,3.118096E-02,8.183506E-02
22:30:00,6.006397E+02,9.189617E+02,3.118220E-02,8.105153E-02
22:40:00,6.006636E+02,9.104158E+02,3.118344E-02,8.029769E-02
22:50:00,6.006875E+02,9.022089E+02,3.118469E-02,7.957376E-02
23:00:00,6.007114E+02,8.943431E+02,3.118592E-02,7.887992E-02
23:10:00,6.007349E+02,8.864677E+02,3.118715E-02,7.818524E-02
23:20:00,6.007584E+02,8.785849E+02,3.118836E-02,7.748991E-02
23:30:00,6.007818E+02,8.706951E+02,3.118958E-02,7.679396E-02
23:40:00,6.008052E+02,8.627986E+02,3.119079E-02,7.609743E-02
23:50:00,6.008285E+02,8.548960E+02,3.119200E-02,7.540035E-02
24:00:00,6.008518E+02,8.469875E+02,3.119321E-02,7.470275E-02
Peak,6.008518E+02,1.338289E+03,3.119321E-02,1.180458E-01

Peak Vol Flow (m3/s),,,2.599366E-02,9.836890E-02
