Time,Heating:Electricity  [kwh],Heating:Gas  [kbtu],Cooling:Electricity  [kwh],InteriorLights:Electricity  [kwh],ExteriorLights:Electricity  [kwh],InteriorEquipment:Electricity  [kwh],InteriorEquipment:Gas  [kbtu],Fans:Electricity  [kwh],Pumps:Electricity  [kwh],WaterSystems:Electricity  [kwh],WaterSystems:Gas  [kbtu],WaterSystems:Water  [gal],Electricity:Facility  [kwh],Gas:Facility  [kbtu],Water:Facility  [gal]
2009/03/08 12:00:00,0.0,0.0,0.073,0.093,0.011,0.584,0.113,0.031,0.022,0.0,1.103,0.0,0.814,1.215,0.0
2009/03/08 13:00:00,0.0,0.0,0.104,0.09,0.011,0.574,0.111,0.057,0.022,0.0,0.0,0.483,0.858,0.111,0.483
2009/03/08 14:00:00,0.0,0.0,0.101,0.089,0.011,0.579,0.089,0.056,0.022,0.0,1.149,1.406,0.858,1.238,1.406
2009/03/08 15:00:00,0.0,0.0,0.097,0.089,0.011,0.623,0.082,0.054,0.022,0.0,1.103,0.0,0.897,1.185,0.0
2009/03/08 16:00:00,0.0,0.0,0.089,0.092,0.011,0.646,0.081,0.051,0.022,0.0,1.103,0.865,0.911,1.184,0.865
2009/03/08 17:00:00,0.0,0.0,0.09,0.102,0.012,0.777,0.092,0.052,0.022,0.0,0.0,0.0,1.055,0.092,0.0
2009/03/08 18:00:00,0.0,0.0,0.104,0.125,0.015,1.023,0.097,0.059,0.022,0.0,0.927,0.0,1.349,1.024,0.0
2009/03/08 19:00:00,0.0,0.0,0.108,0.163,0.019,1.063,0.076,0.085,0.022,0.0,2.603,4.619,1.46,2.678,4.619
2009/03/08 20:00:00,0.0,0.0,0.102,0.196,0.024,0.999,0.067,0.081,0.022,0.0,0.0,0.41,1.424,0.067,0.41
2009/03/08 21:00:00,0.0,0.0,0.111,0.201,0.024,1.037,0.06,0.073,0.022,0.0,2.248,2.064,1.469,2.308,2.064
2009/03/08 22:00:00,0.0,0.0,0.108,0.174,0.021,0.949,0.055,0.06,0.022,0.0,0.0,0.0,1.333,0.055,0.0
2009/03/08 23:00:00,0.0,0.0,0.101,0.108,0.013,0.82,0.045,0.057,0.022,0.0,2.316,2.817,1.121,2.362,2.817
2009/03/09 00:00:00,0.0,0.0,0.09,0.054,0.007,0.708,0.039,0.051,0.022,0.0,1.125,3.34,0.933,1.164,3.34
2009/03/09 01:00:00,0.0,0.0,0.073,0.027,0.003,0.595,0.029,0.042,0.022,0.0,1.103,0.0,0.763,1.132,0.0
2009/03/09 02:00:00,0.0,0.0,0.073,0.016,0.002,0.559,0.019,0.04,0.022,0.0,0.0,0.0,0.712,0.019,0.0
2009/03/09 03:00:00,0.0,0.0,0.073,0.011,0.001,0.549,0.016,0.039,0.022,0.0,1.103,0.0,0.695,1.119,0.0
2009/03/09 04:00:00,0.0,0.0,0.073,0.011,0.001,0.535,0.016,0.038,0.022,0.0,0.0,0.0,0.68,0.016,0.0
2009/03/09 05:00:00,0.0,0.0,0.073,0.012,0.001,0.512,0.023,0.035,0.022,0.0,1.103,0.0,0.655,1.126,0.0
2009/03/09 06:00:00,0.0,0.0,0.073,0.032,0.004,0.556,0.034,0.04,0.022,0.0,1.182,2.842,0.727,1.216,2.842
2009/03/09 07:00:00,0.0,0.0,0.034,0.075,0.009,0.679,0.047,0.016,0.022,0.0,1.103,0.055,0.834,1.15,0.055
2009/03/09 08:00:00,0.0,0.0,0.09,0.094,0.011,0.741,0.06,0.051,0.022,0.0,0.0,0.0,1.009,0.06,0.0
2009/03/09 09:00:00,0.0,0.0,0.076,0.098,0.012,0.634,0.088,0.043,0.022,0.0,1.103,0.474,0.886,1.191,0.474
2009/03/09 10:00:00,0.0,0.0,0.081,0.099,0.012,0.617,0.112,0.045,0.022,0.0,1.181,3.009,0.876,1.293,3.009
2009/03/09 11:00:00,0.0,0.0,0.097,0.097,0.012,0.539,0.117,0.054,0.022,0.0,1.103,0.628,0.82,1.219,0.628
2009/03/09 12:00:00,0.0,0.0,0.058,0.093,0.011,0.584,0.113,0.026,0.022,0.0,4.002,6.763,0.794,4.114,6.763
2009/03/09 13:00:00,0.0,0.0,0.078,0.09,0.011,0.574,0.111,0.044,0.022,0.0,1.17,1.029,0.819,1.28,1.029
2009/03/09 14:00:00,0.0,0.0,0.089,0.089,0.011,0.579,0.089,0.051,0.022,0.0,1.186,1.579,0.841,1.275,1.579
2009/03/09 15:00:00,0.0,0.0,0.093,0.089,0.011,0.623,0.082,0.053,0.022,0.0,1.167,1.454,0.891,1.249,1.454
2009/03/09 16:00:00,0.0,0.0,0.084,0.092,0.011,0.609,0.081,0.048,0.022,0.0,1.198,1.406,0.867,1.279,1.406
2009/03/09 17:00:00,0.0,0.0,0.085,0.102,0.012,0.777,0.092,0.049,0.022,0.0,0.0,0.002,1.048,0.092,0.002
2009/03/09 18:00:00,0.0,0.0,0.102,0.125,0.015,1.023,0.097,0.058,0.022,0.0,1.103,0.0,1.345,1.2,0.0
2009/03/09 19:00:00,0.0,0.0,0.107,0.163,0.019,1.063,0.076,0.083,0.022,0.0,2.481,3.551,1.458,2.557,3.551
2009/03/09 20:00:00,0.0,0.0,0.105,0.196,0.024,0.999,0.067,0.082,0.022,0.0,0.0,0.0,1.428,0.067,0.0
2009/03/09 21:00:00,0.0,0.0,0.106,0.201,0.024,0.991,0.06,0.082,0.022,0.0,0.0,0.0,1.426,0.06,0.0
2009/03/09 22:00:00,0.0,0.0,0.111,0.174,0.021,0.949,0.055,0.084,0.022,0.0,3.663,4.576,1.361,3.719,4.576
2009/03/09 23:00:00,0.0,0.0,0.104,0.108,0.013,0.82,0.045,0.057,0.022,0.0,0.0,0.0,1.124,0.045,0.0
2009/03/10 00:00:00,0.0,0.0,0.086,0.054,0.007,0.708,0.039,0.048,0.022,0.0,1.129,0.859,0.925,1.169,0.859
2009/03/10 01:00:00,0.0,0.0,0.074,0.027,0.003,0.595,0.029,0.041,0.022,0.0,1.17,1.193,0.762,1.198,1.193
2009/03/10 02:00:00,0.0,0.0,0.073,0.016,0.002,0.559,0.019,0.037,0.022,0.0,0.0,0.435,0.71,0.019,0.435
2009/03/10 03:00:00,0.0,0.0,0.073,0.011,0.001,0.549,0.016,0.033,0.022,0.0,1.103,0.0,0.689,1.119,0.0
2009/03/10 04:00:00,0.0,0.0,0.072,0.011,0.001,0.535,0.016,0.028,0.022,0.0,0.0,0.0,0.67,0.016,0.0
2009/03/10 05:00:00,0.0,0.0,0.072,0.012,0.001,0.512,0.023,0.03,0.022,0.0,1.103,0.0,0.65,1.126,0.0
2009/03/10 06:00:00,0.0,0.0,0.073,0.032,0.004,0.556,0.034,0.035,0.022,0.0,0.0,0.0,0.721,0.034,0.0
2009/03/10 07:00:00,0.0,0.0,0.092,0.075,0.009,0.679,0.047,0.064,0.022,0.0,14.553,27.674,0.94,14.6,27.674
2009/03/10 08:00:00,0.0,0.0,0.099,0.094,0.011,0.741,0.06,0.053,0.022,0.0,1.253,2.144,1.02,1.313,2.144
2009/03/10 09:00:00,0.0,0.0,0.086,0.098,0.012,0.634,0.088,0.047,0.022,0.0,0.0,0.004,0.899,0.088,0.004
2009/03/10 10:00:00,0.0,0.0,0.086,0.099,0.012,0.541,0.112,0.047,0.022,0.0,1.103,1.619,0.807,1.215,1.619
2009/03/10 11:00:00,0.0,0.0,0.097,0.097,0.012,0.539,0.117,0.053,0.022,0.0,1.103,0.0,0.819,1.219,0.0
2009/03/10 12:00:00,0.0,0.0,0.061,0.093,0.011,0.584,0.113,0.024,0.022,0.0,1.146,0.711,0.795,1.259,0.711
2009/03/10 13:00:00,0.0,0.0,0.099,0.09,0.011,0.574,0.111,0.054,0.022,0.0,0.0,0.754,0.85,0.111,0.754
2009/03/10 14:00:00,0.0,0.0,0.089,0.089,0.011,0.579,0.089,0.049,0.022,0.0,1.103,1.024,0.839,1.192,1.024
2009/03/10 15:00:00,0.0,0.0,0.087,0.089,0.011,0.725,0.082,0.053,0.022,0.0,1.103,2.435,0.987,1.185,2.435
2009/03/10 16:00:00,0.0,0.0,0.077,0.092,0.011,0.609,0.081,0.044,0.022,0.0,1.103,0.064,0.856,1.184,0.064
2009/03/10 17:00:00,0.0,0.0,0.084,0.102,0.012,0.777,0.092,0.047,0.022,0.0,1.204,1.505,1.044,1.296,1.505
2009/03/10 18:00:00,0.0,0.0,0.101,0.125,0.015,1.023,0.097,0.056,0.022,0.0,0.0,0.0,1.343,0.097,0.0
2009/03/10 19:00:00,0.0,0.0,0.114,0.163,0.019,1.063,0.076,0.066,0.022,0.0,1.103,1.221,1.447,1.179,1.221
2009/03/10 20:00:00,0.0,0.0,0.111,0.196,0.024,0.999,0.067,0.072,0.022,0.0,2.285,1.973,1.424,2.352,1.973
2009/03/10 21:00:00,0.0,0.0,0.113,0.201,0.024,0.991,0.06,0.062,0.022,0.0,0.0,0.0,1.414,0.06,0.0
2009/03/10 22:00:00,0.0,0.0,0.11,0.174,0.021,0.949,0.055,0.064,0.022,0.0,1.136,0.52,1.34,1.191,0.52
2009/03/10 23:00:00,0.0,0.0,0.1,0.108,0.013,0.82,0.045,0.056,0.022,0.0,0.0,0.0,1.119,0.045,0.0
2009/03/11 00:00:00,0.0,0.0,0.087,0.054,0.007,0.708,0.039,0.049,0.022,0.0,1.106,0.087,0.928,1.145,0.087
2009/03/11 01:00:00,0.0,0.0,0.074,0.027,0.003,0.595,0.029,0.041,0.022,0.0,0.0,0.0,0.763,0.029,0.0
2009/03/11 02:00:00,0.0,0.0,0.073,0.016,0.002,0.559,0.019,0.037,0.022,0.0,1.103,0.0,0.71,1.122,0.0
2009/03/11 03:00:00,0.0,0.0,0.073,0.011,0.001,0.549,0.016,0.037,0.022,0.0,0.0,0.072,0.693,0.016,0.072
2009/03/11 04:00:00,0.0,0.0,0.073,0.011,0.001,0.535,0.016,0.036,0.022,0.0,1.103,0.0,0.678,1.119,0.0
2009/03/11 05:00:00,0.0,0.0,0.073,0.012,0.001,0.512,0.023,0.033,0.022,0.0,0.0,0.0,0.653,0.023,0.0
2009/03/11 06:00:00,0.0,0.0,0.117,0.032,0.004,0.556,0.034,0.072,0.022,0.0,11.088,22.147,0.803,11.122,22.147
2009/03/11 07:00:00,0.0,0.0,0.026,0.075,0.009,0.679,0.047,0.011,0.02,0.0,1.913,2.282,0.82,1.96,2.282
2009/03/11 08:00:00,0.0,0.0,0.103,0.094,0.011,0.741,0.06,0.056,0.022,0.0,0.0,0.0,1.027,0.06,0.0
2009/03/11 09:00:00,0.0,0.0,0.118,0.098,0.012,0.689,0.088,0.079,0.022,0.0,2.413,3.516,1.019,2.5,3.516
2009/03/11 10:00:00,0.0,0.0,0.121,0.099,0.012,0.6,0.112,0.089,0.022,0.0,1.158,1.461,0.944,1.27,1.461
2009/03/11 11:00:00,0.0,0.0,0.114,0.097,0.012,0.559,0.117,0.085,0.022,0.0,0.0,0.49,0.889,0.117,0.49
2009/03/11 12:00:00,0.0,0.0,0.074,0.093,0.011,0.584,0.113,0.038,0.022,0.0,2.249,2.118,0.822,2.361,2.118
2009/03/11 13:00:00,0.0,0.0,0.106,0.09,0.011,0.616,0.111,0.066,0.022,0.0,1.249,3.107,0.911,1.359,3.107
2009/03/11 14:00:00,0.0,0.0,0.1,0.089,0.011,0.579,0.089,0.056,0.022,0.0,1.199,1.578,0.856,1.288,1.578
2009/03/11 15:00:00,0.0,0.0,0.094,0.089,0.011,0.623,0.082,0.053,0.022,0.0,1.103,0.0,0.893,1.185,0.0
2009/03/11 16:00:00,0.0,0.0,0.087,0.092,0.011,0.609,0.081,0.05,0.022,0.0,1.12,1.558,0.872,1.201,1.558
2009/03/11 17:00:00,0.0,0.0,0.09,0.102,0.012,0.972,0.092,0.052,0.022,0.0,1.176,1.417,1.251,1.268,1.417
2009/03/11 18:00:00,0.0,0.0,0.116,0.125,0.015,1.344,0.097,0.072,0.022,0.0,2.396,2.763,1.695,2.493,2.763
2009/03/11 19:00:00,0.0,0.0,0.103,0.163,0.019,1.063,0.076,0.08,0.022,0.0,0.0,0.0,1.451,0.076,0.0
2009/03/11 20:00:00,0.0,0.0,0.111,0.196,0.024,0.999,0.067,0.085,0.022,0.0,2.518,4.421,1.437,2.585,4.421
2009/03/11 21:00:00,0.0,0.0,0.109,0.201,0.024,0.991,0.06,0.083,0.022,0.0,1.103,1.224,1.431,1.163,1.224
2009/03/11 22:00:00,0.0,0.0,0.138,0.174,0.021,0.949,0.055,0.098,0.022,0.0,10.548,19.522,1.401,10.603,19.522
2009/03/11 23:00:00,0.0,0.0,0.106,0.108,0.013,0.82,0.045,0.062,0.022,0.0,0.0,0.0,1.131,0.045,0.0
2009/03/12 00:00:00,0.0,0.0,0.099,0.054,0.007,0.708,0.039,0.063,0.022,0.0,5.855,11.989,0.953,5.894,11.989
2009/03/12 01:00:00,0.0,0.0,0.073,0.027,0.003,0.595,0.029,0.04,0.022,0.0,1.103,0.0,0.76,1.132,0.0
2009/03/12 02:00:00,0.0,0.0,0.073,0.016,0.002,0.559,0.019,0.036,0.022,0.0,0.0,0.0,0.709,0.019,0.0
2009/03/12 03:00:00,0.0,0.0,0.073,0.011,0.001,0.549,0.016,0.036,0.022,0.0,1.103,0.0,0.692,1.119,0.0
2009/03/12 04:00:00,0.0,0.0,0.073,0.011,0.001,0.535,0.016,0.037,0.022,0.0,0.0,0.0,0.679,0.016,0.0
2009/03/12 05:00:00,0.0,0.0,0.073,0.012,0.001,0.512,0.023,0.036,0.022,0.0,1.103,0.0,0.656,1.126,0.0
2009/03/12 06:00:00,0.0,0.0,0.073,0.032,0.004,0.556,0.034,0.037,0.022,0.0,0.0,0.0,0.724,0.034,0.0
2009/03/12 07:00:00,0.0,0.0,0.031,0.075,0.009,0.679,0.047,0.014,0.022,0.0,1.103,0.0,0.83,1.15,0.0
2009/03/12 08:00:00,0.0,0.0,0.135,0.094,0.011,0.741,0.06,0.091,0.022,0.0,11.314,28.029,1.094,11.374,28.029
2009/03/12 09:00:00,0.0,0.0,0.12,0.098,0.012,0.634,0.088,0.069,0.022,0.0,2.784,0.0,0.956,2.872,0.0
2009/03/12 10:00:00,0.0,0.0,0.085,0.099,0.012,0.541,0.112,0.046,0.022,0.0,0.0,0.0,0.806,0.112,0.0
2009/03/12 11:00:00,0.0,0.0,0.08,0.097,0.012,0.539,0.117,0.044,0.022,0.0,1.103,0.0,0.793,1.22,0.0
2009/03/12 12:00:00,0.0,0.0,0.017,0.093,0.011,0.584,0.113,0.008,0.022,0.0,0.0,0.0,0.735,0.113,0.0
2009/03/12 13:00:00,0.0,0.0,0.082,0.09,0.011,0.574,0.111,0.046,0.022,0.0,1.103,0.0,0.824,1.214,0.0
2009/03/12 14:00:00,0.0,0.0,0.083,0.089,0.011,0.579,0.089,0.046,0.022,0.0,0.0,0.0,0.829,0.089,0.0
2009/03/12 15:00:00,0.0,0.0,0.079,0.089,0.011,0.679,0.082,0.043,0.022,0.0,1.159,1.346,0.924,1.241,1.346
2009/03/12 16:00:00,0.0,0.0,0.073,0.092,0.011,0.628,0.081,0.036,0.022,0.0,1.103,0.443,0.863,1.184,0.443
2009/03/12 17:00:00,0.0,0.0,0.073,0.102,0.012,0.777,0.092,0.041,0.022,0.0,0.0,0.0,1.028,0.092,0.0
2009/03/12 18:00:00,0.0,0.0,0.091,0.125,0.015,1.023,0.097,0.05,0.022,0.0,1.103,0.0,1.327,1.2,0.0
2009/03/12 19:00:00,0.0,0.0,0.153,0.163,0.019,1.063,0.076,0.097,0.022,0.0,8.438,16.661,1.517,8.514,16.661
2009/03/12 20:00:00,0.0,0.0,0.139,0.196,0.024,0.999,0.067,0.091,0.022,0.0,9.182,18.735,1.471,9.249,18.735
2009/03/12 21:00:00,0.0,0.0,0.111,0.201,0.024,0.991,0.06,0.074,0.022,0.0,0.0,0.0,1.424,0.06,0.0
2009/03/12 22:00:00,0.0,0.0,0.111,0.174,0.021,0.949,0.055,0.074,0.022,0.0,1.103,0.0,1.35,1.158,0.0
2009/03/12 23:00:00,0.0,0.0,0.101,0.108,0.013,0.82,0.045,0.055,0.022,0.0,0.0,0.0,1.119,0.045,0.0
2009/03/13 00:00:00,0.0,0.0,0.084,0.054,0.007,0.708,0.039,0.047,0.022,0.0,1.103,0.0,0.922,1.142,0.0
2009/03/13 01:00:00,0.0,0.0,0.075,0.027,0.003,0.595,0.029,0.042,0.022,0.0,0.0,0.0,0.764,0.029,0.0
2009/03/13 02:00:00,0.0,0.0,0.073,0.016,0.002,0.559,0.019,0.038,0.022,0.0,1.103,0.0,0.711,1.122,0.0
2009/03/13 03:00:00,0.0,0.0,0.073,0.011,0.001,0.549,0.016,0.036,0.022,0.0,0.0,0.0,0.692,0.016,0.0
2009/03/13 04:00:00,0.0,0.0,0.073,0.011,0.001,0.535,0.016,0.033,0.022,0.0,0.0,0.0,0.675,0.016,0.0
2009/03/13 05:00:00,0.0,0.0,0.073,0.012,0.001,0.512,0.023,0.031,0.022,0.0,1.103,0.0,0.651,1.126,0.0
2009/03/13 06:00:00,0.0,0.0,0.073,0.032,0.004,0.556,0.034,0.036,0.022,0.0,0.0,0.0,0.722,0.034,0.0
2009/03/13 07:00:00,0.0,0.0,0.139,0.075,0.009,0.679,0.047,0.094,0.019,0.0,23.725,46.737,1.015,23.772,46.737
2009/03/13 08:00:00,0.0,0.0,0.096,0.094,0.011,0.741,0.06,0.049,0.022,0.0,0.0,0.0,1.013,0.06,0.0
2009/03/13 09:00:00,0.0,0.0,0.089,0.098,0.012,0.634,0.088,0.048,0.022,0.0,0.085,0.0,0.904,0.173,0.0
2009/03/13 10:00:00,0.0,0.0,0.091,0.099,0.012,0.541,0.112,0.049,0.022,0.0,1.018,0.0,0.814,1.13,0.0
2009/03/13 11:00:00,0.0,0.0,0.112,0.097,0.012,0.539,0.117,0.059,0.022,0.0,0.0,0.0,0.84,0.117,0.0
2009/03/13 12:00:00,0.0,0.0,0.092,0.093,0.011,0.584,0.113,0.048,0.022,0.0,5.829,9.503,0.85,5.942,9.503
2009/03/13 13:00:00,0.0,0.0,0.101,0.09,0.011,0.574,0.111,0.055,0.022,0.0,0.0,0.0,0.852,0.111,0.0
2009/03/13 14:00:00,0.0,0.0,0.098,0.089,0.011,0.579,0.089,0.054,0.022,0.0,1.103,0.0,0.853,1.192,0.0
2009/03/13 15:00:00,0.0,0.0,0.106,0.089,0.011,1.054,0.082,0.074,0.022,0.0,2.342,3.126,1.356,2.424,3.126
2009/03/13 16:00:00,0.0,0.0,0.084,0.092,0.011,0.609,0.081,0.047,0.022,0.0,0.0,0.0,0.866,0.081,0.0
2009/03/13 17:00:00,0.0,0.0,0.086,0.102,0.012,0.777,0.092,0.049,0.022,0.0,1.103,0.0,1.048,1.195,0.0
2009/03/13 18:00:00,0.0,0.0,0.095,0.125,0.015,1.023,0.097,0.053,0.022,0.0,0.0,0.0,1.334,0.097,0.0
2009/03/13 19:00:00,0.0,0.0,0.109,0.163,0.019,1.063,0.076,0.06,0.022,0.0,1.103,0.0,1.436,1.179,0.0
2009/03/13 20:00:00,0.0,0.0,0.159,0.196,0.024,0.999,0.067,0.109,0.022,0.0,11.329,23.925,1.509,11.396,23.925
2009/03/13 21:00:00,0.0,0.0,0.114,0.201,0.024,0.991,0.06,0.066,0.022,0.0,0.743,0.0,1.419,0.803,0.0
2009/03/13 22:00:00,0.0,0.0,0.109,0.174,0.021,0.949,0.055,0.067,0.022,0.0,0.0,0.0,1.341,0.055,0.0
2009/03/13 23:00:00,0.0,0.0,0.107,0.108,0.013,0.82,0.045,0.059,0.022,0.0,1.103,0.0,1.129,1.148,0.0
2009/03/14 00:00:00,0.0,0.0,0.086,0.054,0.007,0.708,0.039,0.048,0.022,0.0,0.0,0.0,0.925,0.039,0.0
2009/03/14 01:00:00,0.0,0.0,0.073,0.027,0.003,0.595,0.029,0.038,0.022,0.0,1.103,0.0,0.758,1.131,0.0
2009/03/14 02:00:00,0.0,0.0,0.073,0.016,0.002,0.559,0.019,0.034,0.022,0.0,0.0,0.0,0.706,0.019,0.0
2009/03/14 03:00:00,0.0,0.0,0.073,0.011,0.001,0.549,0.016,0.031,0.022,0.0,1.103,0.0,0.687,1.119,0.0
2009/03/14 04:00:00,0.0,0.0,0.073,0.011,0.001,0.535,0.016,0.029,0.022,0.0,0.0,0.0,0.672,0.016,0.0
2009/03/14 05:00:00,0.0,0.0,0.073,0.012,0.001,0.512,0.023,0.029,0.022,0.0,1.103,0.0,0.649,1.126,0.0
2009/03/14 06:00:00,0.0,0.0,0.073,0.032,0.004,0.556,0.034,0.033,0.022,0.0,0.0,0.0,0.719,0.034,0.0
2009/03/14 07:00:00,0.0,0.0,0.0,0.075,0.009,0.679,0.047,0.0,0.0,0.0,1.103,0.0,0.762,1.15,0.0
2009/03/14 08:00:00,0.0,0.0,0.135,0.094,0.011,0.741,0.06,0.085,0.022,0.0,8.16,17.94,1.089,8.22,17.94
2009/03/14 09:00:00,0.0,0.0,0.088,0.098,0.012,0.634,0.088,0.048,0.022,0.0,1.103,0.0,0.902,1.191,0.0
2009/03/14 10:00:00,0.0,0.0,0.08,0.099,0.012,0.541,0.112,0.044,0.022,0.0,0.0,0.0,0.799,0.112,0.0
2009/03/14 11:00:00,0.0,0.0,0.076,0.097,0.012,0.539,0.117,0.043,0.022,0.0,1.103,0.0,0.788,1.22,0.0
2009/03/14 12:00:00,0.0,0.0,0.019,0.093,0.011,0.584,0.113,0.009,0.022,0.0,0.0,0.0,0.738,0.113,0.0
2009/03/14 13:00:00,0.0,0.0,0.086,0.09,0.011,0.574,0.111,0.049,0.022,0.0,1.103,0.0,0.831,1.214,0.0
2009/03/14 14:00:00,0.0,0.0,0.103,0.089,0.011,0.579,0.089,0.067,0.022,0.0,4.313,8.752,0.871,4.402,8.752
2009/03/14 15:00:00,0.0,0.0,0.077,0.089,0.011,0.623,0.082,0.044,0.022,0.0,0.235,0.0,0.866,0.317,0.0
2009/03/14 16:00:00,0.0,0.0,0.073,0.092,0.011,0.609,0.081,0.04,0.022,0.0,0.868,0.0,0.847,0.949,0.0
2009/03/14 17:00:00,0.0,0.0,0.073,0.102,0.012,0.777,0.092,0.038,0.022,0.0,0.0,0.0,1.025,0.092,0.0
2009/03/14 18:00:00,0.0,0.0,0.08,0.125,0.015,1.023,0.097,0.046,0.022,0.0,1.103,0.0,1.311,1.2,0.0
2009/03/14 19:00:00,0.0,0.0,0.123,0.163,0.019,1.063,0.076,0.078,0.022,0.0,10.148,20.246,1.467,10.223,20.246
2009/03/14 20:00:00,0.0,0.0,0.117,0.196,0.024,1.496,0.067,0.076,0.022,0.0,2.41,3.605,1.931,2.477,3.605
2009/03/14 21:00:00,0.0,0.0,0.107,0.201,0.024,0.991,0.06,0.059,0.022,0.0,1.103,0.0,1.405,1.163,0.0
2009/03/14 22:00:00,0.0,0.0,0.102,0.174,0.021,0.949,0.055,0.057,0.022,0.0,0.0,0.0,1.324,0.055,0.0
2009/03/14 23:00:00,0.0,0.0,0.08,0.108,0.013,0.82,0.045,0.046,0.022,0.0,1.103,0.0,1.089,1.148,0.0
2009/03/15 00:00:00,0.0,0.0,0.073,0.054,0.007,0.708,0.039,0.039,0.022,0.0,0.0,0.0,0.903,0.039,0.0
2009/03/15 01:00:00,0.0,0.0,0.05,0.027,0.003,0.595,0.029,0.021,0.022,0.0,1.103,0.0,0.718,1.132,0.0
2009/03/15 02:00:00,0.0,0.0,0.021,0.016,0.002,0.559,0.019,0.011,0.022,0.0,0.0,0.0,0.632,0.019,0.0
2009/03/15 03:00:00,0.0,0.0,0.039,0.011,0.001,0.549,0.016,0.018,0.022,0.0,0.0,0.0,0.639,0.016,0.0
2009/03/15 04:00:00,0.0,0.0,0.033,0.011,0.001,0.535,0.016,0.016,0.022,0.0,1.103,0.0,0.618,1.119,0.0
2009/03/15 05:00:00,0.0,0.0,0.029,0.012,0.001,0.512,0.023,0.014,0.022,0.0,0.0,0.0,0.591,0.023,0.0
2009/03/15 06:00:00,0.0,0.0,0.042,0.032,0.004,0.556,0.034,0.019,0.022,0.0,1.103,0.0,0.674,1.137,0.0
2009/03/15 07:00:00,0.0,0.0,0.0,0.075,0.009,0.679,0.047,0.0,0.0,0.0,1.103,2.235,0.762,1.15,2.235
2009/03/15 08:00:00,0.0,0.0,0.16,0.094,0.011,0.741,0.06,0.116,0.022,0.0,17.804,34.688,1.145,17.864,34.688
2009/03/15 09:00:00,0.0,0.0,0.097,0.098,0.012,0.634,0.088,0.054,0.022,0.0,0.0,0.0,0.917,0.088,0.0
2009/03/15 10:00:00,0.0,0.0,0.077,0.099,0.012,0.541,0.112,0.044,0.022,0.0,0.644,0.0,0.796,0.756,0.0
2009/03/15 11:00:00,0.0,0.0,0.073,0.097,0.012,0.58,0.117,0.04,0.022,0.0,0.459,1.096,0.823,0.576,1.096
2009/03/15 12:00:00,0.0,0.0,0.01,0.093,0.011,0.584,0.113,0.005,0.022,0.0,1.103,0.0,0.725,1.215,0.0
2009/03/15 13:00:00,0.0,0.0,0.056,0.09,0.011,0.574,0.111,0.025,0.022,0.0,0.0,0.483,0.778,0.111,0.483
2009/03/15 14:00:00,0.0,0.0,0.029,0.089,0.011,0.579,0.089,0.014,0.022,0.0,1.149,1.406,0.744,1.238,1.406
2009/03/15 15:00:00,0.0,0.0,0.007,0.089,0.011,0.623,0.082,0.004,0.019,0.0,1.103,0.0,0.752,1.185,0.0
2009/03/15 16:00:00,0.0,0.0,0.0,0.092,0.011,0.646,0.081,0.0,0.0,0.0,1.103,0.865,0.749,1.184,0.865
2009/03/15 17:00:00,0.0,0.0,0.029,0.102,0.012,0.777,0.092,0.015,0.019,0.0,0.0,0.0,0.954,0.092,0.0
2009/03/15 18:00:00,0.0,0.0,0.073,0.125,0.015,1.023,0.097,0.041,0.022,0.0,0.154,0.0,1.3,0.25,0.0
2009/03/15 19:00:00,0.0,0.0,0.097,0.163,0.019,1.063,0.076,0.068,0.022,0.0,3.374,4.619,1.432,3.45,4.619
2009/03/15 20:00:00,0.0,0.0,0.097,0.196,0.024,0.999,0.067,0.059,0.022,0.0,0.0,0.41,1.397,0.067,0.41
2009/03/15 21:00:00,0.0,0.0,0.098,0.201,0.024,1.037,0.06,0.068,0.022,0.0,2.248,2.064,1.451,2.307,2.064
2009/03/15 22:00:00,0.0,0.0,0.094,0.174,0.021,0.949,0.055,0.058,0.022,0.0,0.0,0.0,1.317,0.055,0.0
2009/03/15 23:00:00,0.0,0.0,0.085,0.108,0.013,0.82,0.045,0.053,0.022,0.0,2.323,2.817,1.101,2.368,2.817
2009/03/16 00:00:00,0.0,0.0,0.075,0.054,0.007,0.708,0.039,0.046,0.022,0.0,1.103,3.34,0.912,1.142,3.34
2009/03/16 01:00:00,0.0,0.0,0.07,0.027,0.003,0.595,0.029,0.03,0.022,0.0,1.103,0.0,0.747,1.132,0.0
2009/03/16 02:00:00,0.0,0.0,0.052,0.016,0.002,0.559,0.019,0.024,0.022,0.0,0.0,0.0,0.676,0.019,0.0
2009/03/16 03:00:00,0.0,0.0,0.061,0.011,0.001,0.549,0.016,0.027,0.022,0.0,1.103,0.0,0.67,1.119,0.0
2009/03/16 04:00:00,0.0,0.0,0.052,0.011,0.001,0.535,0.016,0.024,0.022,0.0,0.0,0.0,0.645,0.016,0.0
2009/03/16 05:00:00,0.0,0.0,0.04,0.012,0.001,0.512,0.023,0.019,0.022,0.0,1.103,0.0,0.607,1.126,0.0
2009/03/16 06:00:00,0.0,0.0,0.046,0.032,0.004,0.556,0.034,0.022,0.022,0.0,1.181,2.842,0.681,1.215,2.842
2009/03/16 07:00:00,0.0,0.0,0.0,0.075,0.009,0.679,0.047,0.0,0.0,0.0,1.103,0.055,0.762,1.15,0.055
