Time,Heating:Electricity  [kwh],Heating:Gas  [kbtu],Cooling:Electricity  [kwh],InteriorLights:Electricity  [kwh],ExteriorLights:Electricity  [kwh],InteriorEquipment:Electricity  [kwh],InteriorEquipment:Gas  [kbtu],Fans:Electricity  [kwh],Pumps:Electricity  [kwh],WaterSystems:Electricity  [kwh],WaterSystems:Gas  [kbtu],WaterSystems:Water  [gal],Electricity:Facility  [kwh],Gas:Facility  [kbtu],Water:Facility  [gal]
2009/01/03 06:00:00,0.0,0.0,0.076,0.033,0.004,0.616,0.037,0.034,0.023,0.0,0.0,0.0,0.786,0.037,0.0
2009/01/03 07:00:00,0.0,0.0,0.016,0.077,0.009,0.758,0.052,0.008,0.023,0.0,1.103,0.0,0.891,1.155,0.0
2009/01/03 08:00:00,0.0,0.0,0.124,0.098,0.012,0.832,0.068,0.079,0.023,0.0,8.235,17.94,1.168,8.303,17.94
2009/01/03 09:00:00,0.0,0.0,0.081,0.104,0.012,0.694,0.099,0.046,0.023,0.0,1.103,0.0,0.961,1.202,0.0
2009/01/03 10:00:00,0.0,0.0,0.089,0.107,0.013,0.575,0.127,0.05,0.023,0.0,0.0,0.0,0.858,0.127,0.0
2009/01/03 11:00:00,0.0,0.0,0.108,0.104,0.012,0.576,0.132,0.06,0.023,0.0,1.103,0.0,0.883,1.235,0.0
2009/01/03 12:00:00,0.0,0.0,0.053,0.1,0.012,0.625,0.128,0.022,0.023,0.0,0.0,0.0,0.835,0.128,0.0
2009/01/03 13:00:00,0.0,0.0,0.094,0.097,0.012,0.611,0.125,0.056,0.023,0.0,1.103,0.0,0.893,1.228,0.0
2009/01/03 14:00:00,0.0,0.0,0.105,0.096,0.012,0.623,0.1,0.072,0.023,0.0,4.351,8.752,0.93,4.451,8.752
2009/01/03 15:00:00,0.0,0.0,0.085,0.097,0.012,0.675,0.093,0.051,0.023,0.0,0.47,0.0,0.943,0.563,0.0
2009/01/03 16:00:00,0.0,0.0,0.084,0.104,0.013,0.663,0.09,0.051,0.023,0.0,0.632,0.0,0.938,0.723,0.0
2009/01/03 17:00:00,0.0,0.0,0.089,0.125,0.015,0.852,0.101,0.053,0.023,0.0,0.0,0.0,1.158,0.101,0.0
2009/01/03 18:00:00,0.0,0.0,0.109,0.166,0.02,1.14,0.106,0.064,0.023,0.0,1.103,0.0,1.523,1.209,0.0
2009/01/03 19:00:00,0.0,0.0,0.147,0.208,0.025,1.197,0.084,0.112,0.023,0.0,10.238,20.246,1.712,10.322,20.246
2009/01/03 20:00:00,0.0,0.0,0.151,0.219,0.026,1.633,0.074,0.112,0.023,0.0,2.411,3.605,2.163,2.486,3.605
2009/01/03 21:00:00,0.0,0.0,0.125,0.187,0.022,1.134,0.066,0.098,0.023,0.0,1.103,0.0,1.589,1.17,0.0
2009/01/03 22:00:00,0.0,0.0,0.118,0.142,0.017,1.086,0.062,0.093,0.023,0.0,0.0,0.0,1.479,0.062,0.0
2009/01/03 23:00:00,0.0,0.0,0.104,0.122,0.015,0.932,0.051,0.08,0.023,0.0,1.103,0.0,1.276,1.154,0.0
2009/01/04 00:00:00,0.0,0.0,0.096,0.054,0.007,0.799,0.044,0.056,0.023,0.0,0.0,0.0,1.035,0.044,0.0
2009/01/04 01:00:00,0.0,0.0,0.081,0.027,0.003,0.66,0.032,0.048,0.023,0.0,1.103,0.0,0.843,1.135,0.0
2009/01/04 02:00:00,0.0,0.0,0.076,0.016,0.002,0.618,0.021,0.043,0.023,0.0,0.0,0.0,0.778,0.021,0.0
2009/01/04 03:00:00,0.0,0.0,0.076,0.011,0.001,0.607,0.017,0.038,0.023,0.0,0.0,0.0,0.756,0.017,0.0
2009/01/04 04:00:00,0.0,0.0,0.076,0.011,0.001,0.592,0.017,0.034,0.023,0.0,1.103,0.0,0.738,1.12,0.0
2009/01/04 05:00:00,0.0,0.0,0.076,0.012,0.001,0.563,0.025,0.031,0.023,0.0,0.0,0.0,0.707,0.025,0.0
2009/01/04 06:00:00,0.0,0.0,0.076,0.033,0.004,0.616,0.037,0.035,0.023,0.0,1.103,0.0,0.787,1.14,0.0
2009/01/04 07:00:00,0.0,0.0,0.0,0.077,0.009,0.758,0.052,0.0,0.0,0.0,1.103,2.235,0.844,1.155,2.235
2009/01/04 08:00:00,0.0,0.0,0.163,0.098,0.012,0.832,0.068,0.12,0.023,0.0,18.004,34.688,1.247,18.072,34.688
2009/01/04 09:00:00,0.0,0.0,0.08,0.104,0.012,0.694,0.099,0.046,0.023,0.0,0.0,0.0,0.96,0.099,0.0
2009/01/04 10:00:00,0.0,0.0,0.082,0.107,0.013,0.575,0.127,0.049,0.023,0.0,0.531,0.0,0.849,0.658,0.0
2009/01/04 11:00:00,0.0,0.0,0.093,0.104,0.012,0.617,0.132,0.055,0.023,0.0,0.572,1.096,0.904,0.704,1.096
2009/01/04 12:00:00,0.0,0.0,0.04,0.1,0.012,0.625,0.128,0.019,0.023,0.0,1.103,0.0,0.818,1.23,0.0
2009/01/04 13:00:00,0.0,0.0,0.094,0.097,0.012,0.611,0.125,0.057,0.023,0.0,0.0,0.483,0.894,0.125,0.483
2009/01/04 14:00:00,0.0,0.0,0.098,0.096,0.012,0.623,0.1,0.059,0.023,0.0,1.15,1.406,0.91,1.25,1.406
2009/01/04 15:00:00,0.0,0.0,0.096,0.097,0.012,0.675,0.093,0.058,0.023,0.0,1.103,0.0,0.961,1.196,0.0
2009/01/04 16:00:00,0.0,0.0,0.088,0.104,0.013,0.699,0.09,0.054,0.023,0.0,1.103,0.865,0.981,1.193,0.865
2009/01/04 17:00:00,0.0,0.0,0.091,0.125,0.015,0.852,0.101,0.055,0.023,0.0,0.0,0.0,1.162,0.101,0.0
2009/01/04 18:00:00,0.0,0.0,0.11,0.166,0.02,1.14,0.106,0.066,0.023,0.0,1.103,0.0,1.525,1.209,0.0
2009/01/04 19:00:00,0.0,0.0,0.121,0.208,0.025,1.197,0.084,0.097,0.023,0.0,2.428,4.619,1.672,2.511,4.619
2009/01/04 20:00:00,0.0,0.0,0.118,0.219,0.026,1.136,0.074,0.095,0.023,0.0,0.0,0.41,1.616,0.074,0.41
2009/01/04 21:00:00,0.0,0.0,0.127,0.187,0.022,1.18,0.066,0.1,0.023,0.0,2.248,2.064,1.64,2.315,2.064
2009/01/04 22:00:00,0.0,0.0,0.115,0.142,0.017,1.086,0.062,0.092,0.023,0.0,0.0,0.0,1.475,0.062,0.0
2009/01/04 23:00:00,0.0,0.0,0.112,0.122,0.015,0.932,0.051,0.073,0.023,0.0,2.298,2.817,1.277,2.349,2.817
2009/01/05 00:00:00,0.0,0.0,0.099,0.054,0.007,0.799,0.044,0.058,0.023,0.0,1.329,3.34,1.04,1.373,3.34
2009/01/05 01:00:00,0.0,0.0,0.077,0.027,0.003,0.66,0.032,0.046,0.023,0.0,0.949,0.0,0.837,0.981,0.0
2009/01/05 02:00:00,0.0,0.0,0.076,0.016,0.002,0.618,0.021,0.04,0.023,0.0,0.0,0.0,0.775,0.021,0.0
2009/01/05 03:00:00,0.0,0.0,0.076,0.011,0.001,0.607,0.017,0.038,0.023,0.0,1.103,0.0,0.756,1.12,0.0
2009/01/05 04:00:00,0.0,0.0,0.076,0.011,0.001,0.592,0.017,0.036,0.023,0.0,0.0,0.0,0.74,0.017,0.0
2009/01/05 05:00:00,0.0,0.0,0.076,0.012,0.001,0.563,0.025,0.033,0.023,0.0,1.103,0.0,0.709,1.128,0.0
2009/01/05 06:00:00,0.0,0.0,0.076,0.033,0.004,0.616,0.037,0.037,0.023,0.0,1.182,2.842,0.789,1.219,2.842
2009/01/05 07:00:00,0.0,0.0,0.0,0.077,0.009,0.758,0.052,0.0,0.0,0.0,1.103,0.055,0.844,1.155,0.055
2009/01/05 08:00:00,0.0,0.0,0.084,0.098,0.012,0.832,0.068,0.05,0.023,0.0,0.0,0.0,1.099,0.068,0.0
2009/01/05 09:00:00,0.0,0.0,0.076,0.104,0.012,0.694,0.099,0.042,0.023,0.0,1.103,0.474,0.952,1.202,0.474
2009/01/05 10:00:00,0.0,0.0,0.077,0.107,0.013,0.651,0.127,0.037,0.023,0.0,1.181,3.009,0.908,1.308,3.009
2009/01/05 11:00:00,0.0,0.0,0.076,0.104,0.012,0.576,0.132,0.043,0.023,0.0,1.103,0.628,0.835,1.235,0.628
2009/01/05 12:00:00,0.0,0.0,0.007,0.1,0.012,0.625,0.128,0.003,0.004,0.0,4.046,6.763,0.75,4.174,6.763
2009/01/05 13:00:00,0.0,0.0,0.077,0.097,0.012,0.611,0.125,0.043,0.023,0.0,1.17,1.029,0.863,1.296,1.029
2009/01/05 14:00:00,0.0,0.0,0.076,0.096,0.012,0.623,0.1,0.04,0.023,0.0,1.187,1.579,0.87,1.287,1.579
2009/01/05 15:00:00,0.0,0.0,0.076,0.097,0.012,0.675,0.093,0.038,0.023,0.0,1.187,1.454,0.921,1.279,1.454
2009/01/05 16:00:00,0.0,0.0,0.076,0.104,0.013,0.663,0.09,0.036,0.023,0.0,1.198,1.406,0.915,1.289,1.406
2009/01/05 17:00:00,0.0,0.0,0.077,0.125,0.015,0.852,0.101,0.046,0.023,0.0,0.0,0.002,1.138,0.101,0.002
2009/01/05 18:00:00,0.0,0.0,0.103,0.166,0.02,1.14,0.106,0.061,0.023,0.0,1.103,0.0,1.514,1.209,0.0
2009/01/05 19:00:00,0.0,0.0,0.11,0.208,0.025,1.197,0.084,0.08,0.023,0.0,2.487,3.551,1.644,2.571,3.551
2009/01/05 20:00:00,0.0,0.0,0.107,0.219,0.026,1.136,0.074,0.078,0.023,0.0,0.0,0.0,1.588,0.074,0.0
2009/01/05 21:00:00,0.0,0.0,0.104,0.187,0.022,1.134,0.066,0.08,0.023,0.0,0.094,0.0,1.55,0.16,0.0
2009/01/05 22:00:00,0.0,0.0,0.11,0.142,0.017,1.086,0.062,0.067,0.023,0.0,3.571,4.576,1.445,3.632,4.576
2009/01/05 23:00:00,0.0,0.0,0.091,0.122,0.015,0.932,0.051,0.053,0.023,0.0,0.0,0.0,1.236,0.051,0.0
2009/01/06 00:00:00,0.0,0.0,0.079,0.054,0.007,0.799,0.044,0.047,0.023,0.0,1.152,0.859,1.009,1.196,0.859
2009/01/06 01:00:00,0.0,0.0,0.076,0.027,0.003,0.66,0.032,0.039,0.023,0.0,1.177,1.193,0.829,1.209,1.193
2009/01/06 02:00:00,0.0,0.0,0.076,0.016,0.002,0.618,0.021,0.034,0.023,0.0,0.0,0.435,0.77,0.021,0.435
2009/01/06 03:00:00,0.0,0.0,0.073,0.011,0.001,0.607,0.017,0.03,0.023,0.0,1.103,0.0,0.746,1.121,0.0
2009/01/06 04:00:00,0.0,0.0,0.046,0.011,0.001,0.592,0.017,0.021,0.023,0.0,0.0,0.0,0.694,0.017,0.0
2009/01/06 05:00:00,0.0,0.0,0.042,0.012,0.001,0.563,0.025,0.02,0.023,0.0,1.103,0.0,0.661,1.128,0.0
2009/01/06 06:00:00,0.0,0.0,0.05,0.033,0.004,0.616,0.037,0.022,0.023,0.0,0.0,0.0,0.748,0.037,0.0
2009/01/06 07:00:00,0.0,0.0,0.06,0.077,0.009,0.758,0.052,0.05,0.008,0.0,14.661,27.674,0.962,14.712,27.674
2009/01/06 08:00:00,0.0,0.0,0.076,0.098,0.012,0.832,0.068,0.037,0.023,0.0,1.255,2.144,1.078,1.322,2.144
2009/01/06 09:00:00,0.0,0.0,0.076,0.104,0.012,0.694,0.099,0.034,0.023,0.0,0.0,0.004,0.944,0.099,0.004
2009/01/06 10:00:00,0.0,0.0,0.073,0.107,0.013,0.575,0.127,0.03,0.023,0.0,1.103,1.619,0.821,1.23,1.619
2009/01/06 11:00:00,0.0,0.0,0.057,0.104,0.012,0.576,0.132,0.024,0.023,0.0,1.103,0.0,0.797,1.235,0.0
2009/01/06 12:00:00,0.0,0.0,0.0,0.1,0.012,0.625,0.128,0.0,0.0,0.0,1.147,0.711,0.737,1.274,0.711
2009/01/06 13:00:00,0.0,0.0,0.02,0.097,0.012,0.611,0.125,0.01,0.017,0.0,0.0,0.754,0.767,0.125,0.754
2009/01/06 14:00:00,0.0,0.0,0.053,0.096,0.012,0.623,0.1,0.023,0.023,0.0,1.103,1.024,0.83,1.203,1.024
2009/01/06 15:00:00,0.0,0.0,0.061,0.097,0.012,0.778,0.093,0.027,0.023,0.0,1.366,2.435,0.999,1.458,2.435
2009/01/06 16:00:00,0.0,0.0,0.073,0.104,0.013,0.663,0.09,0.031,0.023,0.0,0.862,0.064,0.907,0.952,0.064
2009/01/06 17:00:00,0.0,0.0,0.076,0.125,0.015,0.852,0.101,0.04,0.023,0.0,1.205,1.505,1.132,1.306,1.505
2009/01/06 18:00:00,0.0,0.0,0.085,0.166,0.02,1.14,0.106,0.049,0.023,0.0,0.0,0.0,1.483,0.106,0.0
2009/01/06 19:00:00,0.0,0.0,0.109,0.208,0.025,1.197,0.084,0.061,0.023,0.0,1.103,1.221,1.624,1.187,1.221
2009/01/06 20:00:00,0.0,0.0,0.114,0.219,0.026,1.136,0.074,0.072,0.023,0.0,2.294,1.973,1.589,2.368,1.973
2009/01/06 21:00:00,0.0,0.0,0.116,0.187,0.022,1.134,0.066,0.069,0.023,0.0,0.0,0.0,1.552,0.066,0.0
2009/01/06 22:00:00,0.0,0.0,0.115,0.142,0.017,1.086,0.062,0.064,0.023,0.0,1.136,0.52,1.447,1.198,0.52
2009/01/06 23:00:00,0.0,0.0,0.099,0.122,0.015,0.932,0.051,0.057,0.023,0.0,0.0,0.0,1.247,0.051,0.0
2009/01/07 00:00:00,0.0,0.0,0.093,0.054,0.007,0.799,0.044,0.053,0.023,0.0,1.104,0.087,1.029,1.148,0.087
2009/01/07 01:00:00,0.0,0.0,0.078,0.027,0.003,0.66,0.032,0.044,0.023,0.0,0.0,0.0,0.835,0.032,0.0
2009/01/07 02:00:00,0.0,0.0,0.076,0.016,0.002,0.618,0.021,0.033,0.023,0.0,1.103,0.0,0.768,1.124,0.0
2009/01/07 03:00:00,0.0,0.0,0.076,0.011,0.001,0.607,0.017,0.035,0.023,0.0,0.0,0.072,0.754,0.017,0.072
2009/01/07 04:00:00,0.0,0.0,0.076,0.011,0.001,0.592,0.017,0.035,0.023,0.0,1.103,0.0,0.739,1.12,0.0
2009/01/07 05:00:00,0.0,0.0,0.076,0.012,0.001,0.563,0.025,0.034,0.023,0.0,0.0,0.0,0.71,0.025,0.0
2009/01/07 06:00:00,0.0,0.0,0.123,0.033,0.004,0.616,0.037,0.077,0.023,0.0,11.181,22.147,0.876,11.218,22.147
2009/01/07 07:00:00,0.0,0.0,0.025,0.077,0.009,0.758,0.052,0.011,0.017,0.0,1.961,2.282,0.899,2.013,2.282
2009/01/07 08:00:00,0.0,0.0,0.093,0.098,0.012,0.832,0.068,0.053,0.023,0.0,0.0,0.0,1.11,0.068,0.0
2009/01/07 09:00:00,0.0,0.0,0.085,0.104,0.012,0.749,0.099,0.048,0.023,0.0,2.415,3.516,1.022,2.514,3.516
2009/01/07 10:00:00,0.0,0.0,0.076,0.107,0.013,0.635,0.127,0.038,0.023,0.0,1.159,1.461,0.892,1.286,1.461
2009/01/07 11:00:00,0.0,0.0,0.076,0.104,0.012,0.597,0.132,0.037,0.023,0.0,0.0,0.49,0.849,0.132,0.49
2009/01/07 12:00:00,0.0,0.0,0.0,0.1,0.012,0.625,0.128,0.0,0.0,0.0,2.25,2.118,0.737,2.377,2.118
2009/01/07 13:00:00,0.0,0.0,0.058,0.097,0.012,0.654,0.125,0.025,0.019,0.0,1.25,3.107,0.865,1.376,3.107
2009/01/07 14:00:00,0.0,0.0,0.076,0.096,0.012,0.623,0.1,0.034,0.023,0.0,1.2,1.578,0.863,1.301,1.578
2009/01/07 15:00:00,0.0,0.0,0.076,0.097,0.012,0.675,0.093,0.034,0.023,0.0,1.103,0.0,0.918,1.196,0.0
2009/01/07 16:00:00,0.0,0.0,0.076,0.104,0.013,0.663,0.09,0.036,0.023,0.0,1.187,1.558,0.915,1.278,1.558
2009/01/07 17:00:00,0.0,0.0,0.087,0.125,0.015,1.048,0.101,0.05,0.023,0.0,1.176,1.417,1.348,1.277,1.417
2009/01/07 18:00:00,0.0,0.0,0.123,0.166,0.02,1.461,0.106,0.076,0.023,0.0,2.398,2.763,1.869,2.504,2.763
2009/01/07 19:00:00,0.0,0.0,0.108,0.208,0.025,1.197,0.084,0.085,0.023,0.0,0.0,0.0,1.646,0.084,0.0
2009/01/07 20:00:00,0.0,0.0,0.12,0.219,0.026,1.136,0.074,0.091,0.023,0.0,2.521,4.421,1.615,2.595,4.421
2009/01/07 21:00:00,0.0,0.0,0.118,0.187,0.022,1.134,0.066,0.09,0.023,0.0,1.103,1.224,1.575,1.169,1.224
2009/01/07 22:00:00,0.0,0.0,0.143,0.142,0.017,1.086,0.062,0.103,0.023,0.0,10.679,19.522,1.514,10.741,19.522
2009/01/07 23:00:00,0.0,0.0,0.113,0.122,0.015,0.932,0.051,0.075,0.023,0.0,0.0,0.0,1.28,0.051,0.0
2009/01/08 00:00:00,0.0,0.0,0.113,0.054,0.007,0.799,0.044,0.072,0.023,0.0,5.88,11.989,1.067,5.924,11.989
2009/01/08 01:00:00,0.0,0.0,0.078,0.027,0.003,0.66,0.032,0.045,0.023,0.0,1.103,0.0,0.837,1.135,0.0
2009/01/08 02:00:00,0.0,0.0,0.076,0.016,0.002,0.618,0.021,0.041,0.023,0.0,0.0,0.0,0.777,0.021,0.0
2009/01/08 03:00:00,0.0,0.0,0.076,0.011,0.001,0.607,0.017,0.036,0.023,0.0,1.103,0.0,0.755,1.121,0.0
2009/01/08 04:00:00,0.0,0.0,0.076,0.011,0.001,0.592,0.017,0.033,0.023,0.0,0.0,0.0,0.737,0.017,0.0
2009/01/08 05:00:00,0.0,0.0,0.076,0.012,0.001,0.563,0.025,0.031,0.023,0.0,1.103,0.0,0.707,1.128,0.0
2009/01/08 06:00:00,0.0,0.0,0.076,0.033,0.004,0.616,0.037,0.033,0.023,0.0,0.0,0.0,0.785,0.037,0.0
2009/01/08 07:00:00,0.0,0.0,0.0,0.077,0.009,0.758,0.052,0.0,0.0,0.0,1.103,0.0,0.844,1.155,0.0
2009/01/08 08:00:00,0.0,0.0,0.116,0.098,0.012,0.832,0.068,0.079,0.021,0.0,11.385,28.029,1.158,11.453,28.029
2009/01/08 09:00:00,0.0,0.0,0.098,0.104,0.012,0.694,0.099,0.054,0.023,0.0,2.894,0.0,0.986,2.994,0.0
2009/01/08 10:00:00,0.0,0.0,0.088,0.107,0.013,0.575,0.127,0.051,0.023,0.0,0.0,0.0,0.857,0.127,0.0
2009/01/08 11:00:00,0.0,0.0,0.098,0.104,0.012,0.576,0.132,0.057,0.023,0.0,1.103,0.0,0.871,1.235,0.0
2009/01/08 12:00:00,0.0,0.0,0.044,0.1,0.012,0.625,0.128,0.02,0.023,0.0,0.0,0.0,0.824,0.128,0.0
2009/01/08 13:00:00,0.0,0.0,0.101,0.097,0.012,0.611,0.125,0.06,0.023,0.0,1.103,0.0,0.904,1.228,0.0
2009/01/08 14:00:00,0.0,0.0,0.101,0.096,0.012,0.623,0.1,0.06,0.023,0.0,0.0,0.0,0.915,0.1,0.0
2009/01/08 15:00:00,0.0,0.0,0.099,0.097,0.012,0.732,0.093,0.063,0.023,0.0,1.16,1.346,1.027,1.252,1.346
2009/01/08 16:00:00,0.0,0.0,0.088,0.104,0.013,0.681,0.09,0.054,0.023,0.0,1.103,0.443,0.963,1.193,0.443
2009/01/08 17:00:00,0.0,0.0,0.094,0.125,0.015,0.852,0.101,0.057,0.023,0.0,0.0,0.0,1.167,0.101,0.0
