Dependency=PUMA	Dependency=Geometry Building Type RECS	Dependency=Vintage	Option=Electricity	Option=Fuel Oil	Option=Natural Gas	Option=None	Option=Other Fuel	Option=Propane	Region
NV, 00410	Single-Family Attached	2050s	0.552611	0.000000	0.410817	0.000000	0.000000	0.036571	West
NV, 00410	Single-Family Detached	2050s	0.690889	0.000000	0.309111	0.000000	0.000000	0.000000	West
NV, 00411	Mobile Home	2050s	0.635127	0.000000	0.237618	0.000000	0.070106	0.057149	West
NV, 00411	Multi-Family with 2 - 4 Units	2050s	0.729332	0.000000	0.266463	0.000000	0.000000	0.004205	West
NV, 00411	Multi-Family with 5+ Units	2050s	0.766802	0.000000	0.180278	0.042553	0.000000	0.010367	West
NV, 00411	Single-Family Attached	2050s	0.476309	0.000000	0.523691	0.000000	0.000000	0.000000	West
NV, 00411	Single-Family Detached	2050s	0.527492	0.000000	0.472508	0.000000	0.000000	0.000000	West
NV, 00412	Mobile Home	2050s	0.635127	0.000000	0.237618	0.000000	0.070106	0.057149	West
NV, 00412	Multi-Family with 2 - 4 Units	2050s	0.729332	0.000000	0.266463	0.000000	0.000000	0.004205	West
NV, 00412	Multi-Family with 5+ Units	2050s	0.715378	0.000000	0.258490	0.026132	0.000000	0.000000	West
NV, 00412	Single-Family Attached	2050s	0.552611	0.000000	0.410817	0.000000	0.000000	0.036571	West
NV, 00412	Single-Family Detached	2050s	0.516573	0.000000	0.460250	0.003514	0.014215	0.005448	West
NV, 00413	Mobile Home	2050s	0.635127	0.000000	0.237618	0.000000	0.070106	0.057149	West
NV, 00413	Multi-Family with 2 - 4 Units	2050s	0.729332	0.000000	0.266463	0.000000	0.000000	0.004205	West
NV, 00413	Multi-Family with 5+ Units	2050s	0.940121	0.000000	0.050269	0.000000	0.000000	0.009610	West
NV, 00413	Single-Family Attached	2050s	0.552611	0.000000	0.410817	0.000000	0.000000	0.036571	West
NV, 00413	Single-Family Detached	2050s	0.528305	0.000000	0.453189	0.000000	0.005933	0.012571	West
NY, 00100	Mobile Home	2050s	0.338328	0.000000	0.256846	0.000000	0.055556	0.349271	Northeast
NY, 00100	Multi-Family with 2 - 4 Units	2050s	0.418705	0.000000	0.536681	0.000645	0.006935	0.037033	Northeast
NY, 00100	Multi-Family with 5+ Units	2050s	0.550723	0.000000	0.399153	0.022674	0.013614	0.013836	Northeast
NY, 00100	Single-Family Attached	2050s	0.398331	0.000000	0.574856	0.001263	0.004070	0.021480	Northeast
NY, 00100	Single-Family Detached	2050s	0.290837	0.000000	0.109795	0.038847	0.345865	0.214656	Northeast
NY, 00200	Mobile Home	2050s	0.441803	0.000000	0.373303	0.000000	0.028571	0.156321	Northeast
NY, 00200	Multi-Family with 2 - 4 Units	2050s	0.418705	0.000000	0.536681	0.000645	0.006935	0.037033	Northeast
NY, 00200	Multi-Family with 5+ Units	2050s	0.550723	0.000000	0.399153	0.022674	0.013614	0.013836	Northeast
NY, 00200	Single-Family Attached	2050s	0.398331	0.000000	0.574856	0.001263	0.004070	0.021480	Northeast
NY, 00200	Single-Family Detached	2050s	0.295536	0.000000	0.214253	0.000000	0.263702	0.226508	Northeast
NY, 00300	Mobile Home	2050s	0.329813	0.000000	0.274290	0.005645	0.050802	0.339450	Northeast
NY, 00300	Multi-Family with 2 - 4 Units	2050s	0.418705	0.000000	0.536681	0.000645	0.006935	0.037033	Northeast
NY, 00300	Multi-Family with 5+ Units	2050s	0.533852	0.000000	0.464543	0.000000	0.000000	0.001604	Northeast
NY, 00300	Single-Family Attached	2050s	0.398331	0.000000	0.574856	0.001263	0.004070	0.021480	Northeast
NY, 00300	Single-Family Detached	2050s	0.257327	0.000000	0.157917	0.000000	0.151948	0.432809	Northeast
NY, 00401	Mobile Home	2050s	0.181040	0.000000	0.044021	0.000000	0.385246	0.389694	Northeast
NY, 00401	Multi-Family with 2 - 4 Units	2050s	0.418705	0.000000	0.536681	0.000645	0.006935	0.037033	Northeast
NY, 00401	Multi-Family with 5+ Units	2050s	0.550723	0.000000	0.399153	0.022674	0.013614	0.013836	Northeast
NY, 00401	Single-Family Attached	2050s	0.398331	0.000000	0.574856	0.001263	0.004070	0.021480	Northeast
NY, 00401	Single-Family Detached	2050s	0.249612	0.000000	0.108119	0.024348	0.253913	0.364007	Northeast
NY, 00402	Mobile Home	2050s	0.329813	0.000000	0.274290	0.005645	0.050802	0.339450	Northeast
NY, 00402	Multi-Family with 2 - 4 Units	2050s	0.418705	0.000000	0.536681	0.000645	0.006935	0.037033	Northeast
NY, 00402	Multi-Family with 5+ Units	2050s	0.550723	0.000000	0.399153	0.022674	0.013614	0.013836	Northeast
NY, 00402	Single-Family Attached	2050s	0.398331	0.000000	0.574856	0.001263	0.004070	0.021480	Northeast
NY, 00402	Single-Family Detached	2050s	0.337488	0.000000	0.544765	0.000000	0.000000	0.117747	Northeast
NY, 00403	Mobile Home	2050s	0.288548	0.000000	0.038656	0.000000	0.025641	0.647155	Northeast
NY, 00403	Multi-Family with 2 - 4 Units	2050s	0.418705	0.000000	0.536681	0.000645	0.006935	0.037033	Northeast
NY, 00403	Multi-Family with 5+ Units	2050s	0.550723	0.000000	0.399153	0.022674	0.013614	0.013836	Northeast
NY, 00403	Single-Family Attached	2050s	0.398331	0.000000	0.574856	0.001263	0.004070	0.021480	Northeast
NY, 00403	Single-Family Detached	2050s	0.214362	0.000000	0.058768	0.000000	0.322196	0.404674	Northeast
NY, 00500	Mobile Home	2050s	0.275251	0.000000	0.299944	0.030172	0.064655	0.329979	Northeast
NY, 00500	Multi-Family with 2 - 4 Units	2050s	0.418705	0.000000	0.536681	0.000645	0.006935	0.037033	Northeast
NY, 00500	Multi-Family with 5+ Units	2050s	0.545000	0.000000	0.455000	0.000000	0.000000	0.000000	Northeast
NY, 00500	Single-Family Attached	2050s	0.699452	0.000000	0.286240	0.014308	0.000000	0.000000	Northeast
NY, 00500	Single-Family Detached	2050s	0.399191	0.000000	0.147974	0.000000	0.096296	0.356539	Northeast
NY, 00600	Mobile Home	2050s	0.279177	0.000000	0.177663	0.000000	0.035714	0.507445	Northeast
NY, 00600	Multi-Family with 2 - 4 Units	2050s	0.418705	0.000000	0.536681	0.000645	0.006935	0.037033	Northeast
NY, 00600	Multi-Family with 5+ Units	2050s	0.550723	0.000000	0.399153	0.022674	0.013614	0.013836	Northeast
NY, 00600	Single-Family Attached	2050s	0.398331	0.000000	0.574856	0.001263	0.004070	0.021480	Northeast
NY, 00600	Single-Family Detached	2050s	0.299677	0.000000	0.279986	0.000000	0.168576	0.251762	Northeast
NY, 00701	Mobile Home	2050s	0.329813	0.000000	0.274290	0.005645	0.050802	0.339450	Northeast
NY, 00701	Multi-Family with 2 - 4 Units	2050s	0.418705	0.000000	0.536681	0.000645	0.006935	0.037033	Northeast
NY, 00701	Multi-Family with 5+ Units	2050s	0.719679	0.000000	0.255114	0.000000	0.022422	0.002784	Northeast
NY, 00701	Single-Family Attached	2050s	0.398331	0.000000	0.574856	0.001263	0.004070	0.021480	Northeast
NY, 00701	Single-Family Detached	2050s	0.314760	0.000000	0.432498	0.007942	0.088420	0.156379	Northeast
NY, 00702	Mobile Home	2050s	0.329813	0.000000	0.274290	0.005645	0.050802	0.339450	Northeast
NY, 00702	Multi-Family with 2 - 4 Units	2050s	0.418705	0.000000	0.536681	0.000645	0.006935	0.037033	Northeast
NY, 00702	Multi-Family with 5+ Units	2050s	0.534367	0.000000	0.448387	0.000000	0.000000	0.017246	Northeast
NY, 00702	Single-Family Attached	2050s	0.398331	0.000000	0.574856	0.001263	0.004070	0.021480	Northeast
NY, 00702	Single-Family Detached	2050s	0.298543	0.000000	0.684983	0.000000	0.000000	0.016474	Northeast
NY, 00703	Mobile Home	2050s	0.329813	0.000000	0.274290	0.005645	0.050802	0.339450	Northeast
NY, 00703	Multi-Family with 2 - 4 Units	2050s	0.418705	0.000000	0.536681	0.000645	0.006935	0.037033	Northeast
NY, 00703	Multi-Family with 5+ Units	2050s	0.550723	0.000000	0.399153	0.022674	0.013614	0.013836	Northeast
NY, 00703	Single-Family Attached	2050s	0.398331	0.000000	0.574856	0.001263	0.004070	0.021480	Northeast
NY, 00703	Single-Family Detached	2050s	0.321553	0.000000	0.519177	0.000000	0.019817	0.139453	Northeast
NY, 00704	Mobile Home	2050s	0.277735	0.000000	0.503638	0.000000	0.027322	0.191305	Northeast
NY, 00704	Multi-Family with 2 - 4 Units	2050s	0.418705	0.000000	0.536681	0.000645	0.006935	0.037033	Northeast
NY, 00704	Multi-Family with 5+ Units	2050s	0.550723	0.000000	0.399153	0.022674	0.013614	0.013836	Northeast
NY, 00704	Single-Family Attached	2050s	0.398331	0.000000	0.574856	0.001263	0.004070	0.021480	Northeast
NY, 00704	Single-Family Detached	2050s	0.338653	0.000000	0.256447	0.000000	0.110865	0.294034	Northeast
NY, 00800	Mobile Home	2050s	0.329813	0.000000	0.274290	0.005645	0.050802	0.339450	Northeast
NY, 00800	Multi-Family with 2 - 4 Units	2050s	0.418705	0.000000	0.536681	0.000645	0.006935	0.037033	Northeast
NY, 00800	Multi-Family with 5+ Units	2050s	0.550723	0.000000	0.399153	0.022674	0.013614	0.013836	Northeast
NY, 00800	Single-Family Attached	2050s	0.398331	0.000000	0.574856	0.001263	0.004070	0.021480	Northeast
NY, 00800	Single-Family Detached	2050s	0.318243	0.000000	0.383084	0.006579	0.146382	0.145713	Northeast
NY, 00901	Mobile Home	2050s	0.329813	0.000000	0.274290	0.005645	0.050802	0.339450	Northeast
NY, 00901	Multi-Family with 2 - 4 Units	2050s	0.418705	0.000000	0.536681	0.000645	0.006935	0.037033	Northeast
NY, 00901	Multi-Family with 5+ Units	2050s	0.550723	0.000000	0.399153	0.022674	0.013614	0.013836	Northeast
NY, 00901	Single-Family Attached	2050s	0.398331	0.000000	0.574856	0.001263	0.004070	0.021480	Northeast
NY, 00901	Single-Family Detached	2050s	0.290146	0.000000	0.707191	0.000000	0.000000	0.002663	Northeast
NY, 00902	Mobile Home	2050s	0.329813	0.000000	0.274290	0.005645	0.050802	0.339450	Northeast
NY, 00902	Multi-Family with 2 - 4 Units	2050s	0.418705	0.000000	0.536681	0.000645	0.006935	0.037033	Northeast
NY, 00902	Multi-Family with 5+ Units	2050s	0.561796	0.000000	0.400099	0.000000	0.000000	0.038104	Northeast
NY, 00902	Single-Family Attached	2050s	0.398331	0.000000	0.574856	0.001263	0.004070	0.021480	Northeast
NY, 00902	Single-Family Detached	2050s	0.314760	0.000000	0.432498	0.007942	0.088420	0.156379	Northeast
NY, 00903	Mobile Home	2050s	0.329813	0.000000	0.274290	0.005645	0.050802	0.339450	Northeast
NY, 00903	Multi-Family with 2 - 4 Units	2050s	0.418705	0.000000	0.536681	0.000645	0.006935	0.037033	Northeast
NY, 00903	Multi-Family with 5+ Units	2050s	0.647624	0.000000	0.305766	0.046610	0.000000	0.000000	Northeast
NY, 00903	Single-Family Attached	2050s	0.398331	0.000000	0.574856	0.001263	0.004070	0.021480	Northeast
NY, 00903	Single-Family Detached	2050s	0.314760	0.000000	0.432498	0.007942	0.088420	0.156379	Northeast
NY, 00904	Mobile Home	2050s	0.329813	0.000000	0.274290	0.005645	0.050802	0.339450	Northeast
NY, 00904	Multi-Family with 2 - 4 Units	2050s	0.418705	0.000000	0.536681	0.000645	0.006935	0.037033	Northeast
NY, 00904	Multi-Family with 5+ Units	2050s	0.529267	0.000000	0.470733	0.000000	0.000000	0.000000	Northeast
NY, 00904	Single-Family Attached	2050s	0.398331	0.000000	0.574856	0.001263	0.004070	0.021480	Northeast
NY, 00904	Single-Family Detached	2050s	0.327014	0.000000	0.624969	0.000000	0.048017	0.000000	Northeast
NY, 00905	Mobile Home	2050s	0.329813	0.000000	0.274290	0.005645	0.050802	0.339450	Northeast
NY, 00905	Multi-Family with 2 - 4 Units	2050s	0.418705	0.000000	0.536681	0.000645	0.006935	0.037033	Northeast
NY, 00905	Multi-Family with 5+ Units	2050s	0.574972	0.000000	0.425028	0.000000	0.000000	0.000000	Northeast
NY, 00905	Single-Family Attached	2050s	0.398331	0.000000	0.574856	0.001263	0.004070	0.021480	Northeast
NY, 00905	Single-Family Detached	2050s	0.331696	0.000000	0.612111	0.000000	0.000000	0.056194	Northeast
NY, 00906	Mobile Home	2050s	0.329813	0.000000	0.274290	0.005645	0.050802	0.339450	Northeast
NY, 00906	Multi-Family with 2 - 4 Units	2050s	0.418705	0.000000	0.536681	0.000645	0.006935	0.037033	Northeast
NY, 00906	Multi-Family with 5+ Units	2050s	0.537255	0.000000	0.422095	0.040650	0.000000	0.000000	Northeast
NY, 00906	Single-Family Attached	2050s	0.395683	0.000000	0.604317	0.000000	0.000000	0.000000	Northeast
NY, 00906	Single-Family Detached	2050s	0.382823	0.000000	0.584490	0.000000	0.000000	0.032688	Northeast
NY, 01000	Mobile Home	2050s	0.329813	0.000000	0.274290	0.005645	0.050802	0.339450	Northeast
NY, 01000	Multi-Family with 2 - 4 Units	2050s	0.418705	0.000000	0.536681	0.000645	0.006935	0.037033	Northeast
NY, 01000	Multi-Family with 5+ Units	2050s	0.550723	0.000000	0.399153	0.022674	0.013614	0.013836	Northeast
NY, 01000	Single-Family Attached	2050s	0.398331	0.000000	0.574856	0.001263	0.004070	0.021480	Northeast
NY, 01000	Single-Family Detached	2050s	0.302960	0.000000	0.022528	0.000000	0.175676	0.498837	Northeast
NY, 01101	Mobile Home	2050s	0.329813	0.000000	0.274290	0.005645	0.050802	0.339450	Northeast
NY, 01101	Multi-Family with 2 - 4 Units	2050s	0.418705	0.000000	0.536681	0.000645	0.006935	0.037033	Northeast
NY, 01101	Multi-Family with 5+ Units	2050s	0.483250	0.000000	0.516750	0.000000	0.000000	0.000000	Northeast
NY, 01101	Single-Family Attached	2050s	0.398331	0.000000	0.574856	0.001263	0.004070	0.021480	Northeast
NY, 01101	Single-Family Detached	2050s	0.379977	0.000000	0.620023	0.000000	0.000000	0.000000	Northeast
NY, 01102	Mobile Home	2050s	0.329813	0.000000	0.274290	0.005645	0.050802	0.339450	Northeast
NY, 01102	Multi-Family with 2 - 4 Units	2050s	0.418705	0.000000	0.536681	0.000645	0.006935	0.037033	Northeast
NY, 01102	Multi-Family with 5+ Units	2050s	0.550723	0.000000	0.399153	0.022674	0.013614	0.013836	Northeast
NY, 01102	Single-Family Attached	2050s	0.398331	0.000000	0.574856	0.001263	0.004070	0.021480	Northeast
NY, 01102	Single-Family Detached	2050s	0.303875	0.000000	0.441430	0.059497	0.048055	0.147144	Northeast
NY, 01201	Mobile Home	2050s	0.329813	0.000000	0.274290	0.005645	0.050802	0.339450	Northeast
NY, 01201	Multi-Family with 2 - 4 Units	2050s	0.418705	0.000000	0.536681	0.000645	0.006935	0.037033	Northeast
NY, 01201	Multi-Family with 5+ Units	2050s	0.330407	0.000000	0.600563	0.000000	0.000000	0.069030	Northeast
NY, 01201	Single-Family Attached	2050s	0.398331	0.000000	0.574856	0.001263	0.004070	0.021480	Northeast
NY, 01201	Single-Family Detached	2050s	0.383943	0.000000	0.532820	0.000000	0.063559	0.019678	Northeast
NY, 01202	Mobile Home	2050s	0.329813	0.000000	0.274290	0.005645	0.050802	0.339450	Northeast
NY, 01202	Multi-Family with 2 - 4 Units	2050s	0.418705	0.000000	0.536681	0.000645	0.006935	0.037033	Northeast
NY, 01202	Multi-Family with 5+ Units	2050s	0.539203	0.000000	0.435617	0.025180	0.000000	0.000000	Northeast
NY, 01202	Single-Family Attached	2050s	0.398331	0.000000	0.574856	0.001263	0.004070	0.021480	Northeast
NY, 01202	Single-Family Detached	2050s	0.376227	0.000000	0.568474	0.000000	0.000000	0.055299	Northeast
NY, 01203	Mobile Home	2050s	0.329813	0.000000	0.274290	0.005645	0.050802	0.339450	Northeast
NY, 01203	Multi-Family with 2 - 4 Units	2050s	0.418705	0.000000	0.536681	0.000645	0.006935	0.037033	Northeast
NY, 01203	Multi-Family with 5+ Units	2050s	0.406291	0.000000	0.593709	0.000000	0.000000	0.000000	Northeast
NY, 01203	Single-Family Attached	2050s	0.398331	0.000000	0.574856	0.001263	0.004070	0.021480	Northeast
NY, 01203	Single-Family Detached	2050s	0.277160	0.000000	0.628937	0.000000	0.040286	0.053617	Northeast
NY, 01204	Mobile Home	2050s	0.329813	0.000000	0.274290	0.005645	0.050802	0.339450	Northeast
NY, 01204	Multi-Family with 2 - 4 Units	2050s	0.418705	0.000000	0.536681	0.000645	0.006935	0.037033	Northeast
NY, 01204	Multi-Family with 5+ Units	2050s	0.557494	0.000000	0.442506	0.000000	0.000000	0.000000	Northeast
NY, 01204	Single-Family Attached	2050s	0.398331	0.000000	0.574856	0.001263	0.004070	0.021480	Northeast
NY, 01204	Single-Family Detached	2050s	0.261209	0.000000	0.637571	0.000000	0.085202	0.016020	Northeast
NY, 01205	Mobile Home	2050s	0.329813	0.000000	0.274290	0.005645	0.050802	0.339450	Northeast
NY, 01205	Multi-Family with 2 - 4 Units	2050s	0.418705	0.000000	0.536681	0.000645	0.006935	0.037033	Northeast
NY, 01205	Multi-Family with 5+ Units	2050s	0.550723	0.000000	0.399153	0.022674	0.013614	0.013836	Northeast
NY, 01205	Single-Family Attached	2050s	0.398331	0.000000	0.574856	0.001263	0.004070	0.021480	Northeast
NY, 01205	Single-Family Detached	2050s	0.314760	0.000000	0.432498	0.007942	0.088420	0.156379	Northeast
NY, 01206	Mobile Home	2050s	0.329813	0.000000	0.274290	0.005645	0.050802	0.339450	Northeast
NY, 01206	Multi-Family with 2 - 4 Units	2050s	0.418705	0.000000	0.536681	0.000645	0.006935	0.037033	Northeast
NY, 01206	Multi-Family with 5+ Units	2050s	0.729855	0.000000	0.270145	0.000000	0.000000	0.000000	Northeast
NY, 01206	Single-Family Attached	2050s	0.398331	0.000000	0.574856	0.001263	0.004070	0.021480	Northeast
NY, 01206	Single-Family Detached	2050s	0.314760	0.000000	0.432498	0.007942	0.088420	0.156379	Northeast
NY, 01207	Mobile Home	2050s	0.329813	0.000000	0.274290	0.005645	0.050802	0.339450	Northeast
NY, 01207	Multi-Family with 2 - 4 Units	2050s	0.418705	0.000000	0.536681	0.000645	0.006935	0.037033	Northeast
NY, 01207	Multi-Family with 5+ Units	2050s	0.384083	0.000000	0.615917	0.000000	0.000000	0.000000	Northeast
NY, 01207	Single-Family Attached	2050s	0.398331	0.000000	0.574856	0.001263	0.004070	0.021480	Northeast
NY, 01207	Single-Family Detached	2050s	0.294813	0.000000	0.629111	0.000000	0.021627	0.054449	Northeast
NY, 01300	Mobile Home	2050s	0.329813	0.000000	0.274290	0.005645	0.050802	0.339450	Northeast
NY, 01300	Multi-Family with 2 - 4 Units	2050s	0.418705	0.000000	0.536681	0.000645	0.006935	0.037033	Northeast
NY, 01300	Multi-Family with 5+ Units	2050s	0.550723	0.000000	0.399153	0.022674	0.013614	0.013836	Northeast
NY, 01300	Single-Family Attached	2050s	0.398331	0.000000	0.574856	0.001263	0.004070	0.021480	Northeast
NY, 01300	Single-Family Detached	2050s	0.316614	0.000000	0.227145	0.000000	0.211340	0.244901	Northeast
NY, 01400	Mobile Home	2050s	0.329813	0.000000	0.274290	0.005645	0.050802	0.339450	Northeast
NY, 01400	Multi-Family with 2 - 4 Units	2050s	0.418705	0.000000	0.536681	0.000645	0.006935	0.037033	Northeast
NY, 01400	Multi-Family with 5+ Units	2050s	0.434925	0.000000	0.565075	0.000000	0.000000	0.000000	Northeast
NY, 01400	Single-Family Attached	2050s	0.398331	0.000000	0.574856	0.001263	0.004070	0.021480	Northeast
NY, 01400	Single-Family Detached	2050s	0.320197	0.000000	0.341700	0.034605	0.152618	0.150880	Northeast
NY, 01500	Mobile Home	2050s	0.354160	0.000000	0.065807	0.000000	0.000000	0.580033	Northeast
NY, 01500	Multi-Family with 2 - 4 Units	2050s	0.418705	0.000000	0.536681	0.000645	0.006935	0.037033	Northeast
NY, 01500	Multi-Family with 5+ Units	2050s	0.550723	0.000000	0.399153	0.022674	0.013614	0.013836	Northeast
NY, 01500	Single-Family Attached	2050s	0.398331	0.000000	0.574856	0.001263	0.004070	0.021480	Northeast
NY, 01500	Single-Family Detached	2050s	0.333780	0.000000	0.446855	0.000000	0.082759	0.136607	Northeast
NY, 01600	Mobile Home	2050s	0.329813	0.000000	0.274290	0.005645	0.050802	0.339450	Northeast
NY, 01600	Multi-Family with 2 - 4 Units	2050s	0.418705	0.000000	0.536681	0.000645	0.006935	0.037033	Northeast
NY, 01600	Multi-Family with 5+ Units	2050s	0.550723	0.000000	0.399153	0.022674	0.013614	0.013836	Northeast
NY, 01600	Single-Family Attached	2050s	0.398331	0.000000	0.574856	0.001263	0.004070	0.021480	Northeast
NY, 01600	Single-Family Detached	2050s	0.245386	0.000000	0.179860	0.000000	0.426513	0.148241	Northeast
NY, 01700	Mobile Home	2050s	0.329813	0.000000	0.274290	0.005645	0.050802	0.339450	Northeast
NY, 01700	Multi-Family with 2 - 4 Units	2050s	0.418705	0.000000	0.536681	0.000645	0.006935	0.037033	Northeast
NY, 01700	Multi-Family with 5+ Units	2050s	0.536550	0.000000	0.385189	0.000000	0.078261	0.000000	Northeast
NY, 01700	Single-Family Attached	2050s	0.398331	0.000000	0.574856	0.001263	0.004070	0.021480	Northeast
NY, 01700	Single-Family Detached	2050s	0.380719	0.000000	0.507236	0.000000	0.109859	0.002186	Northeast
NY, 01801	Mobile Home	2050s	0.329813	0.000000	0.274290	0.005645	0.050802	0.339450	Northeast
NY, 01801	Multi-Family with 2 - 4 Units	2050s	0.418705	0.000000	0.536681	0.000645	0.006935	0.037033	Northeast
NY, 01801	Multi-Family with 5+ Units	2050s	0.483388	0.000000	0.516612	0.000000	0.000000	0.000000	Northeast
NY, 01801	Single-Family Attached	2050s	0.398331	0.000000	0.574856	0.001263	0.004070	0.021480	Northeast
NY, 01801	Single-Family Detached	2050s	0.335440	0.000000	0.617066	0.000000	0.000000	0.047495	Northeast
NY, 01802	Mobile Home	2050s	0.378529	0.000000	0.263381	0.000000	0.000000	0.358090	Northeast
NY, 01802	Multi-Family with 2 - 4 Units	2050s	0.418705	0.000000	0.536681	0.000645	0.006935	0.037033	Northeast
NY, 01802	Multi-Family with 5+ Units	2050s	0.409540	0.000000	0.565324	0.025137	0.000000	0.000000	Northeast
NY, 01802	Single-Family Attached	2050s	0.398331	0.000000	0.574856	0.001263	0.004070	0.021480	Northeast
NY, 01802	Single-Family Detached	2050s	0.284826	0.000000	0.406038	0.018707	0.053571	0.236856	Northeast
NY, 01900	Mobile Home	2050s	0.329813	0.000000	0.274290	0.005645	0.050802	0.339450	Northeast
NY, 01900	Multi-Family with 2 - 4 Units	2050s	0.418705	0.000000	0.536681	0.000645	0.006935	0.037033	Northeast
NY, 01900	Multi-Family with 5+ Units	2050s	0.415492	0.000000	0.555482	0.000000	0.000000	0.029026	Northeast
NY, 01900	Single-Family Attached	2050s	0.398331	0.000000	0.574856	0.001263	0.004070	0.021480	Northeast
NY, 01900	Single-Family Detached	2050s	0.293882	0.000000	0.260667	0.000000	0.097710	0.347741	Northeast
NY, 02001	Mobile Home	2050s	0.329813	0.000000	0.274290	0.005645	0.050802	0.339450	Northeast
NY, 02001	Multi-Family with 2 - 4 Units	2050s	0.418705	0.000000	0.536681	0.000645	0.006935	0.037033	Northeast
NY, 02001	Multi-Family with 5+ Units	2050s	0.691225	0.000000	0.308775	0.000000	0.000000	0.000000	Northeast
NY, 02001	Single-Family Attached	2050s	0.398331	0.000000	0.574856	0.001263	0.004070	0.021480	Northeast
NY, 02001	Single-Family Detached	2050s	0.314760	0.000000	0.432498	0.007942	0.088420	0.156379	Northeast
NY, 02002	Mobile Home	2050s	0.329813	0.000000	0.274290	0.005645	0.050802	0.339450	Northeast
NY, 02002	Multi-Family with 2 - 4 Units	2050s	0.418705	0.000000	0.536681	0.000645	0.006935	0.037033	Northeast
NY, 02002	Multi-Family with 5+ Units	2050s	0.446658	0.000000	0.553342	0.000000	0.000000	0.000000	Northeast
NY, 02002	Single-Family Attached	2050s	0.398331	0.000000	0.574856	0.001263	0.004070	0.021480	Northeast
NY, 02002	Single-Family Detached	2050s	0.288005	0.000000	0.546518	0.018564	0.092822	0.054091	Northeast
NY, 02100	Mobile Home	2050s	0.238633	0.000000	0.070579	0.000000	0.230337	0.460451	Northeast
NY, 02100	Multi-Family with 2 - 4 Units	2050s	0.418705	0.000000	0.536681	0.000645	0.006935	0.037033	Northeast
NY, 02100	Multi-Family with 5+ Units	2050s	0.550723	0.000000	0.399153	0.022674	0.013614	0.013836	Northeast
NY, 02100	Single-Family Attached	2050s	0.398331	0.000000	0.574856	0.001263	0.004070	0.021480	Northeast
NY, 02100	Single-Family Detached	2050s	0.272558	0.000000	0.067087	0.000000	0.171285	0.489070	Northeast
NY, 02201	Mobile Home	2050s	0.329813	0.000000	0.274290	0.005645	0.050802	0.339450	Northeast
NY, 02201	Multi-Family with 2 - 4 Units	2050s	0.418705	0.000000	0.536681	0.000645	0.006935	0.037033	Northeast
NY, 02201	Multi-Family with 5+ Units	2050s	0.534395	0.000000	0.465605	0.000000	0.000000	0.000000	Northeast
NY, 02201	Single-Family Attached	2050s	0.398331	0.000000	0.574856	0.001263	0.004070	0.021480	Northeast
NY, 02201	Single-Family Detached	2050s	0.314760	0.000000	0.432498	0.007942	0.088420	0.156379	Northeast
NY, 02202	Mobile Home	2050s	0.321036	0.000000	0.236312	0.000000	0.000000	0.442652	Northeast
NY, 02202	Multi-Family with 2 - 4 Units	2050s	0.418705	0.000000	0.536681	0.000645	0.006935	0.037033	Northeast
NY, 02202	Multi-Family with 5+ Units	2050s	0.550723	0.000000	0.399153	0.022674	0.013614	0.013836	Northeast
NY, 02202	Single-Family Attached	2050s	0.398331	0.000000	0.574856	0.001263	0.004070	0.021480	Northeast
NY, 02202	Single-Family Detached	2050s	0.245526	0.000000	0.217369	0.087470	0.231678	0.217956	Northeast
NY, 02203	Mobile Home	2050s	0.258695	0.000000	0.055342	0.000000	0.138462	0.547501	Northeast
NY, 02203	Multi-Family with 2 - 4 Units	2050s	0.418705	0.000000	0.536681	0.000645	0.006935	0.037033	Northeast
NY, 02203	Multi-Family with 5+ Units	2050s	0.550723	0.000000	0.399153	0.022674	0.013614	0.013836	Northeast
NY, 02203	Single-Family Attached	2050s	0.398331	0.000000	0.574856	0.001263	0.004070	0.021480	Northeast
NY, 02203	Single-Family Detached	2050s	0.343049	0.000000	0.068370	0.000000	0.188462	0.400119	Northeast
NY, 02300	Mobile Home	2050s	0.329813	0.000000	0.274290	0.005645	0.050802	0.339450	Northeast
NY, 02300	Multi-Family with 2 - 4 Units	2050s	0.418705	0.000000	0.536681	0.000645	0.006935	0.037033	Northeast
NY, 02300	Multi-Family with 5+ Units	2050s	0.508255	0.000000	0.464180	0.000000	0.000000	0.027564	Northeast
NY, 02300	Single-Family Attached	2050s	0.398331	0.000000	0.574856	0.001263	0.004070	0.021480	Northeast
NY, 02300	Single-Family Detached	2050s	0.288732	0.000000	0.165425	0.000000	0.233533	0.312310	Northeast
NY, 02401	Mobile Home	2050s	0.329813	0.000000	0.274290	0.005645	0.050802	0.339450	Northeast
NY, 02401	Multi-Family with 2 - 4 Units	2050s	0.418705	0.000000	0.536681	0.000645	0.006935	0.037033	Northeast
NY, 02401	Multi-Family with 5+ Units	2050s	0.490013	0.000000	0.452253	0.000000	0.000000	0.057734	Northeast
NY, 02401	Single-Family Attached	2050s	0.398331	0.000000	0.574856	0.001263	0.004070	0.021480	Northeast
NY, 02401	Single-Family Detached	2050s	0.285537	0.000000	0.587968	0.000000	0.000000	0.126495	Northeast
NY, 02402	Mobile Home	2050s	0.270606	0.000000	0.420230	0.000000	0.063492	0.245673	Northeast
NY, 02402	Multi-Family with 2 - 4 Units	2050s	0.418705	0.000000	0.536681	0.000645	0.006935	0.037033	Northeast
