Dependency=CR	Dependency=FPL_BINS	Dependency=yearmaderange	Option=1 Pane	Option=2+ Pane	Option=No Windows	Weight	Count
4	300+	1950-pre	0.350847786422	0.649149579121	0.0	1518335.15865	94.0
4	300+	1950s	0.169591340766	0.813452378242	0.0169506525352	710670.3587	45.0
4	300+	1960s	0.163378432322	0.836615316298	0.0	639854.7397	41.0
4	300+	1970s	0.185167862539	0.814827062245	0.0	788139.80913	47.0
4	300+	1980s	0.185212023569	0.782149878253	0.0326305231728	528048.46023	33.0
4	300+	1990s	0.0759719862023	0.898793319587	0.0252290125701	704017.93945	43.0
4	300+	2000s	0.0227645007698	0.977229856585	0.0	708883.33793	41.0
4	50-100	1950-pre	0.582729407288	0.417251904068	0.0	214029.719629	16.0
4	50-100	1950s	0.616525519804	0.383449297156	0.0	158833.05742	10.0
4	50-100	1960s	0.277277305149	0.722651863686	0.0	56468.31688	4.0
4	50-100	1970s	0.257793984755	0.74213632786	0.0	57395.19779	4.0
4	50-100	1980s	0.618540736289	0.381408892522	0.0	79406.47373	5.0
4	50-100	1990s	0.0	0.999948296368	0.0	77360.00446	5.0
4	50-100	2000s	0.0	0.999854145178	0.0	27420.5304	2.0
5	0-50	1950-pre	0.0	0.999873040432	0.0	39377.6168	1.0
5	0-50	1950s	0.0	0.0	0.0	0.0	0.0
5	0-50	1960s	0.0	0.0	0.0	0.0	0.0
5	0-50	1970s	0.0	0.999850559683	0.0	33453.17318	1.0
5	0-50	1980s	0.0	0.999558889336	0.0	11330.02409	1.0
5	0-50	1990s	0.0	0.0	0.0	0.0	0.0
5	0-50	2000s	0.0	0.0	0.0	0.0	0.0
5	100-150	1950-pre	0.710367009222	0.289491350145	0.0	35295.604819	3.0
5	100-150	1950s	0.999558889312	0.0	0.0	11330.02346	1.0
5	100-150	1960s	0.0	0.0	0.0	0.0	0.0
5	100-150	1970s	0.530932872486	0.468908480843	0.0	31511.576886	4.0
5	100-150	1980s	0.582443785941	0.417482352232	0.0	67688.965292	4.0
5	100-150	1990s	0.165245036546	0.834614111018	0.0	35493.143476	3.0
5	100-150	2000s	0.0	0.999157415075	0.0	5929.119933	1.0
5	150-200	1950-pre	0.253488353274	0.746451485567	0.0	83105.100669	5.0
5	150-200	1950s	0.0	0.999927920933	0.0	69363.267739	5.0
5	150-200	1960s	0.0	0.999811146907	0.0	26470.605583	3.0
5	150-200	1970s	0.0	0.999840407364	0.0	31324.766326	4.0
5	150-200	1980s	0.0	0.999908900129	0.0	54879.819731	3.0
5	150-200	1990s	0.0	0.999933856363	0.0	75588.0613	5.0
5	150-200	2000s	0.0	0.999558889242	0.0	11330.02168	1.0
5	200-250	1950-pre	0.16245631934	0.837460262102	0.0	59933.700991	6.0
5	200-250	1950s	0.598553637765	0.401265065472	0.0	27574.091489	4.0
5	200-250	1960s	0.81199837294	0.187835656595	0.0	30120.84188	3.0
5	200-250	1970s	0.0702565755938	0.929667485154	0.0	65837.102478	9.0
5	200-250	1980s	0.418040698757	0.581800419023	0.0	31464.852407	3.0
5	200-250	1990s	0.0	0.999858201245	0.0	35256.240432	5.0
5	200-250	2000s	0.0712458282767	0.928683657311	0.0	70902.489999	5.0
5	250-300	1950-pre	0.0	0.999918672907	0.0	61475.127207	5.0
5	250-300	1950s	0.372788588457	0.627098497071	0.0	44276.303581	5.0
5	250-300	1960s	0.0	0.999853921324	0.0	34223.130536	3.0
5	250-300	1970s	0.372224782187	0.627572591609	0.0	24670.979235	5.0
5	250-300	1980s	0.0	0.999908869172	0.0	54861.175723	5.0
5	250-300	1990s	0.321775020336	0.678152020804	0.0	68526.772283	5.0
5	250-300	2000s	0.0	0.99988453614	0.0	43298.592953	5.0
5	300+	1950-pre	0.892886417156	0.1070663339	0.0	105817.471708	10.0
5	300+	1950s	0.357801375985	0.642146188404	0.0	95350.04403	9.0
5	300+	1960s	0.0	0.999824957459	0.0	28559.484743	4.0
5	300+	1970s	0.160417539544	0.839568649043	0.0	362014.452031	61.0
5	300+	1980s	0.0143569169901	0.985626759528	0.0	306302.203421	35.0
5	300+	1990s	0.212322820298	0.787659187955	0.0	277900.201509	33.0
5	300+	2000s	0.0224961256157	0.977480977113	0.0	218361.626677	28.0
5	50-100	1950-pre	0.282336032413	0.71739131297	0.0	18333.218699	2.0
5	50-100	1950s	0.0	0.999888363445	0.0	44783.19698	2.0
5	50-100	1960s	0.313551593362	0.686145606929	0.0	16507.565417	2.0
5	50-100	1970s	0.758238709407	0.241561665992	0.0	25042.013077	2.0
5	50-100	1980s	0.0	0.0	0.0	0.0	0.0
5	50-100	1990s	0.0	0.0	0.0	0.0	0.0
5	50-100	2000s	0.0	0.999877825761	0.0	40920.157838	2.0
6	0-50	1950-pre	0.0	0.0	0.0	0.0	0.0
6	0-50	1950s	0.999333430672	0.0	0.0	8995.31427	1.0
6	0-50	1960s	0.0	0.999498795733	0.0	11965.16703	1.0
6	0-50	1970s	0.0	0.0	0.0	0.0	0.0
6	0-50	1980s	0.295068816743	0.704740061341	0.0	31387.574005	3.0
6	0-50	1990s	0.0	0.999735072097	0.0	22641.67107	1.0
6	0-50	2000s	0.0	0.0	0.0	0.0	0.0
6	100-150	1950-pre	0.471718818678	0.528212423705	0.0	87257.059238	8.0
6	100-150	1950s	0.0	0.99984396553	0.0	38447.04182	4.0
6	100-150	1960s	0.215892898044	0.784010395839	0.0	62037.645073	6.0
6	100-150	1970s	0.173525604402	0.826347985208	0.0	47458.45279	5.0
6	100-150	1980s	0.0	0.0	0.0	0.0	0.0
6	100-150	1990s	0.0	0.999657251894	0.0	17499.567178	2.0
6	100-150	2000s	0.0	0.999692928523	0.0	19533.424671	2.0
6	150-200	1950-pre	0.696649970764	0.0	0.303192334849	38042.278812	4.0
6	150-200	1950s	0.0	0.0	0.0	0.0	0.0
6	150-200	1960s	0.0	0.999848834324	0.0	39685.550152	4.0
6	150-200	1970s	0.0	0.999467891006	0.0	11269.88534	1.0
6	150-200	1980s	0.272757741629	0.727085246543	0.0	38207.681576	4.0
6	150-200	1990s	0.0	0.999787788295	0.0	28267.652465	3.0
6	150-200	2000s	0.0	0.999416124362	0.0	10270.16089	1.0
6	200-250	1950-pre	0.99935269936	0.0	0.0	9263.263202	1.0
6	200-250	1950s	0.0	0.999704412879	0.0	20292.583999	2.0
6	200-250	1960s	0.0	0.999272047986	0.0	8236.301527	1.0
6	200-250	1970s	0.0	0.999416124366	0.0	10270.16096	1.0
6	200-250	1980s	0.0	0.0	0.0	0.0	0.0
6	200-250	1990s	0.0	0.999827949244	0.0	34867.429975	4.0
6	200-250	2000s	0.346046749594	0.307682440859	0.34604666823	26762.82644	3.0
6	250-300	1950-pre	0.661934400758	0.337843615236	0.0	27022.974381	2.0
6	250-300	1950s	0.0	0.99977876366	0.0	27114.31849	2.0
6	250-300	1960s	0.213583923897	0.786314501921	0.0	59064.128827	5.0
6	250-300	1970s	0.0	0.0	0.0	0.0	0.0
6	250-300	1980s	0.0	0.0	0.0	0.0	0.0
6	250-300	1990s	0.470496105706	0.529161146141	0.0	17499.564803	2.0
6	250-300	2000s	0.0	0.999867809248	0.0	45382.954203	5.0
6	300+	1950-pre	0.541109520063	0.398611287531	0.0602488785942	197923.577749	19.0
6	300+	1950s	0.277095443372	0.722851979317	0.0	114111.66547	11.0
6	300+	1960s	0.188351122933	0.81161600839	0.0	182538.614206	18.0
6	300+	1970s	0.180857103465	0.819093078713	0.0	120432.825253	12.0
6	300+	1980s	0.0	0.999973533191	0.0	226693.032427	23.0
6	300+	1990s	0.0698603490253	0.893759687732	0.0363564144733	254784.382418	23.0
6	300+	2000s	0.0	0.999981731069	0.0	328420.441105	31.0
6	50-100	1950-pre	0.484876363609	0.51479019661	0.0	17988.253661	2.0
6	50-100	1950s	0.439160834634	0.560519244389	0.0	18748.631398	2.0
6	50-100	1960s	0.0	0.0	0.0	0.0	0.0
6	50-100	1970s	0.999352699401	0.0	0.0	9263.263781	1.0
6	50-100	1980s	0.999352699468	0.0	0.0	9263.264747	1.0
6	50-100	1990s	0.0	0.999855630508	0.0	41554.027035	4.0
6	50-100	2000s	0.0	0.999352699401	0.0	9263.263781	1.0
7	0-50	1950-pre	0.640013063091	0.359875107653	0.0	62588.426402	6.0
7	0-50	1950s	0.0	0.999857782473	0.0	49213.374793	5.0
7	0-50	1960s	0.999872184594	0.0	0.0	54759.481176	5.0
7	0-50	1970s	0.27597013012	0.72391853683	0.0	62867.411562	5.0
7	0-50	1980s	0.0	0.0	0.0	0.0	0.0
7	0-50	1990s	0.0	0.999535966347	0.0	15078.112788	2.0
7	0-50	2000s	0.0	0.0	0.0	0.0	0.0
7	100-150	1950-pre	0.0712451962354	0.92869211467	0.0	111655.164993	13.0
7	100-150	1950s	0.382691582068	0.617246939564	0.0	113854.187078	9.0
7	100-150	1960s	0.204473805982	0.795426059712	0.0	69899.11243	5.0
7	100-150	1970s	0.759644926152	0.240249221468	0.0	66122.83111	6.0
7	100-150	1980s	0.0	0.999043809483	0.0	7313.716822	1.0
7	100-150	1990s	0.0	0.999115823059	0.0	7909.967381	1.0
7	100-150	2000s	0.0	0.999529318723	0.0	14865.0596	1.0
7	150-200	1950-pre	0.377164301592	0.622800423752	0.0	198435.758005	17.0
7	150-200	1950s	0.342726259991	0.657231109381	0.0	164194.194882	13.0
7	150-200	1960s	0.416705272228	0.583219844381	0.0	93471.673168	10.0
7	150-200	1970s	0.30336069915	0.696547170826	0.0	75972.57466	6.0
7	150-200	1980s	0.0	0.99954828703	0.0	15489.56633	1.0
7	150-200	1990s	0.0	0.999778067041	0.0	31534.056465	3.0
7	150-200	2000s	0.0	0.999864012622	0.0	51468.36575	4.0
7	200-250	1950-pre	0.401921741228	0.598039736369	0.0	181705.443845	15.0
7	200-250	1950s	0.22581446314	0.774151354909	0.0	204779.433814	16.0
7	200-250	1960s	0.0	0.99987010018	0.0	53880.6805	4.0
7	200-250	1970s	0.219869631388	0.779907713766	0.0	31431.794682	4.0
7	200-250	1980s	0.659983704908	0.339889340635	0.0	55130.882768	4.0
7	200-250	1990s	0.288100597246	0.711738711469	0.0	43554.790187	4.0
7	200-250	2000s	0.0	0.999916572255	0.0	83897.940809	5.0
7	250-300	1950-pre	0.555227543302	0.444735736567	0.0	190624.123324	16.0
7	250-300	1950s	0.282723526226	0.717250266471	0.0	267094.125994	19.0
7	250-300	1960s	0.109532091102	0.890397713704	0.0	99714.92679	7.0
7	250-300	1970s	0.30656624551	0.693385749126	0.0	145810.036431	10.0
7	250-300	1980s	0.629701633613	0.370196217704	0.0	68520.559834	5.0
7	250-300	1990s	0.0	0.999751812378	0.0	28197.468689	3.0
7	250-300	2000s	0.338105527123	0.66176386696	0.0	53589.3463523	5.0
7	300+	1950-pre	0.395063561126	0.604929689326	0.0	1037099.44105	97.0
7	300+	1950s	0.235417184154	0.764575770191	0.0	993513.118311	91.0
7	300+	1960s	0.244003653564	0.755986396529	0.0	703517.175558	65.0
7	300+	1970s	0.290381180217	0.689505545773	0.0201000115472	527798.447031	39.0
7	300+	1980s	0.143100833879	0.856886254623	0.0	542145.432101	41.0
7	300+	1990s	0.0359142144795	0.96406949403	0.0	429665.159162	33.0
7	300+	2000s	0.0591676851721	0.940819933215	0.0	565347.453241	40.0
7	50-100	1950-pre	0.51160449297	0.488326143762	0.0	100910.966948	8.0
7	50-100	1950s	0.367705629415	0.632169505116	0.0	56053.33495	6.0
7	50-100	1960s	0.594091775315	0.405520814063	0.0	18061.683722	2.0
7	50-100	1970s	0.0	0.0	0.0	0.0	0.0
7	50-100	1980s	0.999046856762	0.0	0.0	7337.121764	1.0
7	50-100	1990s	0.999107313687	0.0	0.0	7834.500312	1.0
7	50-100	2000s	0.0	0.0	0.0	0.0	0.0
8	0-50	1950-pre	0.411077744342	0.588791975607	0.0	61398.17783	9.0
8	0-50	1950s	0.76314526589	0.236562112067	0.0	27331.020431	5.0
8	0-50	1960s	0.915877704873	0.0839091493145	0.0	37524.991655	5.0
8	0-50	1970s	0.570600482113	0.429217754997	0.0	44005.384647	6.0
8	0-50	1980s	0.363350528439	0.636393196825	0.0	31208.498734	5.0
8	0-50	1990s	0.0	0.999666346603	0.0	23968.977508	4.0
8	0-50	2000s	0.0	0.999199573041	0.0	9986.665858	1.0
8	100-150	1950-pre	0.713438047302	0.286510796017	0.0	156374.309267	20.0
8	100-150	1950s	0.447401103302	0.552549092764	0.0	160621.881964	18.0
8	100-150	1960s	0.476136046455	0.523797855473	0.0	121024.274599	12.0
8	100-150	1970s	0.655240504236	0.302473233003	0.0421997289797	92441.4444	15.0
8	100-150	1980s	0.394851668044	0.604900153865	0.0	32226.91636	4.0
8	100-150	1990s	0.0821720267389	0.917740898826	0.0	91867.416886	12.0
8	100-150	2000s	0.260908071477	0.73892470586	0.0	47832.405256	6.0
8	150-200	1950-pre	0.517739854661	0.482216170735	0.0	181915.182249	31.0
8	150-200	1950s	0.822445194777	0.177486825559	0.0	117674.251836	15.0
8	150-200	1960s	0.326691985865	0.673257315524	0.0	157787.249221	25.0
8	150-200	1970s	0.3194682331	0.663057798005	0.0174260423059	166913.957318	26.0
8	150-200	1980s	0.111772918759	0.88812644263	0.0	79484.353395	13.0
8	150-200	1990s	0.195872399695	0.803986618256	0.0	56736.813084	10.0
8	150-200	2000s	0.319214884777	0.68072645927	0.0	136380.544533	19.0
8	200-250	1950-pre	0.776231632744	0.223729970124	0.0	208340.893705	29.0
8	200-250	1950s	0.684857221568	0.315055938521	0.0	92115.54069	15.0
8	200-250	1960s	0.58415751358	0.415766392702	0.0	105125.514948	20.0
8	200-250	1970s	0.542988879881	0.363687131316	0.093202532919	65859.537241	16.0
8	200-250	1980s	0.396303434375	0.603614001395	0.0	96886.260552	14.0
8	200-250	1990s	0.288497006886	0.711433375015	0.0	114904.646297	13.0
8	200-250	2000s	0.371254541025	0.628662847713	0.0	96831.096359	10.0
8	250-300	1950-pre	0.465344590779	0.534606455927	0.0	163413.077528	27.0
8	250-300	1950s	0.57327431925	0.42666395395	0.0	129595.348291	23.0
8	250-300	1960s	0.546269455545	0.453688700643	0.0	191179.172006	30.0
8	250-300	1970s	0.238700855227	0.761265655928	0.0	238877.515642	37.0
8	250-300	1980s	0.154703798383	0.845232258676	0.0	125103.542472	17.0
8	250-300	1990s	0.0127335034364	0.987228643759	0.0	211336.974574	25.0
8	250-300	2000s	0.280311178987	0.719593623905	0.0	84028.166214	12.0
8	300+	1950-pre	0.539500342647	0.45628632026	0.00420188657343	698650.225466	90.0
8	300+	1950s	0.205219774209	0.794760326873	0.0	402023.908173	68.0
8	300+	1960s	0.397589072691	0.585057598486	0.0173392266915	567282.108897	78.0
8	300+	1970s	0.24282519979	0.757161682533	0.0	609856.089806	95.0
8	300+	1980s	0.213077855879	0.786911902059	0.0	781084.707675	97.0
