Dependency=CR	Dependency=FPL_BINS	Dependency=yearmaderange	Option=Built-In Electric Units	Option=Central Warm-Air Furnace	Option=Floor or Wall Pipeless Furnace	Option=Heat Pump	Option=Not Applicable	Option=Other Equipment	Option=Steam or Hot Water System	Weight	Count
6	0-50	1970s	0.999235068337	0.0	0.0	0.0	0.0	0.0	0.0	7837.837941	1.0
6	0-50	1980s	0.367462130249	0.632346747836	0.0	0.0	0.0	0.0	0.0	31387.574005	3.0
6	0-50	1990s	0.409302846907	0.590540660936	0.0	0.0	0.0	0.0	0.0	38334.57935	2.0
6	0-50	2000s	0.0	0.999235068228	0.0	0.0	0.0	0.0	0.0	7837.836823	1.0
6	100-150	1950-pre	0.222557582347	0.540708812822	0.236670063874	0.0	0.0	0.0	0.0	94421.283849	9.0
6	100-150	1950s	0.570818654372	0.134262717226	0.114062564101	0.0	0.0	0.0	0.180767845465	68006.68582	6.0
6	100-150	1960s	0.59733561334	0.175932233937	0.0	0.0	0.140118040044	0.0865635408158	0.0	118637.048138	11.0
6	100-150	1970s	0.282388934372	0.595382253002	0.0	0.122152070006	0.0	0.0	0.0	78177.412803	8.0
6	100-150	1980s	0.50505450759	0.494863817335	0.0	0.0	0.0	0.0	0.0	73455.824006	6.0
6	100-150	1990s	0.227721864438	0.569655031159	0.0	0.20247560448	0.0	0.0	0.0	40671.987302	4.0
6	100-150	2000s	0.265237557458	0.506177292991	0.0	0.0	0.228429669198	0.0	0.0	38584.084821	4.0
6	150-200	1950-pre	0.795951312953	0.0	0.0	0.0	0.0	0.20389099266	0.0	38042.278812	4.0
6	150-200	1950s	0.999713807971	0.0	0.0	0.0	0.0	0.0	0.0	20958.94449	2.0
6	150-200	1960s	0.334339397837	0.380104134848	0.0	0.15535274049	0.0	0.130103101789	0.0	59621.308606	6.0
6	150-200	1970s	0.127054722388	0.374393334051	0.0	0.178275815045	0.0	0.320105706708	0.0	35200.761716	4.0
6	150-200	1980s	0.168977212448	0.640303665489	0.0	0.19062541971	0.0	0.0	0.0	64026.543816	7.0
6	150-200	1990s	0.319739593631	0.539769138121	0.0	0.1403889973	0.0	0.0	0.0	58661.687464	6.0
6	150-200	2000s	0.0	0.458925694533	0.0	0.54080619339	0.0	0.0	0.0	22372.70098	2.0
6	200-250	1950-pre	0.551246230996	0.0	0.0	0.448463290402	0.0	0.0	0.0	20649.566242	2.0
6	200-250	1950s	0.0	0.436232209569	0.0	0.0	0.0	0.563472203311	0.0	20292.583999	2.0
6	200-250	1960s	0.999829455001	0.0	0.0	0.0	0.0	0.0	0.0	35175.330647	3.0
6	200-250	1970s	0.834169590874	0.165733584791	0.0	0.0	0.0	0.0	0.0	61961.892464	5.0
6	200-250	1980s	0.256626893295	0.549145971817	0.0	0.194135703341	0.0	0.0	0.0	65616.864423	6.0
6	200-250	1990s	0.132480181199	0.432047213737	0.0	0.435323347623	0.0	0.0	0.0	40193.000898	5.0
6	200-250	2000s	0.771280007258	0.228571942145	0.0	0.0	0.0	0.0	0.0	40520.68545	4.0
6	250-300	1950-pre	0.587710562949	0.0	0.181121470748	0.0	0.231048958372	0.0	0.0	50410.808031	4.0
6	250-300	1950s	0.616326287303	0.383537328752	0.0	0.0	0.0	0.0	0.0	43987.44803	3.0
6	250-300	1960s	0.399133986761	0.34853525067	0.0	0.0	0.0	0.252259841373	0.0	84594.941263	8.0
6	250-300	1970s	0.424224769572	0.575569419393	0.0	0.0	0.0	0.0	0.0	29146.955808	3.0
6	250-300	1980s	0.999319814156	0.0	0.0	0.0	0.0	0.0	0.0	8815.118601	1.0
6	250-300	1990s	0.447552414763	0.199555890044	0.0	0.177432280925	0.0	0.175330157967	0.0	46413.400264	5.0
6	250-300	2000s	0.165297099744	0.325894012201	0.0	0.162947032795	0.190062879298	0.155691909764	0.0	56034.096253	6.0
6	300+	1950-pre	0.139730966755	0.718200011031	0.0	0.0	0.0377089209373	0.104336374229	0.0	252869.971308	24.0
6	300+	1950s	0.165596648128	0.706915299741	0.0	0.0651291387924	0.0	0.0623173467928	0.0	144340.852489	14.0
6	300+	1960s	0.293023323307	0.539446509182	0.0375536273883	0.0901673670447	0.0	0.0397818159183	0.0	219315.015886	21.0
6	300+	1970s	0.171816926114	0.46272565972	0.0	0.17929821742	0.0566174464237	0.129514282582	0.0	218432.062668	21.0
6	300+	1980s	0.365134548479	0.423631181288	0.0285432586855	0.0788823480109	0.0220754018907	0.0461704204814	0.0355461657162	359804.408586	36.0
6	300+	1990s	0.26596983304	0.487288633235	0.0	0.209202696782	0.037522472854	0.0	0.0	366650.51178	33.0
6	300+	2000s	0.0602377072042	0.713406583588	0.0	0.136567919866	0.0	0.0897731772977	0.0	410614.158834	40.0
6	50-100	1950-pre	0.571851040048	0.0	0.0	0.0	0.0	0.428030656736	0.0	50711.133643	5.0
6	50-100	1950s	0.999797226078	0.0	0.0	0.0	0.0	0.0	0.0	29583.603748	3.0
6	50-100	1960s	0.712225152666	0.0	0.28763118395	0.0	0.0	0.0	0.0	41758.29546	3.0
6	50-100	1970s	0.678918942695	0.154087286437	0.0	0.166893965471	0.0	0.0	0.0	60110.989501	5.0
6	50-100	1980s	0.494572538303	0.505334220977	0.0	0.0	0.0	0.0	0.0	64343.567071	7.0
6	50-100	1990s	0.545207951245	0.251501713143	0.0	0.10465295832	0.0	0.0985717191944	0.0	91376.483816	8.0
6	50-100	2000s	0.0	0.0	0.0	0.999352699401	0.0	0.0	0.0	9263.263781	1.0
7	0-50	1950-pre	0.148406008235	0.326777653459	0.0	0.0	0.0	0.0435661523917	0.481231444385	373495.0475	36.0
7	0-50	1950s	0.0579017030672	0.218433119218	0.142149432474	0.0	0.0	0.0	0.58145562059	116417.792431	12.0
7	0-50	1960s	0.252645904801	0.228959182652	0.0679809298383	0.0	0.0	0.16315453741	0.287193624761	106342.784538	10.0
7	0-50	1970s	0.118668382726	0.315761050545	0.204535588601	0.0	0.0	0.0549571787439	0.306036402294	169087.005413	16.0
7	0-50	1980s	0.0	0.99929413372	0.0	0.0	0.0	0.0	0.0	9909.892481	1.0
7	0-50	1990s	0.0	0.830086925384	0.169797146005	0.0	0.0	0.0	0.0	60374.988044	7.0
7	0-50	2000s	0.405374398454	0.465294785655	0.0	0.0	0.0	0.0	0.129141934245	37053.244513	5.0
7	100-150	1950-pre	0.0524110459938	0.328758562142	0.0519197366783	0.0	0.0	0.0152269060381	0.551670686596	535876.042924	54.0
7	100-150	1950s	0.0	0.436292025004	0.0506726675621	0.0	0.0	0.0	0.512996422369	180010.703643	16.0
7	100-150	1960s	0.186649757749	0.252634467072	0.0	0.0	0.0	0.0	0.560687826696	250453.817597	22.0
7	100-150	1970s	0.0384445449147	0.487006301185	0.0669260491247	0.0	0.0	0.127338663083	0.280252290157	217711.991851	21.0
7	100-150	1980s	0.122292701362	0.364890540029	0.512699711568	0.0	0.0	0.0	0.0	59798.014858	6.0
7	100-150	1990s	0.105370767038	0.385731479165	0.0	0.134287604248	0.0	0.16064616392	0.213872307976	76347.485415	8.0
7	100-150	2000s	0.192532973209	0.0	0.0	0.0	0.0	0.0	0.807287280145	38936.703076	4.0
7	150-200	1950-pre	0.073021139284	0.29503652663	0.0680014202894	0.0	0.0	0.0277548373618	0.536168216898	391940.457238	35.0
7	150-200	1950s	0.0430116657756	0.565264754059	0.0	0.0	0.0	0.0	0.391693453856	232348.048794	19.0
7	150-200	1960s	0.198424219957	0.266658789231	0.0441951333779	0.0	0.0	0.0	0.490679066782	163580.128003	15.0
7	150-200	1970s	0.0	0.432818225685	0.148853691393	0.0	0.0	0.0	0.418287258905	171460.690127	14.0
7	150-200	1980s	0.26241252021	0.556827161889	0.0	0.0	0.0	0.0	0.180596471309	42715.890398	4.0
7	150-200	1990s	0.0	0.99990275554	0.0	0.0	0.0	0.0	0.0	71976.535085	6.0
7	150-200	2000s	0.0	0.523036635255	0.0	0.348889243079	0.0	0.0	0.128012732223	114019.119719	8.0
7	200-250	1950-pre	0.0510879726791	0.229618978284	0.0	0.0	0.0	0.0783715712882	0.640905798659	446447.479282	40.0
7	200-250	1950s	0.0653932594708	0.525588175613	0.0238522467685	0.0	0.0	0.0	0.385143574853	307776.012697	26.0
7	200-250	1960s	0.0686369835648	0.505531046553	0.0923178847382	0.0	0.0	0.205370689915	0.12809938106	159032.695847	14.0
7	200-250	1970s	0.0	0.430340860104	0.0	0.0	0.0	0.0	0.569605922973	131530.103489	13.0
7	200-250	1980s	0.0	0.556711949776	0.0	0.0	0.0	0.071814470788	0.37139511091	89200.741472	8.0
7	200-250	1990s	0.155190754843	0.67498627779	0.0	0.0	0.0	0.0	0.169728299537	73935.753237	6.0
7	200-250	2000s	0.0	0.65705127655	0.0852497468721	0.257645657455	0.0	0.0	0.0	131277.981723	9.0
7	250-300	1950-pre	0.115390828361	0.374567652483	0.0	0.0	0.0	0.0	0.510024012172	399833.422114	33.0
7	250-300	1950s	0.0	0.607523183111	0.0217920586601	0.0	0.0	0.0508361693946	0.319828887541	355299.631776	28.0
7	250-300	1960s	0.104632780598	0.499747901998	0.0	0.0	0.0	0.210110476798	0.185465069164	159914.622501	14.0
7	250-300	1970s	0.214843894688	0.450475757296	0.0	0.0630235608491	0.0	0.143961418051	0.127670222439	278359.789398	20.0
7	250-300	1980s	0.177751419453	0.572112515363	0.0937832091712	0.0	0.0	0.0	0.156314308558	181587.34861	16.0
7	250-300	1990s	0.427699640599	0.175833197381	0.0	0.0	0.0	0.0	0.396379908374	80218.874312	6.0
7	250-300	2000s	0.00635029785119	0.0	0.0	0.52102350002	0.0	0.200200198701	0.272347779137	89479.2695603	9.0
7	300+	1950-pre	0.0513008016476	0.360000896917	0.0194732719501	0.0186310018357	0.0	0.025938210605	0.52465253797	2134741.61957	196.0
7	300+	1950s	0.024789767577	0.52785391703	0.0273114002982	0.0	0.0	0.0	0.420039596733	1316187.82654	123.0
7	300+	1960s	0.0835478208179	0.437036852822	0.0385556811793	0.0212216706564	0.0	0.018155365405	0.40147602769	1063591.6722	97.0
7	300+	1970s	0.137944493954	0.575904301412	0.0375227980374	0.0796331924774	0.0	0.0435418335081	0.125444976774	832945.867849	63.0
7	300+	1980s	0.0696105374514	0.652814940873	0.0	0.0646317482216	0.0	0.0266032609119	0.18633176065	902998.334931	70.0
7	300+	1990s	0.0960190088491	0.659815581233	0.0468679257827	0.0423296809431	0.0	0.0	0.154957813458	700712.306765	52.0
7	300+	2000s	0.0101556246834	0.817427427403	0.0	0.0891556567054	0.0	0.0	0.0832524553244	792217.106917	59.0
7	50-100	1950-pre	0.128798760385	0.166297427184	0.0358742844239	0.0	0.0	0.0196112138915	0.649406002342	568554.446104	44.0
7	50-100	1950s	0.146151395871	0.415845472586	0.0593812885437	0.0	0.0	0.0	0.37857976803	166362.699619	16.0
7	50-100	1960s	0.095769751502	0.25868465002	0.0	0.132673334596	0.0	0.0	0.512813843427	119814.04485	14.0
7	50-100	1970s	0.158294775916	0.294854750372	0.252361547548	0.0	0.0	0.0	0.294433872394	127141.422641	12.0
7	50-100	1980s	0.269206173504	0.238678117827	0.234204996866	0.0	0.0	0.0	0.25786014298	138418.209478	13.0
7	50-100	1990s	0.0	0.366074100979	0.63377485097	0.0	0.0	0.0	0.0	46335.868899	4.0
7	50-100	2000s	0.0	0.590549763858	0.0	0.0	0.0	0.0	0.40929667842	45578.464016	4.0
8	0-50	1950-pre	0.0572384301195	0.549215582614	0.0347190887303	0.16268752217	0.0	0.0	0.196089443397	160206.786287	20.0
8	0-50	1950s	0.396303351307	0.603611243997	0.0	0.0	0.0	0.0	0.0	93663.663925	12.0
8	0-50	1960s	0.0309956307722	0.335486302674	0.0	0.0	0.0	0.507066074962	0.126353949777	81589.836856	10.0
8	0-50	1970s	0.0430858675212	0.920007695435	0.0	0.0	0.0	0.0368755108386	0.0	258672.299393	21.0
8	0-50	1980s	0.0	0.658697065334	0.0	0.144324484406	0.0	0.196884228153	0.0	84897.764676	11.0
8	0-50	1990s	0.0251920046167	0.855992224763	0.0	0.118738252462	0.0	0.0	0.0	103193.625895	12.0
8	0-50	2000s	0.0	0.558757651055	0.0	0.441168071688	0.0	0.0	0.0	107696.56891	14.0
8	100-150	1950-pre	0.125662649869	0.373237959211	0.0572261887268	0.0271661339184	0.0	0.0528058068029	0.363872255351	275795.856541	31.0
8	100-150	1950s	0.0472991714855	0.660992079465	0.22049530421	0.0	0.0	0.0220125055014	0.0491617345754	204048.837633	24.0
8	100-150	1960s	0.0	0.411029324154	0.230736126715	0.139959844658	0.0	0.0667830425553	0.151442462893	162596.851239	16.0
8	100-150	1970s	0.212690869527	0.652726325228	0.0483887925403	0.08616321558	0.0	0.0	0.0	259756.507526	37.0
8	100-150	1980s	0.163711973831	0.579341502583	0.0	0.256903984455	0.0	0.0	0.0	188054.142942	20.0
8	100-150	1990s	0.130769514947	0.758480162795	0.0	0.0991712306762	0.0	0.0	0.0115435709302	225213.097416	30.0
8	100-150	2000s	0.0195452296301	0.69996700427	0.0	0.280425942872	0.0	0.0	0.0	129393.202793	16.0
8	150-200	1950-pre	0.245624929691	0.432556943553	0.128018759633	0.0182641183817	0.0	0.0769108009203	0.0985933763367	257462.797808	38.0
8	150-200	1950s	0.282645719883	0.655324414865	0.0	0.0619761439277	0.0	0.0	0.0	148908.655863	20.0
8	150-200	1960s	0.0612199351548	0.738906188404	0.0398031665092	0.160032676136	0.0	0.0	0.0	210331.247182	30.0
8	150-200	1970s	0.0389581889133	0.874675253023	0.0	0.0863353498891	0.0	0.0	0.0	256335.096755	36.0
8	150-200	1980s	0.104470952259	0.641676028476	0.0557572451258	0.122104913967	0.0	0.0759463068231	0.0	179552.016773	25.0
8	150-200	1990s	0.265744303782	0.379439776162	0.0802166610631	0.195205044012	0.0	0.0793541139097	0.0	199487.914289	27.0
8	150-200	2000s	0.0	0.921354333703	0.0	0.0786035175728	0.0	0.0	0.0	189796.082574	26.0
8	200-250	1950-pre	0.120037066548	0.598180135721	0.0549798348482	0.0333494357731	0.0	0.0374446065997	0.155980259164	279113.569142	35.0
8	200-250	1950s	0.127887038357	0.681059252964	0.0794825755123	0.111487885298	0.0	0.0	0.0	96090.556882	16.0
8	200-250	1960s	0.235387532717	0.722382797871	0.0421681973361	0.0	0.0	0.0	0.0	130132.389907	23.0
8	200-250	1970s	0.205801966301	0.497126416875	0.0	0.207584659066	0.0	0.0	0.089429584947	139430.872353	24.0
8	200-250	1980s	0.166838239536	0.415475224087	0.104611539866	0.292995513456	0.0	0.0200259616608	0.0	149464.934918	19.0
8	200-250	1990s	0.0	0.659669327068	0.0	0.340280429644	0.0	0.0	0.0	159217.247199	18.0
8	200-250	2000s	0.0	0.792774170131	0.0	0.143399537945	0.0	0.0637887889805	0.0	213308.590697	20.0
8	250-300	1950-pre	0.0604814961628	0.60349758388	0.0907998792723	0.0199828287928	0.0	0.0581906542843	0.167010208495	214187.182393	32.0
8	250-300	1950s	0.186756459948	0.506388896315	0.0565471029156	0.114822199658	0.0	0.0592710845799	0.0761682663789	173942.084988	28.0
8	250-300	1960s	0.0124275826894	0.692064255044	0.0524205080257	0.130917512412	0.0	0.06278932633	0.0493436313179	215137.253733	33.0
8	250-300	1970s	0.117952139232	0.606499905785	0.0662260941949	0.088890869231	0.0	0.0931539605219	0.0272536468902	342104.144094	53.0
8	250-300	1980s	0.0	0.659362889215	0.0	0.251950673969	0.0	0.0886499912458	0.0	219497.415472	27.0
8	250-300	1990s	0.0595196881978	0.656030713981	0.0	0.263545840344	0.0	0.0208838020223	0.0	400884.905902	45.0
8	250-300	2000s	0.0	0.640751264002	0.0	0.359200471825	0.0	0.0	0.0	165746.421503	25.0
8	300+	1950-pre	0.031541499891	0.513595210664	0.0260622074201	0.100491830936	0.0	0.0147012150882	0.313598683521	855380.02572	106.0
8	300+	1950s	0.0	0.621662926929	0.0349108574505	0.184439625236	0.0	0.0481000960509	0.110870590188	503005.517611	78.0
8	300+	1960s	0.0	0.595404781807	0.0	0.205064698404	0.0	0.0497166672811	0.14980202134	676172.050001	88.0
8	300+	1970s	0.0496850782772	0.634792209201	0.0342892917631	0.22352257084	0.0	0.0442191185286	0.0134827877069	894478.085682	126.0
8	300+	1980s	0.0548754497484	0.44687337399	0.00823828820092	0.429849238077	0.0	0.0601566635563	0.0	1145069.39848	136.0
8	300+	1990s	0.0280192172592	0.701588668058	0.0	0.24882200454	0.0	0.0215640555541	0.0	1321303.79817	157.0
8	300+	2000s	0.00956060651692	0.734724194013	0.0	0.238191333749	0.0	0.0123880463681	0.00512998486232	1371148.50841	192.0
8	50-100	1950-pre	0.172863668176	0.170075973131	0.185846688522	0.0495958195169	0.0	0.351159241384	0.0704158070894	186898.365119	24.0
8	50-100	1950s	0.0	0.807150391122	0.0605601330644	0.132199267325	0.0	0.0	0.0	88675.450122	12.0
8	50-100	1960s	0.151705190789	0.529701113999	0.14100917049	0.132306138893	0.0	0.0451723995613	0.0	75473.477077	12.0
8	50-100	1970s	0.300569518402	0.528334540722	0.0112029807442	0.0440533051399	0.0	0.0554654198311	0.0603432092139	257840.693394	31.0
8	50-100	1980s	0.370542524097	0.39196023472	0.0248091897852	0.212632871629	0.0	0.0	0.0	144972.672329	17.0
8	50-100	1990s	0.192154045479	0.285176011816	0.102849019902	0.266237814892	0.0	0.153521458471	0.0	129757.979352	13.0
8	50-100	2000s	0.0	0.650436743608	0.0	0.349492135479	0.0	0.0	0.0	112476.49575	14.0
9	0-50	1950-pre	0.0759492873255	0.532786971565	0.284361417866	0.0	0.106855659629	0.0	0.0	192860.758846	21.0
9	0-50	1950s	0.173031688562	0.597012374661	0.0913049813526	0.105468670174	0.0331455091093	0.0	0.0	244714.887941	24.0
9	0-50	1960s	0.101090275722	0.68379004645	0.0	0.0812897323287	0.0804524823288	0.0533455545409	0.0	282046.365803	27.0
9	0-50	1970s	0.130740713052	0.463088801009	0.0	0.172144226723	0.0710799379289	0.137781252612	0.0251391950007	347834.907443	38.0
9	0-50	1980s	0.188176189257	0.597564479411	0.051257943106	0.136379993723	0.0266027691303	0.0	0.0	483202.82141	48.0
9	0-50	1990s	0.109649923159	0.686900499157	0.0	0.17545717785	0.0279735853754	0.0	0.0	478346.529705	40.0
9	0-50	2000s	0.0251681700095	0.73268904082	0.0	0.103784807981	0.0562543775793	0.0820802743294	0.0	385772.284708	36.0
9	100-150	1950-pre	0.0131267955194	0.387325226694	0.288841649184	0.0659425098038	0.0916368674099	0.123200266368	0.0299069654005	456389.239247	46.0
9	100-150	1950s	0.0464411097897	0.382940551326	0.186899959079	0.138926023906	0.104890313513	0.13987142592	0.0	293950.456133	28.0
9	100-150	1960s	0.0775153226746	0.645153616509	0.0596624200508	0.13322232996	0.0	0.0844221050967	0.0	371804.116885	37.0
9	100-150	1970s	0.0457667371504	0.691069407948	0.0635937918554	0.116228050875	0.0394313292447	0.0438977510087	0.0	695943.465354	62.0
9	100-150	1980s	0.174931226334	0.582992420684	0.00813677579633	0.15327804747	0.0639576541363	0.0166928859108	0.0	818941.944673	77.0
9	100-150	1990s	0.0603135017631	0.713495038842	0.0271702195823	0.152217118836	0.01539010194	0.0314019122672	0.0	743376.734327	63.0
9	100-150	2000s	0.0213088162427	0.698343316738	0.0	0.211189338286	0.0565256635337	0.0126166656846	0.0	555563.190644	56.0
9	150-200	1950-pre	0.0525865132421	0.504519922121	0.262049918316	0.0839125035025	0.0	0.0968998806835	0.0	287879.206056	27.0
9	150-200	1950s	0.14194318317	0.422519488492	0.270723765832	0.0242057422285	0.0494183113945	0.0911562883158	0.0	270907.508946	27.0
9	150-200	1960s	0.134501689351	0.680932239415	0.081582135995	0.0817869277344	0.0211694151086	0.0	0.0	326167.818423	39.0
9	150-200	1970s	0.0963533187651	0.579712779087	0.0643638783678	0.197104910551	0.0222556433981	0.0264434051333	0.0137497973428	553246.292814	54.0
9	150-200	1980s	0.0413789892206	0.621419929591	0.0	0.242327366795	0.0380756865537	0.0567821809638	0.0	567926.295415	60.0
9	150-200	1990s	0.0729020420827	0.760564021556	0.0	0.131636687625	0.0348795878848	0.0	0.0	509592.711113	51.0
9	150-200	2000s	0.0241621994538	0.791280233259	0.0	0.184541919918	0.0	0.0	0.0	575167.582643	57.0
9	200-250	1950-pre	0.134812213576	0.462882577796	0.243616965078	0.0640239670758	0.0264960593828	0.0681338623674	0.0	261963.712346	25.0
9	200-250	1950s	0.0244620560475	0.732442127092	0.0520128660988	0.130655955258	0.0212371481816	0.0391624998162	0.0	329088.641889	37.0
9	200-250	1960s	0.0168040214979	0.627413642058	0.116518666967	0.180406322546	0.0588321032255	0.0	0.0	356515.526509	32.0
9	200-250	1970s	0.128489212799	0.674211723969	0.0384913051177	0.144964094795	0.0	0.0138240514668	0.0	458897.145946	48.0
9	200-250	1980s	0.0143837152861	0.810005559686	0.0574722500551	0.0861441513169	0.0319766815942	0.0	0.0	510135.454826	50.0
9	200-250	1990s	0.0934602173234	0.679437300744	0.0	0.214742105822	0.0123457655053	0.0	0.0	615981.916218	52.0
9	200-250	2000s	0.00839254156056	0.720933972728	0.0	0.177132440261	0.0161983121561	0.0773264551215	0.0	552878.600677	52.0
9	250-300	1950-pre	0.10308935323	0.476544402038	0.237956823626	0.101067535132	0.0323767930997	0.0489234006232	0.0	215858.454336	20.0
9	250-300	1950s	0.129679001824	0.597783508069	0.0855954537864	0.110220713377	0.0205164155075	0.0561784880336	0.0	340649.722936	34.0
9	250-300	1960s	0.0336602533693	0.765909559454	0.0398233292265	0.102720314422	0.0192005507383	0.0128740091404	0.0257926437734	465350.748518	45.0
9	250-300	1970s	0.0163456114384	0.667367666076	0.0790542451392	0.201447349914	0.0258716943423	0.00990006189859	0.0	673079.872904	73.0
9	250-300	1980s	0.0708414912708	0.613550827496	0.0206183181134	0.246183184151	0.0487942458154	0.0	0.0	754192.314746	77.0
9	250-300	1990s	0.0276235240805	0.676588417972	0.0227424020531	0.21479716426	0.0222805308373	0.0359532800077	0.0	613037.055444	62.0
9	250-300	2000s	0.0102938430771	0.759887998211	0.0	0.116009489586	0.027777408739	0.0860190384548	0.0	736372.063051	73.0
9	300+	1950-pre	0.0154760458984	0.621656415308	0.0174695178021	0.215539162507	0.0361870628131	0.0789306898211	0.0147267661752	627620.245079	62.0
9	300+	1950s	0.118076263709	0.647307624466	0.0668800660698	0.133700332792	0.0176312225645	0.0163941358229	0.0	869171.975679	96.0
9	300+	1960s	0.0422150197847	0.678454257338	0.0305537655138	0.135785043075	0.0510258598406	0.0377715236264	0.0241864872301	1118894.18476	115.0
9	300+	1970s	0.0187452950965	0.678837628687	0.0176398918847	0.220509456258	0.0343121529178	0.0256931212646	0.00425692702121	1628399.00147	183.0
9	300+	1980s	0.0245397712237	0.749970472153	0.0198976937669	0.177576552858	0.0249909543971	0.00302002871941	0.0	1988114.58022	226.0
9	300+	1990s	0.006048887162	0.67239902519	0.0	0.292866892118	0.00848152141415	0.0202003322119	0.0	2693067.18653	274.0
9	300+	2000s	0.0127065437992	0.755308205717	0.00630818541929	0.192183128273	0.0309667433396	0.00252445262647	0.0	3283673.17058	347.0
9	50-100	1950-pre	0.0868266315383	0.354356383842	0.28773303894	0.143679055432	0.0163307743298	0.111050093211	0.0	374636.542303	34.0
9	50-100	1950s	0.216762365325	0.465464174138	0.0821776048298	0.0	0.0463064748367	0.189266737601	0.0	397460.100464	40.0
9	50-100	1960s	0.175163546448	0.576230548603	0.176833917473	0.0	0.0356983796939	0.0360514947892	0.0	406991.527323	39.0
9	50-100	1970s	0.0712209629625	0.619658103301	0.0162252128246	0.103907717857	0.065079270357	0.10166493617	0.0222290579821	610634.688136	56.0
9	50-100	1980s	0.0787980737072	0.603839465391	0.0417637338296	0.115784495937	0.033125286706	0.126677153061	0.0	763261.203044	65.0
9	50-100	1990s	0.058314526308	0.759840162318	0.0228816338478	0.0368480779041	0.0744304088454	0.0476571257603	0.0	320674.944241	31.0
9	50-100	2000s	0.0791621604848	0.758832363622	0.0	0.161982413657	0.0	0.0	0.0	390239.361639	38.0
10	0-50	1950-pre	0.0	0.0	0.0	0.0	0.0	0.999571154701	0.0	23308.43211	1.0
10	0-50	1950s	0.0	0.998857779561	0.0	0.0	0.0	0.0	0.0	8744.877482	1.0
10	0-50	1960s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	0-50	1970s	0.0	0.717323349891	0.282482732977	0.0	0.0	0.0	0.0	51558.41948	5.0
10	0-50	1980s	0.471445275681	0.52806467442	0.0	0.0	0.0	0.0	0.0	20396.085224	2.0
10	0-50	1990s	0.0	0.998952819927	0.0	0.0	0.0	0.0	0.0	9539.455973	1.0
10	0-50	2000s	0.0	0.720112732713	0.0	0.279594174884	0.0	0.0	0.0	34108.932778	3.0
10	100-150	1950-pre	0.0	0.999526198887	0.0	0.0	0.0	0.0	0.0	21095.90229	2.0
10	100-150	1950s	0.0	0.999034273292	0.0	0.0	0.0	0.0	0.0	10344.89639	1.0
10	100-150	1960s	0.0	0.710416908601	0.0	0.0	0.289347477728	0.0	0.0	42432.358912	4.0
10	100-150	1970s	0.0	0.853846850393	0.0	0.0	0.0615327125935	0.0845065697053	0.0	87811.519355	9.0
10	100-150	1980s	0.314886954231	0.441582223568	0.0	0.140944604713	0.0	0.102471832171	0.0	87413.808418	7.0
10	100-150	1990s	0.0	0.59546134117	0.0988465224372	0.105837899986	0.19975868542	0.0	0.0	104646.166094	9.0
10	100-150	2000s	0.110496601284	0.54545320668	0.0	0.233438733628	0.110496601284	0.0	0.0	87054.691241	9.0
10	150-200	1950-pre	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	150-200	1950s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	150-200	1960s	0.99867029698	0.0	0.0	0.0	0.0	0.0	0.0	7510.476263	1.0
10	150-200	1970s	0.0	0.709849834871	0.0	0.290053759854	0.0	0.0	0.0	103718.763896	11.0
10	150-200	1980s	0.106081150343	0.788619465789	0.0	0.105189116442	0.0	0.0	0.0	90678.613791	7.0
10	150-200	1990s	0.0	0.856027897193	0.0	0.0	0.143839014554	0.0	0.0	75128.111614	7.0
10	150-200	2000s	0.0	0.527340931316	0.0	0.472417391366	0.0	0.0	0.0	41367.486594	4.0
10	200-250	1950-pre	0.0	0.370539456507	0.0	0.628774854066	0.0	0.0	0.0	14573.862029	2.0
10	200-250	1950s	0.0	0.335484004824	0.664357158933	0.0	0.0	0.0	0.0	62947.92296	5.0
10	200-250	1960s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	200-250	1970s	0.0	0.757997178114	0.0	0.241882576989	0.0	0.0	0.0	83153.612342	8.0
10	200-250	1980s	0.0	0.875245492497	0.0	0.124606886015	0.0	0.0	0.0	67730.815632	5.0
10	200-250	1990s	0.0	0.907131794879	0.0	0.0927802692494	0.0	0.0	0.0	113709.234977	11.0
10	200-250	2000s	0.0	0.999876716086	0.0	0.0	0.0	0.0	0.0	81103.583341	7.0
10	250-300	1950-pre	0.0	0.608178863915	0.0	0.391410828712	0.0	0.0	0.0	24361.972473	2.0
10	250-300	1950s	0.0	0.580417412843	0.419359714699	0.0	0.0	0.0	0.0	44858.71142	3.0
10	250-300	1960s	0.204416730673	0.79539872084	0.0	0.0	0.0	0.0	0.0	54176.301745	5.0
10	250-300	1970s	0.0	0.657097216678	0.0	0.342820482478	0.0	0.0	0.0	121495.43679	12.0
10	250-300	1980s	0.17598127411	0.353231885091	0.0	0.380772232007	0.0	0.0899223701461	0.0	108404.427424	9.0
10	250-300	1990s	0.0	0.999837745863	0.0	0.0	0.0	0.0	0.0	61621.71067	5.0
10	250-300	2000s	0.0	0.521292301587	0.0	0.148739138293	0.168515047608	0.0	0.16129759256	64125.473914	6.0
