occupants,lighting_interior,lighting_exterior,cooking_range,refrigerator,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,clothes_dryer,plug_loads_tv,plug_loads_other,hot_water_fixtures,lighting_garage,lighting_exterior_holiday,ceiling_fan
1,0.349,0.312,0,0.831,0,0,0,0,0,0.34,0.671,0.156,0.312,0,0.312
1,0.349,0.312,0,0.831,0,0,0,0,0,0.34,0.671,0,0.312,0,0.312
1,0.348,0.345,0,0.831,0,0,0,0,0,0.388,0.656,0,0.345,0,0.345
1,0.348,0.345,0,0.831,0,0,0,0,0,0.388,0.656,0.156,0.345,0,0.345
1,0.348,0.345,0,0.831,0,0,0,0,0,0.388,0.656,0.0934,0.345,0,0.345
1,0.348,0.345,0,0.831,0,0,0,0,0,0.388,0.656,0,0.345,0,0.345
1,0.348,0.345,0,0.831,0,0,0,0,0,0.388,0.656,0.122,0.345,0,0.345
1,0.348,0.345,0,0.831,0,0,0,0,0,0.388,0.656,0,0.345,0,0.345
1,0.349,0.356,0,0.811,0,0,0,0,0,0.427,0.686,0,0.356,0,0.356
1,0.349,0.356,0.3,0.811,0,0,0,0,0,0.427,0.686,0,0.356,0,0.356
1,0.349,0.356,1,0.811,0,0,0,0,0,0.427,0.686,0,0.356,0,0.356
1,0.349,0.356,1,0.811,0,0,0.283,1,0,0.427,0.686,0,0.356,0,0.356
1,0.349,0.356,1,0.811,0,0,0.249,1,0,0.427,0.686,0,0.356,0,0.356
1,0.349,0.356,1,0.811,0,0,0,1,0,0.427,0.686,0,0.356,0,0.356
1,0.353,0.434,1,0.87,0,0,0.21,1,0,0.449,0.715,0,0.434,0,0.434
1,0.353,0.434,1,0.87,0,0,0.249,0.5,0,0.449,0.715,0,0.434,0,0.434
1,0.353,0.434,1,0.87,0,0,0,0,0.8,0.449,0.715,0.244,0.434,0,0.434
1,0.353,0.434,1,0.87,0,0,0.223,0,1,0.449,0.715,0,0.434,0,0.434
1,0.353,0.434,1,0.87,0,0,0.296,0,1,0.449,0.715,0,0.434,0,0.434
1,0.353,0.434,0.8,0.87,0,0,0.0987,0,1,0.449,0.715,0,0.434,0,0.434
1,0.371,0.59,0,0.949,0,0,0.296,0,1,0.464,0.775,0,0.59,0,0.59
1,0.371,0.59,0,0.949,0,0,0.459,0,1,0.464,0.775,0,0.59,0,0.59
1,0.371,0.59,0,0.949,0,0,0,0,0.1,0.464,0.775,0,0.59,0,0.59
1,0.371,0.59,0,0.949,0,0,0.283,0,0,0.464,0.775,0,0.59,0,0.59
1,0.371,0.59,0,0.949,0,0,0.296,0,0,0.464,0.775,0,0.59,0,0.59
1,0.371,0.59,0,0.949,0,0,0,0,0,0.464,0.775,0.244,0.59,0,0.59
1,0.42,0.701,0,0.989,0,0,0.0386,0,0,0.547,0.79,0,0.701,0,0.701
1,0.42,0.701,0,0.989,0,0,0.197,0,0,0.547,0.79,0,0.701,0,0.701
1,0.42,0.701,0,0.989,0,0,0.249,0,0,0.547,0.79,0.488,0.701,0,0.701
1,0.42,0.701,0,0.989,0,0,0.483,0,0,0.547,0.79,0.366,0.701,0,0.701
1,0.42,0.701,0,0.989,0,0,0.298,0,0,0.547,0.79,0,0.701,0,0.701
1,0.42,0.701,0,0.989,0,0,0.296,0,0,0.547,0.79,0.244,0.701,0,0.701
1,0.523,0.745,0,0.949,0,0,0.159,0,0,0.719,0.745,0,0.745,0,0.745
1,0.523,0.745,0,0.949,0,0,0.459,0,0,0.719,0.745,0.488,0.745,0,0.745
1,0.523,0.745,0,0.949,0,0,0,0,0,0.719,0.745,0.122,0.745,0,0.745
1,0.523,0.745,0,0.949,0,0,0.545,0,0,0.719,0.745,0,0.745,0,0.745
1,0.523,0.745,0,0.949,0,0,0.137,0,0,0.719,0.745,0,0.745,0,0.745
1,0.523,0.745,0,0.949,0,0,0.361,0,0,0.719,0.745,0.122,0.745,0,0.745
1,0.671,0.79,0,0.93,0,0,0.288,0,0,0.845,0.701,0,0.79,0,0.79
1,0.671,0.79,0,0.93,0,0,0.236,0,0,0.845,0.701,0,0.79,0,0.79
1,0.671,0.79,0,0.93,0,0,0,0,0,0.845,0.701,0,0.79,0,0.79
1,0.671,0.79,0,0.93,0,0,0.249,0,0,0.845,0.701,0,0.79,0,0.79
1,0.671,0.79,0,0.93,0,0,0,0,0,0.845,0.701,0,0.79,0,0.79
1,0.671,0.79,0,0.93,0,0,0,0,0,0.845,0.701,0,0.79,0,0.79
1,0.799,0.768,0.8,0.91,0,0,0,0,0,0.78,0.671,0,0.768,0,0.768
1,0.799,0.768,0.6,0.91,0,0,0,0,0,0.78,0.671,0,0.768,0,0.768
1,0.549,0.768,0,0.91,0,0,0,0,0,0.78,0.602,0,0.768,0,0.598
1,0.549,0.768,0,0.91,0,0,0,0,0,0.78,0.602,0,0.768,0,0.598
1,0.549,0.768,0,0.91,0,0,0,0,0,0.78,0.602,0,0.768,0,0.598
1,0.549,0.768,0,0.91,0,0,0,0,0,0.78,0.602,0,0.768,0,0.598
1,0.405,0.656,0,0.87,0,0,0,0,0,0.492,0.553,0,0.656,0,0.524
1,0.405,0.656,0,0.87,0,0,0,0,0,0.492,0.553,0,0.656,0,0.524
1,0.405,0.656,0,0.87,0,0,0,0,0,0.492,0.553,0.122,0.656,0,0.524
1,0.405,0.656,0,0.87,0,0,0,0,0,0.492,0.553,0.227,0.656,0,0.524
1,0.405,0.656,0,0.87,0,0,0,0,0,0.492,0.553,0,0.656,0,0.524
1,0.405,0.656,0,0.87,0,0,0,0,0,0.492,0.553,0,0.656,0,0.524
1,0.183,0.556,0,0.811,0,0,0,0,0,0.224,0.513,0.101,0.556,0,0.457
1,0.183,0.556,0,0.811,0,0,0,0,0,0.224,0.513,0.101,0.556,0,0.457
1,0.116,0.556,0,0.811,0,0,0,0,0,0.224,0.489,0,0.556,0,0.357
1,0.116,0.556,0,0.811,0,0,0,0,0,0.224,0.489,0,0.556,0,0.357
1,0.116,0.556,0,0.811,0,0,0,0,0,0.224,0.489,0,0.556,0,0.357
1,0.116,0.556,0,0.811,0,0,0,0,0,0.224,0.489,0,0.556,0,0.357
1,0.0743,0.445,0,0.791,0,0,0,0,0,0.0958,0.484,0,0.445,0,0.32
1,0.0743,0.445,0,0.791,0,0,0,0,0,0.0958,0.484,0,0.445,0,0.32
1,0.0743,0.445,0,0.791,0,0,0,0,0,0.0958,0.484,0,0.445,0,0.32
1,0.0743,0.445,0,0.791,0,0,0,0,0,0.0958,0.484,0,0.445,0,0.32
1,0.0743,0.445,0,0.791,0,0,0,0,0,0.0958,0.484,0,0.445,0,0.32
1,0.0743,0.445,0,0.791,0,0,0,0,0,0.0958,0.484,0,0.445,0,0.32
1,0.0495,0.412,0,0.771,0,0,0,0,0,0.0479,0.465,0,0.412,0,0.258
1,0.0495,0.412,0,0.771,0,0,0,0,0,0.0479,0.465,0.122,0.412,0,0.258
1,0.0495,0.412,0,0.771,0,0,0,0,0,0.0479,0.465,0,0.412,0,0.258
1,0.0495,0.412,0,0.771,0,0,0,0,0,0.0479,0.465,0,0.412,0,0.258
1,0.0495,0.412,0,0.771,0,0,0,0,0,0.0479,0.465,0,0.412,0,0.258
1,0.0495,0.412,0,0.771,0,0,0,0,0,0.0479,0.465,0,0.412,0,0.258
1,0.0495,0.412,0,0.752,0,0,0,0,0,0.0261,0.465,0,0.412,0,0.258
1,0.0495,0.412,0,0.752,0,0,0,0,0,0.0261,0.465,0.122,0.412,0,0.258
1,0.0495,0.412,0,0.752,0,0,0,0,0,0.0261,0.465,0,0.412,0,0.258
1,0.0495,0.412,0,0.752,0,0,0,0,0,0.0261,0.465,0,0.412,0,0.258
1,0.0495,0.412,0,0.752,0,0,0,0,0,0.0261,0.465,0,0.412,0,0.258
1,0.0495,0.412,0,0.752,0,0,0,0,0,0.0261,0.465,0,0.412,0,0.258
1,0.0495,0.401,0,0.732,0,0,0,0,0,0.0174,0.465,0,0.401,0,0.258
1,0.0495,0.401,0,0.732,0,0,0,0,0,0.0174,0.465,0,0.401,0,0.258
1,0.0495,0.401,0,0.732,0,0,0,0,0,0.0174,0.465,0,0.401,0,0.258
1,0.0495,0.401,0,0.732,0,0,0,0,0,0.0174,0.465,0,0.401,0,0.258
1,0.0495,0.401,0,0.732,0,0,0,0,0,0.0174,0.465,0,0.401,0,0.258
1,0.0495,0.401,0,0.732,0,0,0,0,0,0.0174,0.465,0,0.401,0,0.258
1,0.0495,0.367,0,0.712,0,0,0,0,0,0.024,0.465,0,0.367,0,0.258
1,0.0495,0.367,0,0.712,0,0,0,0,0,0.024,0.465,0,0.367,0,0.258
1,0.0495,0.367,0,0.712,0,0,0,0,0,0.024,0.465,0,0.367,0,0.258
1,0.0495,0.367,0,0.712,0,0,0,0,0,0.024,0.465,0,0.367,0,0.258
1,0.0495,0.367,0,0.712,0,0,0,0,0,0.024,0.465,0,0.367,0,0.258
1,0.0495,0.367,0,0.712,0,0,0,0,0,0.024,0.465,0,0.367,0,0.258
1,0.0495,0.401,0,0.712,0,0,0,0,0,0.0305,0.465,0,0.401,0,0.258
1,0.0495,0.401,0,0.712,0,0,0,0,0,0.0305,0.465,0,0.401,0,0.258
1,0.0495,0.401,0,0.712,0,0,0,0,0,0.0305,0.465,0,0.401,0,0.258
1,0.0495,0.401,0,0.712,0,0,0,0,0,0.0305,0.465,0,0.401,0,0.258
1,0.0495,0.401,0,0.712,0,0,0,0,0,0.0305,0.465,0,0.401,0,0.258
1,0.0495,0.401,0,0.712,0,0,0,0,0,0.0305,0.465,0,0.401,0,0.258
1,0.0495,0.478,0,0.752,0,0,0,0,0,0.0523,0.465,0,0.478,0,0.258
1,0.0495,0.478,0,0.752,0,0,0,0,0,0.0523,0.465,0,0.478,0,0.258
1,0.0495,0.478,0,0.752,0,0,0,0,0,0.0523,0.465,0,0.478,0,0.258
1,0.0495,0.478,0,0.752,0,0,0,0,0,0.0523,0.465,0,0.478,0,0.258
1,0.0495,0.478,0,0.752,0,0,0,0,0,0.0523,0.465,0,0.478,0,0.258
1,0.0495,0.478,0,0.752,0,0,0,0,0,0.0523,0.465,0,0.478,0,0.258
1,0.0495,0.523,0,0.791,0,0,0,0,0,0.0937,0.465,0,0.523,0,0.258
1,0.0495,0.523,0,0.791,0,0,0,0,0,0.0937,0.465,0,0.523,0,0.258
1,0.0495,0.523,0,0.791,0,0,0,0,0,0.0937,0.465,0,0.523,0,0.258
1,0.0495,0.523,0,0.791,0,0,0,0,0,0.0937,0.465,0.339,0.523,0,0.258
1,0.0495,0.523,0,0.791,0,0,0,0,0,0.0937,0.465,0.136,0.523,0,0.258
1,0.0495,0.523,0,0.791,0,0,0,0,0,0.0937,0.465,0,0.523,0,0.258
1,0.168,0.378,0.8,0.811,0,0,0,0,0,0.155,0.524,0,0.378,0,0.298
1,0.168,0.378,1,0.811,0,0,0,0,0,0.155,0.524,0.189,0.378,0,0.298
1,0.168,0.378,1,0.811,0,0,0,0,0,0.155,0.524,0,0.378,0,0.298
1,0.168,0.378,1,0.811,0,0,0,0,0,0.155,0.524,0,0.378,0,0.298
1,0.168,0.378,0.5,0.811,0,0,0,0,0,0.155,0.524,0,0.378,0,0.298
1,0.168,0.378,0,0.811,0,0,0,0,0,0.155,0.524,0,0.378,0,0.298
1,0.164,0.256,0,0.811,0,0,0,0,0,0.205,0.524,0,0.256,0,0.257
1,0.164,0.256,0,0.811,0,0,0,0,0,0.205,0.524,0,0.256,0,0.257
1,0.164,0.256,0,0.811,0,0,0,0,0,0.205,0.524,0,0.256,0,0.257
1,0.164,0.256,0,0.811,0,0,0,0,0,0.205,0.524,0,0.256,0,0.257
1,0.164,0.256,0,0.811,0,0,0,0,0,0.205,0.524,0,0.256,0,0.257
1,0.164,0.256,0,0.811,0,0,0,0,0,0.205,0.524,0,0.256,0,0.257
1,0.27,0.267,0,0.791,0,0,0,0,0,0.244,0.582,0,0.267,0,0.264
1,0.27,0.267,0,0.791,0,0,0,0,0,0.244,0.582,0,0.267,0,0.264
1,0.27,0.267,0,0.791,0,0,0,0,0,0.244,0.582,0,0.267,0,0.264
1,0.27,0.267,0,0.791,0,0,0,0,0,0.244,0.582,0,0.267,0,0.264
1,0.27,0.267,0,0.791,0,0,0,0,0,0.244,0.582,0,0.267,0,0.264
0.667,0.16,0.267,0,0.791,0,0,0,0,0,0.244,0.524,0,0.267,0,0.261
0.667,0.154,0.278,0,0.791,0,0,0,0,0,0.268,0.529,0,0.278,0,0.265
0.667,0.154,0.278,0,0.791,0,0,0,0,0,0.268,0.529,0.122,0.278,0,0.265
0.667,0.154,0.278,0,0.791,0,0,0,0,0,0.268,0.529,0,0.278,0,0.265
0.667,0.154,0.278,0,0.791,0,0,0,0,0,0.268,0.529,0,0.278,0,0.265
0.667,0.154,0.278,0,0.791,0,0,0,0,0,0.268,0.529,0,0.278,0,0.265
0.667,0.154,0.278,0,0.791,0,0,0,0,0,0.268,0.529,0,0.278,0,0.265
0.667,0.251,0.267,0,0.831,0,0,0,0,0,0.288,0.602,0,0.267,0,0.264
0.667,0.251,0.267,0,0.831,0,0,0,0,0,0.288,0.602,0.244,0.267,0,0.264
1,0.352,0.267,0,0.831,0,0,0,0,0,0.288,0.671,0,0.267,0,0.267
0.667,0.251,0.267,0,0.831,0,0,0,0,0,0.288,0.602,0,0.267,0,0.264
0.667,0.251,0.267,0,0.831,0,0,0,0,0,0.288,0.602,0.244,0.267,0,0.264
0.667,0.251,0.267,0,0.831,0,0,0,0,0,0.288,0.602,0,0.267,0,0.264
0.667,0.249,0.312,0,0.831,0,0,0,0,0,0.34,0.602,0,0.312,0,0.294
0.667,0.249,0.312,0,0.831,0,0,0,0,0,0.34,0.602,0,0.312,0,0.294
0.667,0.249,0.312,0,0.831,0,0,0,0,0,0.34,0.602,0,0.312,0,0.294
0.667,0.249,0.312,0,0.831,0,0,0,0,0,0.34,0.602,0,0.312,0,0.294
0.667,0.249,0.312,0,0.831,0,0,0,0,0,0.34,0.602,0.244,0.312,0,0.294
0.667,0.249,0.312,0,0.831,0,0,0,0,0,0.34,0.602,0,0.312,0,0.294
0.333,0.149,0.345,0,0.831,0,0,0,0,0,0.388,0.529,0,0.345,0,0.287
0.333,0.149,0.345,0,0.831,0,0,0,0,0,0.388,0.529,0,0.345,0,0.287
0.333,0.149,0.345,0,0.831,0,0,0,0,0,0.388,0.529,0.122,0.345,0,0.287
0.333,0.149,0.345,0,0.831,0,0,0,0,0,0.388,0.529,0,0.345,0,0.287
0.333,0.149,0.345,0,0.831,0,0,0,0,0,0.388,0.529,0,0.345,0,0.287
0.333,0.149,0.345,0,0.831,0,0,0,0,0,0.388,0.529,0.122,0.345,0,0.287
0.333,0.149,0.356,0,0.811,0,0,0,0,0,0.427,0.539,0,0.356,0,0.29
0.333,0.149,0.356,0,0.811,0,0,0,0,0,0.427,0.539,0,0.356,0,0.29
0.333,0.149,0.356,0,0.811,0,0,0,0,0,0.427,0.539,0.366,0.356,0,0.29
0.667,0.249,0.356,0.8,0.811,0,0,0,0,0,0.427,0.612,0,0.356,0,0.323
0.667,0.249,0.356,1,0.811,0,0,0,0,0,0.427,0.612,0,0.356,0,0.323
0.667,0.249,0.356,1,0.811,0,0,0,0,0,0.427,0.612,0,0.356,0,0.323
0.667,0.252,0.434,1,0.87,0,0,0,0,0,0.449,0.632,0,0.434,0,0.375
0.667,0.252,0.434,1,0.87,0,0,0.0601,0.5,0,0.449,0.632,0.244,0.434,0,0.375
1,0.353,0.434,1,0.87,0,0,0,1,0,0.449,0.715,0,0.434,0,0.434
1,0.353,0.434,1,0.87,0,0,0,1,0,0.449,0.715,0,0.434,0,0.434
1,0.353,0.434,1,0.87,0.37,0,0,0.5,0,0.449,0.715,0.244,0.434,0,0.434
1,0.353,0.434,0.8,0.87,0.408,1,0,0,0.8,0.449,0.715,0,0.434,0,0.434
1,0.371,0.59,0,0.949,0,1,0,0,1,0.464,0.775,0,0.59,0,0.59
1,0.371,0.59,0,0.949,0.701,1,0,0,1,0.464,0.775,0.366,0.59,0,0.59
1,0.371,0.59,0,0.949,0.272,1,0,0,1,0.464,0.775,0.122,0.59,0,0.59
1,0.371,0.59,0,0.949,0,1,0,0,0.6,0.464,0.775,0,0.59,0,0.59
1,0.371,0.59,0,0.949,0,0.8,0,0,0,0.464,0.775,0,0.59,0,0.59
1,0.371,0.59,0,0.949,0,0,0,0,0,0.464,0.775,0,0.59,0,0.59
1,0.42,0.701,0,0.989,0,0,0,0,0,0.547,0.79,0,0.701,0,0.701
1,0.42,0.701,0,0.989,0,0,0,0,0,0.547,0.79,0,0.701,0,0.701
1,0.42,0.701,0,0.989,0,0,0,0,0,0.547,0.79,0,0.701,0,0.701
1,0.42,0.701,0,0.989,0,0,0,0,0,0.547,0.79,0,0.701,0,0.701
1,0.42,0.701,0,0.989,0,0,0,0,0,0.547,0.79,0.122,0.701,0,0.701
1,0.42,0.701,0,0.989,0,0,0,0,0,0.547,0.79,0,0.701,0,0.701
0.667,0.365,0.745,0,0.949,0,0,0,0,0,0.719,0.652,0,0.745,0,0.583
0.667,0.365,0.745,0,0.949,0,0,0,0,0,0.719,0.652,0,0.745,0,0.583
0.667,0.365,0.745,0,0.949,0,0,0,0,0,0.719,0.652,0,0.745,0,0.583
0.667,0.365,0.745,0,0.949,0,0,0,0,0,0.719,0.652,0,0.745,0,0.583
0.667,0.365,0.745,0,0.949,0,0,0,0,0,0.719,0.652,0,0.745,0,0.583
0.667,0.365,0.745,0,0.949,0,0,0,0,0,0.719,0.652,0.122,0.745,0,0.583
0.667,0.464,0.79,0,0.93,0,0,0,0,0,0.845,0.622,0,0.79,0,0.613
0.667,0.464,0.79,0,0.93,0,0,0,0,0,0.845,0.622,0,0.79,0,0.613
1,0.671,0.79,0,0.93,0,0,0,0,0,0.845,0.701,0,0.79,0,0.79
1,0.671,0.79,0,0.93,0,0,0,0,0,0.845,0.701,0,0.79,0,0.79
1,0.671,0.79,0.3,0.93,0,0,0,0,0,0.845,0.701,0.528,0.79,0,0.79
1,0.671,0.79,1,0.93,0,0,0,0,0,0.845,0.701,0.194,0.79,0,0.79
1,0.799,0.768,0.1,0.91,0,0,0,0,0,0.78,0.671,0,0.768,0,0.768
1,0.799,0.768,0,0.91,0,0,0,0,0,0.78,0.671,0,0.768,0,0.768
1,0.799,0.768,0,0.91,0,0,0,0,0,0.78,0.671,0,0.768,0,0.768
1,0.799,0.768,0,0.91,0,0,0,0,0,0.78,0.671,0,0.768,0,0.768
1,0.799,0.768,0,0.91,0,0,0,0,0,0.78,0.671,0.366,0.768,0,0.768
1,0.799,0.768,0,0.91,0,0,0,0,0,0.78,0.671,0.244,0.768,0,0.768
1,0.582,0.656,0,0.87,0,0,0,0,0,0.492,0.596,0.366,0.656,0,0.656
1,0.582,0.656,0,0.87,0,0,0,0,0,0.492,0.596,0,0.656,0,0.656
1,0.582,0.656,0,0.87,0,0,0,0,0,0.492,0.596,0.244,0.656,0,0.656
1,0.582,0.656,0,0.87,0,0,0,0,0,0.492,0.596,0,0.656,0,0.656
1,0.582,0.656,0,0.87,0,0,0,0,0,0.492,0.596,0,0.656,0,0.656
1,0.582,0.656,0,0.87,0,0,0,0,0,0.492,0.596,0,0.656,0,0.656
1,0.249,0.556,0,0.811,0,0,0,0,0,0.224,0.537,0,0.556,0,0.556
1,0.249,0.556,0,0.811,0,0,0,0,0,0.224,0.537,0,0.556,0,0.556
1,0.249,0.556,0,0.811,0,0,0,0,0,0.224,0.537,0.244,0.556,0,0.556
1,0.183,0.556,0,0.811,0,0,0,0,0,0.224,0.513,0,0.556,0,0.457
1,0.183,0.556,0,0.811,0,0,0,0,0,0.224,0.513,0,0.556,0,0.457
1,0.183,0.556,0,0.811,0,0,0,0,0,0.224,0.513,0,0.556,0,0.457
1,0.099,0.445,0,0.791,0,0,0,0,0,0.0806,0.503,0,0.445,0,0.383
1,0.099,0.445,0,0.791,0,0,0,0,0,0.0806,0.503,0,0.445,0,0.383
1,0.099,0.445,0,0.791,0,0,0,0,0,0.0806,0.503,0.244,0.445,0,0.383
1,0.099,0.445,0,0.791,0,0,0,0,0,0.0806,0.503,0.122,0.445,0,0.383
1,0.099,0.445,0,0.791,0,0,0,0,0,0.0806,0.503,0,0.445,0,0.383
1,0.099,0.445,0,0.791,0,0,0,0,0,0.0806,0.503,0.244,0.445,0,0.383
1,0.066,0.412,0,0.771,0,0,0,0,0,0.0392,0.483,0,0.412,0,0.36
1,0.066,0.412,0,0.771,0,0,0,0,0,0.0392,0.483,0,0.412,0,0.36
1,0.066,0.412,0,0.771,0,0,0,0,0,0.0392,0.483,0,0.412,0,0.36
1,0.066,0.412,0,0.771,0,0,0,0,0,0.0392,0.483,0,0.412,0,0.36
1,0.066,0.412,0,0.771,0,0,0,0,0,0.0392,0.483,0,0.412,0,0.36
1,0.0578,0.412,0,0.771,0,0,0,0,0,0.0392,0.474,0,0.412,0,0.309
1,0.0495,0.412,0,0.752,0,0,0,0,0,0.0196,0.465,0,0.412,0,0.258
1,0.0495,0.412,0,0.752,0,0,0,0,0,0.0196,0.465,0,0.412,0,0.258
1,0.0495,0.412,0,0.752,0,0,0,0,0,0.0196,0.465,0,0.412,0,0.258
1,0.0495,0.412,0,0.752,0,0,0,0,0,0.0196,0.465,0,0.412,0,0.258
1,0.0495,0.412,0,0.752,0,0,0,0,0,0.0196,0.465,0,0.412,0,0.258
1,0.0495,0.412,0,0.752,0,0,0,0,0,0.0196,0.465,0,0.412,0,0.258
1,0.0495,0.401,0,0.732,0,0,0,0,0,0.0152,0.465,0,0.401,0,0.258
1,0.0495,0.401,0,0.732,0,0,0,0,0,0.0152,0.465,0,0.401,0,0.258
1,0.0495,0.401,0,0.732,0,0,0,0,0,0.0152,0.465,0,0.401,0,0.258
1,0.0495,0.401,0,0.732,0,0,0,0,0,0.0152,0.465,0,0.401,0,0.258
1,0.0495,0.401,0,0.732,0,0,0,0,0,0.0152,0.465,0,0.401,0,0.258
1,0.0495,0.401,0,0.732,0,0,0,0,0,0.0152,0.465,0,0.401,0,0.258
1,0.0495,0.367,0,0.712,0,0,0,0,0,0.024,0.465,0,0.367,0,0.258
1,0.0495,0.367,0,0.712,0,0,0,0,0,0.024,0.465,0,0.367,0,0.258
1,0.0495,0.367,0,0.712,0,0,0,0,0,0.024,0.465,0,0.367,0,0.258
1,0.0495,0.367,0,0.712,0,0,0,0,0,0.024,0.465,0,0.367,0,0.258
1,0.0495,0.367,0.3,0.712,0,0,0,0,0,0.024,0.465,0.122,0.367,0,0.258
1,0.0495,0.367,1,0.712,0,0,0,0,0,0.024,0.465,0.244,0.367,0,0.258
1,0.0781,0.401,1,0.712,0,0,0,0,0,0.0392,0.474,0.122,0.401,0,0.305
1,0.0781,0.401,1,0.712,0,0,0,0,0,0.0392,0.474,0.488,0.401,0,0.305
1,0.0781,0.401,1,0.712,0,0,0,0,0,0.0392,0.474,0,0.401,0,0.305
1,0.0781,0.401,1,0.712,0,0,0,0,0,0.0392,0.474,0,0.401,0,0.305
1,0.0781,0.401,0.4,0.712,0,0,0,0,0,0.0392,0.474,0,0.401,0,0.305
1,0.0781,0.401,0,0.712,0,0,0,0,0,0.0392,0.474,0,0.401,0,0.305
1,0.139,0.478,0,0.752,0,0,0,0,0,0.0632,0.494,0,0.478,0,0.331
1,0.139,0.478,0,0.752,0,0,0,0,0,0.0632,0.494,0,0.478,0,0.331
0.667,0.0495,0.478,0,0.752,0,0,0,0,0,0.0632,0.465,0,0.478,0,0.258
0.667,0.139,0.478,0,0.752,0,0,0,0,0,0.0632,0.494,0,0.478,0,0.331
0.667,0.139,0.478,0,0.752,0,0,0,0,0,0.0632,0.494,0,0.478,0,0.331
0.667,0.139,0.478,0,0.752,0,0,0,0,0,0.0632,0.494,0,0.478,0,0.331
0.667,0.167,0.523,0,0.791,0,0,0,0,0,0.0871,0.519,0.3,0.523,0,0.346
0.667,0.167,0.523,0,0.791,0,0,0,0,0,0.0871,0.519,0,0.523,0,0.346
0.667,0.167,0.523,0,0.791,0,0,0,0,0,0.0871,0.519,0,0.523,0,0.346
0.333,0.167,0.523,0,0.791,0,0,0,0,0,0.0871,0.519,0,0.523,0,0.346
0.333,0.167,0.523,0,0.791,0,0,0,0,0,0.0871,0.519,0.161,0.523,0,0.346
0.333,0.167,0.523,0,0.791,0,0,0,0,0,0.0871,0.519,0.0642,0.523,0,0.346
0.333,0.168,0.378,0,0.811,0,0,0,0,0,0.107,0.524,0,0.378,0,0.298
0.333,0.168,0.378,0,0.811,0,0,0,0,0,0.107,0.524,0,0.378,0,0.298
0.333,0.168,0.378,0,0.811,0,0,0,0,0,0.107,0.524,0,0.378,0,0.298
0.333,0.168,0.378,0,0.811,0,0,0,0,0,0.107,0.524,0.273,0.378,0,0.298
0.333,0.168,0.378,0,0.811,0,0,0,0,0,0.107,0.524,0,0.378,0,0.298
0.333,0.168,0.378,0,0.811,0,0,0,0,0,0.107,0.524,0,0.378,0,0.298
0.333,0.164,0.256,0,0.811,0,0,0,0,0,0.126,0.524,0,0.256,0,0.257
0.333,0.164,0.256,0,0.811,0,0,0,0,0,0.126,0.524,0.377,0.256,0,0.257
0.333,0.164,0.256,0,0.811,0,0,0,0,0,0.126,0.524,0.122,0.256,0,0.257
0.333,0.164,0.256,0,0.811,0,0,0,0,0,0.126,0.524,0,0.256,0,0.257
0.333,0.164,0.256,0,0.811,0,0,0,0,0,0.126,0.524,0.035,0.256,0,0.257
0.333,0.164,0.256,0,0.811,0,0,0,0,0,0.126,0.524,0.315,0.256,0,0.257
0.333,0.16,0.267,0,0.791,0,0,0,0,0,0.142,0.524,0,0.267,0,0.261
0.333,0.16,0.267,0,0.791,0,0,0,0,0,0.142,0.524,0,0.267,0,0.261
0.333,0.16,0.267,0,0.791,0,0,0,0,0,0.142,0.524,0,0.267,0,0.261
0.333,0.16,0.267,0,0.791,0,0,0,0,0,0.142,0.524,0,0.267,0,0.261
0.333,0.16,0.267,0,0.791,0,0,0,0,0,0.142,0.524,0,0.267,0,0.261
0.333,0.16,0.267,0,0.791,0,0,0,0,0,0.142,0.524,0,0.267,0,0.261
0.333,0.154,0.278,0,0.791,0,0,0,0,0,0.157,0.529,0,0.278,0,0.265
0.333,0.154,0.278,0,0.791,0,0,0,0,0,0.157,0.529,0.244,0.278,0,0.265
0.333,0.154,0.278,0,0.791,0,0,0,0,0,0.157,0.529,0,0.278,0,0.265
0.333,0.154,0.278,0,0.791,0,0,0,0,0,0.157,0.529,0,0.278,0,0.265
0.333,0.154,0.278,0,0.791,0,0,0,0,0,0.157,0.529,0,0.278,0,0.265
0.333,0.154,0.278,0,0.791,0,0,0,0,0,0.157,0.529,0.122,0.278,0,0.265
0.333,0.15,0.267,0,0.831,0,0,0,0,0,0.166,0.534,0,0.267,0,0.261
0.333,0.15,0.267,0,0.831,0,0,0,0,0,0.166,0.534,0,0.267,0,0.261
0.333,0.15,0.267,0,0.831,0,0,0,0,0,0.166,0.534,0,0.267,0,0.261
0.667,0.251,0.267,0,0.831,0,0,0,0,0,0.166,0.602,0,0.267,0,0.264
0.667,0.251,0.267,0,0.831,0,0,0,0,0,0.166,0.602,0,0.267,0,0.264
0.333,0.15,0.267,0,0.831,0,0,0,0,0,0.166,0.534,0,0.267,0,0.261
0.333,0.149,0.312,0,0.831,0,0,0,0,0,0.187,0.534,0,0.312,0,0.276
0.333,0.149,0.312,0,0.831,0,0,0,0,0,0.187,0.534,0.518,0.312,0,0.276
0.667,0.249,0.312,0,0.831,0,0,0,0,0,0.187,0.602,0.0305,0.312,0,0.294
0.667,0.249,0.312,0.8,0.831,0,0,0,0,0,0.187,0.602,0,0.312,0,0.294
0.667,0.249,0.312,0.6,0.831,0,0,0,0,0,0.187,0.602,0,0.312,0,0.294
