occupants,lighting_interior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures,heating_setpoint,cooling_setpoint
0.667,0.462,0.462,0.233,0,0,0,0.807,0.597,0.569,0,0,0.185,0,0
1,0.788,0.788,0,0,0,0,1,0.563,0.779,0.307,0,0.231,0,0
1,0.571,0.571,0,0.562,0,0,1,0.512,0.492,0.592,0,0.139,0,0
1,0.249,0.249,0,0,0,0,1,0.474,0.224,0,0,0.0463,0,0
1,0.124,0.124,0,0,0,0,1,0.461,0.0805,0,0,0,0,0
1,0.066,0.066,0,0,0,0,0.807,0.495,0.0314,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0463,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0472,0,0
1,0.163,0.163,0,0,0,0,0.421,0.549,0.0396,0,0,0.196,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.333,0.156,0.156,0,0,0,0,0.421,0.554,0.0526,0,0,0,0,0
0.333,0.153,0.153,0,0,0,0,0.421,0.554,0.0577,0,0,0,0,0
0.333,0.147,0.147,0,0,0,0,0.421,0.554,0.0628,0,0,0,0,0
0.333,0.143,0.143,0,0,0,0,0.421,0.554,0.0657,0,0,0,0,0
0.333,0.142,0.142,0,0,0,0,0.421,0.554,0.073,0,0,0.0926,0,0
0.667,0.235,0.235,0,0,0,0,0.421,0.546,0.137,0,0,0.139,0,0
0.333,0.143,0.143,0,0,0,0,0.421,0.562,0.0846,0,0,0.0926,0,0
0.667,0.239,0.239,0,0,0,0,0.421,0.588,0.19,0,0,0,0,0
1,0.353,0.353,0,0,0.638,0,0.421,0.64,0.339,0,0.184,0.278,0,0
1,0.408,0.408,0.233,0,0,0.667,0.912,0.653,0.457,0,0,0.231,0,0
1,0.518,0.518,0,0,0,0,1,0.64,0.64,0,0,0.185,0,0
1,0.668,0.668,0,0,0,0,1,0.615,0.79,0,0,0.139,0,0
1,0.788,0.788,0,0,0,0,1,0.563,0.749,0,0,0.324,0,0
1,0.223,0.223,0,0,0,0,0.614,0.545,0.161,0,0,0.0463,0,0
1,0.116,0.116,0,0,0,0,0.614,0.532,0.0759,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.176,0,0
1,0.0768,0.0768,0.233,0,0,0,0.614,0.528,0.0236,0,0,0.33,0,0
1,0.222,0.222,0,0,0,0,0.807,0.512,0.0474,0,0,0.198,0,0
0.667,0.163,0.163,0,0,0,0,0.421,0.549,0.0396,0,0,0.222,0,0
0.333,0.0495,0.0495,0.367,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.333,0.156,0.156,0.1,0,0,0,0.421,0.554,0.0526,0,0,0.0926,0,0
0.333,0.153,0.153,0,0,0,0,0.421,0.554,0.0577,0,0,0.231,0,0
0.333,0.147,0.147,0,0,0,0,0.421,0.554,0.0628,0,0,0.0463,0,0
0.333,0.143,0.143,0,0,0,0,0.421,0.554,0.0657,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.37,0,0
0.333,0.142,0.142,0,0,0,0,0.421,0.554,0.0766,0,0,0.0463,0,0
0.333,0.143,0.143,0,0,0,0,0.421,0.562,0.0846,0,0,0.0926,0,0
0.333,0.144,0.144,0,0,0,0,0.421,0.575,0.103,0,0,0,0,0
0.667,0.252,0.252,0.233,0,0,0,0.421,0.614,0.232,0,0,0,0,0
1,0.408,0.408,0,0,0,0,0.912,0.653,0.457,0.284,0,0.0926,0,0
1,0.518,0.518,0,0.562,0,0,1,0.64,0.64,0.546,0,0.0463,0,0
1,0.668,0.668,0,0,0,0,1,0.615,0.79,0,0,0.278,0,0
1,0.788,0.788,0,0,0,0,1,0.563,0.749,0,0,0,0,0
1,0.397,0.397,0,0,0,0,0.807,0.529,0.307,0,0,0.0463,0,0
1,0.116,0.116,0,0,0,0,0.614,0.532,0.0759,0,0,0.181,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0926,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0849,0,0
1,0.0768,0.0768,0,0,0,0,0.614,0.528,0.0236,0,0,0.209,0,0
1,0.136,0.136,0,0,0,0,0.614,0.537,0.0316,0,0,0.13,0,0
1,0.163,0.163,0,0,0,0,0.421,0.549,0.0396,0,0,0.204,0,0
0.667,0.162,0.162,0.467,0,0,0,0.421,0.554,0.0461,0,0,0.163,0,0
0.667,0.156,0.156,0,0,0,0,0.421,0.554,0.0526,0,0,0.133,0,0
0.333,0.153,0.153,0,0,0,0,0.421,0.554,0.0577,0,0,0.185,0,0
0.333,0.147,0.147,0,0,0,0,0.421,0.554,0.0628,0,0,0.0463,0,0
0.333,0.143,0.143,0,0,0,0,0.421,0.554,0.0657,0,0,0.278,0,0
0.333,0.142,0.142,0,0,0,0,0.421,0.554,0.073,0,0,0.0926,0,0
0.333,0.142,0.142,0,0,0,0,0.421,0.554,0.0766,0,0,0.185,0,0
0.333,0.143,0.143,0,0,0.0638,0,0.421,0.562,0.0846,0,0,0,0,0
0.333,0.144,0.144,0.233,0,0.574,0.05,0.421,0.575,0.103,0,0.266,0.0926,0,0
0.667,0.252,0.252,0,0,0,0.617,0.421,0.614,0.232,0,0.415,0.185,0,0
0.667,0.289,0.289,0,0,0,0,0.749,0.623,0.31,0,0.61,0.139,0,0
0.667,0.362,0.362,0,0,0,0,0.807,0.614,0.432,0,0,0.139,0,0
0.667,0.462,0.462,0,0,0,0,0.807,0.597,0.532,0,0,0.272,0,0
1,0.788,0.788,0,0,0,0,1,0.563,0.749,0,0,0.457,0,0
1,0.397,0.397,0,0,0,0,0.807,0.529,0.307,0,0,0.179,0,0
1,0.183,0.183,0,0,0,0,0.807,0.503,0.136,0,0,0,0,0
1,0.0743,0.0743,0,0,0,0,0.614,0.528,0.0374,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.614,0.528,0.0186,0,0,0,0,0
1,0.0768,0.0768,0,0,0,0,0.614,0.528,0.0236,0,0,0.148,0,0
1,0.308,0.308,0,0,0,0,1,0.487,0.0631,0,0,0.311,0,0
0.667,0.277,0.277,0,0,0,0,0.421,0.537,0.0633,0,0,0.0536,0,0
0.333,0.162,0.162,0,0,0,0,0.421,0.554,0.0461,0,0,0.0926,0,0
0.333,0.156,0.156,0,0,0,0,0.421,0.554,0.0526,0,0,0.417,0,0
0.333,0.153,0.153,0,0,0.0638,0,0.421,0.554,0.0577,0,0,0.389,0,0
0.333,0.147,0.147,0,0,0.894,0,0.421,0.554,0.0628,0,0.239,0.139,0,0
0.333,0.143,0.143,0,0,0,0.8,0.421,0.554,0.0657,0,0.243,0,0,0
0.667,0.142,0.142,0,0,0,0.1,0.421,0.554,0.073,0,0,0,0,0
0.667,0.235,0.235,0,0,0,0,0.421,0.546,0.137,0,0,0.37,0,0
0.667,0.236,0.236,0,0,0,0,0.421,0.563,0.153,0,0,0.139,0,0
0.667,0.144,0.144,0,0,0,0,0.421,0.575,0.103,0,0,0,0,0
1,0.252,0.252,0,0,0,0,0.421,0.614,0.232,0,0,0.139,0,0
1,0.408,0.408,0,0,0,0,0.912,0.653,0.457,0,0,0.278,0,0
0.667,0.362,0.362,0,0,0,0,0.807,0.614,0.432,0,0,0.592,0,0
1,0.668,0.668,0,0,0,0,1,0.615,0.79,0,0,0.31,0,0
1,0.788,0.788,0,0,0,0,1,0.563,0.749,0,0,0.139,0,0
1,0.223,0.223,0,0,0,0,0.614,0.545,0.161,0,0,0.0463,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.333,0.0495,0.0495,0.233,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.333,0.162,0.162,0,0,0,0,0.421,0.554,0.0461,0,0,0,0,0
0.333,0.156,0.156,0,0,0,0,0.421,0.554,0.0526,0,0,0,0,0
0.333,0.153,0.153,0,0,0,0,0.421,0.554,0.0577,0,0,0.231,0,0
0.333,0.147,0.147,0,0,0,0,0.421,0.554,0.0628,0,0,0,0,0
0.333,0.143,0.143,0,0,0,0,0.421,0.554,0.0657,0,0,0,0,0
0.333,0.142,0.142,0,0,0,0,0.421,0.554,0.073,0,0,0.139,0,0
0.667,0.235,0.235,0,0,0,0,0.421,0.546,0.137,0,0,0.0926,0,0
0.667,0.236,0.236,0,0,0,0,0.421,0.563,0.153,0,0,0,0,0
0.667,0.239,0.239,0.367,0,0,0,0.421,0.588,0.19,0,0,0.0926,0,0
1,0.353,0.353,0.833,0,0,0,0.421,0.64,0.339,0.241,0,0.0463,0,0
1,0.408,0.408,0,0.271,0.638,0,0.912,0.653,0.457,0.785,0.0994,0.0463,0,0
1,0.518,0.518,0,0,0,0.667,1,0.64,0.64,0.684,0.773,0.463,0,0
1,0.668,0.668,0,0,0,0,1,0.615,0.79,0.592,0.527,0.324,0,0
1,0.542,0.542,0,0,0,0,0.807,0.563,0.504,0,0.372,0.185,0,0
1,0.223,0.223,0,0,0,0,0.614,0.545,0.161,0,0,0,0,0
1,0.116,0.116,0,0,0,0,0.614,0.532,0.0759,0,0,0.0463,0,0
1,0.0743,0.0743,0,0,0,0,0.614,0.528,0.044,0,0,0,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.163,0.163,0,0,0,0,0.421,0.549,0.0433,0,0,0,0,0
1,0.162,0.162,0,0,0,0,0.421,0.554,0.0636,0,0,0.0934,0,0
1,0.156,0.156,0,0,0,0,0.421,0.554,0.0803,0,0,0.227,-1,1
1,0.256,0.256,0,0,0,0,0.421,0.546,0.169,0,0,0.555,-1,1
0.667,0.147,0.147,0,0,0,0,0.421,0.554,0.101,0,0,0.349,-1,1
0.667,0.237,0.237,0,0,0,0,0.421,0.546,0.198,0,0,0.344,-1,1
0.333,0.142,0.142,0,0,0,0,0.421,0.554,0.125,0,0,0.0971,-1,1
0.333,0.142,0.142,0,0,0,0,0.421,0.554,0.141,0,0,0.139,-1,1
0.333,0.143,0.143,0.467,0,0,0,0.421,0.562,0.154,0,0,0.417,-1,1
0.667,0.239,0.239,0,0,0,0,0.421,0.588,0.305,0,0,0,-1,1
0.667,0.151,0.151,0,0,0,0,0.421,0.588,0.167,0,0,0.139,0,0
0.667,0.169,0.169,0,0,0,0,0.585,0.592,0.194,0,0,0.139,0,0
0.667,0.362,0.362,0,0,0,0,0.807,0.614,0.485,0,0,0,0,0
0.667,0.462,0.462,0,0,0,0,0.807,0.597,0.569,0,0,0.185,0,0
0.667,0.296,0.296,0,0,0,0,0.614,0.562,0.272,0,0,0.188,0,0
0.667,0.223,0.223,0,0,0,0,0.614,0.545,0.176,0,0,0,0,0
0.667,0.116,0.116,0,0,0,0,0.614,0.532,0.0868,0,0,0.266,0,0
0.667,0.0743,0.0743,0,0,0,0,0.614,0.528,0.044,0,0,0.0463,0,0
0.667,0.0578,0.0578,0,0,0,0,0.614,0.528,0.028,0,0,0,0,0
0.667,0.0495,0.0495,0,0,0,0,0.614,0.528,0.0208,0,0,0.131,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.0463,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.324,0,0
1,0.163,0.163,0,0,0,0,0.421,0.549,0.0433,0,0,0,0,0
1,0.162,0.162,0.233,0.0833,0,0,0.421,0.554,0.0636,0.598,0,0,0,0
1,0.263,0.263,0.233,0.479,0.319,0,0.421,0.546,0.142,0.582,0,0,-1,1
1,0.256,0.256,0,0,0,0.55,0.421,0.546,0.169,0.106,0.469,0,-1,1
1,0.343,0.343,0,0,0,0.35,0.421,0.538,0.268,0,0.636,0.0463,-1,1
1,0.331,0.331,0,0,0,0,0.421,0.538,0.287,0,0.15,0,-1,1
1,0.328,0.328,0,0,0,0,0.421,0.538,0.339,0,0,0.088,-1,1
1,0.327,0.327,0,0,0,0,0.421,0.538,0.387,0,0,0.0463,-1,1
0.667,0.236,0.236,0,0,0,0,0.421,0.563,0.29,0,0,0.0463,-1,1
0.333,0.144,0.144,0,0,0,0,0.421,0.575,0.162,0,0,0.0852,-1,1
1,0.353,0.353,0,0,0,0,0.421,0.64,0.464,0,0,0.219,0,0
1,0.408,0.408,0,0,0,0,0.912,0.653,0.546,0,0,0.415,0,0
0.667,0.362,0.362,0,0,0,0,0.807,0.614,0.485,0,0,0.395,0,0
0.667,0.462,0.462,0,0,0,0,0.807,0.597,0.569,0,0,0.122,0,0
1,0.788,0.788,0,0,0,0,1,0.563,0.779,0,0,0.362,0,0
1,0.397,0.397,0,0,0,0,0.807,0.529,0.334,0,0,0.0926,0,0
1,0.183,0.183,0,0,0,0,0.807,0.503,0.155,0,0,0,0,0
1,0.0743,0.0743,0,0,0,0,0.614,0.528,0.0374,0,0,0.417,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0768,0.0768,0,0,0,0,0.614,0.528,0.0236,0,0,0.112,0,0
1,0.136,0.136,0,0,0,0,0.614,0.537,0.0316,0,0,0,0,0
0.667,0.0495,0.0495,0.233,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.333,0.162,0.162,0,0,0,0,0.421,0.554,0.0461,0,0,0,0,0
0.333,0.156,0.156,0,0,0,0,0.421,0.554,0.0526,0,0,0.0463,0,0
0.333,0.153,0.153,0,0,0,0,0.421,0.554,0.0577,0,0,0.0463,0,0
0.333,0.147,0.147,0,0,0,0,0.421,0.554,0.0628,0,0,0,0,0
0.333,0.143,0.143,0,0,0,0,0.421,0.554,0.0657,0,0,0.0463,0,0
0.333,0.142,0.142,0,0,0,0,0.421,0.554,0.073,0,0,0.278,0,0
0.333,0.142,0.142,0,0,0,0,0.421,0.554,0.0766,0,0,0.0463,0,0
0.333,0.143,0.143,0.233,0,0,0,0.421,0.562,0.0846,0,0,0,0,0
0.667,0.239,0.239,0,0,0,0,0.421,0.588,0.19,0,0,0.139,0,0
0.667,0.252,0.252,0,0,0,0,0.421,0.614,0.232,0,0,0.139,0,0
1,0.408,0.408,0,0,0,0,0.912,0.653,0.457,0,0,0.324,0,0
1,0.518,0.518,0,0,0,0,1,0.64,0.64,0,0,0.231,0,0
1,0.668,0.668,0,0,0,0,1,0.615,0.79,0,0,0.231,0,0
1,0.542,0.542,0,0,0,0,0.807,0.563,0.504,0,0,0.0926,0,0
1,0.571,0.571,0,0,0,0,1,0.512,0.453,0,0,0.139,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0463,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.614,0.528,0.0186,0,0,0.179,0,0
1,0.0768,0.0768,0,0,0,0,0.614,0.528,0.0236,0,0,0.198,0,0
0.667,0.136,0.136,0,0,0,0,0.614,0.537,0.0316,0,0,0,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0463,0,0
0.333,0.156,0.156,0,0,0,0,0.421,0.554,0.0526,0,0,0.477,0,0
0.333,0.153,0.153,0,0,0,0,0.421,0.554,0.0577,0,0,0.0463,0,0
0.667,0.245,0.245,0,0,0,0,0.421,0.546,0.11,0,0,0,0,0
0.333,0.143,0.143,0,0,0,0,0.421,0.554,0.0657,0,0,0,0,0
0.333,0.142,0.142,0,0,0,0,0.421,0.554,0.073,0,0,0.231,0,0
0.333,0.142,0.142,0.367,0,0,0,0.421,0.554,0.0766,0,0,0,0,0
0.333,0.143,0.143,0.583,0,0,0,0.421,0.562,0.0846,0,0,0.0463,0,0
0.333,0.144,0.144,0,0,0,0,0.421,0.575,0.103,0,0,0.185,0,0
1,0.353,0.353,0,0,0,0,0.421,0.64,0.339,0,0,0.139,0,0
1,0.408,0.408,0,0,0,0,0.912,0.653,0.457,0,0,0.37,0,0
1,0.518,0.518,0,0,0,0,1,0.64,0.64,0,0,0.185,0,0
1,0.668,0.668,0,0,0,0,1,0.615,0.79,0,0,0,0,0
1,0.788,0.788,0,0,0,0,1,0.563,0.749,0,0,0,0,0
1,0.397,0.397,0,0,0,0,0.807,0.529,0.307,0,0,0.139,0,0
1,0.116,0.116,0,0,0,0,0.614,0.532,0.0759,0,0,0.132,0,0
1,0.0743,0.0743,0,0,0,0,0.614,0.528,0.0374,0,0,0.115,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0463,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0926,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.261,0,0
0.333,0.136,0.136,0,0,0,0,0.614,0.537,0.0316,0,0,0.06,0,0
0.333,0.163,0.163,0,0,0,0,0.421,0.549,0.0396,0,0,0.128,0,0
0.333,0.162,0.162,0,0,0,0,0.421,0.554,0.0461,0,0,0,0,0
0.333,0.156,0.156,0,0,0,0,0.421,0.554,0.0526,0,0,0,0,0
0.333,0.153,0.153,0,0,0,0,0.421,0.554,0.0577,0,0,0.321,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.508,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.185,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0926,0,0
0,0.0495,0.0495,0,0,0.638,0,0.421,0.562,0.0159,0,0.0519,0,0,0
0.333,0.143,0.143,0,0,0,0.8,0.421,0.562,0.0846,0,0.577,0,0,0
1,0.334,0.334,0,0,0,0.1,0.421,0.602,0.276,0,0.341,0,0,0
0.333,0.151,0.151,0,0,0,0,0.421,0.588,0.124,0.138,0,0,0,0
0.333,0.169,0.169,0.233,0.396,0,0,0.585,0.592,0.163,0.671,0,0,0,0
0.667,0.362,0.362,0,0.167,0,0,0.807,0.614,0.432,0.445,0,0.539,0,0
1,0.668,0.668,0,0,0,0,1,0.615,0.79,0,0,0.212,0,0
1,0.296,0.296,0,0,0,0,0.614,0.562,0.26,0,0,0.0463,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0926,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0463,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0926,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0768,0.0768,0,0,0,0,0.614,0.528,0.0236,0,0,0.139,0,0
1,0.222,0.222,0,0,0,0,0.807,0.512,0.0474,0,0,0.361,0,0
1,0.277,0.277,0,0,0,0,0.421,0.537,0.0633,0,0,0,0,0
0.667,0.162,0.162,0.367,0,0,0,0.421,0.554,0.0461,0,0,0,0,0
0.333,0.156,0.156,0.35,0,0,0,0.421,0.554,0.0526,0,0,0.417,0,0
0.333,0.153,0.153,0,0,0,0,0.421,0.554,0.0577,0,0,0,0,0
0.333,0.147,0.147,0,0,0,0,0.421,0.554,0.0628,0,0,0.185,0,0
0.333,0.143,0.143,0,0,0,0,0.421,0.554,0.0657,0,0,0,0,0
0.333,0.142,0.142,0,0,0,0,0.421,0.554,0.073,0,0,0.0463,0,0
0.333,0.142,0.142,0,0,0,0,0.421,0.554,0.0766,0,0,0,0,0
0.667,0.236,0.236,0.117,0,0,0,0.421,0.563,0.153,0,0,0.0463,0,0
0.667,0.144,0.144,0.35,0,0,0,0.421,0.575,0.103,0,0,0,0,0
1,0.353,0.353,0,0,0,0,0.421,0.64,0.339,0,0,0.0463,0,0
1,0.408,0.408,0.367,0,0,0,0.912,0.653,0.457,0,0,0.0926,0,0
1,0.518,0.518,0.1,0,0,0,1,0.64,0.64,0,0,0,0,0
1,0.668,0.668,0,0,0,0,1,0.615,0.79,0,0,0.0926,0,0
1,0.788,0.788,0,0,0,0,1,0.563,0.749,0,0,0.748,0,0
1,0.397,0.397,0,0,0,0,0.807,0.529,0.307,0,0,0.118,0,0
1,0.116,0.116,0,0,0,0,0.614,0.532,0.0759,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0.367,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.274,0.274,0.583,0,0,0,0.421,0.546,0.0764,0,0,0.328,0,0
0.667,0.263,0.263,0,0,0,0,0.421,0.546,0.0894,0,0,0.141,0,0
0.667,0.256,0.256,0,0,0,0,0.421,0.546,0.0996,0,0,0.16,0,0
0.667,0.245,0.245,0,0,0,0,0.421,0.546,0.11,0,0,0.389,0,0
0.667,0.237,0.237,0,0,0,0,0.421,0.546,0.116,0,0,0.303,0,0
0.667,0.235,0.235,0,0,0,0,0.421,0.546,0.13,0,0,0.379,0,0
0.667,0.235,0.235,0,0,0,0,0.421,0.546,0.137,0,0,0.481,0,0
0.667,0.236,0.236,0,0,0,0,0.421,0.563,0.153,0,0,0.258,0,0
0.667,0.239,0.239,0,0,0,0,0.421,0.588,0.19,0,0,0.557,0,0
0.667,0.252,0.252,0.233,0,0,0,0.421,0.614,0.232,0,0,0.209,0,0
0.667,0.289,0.289,0,0,0,0,0.749,0.623,0.31,0,0,0.278,0,0
0.667,0.362,0.362,0,0,0,0,0.807,0.614,0.432,0,0,0.0926,0,0
0.667,0.462,0.462,0,0,0,0,0.807,0.597,0.532,0,0,0.231,0,0
1,0.542,0.542,0,0,0,0,0.807,0.563,0.504,0,0,0.139,0,0
1,0.223,0.223,0,0,0,0,0.614,0.545,0.161,0,0,0.128,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.163,0.163,0,0,0,0,0.421,0.549,0.0433,0,0,0.169,0,0
1,0.162,0.162,0,0,0,0,0.421,0.554,0.0636,0,0,0,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,-1,1
0.667,0.153,0.153,0,0,0,0,0.421,0.554,0.0933,0,0,0,-1,1
0.667,0.245,0.245,0,0,0,0,0.421,0.546,0.184,0,0,0.737,-1,1
0.667,0.237,0.237,0,0,0,0,0.421,0.546,0.198,0,0,0,-1,1
0.667,0.235,0.235,0,0,0.702,0,0.421,0.546,0.232,0,0,0,-1,1
0.667,0.235,0.235,0,0,0.255,0.3,0.421,0.546,0.264,0,0.39,0.185,-1,1
1,0.329,0.329,0,0,0,0.15,0.421,0.563,0.427,0,0.426,0.463,-1,1
1,0.334,0.334,0,0,0,0,0.421,0.602,0.448,0,0.72,0.0463,-1,1
1,0.353,0.353,0.233,0,0,0,0.421,0.64,0.464,0,0.294,0.288,0,0
1,0.408,0.408,0,0,0,0,0.912,0.653,0.546,0,0.941,0.433,0,0
1,0.518,0.518,0,0,0,0,1,0.64,0.718,0,0.427,0.316,0,0
1,0.668,0.668,0,0,0,0,1,0.615,0.844,0,0.601,0.144,0,0
1,0.788,0.788,0,0,0,0,1,0.563,0.779,0,0.422,0.222,0,0
1,0.571,0.571,0.233,0,0,0,1,0.512,0.492,0,0.827,0.12,0,0
