occupants,cooking_range,plug_loads,refrigerator
1,0.164843513,0.54816049,0.641423358
0.88,0.276937101,0.622236232,0.675182482
0.41,0.303312063,0.63705138,0.692062044
0.24,0.316499544,0.63705138,0.692062044
0.24,0.276937101,0.63705138,0.675182482
0.24,0.329687025,0.651866529,0.675182482
0.24,0.375843209,0.666681677,0.708941606
0.24,0.303312063,0.666681677,0.708941606
0.24,0.375843209,0.651866529,0.708941606
0.24,0.290124582,0.681496825,0.692062044
0.29,0.606624126,0.711127122,0.74270073
0.55,0.989061076,0.770387716,0.810218978
0.9,0.771467639,0.785202864,0.843978102
0.9,0.39562443,0.740757419,0.810218978
0.9,0.230780918,0.696311974,0.793339416
1,0.164843513,0.666681677,0.776459854
1,0.105499848,0.592605935,0.74270073
1,0.072531146,0.533345342,0.692062044
1,0.046156184,0.518530193,0.675182482
1,0.046156184,0.488899896,0.65830292
1,0.026374962,0.474084748,0.641423358
1,0.026374962,0.4592696,0.624543796
1,0.046156184,0.474084748,0.607664234
1,0.072531146,0.488899896,0.607664234
1,0.164843513,0.54816049,0.641423358
0.88,0.276937101,0.622236232,0.675182482
0.41,0.303312063,0.63705138,0.692062044
0.24,0.316499544,0.63705138,0.692062044
0.24,0.276937101,0.63705138,0.675182482
0.24,0.329687025,0.651866529,0.675182482
0.24,0.375843209,0.666681677,0.708941606
0.24,0.303312063,0.666681677,0.708941606
0.24,0.375843209,0.651866529,0.708941606
0.24,0.290124582,0.681496825,0.692062044
0.29,0.606624126,0.711127122,0.74270073
0.55,0.989061076,0.770387716,0.810218978
0.9,0.771467639,0.785202864,0.843978102
0.9,0.39562443,0.740757419,0.810218978
0.9,0.230780918,0.696311974,0.793339416
1,0.164843513,0.666681677,0.776459854
1,0.105499848,0.592605935,0.74270073
1,0.072531146,0.533345342,0.692062044
1,0.046156184,0.518530193,0.675182482
1,0.046156184,0.488899896,0.65830292
1,0.026374962,0.474084748,0.641423358
1,0.026374962,0.4592696,0.624543796
1,0.046156184,0.474084748,0.607664234
1,0.072531146,0.488899896,0.607664234
1,0.164843513,0.54816049,0.641423358
0.88,0.276937101,0.622236232,0.675182482
0.41,0.303312063,0.63705138,0.692062044
0.24,0.316499544,0.63705138,0.692062044
0.24,0.276937101,0.63705138,0.675182482
0.24,0.329687025,0.651866529,0.675182482
0.24,0.375843209,0.666681677,0.708941606
0.24,0.303312063,0.666681677,0.708941606
0.24,0.375843209,0.651866529,0.708941606
0.24,0.290124582,0.681496825,0.692062044
0.29,0.606624126,0.711127122,0.74270073
0.55,0.989061076,0.770387716,0.810218978
0.9,0.771467639,0.785202864,0.843978102
0.9,0.39562443,0.740757419,0.810218978
0.9,0.230780918,0.696311974,0.793339416
1,0.164843513,0.666681677,0.776459854
1,0.105499848,0.592605935,0.74270073
1,0.072531146,0.533345342,0.692062044
1,0.046156184,0.518530193,0.675182482
1,0.046156184,0.488899896,0.65830292
1,0.026374962,0.474084748,0.641423358
1,0.026374962,0.4592696,0.624543796
1,0.046156184,0.474084748,0.607664234
1,0.072531146,0.488899896,0.607664234
1,0.164843513,0.54816049,0.641423358
0.88,0.276937101,0.622236232,0.675182482
0.41,0.303312063,0.63705138,0.692062044
0.24,0.316499544,0.63705138,0.692062044
0.24,0.276937101,0.63705138,0.675182482
0.24,0.329687025,0.651866529,0.675182482
0.24,0.375843209,0.666681677,0.708941606
0.24,0.303312063,0.666681677,0.708941606
0.24,0.375843209,0.651866529,0.708941606
0.24,0.290124582,0.681496825,0.692062044
0.29,0.606624126,0.711127122,0.74270073
0.55,0.989061076,0.770387716,0.810218978
0.9,0.771467639,0.785202864,0.843978102
0.9,0.39562443,0.740757419,0.810218978
0.9,0.230780918,0.696311974,0.793339416
1,0.164843513,0.666681677,0.776459854
1,0.105499848,0.592605935,0.74270073
1,0.072531146,0.533345342,0.692062044
1,0.046156184,0.518530193,0.675182482
1,0.046156184,0.488899896,0.65830292
1,0.026374962,0.474084748,0.641423358
1,0.026374962,0.4592696,0.624543796
1,0.046156184,0.474084748,0.607664234
1,0.072531146,0.488899896,0.607664234
1,0.164843513,0.54816049,0.641423358
0.88,0.276937101,0.622236232,0.675182482
0.41,0.303312063,0.63705138,0.692062044
0.24,0.316499544,0.63705138,0.692062044
0.24,0.276937101,0.63705138,0.675182482
0.24,0.329687025,0.651866529,0.675182482
0.24,0.375843209,0.666681677,0.708941606
0.24,0.303312063,0.666681677,0.708941606
0.24,0.375843209,0.651866529,0.708941606
0.24,0.290124582,0.681496825,0.692062044
0.29,0.606624126,0.711127122,0.74270073
0.55,0.989061076,0.770387716,0.810218978
0.9,0.771467639,0.785202864,0.843978102
0.9,0.39562443,0.740757419,0.810218978
0.9,0.230780918,0.696311974,0.793339416
1,0.164843513,0.666681677,0.776459854
1,0.105499848,0.592605935,0.74270073
1,0.072531146,0.533345342,0.692062044
1,0.046156184,0.518530193,0.675182482
1,0.046156184,0.488899896,0.65830292
1,0.026374962,0.474084748,0.641423358
1,0.026374962,0.4592696,0.624543796
1,0.046156184,0.474084748,0.607664234
1,0.072531146,0.488899896,0.607664234
1,0.164843513,0.54816049,0.641423358
0.88,0.276937101,0.622236232,0.675182482
0.41,0.303312063,0.63705138,0.692062044
0.24,0.316499544,0.63705138,0.692062044
0.24,0.276937101,0.63705138,0.675182482
0.24,0.329687025,0.651866529,0.675182482
0.24,0.375843209,0.666681677,0.708941606
0.24,0.303312063,0.666681677,0.708941606
0.24,0.375843209,0.651866529,0.708941606
0.24,0.290124582,0.681496825,0.692062044
0.29,0.606624126,0.711127122,0.74270073
0.55,0.989061076,0.770387716,0.810218978
0.9,0.771467639,0.785202864,0.843978102
0.9,0.39562443,0.740757419,0.810218978
0.9,0.230780918,0.696311974,0.793339416
1,0.164843513,0.666681677,0.776459854
1,0.105499848,0.592605935,0.74270073
1,0.072531146,0.533345342,0.692062044
1,0.046156184,0.518530193,0.675182482
1,0.046156184,0.488899896,0.65830292
1,0.026374962,0.474084748,0.641423358
1,0.026374962,0.4592696,0.624543796
1,0.046156184,0.474084748,0.607664234
1,0.072531146,0.488899896,0.607664234
1,0.164843513,0.54816049,0.641423358
0.88,0.276937101,0.622236232,0.675182482
0.41,0.303312063,0.63705138,0.692062044
0.24,0.316499544,0.63705138,0.692062044
0.24,0.276937101,0.63705138,0.675182482
0.24,0.329687025,0.651866529,0.675182482
0.24,0.375843209,0.666681677,0.708941606
0.24,0.303312063,0.666681677,0.708941606
0.24,0.375843209,0.651866529,0.708941606
0.24,0.290124582,0.681496825,0.692062044
0.29,0.606624126,0.711127122,0.74270073
0.55,0.989061076,0.770387716,0.810218978
0.9,0.771467639,0.785202864,0.843978102
0.9,0.39562443,0.740757419,0.810218978
0.9,0.230780918,0.696311974,0.793339416
1,0.164843513,0.666681677,0.776459854
1,0.105499848,0.592605935,0.74270073
1,0.072531146,0.533345342,0.692062044
1,0.046156184,0.518530193,0.675182482
1,0.046156184,0.488899896,0.65830292
1,0.026374962,0.474084748,0.641423358
1,0.026374962,0.4592696,0.624543796
1,0.046156184,0.474084748,0.607664234
1,0.072531146,0.488899896,0.607664234
1,0.164843513,0.54816049,0.641423358
0.88,0.276937101,0.622236232,0.675182482
0.41,0.303312063,0.63705138,0.692062044
0.24,0.316499544,0.63705138,0.692062044
0.24,0.276937101,0.63705138,0.675182482
0.24,0.329687025,0.651866529,0.675182482
0.24,0.375843209,0.666681677,0.708941606
0.24,0.303312063,0.666681677,0.708941606
0.24,0.375843209,0.651866529,0.708941606
0.24,0.290124582,0.681496825,0.692062044
0.29,0.606624126,0.711127122,0.74270073
0.55,0.989061076,0.770387716,0.810218978
0.9,0.771467639,0.785202864,0.843978102
0.9,0.39562443,0.740757419,0.810218978
0.9,0.230780918,0.696311974,0.793339416
1,0.164843513,0.666681677,0.776459854
1,0.105499848,0.592605935,0.74270073
1,0.072531146,0.533345342,0.692062044
1,0.046156184,0.518530193,0.675182482
1,0.046156184,0.488899896,0.65830292
1,0.026374962,0.474084748,0.641423358
1,0.026374962,0.4592696,0.624543796
1,0.046156184,0.474084748,0.607664234
1,0.072531146,0.488899896,0.607664234
1,0.164843513,0.54816049,0.641423358
0.88,0.276937101,0.622236232,0.675182482
0.41,0.303312063,0.63705138,0.692062044
0.24,0.316499544,0.63705138,0.692062044
0.24,0.276937101,0.63705138,0.675182482
0.24,0.329687025,0.651866529,0.675182482
0.24,0.375843209,0.666681677,0.708941606
0.24,0.303312063,0.666681677,0.708941606
0.24,0.375843209,0.651866529,0.708941606
0.24,0.290124582,0.681496825,0.692062044
0.29,0.606624126,0.711127122,0.74270073
0.55,0.989061076,0.770387716,0.810218978
0.9,0.771467639,0.785202864,0.843978102
0.9,0.39562443,0.740757419,0.810218978
0.9,0.230780918,0.696311974,0.793339416
1,0.164843513,0.666681677,0.776459854
1,0.105499848,0.592605935,0.74270073
1,0.072531146,0.533345342,0.692062044
1,0.046156184,0.518530193,0.675182482
1,0.046156184,0.488899896,0.65830292
1,0.026374962,0.474084748,0.641423358
1,0.026374962,0.4592696,0.624543796
1,0.046156184,0.474084748,0.607664234
1,0.072531146,0.488899896,0.607664234
1,0.164843513,0.54816049,0.641423358
0.88,0.276937101,0.622236232,0.675182482
0.41,0.303312063,0.63705138,0.692062044
0.24,0.316499544,0.63705138,0.692062044
0.24,0.276937101,0.63705138,0.675182482
0.24,0.329687025,0.651866529,0.675182482
0.24,0.375843209,0.666681677,0.708941606
0.24,0.303312063,0.666681677,0.708941606
0.24,0.375843209,0.651866529,0.708941606
0.24,0.290124582,0.681496825,0.692062044
0.29,0.606624126,0.711127122,0.74270073
0.55,0.989061076,0.770387716,0.810218978
0.9,0.771467639,0.785202864,0.843978102
0.9,0.39562443,0.740757419,0.810218978
0.9,0.230780918,0.696311974,0.793339416
1,0.164843513,0.666681677,0.776459854
1,0.105499848,0.592605935,0.74270073
1,0.072531146,0.533345342,0.692062044
1,0.046156184,0.518530193,0.675182482
1,0.046156184,0.488899896,0.65830292
1,0.026374962,0.474084748,0.641423358
1,0.026374962,0.4592696,0.624543796
1,0.046156184,0.474084748,0.607664234
1,0.072531146,0.488899896,0.607664234
1,0.164843513,0.54816049,0.641423358
0.88,0.276937101,0.622236232,0.675182482
0.41,0.303312063,0.63705138,0.692062044
0.24,0.316499544,0.63705138,0.692062044
0.24,0.276937101,0.63705138,0.675182482
0.24,0.329687025,0.651866529,0.675182482
0.24,0.375843209,0.666681677,0.708941606
0.24,0.303312063,0.666681677,0.708941606
0.24,0.375843209,0.651866529,0.708941606
0.24,0.290124582,0.681496825,0.692062044
0.29,0.606624126,0.711127122,0.74270073
0.55,0.989061076,0.770387716,0.810218978
0.9,0.771467639,0.785202864,0.843978102
0.9,0.39562443,0.740757419,0.810218978
0.9,0.230780918,0.696311974,0.793339416
1,0.164843513,0.666681677,0.776459854
1,0.105499848,0.592605935,0.74270073
1,0.072531146,0.533345342,0.692062044
1,0.046156184,0.518530193,0.675182482
1,0.046156184,0.488899896,0.65830292
1,0.026374962,0.474084748,0.641423358
1,0.026374962,0.4592696,0.624543796
1,0.046156184,0.474084748,0.607664234
1,0.072531146,0.488899896,0.607664234
1,0.164843513,0.54816049,0.641423358
0.88,0.276937101,0.622236232,0.675182482
0.41,0.303312063,0.63705138,0.692062044
0.24,0.316499544,0.63705138,0.692062044
0.24,0.276937101,0.63705138,0.675182482
0.24,0.329687025,0.651866529,0.675182482
0.24,0.375843209,0.666681677,0.708941606
0.24,0.303312063,0.666681677,0.708941606
0.24,0.375843209,0.651866529,0.708941606
0.24,0.290124582,0.681496825,0.692062044
0.29,0.606624126,0.711127122,0.74270073
0.55,0.989061076,0.770387716,0.810218978
0.9,0.771467639,0.785202864,0.843978102
0.9,0.39562443,0.740757419,0.810218978
0.9,0.230780918,0.696311974,0.793339416
1,0.164843513,0.666681677,0.776459854
1,0.105499848,0.592605935,0.74270073
1,0.072531146,0.533345342,0.692062044
1,0.046156184,0.518530193,0.675182482
1,0.046156184,0.488899896,0.65830292
1,0.026374962,0.474084748,0.641423358
1,0.026374962,0.4592696,0.624543796
1,0.046156184,0.474084748,0.607664234
1,0.072531146,0.488899896,0.607664234
1,0.164843513,0.54816049,0.641423358
0.88,0.276937101,0.622236232,0.675182482
0.41,0.303312063,0.63705138,0.692062044
0.24,0.316499544,0.63705138,0.692062044
0.24,0.276937101,0.63705138,0.675182482
0.24,0.329687025,0.651866529,0.675182482
0.24,0.375843209,0.666681677,0.708941606
0.24,0.303312063,0.666681677,0.708941606
0.24,0.375843209,0.651866529,0.708941606
0.24,0.290124582,0.681496825,0.692062044
0.29,0.606624126,0.711127122,0.74270073
0.55,0.989061076,0.770387716,0.810218978
0.9,0.771467639,0.785202864,0.843978102
0.9,0.39562443,0.740757419,0.810218978
0.9,0.230780918,0.696311974,0.793339416
1,0.164843513,0.666681677,0.776459854
1,0.105499848,0.592605935,0.74270073
1,0.072531146,0.533345342,0.692062044
1,0.046156184,0.518530193,0.675182482
1,0.046156184,0.488899896,0.65830292
1,0.026374962,0.474084748,0.641423358
1,0.026374962,0.4592696,0.624543796
1,0.046156184,0.474084748,0.607664234
1,0.072531146,0.488899896,0.607664234
1,0.164843513,0.54816049,0.641423358
0.88,0.276937101,0.622236232,0.675182482
0.41,0.303312063,0.63705138,0.692062044
0.24,0.316499544,0.63705138,0.692062044
0.24,0.276937101,0.63705138,0.675182482
0.24,0.329687025,0.651866529,0.675182482
0.24,0.375843209,0.666681677,0.708941606
0.24,0.303312063,0.666681677,0.708941606
0.24,0.375843209,0.651866529,0.708941606
0.24,0.290124582,0.681496825,0.692062044
0.29,0.606624126,0.711127122,0.74270073
0.55,0.989061076,0.770387716,0.810218978
0.9,0.771467639,0.785202864,0.843978102
0.9,0.39562443,0.740757419,0.810218978
0.9,0.230780918,0.696311974,0.793339416
1,0.164843513,0.666681677,0.776459854
1,0.105499848,0.592605935,0.74270073
1,0.072531146,0.533345342,0.692062044
1,0.046156184,0.518530193,0.675182482
1,0.046156184,0.488899896,0.65830292
1,0.026374962,0.474084748,0.641423358
1,0.026374962,0.4592696,0.624543796
1,0.046156184,0.474084748,0.607664234
1,0.072531146,0.488899896,0.607664234
1,0.164843513,0.54816049,0.641423358
0.88,0.276937101,0.622236232,0.675182482
0.41,0.303312063,0.63705138,0.692062044
0.24,0.316499544,0.63705138,0.692062044
0.24,0.276937101,0.63705138,0.675182482
0.24,0.329687025,0.651866529,0.675182482
0.24,0.375843209,0.666681677,0.708941606
0.24,0.303312063,0.666681677,0.708941606
0.24,0.375843209,0.651866529,0.708941606
0.24,0.290124582,0.681496825,0.692062044
0.29,0.606624126,0.711127122,0.74270073
0.55,0.989061076,0.770387716,0.810218978
0.9,0.771467639,0.785202864,0.843978102
0.9,0.39562443,0.740757419,0.810218978
0.9,0.230780918,0.696311974,0.793339416
1,0.164843513,0.666681677,0.776459854
1,0.105499848,0.592605935,0.74270073
1,0.072531146,0.533345342,0.692062044
1,0.046156184,0.518530193,0.675182482
1,0.046156184,0.488899896,0.65830292
1,0.026374962,0.474084748,0.641423358
1,0.026374962,0.4592696,0.624543796
1,0.046156184,0.474084748,0.607664234
1,0.072531146,0.488899896,0.607664234
1,0.164843513,0.54816049,0.641423358
0.88,0.276937101,0.622236232,0.675182482
0.41,0.303312063,0.63705138,0.692062044
0.24,0.316499544,0.63705138,0.692062044
0.24,0.276937101,0.63705138,0.675182482
0.24,0.329687025,0.651866529,0.675182482
0.24,0.375843209,0.666681677,0.708941606
0.24,0.303312063,0.666681677,0.708941606
0.24,0.375843209,0.651866529,0.708941606
0.24,0.290124582,0.681496825,0.692062044
0.29,0.606624126,0.711127122,0.74270073
0.55,0.989061076,0.770387716,0.810218978
0.9,0.771467639,0.785202864,0.843978102
0.9,0.39562443,0.740757419,0.810218978
0.9,0.230780918,0.696311974,0.793339416
1,0.164843513,0.666681677,0.776459854
1,0.105499848,0.592605935,0.74270073
1,0.072531146,0.533345342,0.692062044
1,0.046156184,0.518530193,0.675182482
1,0.046156184,0.488899896,0.65830292
1,0.026374962,0.474084748,0.641423358
1,0.026374962,0.4592696,0.624543796
1,0.046156184,0.474084748,0.607664234
1,0.072531146,0.488899896,0.607664234
1,0.164843513,0.54816049,0.641423358
0.88,0.276937101,0.622236232,0.675182482
0.41,0.303312063,0.63705138,0.692062044
0.24,0.316499544,0.63705138,0.692062044
0.24,0.276937101,0.63705138,0.675182482
0.24,0.329687025,0.651866529,0.675182482
0.24,0.375843209,0.666681677,0.708941606
0.24,0.303312063,0.666681677,0.708941606
0.24,0.375843209,0.651866529,0.708941606
0.24,0.290124582,0.681496825,0.692062044
0.29,0.606624126,0.711127122,0.74270073
0.55,0.989061076,0.770387716,0.810218978
0.9,0.771467639,0.785202864,0.843978102
0.9,0.39562443,0.740757419,0.810218978
0.9,0.230780918,0.696311974,0.793339416
1,0.164843513,0.666681677,0.776459854
1,0.105499848,0.592605935,0.74270073
1,0.072531146,0.533345342,0.692062044
1,0.046156184,0.518530193,0.675182482
1,0.046156184,0.488899896,0.65830292
1,0.026374962,0.474084748,0.641423358
1,0.026374962,0.4592696,0.624543796
1,0.046156184,0.474084748,0.607664234
1,0.072531146,0.488899896,0.607664234
1,0.164843513,0.54816049,0.641423358
0.88,0.276937101,0.622236232,0.675182482
0.41,0.303312063,0.63705138,0.692062044
0.24,0.316499544,0.63705138,0.692062044
0.24,0.276937101,0.63705138,0.675182482
0.24,0.329687025,0.651866529,0.675182482
0.24,0.375843209,0.666681677,0.708941606
0.24,0.303312063,0.666681677,0.708941606
0.24,0.375843209,0.651866529,0.708941606
0.24,0.290124582,0.681496825,0.692062044
0.29,0.606624126,0.711127122,0.74270073
0.55,0.989061076,0.770387716,0.810218978
0.9,0.771467639,0.785202864,0.843978102
0.9,0.39562443,0.740757419,0.810218978
0.9,0.230780918,0.696311974,0.793339416
1,0.164843513,0.666681677,0.776459854
1,0.105499848,0.592605935,0.74270073
1,0.072531146,0.533345342,0.692062044
1,0.046156184,0.518530193,0.675182482
1,0.046156184,0.488899896,0.65830292
1,0.026374962,0.474084748,0.641423358
1,0.026374962,0.4592696,0.624543796
1,0.046156184,0.474084748,0.607664234
1,0.072531146,0.488899896,0.607664234
1,0.164843513,0.54816049,0.641423358
0.88,0.276937101,0.622236232,0.675182482
0.41,0.303312063,0.63705138,0.692062044
0.24,0.316499544,0.63705138,0.692062044
0.24,0.276937101,0.63705138,0.675182482
0.24,0.329687025,0.651866529,0.675182482
0.24,0.375843209,0.666681677,0.708941606
0.24,0.303312063,0.666681677,0.708941606
0.24,0.375843209,0.651866529,0.708941606
0.24,0.290124582,0.681496825,0.692062044
0.29,0.606624126,0.711127122,0.74270073
0.55,0.989061076,0.770387716,0.810218978
0.9,0.771467639,0.785202864,0.843978102
0.9,0.39562443,0.740757419,0.810218978
0.9,0.230780918,0.696311974,0.793339416
1,0.164843513,0.666681677,0.776459854
1,0.105499848,0.592605935,0.74270073
1,0.072531146,0.533345342,0.692062044
1,0.046156184,0.518530193,0.675182482
1,0.046156184,0.488899896,0.65830292
1,0.026374962,0.474084748,0.641423358
1,0.026374962,0.4592696,0.624543796
1,0.046156184,0.474084748,0.607664234
1,0.072531146,0.488899896,0.607664234
1,0.164843513,0.54816049,0.641423358
0.88,0.276937101,0.622236232,0.675182482
0.41,0.303312063,0.63705138,0.692062044
0.24,0.316499544,0.63705138,0.692062044
0.24,0.276937101,0.63705138,0.675182482
0.24,0.329687025,0.651866529,0.675182482
0.24,0.375843209,0.666681677,0.708941606
0.24,0.303312063,0.666681677,0.708941606
0.24,0.375843209,0.651866529,0.708941606
0.24,0.290124582,0.681496825,0.692062044
0.29,0.606624126,0.711127122,0.74270073
0.55,0.989061076,0.770387716,0.810218978
0.9,0.771467639,0.785202864,0.843978102
0.9,0.39562443,0.740757419,0.810218978
0.9,0.230780918,0.696311974,0.793339416
1,0.164843513,0.666681677,0.776459854
1,0.105499848,0.592605935,0.74270073
1,0.072531146,0.533345342,0.692062044
1,0.046156184,0.518530193,0.675182482
1,0.046156184,0.488899896,0.65830292
1,0.026374962,0.474084748,0.641423358
1,0.026374962,0.4592696,0.624543796
1,0.046156184,0.474084748,0.607664234
1,0.072531146,0.488899896,0.607664234
1,0.164843513,0.54816049,0.641423358
0.88,0.276937101,0.622236232,0.675182482
0.41,0.303312063,0.63705138,0.692062044
0.24,0.316499544,0.63705138,0.692062044
0.24,0.276937101,0.63705138,0.675182482
0.24,0.329687025,0.651866529,0.675182482
0.24,0.375843209,0.666681677,0.708941606
0.24,0.303312063,0.666681677,0.708941606
0.24,0.375843209,0.651866529,0.708941606
0.24,0.290124582,0.681496825,0.692062044
0.29,0.606624126,0.711127122,0.74270073
0.55,0.989061076,0.770387716,0.810218978
0.9,0.771467639,0.785202864,0.843978102
0.9,0.39562443,0.740757419,0.810218978
0.9,0.230780918,0.696311974,0.793339416
1,0.164843513,0.666681677,0.776459854
1,0.105499848,0.592605935,0.74270073
1,0.072531146,0.533345342,0.692062044
1,0.046156184,0.518530193,0.675182482
1,0.046156184,0.488899896,0.65830292
1,0.026374962,0.474084748,0.641423358
1,0.026374962,0.4592696,0.624543796
1,0.046156184,0.474084748,0.607664234
1,0.072531146,0.488899896,0.607664234
1,0.164843513,0.54816049,0.641423358
0.88,0.276937101,0.622236232,0.675182482
0.41,0.303312063,0.63705138,0.692062044
0.24,0.316499544,0.63705138,0.692062044
0.24,0.276937101,0.63705138,0.675182482
0.24,0.329687025,0.651866529,0.675182482
0.24,0.375843209,0.666681677,0.708941606
0.24,0.303312063,0.666681677,0.708941606
0.24,0.375843209,0.651866529,0.708941606
0.24,0.290124582,0.681496825,0.692062044
0.29,0.606624126,0.711127122,0.74270073
0.55,0.989061076,0.770387716,0.810218978
0.9,0.771467639,0.785202864,0.843978102
0.9,0.39562443,0.740757419,0.810218978
0.9,0.230780918,0.696311974,0.793339416
1,0.164843513,0.666681677,0.776459854
1,0.105499848,0.592605935,0.74270073
1,0.072531146,0.533345342,0.692062044
1,0.046156184,0.518530193,0.675182482
1,0.046156184,0.488899896,0.65830292
1,0.026374962,0.474084748,0.641423358
1,0.026374962,0.4592696,0.624543796
1,0.046156184,0.474084748,0.607664234
1,0.072531146,0.488899896,0.607664234
1,0.164843513,0.54816049,0.641423358
0.88,0.276937101,0.622236232,0.675182482
0.41,0.303312063,0.63705138,0.692062044
0.24,0.316499544,0.63705138,0.692062044
0.24,0.276937101,0.63705138,0.675182482
0.24,0.329687025,0.651866529,0.675182482
0.24,0.375843209,0.666681677,0.708941606
0.24,0.303312063,0.666681677,0.708941606
0.24,0.375843209,0.651866529,0.708941606
0.24,0.290124582,0.681496825,0.692062044
0.29,0.606624126,0.711127122,0.74270073
0.55,0.989061076,0.770387716,0.810218978
0.9,0.771467639,0.785202864,0.843978102
0.9,0.39562443,0.740757419,0.810218978
0.9,0.230780918,0.696311974,0.793339416
1,0.164843513,0.666681677,0.776459854
1,0.105499848,0.592605935,0.74270073
1,0.072531146,0.533345342,0.692062044
1,0.046156184,0.518530193,0.675182482
1,0.046156184,0.488899896,0.65830292
1,0.026374962,0.474084748,0.641423358
1,0.026374962,0.4592696,0.624543796
1,0.046156184,0.474084748,0.607664234
1,0.072531146,0.488899896,0.607664234
1,0.164843513,0.54816049,0.641423358
0.88,0.276937101,0.622236232,0.675182482
0.41,0.303312063,0.63705138,0.692062044
0.24,0.316499544,0.63705138,0.692062044
0.24,0.276937101,0.63705138,0.675182482
0.24,0.329687025,0.651866529,0.675182482
0.24,0.375843209,0.666681677,0.708941606
0.24,0.303312063,0.666681677,0.708941606
0.24,0.375843209,0.651866529,0.708941606
0.24,0.290124582,0.681496825,0.692062044
0.29,0.606624126,0.711127122,0.74270073
0.55,0.989061076,0.770387716,0.810218978
0.9,0.771467639,0.785202864,0.843978102
0.9,0.39562443,0.740757419,0.810218978
0.9,0.230780918,0.696311974,0.793339416
1,0.164843513,0.666681677,0.776459854
1,0.105499848,0.592605935,0.74270073
1,0.072531146,0.533345342,0.692062044
1,0.046666667,0.65564912,0.610948905
1,0.046666667,0.618183456,0.595675182
1,0.026666667,0.599450624,0.58040146
1,0.026666667,0.580717792,0.565127737
1,0.046666667,0.599450624,0.549854015
1,0.073333333,0.618183456,0.549854015
1,0.166666667,0.693114784,0.58040146
0.88,0.28,0.786778944,0.610948905
0.41,0.306666667,0.805511776,0.626222628
0.24,0.32,0.805511776,0.626222628
0.24,0.28,0.805511776,0.610948905
0.24,0.333333333,0.824244608,0.610948905
0.24,0.38,0.84297744,0.64149635
0.24,0.306666667,0.84297744,0.64149635
0.24,0.38,0.824244608,0.64149635
0.24,0.293333333,0.861710272,0.626222628
0.29,0.613333333,0.899175936,0.672043796
0.55,1,0.974107263,0.733138686
0.9,0.78,0.992840095,0.763686131
0.9,0.4,0.936641599,0.733138686
0.9,0.233333333,0.880443104,0.717864964
1,0.166666667,0.84297744,0.702591241
1,0.106666667,0.74931328,0.672043796
1,0.073333333,0.674381952,0.626222628
1,0.046666667,0.65564912,0.610948905
1,0.046666667,0.618183456,0.595675182
1,0.026666667,0.599450624,0.58040146
1,0.026666667,0.580717792,0.565127737
1,0.046666667,0.599450624,0.549854015
1,0.073333333,0.618183456,0.549854015
1,0.166666667,0.693114784,0.58040146
0.88,0.28,0.786778944,0.610948905
0.41,0.306666667,0.805511776,0.626222628
0.24,0.32,0.805511776,0.626222628
0.24,0.28,0.805511776,0.610948905
0.24,0.333333333,0.824244608,0.610948905
0.24,0.38,0.84297744,0.64149635
0.24,0.306666667,0.84297744,0.64149635
0.24,0.38,0.824244608,0.64149635
0.24,0.293333333,0.861710272,0.626222628
0.29,0.613333333,0.899175936,0.672043796
0.55,1,0.974107263,0.733138686
0.9,0.78,0.992840095,0.763686131
0.9,0.4,0.936641599,0.733138686
0.9,0.233333333,0.880443104,0.717864964
1,0.166666667,0.84297744,0.702591241
1,0.106666667,0.74931328,0.672043796
1,0.073333333,0.674381952,0.626222628
1,0.046666667,0.65564912,0.610948905
1,0.046666667,0.618183456,0.595675182
1,0.026666667,0.599450624,0.58040146
1,0.026666667,0.580717792,0.565127737
1,0.046666667,0.599450624,0.549854015
1,0.073333333,0.618183456,0.549854015
1,0.166666667,0.693114784,0.58040146
0.88,0.28,0.786778944,0.610948905
0.41,0.306666667,0.805511776,0.626222628
0.24,0.32,0.805511776,0.626222628
0.24,0.28,0.805511776,0.610948905
0.24,0.333333333,0.824244608,0.610948905
0.24,0.38,0.84297744,0.64149635
0.24,0.306666667,0.84297744,0.64149635
0.24,0.38,0.824244608,0.64149635
0.24,0.293333333,0.861710272,0.626222628
0.29,0.613333333,0.899175936,0.672043796
0.55,1,0.974107263,0.733138686
0.9,0.78,0.992840095,0.763686131
0.9,0.4,0.936641599,0.733138686
0.9,0.233333333,0.880443104,0.717864964
1,0.166666667,0.84297744,0.702591241
1,0.106666667,0.74931328,0.672043796
1,0.073333333,0.674381952,0.626222628
1,0.046666667,0.65564912,0.610948905
1,0.046666667,0.618183456,0.595675182
1,0.026666667,0.599450624,0.58040146
1,0.026666667,0.580717792,0.565127737
1,0.046666667,0.599450624,0.549854015
1,0.073333333,0.618183456,0.549854015
1,0.166666667,0.693114784,0.58040146
0.88,0.28,0.786778944,0.610948905
0.41,0.306666667,0.805511776,0.626222628
0.24,0.32,0.805511776,0.626222628
0.24,0.28,0.805511776,0.610948905
0.24,0.333333333,0.824244608,0.610948905
0.24,0.38,0.84297744,0.64149635
0.24,0.306666667,0.84297744,0.64149635
0.24,0.38,0.824244608,0.64149635
0.24,0.293333333,0.861710272,0.626222628
0.29,0.613333333,0.899175936,0.672043796
0.55,1,0.974107263,0.733138686
0.9,0.78,0.992840095,0.763686131
0.9,0.4,0.936641599,0.733138686
0.9,0.233333333,0.880443104,0.717864964
