Dependency=PUMA	Dependency=Geometry Building Type RECS	Dependency=Vintage	Option=Electricity	Option=Fuel Oil	Option=Natural Gas	Option=None	Option=Other Fuel	Option=Propane
AR, 01900	Single-Family Detached	2020s	0.787069	0.000000	0.078449	0.000000	0.098276	0.036207
AR, 02000	Mobile Home	2020s	0.762712	0.000000	0.052542	0.000000	0.033898	0.150847
AR, 02000	Multi-Family with 2 - 4 Units	2020s	0.943140	0.000000	0.051207	0.003262	0.000000	0.002392
AR, 02000	Multi-Family with 5+ Units	2020s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000
AR, 02000	Single-Family Attached	2020s	0.829171	0.000000	0.108399	0.036322	0.026107	0.000000
AR, 02000	Single-Family Detached	2020s	0.879771	0.000000	0.120229	0.000000	0.000000	0.000000
AZ, 00100	Mobile Home	2020s	0.698398	0.000000	0.077489	0.025805	0.042826	0.155481
AZ, 00100	Multi-Family with 2 - 4 Units	2020s	0.911060	0.000000	0.076254	0.000000	0.011307	0.001378
AZ, 00100	Multi-Family with 5+ Units	2020s	0.960158	0.000000	0.039842	0.000000	0.000000	0.000000
AZ, 00100	Single-Family Attached	2020s	0.710248	0.000000	0.234715	0.012398	0.023247	0.019391
AZ, 00100	Single-Family Detached	2020s	0.652771	0.000000	0.344014	0.000000	0.000000	0.003216
AZ, 00101	Mobile Home	2020s	0.776216	0.000000	0.072027	0.040541	0.091892	0.019325
AZ, 00101	Multi-Family with 2 - 4 Units	2020s	0.911060	0.000000	0.076254	0.000000	0.011307	0.001378
AZ, 00101	Multi-Family with 5+ Units	2020s	0.953807	0.000000	0.000000	0.000000	0.000000	0.046193
AZ, 00101	Single-Family Attached	2020s	0.630451	0.000000	0.254135	0.071429	0.000000	0.043985
AZ, 00101	Single-Family Detached	2020s	0.677070	0.000000	0.322930	0.000000	0.000000	0.000000
AZ, 00102	Mobile Home	2020s	0.698398	0.000000	0.077489	0.025805	0.042826	0.155481
AZ, 00102	Multi-Family with 2 - 4 Units	2020s	0.911060	0.000000	0.076254	0.000000	0.011307	0.001378
AZ, 00102	Multi-Family with 5+ Units	2020s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000
AZ, 00102	Single-Family Attached	2020s	0.710248	0.000000	0.234715	0.012398	0.023247	0.019391
AZ, 00102	Single-Family Detached	2020s	0.791329	0.000000	0.183487	0.000000	0.000000	0.025184
AZ, 00103	Mobile Home	2020s	0.698398	0.000000	0.077489	0.025805	0.042826	0.155481
AZ, 00103	Multi-Family with 2 - 4 Units	2020s	0.911060	0.000000	0.076254	0.000000	0.011307	0.001378
AZ, 00103	Multi-Family with 5+ Units	2020s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000
AZ, 00103	Single-Family Attached	2020s	0.710248	0.000000	0.234715	0.012398	0.023247	0.019391
AZ, 00103	Single-Family Detached	2020s	0.635598	0.000000	0.322345	0.005707	0.026974	0.009376
AZ, 00104	Mobile Home	2020s	0.676208	0.000000	0.094238	0.000000	0.000000	0.229554
AZ, 00104	Multi-Family with 2 - 4 Units	2020s	0.911060	0.000000	0.076254	0.000000	0.011307	0.001378
AZ, 00104	Multi-Family with 5+ Units	2020s	0.914252	0.000000	0.064773	0.014881	0.002133	0.003962
AZ, 00104	Single-Family Attached	2020s	0.710248	0.000000	0.234715	0.012398	0.023247	0.019391
AZ, 00104	Single-Family Detached	2020s	0.635598	0.000000	0.322345	0.005707	0.026974	0.009376
AZ, 00105	Mobile Home	2020s	0.698398	0.000000	0.077489	0.025805	0.042826	0.155481
AZ, 00105	Multi-Family with 2 - 4 Units	2020s	0.911060	0.000000	0.076254	0.000000	0.011307	0.001378
AZ, 00105	Multi-Family with 5+ Units	2020s	0.884916	0.000000	0.014525	0.100559	0.000000	0.000000
AZ, 00105	Single-Family Attached	2020s	0.710248	0.000000	0.234715	0.012398	0.023247	0.019391
AZ, 00105	Single-Family Detached	2020s	0.665455	0.000000	0.325000	0.000000	0.000000	0.009545
AZ, 00106	Mobile Home	2020s	0.698398	0.000000	0.077489	0.025805	0.042826	0.155481
AZ, 00106	Multi-Family with 2 - 4 Units	2020s	0.911060	0.000000	0.076254	0.000000	0.011307	0.001378
AZ, 00106	Multi-Family with 5+ Units	2020s	0.975926	0.000000	0.024074	0.000000	0.000000	0.000000
AZ, 00106	Single-Family Attached	2020s	0.710248	0.000000	0.234715	0.012398	0.023247	0.019391
AZ, 00106	Single-Family Detached	2020s	0.845772	0.000000	0.102757	0.000000	0.051471	0.000000
AZ, 00107	Mobile Home	2020s	0.698398	0.000000	0.077489	0.025805	0.042826	0.155481
AZ, 00107	Multi-Family with 2 - 4 Units	2020s	0.911060	0.000000	0.076254	0.000000	0.011307	0.001378
AZ, 00107	Multi-Family with 5+ Units	2020s	0.981736	0.000000	0.018264	0.000000	0.000000	0.000000
AZ, 00107	Single-Family Attached	2020s	0.710248	0.000000	0.234715	0.012398	0.023247	0.019391
AZ, 00107	Single-Family Detached	2020s	0.539728	0.000000	0.460272	0.000000	0.000000	0.000000
AZ, 00108	Mobile Home	2020s	0.698398	0.000000	0.077489	0.025805	0.042826	0.155481
AZ, 00108	Multi-Family with 2 - 4 Units	2020s	0.911060	0.000000	0.076254	0.000000	0.011307	0.001378
AZ, 00108	Multi-Family with 5+ Units	2020s	0.975086	0.000000	0.008914	0.016000	0.000000	0.000000
AZ, 00108	Single-Family Attached	2020s	0.710248	0.000000	0.234715	0.012398	0.023247	0.019391
AZ, 00108	Single-Family Detached	2020s	0.859880	0.000000	0.140120	0.000000	0.000000	0.000000
AZ, 00109	Mobile Home	2020s	0.698398	0.000000	0.077489	0.025805	0.042826	0.155481
AZ, 00109	Multi-Family with 2 - 4 Units	2020s	0.911060	0.000000	0.076254	0.000000	0.011307	0.001378
AZ, 00109	Multi-Family with 5+ Units	2020s	0.962275	0.000000	0.029279	0.008446	0.000000	0.000000
AZ, 00109	Single-Family Attached	2020s	0.710248	0.000000	0.234715	0.012398	0.023247	0.019391
AZ, 00109	Single-Family Detached	2020s	0.635598	0.000000	0.322345	0.005707	0.026974	0.009376
AZ, 00110	Mobile Home	2020s	0.698398	0.000000	0.077489	0.025805	0.042826	0.155481
AZ, 00110	Multi-Family with 2 - 4 Units	2020s	0.911060	0.000000	0.076254	0.000000	0.011307	0.001378
AZ, 00110	Multi-Family with 5+ Units	2020s	0.920325	0.000000	0.039423	0.019495	0.013718	0.007039
AZ, 00110	Single-Family Attached	2020s	0.710248	0.000000	0.234715	0.012398	0.023247	0.019391
AZ, 00110	Single-Family Detached	2020s	0.788106	0.000000	0.211894	0.000000	0.000000	0.000000
AZ, 00111	Mobile Home	2020s	0.698398	0.000000	0.077489	0.025805	0.042826	0.155481
AZ, 00111	Multi-Family with 2 - 4 Units	2020s	0.911060	0.000000	0.076254	0.000000	0.011307	0.001378
AZ, 00111	Multi-Family with 5+ Units	2020s	0.914252	0.000000	0.064773	0.014881	0.002133	0.003962
AZ, 00111	Single-Family Attached	2020s	0.710248	0.000000	0.234715	0.012398	0.023247	0.019391
AZ, 00111	Single-Family Detached	2020s	0.553616	0.000000	0.350124	0.000000	0.057357	0.038902
AZ, 00112	Mobile Home	2020s	0.698398	0.000000	0.077489	0.025805	0.042826	0.155481
AZ, 00112	Multi-Family with 2 - 4 Units	2020s	0.911060	0.000000	0.076254	0.000000	0.011307	0.001378
AZ, 00112	Multi-Family with 5+ Units	2020s	0.814045	0.000000	0.185955	0.000000	0.000000	0.000000
AZ, 00112	Single-Family Attached	2020s	0.710248	0.000000	0.234715	0.012398	0.023247	0.019391
AZ, 00112	Single-Family Detached	2020s	0.577047	0.000000	0.393477	0.000000	0.029476	0.000000
AZ, 00113	Mobile Home	2020s	0.698398	0.000000	0.077489	0.025805	0.042826	0.155481
AZ, 00113	Multi-Family with 2 - 4 Units	2020s	0.911060	0.000000	0.076254	0.000000	0.011307	0.001378
AZ, 00113	Multi-Family with 5+ Units	2020s	0.914252	0.000000	0.064773	0.014881	0.002133	0.003962
AZ, 00113	Single-Family Attached	2020s	0.710248	0.000000	0.234715	0.012398	0.023247	0.019391
AZ, 00113	Single-Family Detached	2020s	0.601903	0.000000	0.398097	0.000000	0.000000	0.000000
AZ, 00114	Mobile Home	2020s	0.698398	0.000000	0.077489	0.025805	0.042826	0.155481
AZ, 00114	Multi-Family with 2 - 4 Units	2020s	0.911060	0.000000	0.076254	0.000000	0.011307	0.001378
AZ, 00114	Multi-Family with 5+ Units	2020s	0.914252	0.000000	0.064773	0.014881	0.002133	0.003962
AZ, 00114	Single-Family Attached	2020s	0.710248	0.000000	0.234715	0.012398	0.023247	0.019391
AZ, 00114	Single-Family Detached	2020s	0.889526	0.000000	0.110474	0.000000	0.000000	0.000000
AZ, 00115	Mobile Home	2020s	0.698398	0.000000	0.077489	0.025805	0.042826	0.155481
AZ, 00115	Multi-Family with 2 - 4 Units	2020s	0.911060	0.000000	0.076254	0.000000	0.011307	0.001378
AZ, 00115	Multi-Family with 5+ Units	2020s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000
AZ, 00115	Single-Family Attached	2020s	0.710248	0.000000	0.234715	0.012398	0.023247	0.019391
AZ, 00115	Single-Family Detached	2020s	0.635598	0.000000	0.322345	0.005707	0.026974	0.009376
AZ, 00116	Mobile Home	2020s	0.698398	0.000000	0.077489	0.025805	0.042826	0.155481
AZ, 00116	Multi-Family with 2 - 4 Units	2020s	0.911060	0.000000	0.076254	0.000000	0.011307	0.001378
AZ, 00116	Multi-Family with 5+ Units	2020s	0.784148	0.000000	0.118931	0.085145	0.000000	0.011775
AZ, 00116	Single-Family Attached	2020s	0.710248	0.000000	0.234715	0.012398	0.023247	0.019391
AZ, 00116	Single-Family Detached	2020s	0.698698	0.000000	0.301302	0.000000	0.000000	0.000000
AZ, 00117	Mobile Home	2020s	0.698398	0.000000	0.077489	0.025805	0.042826	0.155481
AZ, 00117	Multi-Family with 2 - 4 Units	2020s	0.911060	0.000000	0.076254	0.000000	0.011307	0.001378
AZ, 00117	Multi-Family with 5+ Units	2020s	0.833646	0.000000	0.099330	0.067024	0.000000	0.000000
AZ, 00117	Single-Family Attached	2020s	0.710248	0.000000	0.234715	0.012398	0.023247	0.019391
AZ, 00117	Single-Family Detached	2020s	0.787866	0.000000	0.212134	0.000000	0.000000	0.000000
AZ, 00118	Mobile Home	2020s	0.698398	0.000000	0.077489	0.025805	0.042826	0.155481
AZ, 00118	Multi-Family with 2 - 4 Units	2020s	0.911060	0.000000	0.076254	0.000000	0.011307	0.001378
AZ, 00118	Multi-Family with 5+ Units	2020s	0.897120	0.000000	0.067822	0.035058	0.000000	0.000000
AZ, 00118	Single-Family Attached	2020s	0.710248	0.000000	0.234715	0.012398	0.023247	0.019391
AZ, 00118	Single-Family Detached	2020s	0.635598	0.000000	0.322345	0.005707	0.026974	0.009376
AZ, 00119	Mobile Home	2020s	0.698398	0.000000	0.077489	0.025805	0.042826	0.155481
AZ, 00119	Multi-Family with 2 - 4 Units	2020s	0.911060	0.000000	0.076254	0.000000	0.011307	0.001378
AZ, 00119	Multi-Family with 5+ Units	2020s	0.961968	0.000000	0.038032	0.000000	0.000000	0.000000
AZ, 00119	Single-Family Attached	2020s	0.710248	0.000000	0.234715	0.012398	0.023247	0.019391
AZ, 00119	Single-Family Detached	2020s	0.808707	0.000000	0.171393	0.000000	0.019900	0.000000
AZ, 00120	Mobile Home	2020s	0.698398	0.000000	0.077489	0.025805	0.042826	0.155481
AZ, 00120	Multi-Family with 2 - 4 Units	2020s	0.911060	0.000000	0.076254	0.000000	0.011307	0.001378
AZ, 00120	Multi-Family with 5+ Units	2020s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000
AZ, 00120	Single-Family Attached	2020s	0.710248	0.000000	0.234715	0.012398	0.023247	0.019391
AZ, 00120	Single-Family Detached	2020s	0.610304	0.000000	0.389696	0.000000	0.000000	0.000000
AZ, 00121	Mobile Home	2020s	0.698398	0.000000	0.077489	0.025805	0.042826	0.155481
AZ, 00121	Multi-Family with 2 - 4 Units	2020s	0.911060	0.000000	0.076254	0.000000	0.011307	0.001378
AZ, 00121	Multi-Family with 5+ Units	2020s	0.914252	0.000000	0.064773	0.014881	0.002133	0.003962
AZ, 00121	Single-Family Attached	2020s	0.710248	0.000000	0.234715	0.012398	0.023247	0.019391
AZ, 00121	Single-Family Detached	2020s	0.785082	0.000000	0.156029	0.004487	0.054403	0.000000
AZ, 00122	Mobile Home	2020s	0.698398	0.000000	0.077489	0.025805	0.042826	0.155481
AZ, 00122	Multi-Family with 2 - 4 Units	2020s	0.911060	0.000000	0.076254	0.000000	0.011307	0.001378
AZ, 00122	Multi-Family with 5+ Units	2020s	0.914252	0.000000	0.064773	0.014881	0.002133	0.003962
AZ, 00122	Single-Family Attached	2020s	0.710248	0.000000	0.234715	0.012398	0.023247	0.019391
AZ, 00122	Single-Family Detached	2020s	0.635598	0.000000	0.322345	0.005707	0.026974	0.009376
AZ, 00123	Mobile Home	2020s	0.698398	0.000000	0.077489	0.025805	0.042826	0.155481
AZ, 00123	Multi-Family with 2 - 4 Units	2020s	0.911060	0.000000	0.076254	0.000000	0.011307	0.001378
AZ, 00123	Multi-Family with 5+ Units	2020s	0.914252	0.000000	0.064773	0.014881	0.002133	0.003962
AZ, 00123	Single-Family Attached	2020s	0.710248	0.000000	0.234715	0.012398	0.023247	0.019391
AZ, 00123	Single-Family Detached	2020s	0.922078	0.000000	0.000000	0.077922	0.000000	0.000000
AZ, 00124	Mobile Home	2020s	0.698398	0.000000	0.077489	0.025805	0.042826	0.155481
AZ, 00124	Multi-Family with 2 - 4 Units	2020s	0.911060	0.000000	0.076254	0.000000	0.011307	0.001378
AZ, 00124	Multi-Family with 5+ Units	2020s	0.932008	0.000000	0.067992	0.000000	0.000000	0.000000
AZ, 00124	Single-Family Attached	2020s	0.710248	0.000000	0.234715	0.012398	0.023247	0.019391
AZ, 00124	Single-Family Detached	2020s	0.843304	0.000000	0.156696	0.000000	0.000000	0.000000
AZ, 00125	Mobile Home	2020s	0.698398	0.000000	0.077489	0.025805	0.042826	0.155481
AZ, 00125	Multi-Family with 2 - 4 Units	2020s	0.911060	0.000000	0.076254	0.000000	0.011307	0.001378
AZ, 00125	Multi-Family with 5+ Units	2020s	0.914252	0.000000	0.064773	0.014881	0.002133	0.003962
AZ, 00125	Single-Family Attached	2020s	0.710248	0.000000	0.234715	0.012398	0.023247	0.019391
AZ, 00125	Single-Family Detached	2020s	0.635598	0.000000	0.322345	0.005707	0.026974	0.009376
AZ, 00126	Mobile Home	2020s	0.698398	0.000000	0.077489	0.025805	0.042826	0.155481
AZ, 00126	Multi-Family with 2 - 4 Units	2020s	0.911060	0.000000	0.076254	0.000000	0.011307	0.001378
AZ, 00126	Multi-Family with 5+ Units	2020s	0.899734	0.000000	0.100266	0.000000	0.000000	0.000000
AZ, 00126	Single-Family Attached	2020s	0.710248	0.000000	0.234715	0.012398	0.023247	0.019391
AZ, 00126	Single-Family Detached	2020s	0.635598	0.000000	0.322345	0.005707	0.026974	0.009376
AZ, 00127	Mobile Home	2020s	0.698398	0.000000	0.077489	0.025805	0.042826	0.155481
AZ, 00127	Multi-Family with 2 - 4 Units	2020s	0.911060	0.000000	0.076254	0.000000	0.011307	0.001378
AZ, 00127	Multi-Family with 5+ Units	2020s	0.947411	0.000000	0.052589	0.000000	0.000000	0.000000
AZ, 00127	Single-Family Attached	2020s	0.710248	0.000000	0.234715	0.012398	0.023247	0.019391
AZ, 00127	Single-Family Detached	2020s	0.589900	0.000000	0.410100	0.000000	0.000000	0.000000
AZ, 00128	Mobile Home	2020s	0.698398	0.000000	0.077489	0.025805	0.042826	0.155481
AZ, 00128	Multi-Family with 2 - 4 Units	2020s	0.911060	0.000000	0.076254	0.000000	0.011307	0.001378
AZ, 00128	Multi-Family with 5+ Units	2020s	0.914252	0.000000	0.064773	0.014881	0.002133	0.003962
AZ, 00128	Single-Family Attached	2020s	0.710248	0.000000	0.234715	0.012398	0.023247	0.019391
AZ, 00128	Single-Family Detached	2020s	0.486722	0.000000	0.513278	0.000000	0.000000	0.000000
AZ, 00129	Mobile Home	2020s	0.698398	0.000000	0.077489	0.025805	0.042826	0.155481
AZ, 00129	Multi-Family with 2 - 4 Units	2020s	0.911060	0.000000	0.076254	0.000000	0.011307	0.001378
AZ, 00129	Multi-Family with 5+ Units	2020s	0.870000	0.000000	0.130000	0.000000	0.000000	0.000000
AZ, 00129	Single-Family Attached	2020s	0.710248	0.000000	0.234715	0.012398	0.023247	0.019391
AZ, 00129	Single-Family Detached	2020s	0.599067	0.000000	0.375248	0.012947	0.009520	0.003218
AZ, 00130	Mobile Home	2020s	0.698398	0.000000	0.077489	0.025805	0.042826	0.155481
AZ, 00130	Multi-Family with 2 - 4 Units	2020s	0.911060	0.000000	0.076254	0.000000	0.011307	0.001378
AZ, 00130	Multi-Family with 5+ Units	2020s	0.914252	0.000000	0.064773	0.014881	0.002133	0.003962
AZ, 00130	Single-Family Attached	2020s	0.710248	0.000000	0.234715	0.012398	0.023247	0.019391
AZ, 00130	Single-Family Detached	2020s	0.864343	0.000000	0.114605	0.000000	0.021053	0.000000
AZ, 00131	Mobile Home	2020s	0.698398	0.000000	0.077489	0.025805	0.042826	0.155481
AZ, 00131	Multi-Family with 2 - 4 Units	2020s	0.911060	0.000000	0.076254	0.000000	0.011307	0.001378
AZ, 00131	Multi-Family with 5+ Units	2020s	0.892585	0.000000	0.052330	0.055085	0.000000	0.000000
AZ, 00131	Single-Family Attached	2020s	0.710248	0.000000	0.234715	0.012398	0.023247	0.019391
AZ, 00131	Single-Family Detached	2020s	0.651248	0.000000	0.302832	0.000000	0.000000	0.045920
AZ, 00132	Mobile Home	2020s	0.698398	0.000000	0.077489	0.025805	0.042826	0.155481
AZ, 00132	Multi-Family with 2 - 4 Units	2020s	0.911060	0.000000	0.076254	0.000000	0.011307	0.001378
AZ, 00132	Multi-Family with 5+ Units	2020s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000
AZ, 00132	Single-Family Attached	2020s	0.710248	0.000000	0.234715	0.012398	0.023247	0.019391
AZ, 00132	Single-Family Detached	2020s	0.555626	0.000000	0.384107	0.000000	0.056935	0.003333
AZ, 00133	Mobile Home	2020s	0.698398	0.000000	0.077489	0.025805	0.042826	0.155481
AZ, 00133	Multi-Family with 2 - 4 Units	2020s	0.911060	0.000000	0.076254	0.000000	0.011307	0.001378
AZ, 00133	Multi-Family with 5+ Units	2020s	0.904081	0.000000	0.095919	0.000000	0.000000	0.000000
AZ, 00133	Single-Family Attached	2020s	0.710248	0.000000	0.234715	0.012398	0.023247	0.019391
AZ, 00133	Single-Family Detached	2020s	0.740630	0.000000	0.259370	0.000000	0.000000	0.000000
AZ, 00134	Mobile Home	2020s	0.698398	0.000000	0.077489	0.025805	0.042826	0.155481
AZ, 00134	Multi-Family with 2 - 4 Units	2020s	0.911060	0.000000	0.076254	0.000000	0.011307	0.001378
AZ, 00134	Multi-Family with 5+ Units	2020s	0.914252	0.000000	0.064773	0.014881	0.002133	0.003962
AZ, 00134	Single-Family Attached	2020s	0.710248	0.000000	0.234715	0.012398	0.023247	0.019391
AZ, 00134	Single-Family Detached	2020s	0.633583	0.000000	0.315864	0.000000	0.040664	0.009889
AZ, 00201	Mobile Home	2020s	0.558791	0.000000	0.300732	0.000000	0.000000	0.140476
AZ, 00201	Multi-Family with 2 - 4 Units	2020s	0.911060	0.000000	0.076254	0.000000	0.011307	0.001378
AZ, 00201	Multi-Family with 5+ Units	2020s	0.914252	0.000000	0.064773	0.014881	0.002133	0.003962
AZ, 00201	Single-Family Attached	2020s	0.710248	0.000000	0.234715	0.012398	0.023247	0.019391
AZ, 00201	Single-Family Detached	2020s	0.492893	0.000000	0.474302	0.000000	0.008883	0.023921
AZ, 00202	Mobile Home	2020s	0.698398	0.000000	0.077489	0.025805	0.042826	0.155481
AZ, 00202	Multi-Family with 2 - 4 Units	2020s	0.911060	0.000000	0.076254	0.000000	0.011307	0.001378
AZ, 00202	Multi-Family with 5+ Units	2020s	0.914252	0.000000	0.064773	0.014881	0.002133	0.003962
AZ, 00202	Single-Family Attached	2020s	0.710248	0.000000	0.234715	0.012398	0.023247	0.019391
AZ, 00202	Single-Family Detached	2020s	0.520916	0.000000	0.451508	0.000000	0.019737	0.007840
AZ, 00203	Mobile Home	2020s	0.698398	0.000000	0.077489	0.025805	0.042826	0.155481
AZ, 00203	Multi-Family with 2 - 4 Units	2020s	0.911060	0.000000	0.076254	0.000000	0.011307	0.001378
AZ, 00203	Multi-Family with 5+ Units	2020s	0.981906	0.000000	0.018094	0.000000	0.000000	0.000000
AZ, 00203	Single-Family Attached	2020s	0.710248	0.000000	0.234715	0.012398	0.023247	0.019391
AZ, 00203	Single-Family Detached	2020s	0.545575	0.000000	0.454425	0.000000	0.000000	0.000000
AZ, 00204	Mobile Home	2020s	0.698398	0.000000	0.077489	0.025805	0.042826	0.155481
AZ, 00204	Multi-Family with 2 - 4 Units	2020s	0.911060	0.000000	0.076254	0.000000	0.011307	0.001378
AZ, 00204	Multi-Family with 5+ Units	2020s	0.948259	0.000000	0.025871	0.000000	0.000000	0.025871
AZ, 00204	Single-Family Attached	2020s	0.710248	0.000000	0.234715	0.012398	0.023247	0.019391
AZ, 00204	Single-Family Detached	2020s	0.616014	0.000000	0.383986	0.000000	0.000000	0.000000
AZ, 00205	Mobile Home	2020s	0.698398	0.000000	0.077489	0.025805	0.042826	0.155481
AZ, 00205	Multi-Family with 2 - 4 Units	2020s	0.911060	0.000000	0.076254	0.000000	0.011307	0.001378
AZ, 00205	Multi-Family with 5+ Units	2020s	0.914252	0.000000	0.064773	0.014881	0.002133	0.003962
AZ, 00205	Single-Family Attached	2020s	0.710248	0.000000	0.234715	0.012398	0.023247	0.019391
AZ, 00205	Single-Family Detached	2020s	0.569021	0.000000	0.385858	0.012972	0.032149	0.000000
AZ, 00206	Mobile Home	2020s	0.698398	0.000000	0.077489	0.025805	0.042826	0.155481
AZ, 00206	Multi-Family with 2 - 4 Units	2020s	0.911060	0.000000	0.076254	0.000000	0.011307	0.001378
AZ, 00206	Multi-Family with 5+ Units	2020s	0.914252	0.000000	0.064773	0.014881	0.002133	0.003962
AZ, 00206	Single-Family Attached	2020s	0.710248	0.000000	0.234715	0.012398	0.023247	0.019391
AZ, 00206	Single-Family Detached	2020s	0.635598	0.000000	0.322345	0.005707	0.026974	0.009376
AZ, 00207	Mobile Home	2020s	0.698398	0.000000	0.077489	0.025805	0.042826	0.155481
AZ, 00207	Multi-Family with 2 - 4 Units	2020s	0.911060	0.000000	0.076254	0.000000	0.011307	0.001378
AZ, 00207	Multi-Family with 5+ Units	2020s	0.914252	0.000000	0.064773	0.014881	0.002133	0.003962
AZ, 00207	Single-Family Attached	2020s	0.710248	0.000000	0.234715	0.012398	0.023247	0.019391
AZ, 00207	Single-Family Detached	2020s	0.635598	0.000000	0.322345	0.005707	0.026974	0.009376
AZ, 00208	Mobile Home	2020s	0.698398	0.000000	0.077489	0.025805	0.042826	0.155481
AZ, 00208	Multi-Family with 2 - 4 Units	2020s	0.911060	0.000000	0.076254	0.000000	0.011307	0.001378
AZ, 00208	Multi-Family with 5+ Units	2020s	0.872031	0.000000	0.039847	0.088123	0.000000	0.000000
