Location,pre-1950,1950s,1960s,1970s,1980s,1990s,2000s,,,,,
USA_TX_Corpus.Christi.Intl.AP.722510_TMY3.epw,0.101302314281815,0.119025298157936,0.111320292523092,0.165998661298169,0.167209863819982,0.155564588151183,0.176115756257259,,,,,
USA_TX_San.Antonio.Intl.AP.722530_TMY3.epw,0.103381309825057,8.71272402981928E-02,9.38339529508343E-02,0.153201481684668,0.159785898841383,0.155828079088525,0.239104964028912,,,,,
USA_TX_Austin-Mueller.Muni.AP.722540_TMY3.epw,5.45545806139205E-02,4.62706472996757E-02,5.30420457660606E-02,0.132045417010993,0.181155417373898,0.204776344755427,0.318337208470679,,,,,
USA_TX_Victoria.Rgnl.AP.722550_TMY3.epw,0.180703862460876,0.141989785472463,0.123292846206056,0.163468963362422,0.159223147431498,0.122224898820423,0.107143855727274,,,,,
USA_TX_Waco.Rgnl.AP.722560_TMY3.epw,0.121265593399951,0.113372784205345,0.110085349103092,0.18091511273895,0.167679644798438,0.144482841361775,0.157885626000284,,,,,
USA_TX_Dallas-Fort.Worth.Intl.AP.722590_TMY3.epw,7.20749515818769E-02,9.05685482509174E-02,9.76008235656641E-02,0.147920115723673,0.178853208287786,0.167562570670241,0.239733518398134,,,,,
USA_TX_San.Angelo-Mathis.AP.722630_TMY3.epw,0.202677167458645,0.151727245470458,0.13266323281663,0.173113984257981,0.151869170851544,9.91725423405512E-02,8.47781682943164E-02,,,,,
USA_TX_Midland.Intl.AP.722650_TMY3.epw,0.101186376824996,0.248143715515729,0.159291175217455,0.16188953094027,0.159704611131681,0.084755401829498,8.18126221864023E-02,,,,,
USA_TX_Abilene.Rgnl.AP.722660_TMY3.epw,0.230842015210949,0.175605628194594,0.121360994930222,0.152315662559421,0.144826712651914,8.68820647506856E-02,8.50492604031435E-02,,,,,
USA_TX_Lubbock.Intl.AP.722670_TMY3.epw,0.135503304136121,0.181029256692448,0.154033454673834,0.169041226773105,0.130975749247889,0.108113177567952,0.117965656338542,,,,,
USA_TX_El.Paso.Intl.AP.722700_TMY3.epw,6.68446542215643E-02,9.03522060000741E-02,0.100996990338909,0.175168026328048,0.171555479605107,0.178173564100504,0.205430276336539,,,,,
USA_AZ_Tucson.Intl.AP.722740_TMY3.epw,0.057134345111343,7.91534379705951E-02,7.73960924284398E-02,0.188706882725361,0.162214284847496,0.198319417859559,0.233607956055038,,,,,
USA_AZ_Phoenix-Sky.Harbor.Intl.AP.722780_TMY3.epw,2.25713468290172E-02,4.96134960798017E-02,6.14460312021209E-02,0.155737693996907,0.165183855080486,0.222255462217262,0.319827407316479,,,,,
USA_CA_San.Diego-Lindbergh.Field.722900_TMY3.epw,6.30395104200083E-02,0.100148980682915,0.114127287213283,0.213537013970523,0.19317049913918,0.145908698335656,0.167765537976817,,,,,
USA_CA_Los.Angeles.Intl.AP.722950_TMY3.epw,0.248903091604439,0.196887545202998,0.148392757961951,0.129133359423464,0.125034019296486,7.68791582269416E-02,7.33556408910353E-02,,,,,
USA_CA_Long.Beach-Daugherty.Field.722970_TMY3.epw,0.115139330158122,0.197099148545182,0.156278213261272,0.175110769706971,0.145892976481661,0.100476940484371,0.108215548226627,,,,,
USA_NC_Wilmington.Intl.AP.723013_TMY3.epw,7.72867720951775E-02,6.83949976692844E-02,9.00667438444493E-02,0.147868293034755,0.172433235195967,0.223127740718418,0.215404618262485,,,,,
USA_NC_Cape.Hatteras.723040_TMY3.epw,0.139024896129711,7.94802332025444E-02,9.69174829074181E-02,0.172086935738442,0.177181456007872,0.179200495641831,0.153466819502625,,,,,
USA_NC_Raleigh-Durham.Intl.AP.723060_TMY3.epw,8.29963711536078E-02,6.46796008776956E-02,8.64718349698326E-02,0.133890002648404,0.15943621047062,0.231292508993076,0.235358288799553,,,,,
USA_VA_Norfolk.Intl.AP.723080_TMY3.epw,0.131436082554679,0.115548529093144,0.134756570915898,0.162333376249995,0.17777962786066,0.151747904271872,0.123729265975486,,,,,
USA_SC_Columbia.Metro.AP.723100_TMY3.epw,9.34258184044928E-02,0.087674537308287,0.112642757412136,0.177169957117105,0.158852970997506,0.199344912011311,0.167058072579497,,,,,
USA_GA_Athens-Ben.Epps.AP.723110_TMY3.epw,7.50256251105692E-02,4.89134187729204E-02,7.45586034809879E-02,0.125754623967717,0.166731443295238,0.245611256486328,0.261568893469259,,,,,
USA_SC_Greer.Greenville-Spartanburg.AP.723120_TMY3.epw,0.113489865898216,0.094763537155398,0.11096226336433,0.161168589455485,0.141867650615592,0.196335296816846,0.177450833544626,,,,,
USA_NC_Charlotte-Douglas.Intl.AP.723140_TMY3.epw,0.094230713219233,7.94971925264993E-02,9.86565969731526E-02,0.136987148137569,0.149321121336418,0.203375041145457,0.233925239323689,,,,,
USA_NC_Asheville.Rgnl.AP.723150_TMY3.epw,0.124516011147063,7.45911524766293E-02,0.100675388642957,0.164509524054476,0.172944634967931,0.198448606487049,0.161729294088234,,,,,
USA_NC_Greensboro-Piedmont.Triad.Intl.AP.723170_TMY3.epw,0.124698519260224,0.112941232264033,0.124763686576164,0.159763170364648,0.146731116798145,0.181464396036204,0.146883412884284,,,,,
USA_TN_Bristol-TriCities.Rgnl.AP.723183_TMY3.epw,0.160906635173008,9.61922073123729E-02,0.110740154098713,0.184989529768058,0.160522137952878,0.171959932067518,0.111910798431014,,,,,
USA_AL_Huntsville.Intl.AP-Jones.Field.723230_TMY3.epw,9.69805453354489E-02,0.086139768832788,0.137497082140463,0.165552410046141,0.162670761565808,0.194284982048373,0.152577693504856,,,,,
USA_TN_Chattanooga-Lovell.Field.AP.723240_TMY3.epw,0.119897769785466,9.03134031270997E-02,0.117989139804189,0.175796910576329,0.156003299014065,0.18603705377401,0.151433613920081,,,,,
USA_TN_Knoxville-McGhee.Tyson.AP.723260_TMY3.epw,0.1059493638911,7.73246377059128E-02,9.84844896279021E-02,0.165543527731626,0.163815826291308,0.214321709426109,0.170663707517302,,,,,
USA_TN_Nashville.Intl.AP.723270_TMY3.epw,9.63353286718036E-02,7.53621781134925E-02,0.106318095610753,0.156254400042075,0.148662330896905,0.207491797142019,0.205181372150179,,,,,
USA_TN_Memphis.Intl.AP.723340_TMY3.epw,0.115460353997584,0.109228719548794,0.124613546853739,0.18345549252518,0.14002851300347,0.176024448711615,0.148621397745891,,,,,
USA_AR_Little.Rock-Adams.Field.723403_TMY3.epw,9.95166566508046E-02,8.87108766752016E-02,0.122645239930919,0.199977440320555,0.163722737335779,0.168615468890865,0.151431209228667,,,,,
USA_AR_Fort.Smith.Rgnl.AP.723440_TMY3.epw,0.110139871316841,7.08700488289548E-02,0.113218282002668,0.198283728038609,0.16985004387644,0.181098203069047,0.151963647887916,,,,,
USA_TX_Wichita.Falls.Muni.AP.723510_TMY3.epw,0.19266771238618,0.164566442793361,0.146590147598262,0.178894687989717,0.135034054016524,9.08603159806105E-02,8.79685680881585E-02,,,,,
USA_OK_Oklahoma.City-Will.Rogers.World.AP.723530_TMY3.epw,0.152629418106104,0.117660951643432,0.132918763449997,0.186207592981531,0.151658581616171,0.107658658398412,0.145162935359119,,,,,
USA_OK_Tulsa.Intl.AP.723560_TMY3.epw,0.162375895669452,0.119080961859913,0.111191335161457,0.198946184384288,0.145910885636545,0.123582084065357,0.134396626237552,,,,,
USA_TX_Amarillo.Intl.AP.723630_TMY3.epw,0.19009619424601,0.195589025893372,0.155749179409188,0.157952363785678,0.11983457991768,8.03527476896616E-02,0.097900835500136,,,,,
USA_NM_Albuquerque.Intl.AP.723650_TMY3.epw,7.80025270164003E-02,9.56748954807062E-02,9.09625608123801E-02,0.172642520365914,0.1707758999475,0.195465203965617,0.193708667530986,,,,,
USA_NM_Tucumcari.AP.723676_TMY3.epw,0.202966334346087,0.174623423083781,0.151040461597695,0.171851258029153,0.121822493147975,0.105248702832336,6.94143935566185E-02,,,,,
USA_AZ_Prescott-Love.Field.723723_TMY3.epw,3.95172497742188E-02,0.034266642233678,5.46443228106849E-02,0.165624580619983,0.216653418691956,0.245820472168164,0.241519385094912,,,,,
USA_AZ_Flagstaff-Pulliam.AP.723755_TMY3.epw,4.02281830275163E-02,5.24562327000489E-02,0.100149943663739,0.201332142936325,0.234512972499909,0.203170943697671,0.164531613456307,,,,,
USA_CA_Barstow.Daggett.AP.723815_TMY3.epw,6.49010691971459E-02,9.74227113077197E-02,0.104785093312242,0.161524138857879,0.238388651037402,0.132769711764067,0.198599363604297,,,,,
USA_CA_Bakersfield-Meadows.Field.723840_TMY3.epw,0.122776631816732,0.118990824868528,9.98855606198914E-02,0.150322641404002,0.155627970524419,0.146789148219798,0.201932457634144,,,,,
USA_NV_Las.Vegas-McCarran.Intl.AP.723860_TMY3.epw,1.02501269821117E-02,2.12892510883099E-02,0.043717883851628,9.44205589510587E-02,0.133435351496849,0.295728925953264,0.39620450685797,,,,,
USA_CA_Fresno.Air.Terminal.723890_TMY3.epw,0.112740505119996,0.100126930209958,0.103084337845056,0.177703719245636,0.149321502452398,0.163006264677229,0.189939345238556,,,,,
USA_CA_Santa.Maria.Public.AP.723940_TMY3.epw,9.50373049527975E-02,9.90993821422089E-02,0.160630772573421,0.177852867602607,0.197929680830991,0.12404820816452,0.143838652930369,,,,,
USA_VA_Richmond.Intl.AP.724010_TMY3.epw,0.123873255613592,9.39828663233557E-02,0.102827402533807,0.159433293685414,0.170216225228617,0.178018390999962,0.167586656219633,,,,,
USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw,0.124274826312224,0.100061203099345,0.111384506768052,0.155545253049298,0.175277768834804,0.159146477053426,0.170499839539216,,,,,
USA_MD_Baltimore-Washington.Intl.AP.724060_TMY3.epw,0.147935174310355,0.129402827767313,0.136562841443755,0.150199946321813,0.158401673309731,0.150143262605781,0.124130086374183,,,,,
USA_NJ_Atlantic.City.Intl.AP.724070_TMY3.epw,0.12333537010134,0.10983056132484,0.130269813320826,0.176968624838492,0.165852483771452,0.125918206414921,0.164584718383532,,,,,
USA_PA_Philadelphia.Intl.AP.724080_TMY3.epw,0.213248344694383,0.182548347799467,0.143764832952556,0.148912654054717,0.123810509828331,9.87366398639264E-02,8.74047033065861E-02,,,,,
USA_DE_Wilmington-New.Castle.County.AP.724089_TMY3.epw,0.164033320692291,0.116399671118387,0.109640346995076,0.132324239062848,0.138664183688996,0.168192371390067,0.166676798014395,,,,,
USA_VA_Lynchburg.Rgnl.AP-Preston.Glen.Field.724100_TMY3.epw,0.171398055129955,9.55725585566991E-02,0.115922431601879,0.161199864958902,0.143575047692339,0.177169066609011,0.131925205197184,,,,,
USA_VA_Roanoke.Rgnl.AP-Woodrum.Field.724110_TMY3.epw,0.209634663307398,0.110539651833194,0.114162822923622,0.176082649341394,0.132247584271279,0.149938736345933,0.105326525737366,,,,,
USA_WV_Charleston-Yeager.AP.724140_TMY3.epw,0.247050887577073,0.131181835015015,9.85338782829368E-02,0.177419869464509,0.131544397588224,0.130960441810469,8.08091096557361E-02,,,,,
USA_WV_Elkins-Randolph.County.AP.724170_TMY3.epw,0.28278987108779,0.098967269552091,9.62957491431768E-02,0.169547413053102,0.135857627574194,0.128915651311016,8.51590153005558E-02,,,,,
USA_KY_Cincinnati-Northern.Kentucky.AP.724210_TMY3.epw,0.218758017946646,0.127813305619237,0.111161012736049,0.138143752585907,0.110377591309759,0.159034238931534,0.132227053977979,,,,,
USA_KY_Lexington-Bluegrass.AP.724220_TMY3.epw,0.128046344758143,8.28743717026423E-02,0.10852629901029,0.165645362934425,0.146200182735962,0.19749003553656,0.167168274455697,,,,,
USA_KY_Louisville-Standiford.Field.724230_TMY3.epw,0.179566747605577,0.118210593162021,0.120611000774569,0.159826175686198,0.105377025563033,0.162572040495735,0.151138064423363,,,,,
USA_WV_Huntington-Tri.State.Walker.Long.Field.724250_TMY3.epw,0.213118216075596,0.108504531480285,0.105163757012651,0.175005808628982,0.136433610498625,0.158152280683725,0.101015683758344,,,,,
USA_OH_Columbus-Port.Columbus.Intl.AP.724280_TMY3.epw,0.21463512071082,0.112852558892196,0.112893864836696,0.137825049059304,0.106965608117545,0.16287407271494,0.149693302290285,,,,,
USA_OH_Dayton.Intl.AP.724290_TMY3.epw,0.269989900178565,0.149761072334726,0.147826271162746,0.157149674695669,8.06988548291941E-02,0.107308778675167,8.55813152355744E-02,,,,,
USA_IN_Evansville.Rgnl.AP.724320_TMY3.epw,0.249486630012676,0.118575541485923,0.110753622434349,0.170533144769798,0.114569412589283,0.131504795854974,0.10168878357356,,,,,
USA_MO_St.Louis-Lambert.Intl.AP.724340_TMY3.epw,0.2150622927659,0.13921578645685,0.126928183896059,0.14410512121418,0.117226598329016,0.132890475287686,0.122123936255206,,,,,
USA_IN_Indianapolis.Intl.AP.724380_TMY3.epw,0.22604353378501,0.114829106956741,0.114982256037433,0.130259610992987,9.44262540134873E-02,0.157663418901626,0.15816843066966,,,,,
USA_IL_Springfield-Capital.AP.724390_TMY3.epw,0.300496664853575,0.128391177485107,0.120156216597839,0.16496497110844,8.31265852587473E-02,0.109449154249782,9.14921939232908E-02,,,,,
USA_MO_Springfield.Rgnl.AP.724400_TMY3.epw,0.143569324012173,6.72093871093265E-02,8.79900942946779E-02,0.170080918803768,0.14140449247528,0.197775919268112,0.188271946673447,,,,,
USA_MO_Columbia.Rgnl.AP.724450_TMY3.epw,0.179927411435496,8.61608689907646E-02,0.109900248134562,0.172321728784181,0.138865931663973,0.163944003749502,0.145404247919648,,,,,
USA_MO_Kansas.City.Intl.AP.724460_TMY3.epw,0.193322781463854,0.126996434713599,0.119551613346552,0.153979452810497,0.116474576336777,0.142540289657647,0.145087247253592,,,,,
USA_KS_Wichita-Mid.Continent.AP.724500_TMY3.epw,0.272218830758057,0.173997145924383,8.91578809270028E-02,0.140233368228624,0.106538867051023,0.116755958483378,0.098469693221802,,,,,
USA_KS_Dodge.City.Rgnl.AP.724510_TMY3.epw,0.294214881978922,0.131069624887386,0.13026682967041,0.18150280928945,0.120940782492663,8.50162381838092E-02,5.53689465392089E-02,,,,,
USA_KS_Topeka-Phillip.Billard.Muni.AP.724560_TMY3.epw,0.284895198981219,0.107299085568629,0.101180877759555,0.162943523851566,0.104081146976908,0.122692587492498,0.113436896520969,,,,,
USA_CO_Alamosa.Muni.AP.724620_TMY3.epw,0.192270711594704,6.38341347297447E-02,7.19762660608308E-02,0.166260260613153,0.16234365202675,0.193776750788373,0.146277977998716,,,,,
USA_CO_Pueblo.Mem.AP.724640_TMY3.epw,0.273492685433917,0.128046458061216,0.09820621971399,0.152944266415512,7.15146242949421E-02,0.134378041263775,0.14017474009378,,,,,
USA_KS_Goodland-Renner.Field.724650_TMY3.epw,0.375200124119602,0.127204013654348,0.115960421855624,0.174382623620928,0.100262132852075,0.069702249362356,3.57561074282968E-02,,,,,
USA_CO_Colorado.Springs-Peterson.Field.724660_TMY3.epw,5.67101057975943E-02,4.81435519512591E-02,7.13225510372752E-02,0.155129446479601,0.174233256959897,0.224475212536225,0.265279580900844,,,,,
USA_CO_Eagle.County.Rgnl.AP.724675_TMY3.epw,0.105437077048969,4.63061826791146E-02,6.75258266319118E-02,0.215262715693654,0.163485128895316,0.229917202760371,0.169947377411554,,,,,
USA_CO_Boulder-Broomfield-Jefferson.County.AP.724699_TMY3.epw,0.109526173185031,0.102624737569957,0.105848601342441,0.202443161058813,0.13535817301678,0.165098462129997,0.176048316264698,,,,,
USA_UT_Cedar.City.Muni.AP.724755_TMY3.epw,9.88457527480855E-02,3.30907437552363E-02,0.037035162427786,0.13879754278892,0.150906036492025,0.251435279073237,0.28407299139157,,,,,
USA_CO_Grand.Junction-Walker.Field.724760_TMY3.epw,0.131549875651098,6.37189633012471E-02,6.45036889467647E-02,0.205315368579669,0.141530985890596,0.186460817242618,0.204034328276834,,,,,
USA_CA_Sacramento.Exec.AP.724830_TMY3.epw,9.80376135295025E-02,9.91506520303253E-02,9.95893318971184E-02,0.178616632138398,0.169906218293663,0.156981481433718,0.19583575020513,,,,,
USA_NV_Tonopah.AP.724855_TMY3.epw,0.18667023591703,9.07471441607401E-02,9.72445008413124E-02,0.239666854183257,0.20240855028815,0.10165511678732,7.70799449306828E-02,,,,,
USA_NV_Ely-Yelland.Field.724860_TMY3.epw,0.361053868816542,7.64337480614532E-02,3.28921411561349E-02,0.158877457047863,0.154979773495951,0.155376877494524,5.56820736869352E-02,,,,,
USA_NV_Reno-Tahoe.Intl.AP.724880_TMY3.epw,6.32891446952572E-02,0.058149732728855,8.74723675067276E-02,0.211737308312302,0.168648811341206,0.196319297205341,0.212211060216935,,,,,
USA_CA_San.Francisco.Intl.AP.724940_TMY3.epw,0.189910838805334,0.170565560894198,0.163075647764514,0.187619536992148,0.122574195682127,8.84449706629021E-02,7.63831597094218E-02,,,,,
USA_NJ_Newark.Intl.AP.725020_TMY3.epw,0.262775500606017,0.196795042614238,0.159442307125986,0.117706114481949,0.102811396887736,8.66811105659437E-02,7.21688965072347E-02,,,,,
USA_CT_Bridgeport-Sikorsky.Mem.AP.725040_TMY3.epw,0.191186971224923,0.174270483283542,0.185065128042818,0.165657734799644,0.119986042121267,8.86804611151034E-02,7.39414297650407E-02,,,,,
USA_RI_Providence-T.F.Green.State.AP.725070_TMY3.epw,0.285183383742553,0.118504050094453,0.115094337951224,0.144497604288382,0.147844448797728,0.104188849241501,8.30415604017356E-02,,,,,
USA_CT_Hartford-Bradley.Intl.AP.725080_TMY3.epw,0.268737872810036,0.169639855840631,0.136098242308342,0.14070939180402,0.131861002138171,8.14154252892288E-02,7.02392342400049E-02,,,,,
USA_MA_Boston-Logan.Intl.AP.725090_TMY3.epw,0.340314081988218,0.142431643880741,0.130049948655865,0.122323958124394,0.112468073388221,7.83232746579699E-02,7.21479397875779E-02,,,,,
USA_MA_Worcester.Rgnl.AP.725095_TMY3.epw,0.306537918369599,0.107497166752596,9.74695979631687E-02,0.130294336212418,0.146200534079349,0.115019350642622,0.095311871066588,,,,,
USA_PA_Harrisburg-Capital.City.AP.725118_TMY3.epw,0.237936601609104,0.107163986905017,9.49817351800519E-02,0.149458372205824,0.135917995747972,0.143852193705894,0.127724732809991,,,,,
USA_PA_Wilkes-Barre-Scranton.Intl.AP.725130_TMY3.epw,0.351940137710266,7.89314008398725E-02,8.08469414444514E-02,0.148708008590837,0.138809637620551,0.109221609153833,9.03396037489885E-02,,,,,
USA_PA_Williamsport.Rgnl.AP.725140_TMY3.epw,0.339164211989078,0.100222781305265,8.73634298401486E-02,0.157744480386256,0.115746071790519,0.118368627989715,7.99738859842251E-02,,,,,
USA_NY_Binghamton-Edwin.A.Link.Field.725150_TMY3.epw,0.379513026673353,0.107865085378836,0.101466090930464,0.136943267722375,0.116014799153804,9.43382317690371E-02,6.24017977216242E-02,,,,,
USA_PA_Allentown-Lehigh.Valley.Intl.AP.725170_TMY3.epw,0.233226803313754,0.105183800248926,0.101557260721869,0.139260765435405,0.13825989026455,0.147254172049105,0.133177102939745,,,,,
USA_NY_Albany.County.AP.725180_TMY3.epw,0.339289457290145,0.115235127294942,0.10123380168281,0.12891803991714,0.125193642137026,0.10044145413417,0.088139874714966,,,,,
USA_NY_Syracuse-Hancock.Intl.AP.725190_TMY3.epw,0.362509607996728,0.139122494369702,0.104616515145032,0.118782684410522,0.11341193407894,9.23968749934561E-02,6.76383633272176E-02,,,,,
USA_PA_Pittsburgh.Intl.AP.725200_TMY3.epw,0.363340667706782,0.167188455872055,0.112721111745209,0.129975193845941,7.90558244315191E-02,8.02536225559561E-02,0.065917600691887,,,,,
USA_OH_Akron.Canton.Rgnl.AP.725210_TMY3.epw,0.294824835601232,0.151734011770059,0.122671918491588,0.150152354157068,8.16138584349582E-02,0.107147641025706,9.04007647749064E-02,,,,,
USA_OH_Cleveland-Hopkins.Intl.AP.725240_TMY3.epw,0.294110231138502,0.212504112209164,0.133855860528103,0.124008245644369,6.84386075414359E-02,9.18722020882799E-02,7.36733246185876E-02,,,,,
USA_OH_Mansfield-Lahm.Muni.AP.725246_TMY3.epw,0.32295429072268,0.118864470490792,0.112140034918206,0.138826697731683,8.20304301262641E-02,0.124668380787006,9.91398584327797E-02,,,,,
USA_OH_Youngstown.Rgnl.AP.725250_TMY3.epw,0.31074843379721,0.172251131373138,0.11850460849219,0.151254595199361,7.33108003853946E-02,0.101323103698599,7.17840238436366E-02,,,,,
USA_PA_Erie.Intl.AP.725260_TMY3.epw,0.359548795906131,0.144815482716656,9.71957958501525E-02,0.144838550350868,8.84323237777521E-02,9.68293675471922E-02,0.067375399336715,,,,,
USA_PA_Bradford.Rgnl.AP.725266_TMY3.epw,0.424354854592381,0.107208507269919,8.05606081097765E-02,0.138738475773139,0.102173981786556,9.13212217113834E-02,5.47315034855232E-02,,,,,
USA_NY_Buffalo-Greater.Buffalo.Intl.AP.725280_TMY3.epw,0.370481634847555,0.191459233422131,0.117326674233983,0.109451651963562,7.46778009736519E-02,8.00295005153571E-02,5.52338423774928E-02,,,,,
USA_NY_Rochester-Greater.Rochester.Intl.AP.725290_TMY3.epw,0.334966876186387,0.116714577178675,0.129479041326512,0.134284802963201,0.110512989925043,9.73103773011336E-02,7.47851644623846E-02,,,,,
USA_IL_Chicago-OHare.Intl.AP.725300_TMY3.epw,0.227310845706012,0.164641511824362,0.130188661354064,0.144099576629525,9.51737037449937E-02,0.118921293009625,0.118657070733822,,,,,
USA_IL_Peoria-Greater.Peoria.AP.725320_TMY3.epw,0.331594131474486,0.129997559942434,0.113250281219408,0.160883327519515,6.61423286671001E-02,9.86529790839193E-02,9.71476988385366E-02,,,,,
USA_IN_Fort.Wayne.Intl.AP.725330_TMY3.epw,0.300258358597333,0.112974966697461,0.11460426015389,0.137846350841931,9.73504278016292E-02,0.13501267011782,9.98588474078088E-02,,,,,
USA_IN_South.Bend-Michiana.Rgnl.AP.725350_TMY3.epw,0.269887323929572,0.131647173597301,0.103856163010656,0.150245649815348,9.92666329262237E-02,0.136132084143186,0.107369573001351,,,,,
USA_OH_Toledo.Express.AP.725360_TMY3.epw,0.341309571953139,0.139185822591426,0.10400592620013,0.132951780245293,8.21475784605672E-02,0.107127178787767,9.19514149845262E-02,,,,,
USA_MI_Detroit.Metro.AP.725370_TMY3.epw,0.258561154904156,0.241809254482579,0.134117302931792,0.126807428532988,7.11963145997266E-02,9.03106964708785E-02,7.63811038731555E-02,,,,,
USA_MI_Lansing-Capital.City.AP.725390_TMY3.epw,0.277701647878442,0.12057965989653,0.118090390221026,0.155230196595112,9.35896439139212E-02,0.127016667707966,0.106665627625054,,,,,
