display_name,display_name_short,export,maximum,measure_id,metadata_id,minimum,name,objective_function,objective_function_group,objective_function_index,output,perturbable,pivot,static_value,units,value_type,visualize,measure_name,measure_display_name,type_of_variable
misc_pool,misc_pool,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.misc_pool,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
misc_well_pump,misc_well_pump,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.misc_well_pump,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
natural_ventilation,natural_ventilation,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.natural_ventilation,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
neighbors,neighbors,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.neighbors,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
occupants,occupants,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.occupants,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
orientation,orientation,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.orientation,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
overhangs,overhangs,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.overhangs,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
plug_loads,plug_loads,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.plug_loads,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
pv,pv,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.pv,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
range_spot_vent_hour,range_spot_vent_hour,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.range_spot_vent_hour,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
refrigerator,refrigerator,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.refrigerator,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
roof_material,roof_material,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.roof_material,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
solar_hot_water,solar_hot_water,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.solar_hot_water,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
usage_level,usage_level,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.usage_level,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
vintage,vintage,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.vintage,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
vintage_fpl,vintage_fpl,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.vintage_fpl,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
water_heater,water_heater,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.water_heater,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
window_areas,window_areas,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.window_areas,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
windows,windows,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.windows,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
zones_modeled,zones_modeled,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.zones_modeled,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
zones_represented,zones_represented,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.zones_represented,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
electricity_cooling_kwh,electricity_cooling_kwh,true,,305e0e9e-6caf-4cca-8272-c2c5194b3ada,,,simulation_output_report.electricity_cooling_kwh,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
electricity_exterior_lighting_kwh,electricity_exterior_lighting_kwh,true,,305e0e9e-6caf-4cca-8272-c2c5194b3ada,,,simulation_output_report.electricity_exterior_lighting_kwh,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
electricity_fans_cooling_kwh,electricity_fans_cooling_kwh,true,,305e0e9e-6caf-4cca-8272-c2c5194b3ada,,,simulation_output_report.electricity_fans_cooling_kwh,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
electricity_fans_heating_kwh,electricity_fans_heating_kwh,true,,305e0e9e-6caf-4cca-8272-c2c5194b3ada,,,simulation_output_report.electricity_fans_heating_kwh,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
electricity_heating_kwh,electricity_heating_kwh,true,,305e0e9e-6caf-4cca-8272-c2c5194b3ada,,,simulation_output_report.electricity_heating_kwh,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
electricity_interior_equipment_kwh,electricity_interior_equipment_kwh,true,,305e0e9e-6caf-4cca-8272-c2c5194b3ada,,,simulation_output_report.electricity_interior_equipment_kwh,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
electricity_interior_lighting_kwh,electricity_interior_lighting_kwh,true,,305e0e9e-6caf-4cca-8272-c2c5194b3ada,,,simulation_output_report.electricity_interior_lighting_kwh,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
electricity_pumps_kwh,electricity_pumps_kwh,true,,305e0e9e-6caf-4cca-8272-c2c5194b3ada,,,simulation_output_report.electricity_pumps_kwh,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
electricity_pv_kwh,electricity_pv_kwh,true,,305e0e9e-6caf-4cca-8272-c2c5194b3ada,,,simulation_output_report.electricity_pv_kwh,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
electricity_water_systems_kwh,electricity_water_systems_kwh,true,,305e0e9e-6caf-4cca-8272-c2c5194b3ada,,,simulation_output_report.electricity_water_systems_kwh,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
fuel_oil_heating_mbtu,fuel_oil_heating_mbtu,true,,305e0e9e-6caf-4cca-8272-c2c5194b3ada,,,simulation_output_report.fuel_oil_heating_mbtu,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
fuel_oil_interior_equipment_mbtu,fuel_oil_interior_equipment_mbtu,true,,305e0e9e-6caf-4cca-8272-c2c5194b3ada,,,simulation_output_report.fuel_oil_interior_equipment_mbtu,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
fuel_oil_water_systems_mbtu,fuel_oil_water_systems_mbtu,true,,305e0e9e-6caf-4cca-8272-c2c5194b3ada,,,simulation_output_report.fuel_oil_water_systems_mbtu,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
hours_cooling_setpoint_not_met,hours_cooling_setpoint_not_met,true,,305e0e9e-6caf-4cca-8272-c2c5194b3ada,,,simulation_output_report.hours_cooling_setpoint_not_met,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
hours_heating_setpoint_not_met,hours_heating_setpoint_not_met,true,,305e0e9e-6caf-4cca-8272-c2c5194b3ada,,,simulation_output_report.hours_heating_setpoint_not_met,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
hvac_cooling_capacity_w,hvac_cooling_capacity_w,true,,305e0e9e-6caf-4cca-8272-c2c5194b3ada,,,simulation_output_report.hvac_cooling_capacity_w,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
hvac_heating_capacity_w,hvac_heating_capacity_w,true,,305e0e9e-6caf-4cca-8272-c2c5194b3ada,,,simulation_output_report.hvac_heating_capacity_w,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
hvac_heating_supp_capacity_w,hvac_heating_supp_capacity_w,true,,305e0e9e-6caf-4cca-8272-c2c5194b3ada,,,simulation_output_report.hvac_heating_supp_capacity_w,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
natural_gas_heating_therm,natural_gas_heating_therm,true,,305e0e9e-6caf-4cca-8272-c2c5194b3ada,,,simulation_output_report.natural_gas_heating_therm,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
natural_gas_interior_equipment_therm,natural_gas_interior_equipment_therm,true,,305e0e9e-6caf-4cca-8272-c2c5194b3ada,,,simulation_output_report.natural_gas_interior_equipment_therm,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
natural_gas_water_systems_therm,natural_gas_water_systems_therm,true,,305e0e9e-6caf-4cca-8272-c2c5194b3ada,,,simulation_output_report.natural_gas_water_systems_therm,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
net_site_electricity_kwh,net_site_electricity_kwh,true,,305e0e9e-6caf-4cca-8272-c2c5194b3ada,,,simulation_output_report.net_site_electricity_kwh,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
net_site_energy_mbtu,net_site_energy_mbtu,true,,305e0e9e-6caf-4cca-8272-c2c5194b3ada,,,simulation_output_report.net_site_energy_mbtu,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
propane_heating_mbtu,propane_heating_mbtu,true,,305e0e9e-6caf-4cca-8272-c2c5194b3ada,,,simulation_output_report.propane_heating_mbtu,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
propane_interior_equipment_mbtu,propane_interior_equipment_mbtu,true,,305e0e9e-6caf-4cca-8272-c2c5194b3ada,,,simulation_output_report.propane_interior_equipment_mbtu,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
propane_water_systems_mbtu,propane_water_systems_mbtu,true,,305e0e9e-6caf-4cca-8272-c2c5194b3ada,,,simulation_output_report.propane_water_systems_mbtu,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
total_site_electricity_kwh,total_site_electricity_kwh,true,,305e0e9e-6caf-4cca-8272-c2c5194b3ada,,,simulation_output_report.total_site_electricity_kwh,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
total_site_energy_mbtu,total_site_energy_mbtu,true,,305e0e9e-6caf-4cca-8272-c2c5194b3ada,,,simulation_output_report.total_site_energy_mbtu,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
