Dependency=Location Region	Dependency=Vintage	Dependency=Heating Fuel	Dependency=HVAC System Cooling Type	Option=None	"Option=AC, SEER 8"	"Option=AC, SEER 10"	"Option=AC, SEER 13"	"Option=AC, SEER 15"	"Option=FIXME Room AC, EER 8.5, 20% Conditioned"	"Option=FIXME Room AC, EER 10.7, 20% Conditioned"
CR07	2000s	None	Room	0	0	0	0	0	0.333333333	0.666666666
CR07	<1950	None	Room	0	0	0	0	0	0.333333333	0.666666666
CR08	1950s	None	Room	0	0	0	0	0	0.333333333	0.666666666
CR08	1960s	None	Room	0	0	0	0	0	0.333333333	0.666666666
CR08	1970s	None	Room	0	0	0	0	0	0.333333336	0.666666663
CR08	1980s	None	Room	0	0	0	0	0	0.333333339	0.66666666
CR08	1990s	None	Room	0	0	0	0	0	0.333333324	0.666666675
CR08	2000s	None	Room	0	0	0	0	0	0.333333345	0.666666654
CR08	<1950	None	Room	0	0	0	0	0	0.333333333	0.666666666
CR09	1950s	None	Room	0	0	0	0	0	0.333333333	0.666666669
CR09	1960s	None	Room	0	0	0	0	0	0.333333336	0.666666666
CR09	1970s	None	Room	0	0	0	0	0	0.33333333	0.666666669
CR09	1980s	None	Room	0	0	0	0	0	0.333333336	0.666666663
CR09	1990s	None	Room	0	0	0	0	0	0.333333333	0.666666666
CR09	2000s	None	Room	0	0	0	0	0	0.333333318	0.666666684
CR09	<1950	None	Room	0	0	0	0	0	0.333333333	0.666666669
CR10	1950s	None	Room	0	0	0	0	0	0.33333333	0.666666669
CR10	1960s	None	Room	0	0	0	0	0	0.33333333	0.666666669
CR10	1970s	None	Room	0	0	0	0	0	0.333333333	0.666666666
CR10	1980s	None	Room	0	0	0	0	0	0.333333327	0.666666672
CR10	1990s	None	Room	0	0	0	0	0	0.333333333	0.666666666
CR10	2000s	None	Room	0	0	0	0	0	0.333333333	0.666666666
CR10	<1950	None	Room	0	0	0	0	0	0.333333333	0.666666669
CR11	1950s	None	Room	0	0	0	0	0	0.333333336	0.666666666
CR11	1960s	None	Room	0	0	0	0	0	0.333333333	0.666666666
CR11	1970s	None	Room	0	0	0	0	0	0.333333333	0.666666666
CR11	1980s	None	Room	0	0	0	0	0	0.333333336	0.666666663
CR11	1990s	None	Room	0	0	0	0	0	0.333333333	0.666666666
CR11	2000s	None	Room	0	0	0	0	0	0.333333321	0.666666678
CR11	<1950	None	Room	0	0	0	0	0	0.333333336	0.666666666
CR02	1950s	Other Fuel	Room	0	0	0	0	0	0.333333333	0.666666666
CR02	1960s	Other Fuel	Room	0	0	0	0	0	0.333333333	0.666666666
CR02	1970s	Other Fuel	Room	0	0	0	0	0	0.333333333	0.666666666
CR02	1980s	Other Fuel	Room	0	0	0	0	0	0.333333333	0.666666666
CR02	1990s	Other Fuel	Room	0	0	0	0	0	0.333333333	0.666666666
CR02	2000s	Other Fuel	Room	0	0	0	0	0	0.333333333	0.666666666
CR02	<1950	Other Fuel	Room	0	0	0	0	0	0.333333333	0.666666666
CR05	1950s	Other Fuel	Room	0	0	0	0	0	0.33333333	0.666666669
CR05	1960s	Other Fuel	Room	0	0	0	0	0	0.333333324	0.666666675
CR05	1970s	Other Fuel	Room	0	0	0	0	0	0.333333333	0.666666666
CR05	1980s	Other Fuel	Room	0	0	0	0	0	0.333333336	0.666666666
CR05	1990s	Other Fuel	Room	0	0	0	0	0	0.333333333	0.666666666
CR05	2000s	Other Fuel	Room	0	0	0	0	0	0.333333333	0.666666666
CR05	<1950	Other Fuel	Room	0	0	0	0	0	0.333333333	0.666666666
CR03	1950s	Other Fuel	Room	0	0	0	0	0	0.333333333	0.666666666
CR03	1960s	Other Fuel	Room	0	0	0	0	0	0.333333333	0.666666666
CR03	1970s	Other Fuel	Room	0	0	0	0	0	0.333333333	0.666666666
CR03	1980s	Other Fuel	Room	0	0	0	0	0	0.333333333	0.666666666
CR03	1990s	Other Fuel	Room	0	0	0	0	0	0.333333333	0.666666666
CR03	2000s	Other Fuel	Room	0	0	0	0	0	0.333333333	0.666666669
CR03	<1950	Other Fuel	Room	0	0	0	0	0	0.333333333	0.666666666
CR04	1950s	Other Fuel	Room	0	0	0	0	0	0.333333336	0.666666666
CR04	1960s	Other Fuel	Room	0	0	0	0	0	0.333333336	0.666666666
CR04	1970s	Other Fuel	Room	0	0	0	0	0	0.33333333	0.666666669
CR04	1980s	Other Fuel	Room	0	0	0	0	0	0.333333336	0.666666663
CR04	1990s	Other Fuel	Room	0	0	0	0	0	0.333333348	0.666666651
CR04	2000s	Other Fuel	Room	0	0	0	0	0	0.333333333	0.666666666
CR04	<1950	Other Fuel	Room	0	0	0	0	0	0.333333333	0.666666669
CR06	1950s	Other Fuel	Room	0	0	0	0	0	0.333333333	0.666666666
CR06	1960s	Other Fuel	Room	0	0	0	0	0	0.33333333	0.666666672
CR06	1970s	Other Fuel	Room	0	0	0	0	0	0.333333333	0.666666669
CR06	1980s	Other Fuel	Room	0	0	0	0	0	0.333333333	0.666666666
CR06	1990s	Other Fuel	Room	0	0	0	0	0	0.33333333	0.666666669
CR06	2000s	Other Fuel	Room	0	0	0	0	0	0.333333336	0.666666666
CR06	<1950	Other Fuel	Room	0	0	0	0	0	0.333333336	0.666666666
CR07	1950s	Other Fuel	Room	0	0	0	0	0	0.333333333	0.666666666
CR07	1960s	Other Fuel	Room	0	0	0	0	0	0.333333333	0.666666666
CR07	1970s	Other Fuel	Room	0	0	0	0	0	0.333333333	0.666666669
CR07	1980s	Other Fuel	Room	0	0	0	0	0	0.333333333	0.666666666
CR07	1990s	Other Fuel	Room	0	0	0	0	0	0.333333336	0.666666663
CR07	2000s	Other Fuel	Room	0	0	0	0	0	0.333333333	0.666666666
CR07	<1950	Other Fuel	Room	0	0	0	0	0	0.333333333	0.666666666
CR08	1950s	Other Fuel	Room	0	0	0	0	0	0.333333333	0.666666666
CR08	1960s	Other Fuel	Room	0	0	0	0	0	0.333333333	0.666666666
CR08	1970s	Other Fuel	Room	0	0	0	0	0	0.333333336	0.666666663
CR08	1980s	Other Fuel	Room	0	0	0	0	0	0.333333339	0.66666666
CR08	1990s	Other Fuel	Room	0	0	0	0	0	0.333333324	0.666666675
CR08	2000s	Other Fuel	Room	0	0	0	0	0	0.333333345	0.666666654
CR08	<1950	Other Fuel	Room	0	0	0	0	0	0.333333333	0.666666666
CR09	1950s	Other Fuel	Room	0	0	0	0	0	0.333333333	0.666666669
CR09	1960s	Other Fuel	Room	0	0	0	0	0	0.333333336	0.666666666
CR09	1970s	Other Fuel	Room	0	0	0	0	0	0.33333333	0.666666669
CR09	1980s	Other Fuel	Room	0	0	0	0	0	0.333333336	0.666666663
CR09	1990s	Other Fuel	Room	0	0	0	0	0	0.333333333	0.666666666
CR09	2000s	Other Fuel	Room	0	0	0	0	0	0.333333318	0.666666684
CR09	<1950	Other Fuel	Room	0	0	0	0	0	0.333333333	0.666666669
CR10	1950s	Other Fuel	Room	0	0	0	0	0	0.33333333	0.666666669
CR10	1960s	Other Fuel	Room	0	0	0	0	0	0.33333333	0.666666669
CR10	1970s	Other Fuel	Room	0	0	0	0	0	0.333333333	0.666666666
CR10	1980s	Other Fuel	Room	0	0	0	0	0	0.333333327	0.666666672
CR10	1990s	Other Fuel	Room	0	0	0	0	0	0.333333333	0.666666666
CR10	2000s	Other Fuel	Room	0	0	0	0	0	0.333333333	0.666666666
CR10	<1950	Other Fuel	Room	0	0	0	0	0	0.333333333	0.666666669
CR11	1950s	Other Fuel	Room	0	0	0	0	0	0.333333336	0.666666666
CR11	1960s	Other Fuel	Room	0	0	0	0	0	0.333333333	0.666666666
CR11	1970s	Other Fuel	Room	0	0	0	0	0	0.333333333	0.666666666
CR11	1980s	Other Fuel	Room	0	0	0	0	0	0.333333336	0.666666663
CR11	1990s	Other Fuel	Room	0	0	0	0	0	0.333333333	0.666666666
CR11	2000s	Other Fuel	Room	0	0	0	0	0	0.333333321	0.666666678
CR11	<1950	Other Fuel	Room	0	0	0	0	0	0.333333336	0.666666666
CR02	1950s	Propane	Room	0	0	0	0	0	0.333333333	0.666666666
CR02	1960s	Propane	Room	0	0	0	0	0	0.333333333	0.666666666
CR02	1970s	Propane	Room	0	0	0	0	0	0.333333333	0.666666666
CR02	1980s	Propane	Room	0	0	0	0	0	0.333333333	0.666666666
CR02	1990s	Propane	Room	0	0	0	0	0	0.333333333	0.666666666
CR02	2000s	Propane	Room	0	0	0	0	0	0.333333333	0.666666666
CR02	<1950	Propane	Room	0	0	0	0	0	0.333333333	0.666666666
CR05	1960s	Propane	Room	0	0	0	0	0	0.333333324	0.666666675
CR05	1970s	Propane	Room	0	0	0	0	0	0.333333333	0.666666666
CR05	1980s	Propane	Room	0	0	0	0	0	0.333333336	0.666666666
CR05	1990s	Propane	Room	0	0	0	0	0	0.333333333	0.666666666
CR05	2000s	Propane	Room	0	0	0	0	0	0.333333333	0.666666666
CR05	<1950	Propane	Room	0	0	0	0	0	0.333333333	0.666666666
CR03	1950s	Propane	Room	0	0	0	0	0	0.333333333	0.666666666
CR03	1960s	Propane	Room	0	0	0	0	0	0.333333333	0.666666666
CR03	1970s	Propane	Room	0	0	0	0	0	0.333333333	0.666666666
CR03	1980s	Propane	Room	0	0	0	0	0	0.333333333	0.666666666
CR03	1990s	Propane	Room	0	0	0	0	0	0.333333333	0.666666666
CR03	2000s	Propane	Room	0	0	0	0	0	0.333333333	0.666666669
CR03	<1950	Propane	Room	0	0	0	0	0	0.333333333	0.666666666
CR04	1960s	Propane	Room	0	0	0	0	0	0.333333336	0.666666666
CR04	1970s	Propane	Room	0	0	0	0	0	0.33333333	0.666666669
CR04	1980s	Propane	Room	0	0	0	0	0	0.333333336	0.666666663
CR04	1990s	Propane	Room	0	0	0	0	0	0.333333348	0.666666651
CR04	2000s	Propane	Room	0	0	0	0	0	0.333333333	0.666666666
CR04	<1950	Propane	Room	0	0	0	0	0	0.333333333	0.666666669
CR04	1950s	Propane	Room	0	0	0	0	0	0.333333336	0.666666666
CR06	1960s	Propane	Room	0	0	0	0	0	0.33333333	0.666666672
CR06	1970s	Propane	Room	0	0	0	0	0	0.333333333	0.666666669
CR06	1980s	Propane	Room	0	0	0	0	0	0.333333333	0.666666666
CR06	1990s	Propane	Room	0	0	0	0	0	0.33333333	0.666666669
CR06	2000s	Propane	Room	0	0	0	0	0	0.333333336	0.666666666
CR06	<1950	Propane	Room	0	0	0	0	0	0.333333336	0.666666666
CR07	1960s	Propane	Room	0	0	0	0	0	0.333333333	0.666666666
CR07	1970s	Propane	Room	0	0	0	0	0	0.333333333	0.666666669
CR07	1980s	Propane	Room	0	0	0	0	0	0.333333333	0.666666666
CR07	1990s	Propane	Room	0	0	0	0	0	0.333333336	0.666666663
CR07	2000s	Propane	Room	0	0	0	0	0	0.333333333	0.666666666
CR07	<1950	Propane	Room	0	0	0	0	0	0.333333333	0.666666666
CR05	1950s	Propane	Room	0	0	0	0	0	0.33333333	0.666666669
CR08	1960s	Propane	Room	0	0	0	0	0	0.333333333	0.666666666
CR08	1970s	Propane	Room	0	0	0	0	0	0.333333336	0.666666663
CR08	1980s	Propane	Room	0	0	0	0	0	0.333333339	0.66666666
CR08	1990s	Propane	Room	0	0	0	0	0	0.333333324	0.666666675
CR08	2000s	Propane	Room	0	0	0	0	0	0.333333345	0.666666654
CR08	<1950	Propane	Room	0	0	0	0	0	0.333333333	0.666666666
CR09	1960s	Propane	Room	0	0	0	0	0	0.333333336	0.666666666
CR09	1970s	Propane	Room	0	0	0	0	0	0.33333333	0.666666669
CR09	1980s	Propane	Room	0	0	0	0	0	0.333333336	0.666666663
CR09	1990s	Propane	Room	0	0	0	0	0	0.333333333	0.666666666
CR09	2000s	Propane	Room	0	0	0	0	0	0.333333318	0.666666684
CR09	<1950	Propane	Room	0	0	0	0	0	0.333333333	0.666666669
CR06	1950s	Propane	Room	0	0	0	0	0	0.333333333	0.666666666
CR10	1960s	Propane	Room	0	0	0	0	0	0.33333333	0.666666669
CR10	1970s	Propane	Room	0	0	0	0	0	0.333333333	0.666666666
CR10	1980s	Propane	Room	0	0	0	0	0	0.333333327	0.666666672
CR10	1990s	Propane	Room	0	0	0	0	0	0.333333333	0.666666666
CR10	2000s	Propane	Room	0	0	0	0	0	0.333333333	0.666666666
CR10	<1950	Propane	Room	0	0	0	0	0	0.333333333	0.666666669
CR11	1960s	Propane	Room	0	0	0	0	0	0.333333333	0.666666666
CR11	1970s	Propane	Room	0	0	0	0	0	0.333333333	0.666666666
CR11	1980s	Propane	Room	0	0	0	0	0	0.333333336	0.666666663
CR11	1990s	Propane	Room	0	0	0	0	0	0.333333333	0.666666666
CR11	2000s	Propane	Room	0	0	0	0	0	0.333333321	0.666666678
CR11	<1950	Propane	Room	0	0	0	0	0	0.333333336	0.666666666
CR07	1950s	Propane	Room	0	0	0	0	0	0.333333333	0.666666666
CR08	1950s	Propane	Room	0	0	0	0	0	0.333333333	0.666666666
CR09	1950s	Propane	Room	0	0	0	0	0	0.333333333	0.666666669
CR10	1950s	Propane	Room	0	0	0	0	0	0.33333333	0.666666669
CR11	1950s	Propane	Room	0	0	0	0	0	0.333333336	0.666666666
