Dependency=Geometry Building Type RECS	Dependency=Vintage	Dependency=Heating Fuel	Dependency=HVAC System Is Shared	Option=None	resstock_probability
Single-Family Attached	1950s	Electricity	Both Shared	1.000000	0.000000
Single-Family Attached	1950s	Fuel Oil	Both Shared	1.000000	0.000000
Single-Family Attached	1950s	Natural Gas	Both Shared	1.000000	0.000000
Single-Family Attached	1950s	None	Both Shared	1.000000	0.000000
Single-Family Attached	1950s	Other Fuel	Both Shared	1.000000	0.000000
Single-Family Attached	1950s	Propane	Both Shared	1.000000	0.000000
Single-Family Attached	1950s	Electricity	Neither Shared	1.000000	0.000468
Single-Family Attached	1950s	Fuel Oil	Neither Shared	1.000000	0.000000
Single-Family Attached	1950s	Natural Gas	Neither Shared	1.000000	0.007040
Single-Family Attached	1950s	None	Neither Shared	1.000000	0.000085
Single-Family Attached	1950s	Other Fuel	Neither Shared	1.000000	0.000000
Single-Family Attached	1950s	Propane	Neither Shared	1.000000	0.000020
Single-Family Attached	1950s	Electricity	Only Cooling Shared	1.000000	0.000000
Single-Family Attached	1950s	Fuel Oil	Only Cooling Shared	1.000000	0.000000
Single-Family Attached	1950s	Natural Gas	Only Cooling Shared	1.000000	0.000000
Single-Family Attached	1950s	None	Only Cooling Shared	1.000000	0.000000
Single-Family Attached	1950s	Other Fuel	Only Cooling Shared	1.000000	0.000000
Single-Family Attached	1950s	Propane	Only Cooling Shared	1.000000	0.000000
Single-Family Attached	1950s	Electricity	Only Heating Shared	1.000000	0.000000
Single-Family Attached	1950s	Fuel Oil	Only Heating Shared	1.000000	0.000000
Single-Family Attached	1950s	Natural Gas	Only Heating Shared	1.000000	0.001004
Single-Family Attached	1950s	None	Only Heating Shared	1.000000	0.000000
Single-Family Attached	1950s	Other Fuel	Only Heating Shared	1.000000	0.000000
Single-Family Attached	1950s	Propane	Only Heating Shared	1.000000	0.000000
Single-Family Attached	1960s	Electricity	Both Shared	1.000000	0.000000
Single-Family Attached	1960s	Fuel Oil	Both Shared	1.000000	0.000000
Single-Family Attached	1960s	Natural Gas	Both Shared	1.000000	0.000000
Single-Family Attached	1960s	None	Both Shared	1.000000	0.000000
Single-Family Attached	1960s	Other Fuel	Both Shared	1.000000	0.000000
Single-Family Attached	1960s	Propane	Both Shared	1.000000	0.000000
Single-Family Attached	1960s	Electricity	Neither Shared	1.000000	0.000760
Single-Family Attached	1960s	Fuel Oil	Neither Shared	1.000000	0.000004
Single-Family Attached	1960s	Natural Gas	Neither Shared	1.000000	0.005804
Single-Family Attached	1960s	None	Neither Shared	1.000000	0.000069
Single-Family Attached	1960s	Other Fuel	Neither Shared	1.000000	0.000000
Single-Family Attached	1960s	Propane	Neither Shared	1.000000	0.000073
Single-Family Attached	1960s	Electricity	Only Cooling Shared	1.000000	0.000000
Single-Family Attached	1960s	Fuel Oil	Only Cooling Shared	1.000000	0.000000
Single-Family Attached	1960s	Natural Gas	Only Cooling Shared	1.000000	0.000000
Single-Family Attached	1960s	None	Only Cooling Shared	1.000000	0.000000
Single-Family Attached	1960s	Other Fuel	Only Cooling Shared	1.000000	0.000000
Single-Family Attached	1960s	Propane	Only Cooling Shared	1.000000	0.000000
Single-Family Attached	1960s	Electricity	Only Heating Shared	1.000000	0.000000
Single-Family Attached	1960s	Fuel Oil	Only Heating Shared	1.000000	0.000003
Single-Family Attached	1960s	Natural Gas	Only Heating Shared	1.000000	0.000403
Single-Family Attached	1960s	None	Only Heating Shared	1.000000	0.000000
Single-Family Attached	1960s	Other Fuel	Only Heating Shared	1.000000	0.000000
Single-Family Attached	1960s	Propane	Only Heating Shared	1.000000	0.000000
Single-Family Attached	1970s	Electricity	Both Shared	1.000000	0.000000
Single-Family Attached	1970s	Fuel Oil	Both Shared	1.000000	0.000000
Single-Family Attached	1970s	Natural Gas	Both Shared	1.000000	0.000000
Single-Family Attached	1970s	None	Both Shared	1.000000	0.000000
Single-Family Attached	1970s	Other Fuel	Both Shared	1.000000	0.000000
Single-Family Attached	1970s	Propane	Both Shared	1.000000	0.000000
Single-Family Attached	1970s	Electricity	Neither Shared	1.000000	0.000825
Single-Family Attached	1970s	Fuel Oil	Neither Shared	1.000000	0.000008
Single-Family Attached	1970s	Natural Gas	Neither Shared	1.000000	0.005809
Single-Family Attached	1970s	None	Neither Shared	1.000000	0.000007
Single-Family Attached	1970s	Other Fuel	Neither Shared	1.000000	0.000016
Single-Family Attached	1970s	Propane	Neither Shared	1.000000	0.000013
Single-Family Attached	1970s	Electricity	Only Cooling Shared	1.000000	0.000000
Single-Family Attached	1970s	Fuel Oil	Only Cooling Shared	1.000000	0.000000
Single-Family Attached	1970s	Natural Gas	Only Cooling Shared	1.000000	0.000000
Single-Family Attached	1970s	None	Only Cooling Shared	1.000000	0.000001
Single-Family Attached	1970s	Other Fuel	Only Cooling Shared	1.000000	0.000000
Single-Family Attached	1970s	Propane	Only Cooling Shared	1.000000	0.000000
Single-Family Attached	1970s	Electricity	Only Heating Shared	1.000000	0.000000
Single-Family Attached	1970s	Fuel Oil	Only Heating Shared	1.000000	0.000000
Single-Family Attached	1970s	Natural Gas	Only Heating Shared	1.000000	0.000114
Single-Family Attached	1970s	None	Only Heating Shared	1.000000	0.000000
Single-Family Attached	1970s	Other Fuel	Only Heating Shared	1.000000	0.000000
Single-Family Attached	1970s	Propane	Only Heating Shared	1.000000	0.000000
Single-Family Attached	1980s	Electricity	Both Shared	1.000000	0.000000
Single-Family Attached	1980s	Fuel Oil	Both Shared	1.000000	0.000000
Single-Family Attached	1980s	Natural Gas	Both Shared	1.000000	0.000030
Single-Family Attached	1980s	None	Both Shared	1.000000	0.000000
Single-Family Attached	1980s	Other Fuel	Both Shared	1.000000	0.000000
Single-Family Attached	1980s	Propane	Both Shared	1.000000	0.000000
Single-Family Attached	1980s	Electricity	Neither Shared	1.000000	0.000385
Single-Family Attached	1980s	Fuel Oil	Neither Shared	1.000000	0.000013
Single-Family Attached	1980s	Natural Gas	Neither Shared	1.000000	0.003293
Single-Family Attached	1980s	None	Neither Shared	1.000000	0.000070
Single-Family Attached	1980s	Other Fuel	Neither Shared	1.000000	0.000014
Single-Family Attached	1980s	Propane	Neither Shared	1.000000	0.000027
Single-Family Attached	1980s	Electricity	Only Cooling Shared	1.000000	0.000002
Single-Family Attached	1980s	Fuel Oil	Only Cooling Shared	1.000000	0.000000
Single-Family Attached	1980s	Natural Gas	Only Cooling Shared	1.000000	0.000000
Single-Family Attached	1980s	None	Only Cooling Shared	1.000000	0.000000
Single-Family Attached	1980s	Other Fuel	Only Cooling Shared	1.000000	0.000000
Single-Family Attached	1980s	Propane	Only Cooling Shared	1.000000	0.000000
Single-Family Attached	1980s	Electricity	Only Heating Shared	1.000000	0.000000
Single-Family Attached	1980s	Fuel Oil	Only Heating Shared	1.000000	0.000000
Single-Family Attached	1980s	Natural Gas	Only Heating Shared	1.000000	0.000016
Single-Family Attached	1980s	None	Only Heating Shared	1.000000	0.000000
Single-Family Attached	1980s	Other Fuel	Only Heating Shared	1.000000	0.000000
Single-Family Attached	1980s	Propane	Only Heating Shared	1.000000	0.000043
Single-Family Attached	1990s	Electricity	Both Shared	1.000000	0.000000
Single-Family Attached	1990s	Fuel Oil	Both Shared	1.000000	0.000000
Single-Family Attached	1990s	Natural Gas	Both Shared	1.000000	0.000056
Single-Family Attached	1990s	None	Both Shared	1.000000	0.000000
Single-Family Attached	1990s	Other Fuel	Both Shared	1.000000	0.000000
Single-Family Attached	1990s	Propane	Both Shared	1.000000	0.000010
Single-Family Attached	1990s	Electricity	Neither Shared	1.000000	0.000218
Single-Family Attached	1990s	Fuel Oil	Neither Shared	1.000000	0.000005
Single-Family Attached	1990s	Natural Gas	Neither Shared	1.000000	0.003287
Single-Family Attached	1990s	None	Neither Shared	1.000000	0.000011
Single-Family Attached	1990s	Other Fuel	Neither Shared	1.000000	0.000005
Single-Family Attached	1990s	Propane	Neither Shared	1.000000	0.000029
Single-Family Attached	1990s	Electricity	Only Cooling Shared	1.000000	0.000000
Single-Family Attached	1990s	Fuel Oil	Only Cooling Shared	1.000000	0.000000
Single-Family Attached	1990s	Natural Gas	Only Cooling Shared	1.000000	0.000000
Single-Family Attached	1990s	None	Only Cooling Shared	1.000000	0.000000
Single-Family Attached	1990s	Other Fuel	Only Cooling Shared	1.000000	0.000000
Single-Family Attached	1990s	Propane	Only Cooling Shared	1.000000	0.000000
Single-Family Attached	1990s	Electricity	Only Heating Shared	1.000000	0.000000
Single-Family Attached	1990s	Fuel Oil	Only Heating Shared	1.000000	0.000000
Single-Family Attached	1990s	Natural Gas	Only Heating Shared	1.000000	0.000000
Single-Family Attached	1990s	None	Only Heating Shared	1.000000	0.000000
Single-Family Attached	1990s	Other Fuel	Only Heating Shared	1.000000	0.000000
Single-Family Attached	1990s	Propane	Only Heating Shared	1.000000	0.000000
Single-Family Attached	2000s	Electricity	Both Shared	1.000000	0.000001
Single-Family Attached	2000s	Fuel Oil	Both Shared	1.000000	0.000000
Single-Family Attached	2000s	Natural Gas	Both Shared	1.000000	0.000034
Single-Family Attached	2000s	None	Both Shared	1.000000	0.000000
Single-Family Attached	2000s	Other Fuel	Both Shared	1.000000	0.000000
Single-Family Attached	2000s	Propane	Both Shared	1.000000	0.000000
Single-Family Attached	2000s	Electricity	Neither Shared	1.000000	0.000297
Single-Family Attached	2000s	Fuel Oil	Neither Shared	1.000000	0.000004
Single-Family Attached	2000s	Natural Gas	Neither Shared	1.000000	0.003741
Single-Family Attached	2000s	None	Neither Shared	1.000000	0.000005
Single-Family Attached	2000s	Other Fuel	Neither Shared	1.000000	0.000000
Single-Family Attached	2000s	Propane	Neither Shared	1.000000	0.000026
Single-Family Attached	2000s	Electricity	Only Cooling Shared	1.000000	0.000000
Single-Family Attached	2000s	Fuel Oil	Only Cooling Shared	1.000000	0.000000
Single-Family Attached	2000s	Natural Gas	Only Cooling Shared	1.000000	0.000000
Single-Family Attached	2000s	None	Only Cooling Shared	1.000000	0.000000
Single-Family Attached	2000s	Other Fuel	Only Cooling Shared	1.000000	0.000000
Single-Family Attached	2000s	Propane	Only Cooling Shared	1.000000	0.000000
Single-Family Attached	2000s	Electricity	Only Heating Shared	1.000000	0.000000
Single-Family Attached	2000s	Fuel Oil	Only Heating Shared	1.000000	0.000000
Single-Family Attached	2000s	Natural Gas	Only Heating Shared	1.000000	0.000000
Single-Family Attached	2000s	None	Only Heating Shared	1.000000	0.000000
Single-Family Attached	2000s	Other Fuel	Only Heating Shared	1.000000	0.000000
Single-Family Attached	2000s	Propane	Only Heating Shared	1.000000	0.000036
Single-Family Attached	2010s	Electricity	Both Shared	1.000000	0.000001
Single-Family Attached	2010s	Fuel Oil	Both Shared	1.000000	0.000000
Single-Family Attached	2010s	Natural Gas	Both Shared	1.000000	0.000003
Single-Family Attached	2010s	None	Both Shared	1.000000	0.000000
Single-Family Attached	2010s	Other Fuel	Both Shared	1.000000	0.000000
Single-Family Attached	2010s	Propane	Both Shared	1.000000	0.000000
Single-Family Attached	2010s	Electricity	Neither Shared	1.000000	0.000227
Single-Family Attached	2010s	Fuel Oil	Neither Shared	1.000000	0.000018
Single-Family Attached	2010s	Natural Gas	Neither Shared	1.000000	0.000351
Single-Family Attached	2010s	None	Neither Shared	1.000000	0.000018
Single-Family Attached	2010s	Other Fuel	Neither Shared	1.000000	0.000018
Single-Family Attached	2010s	Propane	Neither Shared	1.000000	0.000008
Single-Family Attached	2010s	Electricity	Only Cooling Shared	1.000000	0.000000
Single-Family Attached	2010s	Fuel Oil	Only Cooling Shared	1.000000	0.000000
Single-Family Attached	2010s	Natural Gas	Only Cooling Shared	1.000000	0.000000
Single-Family Attached	2010s	None	Only Cooling Shared	1.000000	0.000000
Single-Family Attached	2010s	Other Fuel	Only Cooling Shared	1.000000	0.000000
Single-Family Attached	2010s	Propane	Only Cooling Shared	1.000000	0.000000
Single-Family Attached	2010s	Electricity	Only Heating Shared	1.000000	0.000000
Single-Family Attached	2010s	Fuel Oil	Only Heating Shared	1.000000	0.000000
Single-Family Attached	2010s	Natural Gas	Only Heating Shared	1.000000	0.000000
Single-Family Attached	2010s	None	Only Heating Shared	1.000000	0.000000
Single-Family Attached	2010s	Other Fuel	Only Heating Shared	1.000000	0.000000
Single-Family Attached	2010s	Propane	Only Heating Shared	1.000000	0.000010
Single-Family Detached	<1940	Electricity	Both Shared	1.000000	0.000000
Single-Family Detached	<1940	Fuel Oil	Both Shared	1.000000	0.000000
Single-Family Detached	<1940	Natural Gas	Both Shared	1.000000	0.000000
Single-Family Detached	<1940	None	Both Shared	1.000000	0.000000
Single-Family Detached	<1940	Other Fuel	Both Shared	1.000000	0.000000
Single-Family Detached	<1940	Propane	Both Shared	1.000000	0.000000
Single-Family Detached	<1940	Electricity	Neither Shared	1.000000	0.003664
Single-Family Detached	<1940	Fuel Oil	Neither Shared	1.000000	0.000100
Single-Family Detached	<1940	Natural Gas	Neither Shared	1.000000	0.112850
Single-Family Detached	<1940	None	Neither Shared	1.000000	0.000359
Single-Family Detached	<1940	Other Fuel	Neither Shared	1.000000	0.000306
Single-Family Detached	<1940	Propane	Neither Shared	1.000000	0.001885
Single-Family Detached	<1940	Electricity	Only Cooling Shared	1.000000	0.000000
Single-Family Detached	<1940	Fuel Oil	Only Cooling Shared	1.000000	0.000000
Single-Family Detached	<1940	Natural Gas	Only Cooling Shared	1.000000	0.000000
Single-Family Detached	<1940	None	Only Cooling Shared	1.000000	0.000000
Single-Family Detached	<1940	Other Fuel	Only Cooling Shared	1.000000	0.000000
Single-Family Detached	<1940	Propane	Only Cooling Shared	1.000000	0.000000
Single-Family Detached	<1940	Electricity	Only Heating Shared	1.000000	0.000000
Single-Family Detached	<1940	Fuel Oil	Only Heating Shared	1.000000	0.000000
Single-Family Detached	<1940	Natural Gas	Only Heating Shared	1.000000	0.000000
Single-Family Detached	<1940	None	Only Heating Shared	1.000000	0.000000
Single-Family Detached	<1940	Other Fuel	Only Heating Shared	1.000000	0.000000
Single-Family Detached	<1940	Propane	Only Heating Shared	1.000000	0.000000
Single-Family Detached	1940s	Electricity	Both Shared	1.000000	0.000000
Single-Family Detached	1940s	Fuel Oil	Both Shared	1.000000	0.000000
Single-Family Detached	1940s	Natural Gas	Both Shared	1.000000	0.000000
Single-Family Detached	1940s	None	Both Shared	1.000000	0.000000
Single-Family Detached	1940s	Other Fuel	Both Shared	1.000000	0.000000
Single-Family Detached	1940s	Propane	Both Shared	1.000000	0.000000
Single-Family Detached	1940s	Electricity	Neither Shared	1.000000	0.001246
Single-Family Detached	1940s	Fuel Oil	Neither Shared	1.000000	0.000050
Single-Family Detached	1940s	Natural Gas	Neither Shared	1.000000	0.030457
Single-Family Detached	1940s	None	Neither Shared	1.000000	0.000028
Single-Family Detached	1940s	Other Fuel	Neither Shared	1.000000	0.000128
Single-Family Detached	1940s	Propane	Neither Shared	1.000000	0.000271
Single-Family Detached	1940s	Electricity	Only Cooling Shared	1.000000	0.000000
Single-Family Detached	1940s	Fuel Oil	Only Cooling Shared	1.000000	0.000000
Single-Family Detached	1940s	Natural Gas	Only Cooling Shared	1.000000	0.000000
Single-Family Detached	1940s	None	Only Cooling Shared	1.000000	0.000000
Single-Family Detached	1940s	Other Fuel	Only Cooling Shared	1.000000	0.000000
Single-Family Detached	1940s	Propane	Only Cooling Shared	1.000000	0.000000
Single-Family Detached	1940s	Electricity	Only Heating Shared	1.000000	0.000000
Single-Family Detached	1940s	Fuel Oil	Only Heating Shared	1.000000	0.000000
Single-Family Detached	1940s	Natural Gas	Only Heating Shared	1.000000	0.000000
Single-Family Detached	1940s	None	Only Heating Shared	1.000000	0.000000
Single-Family Detached	1940s	Other Fuel	Only Heating Shared	1.000000	0.000000
Single-Family Detached	1940s	Propane	Only Heating Shared	1.000000	0.000000
Single-Family Detached	1950s	Electricity	Both Shared	1.000000	0.000000
Single-Family Detached	1950s	Fuel Oil	Both Shared	1.000000	0.000000
Single-Family Detached	1950s	Natural Gas	Both Shared	1.000000	0.000000
Single-Family Detached	1950s	None	Both Shared	1.000000	0.000000
Single-Family Detached	1950s	Other Fuel	Both Shared	1.000000	0.000000
Single-Family Detached	1950s	Propane	Both Shared	1.000000	0.000000
Single-Family Detached	1950s	Electricity	Neither Shared	1.000000	0.002160
Single-Family Detached	1950s	Fuel Oil	Neither Shared	1.000000	0.000028
Single-Family Detached	1950s	Natural Gas	Neither Shared	1.000000	0.063538
Single-Family Detached	1950s	None	Neither Shared	1.000000	0.000061
Single-Family Detached	1950s	Other Fuel	Neither Shared	1.000000	0.000166
Single-Family Detached	1950s	Propane	Neither Shared	1.000000	0.000346
Single-Family Detached	1950s	Electricity	Only Cooling Shared	1.000000	0.000000
Single-Family Detached	1950s	Fuel Oil	Only Cooling Shared	1.000000	0.000000
Single-Family Detached	1950s	Natural Gas	Only Cooling Shared	1.000000	0.000000
Single-Family Detached	1950s	None	Only Cooling Shared	1.000000	0.000000
Single-Family Detached	1950s	Other Fuel	Only Cooling Shared	1.000000	0.000000
Single-Family Detached	1950s	Propane	Only Cooling Shared	1.000000	0.000000
Single-Family Detached	1950s	Electricity	Only Heating Shared	1.000000	0.000000
Single-Family Detached	1950s	Fuel Oil	Only Heating Shared	1.000000	0.000000
Single-Family Detached	1950s	Natural Gas	Only Heating Shared	1.000000	0.000000
Single-Family Detached	1950s	None	Only Heating Shared	1.000000	0.000000
Single-Family Detached	1950s	Other Fuel	Only Heating Shared	1.000000	0.000000
Single-Family Detached	1950s	Propane	Only Heating Shared	1.000000	0.000000
Single-Family Detached	1960s	Electricity	Both Shared	1.000000	0.000000
Single-Family Detached	1960s	Fuel Oil	Both Shared	1.000000	0.000000
Single-Family Detached	1960s	Natural Gas	Both Shared	1.000000	0.000000
Single-Family Detached	1960s	None	Both Shared	1.000000	0.000000
Single-Family Detached	1960s	Other Fuel	Both Shared	1.000000	0.000000
Single-Family Detached	1960s	Propane	Both Shared	1.000000	0.000000
Single-Family Detached	1960s	Electricity	Neither Shared	1.000000	0.003048
Single-Family Detached	1960s	Fuel Oil	Neither Shared	1.000000	0.000005
Single-Family Detached	1960s	Natural Gas	Neither Shared	1.000000	0.050902
Single-Family Detached	1960s	None	Neither Shared	1.000000	0.000101
Single-Family Detached	1960s	Other Fuel	Neither Shared	1.000000	0.000343
Single-Family Detached	1960s	Propane	Neither Shared	1.000000	0.000374
Single-Family Detached	1960s	Electricity	Only Cooling Shared	1.000000	0.000000
Single-Family Detached	1960s	Fuel Oil	Only Cooling Shared	1.000000	0.000000
Single-Family Detached	1960s	Natural Gas	Only Cooling Shared	1.000000	0.000000
Single-Family Detached	1960s	None	Only Cooling Shared	1.000000	0.000000
Single-Family Detached	1960s	Other Fuel	Only Cooling Shared	1.000000	0.000000
Single-Family Detached	1960s	Propane	Only Cooling Shared	1.000000	0.000000
Single-Family Detached	1960s	Electricity	Only Heating Shared	1.000000	0.000000
Single-Family Detached	1960s	Fuel Oil	Only Heating Shared	1.000000	0.000000
Single-Family Detached	1960s	Natural Gas	Only Heating Shared	1.000000	0.000000
Single-Family Detached	1960s	None	Only Heating Shared	1.000000	0.000000
Single-Family Detached	1960s	Other Fuel	Only Heating Shared	1.000000	0.000000
Single-Family Detached	1960s	Propane	Only Heating Shared	1.000000	0.000000
Single-Family Detached	1970s	Electricity	Both Shared	1.000000	0.000000
Single-Family Detached	1970s	Fuel Oil	Both Shared	1.000000	0.000000
Single-Family Detached	1970s	Natural Gas	Both Shared	1.000000	0.000000
Single-Family Detached	1970s	None	Both Shared	1.000000	0.000000
Single-Family Detached	1970s	Other Fuel	Both Shared	1.000000	0.000000
Single-Family Detached	1970s	Propane	Both Shared	1.000000	0.000000
Single-Family Detached	1970s	Electricity	Neither Shared	1.000000	0.001813
Single-Family Detached	1970s	Fuel Oil	Neither Shared	1.000000	0.000000
Single-Family Detached	1970s	Natural Gas	Neither Shared	1.000000	0.049638
Single-Family Detached	1970s	None	Neither Shared	1.000000	0.000139
Single-Family Detached	1970s	Other Fuel	Neither Shared	1.000000	0.000144
Single-Family Detached	1970s	Propane	Neither Shared	1.000000	0.000541
Single-Family Detached	1970s	Electricity	Only Cooling Shared	1.000000	0.000000
Single-Family Detached	1970s	Fuel Oil	Only Cooling Shared	1.000000	0.000000
Single-Family Detached	1970s	Natural Gas	Only Cooling Shared	1.000000	0.000000
Single-Family Detached	1970s	None	Only Cooling Shared	1.000000	0.000000
Single-Family Detached	1970s	Other Fuel	Only Cooling Shared	1.000000	0.000000
Single-Family Detached	1970s	Propane	Only Cooling Shared	1.000000	0.000000
Single-Family Detached	1970s	Electricity	Only Heating Shared	1.000000	0.000000
Single-Family Detached	1970s	Fuel Oil	Only Heating Shared	1.000000	0.000000
Single-Family Detached	1970s	Natural Gas	Only Heating Shared	1.000000	0.000000
Single-Family Detached	1970s	None	Only Heating Shared	1.000000	0.000000
Single-Family Detached	1970s	Other Fuel	Only Heating Shared	1.000000	0.000000
Single-Family Detached	1970s	Propane	Only Heating Shared	1.000000	0.000000
Single-Family Detached	1980s	Electricity	Both Shared	1.000000	0.000000
Single-Family Detached	1980s	Fuel Oil	Both Shared	1.000000	0.000000
Single-Family Detached	1980s	Natural Gas	Both Shared	1.000000	0.000000
Single-Family Detached	1980s	None	Both Shared	1.000000	0.000000
Single-Family Detached	1980s	Other Fuel	Both Shared	1.000000	0.000000
Single-Family Detached	1980s	Propane	Both Shared	1.000000	0.000000
Single-Family Detached	1980s	Electricity	Neither Shared	1.000000	0.002398
Single-Family Detached	1980s	Fuel Oil	Neither Shared	1.000000	0.000008
Single-Family Detached	1980s	Natural Gas	Neither Shared	1.000000	0.027147
Single-Family Detached	1980s	None	Neither Shared	1.000000	0.000126
Single-Family Detached	1980s	Other Fuel	Neither Shared	1.000000	0.000121
Single-Family Detached	1980s	Propane	Neither Shared	1.000000	0.000150
Single-Family Detached	1980s	Electricity	Only Cooling Shared	1.000000	0.000000
Single-Family Detached	1980s	Fuel Oil	Only Cooling Shared	1.000000	0.000000
Single-Family Detached	1980s	Natural Gas	Only Cooling Shared	1.000000	0.000000
Single-Family Detached	1980s	None	Only Cooling Shared	1.000000	0.000000
Single-Family Detached	1980s	Other Fuel	Only Cooling Shared	1.000000	0.000000
Single-Family Detached	1980s	Propane	Only Cooling Shared	1.000000	0.000000
Single-Family Detached	1980s	Electricity	Only Heating Shared	1.000000	0.000000
Single-Family Detached	1980s	Fuel Oil	Only Heating Shared	1.000000	0.000000
Single-Family Detached	1980s	Natural Gas	Only Heating Shared	1.000000	0.000000
Single-Family Detached	1980s	None	Only Heating Shared	1.000000	0.000000
Single-Family Detached	1980s	Other Fuel	Only Heating Shared	1.000000	0.000000
Single-Family Detached	1980s	Propane	Only Heating Shared	1.000000	0.000000
Single-Family Detached	1990s	Electricity	Both Shared	1.000000	0.000000
Single-Family Detached	1990s	Fuel Oil	Both Shared	1.000000	0.000000
Single-Family Detached	1990s	Natural Gas	Both Shared	1.000000	0.000000
Single-Family Detached	1990s	None	Both Shared	1.000000	0.000000
Single-Family Detached	1990s	Other Fuel	Both Shared	1.000000	0.000000
Single-Family Detached	1990s	Propane	Both Shared	1.000000	0.000000
Single-Family Detached	1990s	Electricity	Neither Shared	1.000000	0.001225
Single-Family Detached	1990s	Fuel Oil	Neither Shared	1.000000	0.000000
Single-Family Detached	1990s	Natural Gas	Neither Shared	1.000000	0.025657
Single-Family Detached	1990s	None	Neither Shared	1.000000	0.000369
Single-Family Detached	1990s	Other Fuel	Neither Shared	1.000000	0.000218
Single-Family Detached	1990s	Propane	Neither Shared	1.000000	0.000395
Single-Family Detached	1990s	Electricity	Only Cooling Shared	1.000000	0.000000
Single-Family Detached	1990s	Fuel Oil	Only Cooling Shared	1.000000	0.000000
Single-Family Detached	1990s	Natural Gas	Only Cooling Shared	1.000000	0.000000
Single-Family Detached	1990s	None	Only Cooling Shared	1.000000	0.000000
Single-Family Detached	1990s	Other Fuel	Only Cooling Shared	1.000000	0.000000
Single-Family Detached	1990s	Propane	Only Cooling Shared	1.000000	0.000000
Single-Family Detached	1990s	Electricity	Only Heating Shared	1.000000	0.000000
Single-Family Detached	1990s	Fuel Oil	Only Heating Shared	1.000000	0.000000
Single-Family Detached	1990s	Natural Gas	Only Heating Shared	1.000000	0.000000
Single-Family Detached	1990s	None	Only Heating Shared	1.000000	0.000000
Single-Family Detached	1990s	Other Fuel	Only Heating Shared	1.000000	0.000000
Single-Family Detached	1990s	Propane	Only Heating Shared	1.000000	0.000000
Single-Family Detached	2000s	Electricity	Both Shared	1.000000	0.000000
Single-Family Detached	2000s	Fuel Oil	Both Shared	1.000000	0.000000
Single-Family Detached	2000s	Natural Gas	Both Shared	1.000000	0.000000
Single-Family Detached	2000s	None	Both Shared	1.000000	0.000000
Single-Family Detached	2000s	Other Fuel	Both Shared	1.000000	0.000000
Single-Family Detached	2000s	Propane	Both Shared	1.000000	0.000000
Single-Family Detached	2000s	Electricity	Neither Shared	1.000000	0.001800
Single-Family Detached	2000s	Fuel Oil	Neither Shared	1.000000	0.000000
Single-Family Detached	2000s	Natural Gas	Neither Shared	1.000000	0.029655
Single-Family Detached	2000s	None	Neither Shared	1.000000	0.000030
Single-Family Detached	2000s	Other Fuel	Neither Shared	1.000000	0.000080
Single-Family Detached	2000s	Propane	Neither Shared	1.000000	0.000326
Single-Family Detached	2000s	Electricity	Only Cooling Shared	1.000000	0.000000
Single-Family Detached	2000s	Fuel Oil	Only Cooling Shared	1.000000	0.000000
Single-Family Detached	2000s	Natural Gas	Only Cooling Shared	1.000000	0.000000
Single-Family Detached	2000s	None	Only Cooling Shared	1.000000	0.000000
Single-Family Detached	2000s	Other Fuel	Only Cooling Shared	1.000000	0.000000
Single-Family Detached	2000s	Propane	Only Cooling Shared	1.000000	0.000000
Single-Family Detached	2000s	Electricity	Only Heating Shared	1.000000	0.000000
Single-Family Detached	2000s	Fuel Oil	Only Heating Shared	1.000000	0.000000
Single-Family Detached	2000s	Natural Gas	Only Heating Shared	1.000000	0.000000
Single-Family Detached	2000s	None	Only Heating Shared	1.000000	0.000000
Single-Family Detached	2000s	Other Fuel	Only Heating Shared	1.000000	0.000000
Single-Family Detached	2000s	Propane	Only Heating Shared	1.000000	0.000000
Single-Family Detached	2010s	Electricity	Both Shared	1.000000	0.000000
Single-Family Detached	2010s	Fuel Oil	Both Shared	1.000000	0.000000
Single-Family Detached	2010s	Natural Gas	Both Shared	1.000000	0.000000
Single-Family Detached	2010s	None	Both Shared	1.000000	0.000000
Single-Family Detached	2010s	Other Fuel	Both Shared	1.000000	0.000000
Single-Family Detached	2010s	Propane	Both Shared	1.000000	0.000000
Single-Family Detached	2010s	Electricity	Neither Shared	1.000000	0.000857
Single-Family Detached	2010s	Fuel Oil	Neither Shared	1.000000	0.000213
Single-Family Detached	2010s	Natural Gas	Neither Shared	1.000000	0.003231
Single-Family Detached	2010s	None	Neither Shared	1.000000	0.000213
Single-Family Detached	2010s	Other Fuel	Neither Shared	1.000000	0.000228
Single-Family Detached	2010s	Propane	Neither Shared	1.000000	0.000283
Single-Family Detached	2010s	Electricity	Only Cooling Shared	1.000000	0.000000
Single-Family Detached	2010s	Fuel Oil	Only Cooling Shared	1.000000	0.000000
Single-Family Detached	2010s	Natural Gas	Only Cooling Shared	1.000000	0.000000
Single-Family Detached	2010s	None	Only Cooling Shared	1.000000	0.000000
Single-Family Detached	2010s	Other Fuel	Only Cooling Shared	1.000000	0.000000
Single-Family Detached	2010s	Propane	Only Cooling Shared	1.000000	0.000000
Single-Family Detached	2010s	Electricity	Only Heating Shared	1.000000	0.000000
Single-Family Detached	2010s	Fuel Oil	Only Heating Shared	1.000000	0.000000
Single-Family Detached	2010s	Natural Gas	Only Heating Shared	1.000000	0.000000
