const,major_elec_load_count_w_ev_pv,panel_amp_pre_bin__101_199,panel_amp_pre_bin__200,panel_amp_pre_bin__201_plus,panel_amp_pre_bin__lt_100,panel_slots_empty,sqft_1000,predictions_mean
1.0,3,0,1,0,0,14,1.15,6.2306252201458765
1.0,3,0,0,0,1,4,1.817,3.300132220989212
1.0,3,0,0,0,0,7,1.126,3.3174696642889008
1.0,3,0,1,0,0,0,1.223,6.246373731743185
1.0,1,1,0,0,0,0,1.092,3.927712265463401
1.0,2,0,0,0,0,2,0.949,3.5178654629489765
1.0,1,0,0,1,0,0,1.18,3.580005922477233
1.0,1,0,0,0,0,1,1.197,3.8084913864383427
1.0,3,0,1,0,0,0,0.752,6.144044554194493
1.0,2,0,1,0,0,17,1.114,6.653424182181761
1.0,3,0,0,0,0,1,1.712,3.4110773448644873
1.0,1,0,0,0,0,6,1.362,3.838647562300949
1.0,3,1,0,0,0,4,1.584,3.513623425188655
1.0,3,0,1,0,0,8,1.356,6.274962857153351
1.0,3,0,0,0,0,0,1.308,3.346745372243685
1.0,1,1,0,0,0,4,1.41,3.987089661608122
1.0,0,0,1,0,0,7,1.14,7.612809268700151
1.0,2,0,0,0,0,0,1.052,3.5356752973923435
1.0,5,1,0,0,0,1,1.883,3.1138702717878504
1.0,2,0,0,0,0,0,1.502,3.612756117963795
1.0,3,0,0,0,1,4,1.44,3.2581683614864287
1.0,3,1,0,0,0,16,1.04,3.424602168838438
1.0,2,0,0,0,0,0,1.024,3.5308399024458788
1.0,4,0,0,0,0,0,1.344,3.134371581633632
1.0,3,1,0,0,0,0,1.533,3.5053493733550476
1.0,3,1,0,0,0,2,2.897,3.721499560008874
1.0,1,0,0,0,0,0,1.08,3.787004347843389
1.0,3,0,1,0,0,18,1.051,6.209202863613855
1.0,3,0,1,0,0,0,2.197,6.452743549255389
1.0,2,1,0,0,0,2,1.461,3.736651879524961
1.0,1,0,0,0,0,0,1.507,3.8650066836333234
1.0,0,0,0,0,0,8,2.217,4.269546755409777
1.0,1,0,0,0,0,7,1.129,3.796013622442149
1.0,2,0,0,0,0,1,1.733,3.6518593294923063
1.0,3,0,0,0,1,4,1.496,3.2644365375770037
1.0,2,0,1,0,0,6,1.784,6.8062597266528275
1.0,1,0,1,0,0,8,1.0,7.085653752764266
1.0,1,1,0,0,0,0,0.87,3.8858723411292435
1.0,2,0,0,0,0,0,1.481,3.6091855772518855
1.0,3,0,0,0,0,0,1.496,3.3767945727834356
1.0,4,0,0,0,0,8,1.738,3.1931051406218725
1.0,3,0,0,0,0,5,1.557,3.386502541578327
1.0,4,0,0,0,0,15,1.12,3.100622195989996
1.0,1,0,0,0,0,0,1.455,3.855569047107504
1.0,2,0,0,0,0,14,0.9,3.5093711828635374
1.0,2,0,0,0,1,0,2.561,3.615055672436987
1.0,2,0,0,0,0,0,1.598,3.6290452943098996
1.0,0,0,0,0,0,16,1.033,4.041414604562832
1.0,0,0,0,0,0,2,1.412,4.115472708917024
1.0,3,0,0,0,0,3,1.128,3.317792362793864
1.0,2,0,0,0,0,3,1.3,3.5783028224085154
1.0,2,0,0,0,0,3,1.04,3.5336035449851573
1.0,2,0,0,0,1,2,1.44,3.4835754776131886
1.0,3,0,0,0,0,7,2.026,3.4604507299639344
1.0,3,1,0,0,0,4,1.591,3.5147579170264285
1.0,2,0,0,0,0,4,1.086,3.541540699084079
1.0,3,0,1,0,0,15,2.313,6.476872480356729
1.0,1,0,0,0,0,0,0.762,3.728172966534262
1.0,3,0,0,0,0,0,0.9,3.2808642105299217
1.0,1,0,0,0,0,3,1.266,3.8211229892223084
1.0,2,0,0,0,0,6,1.268,3.572822783643048
1.0,4,0,0,0,0,4,1.385,3.14052095418965
1.0,2,0,1,0,0,7,1.172,6.666796024735648
1.0,2,0,0,0,0,11,1.74,3.6530393225558213
1.0,1,0,1,0,0,8,1.133,7.118460806954998
1.0,3,0,0,0,0,1,1.3,3.3454623543480304
1.0,0,0,1,0,0,0,1.05,7.589144405510458
1.0,1,1,0,0,0,0,1.676,4.036251451415388
1.0,2,1,0,0,0,0,1.459,3.736304450175061
1.0,3,0,0,0,0,8,0.977,3.29336719614079
1.0,3,0,0,0,0,4,1.449,3.3693005949634194
1.0,1,0,0,0,0,3,1.2,3.8090412082985012
1.0,2,1,0,0,0,0,1.264,3.702312961578301
1.0,3,0,0,0,0,0,1.648,3.4009465233949157
1.0,2,0,0,0,0,0,1.391,3.593853699010782
1.0,2,1,0,0,0,4,1.677,3.774030284267668
1.0,2,0,0,0,0,9,2.462,3.7731761791887806
1.0,1,1,0,0,0,4,0.974,3.905512530431229
1.0,4,0,0,0,0,0,1.704,3.1880685692174344
1.0,0,0,0,0,0,4,1.25,4.083935321206672
1.0,1,0,0,0,0,0,1.873,3.9309475568396666
1.0,3,0,0,0,0,0,1.503,3.377909650067628
1.0,5,0,1,0,0,7,1.358,5.489594653610616
1.0,3,0,0,0,0,1,1.478,3.373925984350564
1.0,2,0,0,0,0,3,1.82,3.6665042267160644
1.0,1,0,0,0,0,1,1.288,3.825144163875941
1.0,2,0,0,0,0,3,1.36,3.5885616341350057
1.0,3,0,1,0,0,3,1.686,6.345330586432826
1.0,3,0,0,0,1,0,1.669,3.2837236600853448
1.0,2,1,0,0,0,5,2.112,3.848438116095471
1.0,3,0,0,0,0,4,1.032,3.3022781760553634
1.0,1,0,0,1,0,2,0.95,3.533175719790274
1.0,4,0,1,0,0,12,1.62,5.92177755482946
1.0,0,0,0,0,0,4,1.015,4.037873402989705
1.0,1,0,1,0,0,6,1.102,7.110827781427159
1.0,1,0,1,0,0,7,1.117,7.114522219795644
1.0,2,0,0,0,0,4,1.268,3.572822783643048
1.0,5,1,0,0,0,1,0.72,2.9466700867026354
1.0,2,0,0,0,0,7,1.02,3.530148758708288
1.0,2,0,0,0,0,1,1.392,3.594024316299756
1.0,3,0,0,0,0,8,1.2,3.329394915632992
1.0,3,1,0,0,0,5,1.175,3.446850789043787
1.0,1,0,0,0,0,0,0.912,3.7560017445689624
1.0,2,1,0,0,0,5,1.747,3.7860823565776593
1.0,4,0,0,0,0,1,2.218,3.2635650968632577
1.0,2,0,0,0,0,7,1.838,3.669528573168008
1.0,1,0,0,0,0,2,1.166,3.8028065881999056
1.0,3,1,0,0,0,0,1.675,3.5283499183352682
1.0,3,1,0,0,0,0,1.568,3.511029247231755
1.0,2,0,1,0,0,10,1.447,6.729828907412296
1.0,2,0,1,0,0,0,2.01,6.857027009630317
1.0,2,0,0,0,0,3,1.676,3.6422399573769297
1.0,3,1,0,0,0,2,1.345,3.4747205136602695
1.0,1,0,0,0,0,0,1.192,3.8075748911784744
1.0,0,0,0,0,0,1,1.56,4.144129735627281
1.0,2,0,0,0,0,0,0.728,3.4794446777104002
1.0,1,0,0,0,0,4,2.077,3.9673311889674827
1.0,0,0,1,0,0,2,1.195,7.627234376561586
1.0,2,0,0,0,0,22,2.603,3.7962742835603893
1.0,2,0,1,0,0,4,1.605,6.765773009036644
1.0,2,1,0,0,0,3,2.43,3.9020977877943688
1.0,1,0,0,1,0,2,1.304,3.605133004144847
1.0,2,0,1,0,0,0,2.24,6.908299923403991
1.0,3,1,0,0,0,0,1.5,3.4999876434409742
1.0,3,0,0,0,0,0,1.085,3.3108495237737574
1.0,3,0,1,0,0,11,1.489,6.303419780336923
1.0,1,1,0,0,0,6,1.259,3.9589766286126333
1.0,1,0,1,0,0,4,1.345,7.170439255362739
1.0,5,0,1,0,0,6,1.5,5.516272574943928
1.0,5,0,1,0,0,13,2.5,5.700528690880716
1.0,5,0,1,0,0,2,3.2,5.825962549536889
1.0,2,0,0,0,0,0,2.1,3.713330679710366
1.0,1,0,0,0,0,0,1.05,3.7814810616907364
1.0,5,0,1,0,0,3,1.986,5.606596627904832
1.0,4,0,0,0,0,2,1.558,3.166372528446927
1.0,2,0,0,0,0,3,1.2,3.5611577061639728
1.0,0,0,0,0,0,3,1.856,4.200998010433077
1.0,2,0,1,0,0,4,2.4,6.943739078382253
1.0,4,0,1,0,0,0,1.6,5.91779318600604
1.0,5,0,0,0,1,2,1.35,2.841278472500527
1.0,1,1,0,0,0,1,2.4,4.167712268381653
1.0,1,0,0,0,0,7,1.6,3.8818428132100893
1.0,2,0,0,0,0,4,1.9,3.679930974191675
1.0,2,0,1,0,0,4,3.1,7.096660646375944
1.0,2,0,1,0,0,3,1.212,6.676002124440212
1.0,4,0,0,0,0,0,0.8,3.0519642615710656
1.0,4,0,1,0,0,0,1.1,5.8172787484991835
1.0,3,0,1,0,0,17,1.6,6.327069436577894
1.0,4,1,0,0,0,5,1.152,3.2190305327247195
1.0,5,0,1,0,0,5,2.5,5.700528690880716
1.0,5,1,0,0,0,3,1.185,3.0143279063956747
1.0,3,0,1,0,0,3,4.2,6.857307580894681
1.0,4,0,1,0,0,1,1.244,5.8464073195193285
1.0,5,0,1,0,0,15,1.4,5.497499056359701
1.0,2,0,0,0,0,6,2.0,3.6966606938059714
1.0,3,0,0,0,0,0,1.753,3.417555416023245
1.0,3,0,1,0,0,4,1.5,6.305767488474347
1.0,3,0,1,0,0,8,1.95,6.401054646526793
1.0,5,0,1,0,0,9,3.5,5.878889731042008
1.0,1,1,0,0,0,0,0.9,3.8915449089642147
1.0,5,0,1,0,0,5,2.6,5.718619673896616
1.0,2,0,0,0,0,2,1.9,3.679930974191675
1.0,5,0,1,0,0,2,1.2,5.45975470859092
1.0,5,0,1,0,0,1,1.8,5.572205320267138
1.0,2,0,0,0,0,6,0.85,3.500689214928359
1.0,3,0,0,0,0,6,1.952,3.4488645575765693
1.0,5,0,1,0,0,8,1.23,5.465433259728612
1.0,1,0,1,0,0,3,2.5,7.447109306198954
1.0,3,1,0,0,0,3,1.1,3.434503173414964
1.0,2,0,0,0,0,2,1.35,3.5868533064103305
1.0,4,0,1,0,0,26,2.2,6.036152263290838
1.0,4,0,0,0,0,0,1.86,3.211127902470301
1.0,1,0,0,0,0,6,1.0,3.772263111557838
1.0,2,0,0,0,0,0,1.3,3.5783028224085154
1.0,1,0,1,0,0,4,2.3,7.399960149264049
1.0,1,0,0,0,0,0,1.3,3.8273362479097033
1.0,3,0,1,0,0,5,3.0,6.617930016678551
1.0,5,0,1,0,0,2,2.2,5.6458993088744
1.0,5,0,1,0,0,0,1.5,5.516272574943928
1.0,2,0,1,0,0,2,2.2,6.899410972716015
1.0,1,0,1,0,0,12,2.1,7.35250110165744
1.0,5,1,0,0,0,0,0.8,2.958385689418187
1.0,4,1,0,0,0,3,1.2,3.226426515610642
1.0,1,0,0,0,0,1,1.5,3.86373722968376
1.0,4,0,1,0,0,3,1.0,5.796963270483714
1.0,2,1,0,0,0,2,1.609,3.762293803765392
1.0,4,0,1,0,0,2,3.3,6.247190094899394
1.0,4,0,0,0,0,0,1.9,3.217020084522939
1.0,2,0,0,0,0,0,1.5,3.6124161790209666
1.0,1,0,0,0,0,0,0.9,3.753780561384057
1.0,3,0,0,0,0,8,1.5,3.3774317930587436
1.0,5,0,1,0,0,7,1.6,5.534981074800315
1.0,2,0,0,0,0,4,1.7,3.6462925759129736
1.0,2,0,1,0,0,0,2.2,6.899410972716015
1.0,1,0,1,0,0,11,2.7,7.493955145804494
1.0,5,0,1,0,0,2,2.5,5.700528690880716
1.0,2,0,1,0,0,11,3.5,7.182564070588714
1.0,4,0,1,0,0,5,4.0,6.377819857942618
1.0,5,0,1,0,0,4,1.344,5.486957274586269
1.0,4,0,0,1,0,3,2.6,3.155646992811297
1.0,1,1,0,0,0,8,1.8,4.059010761562471
1.0,4,0,1,0,0,7,1.0,5.796963270483714
1.0,2,0,0,0,0,2,1.075,3.539643807705201
1.0,4,0,1,0,0,9,1.2,5.837522581365276
1.0,2,1,0,0,0,0,2.5,3.913826397145227
1.0,3,0,0,0,0,1,1.5,3.3774317930587436
1.0,6,0,1,0,0,1,4.5,5.661400521199733
1.0,3,0,1,0,0,2,1.8,6.369454568157667
1.0,3,0,1,0,0,0,1.7,6.348298240549715
1.0,5,0,1,0,0,1,4.2,6.0005796094825286
1.0,5,0,1,0,0,17,1.9,5.590722235308125
1.0,1,0,0,0,0,0,1.65,3.8908718114567633
1.0,0,0,0,0,0,5,1.2,4.074165894452568
1.0,4,0,0,0,0,0,1.5,3.1577228092545493
1.0,3,0,1,0,0,3,1.6,6.327069436577894
1.0,3,0,0,0,0,10,0.7,3.248239269415844
1.0,3,0,1,0,0,11,3.0,6.617930016678551
1.0,5,0,1,0,0,0,1.65,5.5443111216569525
1.0,1,0,1,0,0,7,1.2,7.134929632959006
1.0,3,0,0,0,0,2,1.1,3.313272592485727
1.0,1,0,1,0,0,4,2.0,7.328653340963938
1.0,5,0,1,0,0,2,1.3,5.478659953366013
1.0,4,0,1,0,0,7,1.6,5.91779318600604
1.0,2,0,0,0,0,0,1.8,3.6631415761968817
1.0,5,0,0,0,0,8,1.2,2.910108716005977
1.0,4,0,1,0,0,4,3.27,6.241530666691189
1.0,4,0,1,0,0,0,1.425,5.882812268102364
1.0,3,0,0,0,0,0,1.6,3.393333454236336
1.0,3,0,0,0,0,0,1.0,3.297095608722397
1.0,5,0,1,0,0,7,1.95,5.599957150150886
1.0,2,0,0,0,0,0,1.052,3.5356752973923435
1.0,4,0,0,0,0,2,1.0,3.0824364354105467
1.0,5,0,1,0,0,3,3.0,5.790406450079436
1.0,5,0,1,0,0,8,3.22,5.829506087292803
1.0,2,0,0,0,0,1,1.3,3.5783028224085154
1.0,5,0,1,0,0,1,1.08,5.436980335826632
1.0,5,0,1,0,0,0,2.1,5.627568625063978
1.0,4,0,1,0,0,9,1.2,5.837522581365276
1.0,2,0,1,0,0,4,1.2,6.673241650789516
1.0,3,0,1,0,0,2,1.44,6.292950935750373
1.0,3,0,0,0,0,4,1.68,3.4060147839012322
1.0,1,0,0,0,0,5,0.695,3.715697997954936
1.0,4,0,1,0,0,4,1.8,5.9575141118436274
1.0,1,0,1,0,0,5,2.1,7.35250110165744
1.0,0,0,1,0,0,4,0.75,7.509715791458986
1.0,2,0,0,0,0,4,1.1,3.54395390202622
1.0,3,0,0,0,0,0,1.5,3.3774317930587436
1.0,1,0,1,0,0,1,2.95,7.55209605496693
1.0,1,1,0,0,0,9,1.0,3.9104117099523332
1.0,5,0,1,0,0,0,3.5,5.878889731042008
1.0,2,0,0,0,0,4,3.5,3.940453417721276
1.0,4,0,0,0,0,6,1.1,3.097596340910472
1.0,3,0,1,0,0,7,1.925,6.395799087875577
1.0,5,0,1,0,0,10,2.4,5.682378720563949
1.0,5,0,1,0,0,7,1.4,5.497499056359701
1.0,1,0,1,0,0,10,0.937,7.070059707312872
1.0,5,0,1,0,0,11,1.065,5.434126740291558
1.0,3,0,1,0,0,16,1.228,6.247450920265257
1.0,3,0,1,0,0,2,2.35,6.484549413128121
1.0,3,0,1,0,0,4,2.85,6.587394307170163
1.0,3,0,0,0,0,2,0.84,3.2710993635907433
1.0,2,0,0,0,0,1,1.1,3.54395390202622
1.0,5,0,1,0,0,11,1.4,5.497499056359701
1.0,4,0,1,0,0,4,2.2,6.036152263290838
1.0,3,0,0,0,0,2,2.4,3.518539156801174
1.0,3,0,0,0,0,11,5.4,3.956806086338562
1.0,3,0,0,0,0,2,1.31,3.347066071618173
1.0,4,0,0,0,0,0,1.244,3.1193367582216864
1.0,3,0,1,0,0,0,4.005,6.818974045352187
1.0,3,0,1,0,0,2,1.35,6.273675980981686
1.0,4,0,1,0,0,3,2.4,6.075079845781691
1.0,5,1,0,0,0,1,2.0,3.130316359549206
1.0,5,0,1,0,0,1,1.8,5.572205320267138
1.0,2,0,0,0,0,4,1.5,3.6124161790209666
1.0,5,0,1,0,0,7,1.5,5.516272574943928
1.0,4,1,0,0,0,7,1.0,3.195529462236903
1.0,5,0,0,0,0,5,1.252,2.9174524156644344
1.0,5,1,0,0,0,0,1.0,2.9875377176567146
1.0,5,0,1,0,0,5,1.8,5.572205320267138
1.0,4,0,1,0,0,6,3.2,6.228305175889182
1.0,3,0,1,0,0,0,2.0,6.4115525045557415
1.0,3,0,0,0,0,0,1.1,3.313272592485727
1.0,5,0,1,0,0,2,1.9,5.590722235308125
1.0,4,0,1,0,0,0,1.152,5.8278144465128
1.0,3,0,0,0,0,3,1.7,3.4091795526470907
1.0,2,0,1,0,0,4,2.1,6.877137031724606
1.0,3,0,0,0,0,9,1.45,3.3694601686590953
1.0,4,0,1,0,0,11,0.616,5.718275892527911
1.0,3,0,1,0,0,4,1.85,6.3800057641807575
1.0,3,0,1,0,0,4,1.903,6.391170528705187
1.0,5,0,1,0,0,2,1.1,5.4407827733699285
1.0,5,0,1,0,0,0,1.226,5.464676465842013
1.0,3,0,1,0,0,8,2.3,6.474172964179585
1.0,5,0,1,0,0,0,2.7,5.7366523024878076
1.0,5,0,1,0,0,2,1.7,5.553625129529429
1.0,5,0,1,0,0,2,2.0,5.609176469736559
1.0,4,0,1,0,0,0,1.6,5.91779318600604
1.0,5,0,1,0,0,0,2.8,5.754627213625382
1.0,5,0,1,0,0,6,2.2,5.6458993088744
1.0,4,0,1,0,0,5,2.5,6.094448076660941
1.0,4,0,1,0,0,0,3.0,6.190360664075912
1.0,5,0,1,0,0,6,2.25,5.655041790405477
1.0,5,0,1,0,0,0,1.5,5.516272574943928
1.0,2,0,0,0,0,6,1.7,3.6462925759129736
1.0,4,0,1,0,0,3,2.5,6.094448076660941
1.0,4,0,1,0,0,1,1.6,5.91779318600604
1.0,5,0,1,0,0,9,1.8,5.572205320267138
1.0,3,0,0,0,0,1,2.0,3.4563834013456782
1.0,5,0,1,0,0,2,1.7,5.553625129529429
1.0,4,0,0,0,0,2,1.1,3.097596340910472
1.0,5,0,1,0,0,5,1.2,5.45975470859092
1.0,5,0,1,0,0,3,2.5,5.700528690880716
1.0,4,0,1,0,0,9,1.5,5.897830048239659
1.0,5,0,1,0,0,0,1.328,5.483941545482009
1.0,3,1,0,0,0,2,1.2,3.4509595764525307
1.0,3,0,1,0,0,5,1.7,6.348298240549715
1.0,5,0,1,0,0,2,1.7,5.553625129529429
1.0,4,0,1,0,0,0,1.6,5.91779318600604
1.0,6,0,1,0,0,2,1.3,5.124140730869938
1.0,5,0,1,0,0,2,2.4,5.682378720563949
