occupants,cooking_range,plug_loads,refrigerator,lighting_interior,lighting_exterior,clothes_washer,clothes_dryer,dishwasher,baths,showers,sinks
,,,,0.349184801,0.349184801,0.0351558,0,0,0,0,0.0124771
,,,,0.349184801,0.349184801,0,0,0,0,0,0.0140024
,,,,0.353493668,0.353493668,0,0,0,0,0,0
,,,,0.353493668,0.353493668,0,0,0,0,0,0
,,,,0.353493668,0.353493668,0,0,0,0,0,0
,,,,0.353493668,0.353493668,0,0,0,0,0,0
,,,,0.353493668,0.353493668,0,0.0351558,0,0,0,0
,,,,0.353493668,0.353493668,0,0,0,0,0,0
,,,,0.370519912,0.370519912,0,0,0,0,0,0
,,,,0.370519912,0.370519912,0,0,0,0,0,0
,,,,0.370519912,0.370519912,0,0,0,0,0,0
,,,,0.370519912,0.370519912,0,0,0,0,0,0
,,,,0.370519912,0.370519912,0,0,0,0,0,0
,,,,0.370519912,0.370519912,0,0,0,0,0.0792065,0
,,,,0.41988383,0.41988383,0,0,0,0,0.316826,0
,,,,0.41988383,0.41988383,0,0,0,0,0,0.0001525
,,,,0.41988383,0.41988383,0,0,0,0,0,0
,,,,0.41988383,0.41988383,0,0,0,0,0,0
,,,,0.41988383,0.41988383,0,0,0,0,0,0.1080536
,,,,0.41988383,0.41988383,0,0,0,0,0,0.0105552
,,,,0.522801219,0.522801219,0,0,0,0,0,0.0058572
,,,,0.522801219,0.522801219,0,0,0,0,0,0
,,,,0.522801219,0.522801219,0,0,0,0,0,0
,,,,0.522801219,0.522801219,0,0,0,0,0,0.002593
,,,,0.522801219,0.522801219,0,0,0,0,0,0
,,,,0.522801219,0.522801219,0,0,0,0,0,0
,,,,0.67050418,0.67050418,0,0,0,0,0,0
,,,,0.67050418,0.67050418,0,0,0,0,0,0
,,,,0.67050418,0.67050418,0,0,0,0,0,0
,,,,0.67050418,0.67050418,0,0,0,0,0,0
,,,,0.67050418,0.67050418,0,0,0,0,0,0
,,,,0.67050418,0.67050418,0,0,0,0,0,0
,,,,0.799057823,0.799057823,0,0,0,0,0,0.0084808
,,,,0.799057823,0.799057823,0,0,0,0,0,0.0346858
,,,,0.799057823,0.799057823,0,0,0,0,0,0
,,,,0.799057823,0.799057823,0,0,0,0,0,0
,,,,0.799057823,0.799057823,0,0,0,0,0,0
,,,,0.799057823,0.799057823,0,0,0,0,0,0
,,,,0.582331666,0.582331666,0,0,0,0,0,0
,,,,0.582331666,0.582331666,0,0,0,0,0,0.0104026
,,,,0.582331666,0.582331666,0,0,0,0,0,0
,,,,0.582331666,0.582331666,0,0,0,0,0,0
,,,,0.582331666,0.582331666,0,0,0,0,0,0
,,,,0.582331666,0.582331666,0,0,0,0,0,0.0011897
,,,,0.249225449,0.249225449,0,0,0,0,0,0
,,,,0.249225449,0.249225449,0,0,0,0,0,0
,,,,0.249225449,0.249225449,0,0,0,0,0,0
,,,,0.249225449,0.249225449,0,0,0,0,0,0
,,,,0.249225449,0.249225449,0,0,0,0,0,0
,,,,0.249225449,0.249225449,0,0,0,0,0,0
,,,,0.123751072,0.123751072,0,0,0,0,0,0
,,,,0.123751072,0.123751072,0,0,0,0,0,0
,,,,0.123751072,0.123751072,0,0,0,0,0,0
,,,,0.123751072,0.123751072,0,0,0,0,0,0
,,,,0.123751072,0.123751072,0,0,0,0,0,0
,,,,0.123751072,0.123751072,0,0,0,0,0,0
,,,,0.074250643,0.074250643,0,0,0,0,0,0
,,,,0.074250643,0.074250643,0,0,0,0,0,0
,,,,0.074250643,0.074250643,0,0,0,0,0,0
,,,,0.074250643,0.074250643,0,0,0,0,0,0
,,,,0.074250643,0.074250643,0,0,0,0,0,0
,,,,0.074250643,0.074250643,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.051864174,0.051864174,0,0,0,0,0,0
,,,,0.051864174,0.051864174,0,0,0,0,0,0
,,,,0.051864174,0.051864174,0,0,0,0,0,0
,,,,0.051864174,0.051864174,0,0,0,0,0,0
,,,,0.051864174,0.051864174,0,0,0,0,0,0
,,,,0.051864174,0.051864174,0,0,0,0,0,0
,,,,0.135202171,0.135202171,0,0,0,0,0,0
,,,,0.135202171,0.135202171,0,0,0,0,0,0
,,,,0.135202171,0.135202171,0,0,0,0,0,0
,,,,0.135202171,0.135202171,0,0,0,0,0,0
,,,,0.135202171,0.135202171,0,0,0,0,0,0
,,,,0.135202171,0.135202171,0,0,0,0,0,0
,,,,0.317417375,0.317417375,0,0,0,0,0,0
,,,,0.317417375,0.317417375,0,0,0,0,0,0
,,,,0.317417375,0.317417375,0,0,0,0,0,0
,,,,0.317417375,0.317417375,0,0,0,0,0,0
,,,,0.317417375,0.317417375,0,0,0,0,0,0
,,,,0.317417375,0.317417375,0,0,0,0,0,0
,,,,0.401683506,0.401683506,0,0,0,0,0,0
,,,,0.401683506,0.401683506,0,0,0,0,0,0
,,,,0.401683506,0.401683506,0,0,0,0,0,0
,,,,0.401683506,0.401683506,0,0,0,0,0,0.0137584
,,,,0.401683506,0.401683506,0,0,0,0,0,0
,,,,0.401683506,0.401683506,0,0,0,0,0,0.0368517
,,,,0.403726548,0.403726548,0,0,0,0,0,0
,,,,0.403726548,0.403726548,0,0,0,0,0,0
,,,,0.403726548,0.403726548,0,0,0,0,0,0
,,,,0.403726548,0.403726548,0,0,0,0,0,0
,,,,0.403726548,0.403726548,0,0,0,0,0,0
,,,,0.403726548,0.403726548,0,0,0,0,0,0
,,,,0.392499044,0.392499044,0,0,0,0,0,0
,,,,0.392499044,0.392499044,0,0,0,0,0,0
,,,,0.392499044,0.392499044,0,0,0,0,0,0
,,,,0.392499044,0.392499044,0,0,0,0,0,0
,,,,0.392499044,0.392499044,0,0,0,0,0,0
,,,,0.392499044,0.392499044,0,0,0,0,0,0.1115618
,,,,0.380568389,0.380568389,0,0,0,0,0,0.0028066
,,,,0.380568389,0.380568389,0,0,0,0,0,0
,,,,0.380568389,0.380568389,0,0,0,0,0,0.0716901
,,,,0.380568389,0.380568389,0,0,0,0,0,0
,,,,0.380568389,0.380568389,0,0,0,0,0,0
,,,,0.380568389,0.380568389,0,0,0,0,0,0
,,,,0.364038791,0.364038791,0,0,0,0,0,0
,,,,0.364038791,0.364038791,0,0,0,0,0,0
,,,,0.364038791,0.364038791,0,0,0,0,0,0
,,,,0.364038791,0.364038791,0,0,0,0,0,0
,,,,0.364038791,0.364038791,0,0,0,0,0,0
,,,,0.364038791,0.364038791,0,0,0,0,0,0
,,,,0.352108136,0.352108136,0,0,0,0,0,0
,,,,0.352108136,0.352108136,0,0,0,0,0,0
,,,,0.352108136,0.352108136,0,0,0,0,0,0
,,,,0.352108136,0.352108136,0,0,0,0,0,0.028432
,,,,0.352108136,0.352108136,0,0,0,0,0,0
,,,,0.352108136,0.352108136,0,0,0,0,0,0
,,,,0.348597366,0.348597366,0,0,0,0,0,0
,,,,0.348597366,0.348597366,0,0,0,0,0,0
,,,,0.348597366,0.348597366,0,0,0,0,0,0
,,,,0.348597366,0.348597366,0,0,0,0,0,0
,,,,0.348597366,0.348597366,0,0,0,0,0,0
,,,,0.348597366,0.348597366,0,0,0,0,0,0
,,,,0.348344213,0.348344213,0,0,0,0,0,0
,,,,0.348344213,0.348344213,0,0,0,0,0,0
,,,,0.348344213,0.348344213,0,0,0,0,0,0
,,,,0.348344213,0.348344213,0,0,0,0,0,0
,,,,0.348344213,0.348344213,0,0,0,0,0,0
,,,,0.348344213,0.348344213,0,0,0,0,0,0
,,,,0.349184801,0.349184801,0,0,0,0,0,0
,,,,0.349184801,0.349184801,0,0,0,0,0,0
,,,,0.349184801,0.349184801,0,0,0,0,0,0.0456376
,,,,0.349184801,0.349184801,0,0,0,0,0,0
,,,,0.349184801,0.349184801,0,0,0,0,0,0
,,,,0.349184801,0.349184801,0,0,0,0,0,0
,,,,0.353493668,0.353493668,0,0,0,0,0,0
,,,,0.353493668,0.353493668,0,0,0,0,0,0
,,,,0.353493668,0.353493668,0,0,0,0,0,0
,,,,0.353493668,0.353493668,0,0,0,0,0,0
,,,,0.353493668,0.353493668,0,0,0,0,0,0
,,,,0.353493668,0.353493668,0,0,0,0,0,0
,,,,0.370519912,0.370519912,0,0,0,0,0,0
,,,,0.370519912,0.370519912,0,0,0,0,0,0
,,,,0.370519912,0.370519912,0,0,0,0,0,0.0330994
,,,,0.370519912,0.370519912,0,0,0,0,0,0
,,,,0.370519912,0.370519912,0,0,0,0,0,0
,,,,0.370519912,0.370519912,0,0,0,0,0,0
,,,,0.41988383,0.41988383,0,0,0,0,0,0
,,,,0.41988383,0.41988383,0,0,0,0,0,0
,,,,0.41988383,0.41988383,0,0,0,0,0,0
,,,,0.41988383,0.41988383,0,0,0,0,0,0
,,,,0.41988383,0.41988383,0,0,0,0,0,0
,,,,0.41988383,0.41988383,0,0,0,0,0,0
,,,,0.522801219,0.522801219,0,0,0,0,0,0
,,,,0.522801219,0.522801219,0,0,0,0,0,0.0031117
,,,,0.522801219,0.522801219,0,0,0,0,0,0.0042709
,,,,0.522801219,0.522801219,0,0,0,0,0,0
,,,,0.522801219,0.522801219,0,0,0,0,0,0
,,,,0.522801219,0.522801219,0,0,0,0,0,0
,,,,0.67050418,0.67050418,0,0,0,0,0,0
,,,,0.67050418,0.67050418,0,0,0,0,0,0
,,,,0.67050418,0.67050418,0,0,0,0,0,0
,,,,0.67050418,0.67050418,0,0,0,0,0,0
,,,,0.67050418,0.67050418,0,0,0,0,0,0
,,,,0.67050418,0.67050418,0,0,0,0,0,0
,,,,0.799057823,0.799057823,0,0,0,0,0,0
,,,,0.799057823,0.799057823,0,0,0,0,0,0
,,,,0.799057823,0.799057823,0,0,0,0,0,0
,,,,0.799057823,0.799057823,0,0,0,0,0,0
,,,,0.799057823,0.799057823,0,0,0,0,0,0
,,,,0.799057823,0.799057823,0,0,0,0,0,0
,,,,0.582331666,0.582331666,0,0,0,0,0,0
,,,,0.582331666,0.582331666,0,0,0,0,0,0
,,,,0.582331666,0.582331666,0,0,0,0,0,0
,,,,0.582331666,0.582331666,0,0,0,0,0,0
,,,,0.582331666,0.582331666,0,0,0,0,0,0
,,,,0.582331666,0.582331666,0,0,0,0,0,0
,,,,0.249225449,0.249225449,0,0,0,0,0.248714,0
,,,,0.249225449,0.249225449,0,0,0,0,0,0
,,,,0.249225449,0.249225449,0,0,0,0,0,0
,,,,0.249225449,0.249225449,0,0,0,0,0,0
,,,,0.249225449,0.249225449,0,0,0,0,0,0
,,,,0.249225449,0.249225449,0,0,0,0,0,0
,,,,0.123751072,0.123751072,0,0,0,0,0,0
,,,,0.123751072,0.123751072,0,0,0,0,0,0
,,,,0.123751072,0.123751072,0,0,0,0,0,0
,,,,0.123751072,0.123751072,0,0,0,0,0,0
,,,,0.123751072,0.123751072,0,0,0,0,0,0
,,,,0.123751072,0.123751072,0,0,0,0,0,0
,,,,0.074250643,0.074250643,0,0,0,0,0,0
,,,,0.074250643,0.074250643,0,0,0,0,0,0
,,,,0.074250643,0.074250643,0,0,0,0,0,0
,,,,0.074250643,0.074250643,0,0,0,0,0,0
,,,,0.074250643,0.074250643,0,0,0,0,0,0
,,,,0.074250643,0.074250643,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0.0138499
,,,,0.049500429,0.049500429,0,0,0,0,0,0.0053386
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.051864174,0.051864174,0,0,0,0,0,0
,,,,0.051864174,0.051864174,0,0,0,0,0,0
,,,,0.051864174,0.051864174,0,0,0,0,0,0
,,,,0.051864174,0.051864174,0,0,0,0,0,0
,,,,0.051864174,0.051864174,0,0,0,0,0,0
,,,,0.051864174,0.051864174,0,0,0,0,0,0
,,,,0.135202171,0.135202171,0,0,0,0,0,0
,,,,0.135202171,0.135202171,0,0,0,0,0,0
,,,,0.135202171,0.135202171,0,0,0,0,0,0
,,,,0.135202171,0.135202171,0,0,0,0,0,0
,,,,0.135202171,0.135202171,0,0,0,0,0,0
,,,,0.135202171,0.135202171,0,0,0,0,0,0
,,,,0.317417375,0.317417375,0,0,0,0,0,0
,,,,0.317417375,0.317417375,0,0,0,0,0,0
,,,,0.317417375,0.317417375,0,0,0,0,0,0
,,,,0.317417375,0.317417375,0,0,0,0,0,0
,,,,0.317417375,0.317417375,0,0,0,0,0,0
,,,,0.317417375,0.317417375,0,0,0,0,0,0
,,,,0.401683506,0.401683506,0,0,0,0,0,0
,,,,0.401683506,0.401683506,0,0,0,0,0,0
,,,,0.401683506,0.401683506,0,0,0,0,0,0
,,,,0.401683506,0.401683506,0,0,0,0,0,0
,,,,0.401683506,0.401683506,0,0,0,0,0,0
,,,,0.401683506,0.401683506,0,0,0,0,0,0
,,,,0.403726548,0.403726548,0,0,0,0,0,0
,,,,0.403726548,0.403726548,0,0,0,0,0,0
,,,,0.403726548,0.403726548,0,0,0,0,0,0
,,,,0.403726548,0.403726548,0,0,0,0,0,0
,,,,0.403726548,0.403726548,0,0,0,0,0,0
,,,,0.403726548,0.403726548,0,0,0,0,0,0
,,,,0.392499044,0.392499044,0,0,0,0,0,0
,,,,0.392499044,0.392499044,0,0,0,0,0,0
,,,,0.392499044,0.392499044,0,0,0,0,0,0
,,,,0.392499044,0.392499044,0,0,0,0,0,0
,,,,0.392499044,0.392499044,0,0,0,0,0.3199119,0
,,,,0.392499044,0.392499044,0,0,0,0,0.3199119,0
,,,,0.380568389,0.380568389,0,0,0,0,0,0
,,,,0.380568389,0.380568389,0,0,0,0,0.4643646,0
,,,,0.380568389,0.380568389,0,0,0,0,0,0
,,,,0.380568389,0.380568389,0,0,0,0,0,0
,,,,0.380568389,0.380568389,0,0,0,0,0,0
,,,,0.380568389,0.380568389,0,0,0,0,0,0
,,,,0.364038791,0.364038791,0,0,0,0,0,0
,,,,0.364038791,0.364038791,0,0,0,0,0,0.0322758
,,,,0.364038791,0.364038791,0,0,0,0,0,0.0024405
,,,,0.364038791,0.364038791,0,0,0,0,0,0
,,,,0.364038791,0.364038791,0,0,0,0,0,0
,,,,0.364038791,0.364038791,0,0,0,0,0,0
,,,,0.352108136,0.352108136,0,0,0,0,0,0
,,,,0.352108136,0.352108136,0,0,0,0,0,0
,,,,0.352108136,0.352108136,0,0,0,0,0,0
,,,,0.352108136,0.352108136,0,0,0,0,0,0
,,,,0.352108136,0.352108136,0,0,0,0,0,0
,,,,0.352108136,0.352108136,0,0,0,0,0,0
,,,,0.348597366,0.348597366,0,0,0,0,0,0
,,,,0.348597366,0.348597366,0,0,0,0,0,0
,,,,0.348597366,0.348597366,0,0,0,0,0,0.0039048
,,,,0.348597366,0.348597366,0,0,0,0,0,0
,,,,0.348597366,0.348597366,0,0,0,0,0,0
,,,,0.348597366,0.348597366,0,0,0,0,0,0
,,,,0.348344213,0.348344213,0,0,0,0,0,0
,,,,0.348344213,0.348344213,0,0,0,0,0,0
,,,,0.348344213,0.348344213,0,0,0,0,0,0.0010677
,,,,0.348344213,0.348344213,0,0,0,0,0,0
,,,,0.348344213,0.348344213,0,0,0,0,0,0
,,,,0.348344213,0.348344213,0,0,0,0,0,0
,,,,0.349184801,0.349184801,0,0,0,0,0,0
,,,,0.349184801,0.349184801,0,0,0,0,0,0
,,,,0.349184801,0.349184801,0,0,0,0,0,0
,,,,0.349184801,0.349184801,0,0,0,0,0,0
,,,,0.349184801,0.349184801,0,0,0,0,0,0
,,,,0.349184801,0.349184801,0,0,0,0,0,0
,,,,0.353493668,0.353493668,0,0,0,0,0,0
,,,,0.353493668,0.353493668,0,0,0,0,0,0
,,,,0.353493668,0.353493668,0,0,0,0,0,0
,,,,0.353493668,0.353493668,0,0,0,0,0,0.0026236
,,,,0.353493668,0.353493668,0,0,0,0,0,0
,,,,0.353493668,0.353493668,0,0,0,0,0,0
,,,,0.370519912,0.370519912,0,0,0,0,0,0.0176327
,,,,0.370519912,0.370519912,0,0,0,0,0,0
,,,,0.370519912,0.370519912,0,0,0,0,0,0
,,,,0.370519912,0.370519912,0,0,0,0,0,0
,,,,0.370519912,0.370519912,0,0,0,0,0,0
,,,,0.370519912,0.370519912,0,0,0,0,0,0
,,,,0.41988383,0.41988383,0,0,0,0,0,0
,,,,0.41988383,0.41988383,0,0,0,0,0,0
,,,,0.41988383,0.41988383,0,0,0,0,0,0
,,,,0.41988383,0.41988383,0,0,0,0,0,0.0690055
,,,,0.41988383,0.41988383,0,0,0,0,0,0
,,,,0.41988383,0.41988383,0,0,0,0,0,0
,,,,0.522801219,0.522801219,0,0,0,0,0,0
,,,,0.522801219,0.522801219,0,0,0.1107592,0,0,0
,,,,0.522801219,0.522801219,0,0,0.0867938,0,0,0
,,,,0.522801219,0.522801219,0,0,0.0406621,0,0,0
,,,,0.522801219,0.522801219,0,0,0.1007556,0,0,0
,,,,0.522801219,0.522801219,0,0,0,0,0,0
,,,,0.67050418,0.67050418,0,0,0,0,0,0
,,,,0.67050418,0.67050418,0,0,0,0,0,0
,,,,0.67050418,0.67050418,0,0,0,0,0,0
,,,,0.67050418,0.67050418,0,0,0,0,0,0
,,,,0.67050418,0.67050418,0,0,0,0,0,0
,,,,0.67050418,0.67050418,0,0,0,0,0,0
,,,,0.799057823,0.799057823,0,0,0,0,0,0
,,,,0.799057823,0.799057823,0,0,0,0,0,0
,,,,0.799057823,0.799057823,0,0,0,0,0,0
,,,,0.799057823,0.799057823,0,0,0,0,0,0
,,,,0.799057823,0.799057823,0,0,0,0,0,0
,,,,0.799057823,0.799057823,0,0,0,0,0,0
,,,,0.582331666,0.582331666,0,0,0,0,0,0
,,,,0.582331666,0.582331666,0,0,0,0,0,0
,,,,0.582331666,0.582331666,0,0,0,0,0,0.0258389
,,,,0.582331666,0.582331666,0,0,0,0,0,0.0006406
,,,,0.582331666,0.582331666,0,0,0,0,0,0
,,,,0.582331666,0.582331666,0,0,0,0,0,0
,,,,0.249225449,0.249225449,0,0,0,0,0,0
,,,,0.249225449,0.249225449,0,0,0,0,0,0.0341672
,,,,0.249225449,0.249225449,0,0,0,0,0,0
,,,,0.249225449,0.249225449,0,0,0,0,0,0
,,,,0.249225449,0.249225449,0,0,0,0,0,0
,,,,0.249225449,0.249225449,0,0,0,0,0,0
,,,,0.123751072,0.123751072,0,0,0,0,0,0
,,,,0.123751072,0.123751072,0,0,0,0,0,0
,,,,0.123751072,0.123751072,0,0,0,0,0,0
,,,,0.123751072,0.123751072,0,0,0,0,0,0.0021049
,,,,0.123751072,0.123751072,0,0,0,0,0,0
,,,,0.123751072,0.123751072,0,0,0,0,0,0
,,,,0.074250643,0.074250643,0,0,0,0,0,0
,,,,0.074250643,0.074250643,0,0,0,0,0,0
,,,,0.074250643,0.074250643,0,0,0,0,0,0
,,,,0.074250643,0.074250643,0,0,0,0,0,0
,,,,0.074250643,0.074250643,0,0,0,0,0,0
,,,,0.074250643,0.074250643,0,0,0,0,0,0.03554
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.051864174,0.051864174,0,0,0,0,0,0
,,,,0.051864174,0.051864174,0,0,0,0,0,0
,,,,0.051864174,0.051864174,0,0,0,0,0,0
,,,,0.051864174,0.051864174,0,0,0,0,0,0
,,,,0.051864174,0.051864174,0,0,0,0,0,0
,,,,0.051864174,0.051864174,0,0,0,0,0,0.0367907
,,,,0.135202171,0.135202171,0,0,0,0,0,0
,,,,0.135202171,0.135202171,0,0,0,0,0,0
,,,,0.135202171,0.135202171,0,0,0,0,0,0
,,,,0.135202171,0.135202171,0,0,0,0,0,0
,,,,0.135202171,0.135202171,0,0,0,0,0,0
,,,,0.135202171,0.135202171,0,0,0,0,0,0
,,,,0.317417375,0.317417375,0,0,0,0,0,0
,,,,0.317417375,0.317417375,0,0,0,0,0,0
,,,,0.317417375,0.317417375,0,0,0,0,0,0
,,,,0.317417375,0.317417375,0,0,0,0,0,0
,,,,0.317417375,0.317417375,0,0,0,0,0,0
,,,,0.317417375,0.317417375,0,0,0,0,0,0
,,,,0.401683506,0.401683506,0,0,0,0,0,0.0053996
,,,,0.401683506,0.401683506,0,0,0,0,0,0.0198597
,,,,0.401683506,0.401683506,0,0,0,0,0,0.0270592
,,,,0.401683506,0.401683506,0,0,0,0,0,0
,,,,0.401683506,0.401683506,0,0,0,0,0,0
,,,,0.401683506,0.401683506,0,0,0,0,0,0
,,,,0.403726548,0.403726548,0,0,0,0,0,0
,,,,0.403726548,0.403726548,0,0,0,0,0.1721284,0
,,,,0.403726548,0.403726548,0,0,0,0,0.2581926,0.0179683
,,,,0.403726548,0.403726548,0,0,0,0,0,0.0655889
,,,,0.403726548,0.403726548,0,0,0,0,0,0.0573215
,,,,0.403726548,0.403726548,0,0,0,0,0,0
,,,,0.392499044,0.392499044,0,0,0,0,0,0.1389872
,,,,0.392499044,0.392499044,0,0,0,0,0,0
,,,,0.392499044,0.392499044,0,0,0,0,0,0
,,,,0.392499044,0.392499044,0,0,0,0,0,0
,,,,0.392499044,0.392499044,0,0,0,0,0,0
,,,,0.392499044,0.392499044,0,0,0,0,0,0
,,,,0.380568389,0.380568389,0,0,0,0,0,0
,,,,0.380568389,0.380568389,0,0,0,0,0,0
,,,,0.380568389,0.380568389,0,0,0,0,0,0
,,,,0.380568389,0.380568389,0,0,0,0,0,0.0021354
,,,,0.380568389,0.380568389,0,0,0,0,0,0
,,,,0.380568389,0.380568389,0,0,0,0,0,0
,,,,0.364038791,0.364038791,0,0,0,0,0,0
,,,,0.364038791,0.364038791,0,0,0,0,0,0.1449664
,,,,0.364038791,0.364038791,0,0,0,0,0,0.1433192
,,,,0.364038791,0.364038791,0,0,0,0,0,0.0082062
,,,,0.364038791,0.364038791,0,0,0,0,0,0.0019829
,,,,0.364038791,0.364038791,0,0,0,0,0,0.0206833
,,,,0.352108136,0.352108136,0,0,0,0,0,0
,,,,0.352108136,0.352108136,0,0,0,0,0,0
,,,,0.352108136,0.352108136,0,0,0,0,0,0
,,,,0.352108136,0.352108136,0,0,0,0,0,0
,,,,0.352108136,0.352108136,0,0,0,0,0,0
,,,,0.352108136,0.352108136,0,0,0,0,0,0
,,,,0.348597366,0.348597366,0,0,0,0,0,0
,,,,0.348597366,0.348597366,0,0,0,0,0,0
,,,,0.348597366,0.348597366,0,0,0,0,0,0
,,,,0.348597366,0.348597366,0,0,0,0,0,0
,,,,0.348597366,0.348597366,0,0,0,0,0,0
,,,,0.348597366,0.348597366,0,0,0,0,0,0
,,,,0.348344213,0.348344213,0,0,0,0,0,0
,,,,0.348344213,0.348344213,0,0,0,0,0,0.0084808
,,,,0.348344213,0.348344213,0,0,0,0,0,0.00241
,,,,0.348344213,0.348344213,0,0,0,0,0,0
,,,,0.348344213,0.348344213,0,0,0,0,0,0.0370653
,,,,0.348344213,0.348344213,0,0,0,0,0,0
,,,,0.349184801,0.349184801,0,0,0,0,0,0
,,,,0.349184801,0.349184801,0,0,0,0,0,0
,,,,0.349184801,0.349184801,0,0,0,0,0,0
,,,,0.349184801,0.349184801,0,0,0,0,0,0
,,,,0.349184801,0.349184801,0,0,0,0,0,0
,,,,0.349184801,0.349184801,0,0,0,0,0,0.0349298
,,,,0.353493668,0.353493668,0,0,0,0,0,0
,,,,0.353493668,0.353493668,0,0,0,0,0,0
,,,,0.353493668,0.353493668,0,0,0,0,0,0
,,,,0.353493668,0.353493668,0,0,0,0,0,0
,,,,0.353493668,0.353493668,0,0,0,0,0,0
,,,,0.353493668,0.353493668,0,0,0,0,0,0
,,,,0.370519912,0.370519912,0,0,0,0,0,0
,,,,0.370519912,0.370519912,0,0,0,0,0,0.0017389
,,,,0.370519912,0.370519912,0,0,0,0,0,0
,,,,0.370519912,0.370519912,0,0,0,0,0,0
,,,,0.370519912,0.370519912,0,0,0,0,0,0
,,,,0.370519912,0.370519912,0,0,0,0,0,0.035662
,,,,0.41988383,0.41988383,0,0,0,0,0,0.0040268
,,,,0.41988383,0.41988383,0,0,0,0,0,0
,,,,0.41988383,0.41988383,0,0,0,0,0,0
,,,,0.41988383,0.41988383,0,0,0,0,0,0
,,,,0.41988383,0.41988383,0,0,0,0,0,0
,,,,0.41988383,0.41988383,0,0,0,0,0,0
,,,,0.522801219,0.522801219,0,0,0,0,0,0.1513726
,,,,0.522801219,0.522801219,0,0,0,0,0,0
,,,,0.522801219,0.522801219,0,0,0,0,0,0
,,,,0.522801219,0.522801219,0,0,0,0,0,0
,,,,0.522801219,0.522801219,0,0,0,0,0,0
,,,,0.522801219,0.522801219,0,0,0,0,0,0
,,,,0.67050418,0.67050418,0,0,0,0,0,0
,,,,0.67050418,0.67050418,0,0,0,0,0,0
,,,,0.67050418,0.67050418,0,0,0,0,0,0
,,,,0.67050418,0.67050418,0,0,0,0,0,0
,,,,0.67050418,0.67050418,0,0,0,0,0,0
,,,,0.67050418,0.67050418,0,0,0,0,0,0
,,,,0.799057823,0.799057823,0,0,0,0,0,0
,,,,0.799057823,0.799057823,0,0,0,0,0,0
,,,,0.799057823,0.799057823,0,0,0,0,0,0
,,,,0.799057823,0.799057823,0,0,0,0,0,0
,,,,0.799057823,0.799057823,0,0,0,0,0,0
,,,,0.799057823,0.799057823,0,0,0,0,0,0
,,,,0.582331666,0.582331666,0,0,0,0,0,0
,,,,0.582331666,0.582331666,0,0,0,0,0,0
,,,,0.582331666,0.582331666,0,0,0,0,0,0.0772118
,,,,0.582331666,0.582331666,0,0,0,0,0,0
,,,,0.582331666,0.582331666,0,0,0,0,0,0
,,,,0.582331666,0.582331666,0,0,0,0,0,0
,,,,0.249225449,0.249225449,0,0,0,0,0,0
,,,,0.249225449,0.249225449,0,0,0,0,0,0
,,,,0.249225449,0.249225449,0,0,0,0,0,0
,,,,0.249225449,0.249225449,0,0,0,0,0,0
,,,,0.249225449,0.249225449,0,0,0,0,0,0
,,,,0.249225449,0.249225449,0,0,0,0,0,0
,,,,0.123751072,0.123751072,0,0,0,0,0,0
,,,,0.123751072,0.123751072,0,0,0,0,0,0
,,,,0.123751072,0.123751072,0,0,0,0,0,0
,,,,0.123751072,0.123751072,0,0,0,0,0,0
,,,,0.123751072,0.123751072,0,0,0,0,0,0
